game,2016,8,20161030,201610300tam,rai,"Oakland Raiders",30,tam,"Tampa Bay Buccaneers",24
player,201610300tam,tam,HughJo00,offense,0,,,,,
player,201610300tam,tam,HughJo00,off_pct,0%,,,,,
player,201610300tam,tam,HughJo00,defense,10,,,,,
player,201610300tam,tam,HughJo00,def_pct,11%,,,,,
player,201610300tam,tam,HughJo00,special_teams,1,,,,,
player,201610300tam,tam,HughJo00,st_pct,3%,,,,,
player,201610300tam,tam,GlanAd00,pos,LB,,,,,
player,201610300tam,tam,GlanAd00,offense,0,,,,,
player,201610300tam,tam,GlanAd00,off_pct,0%,,,,,
player,201610300tam,tam,GlanAd00,defense,1,,,,,
player,201610300tam,tam,GlanAd00,def_pct,1%,,,,,
player,201610300tam,tam,GlanAd00,special_teams,26,,,,,
player,201610300tam,tam,GlanAd00,st_pct,76%,,,,,
player,201610300tam,tam,RobiJo01,pos,CB,,,,,
player,201610300tam,tam,RobiJo01,offense,0,,,,,
player,201610300tam,tam,RobiJo01,off_pct,0%,,,,,
player,201610300tam,tam,RobiJo01,defense,0,,,,,
player,201610300tam,tam,RobiJo01,def_pct,0%,,,,,
player,201610300tam,tam,RobiJo01,special_teams,25,,,,,
player,201610300tam,tam,RobiJo01,st_pct,74%,,,,,
player,201610300tam,tam,LyncCa00,pos,LB,,,,,
player,201610300tam,tam,LyncCa00,offense,0,,,,,
player,201610300tam,tam,LyncCa00,off_pct,0%,,,,,
player,201610300tam,tam,LyncCa00,defense,0,,,,,
player,201610300tam,tam,LyncCa00,def_pct,0%,,,,,
player,201610300tam,tam,LyncCa00,special_teams,25,,,,,
player,201610300tam,tam,LyncCa00,st_pct,74%,,,,,
player,201610300tam,tam,SmitRy00,pos,FS,,,,,
player,201610300tam,tam,SmitRy00,offense,0,,,,,
player,201610300tam,tam,SmitRy00,off_pct,0%,,,,,
player,201610300tam,tam,SmitRy00,defense,0,,,,,
player,201610300tam,tam,SmitRy00,def_pct,0%,,,,,
player,201610300tam,tam,SmitRy00,special_teams,21,,,,,
player,201610300tam,tam,SmitRy00,st_pct,62%,,,,,
player,201610300tam,tam,VernAl99,pos,CB,,,,,
player,201610300tam,tam,VernAl99,offense,0,,,,,
player,201610300tam,tam,VernAl99,off_pct,0%,,,,,
player,201610300tam,tam,VernAl99,defense,0,,,,,
player,201610300tam,tam,VernAl99,def_pct,0%,,,,,
player,201610300tam,tam,VernAl99,special_teams,13,,,,,
player,201610300tam,tam,VernAl99,st_pct,38%,,,,,
player,201610300tam,tam,AngeBr00,pos,P,,,,,
player,201610300tam,tam,AngeBr00,offense,0,,,,,
player,201610300tam,tam,AngeBr00,off_pct,0%,,,,,
player,201610300tam,tam,AngeBr00,defense,0,,,,,
player,201610300tam,tam,AngeBr00,def_pct,0%,,,,,
player,201610300tam,tam,AngeBr00,special_teams,11,,,,,
player,201610300tam,tam,AngeBr00,st_pct,32%,,,,,
player,201610300tam,tam,DePaAn00,pos,LS,,,,,
player,201610300tam,tam,DePaAn00,offense,0,,,,,
player,201610300tam,tam,DePaAn00,off_pct,0%,,,,,
player,201610300tam,tam,DePaAn00,defense,0,,,,,
player,201610300tam,tam,DePaAn00,def_pct,0%,,,,,
player,201610300tam,tam,DePaAn00,special_teams,11,,,,,
player,201610300tam,tam,DePaAn00,st_pct,32%,,,,,
player,201610300tam,tam,AguaRo00,pos,K,,,,,
player,201610300tam,tam,AguaRo00,offense,0,,,,,
player,201610300tam,tam,AguaRo00,off_pct,0%,,,,,
player,201610300tam,tam,AguaRo00,defense,0,,,,,
player,201610300tam,tam,AguaRo00,def_pct,0%,,,,,
player,201610300tam,tam,AguaRo00,special_teams,9,,,,,
player,201610300tam,tam,AguaRo00,st_pct,26%,,,,,
player,201610300tam,rai,JackGa00,pos,G,,,,,
player,201610300tam,rai,JackGa00,offense,94,,,,,
player,201610300tam,rai,JackGa00,off_pct,100%,,,,,
player,201610300tam,rai,JackGa00,defense,0,,,,,
player,201610300tam,rai,JackGa00,def_pct,0%,,,,,
player,201610300tam,rai,JackGa00,special_teams,6,,,,,
player,201610300tam,rai,JackGa00,st_pct,18%,,,,,
player,201610300tam,rai,HowaAu20,pos,T,,,,,
player,201610300tam,rai,HowaAu20,offense,94,,,,,
player,201610300tam,rai,HowaAu20,off_pct,100%,,,,,
player,201610300tam,rai,HowaAu20,defense,0,,,,,
player,201610300tam,rai,HowaAu20,def_pct,0%,,,,,
player,201610300tam,rai,HowaAu20,special_teams,6,,,,,
player,201610300tam,rai,HowaAu20,st_pct,18%,,,,,
player,201610300tam,rai,OsemKe00,pos,G,,,,,
player,201610300tam,rai,OsemKe00,offense,94,,,,,
player,201610300tam,rai,OsemKe00,off_pct,100%,,,,,
player,201610300tam,rai,OsemKe00,defense,0,,,,,
player,201610300tam,rai,OsemKe00,def_pct,0%,,,,,
player,201610300tam,rai,OsemKe00,special_teams,6,,,,,
player,201610300tam,rai,OsemKe00,st_pct,18%,,,,,
player,201610300tam,rai,PennDo20,pos,T,,,,,
player,201610300tam,rai,PennDo20,offense,94,,,,,
player,201610300tam,rai,PennDo20,off_pct,100%,,,,,
player,201610300tam,rai,PennDo20,defense,0,,,,,
player,201610300tam,rai,PennDo20,def_pct,0%,,,,,
player,201610300tam,rai,PennDo20,special_teams,6,,,,,
player,201610300tam,rai,PennDo20,st_pct,18%,,,,,
player,201610300tam,rai,HudsRo00,pos,C,,,,,
player,201610300tam,rai,HudsRo00,offense,94,,,,,
player,201610300tam,rai,HudsRo00,off_pct,100%,,,,,
player,201610300tam,rai,HudsRo00,defense,0,,,,,
player,201610300tam,rai,HudsRo00,def_pct,0%,,,,,
player,201610300tam,rai,HudsRo00,special_teams,0,,,,,
player,201610300tam,rai,HudsRo00,st_pct,0%,,,,,
player,201610300tam,rai,CarrDe02,pos,QB,,,,,
player,201610300tam,rai,CarrDe02,offense,94,,,,,
player,201610300tam,rai,CarrDe02,off_pct,100%,,,,,
player,201610300tam,rai,CarrDe02,defense,0,,,,,
player,201610300tam,rai,CarrDe02,def_pct,0%,,,,,
player,201610300tam,rai,CarrDe02,special_teams,0,,,,,
player,201610300tam,rai,CarrDe02,st_pct,0%,,,,,
player,201610300tam,rai,CoopAm00,pos,WR,,,,,
player,201610300tam,rai,CoopAm00,offense,90,,,,,
player,201610300tam,rai,CoopAm00,off_pct,96%,,,,,
player,201610300tam,rai,CoopAm00,defense,0,,,,,
player,201610300tam,rai,CoopAm00,def_pct,0%,,,,,
player,201610300tam,rai,CoopAm00,special_teams,0,,,,,
player,201610300tam,rai,CoopAm00,st_pct,0%,,,,,
player,201610300tam,rai,CrabMi00,pos,WR,,,,,
player,201610300tam,rai,CrabMi00,offense,72,,,,,
player,201610300tam,rai,CrabMi00,off_pct,77%,,,,,
player,201610300tam,rai,CrabMi00,defense,0,,,,,
player,201610300tam,rai,CrabMi00,def_pct,0%,,,,,
player,201610300tam,rai,CrabMi00,special_teams,0,,,,,
player,201610300tam,rai,CrabMi00,st_pct,0%,,,,,
player,201610300tam,rai,RobeSe00,pos,WR,,,,,
player,201610300tam,rai,RobeSe00,offense,63,,,,,
player,201610300tam,rai,RobeSe00,off_pct,67%,,,,,
player,201610300tam,rai,RobeSe00,defense,0,,,,,
player,201610300tam,rai,RobeSe00,def_pct,0%,,,,,
player,201610300tam,rai,RobeSe00,special_teams,0,,,,,
player,201610300tam,rai,RobeSe00,st_pct,0%,,,,,
player,201610300tam,rai,WalfCl00,pos,TE,,,,,
player,201610300tam,rai,WalfCl00,offense,59,,,,,
player,201610300tam,rai,WalfCl00,off_pct,63%,,,,,
player,201610300tam,rai,WalfCl00,defense,0,,,,,
player,201610300tam,rai,WalfCl00,def_pct,0%,,,,,
player,201610300tam,rai,WalfCl00,special_teams,12,,,,,
player,201610300tam,rai,WalfCl00,st_pct,35%,,,,,
player,201610300tam,rai,MurrLa00,pos,RB,,,,,
player,201610300tam,rai,MurrLa00,offense,36,,,,,
player,201610300tam,rai,MurrLa00,off_pct,38%,,,,,
player,201610300tam,rai,MurrLa00,defense,0,,,,,
player,201610300tam,rai,MurrLa00,def_pct,0%,,,,,
player,201610300tam,rai,MurrLa00,special_teams,0,,,,,
player,201610300tam,rai,MurrLa00,st_pct,0%,,,,,
player,201610300tam,rai,WashDe00,pos,RB,,,,,
player,201610300tam,rai,WashDe00,offense,28,,,,,
player,201610300tam,rai,WashDe00,off_pct,30%,,,,,
player,201610300tam,rai,WashDe00,defense,0,,,,,
player,201610300tam,rai,WashDe00,def_pct,0%,,,,,
player,201610300tam,rai,WashDe00,special_teams,6,,,,,
player,201610300tam,rai,WashDe00,st_pct,18%,,,,,
player,201610300tam,rai,OlawJa00,pos,FB,,,,,
player,201610300tam,rai,OlawJa00,offense,24,,,,,
player,201610300tam,rai,OlawJa00,off_pct,26%,,,,,
player,201610300tam,rai,OlawJa00,defense,0,,,,,
player,201610300tam,rai,OlawJa00,def_pct,0%,,,,,
player,201610300tam,rai,OlawJa00,special_teams,24,,,,,
player,201610300tam,rai,OlawJa00,st_pct,71%,,,,,
player,201610300tam,rai,RiveMy00,pos,TE,,,,,
player,201610300tam,rai,RiveMy00,offense,21,,,,,
player,201610300tam,rai,RiveMy00,off_pct,22%,,,,,
player,201610300tam,rai,RiveMy00,defense,0,,,,,
player,201610300tam,rai,RiveMy00,def_pct,0%,,,,,
player,201610300tam,rai,RiveMy00,special_teams,6,,,,,
player,201610300tam,rai,RiveMy00,st_pct,18%,,,,,
player,201610300tam,rai,HolmAn00,pos,WR,,,,,
player,201610300tam,rai,HolmAn00,offense,17,,,,,
player,201610300tam,rai,HolmAn00,off_pct,18%,,,,,
player,201610300tam,rai,HolmAn00,defense,0,,,,,
player,201610300tam,rai,HolmAn00,def_pct,0%,,,,,
player,201610300tam,rai,HolmAn00,special_teams,21,,,,,
player,201610300tam,rai,HolmAn00,st_pct,62%,,,,,
player,201610300tam,rai,RichJa01,pos,RB,,,,,
player,201610300tam,rai,RichJa01,offense,17,,,,,
player,201610300tam,rai,RichJa01,off_pct,18%,,,,,
player,201610300tam,rai,RichJa01,defense,0,,,,,
player,201610300tam,rai,RichJa01,def_pct,0%,,,,,
player,201610300tam,rai,RichJa01,special_teams,12,,,,,
player,201610300tam,rai,RichJa01,st_pct,35%,,,,,
player,201610300tam,rai,HoltJo00,pos,WR,,,,,
player,201610300tam,rai,HoltJo00,offense,15,,,,,
player,201610300tam,rai,HoltJo00,off_pct,16%,,,,,
player,201610300tam,rai,HoltJo00,defense,0,,,,,
player,201610300tam,rai,HoltJo00,def_pct,0%,,,,,
player,201610300tam,rai,HoltJo00,special_teams,10,,,,,
player,201610300tam,rai,HoltJo00,st_pct,29%,,,,,
player,201610300tam,rai,KirkDe00,pos,G,,,,,
player,201610300tam,rai,KirkDe00,offense,15,,,,,
player,201610300tam,rai,KirkDe00,off_pct,16%,,,,,
player,201610300tam,rai,KirkDe00,defense,0,,,,,
player,201610300tam,rai,KirkDe00,def_pct,0%,,,,,
player,201610300tam,rai,KirkDe00,special_teams,6,,,,,
player,201610300tam,rai,KirkDe00,st_pct,18%,,,,,
player,201610300tam,rai,AlexVa00,pos,G,,,,,
player,201610300tam,rai,AlexVa00,offense,12,,,,,
player,201610300tam,rai,AlexVa00,off_pct,13%,,,,,
player,201610300tam,rai,AlexVa00,defense,0,,,,,
player,201610300tam,rai,AlexVa00,def_pct,0%,,,,,
player,201610300tam,rai,AlexVa00,special_teams,0,,,,,
player,201610300tam,rai,AlexVa00,st_pct,0%,,,,,
player,201610300tam,rai,JoneTa00,pos,RB,,,,,
player,201610300tam,rai,JoneTa00,offense,1,,,,,
player,201610300tam,rai,JoneTa00,off_pct,1%,,,,,
player,201610300tam,rai,JoneTa00,defense,0,,,,,
player,201610300tam,rai,JoneTa00,def_pct,0%,,,,,
player,201610300tam,rai,JoneTa00,special_teams,22,,,,,
player,201610300tam,rai,JoneTa00,st_pct,65%,,,,,
player,201610300tam,rai,SmitMa02,pos,LB,,,,,
player,201610300tam,rai,SmitMa02,offense,0,,,,,
player,201610300tam,rai,SmitMa02,off_pct,0%,,,,,
player,201610300tam,rai,SmitMa02,defense,68,,,,,
player,201610300tam,rai,SmitMa02,def_pct,100%,,,,,
player,201610300tam,rai,SmitMa02,special_teams,0,,,,,
player,201610300tam,rai,SmitMa02,st_pct,0%,,,,,
player,201610300tam,rai,NelsRe99,pos,FS,,,,,
player,201610300tam,rai,NelsRe99,offense,0,,,,,
player,201610300tam,rai,NelsRe99,off_pct,0%,,,,,
player,201610300tam,rai,NelsRe99,defense,68,,,,,
player,201610300tam,rai,NelsRe99,def_pct,100%,,,,,
player,201610300tam,rai,NelsRe99,special_teams,0,,,,,
player,201610300tam,rai,NelsRe99,st_pct,0%,,,,,
player,201610300tam,rai,AmerDa00,pos,CB,,,,,
player,201610300tam,rai,AmerDa00,offense,0,,,,,
player,201610300tam,rai,AmerDa00,off_pct,0%,,,,,
player,201610300tam,rai,AmerDa00,defense,67,,,,,
player,201610300tam,rai,AmerDa00,def_pct,99%,,,,,
player,201610300tam,rai,AmerDa00,special_teams,0,,,,,
player,201610300tam,rai,AmerDa00,st_pct,0%,,,,,
player,201610300tam,rai,HaydDJ00,pos,CB,,,,,
player,201610300tam,rai,HaydDJ00,offense,0,,,,,
player,201610300tam,rai,HaydDJ00,off_pct,0%,,,,,
player,201610300tam,rai,HaydDJ00,defense,66,,,,,
player,201610300tam,rai,HaydDJ00,def_pct,97%,,,,,
player,201610300tam,rai,HaydDJ00,special_teams,11,,,,,
player,201610300tam,rai,HaydDJ00,st_pct,32%,,,,,
player,201610300tam,rai,JoseKa00,pos,SS,,,,,
player,201610300tam,rai,JoseKa00,offense,0,,,,,
player,201610300tam,rai,JoseKa00,off_pct,0%,,,,,
player,201610300tam,rai,JoseKa00,defense,65,,,,,
player,201610300tam,rai,JoseKa00,def_pct,96%,,,,,
player,201610300tam,rai,JoseKa00,special_teams,0,,,,,
player,201610300tam,rai,JoseKa00,st_pct,0%,,,,,
player,201610300tam,rai,RilePe00,pos,LB,,,,,
player,201610300tam,rai,RilePe00,offense,0,,,,,
player,201610300tam,rai,RilePe00,off_pct,0%,,,,,
player,201610300tam,rai,RilePe00,defense,65,,,,,
player,201610300tam,rai,RilePe00,def_pct,96%,,,,,
player,201610300tam,rai,RilePe00,special_teams,0,,,,,
player,201610300tam,rai,RilePe00,st_pct,0%,,,,,
player,201610300tam,rai,IrviBr00,pos,LB,,,,,
player,201610300tam,rai,IrviBr00,offense,0,,,,,
player,201610300tam,rai,IrviBr00,off_pct,0%,,,,,
player,201610300tam,rai,IrviBr00,defense,55,,,,,
player,201610300tam,rai,IrviBr00,def_pct,81%,,,,,
player,201610300tam,rai,IrviBr00,special_teams,4,,,,,
player,201610300tam,rai,IrviBr00,st_pct,12%,,,,,
player,201610300tam,rai,MackKh00,pos,DE,,,,,
player,201610300tam,rai,MackKh00,offense,0,,,,,
player,201610300tam,rai,MackKh00,off_pct,0%,,,,,
player,201610300tam,rai,MackKh00,defense,55,,,,,
player,201610300tam,rai,MackKh00,def_pct,81%,,,,,
player,201610300tam,rai,MackKh00,special_teams,4,,,,,
player,201610300tam,rai,MackKh00,st_pct,12%,,,,,
player,201610300tam,rai,AutrDe00,pos,DE,,,,,
player,201610300tam,rai,AutrDe00,offense,0,,,,,
player,201610300tam,rai,AutrDe00,off_pct,0%,,,,,
player,201610300tam,rai,AutrDe00,defense,47,,,,,
player,201610300tam,rai,AutrDe00,def_pct,69%,,,,,
player,201610300tam,rai,AutrDe00,special_teams,4,,,,,
player,201610300tam,rai,AutrDe00,st_pct,12%,,,,,
player,201610300tam,rai,WardJi02,pos,DE,,,,,
player,201610300tam,rai,WardJi02,offense,0,,,,,
player,201610300tam,rai,WardJi02,off_pct,0%,,,,,
player,201610300tam,rai,WardJi02,defense,44,,,,,
player,201610300tam,rai,WardJi02,def_pct,65%,,,,,
player,201610300tam,rai,WardJi02,special_teams,0,,,,,
player,201610300tam,rai,WardJi02,st_pct,0%,,,,,
player,201610300tam,rai,CarrTr00,pos,CB,,,,,
player,201610300tam,rai,CarrTr00,offense,0,,,,,
player,201610300tam,rai,CarrTr00,off_pct,0%,,,,,
player,201610300tam,rai,CarrTr00,defense,41,,,,,
player,201610300tam,rai,CarrTr00,def_pct,60%,,,,,
player,201610300tam,rai,CarrTr00,special_teams,5,,,,,
player,201610300tam,rai,CarrTr00,st_pct,15%,,,,,
player,201610300tam,rai,ElliJu01,pos,NT,,,,,
player,201610300tam,rai,ElliJu01,offense,0,,,,,
player,201610300tam,rai,ElliJu01,off_pct,0%,,,,,
player,201610300tam,rai,ElliJu01,defense,28,,,,,
player,201610300tam,rai,ElliJu01,def_pct,41%,,,,,
player,201610300tam,rai,ElliJu01,special_teams,4,,,,,
player,201610300tam,rai,ElliJu01,st_pct,12%,,,,,
player,201610300tam,rai,LathDa01,pos,NT,,,,,
player,201610300tam,rai,LathDa01,offense,0,,,,,
player,201610300tam,rai,LathDa01,off_pct,0%,,,,,
player,201610300tam,rai,LathDa01,defense,28,,,,,
player,201610300tam,rai,LathDa01,def_pct,41%,,,,,
player,201610300tam,rai,LathDa01,special_teams,4,,,,,
player,201610300tam,rai,LathDa01,st_pct,12%,,,,,
player,201610300tam,rai,CalhSh00,pos,LB,,,,,
player,201610300tam,rai,CalhSh00,offense,0,,,,,
player,201610300tam,rai,CalhSh00,off_pct,0%,,,,,
player,201610300tam,rai,CalhSh00,defense,23,,,,,
player,201610300tam,rai,CalhSh00,def_pct,34%,,,,,
player,201610300tam,rai,CalhSh00,special_teams,24,,,,,
player,201610300tam,rai,CalhSh00,st_pct,71%,,,,,
player,201610300tam,rai,WillDa99,pos,DT,,,,,
player,201610300tam,rai,WillDa99,offense,0,,,,,
player,201610300tam,rai,WillDa99,off_pct,0%,,,,,
player,201610300tam,rai,WillDa99,defense,21,,,,,
player,201610300tam,rai,WillDa99,def_pct,31%,,,,,
player,201610300tam,rai,WillDa99,special_teams,4,,,,,
player,201610300tam,rai,WillDa99,st_pct,12%,,,,,
player,201610300tam,rai,JameCo00,pos,LB,,,,,
player,201610300tam,rai,JameCo00,offense,0,,,,,
player,201610300tam,rai,JameCo00,off_pct,0%,,,,,
player,201610300tam,rai,JameCo00,defense,4,,,,,
player,201610300tam,rai,JameCo00,def_pct,6%,,,,,
player,201610300tam,rai,JameCo00,special_teams,24,,,,,
player,201610300tam,rai,JameCo00,st_pct,71%,,,,,
player,201610300tam,rai,SmitSe99,pos,CB,,,,,
player,201610300tam,rai,SmitSe99,offense,0,,,,,
player,201610300tam,rai,SmitSe99,off_pct,0%,,,,,
player,201610300tam,rai,SmitSe99,defense,2,,,,,
player,201610300tam,rai,SmitSe99,def_pct,3%,,,,,
player,201610300tam,rai,SmitSe99,special_teams,0,,,,,
player,201610300tam,rai,SmitSe99,st_pct,0%,,,,,
player,201610300tam,rai,BateDa00,pos,LB,,,,,
player,201610300tam,rai,BateDa00,offense,0,,,,,
player,201610300tam,rai,BateDa00,off_pct,0%,,,,,
player,201610300tam,rai,BateDa00,defense,0,,,,,
player,201610300tam,rai,BateDa00,def_pct,0%,,,,,
player,201610300tam,rai,BateDa00,special_teams,28,,,,,
player,201610300tam,rai,BateDa00,st_pct,82%,,,,,
player,201610300tam,rai,AlleNa99,pos,SS,,,,,
player,201610300tam,rai,AlleNa99,offense,0,,,,,
player,201610300tam,rai,AlleNa99,off_pct,0%,,,,,
player,201610300tam,rai,AlleNa99,defense,0,,,,,
player,201610300tam,rai,AlleNa99,def_pct,0%,,,,,
player,201610300tam,rai,AlleNa99,special_teams,28,,,,,
player,201610300tam,rai,AlleNa99,st_pct,82%,,,,,
player,201610300tam,rai,McGiKe00,pos,FS,,,,,
player,201610300tam,rai,McGiKe00,offense,0,,,,,
player,201610300tam,rai,McGiKe00,off_pct,0%,,,,,
player,201610300tam,rai,McGiKe00,defense,0,,,,,
player,201610300tam,rai,McGiKe00,def_pct,0%,,,,,
player,201610300tam,rai,McGiKe00,special_teams,22,,,,,
player,201610300tam,rai,McGiKe00,st_pct,65%,,,,,
player,201610300tam,rai,TrawBr00,pos,FS,,,,,
player,201610300tam,rai,TrawBr00,offense,0,,,,,
player,201610300tam,rai,TrawBr00,off_pct,0%,,,,,
player,201610300tam,rai,TrawBr00,defense,0,,,,,
player,201610300tam,rai,TrawBr00,def_pct,0%,,,,,
player,201610300tam,rai,TrawBr00,special_teams,18,,,,,
player,201610300tam,rai,TrawBr00,st_pct,53%,,,,,
player,201610300tam,rai,KingMa00,pos,P,,,,,
player,201610300tam,rai,KingMa00,offense,0,,,,,
player,201610300tam,rai,KingMa00,off_pct,0%,,,,,
player,201610300tam,rai,KingMa00,defense,0,,,,,
player,201610300tam,rai,KingMa00,def_pct,0%,,,,,
player,201610300tam,rai,KingMa00,special_teams,12,,,,,
player,201610300tam,rai,KingMa00,st_pct,35%,,,,,
player,201610300tam,rai,FeliJo00,pos,G,,,,,
player,201610300tam,rai,FeliJo00,offense,0,,,,,
player,201610300tam,rai,FeliJo00,off_pct,0%,,,,,
player,201610300tam,rai,FeliJo00,defense,0,,,,,
player,201610300tam,rai,FeliJo00,def_pct,0%,,,,,
player,201610300tam,rai,FeliJo00,special_teams,12,,,,,
player,201610300tam,rai,FeliJo00,st_pct,35%,,,,,
player,201610300tam,rai,CondJo20,pos,LS,,,,,
player,201610300tam,rai,CondJo20,offense,0,,,,,
player,201610300tam,rai,CondJo20,off_pct,0%,,,,,
player,201610300tam,rai,CondJo20,defense,0,,,,,
player,201610300tam,rai,CondJo20,def_pct,0%,,,,,
player,201610300tam,rai,CondJo20,special_teams,12,,,,,
player,201610300tam,rai,CondJo20,st_pct,35%,,,,,
player,201610300tam,rai,janikseb01,pos,K,,,,,
player,201610300tam,rai,janikseb01,offense,0,,,,,
player,201610300tam,rai,janikseb01,off_pct,0%,,,,,
player,201610300tam,rai,janikseb01,defense,0,,,,,
player,201610300tam,rai,janikseb01,def_pct,0%,,,,,
player,201610300tam,rai,janikseb01,special_teams,11,,,,,
player,201610300tam,rai,janikseb01,st_pct,32%,,,,,
