game,2016,14,20161212,201612120nwe,rav,"Baltimore Ravens",23,nwe,"New England Patriots",30
player,201612120nwe,nwe,JoneJo03,pos,CB,,,,,
player,201612120nwe,nwe,JoneJo03,offense,0,,,,,
player,201612120nwe,nwe,JoneJo03,off_pct,0%,,,,,
player,201612120nwe,nwe,JoneJo03,defense,10,,,,,
player,201612120nwe,nwe,JoneJo03,def_pct,14%,,,,,
player,201612120nwe,nwe,JoneJo03,special_teams,21,,,,,
player,201612120nwe,nwe,JoneJo03,st_pct,62%,,,,,
player,201612120nwe,nwe,RobeEl00,pos,LB,,,,,
player,201612120nwe,nwe,RobeEl00,offense,0,,,,,
player,201612120nwe,nwe,RobeEl00,off_pct,0%,,,,,
player,201612120nwe,nwe,RobeEl00,defense,1,,,,,
player,201612120nwe,nwe,RobeEl00,def_pct,1%,,,,,
player,201612120nwe,nwe,RobeEl00,special_teams,0,,,,,
player,201612120nwe,nwe,RobeEl00,st_pct,0%,,,,,
player,201612120nwe,nwe,EbneNa00,pos,FS,,,,,
player,201612120nwe,nwe,EbneNa00,offense,0,,,,,
player,201612120nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201612120nwe,nwe,EbneNa00,defense,0,,,,,
player,201612120nwe,nwe,EbneNa00,def_pct,0%,,,,,
player,201612120nwe,nwe,EbneNa00,special_teams,30,,,,,
player,201612120nwe,nwe,EbneNa00,st_pct,88%,,,,,
player,201612120nwe,nwe,GrisGe00,pos,DE,,,,,
player,201612120nwe,nwe,GrisGe00,offense,0,,,,,
player,201612120nwe,nwe,GrisGe00,off_pct,0%,,,,,
player,201612120nwe,nwe,GrisGe00,defense,0,,,,,
player,201612120nwe,nwe,GrisGe00,def_pct,0%,,,,,
player,201612120nwe,nwe,GrisGe00,special_teams,29,,,,,
player,201612120nwe,nwe,GrisGe00,st_pct,85%,,,,,
player,201612120nwe,nwe,BoldBr00,pos,RB,,,,,
player,201612120nwe,nwe,BoldBr00,offense,0,,,,,
player,201612120nwe,nwe,BoldBr00,off_pct,0%,,,,,
player,201612120nwe,nwe,BoldBr00,defense,0,,,,,
player,201612120nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201612120nwe,nwe,BoldBr00,special_teams,24,,,,,
player,201612120nwe,nwe,BoldBr00,st_pct,71%,,,,,
player,201612120nwe,nwe,KingBr02,pos,FS,,,,,
player,201612120nwe,nwe,KingBr02,offense,0,,,,,
player,201612120nwe,nwe,KingBr02,off_pct,0%,,,,,
player,201612120nwe,nwe,KingBr02,defense,0,,,,,
player,201612120nwe,nwe,KingBr02,def_pct,0%,,,,,
player,201612120nwe,nwe,KingBr02,special_teams,23,,,,,
player,201612120nwe,nwe,KingBr02,st_pct,68%,,,,,
player,201612120nwe,nwe,MingBa00,pos,LB,,,,,
player,201612120nwe,nwe,MingBa00,offense,0,,,,,
player,201612120nwe,nwe,MingBa00,off_pct,0%,,,,,
player,201612120nwe,nwe,MingBa00,defense,0,,,,,
player,201612120nwe,nwe,MingBa00,def_pct,0%,,,,,
player,201612120nwe,nwe,MingBa00,special_teams,23,,,,,
player,201612120nwe,nwe,MingBa00,st_pct,68%,,,,,
player,201612120nwe,nwe,AlleRy01,pos,P,,,,,
player,201612120nwe,nwe,AlleRy01,offense,0,,,,,
player,201612120nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201612120nwe,nwe,AlleRy01,defense,0,,,,,
player,201612120nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201612120nwe,nwe,AlleRy01,special_teams,10,,,,,
player,201612120nwe,nwe,AlleRy01,st_pct,29%,,,,,
player,201612120nwe,nwe,CardJo00,pos,LS,,,,,
player,201612120nwe,nwe,CardJo00,offense,0,,,,,
player,201612120nwe,nwe,CardJo00,off_pct,0%,,,,,
player,201612120nwe,nwe,CardJo00,defense,0,,,,,
player,201612120nwe,nwe,CardJo00,def_pct,0%,,,,,
player,201612120nwe,nwe,CardJo00,special_teams,10,,,,,
player,201612120nwe,nwe,CardJo00,st_pct,29%,,,,,
player,201612120nwe,nwe,GostSt20,pos,K,,,,,
player,201612120nwe,nwe,GostSt20,offense,0,,,,,
player,201612120nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201612120nwe,nwe,GostSt20,defense,0,,,,,
player,201612120nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201612120nwe,nwe,GostSt20,special_teams,9,,,,,
player,201612120nwe,nwe,GostSt20,st_pct,26%,,,,,
player,201612120nwe,nwe,ColeJu01,pos,CB,,,,,
player,201612120nwe,nwe,ColeJu01,offense,0,,,,,
player,201612120nwe,nwe,ColeJu01,off_pct,0%,,,,,
player,201612120nwe,nwe,ColeJu01,defense,0,,,,,
player,201612120nwe,nwe,ColeJu01,def_pct,0%,,,,,
player,201612120nwe,nwe,ColeJu01,special_teams,7,,,,,
player,201612120nwe,nwe,ColeJu01,st_pct,21%,,,,,
player,201612120nwe,nwe,KarrTe00,pos,G,,,,,
player,201612120nwe,nwe,KarrTe00,offense,0,,,,,
player,201612120nwe,nwe,KarrTe00,off_pct,0%,,,,,
player,201612120nwe,nwe,KarrTe00,defense,0,,,,,
player,201612120nwe,nwe,KarrTe00,def_pct,0%,,,,,
player,201612120nwe,nwe,KarrTe00,special_teams,4,,,,,
player,201612120nwe,nwe,KarrTe00,st_pct,12%,,,,,
player,201612120nwe,rav,DucaVl20,pos,G,,,,,
player,201612120nwe,rav,DucaVl20,offense,70,,,,,
player,201612120nwe,rav,DucaVl20,off_pct,100%,,,,,
player,201612120nwe,rav,DucaVl20,defense,0,,,,,
player,201612120nwe,rav,DucaVl20,def_pct,0%,,,,,
player,201612120nwe,rav,DucaVl20,special_teams,6,,,,,
player,201612120nwe,rav,DucaVl20,st_pct,18%,,,,,
player,201612120nwe,rav,WagnRi00,pos,T,,,,,
player,201612120nwe,rav,WagnRi00,offense,70,,,,,
player,201612120nwe,rav,WagnRi00,off_pct,100%,,,,,
player,201612120nwe,rav,WagnRi00,defense,0,,,,,
player,201612120nwe,rav,WagnRi00,def_pct,0%,,,,,
player,201612120nwe,rav,WagnRi00,special_teams,6,,,,,
player,201612120nwe,rav,WagnRi00,st_pct,18%,,,,,
player,201612120nwe,rav,StanRo00,pos,T,,,,,
player,201612120nwe,rav,StanRo00,offense,70,,,,,
player,201612120nwe,rav,StanRo00,off_pct,100%,,,,,
player,201612120nwe,rav,StanRo00,defense,0,,,,,
player,201612120nwe,rav,StanRo00,def_pct,0%,,,,,
player,201612120nwe,rav,StanRo00,special_teams,6,,,,,
player,201612120nwe,rav,StanRo00,st_pct,18%,,,,,
player,201612120nwe,rav,YandMa20,pos,G,,,,,
player,201612120nwe,rav,YandMa20,offense,70,,,,,
player,201612120nwe,rav,YandMa20,off_pct,100%,,,,,
player,201612120nwe,rav,YandMa20,defense,0,,,,,
player,201612120nwe,rav,YandMa20,def_pct,0%,,,,,
player,201612120nwe,rav,YandMa20,special_teams,0,,,,,
player,201612120nwe,rav,YandMa20,st_pct,0%,,,,,
player,201612120nwe,rav,FlacJo00,pos,QB,,,,,
player,201612120nwe,rav,FlacJo00,offense,70,,,,,
player,201612120nwe,rav,FlacJo00,off_pct,100%,,,,,
player,201612120nwe,rav,FlacJo00,defense,0,,,,,
player,201612120nwe,rav,FlacJo00,def_pct,0%,,,,,
player,201612120nwe,rav,FlacJo00,special_teams,0,,,,,
player,201612120nwe,rav,FlacJo00,st_pct,0%,,,,,
player,201612120nwe,rav,ZuttJe20,pos,C,,,,,
player,201612120nwe,rav,ZuttJe20,offense,64,,,,,
player,201612120nwe,rav,ZuttJe20,off_pct,91%,,,,,
player,201612120nwe,rav,ZuttJe20,defense,0,,,,,
player,201612120nwe,rav,ZuttJe20,def_pct,0%,,,,,
player,201612120nwe,rav,ZuttJe20,special_teams,0,,,,,
player,201612120nwe,rav,ZuttJe20,st_pct,0%,,,,,
player,201612120nwe,rav,SmitSt01,pos,WR,,,,,
player,201612120nwe,rav,SmitSt01,offense,63,,,,,
player,201612120nwe,rav,SmitSt01,off_pct,90%,,,,,
player,201612120nwe,rav,SmitSt01,defense,0,,,,,
player,201612120nwe,rav,SmitSt01,def_pct,0%,,,,,
player,201612120nwe,rav,SmitSt01,special_teams,0,,,,,
player,201612120nwe,rav,SmitSt01,st_pct,0%,,,,,
player,201612120nwe,rav,WallMi00,pos,WR,,,,,
player,201612120nwe,rav,WallMi00,offense,52,,,,,
player,201612120nwe,rav,WallMi00,off_pct,74%,,,,,
player,201612120nwe,rav,WallMi00,defense,0,,,,,
player,201612120nwe,rav,WallMi00,def_pct,0%,,,,,
player,201612120nwe,rav,WallMi00,special_teams,0,,,,,
player,201612120nwe,rav,WallMi00,st_pct,0%,,,,,
player,201612120nwe,rav,PittDe00,pos,TE,,,,,
player,201612120nwe,rav,PittDe00,offense,49,,,,,
player,201612120nwe,rav,PittDe00,off_pct,70%,,,,,
player,201612120nwe,rav,PittDe00,defense,0,,,,,
player,201612120nwe,rav,PittDe00,def_pct,0%,,,,,
player,201612120nwe,rav,PittDe00,special_teams,0,,,,,
player,201612120nwe,rav,PittDe00,st_pct,0%,,,,,
player,201612120nwe,rav,DixoKe00,pos,RB,,,,,
player,201612120nwe,rav,DixoKe00,offense,42,,,,,
player,201612120nwe,rav,DixoKe00,off_pct,60%,,,,,
player,201612120nwe,rav,DixoKe00,defense,0,,,,,
player,201612120nwe,rav,DixoKe00,def_pct,0%,,,,,
player,201612120nwe,rav,DixoKe00,special_teams,0,,,,,
player,201612120nwe,rav,DixoKe00,st_pct,0%,,,,,
player,201612120nwe,rav,AikeKa00,pos,WR,,,,,
player,201612120nwe,rav,AikeKa00,offense,40,,,,,
player,201612120nwe,rav,AikeKa00,off_pct,57%,,,,,
player,201612120nwe,rav,AikeKa00,defense,0,,,,,
player,201612120nwe,rav,AikeKa00,def_pct,0%,,,,,
player,201612120nwe,rav,AikeKa00,special_teams,13,,,,,
player,201612120nwe,rav,AikeKa00,st_pct,38%,,,,,
player,201612120nwe,rav,PerrBr02,pos,WR,,,,,
player,201612120nwe,rav,PerrBr02,offense,28,,,,,
player,201612120nwe,rav,PerrBr02,off_pct,40%,,,,,
player,201612120nwe,rav,PerrBr02,defense,0,,,,,
player,201612120nwe,rav,PerrBr02,def_pct,0%,,,,,
player,201612120nwe,rav,PerrBr02,special_teams,0,,,,,
player,201612120nwe,rav,PerrBr02,st_pct,0%,,,,,
player,201612120nwe,rav,JuszKy00,pos,FB,,,,,
player,201612120nwe,rav,JuszKy00,offense,26,,,,,
player,201612120nwe,rav,JuszKy00,off_pct,37%,,,,,
player,201612120nwe,rav,JuszKy00,defense,0,,,,,
player,201612120nwe,rav,JuszKy00,def_pct,0%,,,,,
player,201612120nwe,rav,JuszKy00,special_teams,24,,,,,
player,201612120nwe,rav,JuszKy00,st_pct,71%,,,,,
player,201612120nwe,rav,BoylNi00,pos,TE,,,,,
player,201612120nwe,rav,BoylNi00,offense,20,,,,,
player,201612120nwe,rav,BoylNi00,off_pct,29%,,,,,
player,201612120nwe,rav,BoylNi00,defense,0,,,,,
player,201612120nwe,rav,BoylNi00,def_pct,0%,,,,,
player,201612120nwe,rav,BoylNi00,special_teams,11,,,,,
player,201612120nwe,rav,BoylNi00,st_pct,32%,,,,,
player,201612120nwe,rav,WestTe00,pos,RB,,,,,
player,201612120nwe,rav,WestTe00,offense,14,,,,,
player,201612120nwe,rav,WestTe00,off_pct,20%,,,,,
player,201612120nwe,rav,WestTe00,defense,0,,,,,
player,201612120nwe,rav,WestTe00,def_pct,0%,,,,,
player,201612120nwe,rav,WestTe00,special_teams,0,,,,,
player,201612120nwe,rav,WestTe00,st_pct,0%,,,,,
player,201612120nwe,rav,WallDa01,pos,TE,,,,,
player,201612120nwe,rav,WallDa01,offense,12,,,,,
player,201612120nwe,rav,WallDa01,off_pct,17%,,,,,
player,201612120nwe,rav,WallDa01,defense,0,,,,,
player,201612120nwe,rav,WallDa01,def_pct,0%,,,,,
player,201612120nwe,rav,WallDa01,special_teams,24,,,,,
player,201612120nwe,rav,WallDa01,st_pct,71%,,,,,
player,201612120nwe,rav,UrscJo00,pos,G,,,,,
player,201612120nwe,rav,UrscJo00,offense,6,,,,,
player,201612120nwe,rav,UrscJo00,off_pct,9%,,,,,
player,201612120nwe,rav,UrscJo00,defense,0,,,,,
player,201612120nwe,rav,UrscJo00,def_pct,0%,,,,,
player,201612120nwe,rav,UrscJo00,special_teams,6,,,,,
player,201612120nwe,rav,UrscJo00,st_pct,18%,,,,,
player,201612120nwe,rav,MoorCh00,pos,WR,,,,,
player,201612120nwe,rav,MoorCh00,offense,4,,,,,
player,201612120nwe,rav,MoorCh00,off_pct,6%,,,,,
player,201612120nwe,rav,MoorCh00,defense,0,,,,,
player,201612120nwe,rav,MoorCh00,def_pct,0%,,,,,
player,201612120nwe,rav,MoorCh00,special_teams,23,,,,,
player,201612120nwe,rav,MoorCh00,st_pct,68%,,,,,
player,201612120nwe,rav,MoslC.00,pos,LB,,,,,
player,201612120nwe,rav,MoslC.00,offense,0,,,,,
player,201612120nwe,rav,MoslC.00,off_pct,0%,,,,,
player,201612120nwe,rav,MoslC.00,defense,69,,,,,
player,201612120nwe,rav,MoslC.00,def_pct,100%,,,,,
player,201612120nwe,rav,MoslC.00,special_teams,0,,,,,
player,201612120nwe,rav,MoslC.00,st_pct,0%,,,,,
player,201612120nwe,rav,WeddEr99,pos,SS,,,,,
player,201612120nwe,rav,WeddEr99,offense,0,,,,,
player,201612120nwe,rav,WeddEr99,off_pct,0%,,,,,
player,201612120nwe,rav,WeddEr99,defense,69,,,,,
player,201612120nwe,rav,WeddEr99,def_pct,100%,,,,,
player,201612120nwe,rav,WeddEr99,special_teams,0,,,,,
player,201612120nwe,rav,WeddEr99,st_pct,0%,,,,,
player,201612120nwe,rav,YounTa01,pos,CB,,,,,
player,201612120nwe,rav,YounTa01,offense,0,,,,,
player,201612120nwe,rav,YounTa01,off_pct,0%,,,,,
player,201612120nwe,rav,YounTa01,defense,67,,,,,
player,201612120nwe,rav,YounTa01,def_pct,97%,,,,,
player,201612120nwe,rav,YounTa01,special_teams,5,,,,,
player,201612120nwe,rav,YounTa01,st_pct,15%,,,,,
player,201612120nwe,rav,WebbLa99,pos,FS,,,,,
player,201612120nwe,rav,WebbLa99,offense,0,,,,,
player,201612120nwe,rav,WebbLa99,off_pct,0%,,,,,
player,201612120nwe,rav,WebbLa99,defense,66,,,,,
player,201612120nwe,rav,WebbLa99,def_pct,96%,,,,,
player,201612120nwe,rav,WebbLa99,special_teams,0,,,,,
player,201612120nwe,rav,WebbLa99,st_pct,0%,,,,,
player,201612120nwe,rav,OrrxZa00,pos,LB,,,,,
player,201612120nwe,rav,OrrxZa00,offense,0,,,,,
player,201612120nwe,rav,OrrxZa00,off_pct,0%,,,,,
player,201612120nwe,rav,OrrxZa00,defense,65,,,,,
player,201612120nwe,rav,OrrxZa00,def_pct,94%,,,,,
player,201612120nwe,rav,OrrxZa00,special_teams,11,,,,,
player,201612120nwe,rav,OrrxZa00,st_pct,32%,,,,,
player,201612120nwe,rav,SuggTe99,pos,LB,,,,,
player,201612120nwe,rav,SuggTe99,offense,0,,,,,
player,201612120nwe,rav,SuggTe99,off_pct,0%,,,,,
player,201612120nwe,rav,SuggTe99,defense,51,,,,,
player,201612120nwe,rav,SuggTe99,def_pct,74%,,,,,
player,201612120nwe,rav,SuggTe99,special_teams,0,,,,,
player,201612120nwe,rav,SuggTe99,st_pct,0%,,,,,
player,201612120nwe,rav,WillBr02,pos,NT,,,,,
player,201612120nwe,rav,WillBr02,offense,0,,,,,
player,201612120nwe,rav,WillBr02,off_pct,0%,,,,,
player,201612120nwe,rav,WillBr02,defense,47,,,,,
player,201612120nwe,rav,WillBr02,def_pct,68%,,,,,
player,201612120nwe,rav,WillBr02,special_teams,4,,,,,
player,201612120nwe,rav,WillBr02,st_pct,12%,,,,,
player,201612120nwe,rav,WrigSh00,pos,CB,,,,,
player,201612120nwe,rav,WrigSh00,offense,0,,,,,
player,201612120nwe,rav,WrigSh00,off_pct,0%,,,,,
player,201612120nwe,rav,WrigSh00,defense,42,,,,,
player,201612120nwe,rav,WrigSh00,def_pct,61%,,,,,
player,201612120nwe,rav,WrigSh00,special_teams,12,,,,,
player,201612120nwe,rav,WrigSh00,st_pct,35%,,,,,
player,201612120nwe,rav,GuyxLa00,pos,DE,,,,,
player,201612120nwe,rav,GuyxLa00,offense,0,,,,,
player,201612120nwe,rav,GuyxLa00,off_pct,0%,,,,,
player,201612120nwe,rav,GuyxLa00,defense,38,,,,,
player,201612120nwe,rav,GuyxLa00,def_pct,55%,,,,,
player,201612120nwe,rav,GuyxLa00,special_teams,10,,,,,
player,201612120nwe,rav,GuyxLa00,st_pct,29%,,,,,
player,201612120nwe,rav,DumeEl20,pos,LB,,,,,
player,201612120nwe,rav,DumeEl20,offense,0,,,,,
player,201612120nwe,rav,DumeEl20,off_pct,0%,,,,,
player,201612120nwe,rav,DumeEl20,defense,38,,,,,
player,201612120nwe,rav,DumeEl20,def_pct,55%,,,,,
player,201612120nwe,rav,DumeEl20,special_teams,0,,,,,
player,201612120nwe,rav,DumeEl20,st_pct,0%,,,,,
player,201612120nwe,rav,PoweJe99,pos,CB,,,,,
player,201612120nwe,rav,PoweJe99,offense,0,,,,,
player,201612120nwe,rav,PoweJe99,off_pct,0%,,,,,
player,201612120nwe,rav,PoweJe99,defense,37,,,,,
player,201612120nwe,rav,PoweJe99,def_pct,54%,,,,,
player,201612120nwe,rav,PoweJe99,special_teams,0,,,,,
player,201612120nwe,rav,PoweJe99,st_pct,0%,,,,,
player,201612120nwe,rav,PierMi00,pos,NT,,,,,
player,201612120nwe,rav,PierMi00,offense,0,,,,,
player,201612120nwe,rav,PierMi00,off_pct,0%,,,,,
player,201612120nwe,rav,PierMi00,defense,35,,,,,
player,201612120nwe,rav,PierMi00,def_pct,51%,,,,,
player,201612120nwe,rav,PierMi00,special_teams,0,,,,,
player,201612120nwe,rav,PierMi00,st_pct,0%,,,,,
player,201612120nwe,rav,JernTi00,pos,DT,,,,,
player,201612120nwe,rav,JernTi00,offense,0,,,,,
player,201612120nwe,rav,JernTi00,off_pct,0%,,,,,
player,201612120nwe,rav,JernTi00,defense,34,,,,,
player,201612120nwe,rav,JernTi00,def_pct,49%,,,,,
player,201612120nwe,rav,JernTi00,special_teams,0,,,,,
player,201612120nwe,rav,JernTi00,st_pct,0%,,,,,
player,201612120nwe,rav,McClAl00,pos,LB,,,,,
player,201612120nwe,rav,McClAl00,offense,0,,,,,
player,201612120nwe,rav,McClAl00,off_pct,0%,,,,,
player,201612120nwe,rav,McClAl00,defense,31,,,,,
player,201612120nwe,rav,McClAl00,def_pct,45%,,,,,
player,201612120nwe,rav,McClAl00,special_teams,17,,,,,
player,201612120nwe,rav,McClAl00,st_pct,50%,,,,,
player,201612120nwe,rav,JudoMa00,pos,LB,,,,,
player,201612120nwe,rav,JudoMa00,offense,0,,,,,
player,201612120nwe,rav,JudoMa00,off_pct,0%,,,,,
player,201612120nwe,rav,JudoMa00,defense,25,,,,,
player,201612120nwe,rav,JudoMa00,def_pct,36%,,,,,
player,201612120nwe,rav,JudoMa00,special_teams,9,,,,,
player,201612120nwe,rav,JudoMa00,st_pct,26%,,,,,
player,201612120nwe,rav,SmitJi03,pos,CB,,,,,
player,201612120nwe,rav,SmitJi03,offense,0,,,,,
player,201612120nwe,rav,SmitJi03,off_pct,0%,,,,,
player,201612120nwe,rav,SmitJi03,defense,24,,,,,
player,201612120nwe,rav,SmitJi03,def_pct,35%,,,,,
player,201612120nwe,rav,SmitJi03,special_teams,0,,,,,
player,201612120nwe,rav,SmitJi03,st_pct,0%,,,,,
player,201612120nwe,rav,UrbaBr00,pos,DE,,,,,
player,201612120nwe,rav,UrbaBr00,offense,0,,,,,
player,201612120nwe,rav,UrbaBr00,off_pct,0%,,,,,
player,201612120nwe,rav,UrbaBr00,defense,10,,,,,
player,201612120nwe,rav,UrbaBr00,def_pct,14%,,,,,
player,201612120nwe,rav,UrbaBr00,special_teams,10,,,,,
player,201612120nwe,rav,UrbaBr00,st_pct,29%,,,,,
player,201612120nwe,rav,ElamMa00,pos,SS,,,,,
player,201612120nwe,rav,ElamMa00,offense,0,,,,,
player,201612120nwe,rav,ElamMa00,off_pct,0%,,,,,
player,201612120nwe,rav,ElamMa00,defense,8,,,,,
player,201612120nwe,rav,ElamMa00,def_pct,12%,,,,,
player,201612120nwe,rav,ElamMa00,special_teams,28,,,,,
player,201612120nwe,rav,ElamMa00,st_pct,82%,,,,,
player,201612120nwe,rav,LeviAn00,pos,FS,,,,,
player,201612120nwe,rav,LeviAn00,offense,0,,,,,
player,201612120nwe,rav,LeviAn00,off_pct,0%,,,,,
player,201612120nwe,rav,LeviAn00,defense,3,,,,,
player,201612120nwe,rav,LeviAn00,def_pct,4%,,,,,
player,201612120nwe,rav,LeviAn00,special_teams,28,,,,,
player,201612120nwe,rav,LeviAn00,st_pct,82%,,,,,
player,201612120nwe,rav,OnwuPa00,pos,LB,,,,,
player,201612120nwe,rav,OnwuPa00,offense,0,,,,,
player,201612120nwe,rav,OnwuPa00,off_pct,0%,,,,,
player,201612120nwe,rav,OnwuPa00,defense,0,,,,,
player,201612120nwe,rav,OnwuPa00,def_pct,0%,,,,,
player,201612120nwe,rav,OnwuPa00,special_teams,27,,,,,
player,201612120nwe,rav,OnwuPa00,st_pct,79%,,,,,
player,201612120nwe,rav,HuffMa00,pos,FS,,,,,
player,201612120nwe,rav,HuffMa00,offense,0,,,,,
player,201612120nwe,rav,HuffMa00,off_pct,0%,,,,,
player,201612120nwe,rav,HuffMa00,defense,0,,,,,
player,201612120nwe,rav,HuffMa00,def_pct,0%,,,,,
player,201612120nwe,rav,HuffMa00,special_teams,22,,,,,
player,201612120nwe,rav,HuffMa00,st_pct,65%,,,,,
player,201612120nwe,rav,CorrKa00,pos,LB,,,,,
player,201612120nwe,rav,CorrKa00,offense,0,,,,,
player,201612120nwe,rav,CorrKa00,off_pct,0%,,,,,
player,201612120nwe,rav,CorrKa00,defense,0,,,,,
player,201612120nwe,rav,CorrKa00,def_pct,0%,,,,,
player,201612120nwe,rav,CorrKa00,special_teams,18,,,,,
player,201612120nwe,rav,CorrKa00,st_pct,53%,,,,,
player,201612120nwe,rav,KochSa20,pos,P,,,,,
player,201612120nwe,rav,KochSa20,offense,0,,,,,
player,201612120nwe,rav,KochSa20,off_pct,0%,,,,,
player,201612120nwe,rav,KochSa20,defense,0,,,,,
player,201612120nwe,rav,KochSa20,def_pct,0%,,,,,
player,201612120nwe,rav,KochSa20,special_teams,13,,,,,
player,201612120nwe,rav,KochSa20,st_pct,38%,,,,,
player,201612120nwe,rav,CoxxMo00,pos,LS,,,,,
player,201612120nwe,rav,CoxxMo00,offense,0,,,,,
player,201612120nwe,rav,CoxxMo00,off_pct,0%,,,,,
player,201612120nwe,rav,CoxxMo00,defense,0,,,,,
player,201612120nwe,rav,CoxxMo00,def_pct,0%,,,,,
player,201612120nwe,rav,CoxxMo00,special_teams,12,,,,,
player,201612120nwe,rav,CoxxMo00,st_pct,35%,,,,,
player,201612120nwe,rav,TuckJu00,pos,K,,,,,
player,201612120nwe,rav,TuckJu00,offense,0,,,,,
player,201612120nwe,rav,TuckJu00,off_pct,0%,,,,,
player,201612120nwe,rav,TuckJu00,defense,0,,,,,
player,201612120nwe,rav,TuckJu00,def_pct,0%,,,,,
player,201612120nwe,rav,TuckJu00,special_teams,12,,,,,
player,201612120nwe,rav,TuckJu00,st_pct,35%,,,,,
player,201612120nwe,rav,HestDe99,pos,WR,,,,,
player,201612120nwe,rav,HestDe99,offense,0,,,,,
player,201612120nwe,rav,HestDe99,off_pct,0%,,,,,
player,201612120nwe,rav,HestDe99,defense,0,,,,,
player,201612120nwe,rav,HestDe99,def_pct,0%,,,,,
player,201612120nwe,rav,HestDe99,special_teams,11,,,,,
player,201612120nwe,rav,HestDe99,st_pct,32%,,,,,
player,201612120nwe,rav,HursJa00,pos,T,,,,,
player,201612120nwe,rav,HursJa00,offense,0,,,,,
player,201612120nwe,rav,HursJa00,off_pct,0%,,,,,
player,201612120nwe,rav,HursJa00,defense,0,,,,,
player,201612120nwe,rav,HursJa00,def_pct,0%,,,,,
player,201612120nwe,rav,HursJa00,special_teams,6,,,,,
player,201612120nwe,rav,HursJa00,st_pct,18%,,,,,
