game,2016,5,20161009,201610090mia,oti,"Tennessee Titans",30,mia,"Miami Dolphins",17
player,201610090mia,oti,MariMa01,st_pct,0%,,,,,
player,201610090mia,oti,MurrDe00,pos,RB,,,,,
player,201610090mia,oti,MurrDe00,offense,60,,,,,
player,201610090mia,oti,MurrDe00,off_pct,81%,,,,,
player,201610090mia,oti,MurrDe00,defense,0,,,,,
player,201610090mia,oti,MurrDe00,def_pct,0%,,,,,
player,201610090mia,oti,MurrDe00,special_teams,0,,,,,
player,201610090mia,oti,MurrDe00,st_pct,0%,,,,,
player,201610090mia,oti,SharTa00,pos,WR,,,,,
player,201610090mia,oti,SharTa00,offense,59,,,,,
player,201610090mia,oti,SharTa00,off_pct,80%,,,,,
player,201610090mia,oti,SharTa00,defense,0,,,,,
player,201610090mia,oti,SharTa00,def_pct,0%,,,,,
player,201610090mia,oti,SharTa00,special_teams,0,,,,,
player,201610090mia,oti,SharTa00,st_pct,0%,,,,,
player,201610090mia,oti,WalkHu00,pos,TE,,,,,
player,201610090mia,oti,WalkHu00,offense,43,,,,,
player,201610090mia,oti,WalkHu00,off_pct,58%,,,,,
player,201610090mia,oti,WalkHu00,defense,0,,,,,
player,201610090mia,oti,WalkHu00,def_pct,0%,,,,,
player,201610090mia,oti,WalkHu00,special_teams,0,,,,,
player,201610090mia,oti,WalkHu00,st_pct,0%,,,,,
player,201610090mia,oti,MattRi00,pos,WR,,,,,
player,201610090mia,oti,MattRi00,offense,41,,,,,
player,201610090mia,oti,MattRi00,off_pct,55%,,,,,
player,201610090mia,oti,MattRi00,defense,0,,,,,
player,201610090mia,oti,MattRi00,def_pct,0%,,,,,
player,201610090mia,oti,MattRi00,special_teams,0,,,,,
player,201610090mia,oti,MattRi00,st_pct,0%,,,,,
player,201610090mia,oti,FasaAn00,pos,TE,,,,,
player,201610090mia,oti,FasaAn00,offense,38,,,,,
player,201610090mia,oti,FasaAn00,off_pct,51%,,,,,
player,201610090mia,oti,FasaAn00,defense,0,,,,,
player,201610090mia,oti,FasaAn00,def_pct,0%,,,,,
player,201610090mia,oti,FasaAn00,special_teams,5,,,,,
player,201610090mia,oti,FasaAn00,st_pct,17%,,,,,
player,201610090mia,oti,JohnAn02,pos,WR,,,,,
player,201610090mia,oti,JohnAn02,offense,35,,,,,
player,201610090mia,oti,JohnAn02,off_pct,47%,,,,,
player,201610090mia,oti,JohnAn02,defense,0,,,,,
player,201610090mia,oti,JohnAn02,def_pct,0%,,,,,
player,201610090mia,oti,JohnAn02,special_teams,0,,,,,
player,201610090mia,oti,JohnAn02,st_pct,0%,,,,,
player,201610090mia,oti,SupePh00,pos,TE,,,,,
player,201610090mia,oti,SupePh00,offense,33,,,,,
player,201610090mia,oti,SupePh00,off_pct,45%,,,,,
player,201610090mia,oti,SupePh00,defense,0,,,,,
player,201610090mia,oti,SupePh00,def_pct,0%,,,,,
player,201610090mia,oti,SupePh00,special_teams,18,,,,,
player,201610090mia,oti,SupePh00,st_pct,62%,,,,,
player,201610090mia,oti,HenrDe00,pos,RB,,,,,
player,201610090mia,oti,HenrDe00,offense,22,,,,,
player,201610090mia,oti,HenrDe00,off_pct,30%,,,,,
player,201610090mia,oti,HenrDe00,defense,0,,,,,
player,201610090mia,oti,HenrDe00,def_pct,0%,,,,,
player,201610090mia,oti,HenrDe00,special_teams,0,,,,,
player,201610090mia,oti,HenrDe00,st_pct,0%,,,,,
player,201610090mia,oti,WrigKe01,pos,WR,,,,,
player,201610090mia,oti,WrigKe01,offense,21,,,,,
player,201610090mia,oti,WrigKe01,off_pct,28%,,,,,
player,201610090mia,oti,WrigKe01,defense,0,,,,,
player,201610090mia,oti,WrigKe01,def_pct,0%,,,,,
player,201610090mia,oti,WrigKe01,special_teams,0,,,,,
player,201610090mia,oti,WrigKe01,st_pct,0%,,,,,
player,201610090mia,oti,FowlJa00,pos,FB,,,,,
player,201610090mia,oti,FowlJa00,offense,14,,,,,
player,201610090mia,oti,FowlJa00,off_pct,19%,,,,,
player,201610090mia,oti,FowlJa00,defense,0,,,,,
player,201610090mia,oti,FowlJa00,def_pct,0%,,,,,
player,201610090mia,oti,FowlJa00,special_teams,6,,,,,
player,201610090mia,oti,FowlJa00,st_pct,21%,,,,,
player,201610090mia,oti,KellDe00,pos,T,,,,,
player,201610090mia,oti,KellDe00,offense,4,,,,,
player,201610090mia,oti,KellDe00,off_pct,5%,,,,,
player,201610090mia,oti,KellDe00,defense,0,,,,,
player,201610090mia,oti,KellDe00,def_pct,0%,,,,,
player,201610090mia,oti,KellDe00,special_teams,5,,,,,
player,201610090mia,oti,KellDe00,st_pct,17%,,,,,
player,201610090mia,oti,McCoJa99,pos,CB,,,,,
player,201610090mia,oti,McCoJa99,offense,0,,,,,
player,201610090mia,oti,McCoJa99,off_pct,0%,,,,,
player,201610090mia,oti,McCoJa99,defense,44,,,,,
player,201610090mia,oti,McCoJa99,def_pct,100%,,,,,
player,201610090mia,oti,McCoJa99,special_teams,6,,,,,
player,201610090mia,oti,McCoJa99,st_pct,21%,,,,,
player,201610090mia,oti,CoxxPe99,pos,CB,,,,,
player,201610090mia,oti,CoxxPe99,offense,0,,,,,
player,201610090mia,oti,CoxxPe99,off_pct,0%,,,,,
player,201610090mia,oti,CoxxPe99,defense,41,,,,,
player,201610090mia,oti,CoxxPe99,def_pct,93%,,,,,
player,201610090mia,oti,CoxxPe99,special_teams,3,,,,,
player,201610090mia,oti,CoxxPe99,st_pct,10%,,,,,
player,201610090mia,oti,WillAv00,pos,LB,,,,,
player,201610090mia,oti,WillAv00,offense,0,,,,,
player,201610090mia,oti,WillAv00,off_pct,0%,,,,,
player,201610090mia,oti,WillAv00,defense,38,,,,,
player,201610090mia,oti,WillAv00,def_pct,86%,,,,,
player,201610090mia,oti,WillAv00,special_teams,3,,,,,
player,201610090mia,oti,WillAv00,st_pct,10%,,,,,
player,201610090mia,oti,JohnRa98,pos,FS,,,,,
player,201610090mia,oti,JohnRa98,offense,0,,,,,
player,201610090mia,oti,JohnRa98,off_pct,0%,,,,,
player,201610090mia,oti,JohnRa98,defense,36,,,,,
player,201610090mia,oti,JohnRa98,def_pct,82%,,,,,
player,201610090mia,oti,JohnRa98,special_teams,0,,,,,
player,201610090mia,oti,JohnRa98,st_pct,0%,,,,,
player,201610090mia,oti,SpenSe00,pos,LB,,,,,
player,201610090mia,oti,SpenSe00,offense,0,,,,,
player,201610090mia,oti,SpenSe00,off_pct,0%,,,,,
player,201610090mia,oti,SpenSe00,defense,34,,,,,
player,201610090mia,oti,SpenSe00,def_pct,77%,,,,,
player,201610090mia,oti,SpenSe00,special_teams,13,,,,,
player,201610090mia,oti,SpenSe00,st_pct,45%,,,,,
player,201610090mia,oti,OrakBr99,pos,LB,,,,,
player,201610090mia,oti,OrakBr99,offense,0,,,,,
player,201610090mia,oti,OrakBr99,off_pct,0%,,,,,
player,201610090mia,oti,OrakBr99,defense,34,,,,,
player,201610090mia,oti,OrakBr99,def_pct,77%,,,,,
player,201610090mia,oti,OrakBr99,special_teams,0,,,,,
player,201610090mia,oti,OrakBr99,st_pct,0%,,,,,
player,201610090mia,oti,MorgDe99,pos,LB,,,,,
player,201610090mia,oti,MorgDe99,offense,0,,,,,
player,201610090mia,oti,MorgDe99,off_pct,0%,,,,,
player,201610090mia,oti,MorgDe99,defense,34,,,,,
player,201610090mia,oti,MorgDe99,def_pct,77%,,,,,
player,201610090mia,oti,MorgDe99,special_teams,0,,,,,
player,201610090mia,oti,MorgDe99,st_pct,0%,,,,,
player,201610090mia,oti,McCaBr99,pos,CB,,,,,
player,201610090mia,oti,McCaBr99,offense,0,,,,,
player,201610090mia,oti,McCaBr99,off_pct,0%,,,,,
player,201610090mia,oti,McCaBr99,defense,31,,,,,
player,201610090mia,oti,McCaBr99,def_pct,70%,,,,,
player,201610090mia,oti,McCaBr99,special_teams,12,,,,,
player,201610090mia,oti,McCaBr99,st_pct,41%,,,,,
player,201610090mia,oti,CaseJu00,pos,DT,,,,,
player,201610090mia,oti,CaseJu00,offense,0,,,,,
player,201610090mia,oti,CaseJu00,off_pct,0%,,,,,
player,201610090mia,oti,CaseJu00,defense,31,,,,,
player,201610090mia,oti,CaseJu00,def_pct,70%,,,,,
player,201610090mia,oti,CaseJu00,special_teams,3,,,,,
player,201610090mia,oti,CaseJu00,st_pct,10%,,,,,
player,201610090mia,oti,StafDa00,pos,SS,,,,,
player,201610090mia,oti,StafDa00,offense,0,,,,,
player,201610090mia,oti,StafDa00,off_pct,0%,,,,,
player,201610090mia,oti,StafDa00,defense,29,,,,,
player,201610090mia,oti,StafDa00,def_pct,66%,,,,,
player,201610090mia,oti,StafDa00,special_teams,4,,,,,
player,201610090mia,oti,StafDa00,st_pct,14%,,,,,
player,201610090mia,oti,JoneDa04,pos,DE,,,,,
player,201610090mia,oti,JoneDa04,offense,0,,,,,
player,201610090mia,oti,JoneDa04,off_pct,0%,,,,,
player,201610090mia,oti,JoneDa04,defense,27,,,,,
player,201610090mia,oti,JoneDa04,def_pct,61%,,,,,
player,201610090mia,oti,JoneDa04,special_teams,8,,,,,
player,201610090mia,oti,JoneDa04,st_pct,28%,,,,,
player,201610090mia,oti,ByarKe01,pos,FS,,,,,
player,201610090mia,oti,ByarKe01,offense,0,,,,,
player,201610090mia,oti,ByarKe01,off_pct,0%,,,,,
player,201610090mia,oti,ByarKe01,defense,26,,,,,
player,201610090mia,oti,ByarKe01,def_pct,59%,,,,,
player,201610090mia,oti,ByarKe01,special_teams,23,,,,,
player,201610090mia,oti,ByarKe01,st_pct,79%,,,,,
player,201610090mia,oti,KlugKa00,pos,DT,,,,,
player,201610090mia,oti,KlugKa00,offense,0,,,,,
player,201610090mia,oti,KlugKa00,off_pct,0%,,,,,
player,201610090mia,oti,KlugKa00,defense,24,,,,,
player,201610090mia,oti,KlugKa00,def_pct,55%,,,,,
player,201610090mia,oti,KlugKa00,special_teams,14,,,,,
player,201610090mia,oti,KlugKa00,st_pct,48%,,,,,
player,201610090mia,oti,WoodWe20,pos,LB,,,,,
player,201610090mia,oti,WoodWe20,offense,0,,,,,
player,201610090mia,oti,WoodWe20,off_pct,0%,,,,,
player,201610090mia,oti,WoodWe20,defense,16,,,,,
player,201610090mia,oti,WoodWe20,def_pct,36%,,,,,
player,201610090mia,oti,WoodWe20,special_teams,8,,,,,
player,201610090mia,oti,WoodWe20,st_pct,28%,,,,,
player,201610090mia,oti,BlacAn00,pos,DE,,,,,
player,201610090mia,oti,BlacAn00,offense,0,,,,,
player,201610090mia,oti,BlacAn00,off_pct,0%,,,,,
player,201610090mia,oti,BlacAn00,defense,11,,,,,
player,201610090mia,oti,BlacAn00,def_pct,25%,,,,,
player,201610090mia,oti,BlacAn00,special_teams,5,,,,,
player,201610090mia,oti,BlacAn00,st_pct,17%,,,,,
player,201610090mia,oti,BassDa00,pos,LB,,,,,
player,201610090mia,oti,BassDa00,offense,0,,,,,
player,201610090mia,oti,BassDa00,off_pct,0%,,,,,
player,201610090mia,oti,BassDa00,defense,10,,,,,
player,201610090mia,oti,BassDa00,def_pct,23%,,,,,
player,201610090mia,oti,BassDa00,special_teams,19,,,,,
player,201610090mia,oti,BassDa00,st_pct,66%,,,,,
player,201610090mia,oti,DoddKe00,pos,LB,,,,,
player,201610090mia,oti,DoddKe00,offense,0,,,,,
player,201610090mia,oti,DoddKe00,off_pct,0%,,,,,
player,201610090mia,oti,DoddKe00,defense,10,,,,,
player,201610090mia,oti,DoddKe00,def_pct,23%,,,,,
player,201610090mia,oti,DoddKe00,special_teams,0,,,,,
player,201610090mia,oti,DoddKe00,st_pct,0%,,,,,
player,201610090mia,oti,JohnAu01,pos,NT,,,,,
player,201610090mia,oti,JohnAu01,offense,0,,,,,
player,201610090mia,oti,JohnAu01,off_pct,0%,,,,,
player,201610090mia,oti,JohnAu01,defense,8,,,,,
player,201610090mia,oti,JohnAu01,def_pct,18%,,,,,
player,201610090mia,oti,JohnAu01,special_teams,1,,,,,
player,201610090mia,oti,JohnAu01,st_pct,3%,,,,,
player,201610090mia,oti,BlakAn00,pos,CB,,,,,
player,201610090mia,oti,BlakAn00,offense,0,,,,,
player,201610090mia,oti,BlakAn00,off_pct,0%,,,,,
player,201610090mia,oti,BlakAn00,defense,0,,,,,
player,201610090mia,oti,BlakAn00,def_pct,0%,,,,,
player,201610090mia,oti,BlakAn00,special_teams,24,,,,,
player,201610090mia,oti,BlakAn00,st_pct,83%,,,,,
player,201610090mia,oti,WallAa00,pos,LB,,,,,
player,201610090mia,oti,WallAa00,offense,0,,,,,
player,201610090mia,oti,WallAa00,off_pct,0%,,,,,
player,201610090mia,oti,WallAa00,defense,0,,,,,
player,201610090mia,oti,WallAa00,def_pct,0%,,,,,
player,201610090mia,oti,WallAa00,special_teams,21,,,,,
player,201610090mia,oti,WallAa00,st_pct,72%,,,,,
player,201610090mia,oti,SimsLe00,pos,CB,,,,,
player,201610090mia,oti,SimsLe00,offense,0,,,,,
player,201610090mia,oti,SimsLe00,off_pct,0%,,,,,
player,201610090mia,oti,SimsLe00,defense,0,,,,,
player,201610090mia,oti,SimsLe00,def_pct,0%,,,,,
player,201610090mia,oti,SimsLe00,special_teams,21,,,,,
player,201610090mia,oti,SimsLe00,st_pct,72%,,,,,
player,201610090mia,oti,AndrAn00,pos,RB,,,,,
player,201610090mia,oti,AndrAn00,offense,0,,,,,
player,201610090mia,oti,AndrAn00,off_pct,0%,,,,,
player,201610090mia,oti,AndrAn00,defense,0,,,,,
player,201610090mia,oti,AndrAn00,def_pct,0%,,,,,
player,201610090mia,oti,AndrAn00,special_teams,19,,,,,
player,201610090mia,oti,AndrAn00,st_pct,66%,,,,,
player,201610090mia,oti,RileCu00,pos,CB,,,,,
player,201610090mia,oti,RileCu00,offense,0,,,,,
player,201610090mia,oti,RileCu00,off_pct,0%,,,,,
player,201610090mia,oti,RileCu00,defense,0,,,,,
player,201610090mia,oti,RileCu00,def_pct,0%,,,,,
player,201610090mia,oti,RileCu00,special_teams,16,,,,,
player,201610090mia,oti,RileCu00,st_pct,55%,,,,,
player,201610090mia,oti,SuccRy44,pos,K,,,,,
player,201610090mia,oti,SuccRy44,offense,0,,,,,
player,201610090mia,oti,SuccRy44,off_pct,0%,,,,,
player,201610090mia,oti,SuccRy44,defense,0,,,,,
player,201610090mia,oti,SuccRy44,def_pct,0%,,,,,
player,201610090mia,oti,SuccRy44,special_teams,11,,,,,
player,201610090mia,oti,SuccRy44,st_pct,38%,,,,,
player,201610090mia,oti,BrinBe00,pos,LS,,,,,
player,201610090mia,oti,BrinBe00,offense,0,,,,,
player,201610090mia,oti,BrinBe00,off_pct,0%,,,,,
player,201610090mia,oti,BrinBe00,defense,0,,,,,
player,201610090mia,oti,BrinBe00,def_pct,0%,,,,,
player,201610090mia,oti,BrinBe00,special_teams,10,,,,,
player,201610090mia,oti,BrinBe00,st_pct,34%,,,,,
player,201610090mia,oti,MariMa00,pos,WR,,,,,
player,201610090mia,oti,MariMa00,offense,0,,,,,
player,201610090mia,oti,MariMa00,off_pct,0%,,,,,
player,201610090mia,oti,MariMa00,defense,0,,,,,
player,201610090mia,oti,MariMa00,def_pct,0%,,,,,
player,201610090mia,oti,MariMa00,special_teams,10,,,,,
player,201610090mia,oti,MariMa00,st_pct,34%,,,,,
player,201610090mia,oti,KernBr20,pos,P,,,,,
player,201610090mia,oti,KernBr20,offense,0,,,,,
player,201610090mia,oti,KernBr20,off_pct,0%,,,,,
player,201610090mia,oti,KernBr20,defense,0,,,,,
player,201610090mia,oti,KernBr20,def_pct,0%,,,,,
player,201610090mia,oti,KernBr20,special_teams,10,,,,,
player,201610090mia,oti,KernBr20,st_pct,34%,,,,,
player,201610090mia,oti,SchwBr00,pos,C,,,,,
player,201610090mia,oti,SchwBr00,offense,0,,,,,
player,201610090mia,oti,SchwBr00,off_pct,0%,,,,,
player,201610090mia,oti,SchwBr00,defense,0,,,,,
player,201610090mia,oti,SchwBr00,def_pct,0%,,,,,
player,201610090mia,oti,SchwBr00,special_teams,5,,,,,
player,201610090mia,oti,SchwBr00,st_pct,17%,,,,,
