game,2016,9,20161106,201611060cle,dal,"Dallas Cowboys",35,cle,"Cleveland Browns",10
player,201611060cle,dal,WittJa00,off_pct,96%,,,,,
player,201611060cle,dal,WittJa00,defense,0,,,,,
player,201611060cle,dal,WittJa00,def_pct,0%,,,,,
player,201611060cle,dal,WittJa00,special_teams,5,,,,,
player,201611060cle,dal,WittJa00,st_pct,21%,,,,,
player,201611060cle,dal,SmitTy00,pos,T,,,,,
player,201611060cle,dal,SmitTy00,offense,70,,,,,
player,201611060cle,dal,SmitTy00,off_pct,96%,,,,,
player,201611060cle,dal,SmitTy00,defense,0,,,,,
player,201611060cle,dal,SmitTy00,def_pct,0%,,,,,
player,201611060cle,dal,SmitTy00,special_teams,5,,,,,
player,201611060cle,dal,SmitTy00,st_pct,21%,,,,,
player,201611060cle,dal,PresDa01,pos,QB,,,,,
player,201611060cle,dal,PresDa01,offense,68,,,,,
player,201611060cle,dal,PresDa01,off_pct,93%,,,,,
player,201611060cle,dal,PresDa01,defense,0,,,,,
player,201611060cle,dal,PresDa01,def_pct,0%,,,,,
player,201611060cle,dal,PresDa01,special_teams,0,,,,,
player,201611060cle,dal,PresDa01,st_pct,0%,,,,,
player,201611060cle,dal,LearRo00,pos,G,,,,,
player,201611060cle,dal,LearRo00,offense,60,,,,,
player,201611060cle,dal,LearRo00,off_pct,82%,,,,,
player,201611060cle,dal,LearRo00,defense,0,,,,,
player,201611060cle,dal,LearRo00,def_pct,0%,,,,,
player,201611060cle,dal,LearRo00,special_teams,5,,,,,
player,201611060cle,dal,LearRo00,st_pct,21%,,,,,
player,201611060cle,dal,BryaDe01,pos,WR,,,,,
player,201611060cle,dal,BryaDe01,offense,51,,,,,
player,201611060cle,dal,BryaDe01,off_pct,70%,,,,,
player,201611060cle,dal,BryaDe01,defense,0,,,,,
player,201611060cle,dal,BryaDe01,def_pct,0%,,,,,
player,201611060cle,dal,BryaDe01,special_teams,0,,,,,
player,201611060cle,dal,BryaDe01,st_pct,0%,,,,,
player,201611060cle,dal,WillTe01,pos,WR,,,,,
player,201611060cle,dal,WillTe01,offense,44,,,,,
player,201611060cle,dal,WillTe01,off_pct,60%,,,,,
player,201611060cle,dal,WillTe01,defense,0,,,,,
player,201611060cle,dal,WillTe01,def_pct,0%,,,,,
player,201611060cle,dal,WillTe01,special_teams,1,,,,,
player,201611060cle,dal,WillTe01,st_pct,4%,,,,,
player,201611060cle,dal,ElliEz00,pos,RB,,,,,
player,201611060cle,dal,ElliEz00,offense,44,,,,,
player,201611060cle,dal,ElliEz00,off_pct,60%,,,,,
player,201611060cle,dal,ElliEz00,defense,0,,,,,
player,201611060cle,dal,ElliEz00,def_pct,0%,,,,,
player,201611060cle,dal,ElliEz00,special_teams,0,,,,,
player,201611060cle,dal,ElliEz00,st_pct,0%,,,,,
player,201611060cle,dal,SwaiGe00,pos,TE,,,,,
player,201611060cle,dal,SwaiGe00,offense,38,,,,,
player,201611060cle,dal,SwaiGe00,off_pct,52%,,,,,
player,201611060cle,dal,SwaiGe00,defense,0,,,,,
player,201611060cle,dal,SwaiGe00,def_pct,0%,,,,,
player,201611060cle,dal,SwaiGe00,special_teams,9,,,,,
player,201611060cle,dal,SwaiGe00,st_pct,38%,,,,,
player,201611060cle,dal,BeasCo00,pos,WR,,,,,
player,201611060cle,dal,BeasCo00,offense,29,,,,,
player,201611060cle,dal,BeasCo00,off_pct,40%,,,,,
player,201611060cle,dal,BeasCo00,defense,0,,,,,
player,201611060cle,dal,BeasCo00,def_pct,0%,,,,,
player,201611060cle,dal,BeasCo00,special_teams,1,,,,,
player,201611060cle,dal,BeasCo00,st_pct,4%,,,,,
player,201611060cle,dal,MorrAl00,pos,RB,,,,,
player,201611060cle,dal,MorrAl00,offense,24,,,,,
player,201611060cle,dal,MorrAl00,off_pct,33%,,,,,
player,201611060cle,dal,MorrAl00,defense,0,,,,,
player,201611060cle,dal,MorrAl00,def_pct,0%,,,,,
player,201611060cle,dal,MorrAl00,special_teams,0,,,,,
player,201611060cle,dal,MorrAl00,st_pct,0%,,,,,
player,201611060cle,dal,LoonJo01,pos,C,,,,,
player,201611060cle,dal,LoonJo01,offense,22,,,,,
player,201611060cle,dal,LoonJo01,off_pct,30%,,,,,
player,201611060cle,dal,LoonJo01,defense,0,,,,,
player,201611060cle,dal,LoonJo01,def_pct,0%,,,,,
player,201611060cle,dal,LoonJo01,special_teams,5,,,,,
player,201611060cle,dal,LoonJo01,st_pct,21%,,,,,
player,201611060cle,dal,ButlBr00,pos,WR,,,,,
player,201611060cle,dal,ButlBr00,offense,18,,,,,
player,201611060cle,dal,ButlBr00,off_pct,25%,,,,,
player,201611060cle,dal,ButlBr00,defense,0,,,,,
player,201611060cle,dal,ButlBr00,def_pct,0%,,,,,
player,201611060cle,dal,ButlBr00,special_teams,0,,,,,
player,201611060cle,dal,ButlBr00,st_pct,0%,,,,,
player,201611060cle,dal,SmitKe03,pos,FB,,,,,
player,201611060cle,dal,SmitKe03,offense,14,,,,,
player,201611060cle,dal,SmitKe03,off_pct,19%,,,,,
player,201611060cle,dal,SmitKe03,defense,0,,,,,
player,201611060cle,dal,SmitKe03,def_pct,0%,,,,,
player,201611060cle,dal,SmitKe03,special_teams,5,,,,,
player,201611060cle,dal,SmitKe03,st_pct,21%,,,,,
player,201611060cle,dal,WhitLu00,pos,WR,,,,,
player,201611060cle,dal,WhitLu00,offense,12,,,,,
player,201611060cle,dal,WhitLu00,off_pct,16%,,,,,
player,201611060cle,dal,WhitLu00,defense,0,,,,,
player,201611060cle,dal,WhitLu00,def_pct,0%,,,,,
player,201611060cle,dal,WhitLu00,special_teams,8,,,,,
player,201611060cle,dal,WhitLu00,st_pct,33%,,,,,
player,201611060cle,dal,DunbLa00,pos,RB,,,,,
player,201611060cle,dal,DunbLa00,offense,6,,,,,
player,201611060cle,dal,DunbLa00,off_pct,8%,,,,,
player,201611060cle,dal,DunbLa00,defense,0,,,,,
player,201611060cle,dal,DunbLa00,def_pct,0%,,,,,
player,201611060cle,dal,DunbLa00,special_teams,10,,,,,
player,201611060cle,dal,DunbLa00,st_pct,42%,,,,,
player,201611060cle,dal,CleaEm01,pos,T,,,,,
player,201611060cle,dal,CleaEm01,offense,5,,,,,
player,201611060cle,dal,CleaEm01,off_pct,7%,,,,,
player,201611060cle,dal,CleaEm01,defense,0,,,,,
player,201611060cle,dal,CleaEm01,def_pct,0%,,,,,
player,201611060cle,dal,CleaEm01,special_teams,5,,,,,
player,201611060cle,dal,CleaEm01,st_pct,21%,,,,,
player,201611060cle,dal,SancMa00,pos,QB,,,,,
player,201611060cle,dal,SancMa00,offense,5,,,,,
player,201611060cle,dal,SancMa00,off_pct,7%,,,,,
player,201611060cle,dal,SancMa00,defense,0,,,,,
player,201611060cle,dal,SancMa00,def_pct,0%,,,,,
player,201611060cle,dal,SancMa00,special_teams,0,,,,,
player,201611060cle,dal,SancMa00,st_pct,0%,,,,,
player,201611060cle,dal,WilcJ.00,pos,SS,,,,,
player,201611060cle,dal,WilcJ.00,offense,2,,,,,
player,201611060cle,dal,WilcJ.00,off_pct,3%,,,,,
player,201611060cle,dal,WilcJ.00,defense,44,,,,,
player,201611060cle,dal,WilcJ.00,def_pct,100%,,,,,
player,201611060cle,dal,WilcJ.00,special_teams,13,,,,,
player,201611060cle,dal,WilcJ.00,st_pct,54%,,,,,
player,201611060cle,dal,EscoGa00,pos,TE,,,,,
player,201611060cle,dal,EscoGa00,offense,2,,,,,
player,201611060cle,dal,EscoGa00,off_pct,3%,,,,,
player,201611060cle,dal,EscoGa00,defense,0,,,,,
player,201611060cle,dal,EscoGa00,def_pct,0%,,,,,
player,201611060cle,dal,EscoGa00,special_teams,10,,,,,
player,201611060cle,dal,EscoGa00,st_pct,42%,,,,,
player,201611060cle,dal,JoneBy00,pos,FS,,,,,
player,201611060cle,dal,JoneBy00,offense,0,,,,,
player,201611060cle,dal,JoneBy00,off_pct,0%,,,,,
player,201611060cle,dal,JoneBy00,defense,44,,,,,
player,201611060cle,dal,JoneBy00,def_pct,100%,,,,,
player,201611060cle,dal,JoneBy00,special_teams,13,,,,,
player,201611060cle,dal,JoneBy00,st_pct,54%,,,,,
player,201611060cle,dal,CarrBr99,pos,CB,,,,,
player,201611060cle,dal,CarrBr99,offense,0,,,,,
player,201611060cle,dal,CarrBr99,off_pct,0%,,,,,
player,201611060cle,dal,CarrBr99,defense,44,,,,,
player,201611060cle,dal,CarrBr99,def_pct,100%,,,,,
player,201611060cle,dal,CarrBr99,special_teams,5,,,,,
player,201611060cle,dal,CarrBr99,st_pct,21%,,,,,
player,201611060cle,dal,LeexSe99,pos,LB,,,,,
player,201611060cle,dal,LeexSe99,offense,0,,,,,
player,201611060cle,dal,LeexSe99,off_pct,0%,,,,,
player,201611060cle,dal,LeexSe99,defense,44,,,,,
player,201611060cle,dal,LeexSe99,def_pct,100%,,,,,
player,201611060cle,dal,LeexSe99,special_teams,3,,,,,
player,201611060cle,dal,LeexSe99,st_pct,12%,,,,,
player,201611060cle,dal,ScanOr99,pos,CB,,,,,
player,201611060cle,dal,ScanOr99,offense,0,,,,,
player,201611060cle,dal,ScanOr99,off_pct,0%,,,,,
player,201611060cle,dal,ScanOr99,defense,44,,,,,
player,201611060cle,dal,ScanOr99,def_pct,100%,,,,,
player,201611060cle,dal,ScanOr99,special_teams,0,,,,,
player,201611060cle,dal,ScanOr99,st_pct,0%,,,,,
player,201611060cle,dal,HitcAn00,pos,LB,,,,,
player,201611060cle,dal,HitcAn00,offense,0,,,,,
player,201611060cle,dal,HitcAn00,off_pct,0%,,,,,
player,201611060cle,dal,HitcAn00,defense,36,,,,,
player,201611060cle,dal,HitcAn00,def_pct,82%,,,,,
player,201611060cle,dal,HitcAn00,special_teams,3,,,,,
player,201611060cle,dal,HitcAn00,st_pct,12%,,,,,
player,201611060cle,dal,CrawTy00,pos,DT,,,,,
player,201611060cle,dal,CrawTy00,offense,0,,,,,
player,201611060cle,dal,CrawTy00,off_pct,0%,,,,,
player,201611060cle,dal,CrawTy00,defense,32,,,,,
player,201611060cle,dal,CrawTy00,def_pct,73%,,,,,
player,201611060cle,dal,CrawTy00,special_teams,3,,,,,
player,201611060cle,dal,CrawTy00,st_pct,12%,,,,,
player,201611060cle,dal,LawrDe00,pos,DE,,,,,
player,201611060cle,dal,LawrDe00,offense,0,,,,,
player,201611060cle,dal,LawrDe00,off_pct,0%,,,,,
player,201611060cle,dal,LawrDe00,defense,32,,,,,
player,201611060cle,dal,LawrDe00,def_pct,73%,,,,,
player,201611060cle,dal,LawrDe00,special_teams,3,,,,,
player,201611060cle,dal,LawrDe00,st_pct,12%,,,,,
player,201611060cle,dal,BrowAn02,pos,CB,,,,,
player,201611060cle,dal,BrowAn02,offense,0,,,,,
player,201611060cle,dal,BrowAn02,off_pct,0%,,,,,
player,201611060cle,dal,BrowAn02,defense,31,,,,,
player,201611060cle,dal,BrowAn02,def_pct,70%,,,,,
player,201611060cle,dal,BrowAn02,special_teams,13,,,,,
player,201611060cle,dal,BrowAn02,st_pct,54%,,,,,
player,201611060cle,dal,CollMa00,pos,DT,,,,,
player,201611060cle,dal,CollMa00,offense,0,,,,,
player,201611060cle,dal,CollMa00,off_pct,0%,,,,,
player,201611060cle,dal,CollMa00,defense,28,,,,,
player,201611060cle,dal,CollMa00,def_pct,64%,,,,,
player,201611060cle,dal,CollMa00,special_teams,2,,,,,
player,201611060cle,dal,CollMa00,st_pct,8%,,,,,
player,201611060cle,dal,McClTe00,pos,DT,,,,,
player,201611060cle,dal,McClTe00,offense,0,,,,,
player,201611060cle,dal,McClTe00,off_pct,0%,,,,,
player,201611060cle,dal,McClTe00,defense,26,,,,,
player,201611060cle,dal,McClTe00,def_pct,59%,,,,,
player,201611060cle,dal,McClTe00,special_teams,3,,,,,
player,201611060cle,dal,McClTe00,st_pct,12%,,,,,
player,201611060cle,dal,CrawJa00,pos,DE,,,,,
player,201611060cle,dal,CrawJa00,offense,0,,,,,
player,201611060cle,dal,CrawJa00,off_pct,0%,,,,,
player,201611060cle,dal,CrawJa00,defense,21,,,,,
player,201611060cle,dal,CrawJa00,def_pct,48%,,,,,
player,201611060cle,dal,CrawJa00,special_teams,3,,,,,
player,201611060cle,dal,CrawJa00,st_pct,12%,,,,,
player,201611060cle,dal,MayoBe00,pos,DE,,,,,
player,201611060cle,dal,MayoBe00,offense,0,,,,,
player,201611060cle,dal,MayoBe00,off_pct,0%,,,,,
player,201611060cle,dal,MayoBe00,defense,17,,,,,
player,201611060cle,dal,MayoBe00,def_pct,39%,,,,,
player,201611060cle,dal,MayoBe00,special_teams,0,,,,,
player,201611060cle,dal,MayoBe00,st_pct,0%,,,,,
player,201611060cle,dal,WilsDa02,pos,LB,,,,,
player,201611060cle,dal,WilsDa02,offense,0,,,,,
player,201611060cle,dal,WilsDa02,off_pct,0%,,,,,
player,201611060cle,dal,WilsDa02,defense,15,,,,,
player,201611060cle,dal,WilsDa02,def_pct,34%,,,,,
player,201611060cle,dal,WilsDa02,special_teams,19,,,,,
player,201611060cle,dal,WilsDa02,st_pct,79%,,,,,
player,201611060cle,dal,ThorCe00,pos,DT,,,,,
player,201611060cle,dal,ThorCe00,offense,0,,,,,
player,201611060cle,dal,ThorCe00,off_pct,0%,,,,,
player,201611060cle,dal,ThorCe00,defense,12,,,,,
player,201611060cle,dal,ThorCe00,def_pct,27%,,,,,
player,201611060cle,dal,ThorCe00,special_teams,0,,,,,
player,201611060cle,dal,ThorCe00,st_pct,0%,,,,,
player,201611060cle,dal,HeatJe00,pos,FS,,,,,
player,201611060cle,dal,HeatJe00,offense,0,,,,,
player,201611060cle,dal,HeatJe00,off_pct,0%,,,,,
player,201611060cle,dal,HeatJe00,defense,8,,,,,
player,201611060cle,dal,HeatJe00,def_pct,18%,,,,,
player,201611060cle,dal,HeatJe00,special_teams,19,,,,,
player,201611060cle,dal,HeatJe00,st_pct,79%,,,,,
player,201611060cle,dal,DuraJu99,pos,LB,,,,,
player,201611060cle,dal,DuraJu99,offense,0,,,,,
player,201611060cle,dal,DuraJu99,off_pct,0%,,,,,
player,201611060cle,dal,DuraJu99,defense,5,,,,,
player,201611060cle,dal,DuraJu99,def_pct,11%,,,,,
player,201611060cle,dal,DuraJu99,special_teams,0,,,,,
player,201611060cle,dal,DuraJu99,st_pct,0%,,,,,
player,201611060cle,dal,IrviDa00,pos,DE,,,,,
player,201611060cle,dal,IrviDa00,offense,0,,,,,
player,201611060cle,dal,IrviDa00,off_pct,0%,,,,,
player,201611060cle,dal,IrviDa00,defense,1,,,,,
player,201611060cle,dal,IrviDa00,def_pct,2%,,,,,
player,201611060cle,dal,IrviDa00,special_teams,0,,,,,
player,201611060cle,dal,IrviDa00,st_pct,0%,,,,,
player,201611060cle,dal,WilbKy00,pos,LB,,,,,
player,201611060cle,dal,WilbKy00,offense,0,,,,,
player,201611060cle,dal,WilbKy00,off_pct,0%,,,,,
player,201611060cle,dal,WilbKy00,defense,0,,,,,
player,201611060cle,dal,WilbKy00,def_pct,0%,,,,,
player,201611060cle,dal,WilbKy00,special_teams,18,,,,,
player,201611060cle,dal,WilbKy00,st_pct,75%,,,,,
player,201611060cle,dal,GachAn00,pos,LB,,,,,
player,201611060cle,dal,GachAn00,offense,0,,,,,
player,201611060cle,dal,GachAn00,off_pct,0%,,,,,
player,201611060cle,dal,GachAn00,defense,0,,,,,
player,201611060cle,dal,GachAn00,def_pct,0%,,,,,
player,201611060cle,dal,GachAn00,special_teams,16,,,,,
player,201611060cle,dal,GachAn00,st_pct,67%,,,,,
player,201611060cle,dal,BailDa00,pos,K,,,,,
player,201611060cle,dal,BailDa00,offense,0,,,,,
player,201611060cle,dal,BailDa00,off_pct,0%,,,,,
player,201611060cle,dal,BailDa00,defense,0,,,,,
player,201611060cle,dal,BailDa00,def_pct,0%,,,,,
player,201611060cle,dal,BailDa00,special_teams,11,,,,,
player,201611060cle,dal,BailDa00,st_pct,46%,,,,,
player,201611060cle,dal,McFaLe00,pos,CB,,,,,
player,201611060cle,dal,McFaLe00,offense,0,,,,,
player,201611060cle,dal,McFaLe00,off_pct,0%,,,,,
player,201611060cle,dal,McFaLe00,defense,0,,,,,
player,201611060cle,dal,McFaLe00,def_pct,0%,,,,,
player,201611060cle,dal,McFaLe00,special_teams,10,,,,,
player,201611060cle,dal,McFaLe00,st_pct,42%,,,,,
player,201611060cle,dal,FrazKa00,pos,SS,,,,,
player,201611060cle,dal,FrazKa00,offense,0,,,,,
player,201611060cle,dal,FrazKa00,off_pct,0%,,,,,
player,201611060cle,dal,FrazKa00,defense,0,,,,,
player,201611060cle,dal,FrazKa00,def_pct,0%,,,,,
player,201611060cle,dal,FrazKa00,special_teams,9,,,,,
player,201611060cle,dal,FrazKa00,st_pct,38%,,,,,
player,201611060cle,dal,LadoL.20,pos,LS,,,,,
player,201611060cle,dal,LadoL.20,offense,0,,,,,
player,201611060cle,dal,LadoL.20,off_pct,0%,,,,,
player,201611060cle,dal,LadoL.20,defense,0,,,,,
player,201611060cle,dal,LadoL.20,def_pct,0%,,,,,
player,201611060cle,dal,LadoL.20,special_teams,7,,,,,
player,201611060cle,dal,LadoL.20,st_pct,29%,,,,,
player,201611060cle,dal,JoneCh02,pos,P,,,,,
player,201611060cle,dal,JoneCh02,offense,0,,,,,
player,201611060cle,dal,JoneCh02,off_pct,0%,,,,,
player,201611060cle,dal,JoneCh02,defense,0,,,,,
player,201611060cle,dal,JoneCh02,def_pct,0%,,,,,
player,201611060cle,dal,JoneCh02,special_teams,7,,,,,
player,201611060cle,dal,JoneCh02,st_pct,29%,,,,,
