game,2016,7,20161023,201610230phi,min,"Minnesota Vikings",10,phi,"Philadelphia Eagles",21
player,201610230phi,min,BoonAl21,defense,0,,,,,
player,201610230phi,min,BoonAl21,def_pct,0%,,,,,
player,201610230phi,min,BoonAl21,special_teams,0,,,,,
player,201610230phi,min,BoonAl21,st_pct,0%,,,,,
player,201610230phi,min,BradSa00,pos,QB,,,,,
player,201610230phi,min,BradSa00,offense,76,,,,,
player,201610230phi,min,BradSa00,off_pct,100%,,,,,
player,201610230phi,min,BradSa00,defense,0,,,,,
player,201610230phi,min,BradSa00,def_pct,0%,,,,,
player,201610230phi,min,BradSa00,special_teams,0,,,,,
player,201610230phi,min,BradSa00,st_pct,0%,,,,,
player,201610230phi,min,RudoKy00,pos,TE,,,,,
player,201610230phi,min,RudoKy00,offense,72,,,,,
player,201610230phi,min,RudoKy00,off_pct,95%,,,,,
player,201610230phi,min,RudoKy00,defense,0,,,,,
player,201610230phi,min,RudoKy00,def_pct,0%,,,,,
player,201610230phi,min,RudoKy00,special_teams,2,,,,,
player,201610230phi,min,RudoKy00,st_pct,9%,,,,,
player,201610230phi,min,ThieAd00,pos,WR,,,,,
player,201610230phi,min,ThieAd00,offense,67,,,,,
player,201610230phi,min,ThieAd00,off_pct,88%,,,,,
player,201610230phi,min,ThieAd00,defense,0,,,,,
player,201610230phi,min,ThieAd00,def_pct,0%,,,,,
player,201610230phi,min,ThieAd00,special_teams,4,,,,,
player,201610230phi,min,ThieAd00,st_pct,17%,,,,,
player,201610230phi,min,SirlJe00,pos,T,,,,,
player,201610230phi,min,SirlJe00,offense,63,,,,,
player,201610230phi,min,SirlJe00,off_pct,83%,,,,,
player,201610230phi,min,SirlJe00,defense,0,,,,,
player,201610230phi,min,SirlJe00,def_pct,0%,,,,,
player,201610230phi,min,SirlJe00,special_teams,2,,,,,
player,201610230phi,min,SirlJe00,st_pct,9%,,,,,
player,201610230phi,min,DiggSt00,pos,WR,,,,,
player,201610230phi,min,DiggSt00,offense,61,,,,,
player,201610230phi,min,DiggSt00,off_pct,80%,,,,,
player,201610230phi,min,DiggSt00,defense,0,,,,,
player,201610230phi,min,DiggSt00,def_pct,0%,,,,,
player,201610230phi,min,DiggSt00,special_teams,0,,,,,
player,201610230phi,min,DiggSt00,st_pct,0%,,,,,
player,201610230phi,min,AsiaMa00,pos,RB,,,,,
player,201610230phi,min,AsiaMa00,offense,57,,,,,
player,201610230phi,min,AsiaMa00,off_pct,75%,,,,,
player,201610230phi,min,AsiaMa00,defense,0,,,,,
player,201610230phi,min,AsiaMa00,def_pct,0%,,,,,
player,201610230phi,min,AsiaMa00,special_teams,10,,,,,
player,201610230phi,min,AsiaMa00,st_pct,43%,,,,,
player,201610230phi,min,PattCo00,pos,WR,,,,,
player,201610230phi,min,PattCo00,offense,51,,,,,
player,201610230phi,min,PattCo00,off_pct,67%,,,,,
player,201610230phi,min,PattCo00,defense,0,,,,,
player,201610230phi,min,PattCo00,def_pct,0%,,,,,
player,201610230phi,min,PattCo00,special_teams,10,,,,,
player,201610230phi,min,PattCo00,st_pct,43%,,,,,
player,201610230phi,min,JohnCh08,pos,WR,,,,,
player,201610230phi,min,JohnCh08,offense,18,,,,,
player,201610230phi,min,JohnCh08,off_pct,24%,,,,,
player,201610230phi,min,JohnCh08,defense,0,,,,,
player,201610230phi,min,JohnCh08,def_pct,0%,,,,,
player,201610230phi,min,JohnCh08,special_teams,5,,,,,
player,201610230phi,min,JohnCh08,st_pct,22%,,,,,
player,201610230phi,min,McKiJe00,pos,RB,,,,,
player,201610230phi,min,McKiJe00,offense,16,,,,,
player,201610230phi,min,McKiJe00,off_pct,21%,,,,,
player,201610230phi,min,McKiJe00,defense,0,,,,,
player,201610230phi,min,McKiJe00,def_pct,0%,,,,,
player,201610230phi,min,McKiJe00,special_teams,0,,,,,
player,201610230phi,min,McKiJe00,st_pct,0%,,,,,
player,201610230phi,min,LineZa01,pos,FB,,,,,
player,201610230phi,min,LineZa01,offense,15,,,,,
player,201610230phi,min,LineZa01,off_pct,20%,,,,,
player,201610230phi,min,LineZa01,defense,0,,,,,
player,201610230phi,min,LineZa01,def_pct,0%,,,,,
player,201610230phi,min,LineZa01,special_teams,7,,,,,
player,201610230phi,min,LineZa01,st_pct,30%,,,,,
player,201610230phi,min,ElliRh00,pos,TE,,,,,
player,201610230phi,min,ElliRh00,offense,13,,,,,
player,201610230phi,min,ElliRh00,off_pct,17%,,,,,
player,201610230phi,min,ElliRh00,defense,0,,,,,
player,201610230phi,min,ElliRh00,def_pct,0%,,,,,
player,201610230phi,min,ElliRh00,special_teams,8,,,,,
player,201610230phi,min,ElliRh00,st_pct,35%,,,,,
player,201610230phi,min,LongJa20,pos,T,,,,,
player,201610230phi,min,LongJa20,offense,13,,,,,
player,201610230phi,min,LongJa20,off_pct,17%,,,,,
player,201610230phi,min,LongJa20,defense,0,,,,,
player,201610230phi,min,LongJa20,def_pct,0%,,,,,
player,201610230phi,min,LongJa20,special_teams,0,,,,,
player,201610230phi,min,LongJa20,st_pct,0%,,,,,
player,201610230phi,min,KeriZa00,pos,G,,,,,
player,201610230phi,min,KeriZa00,offense,6,,,,,
player,201610230phi,min,KeriZa00,off_pct,8%,,,,,
player,201610230phi,min,KeriZa00,defense,0,,,,,
player,201610230phi,min,KeriZa00,def_pct,0%,,,,,
player,201610230phi,min,KeriZa00,special_teams,2,,,,,
player,201610230phi,min,KeriZa00,st_pct,9%,,,,,
player,201610230phi,min,HillRo00,pos,RB,,,,,
player,201610230phi,min,HillRo00,offense,4,,,,,
player,201610230phi,min,HillRo00,off_pct,5%,,,,,
player,201610230phi,min,HillRo00,defense,0,,,,,
player,201610230phi,min,HillRo00,def_pct,0%,,,,,
player,201610230phi,min,HillRo00,special_teams,0,,,,,
player,201610230phi,min,HillRo00,st_pct,0%,,,,,
player,201610230phi,min,SmitHa00,pos,FS,,,,,
player,201610230phi,min,SmitHa00,offense,0,,,,,
player,201610230phi,min,SmitHa00,off_pct,0%,,,,,
player,201610230phi,min,SmitHa00,defense,58,,,,,
player,201610230phi,min,SmitHa00,def_pct,100%,,,,,
player,201610230phi,min,SmitHa00,special_teams,4,,,,,
player,201610230phi,min,SmitHa00,st_pct,17%,,,,,
player,201610230phi,min,KendEr00,pos,LB,,,,,
player,201610230phi,min,KendEr00,offense,0,,,,,
player,201610230phi,min,KendEr00,off_pct,0%,,,,,
player,201610230phi,min,KendEr00,defense,58,,,,,
player,201610230phi,min,KendEr00,def_pct,100%,,,,,
player,201610230phi,min,KendEr00,special_teams,4,,,,,
player,201610230phi,min,KendEr00,st_pct,17%,,,,,
player,201610230phi,min,BarrAn00,pos,LB,,,,,
player,201610230phi,min,BarrAn00,offense,0,,,,,
player,201610230phi,min,BarrAn00,off_pct,0%,,,,,
player,201610230phi,min,BarrAn00,defense,58,,,,,
player,201610230phi,min,BarrAn00,def_pct,100%,,,,,
player,201610230phi,min,BarrAn00,special_teams,4,,,,,
player,201610230phi,min,BarrAn00,st_pct,17%,,,,,
player,201610230phi,min,GrifEv99,pos,DE,,,,,
player,201610230phi,min,GrifEv99,offense,0,,,,,
player,201610230phi,min,GrifEv99,off_pct,0%,,,,,
player,201610230phi,min,GrifEv99,defense,56,,,,,
player,201610230phi,min,GrifEv99,def_pct,97%,,,,,
player,201610230phi,min,GrifEv99,special_teams,4,,,,,
player,201610230phi,min,GrifEv99,st_pct,17%,,,,,
player,201610230phi,min,KearJa00,pos,SS,,,,,
player,201610230phi,min,KearJa00,offense,0,,,,,
player,201610230phi,min,KearJa00,off_pct,0%,,,,,
player,201610230phi,min,KearJa00,defense,52,,,,,
player,201610230phi,min,KearJa00,def_pct,90%,,,,,
player,201610230phi,min,KearJa00,special_teams,16,,,,,
player,201610230phi,min,KearJa00,st_pct,70%,,,,,
player,201610230phi,min,JoseLi99,pos,NT,,,,,
player,201610230phi,min,JoseLi99,offense,0,,,,,
player,201610230phi,min,JoseLi99,off_pct,0%,,,,,
player,201610230phi,min,JoseLi99,defense,50,,,,,
player,201610230phi,min,JoseLi99,def_pct,86%,,,,,
player,201610230phi,min,JoseLi99,special_teams,4,,,,,
player,201610230phi,min,JoseLi99,st_pct,17%,,,,,
player,201610230phi,min,NewmTe20,pos,CB,,,,,
player,201610230phi,min,NewmTe20,offense,0,,,,,
player,201610230phi,min,NewmTe20,off_pct,0%,,,,,
player,201610230phi,min,NewmTe20,defense,48,,,,,
player,201610230phi,min,NewmTe20,def_pct,83%,,,,,
player,201610230phi,min,NewmTe20,special_teams,3,,,,,
player,201610230phi,min,NewmTe20,st_pct,13%,,,,,
player,201610230phi,min,RhodXa00,pos,CB,,,,,
player,201610230phi,min,RhodXa00,offense,0,,,,,
player,201610230phi,min,RhodXa00,off_pct,0%,,,,,
player,201610230phi,min,RhodXa00,defense,44,,,,,
player,201610230phi,min,RhodXa00,def_pct,76%,,,,,
player,201610230phi,min,RhodXa00,special_teams,0,,,,,
player,201610230phi,min,RhodXa00,st_pct,0%,,,,,
player,201610230phi,min,RobiBr98,pos,DE,,,,,
player,201610230phi,min,RobiBr98,offense,0,,,,,
player,201610230phi,min,RobiBr98,off_pct,0%,,,,,
player,201610230phi,min,RobiBr98,defense,41,,,,,
player,201610230phi,min,RobiBr98,def_pct,71%,,,,,
player,201610230phi,min,RobiBr98,special_teams,3,,,,,
player,201610230phi,min,RobiBr98,st_pct,13%,,,,,
player,201610230phi,min,MunnCa99,pos,CB,,,,,
player,201610230phi,min,MunnCa99,offense,0,,,,,
player,201610230phi,min,MunnCa99,off_pct,0%,,,,,
player,201610230phi,min,MunnCa99,defense,34,,,,,
player,201610230phi,min,MunnCa99,def_pct,59%,,,,,
player,201610230phi,min,MunnCa99,special_teams,0,,,,,
player,201610230phi,min,MunnCa99,st_pct,0%,,,,,
player,201610230phi,min,StepSh00,pos,NT,,,,,
player,201610230phi,min,StepSh00,offense,0,,,,,
player,201610230phi,min,StepSh00,off_pct,0%,,,,,
player,201610230phi,min,StepSh00,defense,33,,,,,
player,201610230phi,min,StepSh00,def_pct,57%,,,,,
player,201610230phi,min,StepSh00,special_teams,5,,,,,
player,201610230phi,min,StepSh00,st_pct,22%,,,,,
player,201610230phi,min,HuntDa01,pos,DE,,,,,
player,201610230phi,min,HuntDa01,offense,0,,,,,
player,201610230phi,min,HuntDa01,off_pct,0%,,,,,
player,201610230phi,min,HuntDa01,defense,27,,,,,
player,201610230phi,min,HuntDa01,def_pct,47%,,,,,
player,201610230phi,min,HuntDa01,special_teams,1,,,,,
player,201610230phi,min,HuntDa01,st_pct,4%,,,,,
player,201610230phi,min,JohnTo01,pos,DT,,,,,
player,201610230phi,min,JohnTo01,offense,0,,,,,
player,201610230phi,min,JohnTo01,off_pct,0%,,,,,
player,201610230phi,min,JohnTo01,defense,25,,,,,
player,201610230phi,min,JohnTo01,def_pct,43%,,,,,
player,201610230phi,min,JohnTo01,special_teams,1,,,,,
player,201610230phi,min,JohnTo01,st_pct,4%,,,,,
player,201610230phi,min,WaynTr00,pos,CB,,,,,
player,201610230phi,min,WaynTr00,offense,0,,,,,
player,201610230phi,min,WaynTr00,off_pct,0%,,,,,
player,201610230phi,min,WaynTr00,defense,24,,,,,
player,201610230phi,min,WaynTr00,def_pct,41%,,,,,
player,201610230phi,min,WaynTr00,special_teams,8,,,,,
player,201610230phi,min,WaynTr00,st_pct,35%,,,,,
player,201610230phi,min,GreeCh99,pos,LB,,,,,
player,201610230phi,min,GreeCh99,offense,0,,,,,
player,201610230phi,min,GreeCh99,off_pct,0%,,,,,
player,201610230phi,min,GreeCh99,defense,24,,,,,
player,201610230phi,min,GreeCh99,def_pct,41%,,,,,
player,201610230phi,min,GreeCh99,special_teams,4,,,,,
player,201610230phi,min,GreeCh99,st_pct,17%,,,,,
player,201610230phi,min,SendAn00,pos,SS,,,,,
player,201610230phi,min,SendAn00,offense,0,,,,,
player,201610230phi,min,SendAn00,off_pct,0%,,,,,
player,201610230phi,min,SendAn00,defense,6,,,,,
player,201610230phi,min,SendAn00,def_pct,10%,,,,,
player,201610230phi,min,SendAn00,special_teams,2,,,,,
player,201610230phi,min,SendAn00,st_pct,9%,,,,,
player,201610230phi,min,SherMa20,pos,CB,,,,,
player,201610230phi,min,SherMa20,offense,0,,,,,
player,201610230phi,min,SherMa20,off_pct,0%,,,,,
player,201610230phi,min,SherMa20,defense,0,,,,,
player,201610230phi,min,SherMa20,def_pct,0%,,,,,
player,201610230phi,min,SherMa20,special_teams,21,,,,,
player,201610230phi,min,SherMa20,st_pct,91%,,,,,
player,201610230phi,min,ColeAu00,pos,LB,,,,,
player,201610230phi,min,ColeAu00,offense,0,,,,,
player,201610230phi,min,ColeAu00,off_pct,0%,,,,,
player,201610230phi,min,ColeAu00,defense,0,,,,,
player,201610230phi,min,ColeAu00,def_pct,0%,,,,,
player,201610230phi,min,ColeAu00,special_teams,17,,,,,
player,201610230phi,min,ColeAu00,st_pct,74%,,,,,
player,201610230phi,min,RobiEd00,pos,LB,,,,,
player,201610230phi,min,RobiEd00,offense,0,,,,,
player,201610230phi,min,RobiEd00,off_pct,0%,,,,,
player,201610230phi,min,RobiEd00,defense,0,,,,,
player,201610230phi,min,RobiEd00,def_pct,0%,,,,,
player,201610230phi,min,RobiEd00,special_teams,17,,,,,
player,201610230phi,min,RobiEd00,st_pct,74%,,,,,
player,201610230phi,min,HarrAn01,pos,FS,,,,,
player,201610230phi,min,HarrAn01,offense,0,,,,,
player,201610230phi,min,HarrAn01,off_pct,0%,,,,,
player,201610230phi,min,HarrAn01,defense,0,,,,,
player,201610230phi,min,HarrAn01,def_pct,0%,,,,,
player,201610230phi,min,HarrAn01,special_teams,17,,,,,
player,201610230phi,min,HarrAn01,st_pct,74%,,,,,
player,201610230phi,min,TratJu00,pos,DE,,,,,
player,201610230phi,min,TratJu00,offense,0,,,,,
player,201610230phi,min,TratJu00,off_pct,0%,,,,,
player,201610230phi,min,TratJu00,defense,0,,,,,
player,201610230phi,min,TratJu00,def_pct,0%,,,,,
player,201610230phi,min,TratJu00,special_teams,16,,,,,
player,201610230phi,min,TratJu00,st_pct,70%,,,,,
player,201610230phi,min,LamuEm00,pos,LB,,,,,
player,201610230phi,min,LamuEm00,offense,0,,,,,
player,201610230phi,min,LamuEm00,off_pct,0%,,,,,
player,201610230phi,min,LamuEm00,defense,0,,,,,
player,201610230phi,min,LamuEm00,def_pct,0%,,,,,
player,201610230phi,min,LamuEm00,special_teams,15,,,,,
player,201610230phi,min,LamuEm00,st_pct,65%,,,,,
player,201610230phi,min,LockJe00,pos,P,,,,,
player,201610230phi,min,LockJe00,offense,0,,,,,
player,201610230phi,min,LockJe00,off_pct,0%,,,,,
player,201610230phi,min,LockJe00,defense,0,,,,,
player,201610230phi,min,LockJe00,def_pct,0%,,,,,
player,201610230phi,min,LockJe00,special_teams,7,,,,,
player,201610230phi,min,LockJe00,st_pct,30%,,,,,
player,201610230phi,min,McDeKe00,pos,LS,,,,,
player,201610230phi,min,McDeKe00,offense,0,,,,,
player,201610230phi,min,McDeKe00,off_pct,0%,,,,,
player,201610230phi,min,McDeKe00,defense,0,,,,,
player,201610230phi,min,McDeKe00,def_pct,0%,,,,,
player,201610230phi,min,McDeKe00,special_teams,7,,,,,
player,201610230phi,min,McDeKe00,st_pct,30%,,,,,
player,201610230phi,min,AlexMa01,pos,CB,,,,,
player,201610230phi,min,AlexMa01,offense,0,,,,,
player,201610230phi,min,AlexMa01,off_pct,0%,,,,,
player,201610230phi,min,AlexMa01,defense,0,,,,,
player,201610230phi,min,AlexMa01,def_pct,0%,,,,,
player,201610230phi,min,AlexMa01,special_teams,7,,,,,
player,201610230phi,min,AlexMa01,st_pct,30%,,,,,
player,201610230phi,min,WalsBl00,pos,K,,,,,
player,201610230phi,min,WalsBl00,offense,0,,,,,
player,201610230phi,min,WalsBl00,off_pct,0%,,,,,
player,201610230phi,min,WalsBl00,defense,0,,,,,
player,201610230phi,min,WalsBl00,def_pct,0%,,,,,
player,201610230phi,min,WalsBl00,special_teams,5,,,,,
player,201610230phi,min,WalsBl00,st_pct,22%,,,,,
player,201610230phi,min,MorgDa01,pos,TE,,,,,
player,201610230phi,min,MorgDa01,offense,0,,,,,
player,201610230phi,min,MorgDa01,off_pct,0%,,,,,
player,201610230phi,min,MorgDa01,defense,0,,,,,
player,201610230phi,min,MorgDa01,def_pct,0%,,,,,
player,201610230phi,min,MorgDa01,special_teams,5,,,,,
player,201610230phi,min,MorgDa01,st_pct,22%,,,,,
