game,2016,9,20161106,201611060sfo,nor,"New Orleans Saints",41,sfo,"San Francisco 49ers",23
player,201611060sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201611060sfo,sfo,BrooAh21,def_int,0,,,,,
player,201611060sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201611060sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201611060sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201611060sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201611060sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201611060sfo,sfo,BrooAh21,tackles_combined,3,,,,,
player,201611060sfo,sfo,BrooAh21,tackles_solo,3,,,,,
player,201611060sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201611060sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201611060sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201611060sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201611060sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201611060sfo,sfo,BuckDe00,def_int,0,,,,,
player,201611060sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201611060sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201611060sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201611060sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201611060sfo,sfo,BuckDe00,sacks,0.0,,,,,
player,201611060sfo,sfo,BuckDe00,tackles_combined,2,,,,,
player,201611060sfo,sfo,BuckDe00,tackles_solo,1,,,,,
player,201611060sfo,sfo,BuckDe00,tackles_assists,1,,,,,
player,201611060sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201611060sfo,sfo,BuckDe00,qb_hits,0,,,,,
player,201611060sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,StreRo00,def_int,0,,,,,
player,201611060sfo,sfo,StreRo00,def_int_yds,0,,,,,
player,201611060sfo,sfo,StreRo00,def_int_td,0,,,,,
player,201611060sfo,sfo,StreRo00,def_int_long,0,,,,,
player,201611060sfo,sfo,StreRo00,pass_defended,0,,,,,
player,201611060sfo,sfo,StreRo00,sacks,0.0,,,,,
player,201611060sfo,sfo,StreRo00,tackles_combined,2,,,,,
player,201611060sfo,sfo,StreRo00,tackles_solo,1,,,,,
player,201611060sfo,sfo,StreRo00,tackles_assists,1,,,,,
player,201611060sfo,sfo,StreRo00,tackles_loss,0,,,,,
player,201611060sfo,sfo,StreRo00,qb_hits,0,,,,,
player,201611060sfo,sfo,StreRo00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,StreRo00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,StreRo00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,StreRo00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,WilhMi00,def_int,0,,,,,
player,201611060sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201611060sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201611060sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201611060sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201611060sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201611060sfo,sfo,WilhMi00,tackles_combined,2,,,,,
player,201611060sfo,sfo,WilhMi00,tackles_solo,2,,,,,
player,201611060sfo,sfo,WilhMi00,tackles_assists,0,,,,,
player,201611060sfo,sfo,WilhMi00,tackles_loss,0,,,,,
player,201611060sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201611060sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201611060sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201611060sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201611060sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201611060sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201611060sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201611060sfo,sfo,ArmsAr01,tackles_combined,1,,,,,
player,201611060sfo,sfo,ArmsAr01,tackles_solo,0,,,,,
player,201611060sfo,sfo,ArmsAr01,tackles_assists,1,,,,,
player,201611060sfo,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201611060sfo,sfo,ArmsAr01,qb_hits,0,,,,,
player,201611060sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201611060sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201611060sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201611060sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201611060sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201611060sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201611060sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201611060sfo,sfo,BlaiRo00,sacks,0.0,,,,,
player,201611060sfo,sfo,BlaiRo00,tackles_combined,1,,,,,
player,201611060sfo,sfo,BlaiRo00,tackles_solo,1,,,,,
player,201611060sfo,sfo,BlaiRo00,tackles_assists,0,,,,,
player,201611060sfo,sfo,BlaiRo00,tackles_loss,0,,,,,
player,201611060sfo,sfo,BlaiRo00,qb_hits,0,,,,,
player,201611060sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,DrauSh00,def_int,0,,,,,
player,201611060sfo,sfo,DrauSh00,def_int_yds,0,,,,,
player,201611060sfo,sfo,DrauSh00,def_int_td,0,,,,,
player,201611060sfo,sfo,DrauSh00,def_int_long,0,,,,,
player,201611060sfo,sfo,DrauSh00,pass_defended,0,,,,,
player,201611060sfo,sfo,DrauSh00,sacks,0.0,,,,,
player,201611060sfo,sfo,DrauSh00,tackles_combined,1,,,,,
player,201611060sfo,sfo,DrauSh00,tackles_solo,1,,,,,
player,201611060sfo,sfo,DrauSh00,tackles_assists,0,,,,,
player,201611060sfo,sfo,DrauSh00,tackles_loss,0,,,,,
player,201611060sfo,sfo,DrauSh00,qb_hits,0,,,,,
player,201611060sfo,sfo,DrauSh00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,DrauSh00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,DrauSh00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,DrauSh00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,TartJa00,def_int,0,,,,,
player,201611060sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201611060sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201611060sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201611060sfo,sfo,TartJa00,pass_defended,1,,,,,
player,201611060sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201611060sfo,sfo,TartJa00,tackles_combined,1,,,,,
player,201611060sfo,sfo,TartJa00,tackles_solo,1,,,,,
player,201611060sfo,sfo,TartJa00,tackles_assists,0,,,,,
player,201611060sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201611060sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201611060sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201611060sfo,nor,CadeTr00,kick_ret,4,,,,,
player,201611060sfo,nor,CadeTr00,kick_ret_yds,58,,,,,
player,201611060sfo,nor,CadeTr00,kick_ret_yds_per_ret,14.5,,,,,
player,201611060sfo,nor,CadeTr00,kick_ret_td,0,,,,,
player,201611060sfo,nor,CadeTr00,kick_ret_long,20,,,,,
player,201611060sfo,nor,CadeTr00,punt_ret,0,,,,,
player,201611060sfo,nor,CadeTr00,punt_ret_yds,0,,,,,
player,201611060sfo,nor,CadeTr00,punt_ret_yds_per_ret,,,,,,
player,201611060sfo,nor,CadeTr00,punt_ret_td,0,,,,,
player,201611060sfo,nor,CadeTr00,punt_ret_long,0,,,,,
player,201611060sfo,sfo,KerlJe00,kick_ret,0,,,,,
player,201611060sfo,sfo,KerlJe00,kick_ret_yds,0,,,,,
player,201611060sfo,sfo,KerlJe00,kick_ret_yds_per_ret,,,,,,
player,201611060sfo,sfo,KerlJe00,kick_ret_td,0,,,,,
player,201611060sfo,sfo,KerlJe00,kick_ret_long,0,,,,,
player,201611060sfo,sfo,KerlJe00,punt_ret,3,,,,,
player,201611060sfo,sfo,KerlJe00,punt_ret_yds,23,,,,,
player,201611060sfo,sfo,KerlJe00,punt_ret_yds_per_ret,7.7,,,,,
player,201611060sfo,sfo,KerlJe00,punt_ret_td,0,,,,,
player,201611060sfo,sfo,KerlJe00,punt_ret_long,11,,,,,
player,201611060sfo,sfo,ShepJa00,kick_ret,3,,,,,
player,201611060sfo,sfo,ShepJa00,kick_ret_yds,104,,,,,
player,201611060sfo,sfo,ShepJa00,kick_ret_yds_per_ret,34.7,,,,,
player,201611060sfo,sfo,ShepJa00,kick_ret_td,0,,,,,
player,201611060sfo,sfo,ShepJa00,kick_ret_long,36,,,,,
player,201611060sfo,sfo,ShepJa00,punt_ret,0,,,,,
player,201611060sfo,sfo,ShepJa00,punt_ret_yds,0,,,,,
player,201611060sfo,sfo,ShepJa00,punt_ret_yds_per_ret,,,,,,
player,201611060sfo,sfo,ShepJa00,punt_ret_td,0,,,,,
player,201611060sfo,sfo,ShepJa00,punt_ret_long,0,,,,,
player,201611060sfo,nor,LutzWi00,xpm,5,,,,,
player,201611060sfo,nor,LutzWi00,xpa,5,,,,,
player,201611060sfo,nor,LutzWi00,fgm,2,,,,,
player,201611060sfo,nor,LutzWi00,fga,3,,,,,
player,201611060sfo,nor,LutzWi00,punt,0,,,,,
player,201611060sfo,nor,LutzWi00,punt_yds,0,,,,,
player,201611060sfo,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201611060sfo,nor,LutzWi00,punt_long,0,,,,,
player,201611060sfo,nor,MorsTh00,xpm,,,,,,
player,201611060sfo,nor,MorsTh00,xpa,,,,,,
player,201611060sfo,nor,MorsTh00,fgm,,,,,,
player,201611060sfo,nor,MorsTh00,fga,,,,,,
player,201611060sfo,nor,MorsTh00,punt,4,,,,,
player,201611060sfo,nor,MorsTh00,punt_yds,210,,,,,
player,201611060sfo,nor,MorsTh00,punt_yds_per_punt,52.5,,,,,
player,201611060sfo,nor,MorsTh00,punt_long,59,,,,,
player,201611060sfo,sfo,dawsophi01,xpm,2,,,,,
player,201611060sfo,sfo,dawsophi01,xpa,2,,,,,
player,201611060sfo,sfo,dawsophi01,fgm,3,,,,,
player,201611060sfo,sfo,dawsophi01,fga,3,,,,,
player,201611060sfo,sfo,dawsophi01,punt,0,,,,,
player,201611060sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201611060sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201611060sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201611060sfo,sfo,PiniBr00,xpm,,,,,,
player,201611060sfo,sfo,PiniBr00,xpa,,,,,,
player,201611060sfo,sfo,PiniBr00,fgm,,,,,,
player,201611060sfo,sfo,PiniBr00,fga,,,,,,
player,201611060sfo,sfo,PiniBr00,punt,2,,,,,
player,201611060sfo,sfo,PiniBr00,punt_yds,85,,,,,
player,201611060sfo,sfo,PiniBr00,punt_yds_per_punt,42.5,,,,,
player,201611060sfo,sfo,PiniBr00,punt_long,51,,,,,
player,201611060sfo,sfo,GarnJo00,pos,G,,,,,
player,201611060sfo,sfo,GarnJo00,offense,60,,,,,
player,201611060sfo,sfo,GarnJo00,off_pct,100%,,,,,
player,201611060sfo,sfo,GarnJo00,defense,0,,,,,
player,201611060sfo,sfo,GarnJo00,def_pct,0%,,,,,
player,201611060sfo,sfo,GarnJo00,special_teams,5,,,,,
player,201611060sfo,sfo,GarnJo00,st_pct,16%,,,,,
player,201611060sfo,sfo,BeadZa20,pos,G,,,,,
player,201611060sfo,sfo,BeadZa20,offense,60,,,,,
player,201611060sfo,sfo,BeadZa20,off_pct,100%,,,,,
player,201611060sfo,sfo,BeadZa20,defense,0,,,,,
player,201611060sfo,sfo,BeadZa20,def_pct,0%,,,,,
player,201611060sfo,sfo,BeadZa20,special_teams,5,,,,,
player,201611060sfo,sfo,BeadZa20,st_pct,16%,,,,,
player,201611060sfo,sfo,StalJo20,pos,T,,,,,
player,201611060sfo,sfo,StalJo20,offense,60,,,,,
player,201611060sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201611060sfo,sfo,StalJo20,defense,0,,,,,
player,201611060sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201611060sfo,sfo,StalJo20,special_teams,5,,,,,
player,201611060sfo,sfo,StalJo20,st_pct,16%,,,,,
player,201611060sfo,sfo,BrowTr02,pos,T,,,,,
player,201611060sfo,sfo,BrowTr02,offense,60,,,,,
player,201611060sfo,sfo,BrowTr02,off_pct,100%,,,,,
player,201611060sfo,sfo,BrowTr02,defense,0,,,,,
player,201611060sfo,sfo,BrowTr02,def_pct,0%,,,,,
player,201611060sfo,sfo,BrowTr02,special_teams,5,,,,,
player,201611060sfo,sfo,BrowTr02,st_pct,16%,,,,,
player,201611060sfo,sfo,KaepCo00,pos,QB,,,,,
player,201611060sfo,sfo,KaepCo00,offense,60,,,,,
player,201611060sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201611060sfo,sfo,KaepCo00,defense,0,,,,,
player,201611060sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201611060sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201611060sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201611060sfo,sfo,KilgDa00,pos,C,,,,,
player,201611060sfo,sfo,KilgDa00,offense,60,,,,,
player,201611060sfo,sfo,KilgDa00,off_pct,100%,,,,,
player,201611060sfo,sfo,KilgDa00,defense,0,,,,,
player,201611060sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201611060sfo,sfo,KilgDa00,special_teams,0,,,,,
player,201611060sfo,sfo,KilgDa00,st_pct,0%,,,,,
player,201611060sfo,sfo,PattQu00,pos,WR,,,,,
player,201611060sfo,sfo,PattQu00,offense,55,,,,,
player,201611060sfo,sfo,PattQu00,off_pct,92%,,,,,
player,201611060sfo,sfo,PattQu00,defense,0,,,,,
player,201611060sfo,sfo,PattQu00,def_pct,0%,,,,,
player,201611060sfo,sfo,PattQu00,special_teams,0,,,,,
player,201611060sfo,sfo,PattQu00,st_pct,0%,,,,,
player,201611060sfo,sfo,HarrDu01,pos,RB,,,,,
player,201611060sfo,sfo,HarrDu01,offense,53,,,,,
player,201611060sfo,sfo,HarrDu01,off_pct,88%,,,,,
player,201611060sfo,sfo,HarrDu01,defense,0,,,,,
player,201611060sfo,sfo,HarrDu01,def_pct,0%,,,,,
player,201611060sfo,sfo,HarrDu01,special_teams,3,,,,,
player,201611060sfo,sfo,HarrDu01,st_pct,9%,,,,,
player,201611060sfo,sfo,KerlJe00,pos,WR,,,,,
player,201611060sfo,sfo,KerlJe00,offense,45,,,,,
player,201611060sfo,sfo,KerlJe00,off_pct,75%,,,,,
player,201611060sfo,sfo,KerlJe00,defense,0,,,,,
player,201611060sfo,sfo,KerlJe00,def_pct,0%,,,,,
player,201611060sfo,sfo,KerlJe00,special_teams,4,,,,,
player,201611060sfo,sfo,KerlJe00,st_pct,12%,,,,,
player,201611060sfo,sfo,SmitTo02,pos,WR,,,,,
player,201611060sfo,sfo,SmitTo02,offense,45,,,,,
player,201611060sfo,sfo,SmitTo02,off_pct,75%,,,,,
player,201611060sfo,sfo,SmitTo02,defense,0,,,,,
player,201611060sfo,sfo,SmitTo02,def_pct,0%,,,,,
player,201611060sfo,sfo,SmitTo02,special_teams,0,,,,,
player,201611060sfo,sfo,SmitTo02,st_pct,0%,,,,,
player,201611060sfo,sfo,McDoVa00,pos,TE,,,,,
player,201611060sfo,sfo,McDoVa00,offense,42,,,,,
player,201611060sfo,sfo,McDoVa00,off_pct,70%,,,,,
player,201611060sfo,sfo,McDoVa00,defense,0,,,,,
player,201611060sfo,sfo,McDoVa00,def_pct,0%,,,,,
player,201611060sfo,sfo,McDoVa00,special_teams,7,,,,,
player,201611060sfo,sfo,McDoVa00,st_pct,22%,,,,,
player,201611060sfo,sfo,CeleGa00,pos,TE,,,,,
player,201611060sfo,sfo,CeleGa00,offense,30,,,,,
player,201611060sfo,sfo,CeleGa00,off_pct,50%,,,,,
player,201611060sfo,sfo,CeleGa00,defense,0,,,,,
player,201611060sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201611060sfo,sfo,CeleGa00,special_teams,7,,,,,
player,201611060sfo,sfo,CeleGa00,st_pct,22%,,,,,
player,201611060sfo,sfo,BurbAa00,pos,WR,,,,,
player,201611060sfo,sfo,BurbAa00,offense,15,,,,,
player,201611060sfo,sfo,BurbAa00,off_pct,25%,,,,,
player,201611060sfo,sfo,BurbAa00,defense,0,,,,,
player,201611060sfo,sfo,BurbAa00,def_pct,0%,,,,,
player,201611060sfo,sfo,BurbAa00,special_teams,13,,,,,
player,201611060sfo,sfo,BurbAa00,st_pct,41%,,,,,
player,201611060sfo,sfo,DaviMi01,pos,RB,,,,,
player,201611060sfo,sfo,DaviMi01,offense,8,,,,,
player,201611060sfo,sfo,DaviMi01,off_pct,13%,,,,,
player,201611060sfo,sfo,DaviMi01,defense,0,,,,,
player,201611060sfo,sfo,DaviMi01,def_pct,0%,,,,,
player,201611060sfo,sfo,DaviMi01,special_teams,4,,,,,
player,201611060sfo,sfo,DaviMi01,st_pct,12%,,,,,
player,201611060sfo,sfo,StreRo00,pos,WR,,,,,
player,201611060sfo,sfo,StreRo00,offense,6,,,,,
player,201611060sfo,sfo,StreRo00,off_pct,10%,,,,,
player,201611060sfo,sfo,StreRo00,defense,0,,,,,
player,201611060sfo,sfo,StreRo00,def_pct,0%,,,,,
player,201611060sfo,sfo,StreRo00,special_teams,14,,,,,
player,201611060sfo,sfo,StreRo00,st_pct,44%,,,,,
player,201611060sfo,sfo,BellBl00,pos,TE,,,,,
player,201611060sfo,sfo,BellBl00,offense,1,,,,,
player,201611060sfo,sfo,BellBl00,off_pct,2%,,,,,
player,201611060sfo,sfo,BellBl00,defense,0,,,,,
player,201611060sfo,sfo,BellBl00,def_pct,0%,,,,,
player,201611060sfo,sfo,BellBl00,special_teams,15,,,,,
player,201611060sfo,sfo,BellBl00,st_pct,47%,,,,,
player,201611060sfo,sfo,WardJi01,pos,CB,,,,,
player,201611060sfo,sfo,WardJi01,offense,0,,,,,
player,201611060sfo,sfo,WardJi01,off_pct,0%,,,,,
player,201611060sfo,sfo,WardJi01,defense,87,,,,,
player,201611060sfo,sfo,WardJi01,def_pct,100%,,,,,
player,201611060sfo,sfo,WardJi01,special_teams,17,,,,,
player,201611060sfo,sfo,WardJi01,st_pct,53%,,,,,
player,201611060sfo,sfo,BethAn20,pos,SS,,,,,
player,201611060sfo,sfo,BethAn20,offense,0,,,,,
player,201611060sfo,sfo,BethAn20,off_pct,0%,,,,,
player,201611060sfo,sfo,BethAn20,defense,87,,,,,
player,201611060sfo,sfo,BethAn20,def_pct,100%,,,,,
player,201611060sfo,sfo,BethAn20,special_teams,0,,,,,
player,201611060sfo,sfo,BethAn20,st_pct,0%,,,,,
player,201611060sfo,sfo,BrocTr00,pos,CB,,,,,
player,201611060sfo,sfo,BrocTr00,offense,0,,,,,
player,201611060sfo,sfo,BrocTr00,off_pct,0%,,,,,
player,201611060sfo,sfo,BrocTr00,defense,85,,,,,
player,201611060sfo,sfo,BrocTr00,def_pct,98%,,,,,
player,201611060sfo,sfo,BrocTr00,special_teams,0,,,,,
player,201611060sfo,sfo,BrocTr00,st_pct,0%,,,,,
player,201611060sfo,sfo,ReidEr00,pos,FS,,,,,
player,201611060sfo,sfo,ReidEr00,offense,0,,,,,
player,201611060sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201611060sfo,sfo,ReidEr00,defense,82,,,,,
player,201611060sfo,sfo,ReidEr00,def_pct,94%,,,,,
player,201611060sfo,sfo,ReidEr00,special_teams,7,,,,,
player,201611060sfo,sfo,ReidEr00,st_pct,22%,,,,,
player,201611060sfo,sfo,BellNi01,pos,LB,,,,,
player,201611060sfo,sfo,BellNi01,offense,0,,,,,
player,201611060sfo,sfo,BellNi01,off_pct,0%,,,,,
player,201611060sfo,sfo,BellNi01,defense,78,,,,,
player,201611060sfo,sfo,BellNi01,def_pct,90%,,,,,
player,201611060sfo,sfo,BellNi01,special_teams,10,,,,,
player,201611060sfo,sfo,BellNi01,st_pct,31%,,,,,
player,201611060sfo,sfo,BuckDe00,pos,DT,,,,,
player,201611060sfo,sfo,BuckDe00,offense,0,,,,,
player,201611060sfo,sfo,BuckDe00,off_pct,0%,,,,,
player,201611060sfo,sfo,BuckDe00,defense,77,,,,,
player,201611060sfo,sfo,BuckDe00,def_pct,89%,,,,,
player,201611060sfo,sfo,BuckDe00,special_teams,8,,,,,
player,201611060sfo,sfo,BuckDe00,st_pct,25%,,,,,
player,201611060sfo,sfo,BrooAh21,pos,LB,,,,,
player,201611060sfo,sfo,BrooAh21,offense,0,,,,,
player,201611060sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201611060sfo,sfo,BrooAh21,defense,69,,,,,
player,201611060sfo,sfo,BrooAh21,def_pct,79%,,,,,
player,201611060sfo,sfo,BrooAh21,special_teams,8,,,,,
player,201611060sfo,sfo,BrooAh21,st_pct,25%,,,,,
player,201611060sfo,sfo,HaroEl00,pos,LB,,,,,
player,201611060sfo,sfo,HaroEl00,offense,0,,,,,
player,201611060sfo,sfo,HaroEl00,off_pct,0%,,,,,
player,201611060sfo,sfo,HaroEl00,defense,67,,,,,
player,201611060sfo,sfo,HaroEl00,def_pct,77%,,,,,
player,201611060sfo,sfo,HaroEl00,special_teams,7,,,,,
player,201611060sfo,sfo,HaroEl00,st_pct,22%,,,,,
player,201611060sfo,sfo,DialQu00,pos,DT,,,,,
player,201611060sfo,sfo,DialQu00,offense,0,,,,,
player,201611060sfo,sfo,DialQu00,off_pct,0%,,,,,
player,201611060sfo,sfo,DialQu00,defense,56,,,,,
player,201611060sfo,sfo,DialQu00,def_pct,64%,,,,,
player,201611060sfo,sfo,DialQu00,special_teams,13,,,,,
player,201611060sfo,sfo,DialQu00,st_pct,41%,,,,,
player,201611060sfo,sfo,HodgGe00,pos,LB,,,,,
player,201611060sfo,sfo,HodgGe00,offense,0,,,,,
player,201611060sfo,sfo,HodgGe00,off_pct,0%,,,,,
player,201611060sfo,sfo,HodgGe00,defense,54,,,,,
player,201611060sfo,sfo,HodgGe00,def_pct,62%,,,,,
player,201611060sfo,sfo,HodgGe00,special_teams,2,,,,,
player,201611060sfo,sfo,HodgGe00,st_pct,6%,,,,,
player,201611060sfo,sfo,DorsGl99,pos,NT,,,,,
player,201611060sfo,sfo,DorsGl99,offense,0,,,,,
player,201611060sfo,sfo,DorsGl99,off_pct,0%,,,,,
player,201611060sfo,sfo,DorsGl99,defense,46,,,,,
player,201611060sfo,sfo,DorsGl99,def_pct,53%,,,,,
player,201611060sfo,sfo,DorsGl99,special_teams,0,,,,,
player,201611060sfo,sfo,DorsGl99,st_pct,0%,,,,,
player,201611060sfo,sfo,JeroTo00,pos,DT,,,,,
player,201611060sfo,sfo,JeroTo00,offense,0,,,,,
player,201611060sfo,sfo,JeroTo00,off_pct,0%,,,,,
player,201611060sfo,sfo,JeroTo00,defense,32,,,,,
player,201611060sfo,sfo,JeroTo00,def_pct,37%,,,,,
player,201611060sfo,sfo,JeroTo00,special_teams,15,,,,,
player,201611060sfo,sfo,JeroTo00,st_pct,47%,,,,,
player,201611060sfo,sfo,ReasKe00,pos,CB,,,,,
player,201611060sfo,sfo,ReasKe00,offense,0,,,,,
player,201611060sfo,sfo,ReasKe00,off_pct,0%,,,,,
player,201611060sfo,sfo,ReasKe00,defense,29,,,,,
player,201611060sfo,sfo,ReasKe00,def_pct,33%,,,,,
player,201611060sfo,sfo,ReasKe00,special_teams,18,,,,,
player,201611060sfo,sfo,ReasKe00,st_pct,56%,,,,,
player,201611060sfo,sfo,CarrCo00,pos,LB,,,,,
player,201611060sfo,sfo,CarrCo00,offense,0,,,,,
player,201611060sfo,sfo,CarrCo00,off_pct,0%,,,,,
player,201611060sfo,sfo,CarrCo00,defense,29,,,,,
player,201611060sfo,sfo,CarrCo00,def_pct,33%,,,,,
player,201611060sfo,sfo,CarrCo00,special_teams,0,,,,,
player,201611060sfo,sfo,CarrCo00,st_pct,0%,,,,,
player,201611060sfo,sfo,TartJa00,pos,SS,,,,,
player,201611060sfo,sfo,TartJa00,offense,0,,,,,
player,201611060sfo,sfo,TartJa00,off_pct,0%,,,,,
player,201611060sfo,sfo,TartJa00,defense,25,,,,,
player,201611060sfo,sfo,TartJa00,def_pct,29%,,,,,
player,201611060sfo,sfo,TartJa00,special_teams,11,,,,,
player,201611060sfo,sfo,TartJa00,st_pct,34%,,,,,
player,201611060sfo,sfo,BlaiRo00,pos,DT,,,,,
player,201611060sfo,sfo,BlaiRo00,offense,0,,,,,
player,201611060sfo,sfo,BlaiRo00,off_pct,0%,,,,,
player,201611060sfo,sfo,BlaiRo00,defense,24,,,,,
player,201611060sfo,sfo,BlaiRo00,def_pct,28%,,,,,
player,201611060sfo,sfo,BlaiRo00,special_teams,13,,,,,
player,201611060sfo,sfo,BlaiRo00,st_pct,41%,,,,,
player,201611060sfo,sfo,WilhMi00,pos,LB,,,,,
player,201611060sfo,sfo,WilhMi00,offense,0,,,,,
player,201611060sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201611060sfo,sfo,WilhMi00,defense,22,,,,,
player,201611060sfo,sfo,WilhMi00,def_pct,25%,,,,,
player,201611060sfo,sfo,WilhMi00,special_teams,19,,,,,
player,201611060sfo,sfo,WilhMi00,st_pct,59%,,,,,
player,201611060sfo,sfo,ArmsAr01,pos,DT,,,,,
player,201611060sfo,sfo,ArmsAr01,offense,0,,,,,
player,201611060sfo,sfo,ArmsAr01,off_pct,0%,,,,,
player,201611060sfo,sfo,ArmsAr01,defense,6,,,,,
player,201611060sfo,sfo,ArmsAr01,def_pct,7%,,,,,
player,201611060sfo,sfo,ArmsAr01,special_teams,0,,,,,
player,201611060sfo,sfo,ArmsAr01,st_pct,0%,,,,,
player,201611060sfo,sfo,JohnDo02,pos,CB,,,,,
player,201611060sfo,sfo,JohnDo02,offense,0,,,,,
player,201611060sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201611060sfo,sfo,JohnDo02,defense,2,,,,,
player,201611060sfo,sfo,JohnDo02,def_pct,2%,,,,,
player,201611060sfo,sfo,JohnDo02,special_teams,27,,,,,
player,201611060sfo,sfo,JohnDo02,st_pct,84%,,,,,
