game,2016,13,20161204,201612040atl,kan,"Kansas City Chiefs",29,atl,"Atlanta Falcons",28
player,201612040atl,atl,IshmKe00,pos,FS,,,,,
player,201612040atl,atl,IshmKe00,offense,0,,,,,
player,201612040atl,atl,IshmKe00,off_pct,0%,,,,,
player,201612040atl,atl,IshmKe00,defense,4,,,,,
player,201612040atl,atl,IshmKe00,def_pct,8%,,,,,
player,201612040atl,atl,IshmKe00,special_teams,11,,,,,
player,201612040atl,atl,IshmKe00,st_pct,46%,,,,,
player,201612040atl,atl,GoodC.00,pos,CB,,,,,
player,201612040atl,atl,GoodC.00,offense,0,,,,,
player,201612040atl,atl,GoodC.00,off_pct,0%,,,,,
player,201612040atl,atl,GoodC.00,defense,0,,,,,
player,201612040atl,atl,GoodC.00,def_pct,0%,,,,,
player,201612040atl,atl,GoodC.00,special_teams,20,,,,,
player,201612040atl,atl,GoodC.00,st_pct,83%,,,,,
player,201612040atl,atl,WorrPa00,pos,LB,,,,,
player,201612040atl,atl,WorrPa00,offense,0,,,,,
player,201612040atl,atl,WorrPa00,off_pct,0%,,,,,
player,201612040atl,atl,WorrPa00,defense,0,,,,,
player,201612040atl,atl,WorrPa00,def_pct,0%,,,,,
player,201612040atl,atl,WorrPa00,special_teams,20,,,,,
player,201612040atl,atl,WorrPa00,st_pct,83%,,,,,
player,201612040atl,atl,WeemEr00,pos,WR,,,,,
player,201612040atl,atl,WeemEr00,offense,0,,,,,
player,201612040atl,atl,WeemEr00,off_pct,0%,,,,,
player,201612040atl,atl,WeemEr00,defense,0,,,,,
player,201612040atl,atl,WeemEr00,def_pct,0%,,,,,
player,201612040atl,atl,WeemEr00,special_teams,16,,,,,
player,201612040atl,atl,WeemEr00,st_pct,67%,,,,,
player,201612040atl,atl,BoshMa00,pos,P,,,,,
player,201612040atl,atl,BoshMa00,offense,0,,,,,
player,201612040atl,atl,BoshMa00,off_pct,0%,,,,,
player,201612040atl,atl,BoshMa00,defense,0,,,,,
player,201612040atl,atl,BoshMa00,def_pct,0%,,,,,
player,201612040atl,atl,BoshMa00,special_teams,11,,,,,
player,201612040atl,atl,BoshMa00,st_pct,46%,,,,,
player,201612040atl,atl,HarrJo02,pos,LS,,,,,
player,201612040atl,atl,HarrJo02,offense,0,,,,,
player,201612040atl,atl,HarrJo02,off_pct,0%,,,,,
player,201612040atl,atl,HarrJo02,defense,0,,,,,
player,201612040atl,atl,HarrJo02,def_pct,0%,,,,,
player,201612040atl,atl,HarrJo02,special_teams,5,,,,,
player,201612040atl,atl,HarrJo02,st_pct,21%,,,,,
player,201612040atl,atl,bryanmat01,pos,K,,,,,
player,201612040atl,atl,bryanmat01,offense,0,,,,,
player,201612040atl,atl,bryanmat01,off_pct,0%,,,,,
player,201612040atl,atl,bryanmat01,defense,0,,,,,
player,201612040atl,atl,bryanmat01,def_pct,0%,,,,,
player,201612040atl,atl,bryanmat01,special_teams,4,,,,,
player,201612040atl,atl,bryanmat01,st_pct,17%,,,,,
player,201612040atl,kan,DuveLa00,pos,G,,,,,
player,201612040atl,kan,DuveLa00,offense,49,,,,,
player,201612040atl,kan,DuveLa00,off_pct,100%,,,,,
player,201612040atl,kan,DuveLa00,defense,0,,,,,
player,201612040atl,kan,DuveLa00,def_pct,0%,,,,,
player,201612040atl,kan,DuveLa00,special_teams,4,,,,,
player,201612040atl,kan,DuveLa00,st_pct,17%,,,,,
player,201612040atl,kan,MorsMi00,pos,C,,,,,
player,201612040atl,kan,MorsMi00,offense,49,,,,,
player,201612040atl,kan,MorsMi00,off_pct,100%,,,,,
player,201612040atl,kan,MorsMi00,defense,0,,,,,
player,201612040atl,kan,MorsMi00,def_pct,0%,,,,,
player,201612040atl,kan,MorsMi00,special_teams,4,,,,,
player,201612040atl,kan,MorsMi00,st_pct,17%,,,,,
player,201612040atl,kan,FultZa00,pos,G,,,,,
player,201612040atl,kan,FultZa00,offense,49,,,,,
player,201612040atl,kan,FultZa00,off_pct,100%,,,,,
player,201612040atl,kan,FultZa00,defense,0,,,,,
player,201612040atl,kan,FultZa00,def_pct,0%,,,,,
player,201612040atl,kan,FultZa00,special_teams,4,,,,,
player,201612040atl,kan,FultZa00,st_pct,17%,,,,,
player,201612040atl,kan,FishEr00,pos,T,,,,,
player,201612040atl,kan,FishEr00,offense,49,,,,,
player,201612040atl,kan,FishEr00,off_pct,100%,,,,,
player,201612040atl,kan,FishEr00,defense,0,,,,,
player,201612040atl,kan,FishEr00,def_pct,0%,,,,,
player,201612040atl,kan,FishEr00,special_teams,4,,,,,
player,201612040atl,kan,FishEr00,st_pct,17%,,,,,
player,201612040atl,kan,SmitAl03,pos,QB,,,,,
player,201612040atl,kan,SmitAl03,offense,49,,,,,
player,201612040atl,kan,SmitAl03,off_pct,100%,,,,,
player,201612040atl,kan,SmitAl03,defense,0,,,,,
player,201612040atl,kan,SmitAl03,def_pct,0%,,,,,
player,201612040atl,kan,SmitAl03,special_teams,0,,,,,
player,201612040atl,kan,SmitAl03,st_pct,0%,,,,,
player,201612040atl,kan,SchwMi00,pos,T,,,,,
player,201612040atl,kan,SchwMi00,offense,49,,,,,
player,201612040atl,kan,SchwMi00,off_pct,100%,,,,,
player,201612040atl,kan,SchwMi00,defense,0,,,,,
player,201612040atl,kan,SchwMi00,def_pct,0%,,,,,
player,201612040atl,kan,SchwMi00,special_teams,0,,,,,
player,201612040atl,kan,SchwMi00,st_pct,0%,,,,,
player,201612040atl,kan,ConlCh00,pos,WR,,,,,
player,201612040atl,kan,ConlCh00,offense,42,,,,,
player,201612040atl,kan,ConlCh00,off_pct,86%,,,,,
player,201612040atl,kan,ConlCh00,defense,0,,,,,
player,201612040atl,kan,ConlCh00,def_pct,0%,,,,,
player,201612040atl,kan,ConlCh00,special_teams,0,,,,,
player,201612040atl,kan,ConlCh00,st_pct,0%,,,,,
player,201612040atl,kan,KelcTr00,pos,TE,,,,,
player,201612040atl,kan,KelcTr00,offense,39,,,,,
player,201612040atl,kan,KelcTr00,off_pct,80%,,,,,
player,201612040atl,kan,KelcTr00,defense,0,,,,,
player,201612040atl,kan,KelcTr00,def_pct,0%,,,,,
player,201612040atl,kan,KelcTr00,special_teams,0,,,,,
player,201612040atl,kan,KelcTr00,st_pct,0%,,,,,
player,201612040atl,kan,WilsAl02,pos,WR,,,,,
player,201612040atl,kan,WilsAl02,offense,37,,,,,
player,201612040atl,kan,WilsAl02,off_pct,76%,,,,,
player,201612040atl,kan,WilsAl02,defense,0,,,,,
player,201612040atl,kan,WilsAl02,def_pct,0%,,,,,
player,201612040atl,kan,WilsAl02,special_teams,10,,,,,
player,201612040atl,kan,WilsAl02,st_pct,42%,,,,,
player,201612040atl,kan,WareSp00,pos,FB,,,,,
player,201612040atl,kan,WareSp00,offense,37,,,,,
player,201612040atl,kan,WareSp00,off_pct,76%,,,,,
player,201612040atl,kan,WareSp00,defense,0,,,,,
player,201612040atl,kan,WareSp00,def_pct,0%,,,,,
player,201612040atl,kan,WareSp00,special_teams,0,,,,,
player,201612040atl,kan,WareSp00,st_pct,0%,,,,,
player,201612040atl,kan,HarrDe03,pos,TE,,,,,
player,201612040atl,kan,HarrDe03,offense,31,,,,,
player,201612040atl,kan,HarrDe03,off_pct,63%,,,,,
player,201612040atl,kan,HarrDe03,defense,0,,,,,
player,201612040atl,kan,HarrDe03,def_pct,0%,,,,,
player,201612040atl,kan,HarrDe03,special_teams,16,,,,,
player,201612040atl,kan,HarrDe03,st_pct,67%,,,,,
player,201612040atl,kan,HillTy00,pos,WR,,,,,
player,201612040atl,kan,HillTy00,offense,25,,,,,
player,201612040atl,kan,HillTy00,off_pct,51%,,,,,
player,201612040atl,kan,HillTy00,defense,0,,,,,
player,201612040atl,kan,HillTy00,def_pct,0%,,,,,
player,201612040atl,kan,HillTy00,special_teams,1,,,,,
player,201612040atl,kan,HillTy00,st_pct,4%,,,,,
player,201612040atl,kan,WestCh01,pos,RB,,,,,
player,201612040atl,kan,WestCh01,offense,12,,,,,
player,201612040atl,kan,WestCh01,off_pct,24%,,,,,
player,201612040atl,kan,WestCh01,defense,0,,,,,
player,201612040atl,kan,WestCh01,def_pct,0%,,,,,
player,201612040atl,kan,WestCh01,special_teams,0,,,,,
player,201612040atl,kan,WestCh01,st_pct,0%,,,,,
player,201612040atl,kan,ThomDe05,pos,WR,,,,,
player,201612040atl,kan,ThomDe05,offense,7,,,,,
player,201612040atl,kan,ThomDe05,off_pct,14%,,,,,
player,201612040atl,kan,ThomDe05,defense,0,,,,,
player,201612040atl,kan,ThomDe05,def_pct,0%,,,,,
player,201612040atl,kan,ThomDe05,special_teams,18,,,,,
player,201612040atl,kan,ThomDe05,st_pct,75%,,,,,
player,201612040atl,kan,SherAn00,pos,FB,,,,,
player,201612040atl,kan,SherAn00,offense,6,,,,,
player,201612040atl,kan,SherAn00,off_pct,12%,,,,,
player,201612040atl,kan,SherAn00,defense,0,,,,,
player,201612040atl,kan,SherAn00,def_pct,0%,,,,,
player,201612040atl,kan,SherAn00,special_teams,19,,,,,
player,201612040atl,kan,SherAn00,st_pct,79%,,,,,
player,201612040atl,kan,ReidJa00,pos,T,,,,,
player,201612040atl,kan,ReidJa00,offense,6,,,,,
player,201612040atl,kan,ReidJa00,off_pct,12%,,,,,
player,201612040atl,kan,ReidJa00,defense,0,,,,,
player,201612040atl,kan,ReidJa00,def_pct,0%,,,,,
player,201612040atl,kan,ReidJa00,special_teams,4,,,,,
player,201612040atl,kan,ReidJa00,st_pct,17%,,,,,
player,201612040atl,kan,O'ShJa00,pos,TE,,,,,
player,201612040atl,kan,O'ShJa00,offense,3,,,,,
player,201612040atl,kan,O'ShJa00,off_pct,6%,,,,,
player,201612040atl,kan,O'ShJa00,defense,0,,,,,
player,201612040atl,kan,O'ShJa00,def_pct,0%,,,,,
player,201612040atl,kan,O'ShJa00,special_teams,16,,,,,
player,201612040atl,kan,O'ShJa00,st_pct,67%,,,,,
player,201612040atl,kan,JohnDe25,pos,LB,,,,,
player,201612040atl,kan,JohnDe25,offense,0,,,,,
player,201612040atl,kan,JohnDe25,off_pct,0%,,,,,
player,201612040atl,kan,JohnDe25,defense,73,,,,,
player,201612040atl,kan,JohnDe25,def_pct,100%,,,,,
player,201612040atl,kan,JohnDe25,special_teams,0,,,,,
player,201612040atl,kan,JohnDe25,st_pct,0%,,,,,
player,201612040atl,kan,BerrEr99,pos,SS,,,,,
player,201612040atl,kan,BerrEr99,offense,0,,,,,
player,201612040atl,kan,BerrEr99,off_pct,0%,,,,,
player,201612040atl,kan,BerrEr99,defense,73,,,,,
player,201612040atl,kan,BerrEr99,def_pct,100%,,,,,
player,201612040atl,kan,BerrEr99,special_teams,0,,,,,
player,201612040atl,kan,BerrEr99,st_pct,0%,,,,,
player,201612040atl,kan,PeteMa00,pos,CB,,,,,
player,201612040atl,kan,PeteMa00,offense,0,,,,,
player,201612040atl,kan,PeteMa00,off_pct,0%,,,,,
player,201612040atl,kan,PeteMa00,defense,73,,,,,
player,201612040atl,kan,PeteMa00,def_pct,100%,,,,,
player,201612040atl,kan,PeteMa00,special_teams,0,,,,,
player,201612040atl,kan,PeteMa00,st_pct,0%,,,,,
player,201612040atl,kan,ParkRo01,pos,FS,,,,,
player,201612040atl,kan,ParkRo01,offense,0,,,,,
player,201612040atl,kan,ParkRo01,off_pct,0%,,,,,
player,201612040atl,kan,ParkRo01,defense,73,,,,,
player,201612040atl,kan,ParkRo01,def_pct,100%,,,,,
player,201612040atl,kan,ParkRo01,special_teams,0,,,,,
player,201612040atl,kan,ParkRo01,st_pct,0%,,,,,
player,201612040atl,kan,NelsSt01,pos,CB,,,,,
player,201612040atl,kan,NelsSt01,offense,0,,,,,
player,201612040atl,kan,NelsSt01,off_pct,0%,,,,,
player,201612040atl,kan,NelsSt01,defense,72,,,,,
player,201612040atl,kan,NelsSt01,def_pct,99%,,,,,
player,201612040atl,kan,NelsSt01,special_teams,0,,,,,
player,201612040atl,kan,NelsSt01,st_pct,0%,,,,,
player,201612040atl,kan,PoexDo00,pos,NT,,,,,
player,201612040atl,kan,PoexDo00,offense,0,,,,,
player,201612040atl,kan,PoexDo00,off_pct,0%,,,,,
player,201612040atl,kan,PoexDo00,defense,48,,,,,
player,201612040atl,kan,PoexDo00,def_pct,66%,,,,,
player,201612040atl,kan,PoexDo00,special_teams,4,,,,,
player,201612040atl,kan,PoexDo00,st_pct,17%,,,,,
player,201612040atl,kan,HousJu00,pos,LB,,,,,
player,201612040atl,kan,HousJu00,offense,0,,,,,
player,201612040atl,kan,HousJu00,off_pct,0%,,,,,
player,201612040atl,kan,HousJu00,defense,46,,,,,
player,201612040atl,kan,HousJu00,def_pct,63%,,,,,
player,201612040atl,kan,HousJu00,special_teams,0,,,,,
player,201612040atl,kan,HousJu00,st_pct,0%,,,,,
player,201612040atl,kan,JoneCh09,pos,DE,,,,,
player,201612040atl,kan,JoneCh09,offense,0,,,,,
player,201612040atl,kan,JoneCh09,off_pct,0%,,,,,
player,201612040atl,kan,JoneCh09,defense,43,,,,,
player,201612040atl,kan,JoneCh09,def_pct,59%,,,,,
player,201612040atl,kan,JoneCh09,special_teams,4,,,,,
player,201612040atl,kan,JoneCh09,st_pct,17%,,,,,
player,201612040atl,kan,ZombFr00,pos,LB,,,,,
player,201612040atl,kan,ZombFr00,offense,0,,,,,
player,201612040atl,kan,ZombFr00,off_pct,0%,,,,,
player,201612040atl,kan,ZombFr00,defense,40,,,,,
player,201612040atl,kan,ZombFr00,def_pct,55%,,,,,
player,201612040atl,kan,ZombFr00,special_teams,15,,,,,
player,201612040atl,kan,ZombFr00,st_pct,62%,,,,,
player,201612040atl,kan,WilsRa00,pos,LB,,,,,
player,201612040atl,kan,WilsRa00,offense,0,,,,,
player,201612040atl,kan,WilsRa00,off_pct,0%,,,,,
player,201612040atl,kan,WilsRa00,defense,40,,,,,
player,201612040atl,kan,WilsRa00,def_pct,55%,,,,,
player,201612040atl,kan,WilsRa00,special_teams,4,,,,,
player,201612040atl,kan,WilsRa00,st_pct,17%,,,,,
player,201612040atl,kan,NuneRa00,pos,NT,,,,,
player,201612040atl,kan,NuneRa00,offense,0,,,,,
player,201612040atl,kan,NuneRa00,off_pct,0%,,,,,
player,201612040atl,kan,NuneRa00,defense,39,,,,,
player,201612040atl,kan,NuneRa00,def_pct,53%,,,,,
player,201612040atl,kan,NuneRa00,special_teams,4,,,,,
player,201612040atl,kan,NuneRa00,st_pct,17%,,,,,
player,201612040atl,kan,MitcTe00,pos,CB,,,,,
player,201612040atl,kan,MitcTe00,offense,0,,,,,
player,201612040atl,kan,MitcTe00,off_pct,0%,,,,,
player,201612040atl,kan,MitcTe00,defense,35,,,,,
player,201612040atl,kan,MitcTe00,def_pct,48%,,,,,
player,201612040atl,kan,MitcTe00,special_teams,5,,,,,
player,201612040atl,kan,MitcTe00,st_pct,21%,,,,,
player,201612040atl,kan,SoreDa01,pos,SS,,,,,
player,201612040atl,kan,SoreDa01,offense,0,,,,,
player,201612040atl,kan,SoreDa01,off_pct,0%,,,,,
player,201612040atl,kan,SoreDa01,defense,34,,,,,
player,201612040atl,kan,SoreDa01,def_pct,47%,,,,,
player,201612040atl,kan,SoreDa01,special_teams,20,,,,,
player,201612040atl,kan,SoreDa01,st_pct,83%,,,,,
player,201612040atl,kan,HaliTa20,pos,LB,,,,,
player,201612040atl,kan,HaliTa20,offense,0,,,,,
player,201612040atl,kan,HaliTa20,off_pct,0%,,,,,
player,201612040atl,kan,HaliTa20,defense,34,,,,,
player,201612040atl,kan,HaliTa20,def_pct,47%,,,,,
player,201612040atl,kan,HaliTa20,special_teams,0,,,,,
player,201612040atl,kan,HaliTa20,st_pct,0%,,,,,
player,201612040atl,kan,FordDe00,pos,LB,,,,,
player,201612040atl,kan,FordDe00,offense,0,,,,,
player,201612040atl,kan,FordDe00,off_pct,0%,,,,,
player,201612040atl,kan,FordDe00,defense,26,,,,,
player,201612040atl,kan,FordDe00,def_pct,36%,,,,,
player,201612040atl,kan,FordDe00,special_teams,0,,,,,
player,201612040atl,kan,FordDe00,st_pct,0%,,,,,
player,201612040atl,kan,ReyeKe00,pos,DE,,,,,
player,201612040atl,kan,ReyeKe00,offense,0,,,,,
player,201612040atl,kan,ReyeKe00,off_pct,0%,,,,,
player,201612040atl,kan,ReyeKe00,defense,19,,,,,
player,201612040atl,kan,ReyeKe00,def_pct,26%,,,,,
player,201612040atl,kan,ReyeKe00,special_teams,4,,,,,
player,201612040atl,kan,ReyeKe00,st_pct,17%,,,,,
player,201612040atl,kan,BarnT.00,pos,DT,,,,,
player,201612040atl,kan,BarnT.00,offense,0,,,,,
player,201612040atl,kan,BarnT.00,off_pct,0%,,,,,
player,201612040atl,kan,BarnT.00,defense,17,,,,,
player,201612040atl,kan,BarnT.00,def_pct,23%,,,,,
player,201612040atl,kan,BarnT.00,special_teams,0,,,,,
player,201612040atl,kan,BarnT.00,st_pct,0%,,,,,
player,201612040atl,kan,JenkJa01,pos,DE,,,,,
player,201612040atl,kan,JenkJa01,offense,0,,,,,
player,201612040atl,kan,JenkJa01,off_pct,0%,,,,,
player,201612040atl,kan,JenkJa01,defense,16,,,,,
player,201612040atl,kan,JenkJa01,def_pct,22%,,,,,
player,201612040atl,kan,JenkJa01,special_teams,0,,,,,
player,201612040atl,kan,JenkJa01,st_pct,0%,,,,,
player,201612040atl,kan,MurrEr00,pos,FS,,,,,
player,201612040atl,kan,MurrEr00,offense,0,,,,,
player,201612040atl,kan,MurrEr00,off_pct,0%,,,,,
player,201612040atl,kan,MurrEr00,defense,2,,,,,
player,201612040atl,kan,MurrEr00,def_pct,3%,,,,,
player,201612040atl,kan,MurrEr00,special_teams,20,,,,,
player,201612040atl,kan,MurrEr00,st_pct,83%,,,,,
player,201612040atl,kan,AlexD.00,pos,LB,,,,,
player,201612040atl,kan,AlexD.00,offense,0,,,,,
player,201612040atl,kan,AlexD.00,off_pct,0%,,,,,
player,201612040atl,kan,AlexD.00,defense,0,,,,,
player,201612040atl,kan,AlexD.00,def_pct,0%,,,,,
player,201612040atl,kan,AlexD.00,special_teams,20,,,,,
player,201612040atl,kan,AlexD.00,st_pct,83%,,,,,
player,201612040atl,kan,WhitD.00,pos,CB,,,,,
player,201612040atl,kan,WhitD.00,offense,0,,,,,
player,201612040atl,kan,WhitD.00,off_pct,0%,,,,,
player,201612040atl,kan,WhitD.00,defense,0,,,,,
player,201612040atl,kan,WhitD.00,def_pct,0%,,,,,
player,201612040atl,kan,WhitD.00,special_teams,12,,,,,
player,201612040atl,kan,WhitD.00,st_pct,50%,,,,,
player,201612040atl,kan,SmitTe04,pos,LB,,,,,
player,201612040atl,kan,SmitTe04,offense,0,,,,,
player,201612040atl,kan,SmitTe04,off_pct,0%,,,,,
player,201612040atl,kan,SmitTe04,defense,0,,,,,
player,201612040atl,kan,SmitTe04,def_pct,0%,,,,,
player,201612040atl,kan,SmitTe04,special_teams,12,,,,,
player,201612040atl,kan,SmitTe04,st_pct,50%,,,,,
player,201612040atl,kan,RobiDe01,pos,WR,,,,,
player,201612040atl,kan,RobiDe01,offense,0,,,,,
player,201612040atl,kan,RobiDe01,off_pct,0%,,,,,
player,201612040atl,kan,RobiDe01,defense,0,,,,,
player,201612040atl,kan,RobiDe01,def_pct,0%,,,,,
player,201612040atl,kan,RobiDe01,special_teams,10,,,,,
player,201612040atl,kan,RobiDe01,st_pct,42%,,,,,
player,201612040atl,kan,SantCa01,pos,K,,,,,
player,201612040atl,kan,SantCa01,offense,0,,,,,
player,201612040atl,kan,SantCa01,off_pct,0%,,,,,
player,201612040atl,kan,SantCa01,defense,0,,,,,
player,201612040atl,kan,SantCa01,def_pct,0%,,,,,
player,201612040atl,kan,SantCa01,special_teams,9,,,,,
player,201612040atl,kan,SantCa01,st_pct,38%,,,,,
player,201612040atl,kan,ColqDu20,pos,P,,,,,
player,201612040atl,kan,ColqDu20,offense,0,,,,,
player,201612040atl,kan,ColqDu20,off_pct,0%,,,,,
player,201612040atl,kan,ColqDu20,defense,0,,,,,
player,201612040atl,kan,ColqDu20,def_pct,0%,,,,,
player,201612040atl,kan,ColqDu20,special_teams,8,,,,,
player,201612040atl,kan,ColqDu20,st_pct,33%,,,,,
player,201612040atl,kan,WincJa00,pos,LS,,,,,
player,201612040atl,kan,WincJa00,offense,0,,,,,
player,201612040atl,kan,WincJa00,off_pct,0%,,,,,
player,201612040atl,kan,WincJa00,defense,0,,,,,
player,201612040atl,kan,WincJa00,def_pct,0%,,,,,
player,201612040atl,kan,WincJa00,special_teams,8,,,,,
player,201612040atl,kan,WincJa00,st_pct,33%,,,,,
player,201612040atl,kan,WitzBr00,pos,T,,,,,
player,201612040atl,kan,WitzBr00,offense,0,,,,,
player,201612040atl,kan,WitzBr00,off_pct,0%,,,,,
player,201612040atl,kan,WitzBr00,defense,0,,,,,
player,201612040atl,kan,WitzBr00,def_pct,0%,,,,,
player,201612040atl,kan,WitzBr00,special_teams,4,,,,,
player,201612040atl,kan,WitzBr00,st_pct,17%,,,,,
