game,2016,7,20161023,201610230kan,nor,"New Orleans Saints",21,kan,"Kansas City Chiefs",27
player,201610230kan,kan,ColqDu20,def_pct,0%,,,,,
player,201610230kan,kan,ColqDu20,special_teams,9,,,,,
player,201610230kan,kan,ColqDu20,st_pct,35%,,,,,
player,201610230kan,kan,WincJa00,pos,LS,,,,,
player,201610230kan,kan,WincJa00,offense,0,,,,,
player,201610230kan,kan,WincJa00,off_pct,0%,,,,,
player,201610230kan,kan,WincJa00,defense,0,,,,,
player,201610230kan,kan,WincJa00,def_pct,0%,,,,,
player,201610230kan,kan,WincJa00,special_teams,9,,,,,
player,201610230kan,kan,WincJa00,st_pct,35%,,,,,
player,201610230kan,kan,NicoDa00,pos,LB,,,,,
player,201610230kan,kan,NicoDa00,offense,0,,,,,
player,201610230kan,kan,NicoDa00,off_pct,0%,,,,,
player,201610230kan,kan,NicoDa00,defense,0,,,,,
player,201610230kan,kan,NicoDa00,def_pct,0%,,,,,
player,201610230kan,kan,NicoDa00,special_teams,8,,,,,
player,201610230kan,kan,NicoDa00,st_pct,31%,,,,,
player,201610230kan,kan,ReidJa00,pos,T,,,,,
player,201610230kan,kan,ReidJa00,offense,0,,,,,
player,201610230kan,kan,ReidJa00,off_pct,0%,,,,,
player,201610230kan,kan,ReidJa00,defense,0,,,,,
player,201610230kan,kan,ReidJa00,def_pct,0%,,,,,
player,201610230kan,kan,ReidJa00,special_teams,1,,,,,
player,201610230kan,kan,ReidJa00,st_pct,4%,,,,,
player,201610230kan,nor,StriZa20,pos,T,,,,,
player,201610230kan,nor,StriZa20,offense,75,,,,,
player,201610230kan,nor,StriZa20,off_pct,100%,,,,,
player,201610230kan,nor,StriZa20,defense,0,,,,,
player,201610230kan,nor,StriZa20,def_pct,0%,,,,,
player,201610230kan,nor,StriZa20,special_teams,3,,,,,
player,201610230kan,nor,StriZa20,st_pct,12%,,,,,
player,201610230kan,nor,EvanJa21,pos,G,,,,,
player,201610230kan,nor,EvanJa21,offense,75,,,,,
player,201610230kan,nor,EvanJa21,off_pct,100%,,,,,
player,201610230kan,nor,EvanJa21,defense,0,,,,,
player,201610230kan,nor,EvanJa21,def_pct,0%,,,,,
player,201610230kan,nor,EvanJa21,special_teams,3,,,,,
player,201610230kan,nor,EvanJa21,st_pct,12%,,,,,
player,201610230kan,nor,UngeMa20,pos,C,,,,,
player,201610230kan,nor,UngeMa20,offense,75,,,,,
player,201610230kan,nor,UngeMa20,off_pct,100%,,,,,
player,201610230kan,nor,UngeMa20,defense,0,,,,,
player,201610230kan,nor,UngeMa20,def_pct,0%,,,,,
player,201610230kan,nor,UngeMa20,special_teams,3,,,,,
player,201610230kan,nor,UngeMa20,st_pct,12%,,,,,
player,201610230kan,nor,BreeDr00,pos,QB,,,,,
player,201610230kan,nor,BreeDr00,offense,75,,,,,
player,201610230kan,nor,BreeDr00,off_pct,100%,,,,,
player,201610230kan,nor,BreeDr00,defense,0,,,,,
player,201610230kan,nor,BreeDr00,def_pct,0%,,,,,
player,201610230kan,nor,BreeDr00,special_teams,0,,,,,
player,201610230kan,nor,BreeDr00,st_pct,0%,,,,,
player,201610230kan,nor,CookBr00,pos,WR,,,,,
player,201610230kan,nor,CookBr00,offense,67,,,,,
player,201610230kan,nor,CookBr00,off_pct,89%,,,,,
player,201610230kan,nor,CookBr00,defense,0,,,,,
player,201610230kan,nor,CookBr00,def_pct,0%,,,,,
player,201610230kan,nor,CookBr00,special_teams,0,,,,,
player,201610230kan,nor,CookBr00,st_pct,0%,,,,,
player,201610230kan,nor,ArmsTe00,pos,T,,,,,
player,201610230kan,nor,ArmsTe00,offense,64,,,,,
player,201610230kan,nor,ArmsTe00,off_pct,85%,,,,,
player,201610230kan,nor,ArmsTe00,defense,0,,,,,
player,201610230kan,nor,ArmsTe00,def_pct,0%,,,,,
player,201610230kan,nor,ArmsTe00,special_teams,2,,,,,
player,201610230kan,nor,ArmsTe00,st_pct,8%,,,,,
player,201610230kan,nor,ThomMi05,pos,WR,,,,,
player,201610230kan,nor,ThomMi05,offense,62,,,,,
player,201610230kan,nor,ThomMi05,off_pct,83%,,,,,
player,201610230kan,nor,ThomMi05,defense,0,,,,,
player,201610230kan,nor,ThomMi05,def_pct,0%,,,,,
player,201610230kan,nor,ThomMi05,special_teams,0,,,,,
player,201610230kan,nor,ThomMi05,st_pct,0%,,,,,
player,201610230kan,nor,SneaWi00,pos,WR,,,,,
player,201610230kan,nor,SneaWi00,offense,60,,,,,
player,201610230kan,nor,SneaWi00,off_pct,80%,,,,,
player,201610230kan,nor,SneaWi00,defense,0,,,,,
player,201610230kan,nor,SneaWi00,def_pct,0%,,,,,
player,201610230kan,nor,SneaWi00,special_teams,4,,,,,
player,201610230kan,nor,SneaWi00,st_pct,15%,,,,,
player,201610230kan,nor,LeliTi00,pos,G,,,,,
player,201610230kan,nor,LeliTi00,offense,56,,,,,
player,201610230kan,nor,LeliTi00,off_pct,75%,,,,,
player,201610230kan,nor,LeliTi00,defense,0,,,,,
player,201610230kan,nor,LeliTi00,def_pct,0%,,,,,
player,201610230kan,nor,LeliTi00,special_teams,5,,,,,
player,201610230kan,nor,LeliTi00,st_pct,19%,,,,,
player,201610230kan,nor,FleeCo00,pos,TE,,,,,
player,201610230kan,nor,FleeCo00,offense,43,,,,,
player,201610230kan,nor,FleeCo00,off_pct,57%,,,,,
player,201610230kan,nor,FleeCo00,defense,0,,,,,
player,201610230kan,nor,FleeCo00,def_pct,0%,,,,,
player,201610230kan,nor,FleeCo00,special_teams,1,,,,,
player,201610230kan,nor,FleeCo00,st_pct,4%,,,,,
player,201610230kan,nor,HillJo02,pos,TE,,,,,
player,201610230kan,nor,HillJo02,offense,42,,,,,
player,201610230kan,nor,HillJo02,off_pct,56%,,,,,
player,201610230kan,nor,HillJo02,defense,0,,,,,
player,201610230kan,nor,HillJo02,def_pct,0%,,,,,
player,201610230kan,nor,HillJo02,special_teams,14,,,,,
player,201610230kan,nor,HillJo02,st_pct,54%,,,,,
player,201610230kan,nor,IngrMa01,pos,RB,,,,,
player,201610230kan,nor,IngrMa01,offense,38,,,,,
player,201610230kan,nor,IngrMa01,off_pct,51%,,,,,
player,201610230kan,nor,IngrMa01,defense,0,,,,,
player,201610230kan,nor,IngrMa01,def_pct,0%,,,,,
player,201610230kan,nor,IngrMa01,special_teams,0,,,,,
player,201610230kan,nor,IngrMa01,st_pct,0%,,,,,
player,201610230kan,nor,KeleSe00,pos,C,,,,,
player,201610230kan,nor,KeleSe00,offense,21,,,,,
player,201610230kan,nor,KeleSe00,off_pct,28%,,,,,
player,201610230kan,nor,KeleSe00,defense,0,,,,,
player,201610230kan,nor,KeleSe00,def_pct,0%,,,,,
player,201610230kan,nor,KeleSe00,special_teams,1,,,,,
player,201610230kan,nor,KeleSe00,st_pct,4%,,,,,
player,201610230kan,nor,CadeTr00,pos,RB,,,,,
player,201610230kan,nor,CadeTr00,offense,20,,,,,
player,201610230kan,nor,CadeTr00,off_pct,27%,,,,,
player,201610230kan,nor,CadeTr00,defense,0,,,,,
player,201610230kan,nor,CadeTr00,def_pct,0%,,,,,
player,201610230kan,nor,CadeTr00,special_teams,17,,,,,
player,201610230kan,nor,CadeTr00,st_pct,65%,,,,,
player,201610230kan,nor,ColeBr00,pos,WR,,,,,
player,201610230kan,nor,ColeBr00,offense,17,,,,,
player,201610230kan,nor,ColeBr00,off_pct,23%,,,,,
player,201610230kan,nor,ColeBr00,defense,0,,,,,
player,201610230kan,nor,ColeBr00,def_pct,0%,,,,,
player,201610230kan,nor,ColeBr00,special_teams,10,,,,,
player,201610230kan,nor,ColeBr00,st_pct,38%,,,,,
player,201610230kan,nor,KuhnJo00,pos,FB,,,,,
player,201610230kan,nor,KuhnJo00,offense,13,,,,,
player,201610230kan,nor,KuhnJo00,off_pct,17%,,,,,
player,201610230kan,nor,KuhnJo00,defense,0,,,,,
player,201610230kan,nor,KuhnJo00,def_pct,0%,,,,,
player,201610230kan,nor,KuhnJo00,special_teams,6,,,,,
player,201610230kan,nor,KuhnJo00,st_pct,23%,,,,,
player,201610230kan,nor,HillTo21,pos,T,,,,,
player,201610230kan,nor,HillTo21,offense,11,,,,,
player,201610230kan,nor,HillTo21,off_pct,15%,,,,,
player,201610230kan,nor,HillTo21,defense,0,,,,,
player,201610230kan,nor,HillTo21,def_pct,0%,,,,,
player,201610230kan,nor,HillTo21,special_teams,3,,,,,
player,201610230kan,nor,HillTo21,st_pct,12%,,,,,
player,201610230kan,nor,HighTi00,pos,RB,,,,,
player,201610230kan,nor,HighTi00,offense,9,,,,,
player,201610230kan,nor,HighTi00,off_pct,12%,,,,,
player,201610230kan,nor,HighTi00,defense,0,,,,,
player,201610230kan,nor,HighTi00,def_pct,0%,,,,,
player,201610230kan,nor,HighTi00,special_teams,6,,,,,
player,201610230kan,nor,HighTi00,st_pct,23%,,,,,
player,201610230kan,nor,LewiTo00,pos,WR,,,,,
player,201610230kan,nor,LewiTo00,offense,1,,,,,
player,201610230kan,nor,LewiTo00,off_pct,1%,,,,,
player,201610230kan,nor,LewiTo00,defense,0,,,,,
player,201610230kan,nor,LewiTo00,def_pct,0%,,,,,
player,201610230kan,nor,LewiTo00,special_teams,8,,,,,
player,201610230kan,nor,LewiTo00,st_pct,31%,,,,,
player,201610230kan,nor,TurnLa00,pos,G,,,,,
player,201610230kan,nor,TurnLa00,offense,1,,,,,
player,201610230kan,nor,TurnLa00,off_pct,1%,,,,,
player,201610230kan,nor,TurnLa00,defense,0,,,,,
player,201610230kan,nor,TurnLa00,def_pct,0%,,,,,
player,201610230kan,nor,TurnLa00,special_teams,3,,,,,
player,201610230kan,nor,TurnLa00,st_pct,12%,,,,,
player,201610230kan,nor,StupNa01,pos,LB,,,,,
player,201610230kan,nor,StupNa01,offense,0,,,,,
player,201610230kan,nor,StupNa01,off_pct,0%,,,,,
player,201610230kan,nor,StupNa01,defense,52,,,,,
player,201610230kan,nor,StupNa01,def_pct,100%,,,,,
player,201610230kan,nor,StupNa01,special_teams,20,,,,,
player,201610230kan,nor,StupNa01,st_pct,77%,,,,,
player,201610230kan,nor,BellVo00,pos,FS,,,,,
player,201610230kan,nor,BellVo00,offense,0,,,,,
player,201610230kan,nor,BellVo00,off_pct,0%,,,,,
player,201610230kan,nor,BellVo00,defense,52,,,,,
player,201610230kan,nor,BellVo00,def_pct,100%,,,,,
player,201610230kan,nor,BellVo00,special_teams,13,,,,,
player,201610230kan,nor,BellVo00,st_pct,50%,,,,,
player,201610230kan,nor,RobeCr00,pos,LB,,,,,
player,201610230kan,nor,RobeCr00,offense,0,,,,,
player,201610230kan,nor,RobeCr00,off_pct,0%,,,,,
player,201610230kan,nor,RobeCr00,defense,52,,,,,
player,201610230kan,nor,RobeCr00,def_pct,100%,,,,,
player,201610230kan,nor,RobeCr00,special_teams,11,,,,,
player,201610230kan,nor,RobeCr00,st_pct,42%,,,,,
player,201610230kan,nor,VaccKe00,pos,SS,,,,,
player,201610230kan,nor,VaccKe00,offense,0,,,,,
player,201610230kan,nor,VaccKe00,off_pct,0%,,,,,
player,201610230kan,nor,VaccKe00,defense,52,,,,,
player,201610230kan,nor,VaccKe00,def_pct,100%,,,,,
player,201610230kan,nor,VaccKe00,special_teams,1,,,,,
player,201610230kan,nor,VaccKe00,st_pct,4%,,,,,
player,201610230kan,nor,WebbBW00,pos,CB,,,,,
player,201610230kan,nor,WebbBW00,offense,0,,,,,
player,201610230kan,nor,WebbBW00,off_pct,0%,,,,,
player,201610230kan,nor,WebbBW00,defense,52,,,,,
player,201610230kan,nor,WebbBW00,def_pct,100%,,,,,
player,201610230kan,nor,WebbBW00,special_teams,0,,,,,
player,201610230kan,nor,WebbBW00,st_pct,0%,,,,,
player,201610230kan,nor,CrawKe02,pos,CB,,,,,
player,201610230kan,nor,CrawKe02,offense,0,,,,,
player,201610230kan,nor,CrawKe02,off_pct,0%,,,,,
player,201610230kan,nor,CrawKe02,defense,50,,,,,
player,201610230kan,nor,CrawKe02,def_pct,96%,,,,,
player,201610230kan,nor,CrawKe02,special_teams,10,,,,,
player,201610230kan,nor,CrawKe02,st_pct,38%,,,,,
player,201610230kan,nor,JordCa00,pos,DE,,,,,
player,201610230kan,nor,JordCa00,offense,0,,,,,
player,201610230kan,nor,JordCa00,off_pct,0%,,,,,
player,201610230kan,nor,JordCa00,defense,50,,,,,
player,201610230kan,nor,JordCa00,def_pct,96%,,,,,
player,201610230kan,nor,JordCa00,special_teams,6,,,,,
player,201610230kan,nor,JordCa00,st_pct,23%,,,,,
player,201610230kan,nor,ByrdJa99,pos,FS,,,,,
player,201610230kan,nor,ByrdJa99,offense,0,,,,,
player,201610230kan,nor,ByrdJa99,off_pct,0%,,,,,
player,201610230kan,nor,ByrdJa99,defense,45,,,,,
player,201610230kan,nor,ByrdJa99,def_pct,87%,,,,,
player,201610230kan,nor,ByrdJa99,special_teams,7,,,,,
player,201610230kan,nor,ByrdJa99,st_pct,27%,,,,,
player,201610230kan,nor,TappDa20,pos,DE,,,,,
player,201610230kan,nor,TappDa20,offense,0,,,,,
player,201610230kan,nor,TappDa20,off_pct,0%,,,,,
player,201610230kan,nor,TappDa20,defense,35,,,,,
player,201610230kan,nor,TappDa20,def_pct,67%,,,,,
player,201610230kan,nor,TappDa20,special_teams,12,,,,,
player,201610230kan,nor,TappDa20,st_pct,46%,,,,,
player,201610230kan,nor,FairNi00,pos,DT,,,,,
player,201610230kan,nor,FairNi00,offense,0,,,,,
player,201610230kan,nor,FairNi00,off_pct,0%,,,,,
player,201610230kan,nor,FairNi00,defense,35,,,,,
player,201610230kan,nor,FairNi00,def_pct,67%,,,,,
player,201610230kan,nor,FairNi00,special_teams,0,,,,,
player,201610230kan,nor,FairNi00,st_pct,0%,,,,,
player,201610230kan,nor,DaviTy01,pos,DT,,,,,
player,201610230kan,nor,DaviTy01,offense,0,,,,,
player,201610230kan,nor,DaviTy01,off_pct,0%,,,,,
player,201610230kan,nor,DaviTy01,defense,27,,,,,
player,201610230kan,nor,DaviTy01,def_pct,52%,,,,,
player,201610230kan,nor,DaviTy01,special_teams,6,,,,,
player,201610230kan,nor,DaviTy01,st_pct,23%,,,,,
player,201610230kan,nor,OnyeDa00,pos,DE,,,,,
player,201610230kan,nor,OnyeDa00,offense,0,,,,,
player,201610230kan,nor,OnyeDa00,off_pct,0%,,,,,
player,201610230kan,nor,OnyeDa00,defense,18,,,,,
player,201610230kan,nor,OnyeDa00,def_pct,35%,,,,,
player,201610230kan,nor,OnyeDa00,special_teams,0,,,,,
player,201610230kan,nor,OnyeDa00,st_pct,0%,,,,,
player,201610230kan,nor,KrugPa99,pos,DE,,,,,
player,201610230kan,nor,KrugPa99,offense,0,,,,,
player,201610230kan,nor,KrugPa99,off_pct,0%,,,,,
player,201610230kan,nor,KrugPa99,defense,17,,,,,
player,201610230kan,nor,KrugPa99,def_pct,33%,,,,,
player,201610230kan,nor,KrugPa99,special_teams,6,,,,,
player,201610230kan,nor,KrugPa99,st_pct,23%,,,,,
player,201610230kan,nor,JenkJo00,pos,DT,,,,,
player,201610230kan,nor,JenkJo00,offense,0,,,,,
player,201610230kan,nor,JenkJo00,off_pct,0%,,,,,
player,201610230kan,nor,JenkJo00,defense,16,,,,,
player,201610230kan,nor,JenkJo00,def_pct,31%,,,,,
player,201610230kan,nor,JenkJo00,special_teams,0,,,,,
player,201610230kan,nor,JenkJo00,st_pct,0%,,,,,
player,201610230kan,nor,HarrDe04,pos,CB,,,,,
player,201610230kan,nor,HarrDe04,offense,0,,,,,
player,201610230kan,nor,HarrDe04,off_pct,0%,,,,,
player,201610230kan,nor,HarrDe04,defense,9,,,,,
player,201610230kan,nor,HarrDe04,def_pct,17%,,,,,
player,201610230kan,nor,HarrDe04,special_teams,5,,,,,
player,201610230kan,nor,HarrDe04,st_pct,19%,,,,,
player,201610230kan,nor,MautMi00,pos,LB,,,,,
player,201610230kan,nor,MautMi00,offense,0,,,,,
player,201610230kan,nor,MautMi00,off_pct,0%,,,,,
player,201610230kan,nor,MautMi00,defense,6,,,,,
player,201610230kan,nor,MautMi00,def_pct,12%,,,,,
player,201610230kan,nor,MautMi00,special_teams,22,,,,,
player,201610230kan,nor,MautMi00,st_pct,85%,,,,,
player,201610230kan,nor,EdebKa00,pos,DE,,,,,
player,201610230kan,nor,EdebKa00,offense,0,,,,,
player,201610230kan,nor,EdebKa00,off_pct,0%,,,,,
player,201610230kan,nor,EdebKa00,defense,2,,,,,
player,201610230kan,nor,EdebKa00,def_pct,4%,,,,,
player,201610230kan,nor,EdebKa00,special_teams,14,,,,,
player,201610230kan,nor,EdebKa00,st_pct,54%,,,,,
player,201610230kan,nor,HarpRo21,pos,SS,,,,,
player,201610230kan,nor,HarpRo21,offense,0,,,,,
player,201610230kan,nor,HarpRo21,off_pct,0%,,,,,
player,201610230kan,nor,HarpRo21,defense,2,,,,,
player,201610230kan,nor,HarpRo21,def_pct,4%,,,,,
player,201610230kan,nor,HarpRo21,special_teams,10,,,,,
player,201610230kan,nor,HarpRo21,st_pct,38%,,,,,
player,201610230kan,nor,DixoBr01,pos,CB,,,,,
player,201610230kan,nor,DixoBr01,offense,0,,,,,
player,201610230kan,nor,DixoBr01,off_pct,0%,,,,,
player,201610230kan,nor,DixoBr01,defense,0,,,,,
player,201610230kan,nor,DixoBr01,def_pct,0%,,,,,
player,201610230kan,nor,DixoBr01,special_teams,16,,,,,
player,201610230kan,nor,DixoBr01,st_pct,62%,,,,,
player,201610230kan,nor,McCaCh00,pos,LB,,,,,
player,201610230kan,nor,McCaCh00,offense,0,,,,,
player,201610230kan,nor,McCaCh00,off_pct,0%,,,,,
player,201610230kan,nor,McCaCh00,defense,0,,,,,
player,201610230kan,nor,McCaCh00,def_pct,0%,,,,,
player,201610230kan,nor,McCaCh00,special_teams,12,,,,,
player,201610230kan,nor,McCaCh00,st_pct,46%,,,,,
player,201610230kan,nor,MorsTh00,pos,P,,,,,
player,201610230kan,nor,MorsTh00,offense,0,,,,,
player,201610230kan,nor,MorsTh00,off_pct,0%,,,,,
player,201610230kan,nor,MorsTh00,defense,0,,,,,
player,201610230kan,nor,MorsTh00,def_pct,0%,,,,,
player,201610230kan,nor,MorsTh00,special_teams,7,,,,,
player,201610230kan,nor,MorsTh00,st_pct,27%,,,,,
player,201610230kan,nor,LutzWi00,pos,K,,,,,
player,201610230kan,nor,LutzWi00,offense,0,,,,,
player,201610230kan,nor,LutzWi00,off_pct,0%,,,,,
player,201610230kan,nor,LutzWi00,defense,0,,,,,
player,201610230kan,nor,LutzWi00,def_pct,0%,,,,,
player,201610230kan,nor,LutzWi00,special_teams,7,,,,,
player,201610230kan,nor,LutzWi00,st_pct,27%,,,,,
player,201610230kan,nor,DresJu20,pos,LS,,,,,
player,201610230kan,nor,DresJu20,offense,0,,,,,
player,201610230kan,nor,DresJu20,off_pct,0%,,,,,
player,201610230kan,nor,DresJu20,defense,0,,,,,
player,201610230kan,nor,DresJu20,def_pct,0%,,,,,
player,201610230kan,nor,DresJu20,special_teams,7,,,,,
player,201610230kan,nor,DresJu20,st_pct,27%,,,,,
player,201610230kan,nor,LaurJa99,pos,LB,,,,,
player,201610230kan,nor,LaurJa99,offense,0,,,,,
player,201610230kan,nor,LaurJa99,off_pct,0%,,,,,
player,201610230kan,nor,LaurJa99,defense,0,,,,,
player,201610230kan,nor,LaurJa99,def_pct,0%,,,,,
player,201610230kan,nor,LaurJa99,special_teams,3,,,,,
player,201610230kan,nor,LaurJa99,st_pct,12%,,,,,
player,201610230kan,nor,LampJa00,pos,WR,,,,,
player,201610230kan,nor,LampJa00,offense,0,,,,,
player,201610230kan,nor,LampJa00,off_pct,0%,,,,,
player,201610230kan,nor,LampJa00,defense,0,,,,,
player,201610230kan,nor,LampJa00,def_pct,0%,,,,,
player,201610230kan,nor,LampJa00,special_teams,2,,,,,
player,201610230kan,nor,LampJa00,st_pct,8%,,,,,
