game,2016,2,20160918,201609180rai,atl,"Atlanta Falcons",35,rai,"Oakland Raiders",28
player,201609180rai,rai,TrawBr00,tackles_solo,1,,,,,
player,201609180rai,rai,TrawBr00,tackles_assists,1,,,,,
player,201609180rai,rai,TrawBr00,tackles_loss,0,,,,,
player,201609180rai,rai,TrawBr00,qb_hits,0,,,,,
player,201609180rai,rai,TrawBr00,fumbles_rec,0,,,,,
player,201609180rai,rai,TrawBr00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,TrawBr00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,TrawBr00,fumbles_forced,0,,,,,
player,201609180rai,rai,WardJi02,def_int,0,,,,,
player,201609180rai,rai,WardJi02,def_int_yds,0,,,,,
player,201609180rai,rai,WardJi02,def_int_td,0,,,,,
player,201609180rai,rai,WardJi02,def_int_long,0,,,,,
player,201609180rai,rai,WardJi02,pass_defended,0,,,,,
player,201609180rai,rai,WardJi02,sacks,0.0,,,,,
player,201609180rai,rai,WardJi02,tackles_combined,2,,,,,
player,201609180rai,rai,WardJi02,tackles_solo,2,,,,,
player,201609180rai,rai,WardJi02,tackles_assists,0,,,,,
player,201609180rai,rai,WardJi02,tackles_loss,0,,,,,
player,201609180rai,rai,WardJi02,qb_hits,0,,,,,
player,201609180rai,rai,WardJi02,fumbles_rec,0,,,,,
player,201609180rai,rai,WardJi02,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,WardJi02,fumbles_rec_td,0,,,,,
player,201609180rai,rai,WardJi02,fumbles_forced,0,,,,,
player,201609180rai,rai,AutrDe00,def_int,0,,,,,
player,201609180rai,rai,AutrDe00,def_int_yds,0,,,,,
player,201609180rai,rai,AutrDe00,def_int_td,0,,,,,
player,201609180rai,rai,AutrDe00,def_int_long,0,,,,,
player,201609180rai,rai,AutrDe00,pass_defended,0,,,,,
player,201609180rai,rai,AutrDe00,sacks,0.0,,,,,
player,201609180rai,rai,AutrDe00,tackles_combined,1,,,,,
player,201609180rai,rai,AutrDe00,tackles_solo,0,,,,,
player,201609180rai,rai,AutrDe00,tackles_assists,1,,,,,
player,201609180rai,rai,AutrDe00,tackles_loss,0,,,,,
player,201609180rai,rai,AutrDe00,qb_hits,0,,,,,
player,201609180rai,rai,AutrDe00,fumbles_rec,0,,,,,
player,201609180rai,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,AutrDe00,fumbles_forced,0,,,,,
player,201609180rai,rai,BateDa00,def_int,0,,,,,
player,201609180rai,rai,BateDa00,def_int_yds,0,,,,,
player,201609180rai,rai,BateDa00,def_int_td,0,,,,,
player,201609180rai,rai,BateDa00,def_int_long,0,,,,,
player,201609180rai,rai,BateDa00,pass_defended,0,,,,,
player,201609180rai,rai,BateDa00,sacks,0.0,,,,,
player,201609180rai,rai,BateDa00,tackles_combined,1,,,,,
player,201609180rai,rai,BateDa00,tackles_solo,0,,,,,
player,201609180rai,rai,BateDa00,tackles_assists,1,,,,,
player,201609180rai,rai,BateDa00,tackles_loss,0,,,,,
player,201609180rai,rai,BateDa00,qb_hits,0,,,,,
player,201609180rai,rai,BateDa00,fumbles_rec,0,,,,,
player,201609180rai,rai,BateDa00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,BateDa00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,BateDa00,fumbles_forced,0,,,,,
player,201609180rai,rai,ElliJu01,def_int,0,,,,,
player,201609180rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201609180rai,rai,ElliJu01,def_int_td,0,,,,,
player,201609180rai,rai,ElliJu01,def_int_long,0,,,,,
player,201609180rai,rai,ElliJu01,pass_defended,0,,,,,
player,201609180rai,rai,ElliJu01,sacks,0.0,,,,,
player,201609180rai,rai,ElliJu01,tackles_combined,1,,,,,
player,201609180rai,rai,ElliJu01,tackles_solo,1,,,,,
player,201609180rai,rai,ElliJu01,tackles_assists,0,,,,,
player,201609180rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201609180rai,rai,ElliJu01,qb_hits,0,,,,,
player,201609180rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201609180rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201609180rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201609180rai,rai,KingMa00,def_int,0,,,,,
player,201609180rai,rai,KingMa00,def_int_yds,0,,,,,
player,201609180rai,rai,KingMa00,def_int_td,0,,,,,
player,201609180rai,rai,KingMa00,def_int_long,0,,,,,
player,201609180rai,rai,KingMa00,pass_defended,0,,,,,
player,201609180rai,rai,KingMa00,sacks,0.0,,,,,
player,201609180rai,rai,KingMa00,tackles_combined,1,,,,,
player,201609180rai,rai,KingMa00,tackles_solo,1,,,,,
player,201609180rai,rai,KingMa00,tackles_assists,0,,,,,
player,201609180rai,rai,KingMa00,tackles_loss,0,,,,,
player,201609180rai,rai,KingMa00,qb_hits,0,,,,,
player,201609180rai,rai,KingMa00,fumbles_rec,0,,,,,
player,201609180rai,rai,KingMa00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,KingMa00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,KingMa00,fumbles_forced,0,,,,,
player,201609180rai,rai,LathDa01,def_int,0,,,,,
player,201609180rai,rai,LathDa01,def_int_yds,0,,,,,
player,201609180rai,rai,LathDa01,def_int_td,0,,,,,
player,201609180rai,rai,LathDa01,def_int_long,0,,,,,
player,201609180rai,rai,LathDa01,pass_defended,0,,,,,
player,201609180rai,rai,LathDa01,sacks,0.0,,,,,
player,201609180rai,rai,LathDa01,tackles_combined,1,,,,,
player,201609180rai,rai,LathDa01,tackles_solo,0,,,,,
player,201609180rai,rai,LathDa01,tackles_assists,1,,,,,
player,201609180rai,rai,LathDa01,tackles_loss,0,,,,,
player,201609180rai,rai,LathDa01,qb_hits,0,,,,,
player,201609180rai,rai,LathDa01,fumbles_rec,0,,,,,
player,201609180rai,rai,LathDa01,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,LathDa01,fumbles_rec_td,0,,,,,
player,201609180rai,rai,LathDa01,fumbles_forced,0,,,,,
player,201609180rai,atl,WeemEr00,kick_ret,0,,,,,
player,201609180rai,atl,WeemEr00,kick_ret_yds,0,,,,,
player,201609180rai,atl,WeemEr00,kick_ret_yds_per_ret,,,,,,
player,201609180rai,atl,WeemEr00,kick_ret_td,0,,,,,
player,201609180rai,atl,WeemEr00,kick_ret_long,0,,,,,
player,201609180rai,atl,WeemEr00,punt_ret,2,,,,,
player,201609180rai,atl,WeemEr00,punt_ret_yds,73,,,,,
player,201609180rai,atl,WeemEr00,punt_ret_yds_per_ret,36.5,,,,,
player,201609180rai,atl,WeemEr00,punt_ret_td,0,,,,,
player,201609180rai,atl,WeemEr00,punt_ret_long,73,,,,,
player,201609180rai,atl,RobiAl00,kick_ret,1,,,,,
player,201609180rai,atl,RobiAl00,kick_ret_yds,11,,,,,
player,201609180rai,atl,RobiAl00,kick_ret_yds_per_ret,11.0,,,,,
player,201609180rai,atl,RobiAl00,kick_ret_td,0,,,,,
player,201609180rai,atl,RobiAl00,kick_ret_long,11,,,,,
player,201609180rai,atl,RobiAl00,punt_ret,0,,,,,
player,201609180rai,atl,RobiAl00,punt_ret_yds,0,,,,,
player,201609180rai,atl,RobiAl00,punt_ret_yds_per_ret,,,,,,
player,201609180rai,atl,RobiAl00,punt_ret_td,0,,,,,
player,201609180rai,atl,RobiAl00,punt_ret_long,0,,,,,
player,201609180rai,rai,RichJa01,kick_ret,1,,,,,
player,201609180rai,rai,RichJa01,kick_ret_yds,24,,,,,
player,201609180rai,rai,RichJa01,kick_ret_yds_per_ret,24.0,,,,,
player,201609180rai,rai,RichJa01,kick_ret_td,0,,,,,
player,201609180rai,rai,RichJa01,kick_ret_long,24,,,,,
player,201609180rai,rai,RichJa01,punt_ret,1,,,,,
player,201609180rai,rai,RichJa01,punt_ret_yds,0,,,,,
player,201609180rai,rai,RichJa01,punt_ret_yds_per_ret,0.0,,,,,
player,201609180rai,rai,RichJa01,punt_ret_td,0,,,,,
player,201609180rai,rai,RichJa01,punt_ret_long,0,,,,,
player,201609180rai,rai,JoneTa00,kick_ret,2,,,,,
player,201609180rai,rai,JoneTa00,kick_ret_yds,21,,,,,
player,201609180rai,rai,JoneTa00,kick_ret_yds_per_ret,10.5,,,,,
player,201609180rai,rai,JoneTa00,kick_ret_td,0,,,,,
player,201609180rai,rai,JoneTa00,kick_ret_long,21,,,,,
player,201609180rai,rai,JoneTa00,punt_ret,0,,,,,
player,201609180rai,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201609180rai,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201609180rai,rai,JoneTa00,punt_ret_td,0,,,,,
player,201609180rai,rai,JoneTa00,punt_ret_long,0,,,,,
player,201609180rai,atl,bryanmat01,xpm,3,,,,,
player,201609180rai,atl,bryanmat01,xpa,3,,,,,
player,201609180rai,atl,bryanmat01,fgm,2,,,,,
player,201609180rai,atl,bryanmat01,fga,2,,,,,
player,201609180rai,atl,bryanmat01,punt,0,,,,,
player,201609180rai,atl,bryanmat01,punt_yds,0,,,,,
player,201609180rai,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201609180rai,atl,bryanmat01,punt_long,0,,,,,
player,201609180rai,atl,BoshMa00,xpm,,,,,,
player,201609180rai,atl,BoshMa00,xpa,,,,,,
player,201609180rai,atl,BoshMa00,fgm,,,,,,
player,201609180rai,atl,BoshMa00,fga,,,,,,
player,201609180rai,atl,BoshMa00,punt,3,,,,,
player,201609180rai,atl,BoshMa00,punt_yds,132,,,,,
player,201609180rai,atl,BoshMa00,punt_yds_per_punt,44.0,,,,,
player,201609180rai,atl,BoshMa00,punt_long,60,,,,,
player,201609180rai,rai,janikseb01,xpm,4,,,,,
player,201609180rai,rai,janikseb01,xpa,4,,,,,
player,201609180rai,rai,janikseb01,fgm,,,,,,
player,201609180rai,rai,janikseb01,fga,1,,,,,
player,201609180rai,rai,janikseb01,punt,0,,,,,
player,201609180rai,rai,janikseb01,punt_yds,0,,,,,
player,201609180rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201609180rai,rai,janikseb01,punt_long,0,,,,,
player,201609180rai,rai,KingMa00,xpm,,,,,,
player,201609180rai,rai,KingMa00,xpa,,,,,,
player,201609180rai,rai,KingMa00,fgm,,,,,,
player,201609180rai,rai,KingMa00,fga,,,,,,
player,201609180rai,rai,KingMa00,punt,4,,,,,
player,201609180rai,rai,KingMa00,punt_yds,211,,,,,
player,201609180rai,rai,KingMa00,punt_yds_per_punt,52.8,,,,,
player,201609180rai,rai,KingMa00,punt_long,64,,,,,
player,201609180rai,rai,HowaAu20,pos,T,,,,,
player,201609180rai,rai,HowaAu20,offense,75,,,,,
player,201609180rai,rai,HowaAu20,off_pct,100%,,,,,
player,201609180rai,rai,HowaAu20,defense,0,,,,,
player,201609180rai,rai,HowaAu20,def_pct,0%,,,,,
player,201609180rai,rai,HowaAu20,special_teams,5,,,,,
player,201609180rai,rai,HowaAu20,st_pct,17%,,,,,
player,201609180rai,rai,HudsRo00,pos,C,,,,,
player,201609180rai,rai,HudsRo00,offense,75,,,,,
player,201609180rai,rai,HudsRo00,off_pct,100%,,,,,
player,201609180rai,rai,HudsRo00,defense,0,,,,,
player,201609180rai,rai,HudsRo00,def_pct,0%,,,,,
player,201609180rai,rai,HudsRo00,special_teams,0,,,,,
player,201609180rai,rai,HudsRo00,st_pct,0%,,,,,
player,201609180rai,rai,CarrDe02,pos,QB,,,,,
player,201609180rai,rai,CarrDe02,offense,75,,,,,
player,201609180rai,rai,CarrDe02,off_pct,100%,,,,,
player,201609180rai,rai,CarrDe02,defense,0,,,,,
player,201609180rai,rai,CarrDe02,def_pct,0%,,,,,
player,201609180rai,rai,CarrDe02,special_teams,0,,,,,
player,201609180rai,rai,CarrDe02,st_pct,0%,,,,,
player,201609180rai,rai,OsemKe00,pos,G,,,,,
player,201609180rai,rai,OsemKe00,offense,74,,,,,
player,201609180rai,rai,OsemKe00,off_pct,99%,,,,,
player,201609180rai,rai,OsemKe00,defense,0,,,,,
player,201609180rai,rai,OsemKe00,def_pct,0%,,,,,
player,201609180rai,rai,OsemKe00,special_teams,5,,,,,
player,201609180rai,rai,OsemKe00,st_pct,17%,,,,,
player,201609180rai,rai,JackGa00,pos,G,,,,,
player,201609180rai,rai,JackGa00,offense,74,,,,,
player,201609180rai,rai,JackGa00,off_pct,99%,,,,,
player,201609180rai,rai,JackGa00,defense,0,,,,,
player,201609180rai,rai,JackGa00,def_pct,0%,,,,,
player,201609180rai,rai,JackGa00,special_teams,5,,,,,
player,201609180rai,rai,JackGa00,st_pct,17%,,,,,
player,201609180rai,rai,PennDo20,pos,T,,,,,
player,201609180rai,rai,PennDo20,offense,74,,,,,
player,201609180rai,rai,PennDo20,off_pct,99%,,,,,
player,201609180rai,rai,PennDo20,defense,0,,,,,
player,201609180rai,rai,PennDo20,def_pct,0%,,,,,
player,201609180rai,rai,PennDo20,special_teams,5,,,,,
player,201609180rai,rai,PennDo20,st_pct,17%,,,,,
player,201609180rai,rai,CoopAm00,pos,WR,,,,,
player,201609180rai,rai,CoopAm00,offense,69,,,,,
player,201609180rai,rai,CoopAm00,off_pct,92%,,,,,
player,201609180rai,rai,CoopAm00,defense,0,,,,,
player,201609180rai,rai,CoopAm00,def_pct,0%,,,,,
player,201609180rai,rai,CoopAm00,special_teams,0,,,,,
player,201609180rai,rai,CoopAm00,st_pct,0%,,,,,
player,201609180rai,rai,CrabMi00,pos,WR,,,,,
player,201609180rai,rai,CrabMi00,offense,57,,,,,
player,201609180rai,rai,CrabMi00,off_pct,76%,,,,,
player,201609180rai,rai,CrabMi00,defense,0,,,,,
player,201609180rai,rai,CrabMi00,def_pct,0%,,,,,
player,201609180rai,rai,CrabMi00,special_teams,0,,,,,
player,201609180rai,rai,CrabMi00,st_pct,0%,,,,,
player,201609180rai,rai,RobeSe00,pos,WR,,,,,
player,201609180rai,rai,RobeSe00,offense,51,,,,,
player,201609180rai,rai,RobeSe00,off_pct,68%,,,,,
player,201609180rai,rai,RobeSe00,defense,0,,,,,
player,201609180rai,rai,RobeSe00,def_pct,0%,,,,,
player,201609180rai,rai,RobeSe00,special_teams,0,,,,,
player,201609180rai,rai,RobeSe00,st_pct,0%,,,,,
player,201609180rai,rai,WalfCl00,pos,TE,,,,,
player,201609180rai,rai,WalfCl00,offense,47,,,,,
player,201609180rai,rai,WalfCl00,off_pct,63%,,,,,
player,201609180rai,rai,WalfCl00,defense,0,,,,,
player,201609180rai,rai,WalfCl00,def_pct,0%,,,,,
player,201609180rai,rai,WalfCl00,special_teams,12,,,,,
player,201609180rai,rai,WalfCl00,st_pct,40%,,,,,
player,201609180rai,rai,SmitLe00,pos,TE,,,,,
player,201609180rai,rai,SmitLe00,offense,40,,,,,
player,201609180rai,rai,SmitLe00,off_pct,53%,,,,,
player,201609180rai,rai,SmitLe00,defense,0,,,,,
player,201609180rai,rai,SmitLe00,def_pct,0%,,,,,
player,201609180rai,rai,SmitLe00,special_teams,12,,,,,
player,201609180rai,rai,SmitLe00,st_pct,40%,,,,,
player,201609180rai,rai,MurrLa00,pos,RB,,,,,
player,201609180rai,rai,MurrLa00,offense,36,,,,,
player,201609180rai,rai,MurrLa00,off_pct,48%,,,,,
player,201609180rai,rai,MurrLa00,defense,0,,,,,
player,201609180rai,rai,MurrLa00,def_pct,0%,,,,,
player,201609180rai,rai,MurrLa00,special_teams,0,,,,,
player,201609180rai,rai,MurrLa00,st_pct,0%,,,,,
player,201609180rai,rai,OlawJa00,pos,FB,,,,,
player,201609180rai,rai,OlawJa00,offense,26,,,,,
player,201609180rai,rai,OlawJa00,off_pct,35%,,,,,
player,201609180rai,rai,OlawJa00,defense,0,,,,,
player,201609180rai,rai,OlawJa00,def_pct,0%,,,,,
player,201609180rai,rai,OlawJa00,special_teams,19,,,,,
player,201609180rai,rai,OlawJa00,st_pct,63%,,,,,
player,201609180rai,rai,RichJa01,pos,RB,,,,,
player,201609180rai,rai,RichJa01,offense,16,,,,,
player,201609180rai,rai,RichJa01,off_pct,21%,,,,,
player,201609180rai,rai,RichJa01,defense,0,,,,,
player,201609180rai,rai,RichJa01,def_pct,0%,,,,,
player,201609180rai,rai,RichJa01,special_teams,9,,,,,
player,201609180rai,rai,RichJa01,st_pct,30%,,,,,
player,201609180rai,rai,WashDe00,pos,RB,,,,,
player,201609180rai,rai,WashDe00,offense,15,,,,,
player,201609180rai,rai,WashDe00,off_pct,20%,,,,,
player,201609180rai,rai,WashDe00,defense,0,,,,,
player,201609180rai,rai,WashDe00,def_pct,0%,,,,,
player,201609180rai,rai,WashDe00,special_teams,1,,,,,
player,201609180rai,rai,WashDe00,st_pct,3%,,,,,
player,201609180rai,rai,HolmAn00,pos,WR,,,,,
player,201609180rai,rai,HolmAn00,offense,14,,,,,
player,201609180rai,rai,HolmAn00,off_pct,19%,,,,,
player,201609180rai,rai,HolmAn00,defense,0,,,,,
player,201609180rai,rai,HolmAn00,def_pct,0%,,,,,
player,201609180rai,rai,HolmAn00,special_teams,19,,,,,
player,201609180rai,rai,HolmAn00,st_pct,63%,,,,,
player,201609180rai,rai,HoltJo00,pos,WR,,,,,
player,201609180rai,rai,HoltJo00,offense,4,,,,,
player,201609180rai,rai,HoltJo00,off_pct,5%,,,,,
player,201609180rai,rai,HoltJo00,defense,0,,,,,
player,201609180rai,rai,HoltJo00,def_pct,0%,,,,,
player,201609180rai,rai,HoltJo00,special_teams,5,,,,,
player,201609180rai,rai,HoltJo00,st_pct,17%,,,,,
player,201609180rai,rai,JoneTa00,pos,RB,,,,,
player,201609180rai,rai,JoneTa00,offense,1,,,,,
player,201609180rai,rai,JoneTa00,off_pct,1%,,,,,
player,201609180rai,rai,JoneTa00,defense,0,,,,,
player,201609180rai,rai,JoneTa00,def_pct,0%,,,,,
player,201609180rai,rai,JoneTa00,special_teams,18,,,,,
player,201609180rai,rai,JoneTa00,st_pct,60%,,,,,
player,201609180rai,rai,FeliJo00,pos,G,,,,,
player,201609180rai,rai,FeliJo00,offense,1,,,,,
player,201609180rai,rai,FeliJo00,off_pct,1%,,,,,
player,201609180rai,rai,FeliJo00,defense,0,,,,,
player,201609180rai,rai,FeliJo00,def_pct,0%,,,,,
player,201609180rai,rai,FeliJo00,special_teams,5,,,,,
player,201609180rai,rai,FeliJo00,st_pct,17%,,,,,
player,201609180rai,rai,AlexVa00,pos,G,,,,,
player,201609180rai,rai,AlexVa00,offense,1,,,,,
player,201609180rai,rai,AlexVa00,off_pct,1%,,,,,
player,201609180rai,rai,AlexVa00,defense,0,,,,,
player,201609180rai,rai,AlexVa00,def_pct,0%,,,,,
player,201609180rai,rai,AlexVa00,special_teams,0,,,,,
player,201609180rai,rai,AlexVa00,st_pct,0%,,,,,
player,201609180rai,rai,SmitMa02,pos,LB,,,,,
player,201609180rai,rai,SmitMa02,offense,0,,,,,
player,201609180rai,rai,SmitMa02,off_pct,0%,,,,,
player,201609180rai,rai,SmitMa02,defense,64,,,,,
player,201609180rai,rai,SmitMa02,def_pct,100%,,,,,
player,201609180rai,rai,SmitMa02,special_teams,0,,,,,
player,201609180rai,rai,SmitMa02,st_pct,0%,,,,,
player,201609180rai,rai,NelsRe99,pos,FS,,,,,
player,201609180rai,rai,NelsRe99,offense,0,,,,,
player,201609180rai,rai,NelsRe99,off_pct,0%,,,,,
player,201609180rai,rai,NelsRe99,defense,64,,,,,
player,201609180rai,rai,NelsRe99,def_pct,100%,,,,,
player,201609180rai,rai,NelsRe99,special_teams,0,,,,,
player,201609180rai,rai,NelsRe99,st_pct,0%,,,,,
player,201609180rai,rai,SmitSe99,pos,CB,,,,,
player,201609180rai,rai,SmitSe99,offense,0,,,,,
player,201609180rai,rai,SmitSe99,off_pct,0%,,,,,
player,201609180rai,rai,SmitSe99,defense,64,,,,,
player,201609180rai,rai,SmitSe99,def_pct,100%,,,,,
player,201609180rai,rai,SmitSe99,special_teams,0,,,,,
player,201609180rai,rai,SmitSe99,st_pct,0%,,,,,
player,201609180rai,rai,McGiKe00,pos,FS,,,,,
player,201609180rai,rai,McGiKe00,offense,0,,,,,
player,201609180rai,rai,McGiKe00,off_pct,0%,,,,,
player,201609180rai,rai,McGiKe00,defense,62,,,,,
player,201609180rai,rai,McGiKe00,def_pct,97%,,,,,
player,201609180rai,rai,McGiKe00,special_teams,11,,,,,
player,201609180rai,rai,McGiKe00,st_pct,37%,,,,,
player,201609180rai,rai,MackKh00,pos,DE,,,,,
player,201609180rai,rai,MackKh00,offense,0,,,,,
player,201609180rai,rai,MackKh00,off_pct,0%,,,,,
player,201609180rai,rai,MackKh00,defense,61,,,,,
player,201609180rai,rai,MackKh00,def_pct,95%,,,,,
player,201609180rai,rai,MackKh00,special_teams,6,,,,,
player,201609180rai,rai,MackKh00,st_pct,20%,,,,,
player,201609180rai,rai,IrviBr00,pos,LB,,,,,
player,201609180rai,rai,IrviBr00,offense,0,,,,,
player,201609180rai,rai,IrviBr00,off_pct,0%,,,,,
player,201609180rai,rai,IrviBr00,defense,56,,,,,
player,201609180rai,rai,IrviBr00,def_pct,88%,,,,,
player,201609180rai,rai,IrviBr00,special_teams,6,,,,,
player,201609180rai,rai,IrviBr00,st_pct,20%,,,,,
player,201609180rai,rai,AmerDa00,pos,CB,,,,,
player,201609180rai,rai,AmerDa00,offense,0,,,,,
player,201609180rai,rai,AmerDa00,off_pct,0%,,,,,
player,201609180rai,rai,AmerDa00,defense,55,,,,,
player,201609180rai,rai,AmerDa00,def_pct,86%,,,,,
player,201609180rai,rai,AmerDa00,special_teams,0,,,,,
player,201609180rai,rai,AmerDa00,st_pct,0%,,,,,
player,201609180rai,rai,HeenBe00,pos,LB,,,,,
player,201609180rai,rai,HeenBe00,offense,0,,,,,
player,201609180rai,rai,HeenBe00,off_pct,0%,,,,,
player,201609180rai,rai,HeenBe00,defense,55,,,,,
player,201609180rai,rai,HeenBe00,def_pct,86%,,,,,
player,201609180rai,rai,HeenBe00,special_teams,0,,,,,
player,201609180rai,rai,HeenBe00,st_pct,0%,,,,,
player,201609180rai,rai,WardJi02,pos,DE,,,,,
player,201609180rai,rai,WardJi02,offense,0,,,,,
player,201609180rai,rai,WardJi02,off_pct,0%,,,,,
player,201609180rai,rai,WardJi02,defense,52,,,,,
player,201609180rai,rai,WardJi02,def_pct,81%,,,,,
player,201609180rai,rai,WardJi02,special_teams,5,,,,,
player,201609180rai,rai,WardJi02,st_pct,17%,,,,,
player,201609180rai,rai,McGeSt01,pos,DT,,,,,
player,201609180rai,rai,McGeSt01,offense,0,,,,,
player,201609180rai,rai,McGeSt01,off_pct,0%,,,,,
player,201609180rai,rai,McGeSt01,defense,32,,,,,
player,201609180rai,rai,McGeSt01,def_pct,50%,,,,,
player,201609180rai,rai,McGeSt01,special_teams,6,,,,,
player,201609180rai,rai,McGeSt01,st_pct,20%,,,,,
player,201609180rai,rai,ElliJu01,pos,NT,,,,,
player,201609180rai,rai,ElliJu01,offense,0,,,,,
player,201609180rai,rai,ElliJu01,off_pct,0%,,,,,
player,201609180rai,rai,ElliJu01,defense,31,,,,,
player,201609180rai,rai,ElliJu01,def_pct,48%,,,,,
player,201609180rai,rai,ElliJu01,special_teams,0,,,,,
player,201609180rai,rai,ElliJu01,st_pct,0%,,,,,
player,201609180rai,rai,AutrDe00,pos,DE,,,,,
player,201609180rai,rai,AutrDe00,offense,0,,,,,
player,201609180rai,rai,AutrDe00,off_pct,0%,,,,,
player,201609180rai,rai,AutrDe00,defense,29,,,,,
player,201609180rai,rai,AutrDe00,def_pct,45%,,,,,
player,201609180rai,rai,AutrDe00,special_teams,6,,,,,
player,201609180rai,rai,AutrDe00,st_pct,20%,,,,,
player,201609180rai,rai,HaydDJ00,pos,CB,,,,,
player,201609180rai,rai,HaydDJ00,offense,0,,,,,
player,201609180rai,rai,HaydDJ00,off_pct,0%,,,,,
player,201609180rai,rai,HaydDJ00,defense,26,,,,,
player,201609180rai,rai,HaydDJ00,def_pct,41%,,,,,
player,201609180rai,rai,HaydDJ00,special_teams,8,,,,,
player,201609180rai,rai,HaydDJ00,st_pct,27%,,,,,
player,201609180rai,rai,WillDa99,pos,DT,,,,,
player,201609180rai,rai,WillDa99,offense,0,,,,,
player,201609180rai,rai,WillDa99,off_pct,0%,,,,,
player,201609180rai,rai,WillDa99,defense,19,,,,,
player,201609180rai,rai,WillDa99,def_pct,30%,,,,,
player,201609180rai,rai,WillDa99,special_teams,6,,,,,
player,201609180rai,rai,WillDa99,st_pct,20%,,,,,
player,201609180rai,rai,LathDa01,pos,NT,,,,,
player,201609180rai,rai,LathDa01,offense,0,,,,,
player,201609180rai,rai,LathDa01,off_pct,0%,,,,,
player,201609180rai,rai,LathDa01,defense,15,,,,,
player,201609180rai,rai,LathDa01,def_pct,23%,,,,,
player,201609180rai,rai,LathDa01,special_teams,6,,,,,
player,201609180rai,rai,LathDa01,st_pct,20%,,,,,
player,201609180rai,rai,JameCo00,pos,LB,,,,,
player,201609180rai,rai,JameCo00,offense,0,,,,,
player,201609180rai,rai,JameCo00,off_pct,0%,,,,,
player,201609180rai,rai,JameCo00,defense,9,,,,,
player,201609180rai,rai,JameCo00,def_pct,14%,,,,,
player,201609180rai,rai,JameCo00,special_teams,19,,,,,
player,201609180rai,rai,JameCo00,st_pct,63%,,,,,
player,201609180rai,rai,CalhSh00,pos,LB,,,,,
player,201609180rai,rai,CalhSh00,offense,0,,,,,
player,201609180rai,rai,CalhSh00,off_pct,0%,,,,,
player,201609180rai,rai,CalhSh00,defense,9,,,,,
player,201609180rai,rai,CalhSh00,def_pct,14%,,,,,
player,201609180rai,rai,CalhSh00,special_teams,19,,,,,
player,201609180rai,rai,CalhSh00,st_pct,63%,,,,,
player,201609180rai,rai,CarrTr00,pos,CB,,,,,
player,201609180rai,rai,CarrTr00,offense,0,,,,,
player,201609180rai,rai,CarrTr00,off_pct,0%,,,,,
player,201609180rai,rai,CarrTr00,defense,1,,,,,
player,201609180rai,rai,CarrTr00,def_pct,2%,,,,,
player,201609180rai,rai,CarrTr00,special_teams,6,,,,,
player,201609180rai,rai,CarrTr00,st_pct,20%,,,,,
player,201609180rai,rai,TrawBr00,pos,FS,,,,,
player,201609180rai,rai,TrawBr00,offense,0,,,,,
player,201609180rai,rai,TrawBr00,off_pct,0%,,,,,
player,201609180rai,rai,TrawBr00,defense,0,,,,,
player,201609180rai,rai,TrawBr00,def_pct,0%,,,,,
player,201609180rai,rai,TrawBr00,special_teams,25,,,,,
player,201609180rai,rai,TrawBr00,st_pct,83%,,,,,
player,201609180rai,rai,BateDa00,pos,LB,,,,,
player,201609180rai,rai,BateDa00,offense,0,,,,,
player,201609180rai,rai,BateDa00,off_pct,0%,,,,,
player,201609180rai,rai,BateDa00,defense,0,,,,,
player,201609180rai,rai,BateDa00,def_pct,0%,,,,,
player,201609180rai,rai,BateDa00,special_teams,25,,,,,
player,201609180rai,rai,BateDa00,st_pct,83%,,,,,
player,201609180rai,rai,AlleNa99,pos,SS,,,,,
player,201609180rai,rai,AlleNa99,offense,0,,,,,
player,201609180rai,rai,AlleNa99,off_pct,0%,,,,,
player,201609180rai,rai,AlleNa99,defense,0,,,,,
player,201609180rai,rai,AlleNa99,def_pct,0%,,,,,
player,201609180rai,rai,AlleNa99,special_teams,19,,,,,
player,201609180rai,rai,AlleNa99,st_pct,63%,,,,,
player,201609180rai,rai,janikseb01,pos,K,,,,,
player,201609180rai,rai,janikseb01,offense,0,,,,,
player,201609180rai,rai,janikseb01,off_pct,0%,,,,,
