game,2016,13,20161204,201612040chi,sfo,"San Francisco 49ers",6,chi,"Chicago Bears",26
player,201612040chi,sfo,KaepCo00,def_pct,0%,,,,,
player,201612040chi,sfo,KaepCo00,special_teams,0,,,,,
player,201612040chi,sfo,KaepCo00,st_pct,0%,,,,,
player,201612040chi,sfo,PattQu00,pos,WR,,,,,
player,201612040chi,sfo,PattQu00,offense,39,,,,,
player,201612040chi,sfo,PattQu00,off_pct,67%,,,,,
player,201612040chi,sfo,PattQu00,defense,0,,,,,
player,201612040chi,sfo,PattQu00,def_pct,0%,,,,,
player,201612040chi,sfo,PattQu00,special_teams,0,,,,,
player,201612040chi,sfo,PattQu00,st_pct,0%,,,,,
player,201612040chi,sfo,SmitTo02,pos,WR,,,,,
player,201612040chi,sfo,SmitTo02,offense,38,,,,,
player,201612040chi,sfo,SmitTo02,off_pct,66%,,,,,
player,201612040chi,sfo,SmitTo02,defense,0,,,,,
player,201612040chi,sfo,SmitTo02,def_pct,0%,,,,,
player,201612040chi,sfo,SmitTo02,special_teams,0,,,,,
player,201612040chi,sfo,SmitTo02,st_pct,0%,,,,,
player,201612040chi,sfo,KerlJe00,pos,WR,,,,,
player,201612040chi,sfo,KerlJe00,offense,37,,,,,
player,201612040chi,sfo,KerlJe00,off_pct,64%,,,,,
player,201612040chi,sfo,KerlJe00,defense,0,,,,,
player,201612040chi,sfo,KerlJe00,def_pct,0%,,,,,
player,201612040chi,sfo,KerlJe00,special_teams,7,,,,,
player,201612040chi,sfo,KerlJe00,st_pct,24%,,,,,
player,201612040chi,sfo,HydeCa00,pos,RB,,,,,
player,201612040chi,sfo,HydeCa00,offense,33,,,,,
player,201612040chi,sfo,HydeCa00,off_pct,57%,,,,,
player,201612040chi,sfo,HydeCa00,defense,0,,,,,
player,201612040chi,sfo,HydeCa00,def_pct,0%,,,,,
player,201612040chi,sfo,HydeCa00,special_teams,0,,,,,
player,201612040chi,sfo,HydeCa00,st_pct,0%,,,,,
player,201612040chi,sfo,DrauSh00,pos,RB,,,,,
player,201612040chi,sfo,DrauSh00,offense,25,,,,,
player,201612040chi,sfo,DrauSh00,off_pct,43%,,,,,
player,201612040chi,sfo,DrauSh00,defense,0,,,,,
player,201612040chi,sfo,DrauSh00,def_pct,0%,,,,,
player,201612040chi,sfo,DrauSh00,special_teams,20,,,,,
player,201612040chi,sfo,DrauSh00,st_pct,69%,,,,,
player,201612040chi,sfo,CeleGa00,pos,TE,,,,,
player,201612040chi,sfo,CeleGa00,offense,25,,,,,
player,201612040chi,sfo,CeleGa00,off_pct,43%,,,,,
player,201612040chi,sfo,CeleGa00,defense,0,,,,,
player,201612040chi,sfo,CeleGa00,def_pct,0%,,,,,
player,201612040chi,sfo,CeleGa00,special_teams,10,,,,,
player,201612040chi,sfo,CeleGa00,st_pct,34%,,,,,
player,201612040chi,sfo,HarpCh01,pos,WR,,,,,
player,201612040chi,sfo,HarpCh01,offense,19,,,,,
player,201612040chi,sfo,HarpCh01,off_pct,33%,,,,,
player,201612040chi,sfo,HarpCh01,defense,0,,,,,
player,201612040chi,sfo,HarpCh01,def_pct,0%,,,,,
player,201612040chi,sfo,HarpCh01,special_teams,1,,,,,
player,201612040chi,sfo,HarpCh01,st_pct,3%,,,,,
player,201612040chi,sfo,StreRo00,pos,WR,,,,,
player,201612040chi,sfo,StreRo00,offense,14,,,,,
player,201612040chi,sfo,StreRo00,off_pct,24%,,,,,
player,201612040chi,sfo,StreRo00,defense,0,,,,,
player,201612040chi,sfo,StreRo00,def_pct,0%,,,,,
player,201612040chi,sfo,StreRo00,special_teams,17,,,,,
player,201612040chi,sfo,StreRo00,st_pct,59%,,,,,
player,201612040chi,sfo,GabbBl00,pos,QB,,,,,
player,201612040chi,sfo,GabbBl00,offense,13,,,,,
player,201612040chi,sfo,GabbBl00,off_pct,22%,,,,,
player,201612040chi,sfo,GabbBl00,defense,0,,,,,
player,201612040chi,sfo,GabbBl00,def_pct,0%,,,,,
player,201612040chi,sfo,GabbBl00,special_teams,0,,,,,
player,201612040chi,sfo,GabbBl00,st_pct,0%,,,,,
player,201612040chi,sfo,BellBl00,pos,TE,,,,,
player,201612040chi,sfo,BellBl00,offense,5,,,,,
player,201612040chi,sfo,BellBl00,off_pct,9%,,,,,
player,201612040chi,sfo,BellBl00,defense,0,,,,,
player,201612040chi,sfo,BellBl00,def_pct,0%,,,,,
player,201612040chi,sfo,BellBl00,special_teams,23,,,,,
player,201612040chi,sfo,BellBl00,st_pct,79%,,,,,
player,201612040chi,sfo,HarrDu01,pos,RB,,,,,
player,201612040chi,sfo,HarrDu01,offense,2,,,,,
player,201612040chi,sfo,HarrDu01,off_pct,3%,,,,,
player,201612040chi,sfo,HarrDu01,defense,0,,,,,
player,201612040chi,sfo,HarrDu01,def_pct,0%,,,,,
player,201612040chi,sfo,HarrDu01,special_teams,11,,,,,
player,201612040chi,sfo,HarrDu01,st_pct,38%,,,,,
player,201612040chi,sfo,WardJi01,pos,CB,,,,,
player,201612040chi,sfo,WardJi01,offense,0,,,,,
player,201612040chi,sfo,WardJi01,off_pct,0%,,,,,
player,201612040chi,sfo,WardJi01,defense,63,,,,,
player,201612040chi,sfo,WardJi01,def_pct,100%,,,,,
player,201612040chi,sfo,WardJi01,special_teams,8,,,,,
player,201612040chi,sfo,WardJi01,st_pct,28%,,,,,
player,201612040chi,sfo,BuckDe00,pos,DT,,,,,
player,201612040chi,sfo,BuckDe00,offense,0,,,,,
player,201612040chi,sfo,BuckDe00,off_pct,0%,,,,,
player,201612040chi,sfo,BuckDe00,defense,63,,,,,
player,201612040chi,sfo,BuckDe00,def_pct,100%,,,,,
player,201612040chi,sfo,BuckDe00,special_teams,4,,,,,
player,201612040chi,sfo,BuckDe00,st_pct,14%,,,,,
player,201612040chi,sfo,BellNi01,pos,LB,,,,,
player,201612040chi,sfo,BellNi01,offense,0,,,,,
player,201612040chi,sfo,BellNi01,off_pct,0%,,,,,
player,201612040chi,sfo,BellNi01,defense,62,,,,,
player,201612040chi,sfo,BellNi01,def_pct,98%,,,,,
player,201612040chi,sfo,BellNi01,special_teams,12,,,,,
player,201612040chi,sfo,BellNi01,st_pct,41%,,,,,
player,201612040chi,sfo,BrocTr00,pos,CB,,,,,
player,201612040chi,sfo,BrocTr00,offense,0,,,,,
player,201612040chi,sfo,BrocTr00,off_pct,0%,,,,,
player,201612040chi,sfo,BrocTr00,defense,62,,,,,
player,201612040chi,sfo,BrocTr00,def_pct,98%,,,,,
player,201612040chi,sfo,BrocTr00,special_teams,0,,,,,
player,201612040chi,sfo,BrocTr00,st_pct,0%,,,,,
player,201612040chi,sfo,BethAn20,pos,SS,,,,,
player,201612040chi,sfo,BethAn20,offense,0,,,,,
player,201612040chi,sfo,BethAn20,off_pct,0%,,,,,
player,201612040chi,sfo,BethAn20,defense,62,,,,,
player,201612040chi,sfo,BethAn20,def_pct,98%,,,,,
player,201612040chi,sfo,BethAn20,special_teams,0,,,,,
player,201612040chi,sfo,BethAn20,st_pct,0%,,,,,
player,201612040chi,sfo,TartJa00,pos,SS,,,,,
player,201612040chi,sfo,TartJa00,offense,0,,,,,
player,201612040chi,sfo,TartJa00,off_pct,0%,,,,,
player,201612040chi,sfo,TartJa00,defense,59,,,,,
player,201612040chi,sfo,TartJa00,def_pct,94%,,,,,
player,201612040chi,sfo,TartJa00,special_teams,12,,,,,
player,201612040chi,sfo,TartJa00,st_pct,41%,,,,,
player,201612040chi,sfo,BrooAh21,pos,LB,,,,,
player,201612040chi,sfo,BrooAh21,offense,0,,,,,
player,201612040chi,sfo,BrooAh21,off_pct,0%,,,,,
player,201612040chi,sfo,BrooAh21,defense,59,,,,,
player,201612040chi,sfo,BrooAh21,def_pct,94%,,,,,
player,201612040chi,sfo,BrooAh21,special_teams,4,,,,,
player,201612040chi,sfo,BrooAh21,st_pct,14%,,,,,
player,201612040chi,sfo,HaroEl00,pos,LB,,,,,
player,201612040chi,sfo,HaroEl00,offense,0,,,,,
player,201612040chi,sfo,HaroEl00,off_pct,0%,,,,,
player,201612040chi,sfo,HaroEl00,defense,51,,,,,
player,201612040chi,sfo,HaroEl00,def_pct,81%,,,,,
player,201612040chi,sfo,HaroEl00,special_teams,0,,,,,
player,201612040chi,sfo,HaroEl00,st_pct,0%,,,,,
player,201612040chi,sfo,HodgGe00,pos,LB,,,,,
player,201612040chi,sfo,HodgGe00,offense,0,,,,,
player,201612040chi,sfo,HodgGe00,off_pct,0%,,,,,
player,201612040chi,sfo,HodgGe00,defense,48,,,,,
player,201612040chi,sfo,HodgGe00,def_pct,76%,,,,,
player,201612040chi,sfo,HodgGe00,special_teams,0,,,,,
player,201612040chi,sfo,HodgGe00,st_pct,0%,,,,,
player,201612040chi,sfo,DorsGl99,pos,NT,,,,,
player,201612040chi,sfo,DorsGl99,offense,0,,,,,
player,201612040chi,sfo,DorsGl99,off_pct,0%,,,,,
player,201612040chi,sfo,DorsGl99,defense,47,,,,,
player,201612040chi,sfo,DorsGl99,def_pct,75%,,,,,
player,201612040chi,sfo,DorsGl99,special_teams,0,,,,,
player,201612040chi,sfo,DorsGl99,st_pct,0%,,,,,
player,201612040chi,sfo,JoneCh04,pos,DT,,,,,
player,201612040chi,sfo,JoneCh04,offense,0,,,,,
player,201612040chi,sfo,JoneCh04,off_pct,0%,,,,,
player,201612040chi,sfo,JoneCh04,defense,28,,,,,
player,201612040chi,sfo,JoneCh04,def_pct,44%,,,,,
player,201612040chi,sfo,JoneCh04,special_teams,8,,,,,
player,201612040chi,sfo,JoneCh04,st_pct,28%,,,,,
player,201612040chi,sfo,RobiRa00,pos,CB,,,,,
player,201612040chi,sfo,RobiRa00,offense,0,,,,,
player,201612040chi,sfo,RobiRa00,off_pct,0%,,,,,
player,201612040chi,sfo,RobiRa00,defense,23,,,,,
player,201612040chi,sfo,RobiRa00,def_pct,37%,,,,,
player,201612040chi,sfo,RobiRa00,special_teams,10,,,,,
player,201612040chi,sfo,RobiRa00,st_pct,34%,,,,,
player,201612040chi,sfo,BlaiRo00,pos,DT,,,,,
player,201612040chi,sfo,BlaiRo00,offense,0,,,,,
player,201612040chi,sfo,BlaiRo00,off_pct,0%,,,,,
player,201612040chi,sfo,BlaiRo00,defense,21,,,,,
player,201612040chi,sfo,BlaiRo00,def_pct,33%,,,,,
player,201612040chi,sfo,BlaiRo00,special_teams,4,,,,,
player,201612040chi,sfo,BlaiRo00,st_pct,14%,,,,,
player,201612040chi,sfo,WilhMi00,pos,LB,,,,,
player,201612040chi,sfo,WilhMi00,offense,0,,,,,
player,201612040chi,sfo,WilhMi00,off_pct,0%,,,,,
player,201612040chi,sfo,WilhMi00,defense,14,,,,,
player,201612040chi,sfo,WilhMi00,def_pct,22%,,,,,
player,201612040chi,sfo,WilhMi00,special_teams,22,,,,,
player,201612040chi,sfo,WilhMi00,st_pct,76%,,,,,
player,201612040chi,sfo,DialQu00,pos,DT,,,,,
player,201612040chi,sfo,DialQu00,offense,0,,,,,
player,201612040chi,sfo,DialQu00,off_pct,0%,,,,,
player,201612040chi,sfo,DialQu00,defense,13,,,,,
player,201612040chi,sfo,DialQu00,def_pct,21%,,,,,
player,201612040chi,sfo,DialQu00,special_teams,2,,,,,
player,201612040chi,sfo,DialQu00,st_pct,7%,,,,,
player,201612040chi,sfo,CarrCo00,pos,LB,,,,,
player,201612040chi,sfo,CarrCo00,offense,0,,,,,
player,201612040chi,sfo,CarrCo00,off_pct,0%,,,,,
player,201612040chi,sfo,CarrCo00,defense,11,,,,,
player,201612040chi,sfo,CarrCo00,def_pct,17%,,,,,
player,201612040chi,sfo,CarrCo00,special_teams,0,,,,,
player,201612040chi,sfo,CarrCo00,st_pct,0%,,,,,
player,201612040chi,sfo,JohnDo02,pos,CB,,,,,
player,201612040chi,sfo,JohnDo02,offense,0,,,,,
player,201612040chi,sfo,JohnDo02,off_pct,0%,,,,,
player,201612040chi,sfo,JohnDo02,defense,2,,,,,
player,201612040chi,sfo,JohnDo02,def_pct,3%,,,,,
player,201612040chi,sfo,JohnDo02,special_teams,27,,,,,
player,201612040chi,sfo,JohnDo02,st_pct,93%,,,,,
player,201612040chi,sfo,SunsVi00,pos,SS,,,,,
player,201612040chi,sfo,SunsVi00,offense,0,,,,,
player,201612040chi,sfo,SunsVi00,off_pct,0%,,,,,
player,201612040chi,sfo,SunsVi00,defense,2,,,,,
player,201612040chi,sfo,SunsVi00,def_pct,3%,,,,,
player,201612040chi,sfo,SunsVi00,special_teams,19,,,,,
player,201612040chi,sfo,SunsVi00,st_pct,66%,,,,,
player,201612040chi,sfo,ReasKe00,pos,CB,,,,,
player,201612040chi,sfo,ReasKe00,offense,0,,,,,
player,201612040chi,sfo,ReasKe00,off_pct,0%,,,,,
player,201612040chi,sfo,ReasKe00,defense,2,,,,,
player,201612040chi,sfo,ReasKe00,def_pct,3%,,,,,
player,201612040chi,sfo,ReasKe00,special_teams,6,,,,,
player,201612040chi,sfo,ReasKe00,st_pct,21%,,,,,
player,201612040chi,sfo,PurcMi00,pos,NT,,,,,
player,201612040chi,sfo,PurcMi00,offense,0,,,,,
player,201612040chi,sfo,PurcMi00,off_pct,0%,,,,,
player,201612040chi,sfo,PurcMi00,defense,1,,,,,
player,201612040chi,sfo,PurcMi00,def_pct,2%,,,,,
player,201612040chi,sfo,PurcMi00,special_teams,10,,,,,
player,201612040chi,sfo,PurcMi00,st_pct,34%,,,,,
player,201612040chi,sfo,BurbAa00,pos,WR,,,,,
player,201612040chi,sfo,BurbAa00,offense,0,,,,,
player,201612040chi,sfo,BurbAa00,off_pct,0%,,,,,
player,201612040chi,sfo,BurbAa00,defense,0,,,,,
player,201612040chi,sfo,BurbAa00,def_pct,0%,,,,,
player,201612040chi,sfo,BurbAa00,special_teams,23,,,,,
player,201612040chi,sfo,BurbAa00,st_pct,79%,,,,,
player,201612040chi,sfo,BallMa00,pos,SS,,,,,
player,201612040chi,sfo,BallMa00,offense,0,,,,,
player,201612040chi,sfo,BallMa00,off_pct,0%,,,,,
player,201612040chi,sfo,BallMa00,defense,0,,,,,
player,201612040chi,sfo,BallMa00,def_pct,0%,,,,,
player,201612040chi,sfo,BallMa00,special_teams,17,,,,,
player,201612040chi,sfo,BallMa00,st_pct,59%,,,,,
player,201612040chi,sfo,PiniBr00,pos,P,,,,,
player,201612040chi,sfo,PiniBr00,offense,0,,,,,
player,201612040chi,sfo,PiniBr00,off_pct,0%,,,,,
player,201612040chi,sfo,PiniBr00,defense,0,,,,,
player,201612040chi,sfo,PiniBr00,def_pct,0%,,,,,
player,201612040chi,sfo,PiniBr00,special_teams,11,,,,,
player,201612040chi,sfo,PiniBr00,st_pct,38%,,,,,
player,201612040chi,sfo,NelsKy00,pos,LS,,,,,
player,201612040chi,sfo,NelsKy00,offense,0,,,,,
player,201612040chi,sfo,NelsKy00,off_pct,0%,,,,,
player,201612040chi,sfo,NelsKy00,defense,0,,,,,
player,201612040chi,sfo,NelsKy00,def_pct,0%,,,,,
player,201612040chi,sfo,NelsKy00,special_teams,10,,,,,
player,201612040chi,sfo,NelsKy00,st_pct,34%,,,,,
player,201612040chi,sfo,ShepJa00,pos,DB,,,,,
player,201612040chi,sfo,ShepJa00,offense,0,,,,,
player,201612040chi,sfo,ShepJa00,off_pct,0%,,,,,
player,201612040chi,sfo,ShepJa00,defense,0,,,,,
player,201612040chi,sfo,ShepJa00,def_pct,0%,,,,,
player,201612040chi,sfo,ShepJa00,special_teams,6,,,,,
player,201612040chi,sfo,ShepJa00,st_pct,21%,,,,,
player,201612040chi,sfo,dawsophi01,pos,K,,,,,
player,201612040chi,sfo,dawsophi01,offense,0,,,,,
player,201612040chi,sfo,dawsophi01,off_pct,0%,,,,,
player,201612040chi,sfo,dawsophi01,defense,0,,,,,
player,201612040chi,sfo,dawsophi01,def_pct,0%,,,,,
player,201612040chi,sfo,dawsophi01,special_teams,5,,,,,
player,201612040chi,sfo,dawsophi01,st_pct,17%,,,,,
player,201612040chi,sfo,TillAn01,pos,G,,,,,
player,201612040chi,sfo,TillAn01,offense,0,,,,,
player,201612040chi,sfo,TillAn01,off_pct,0%,,,,,
player,201612040chi,sfo,TillAn01,defense,0,,,,,
player,201612040chi,sfo,TillAn01,def_pct,0%,,,,,
player,201612040chi,sfo,TillAn01,special_teams,2,,,,,
player,201612040chi,sfo,TillAn01,st_pct,7%,,,,,
