game,2016,7,20161023,201610230ram,nyg,"New York Giants",17,ram,"Los Angeles Rams",10
team,201610230ram,nyg,First Downs,13,,,,,,
team,201610230ram,ram,First Downs,20,,,,,,
team,201610230ram,nyg,Rush-Yds-TDs,20-36-1,,,,,,
team,201610230ram,ram,Rush-Yds-TDs,20-74-0,,,,,,
team,201610230ram,nyg,Cmp-Att-Yd-TD-INT,24-37-196-0-0,,,,,,
team,201610230ram,ram,Cmp-Att-Yd-TD-INT,32-53-291-1-4,,,,,,
team,201610230ram,nyg,Sacked-Yards,0-0,,,,,,
team,201610230ram,ram,Sacked-Yards,3-20,,,,,,
team,201610230ram,nyg,Net Pass Yards,196,,,,,,
team,201610230ram,ram,Net Pass Yards,271,,,,,,
team,201610230ram,nyg,Total Yards,232,,,,,,
team,201610230ram,ram,Total Yards,345,,,,,,
team,201610230ram,nyg,Fumbles-Lost,1-1,,,,,,
team,201610230ram,ram,Fumbles-Lost,4-0,,,,,,
team,201610230ram,nyg,Turnovers,1,,,,,,
team,201610230ram,ram,Turnovers,4,,,,,,
team,201610230ram,nyg,Penalties-Yards,3-33,,,,,,
team,201610230ram,ram,Penalties-Yards,8-43,,,,,,
team,201610230ram,nyg,Third Down Conv.,4-19,,,,,,
team,201610230ram,ram,Third Down Conv.,9-19,,,,,,
team,201610230ram,nyg,Fourth Down Conv.,0-0,,,,,,
team,201610230ram,ram,Fourth Down Conv.,1-1,,,,,,
team,201610230ram,nyg,Time of Possession,24:57,,,,,,
team,201610230ram,ram,Time of Possession,35:03,,,,,,
player,201610230ram,nyg,MannEl00,pass_cmp,24,,,,,
player,201610230ram,nyg,MannEl00,pass_att,37,,,,,
player,201610230ram,nyg,MannEl00,pass_yds,196,,,,,
player,201610230ram,nyg,MannEl00,pass_td,0,,,,,
player,201610230ram,nyg,MannEl00,pass_int,0,,,,,
player,201610230ram,nyg,MannEl00,pass_sacked,0,,,,,
player,201610230ram,nyg,MannEl00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,MannEl00,pass_long,25,,,,,
player,201610230ram,nyg,MannEl00,pass_rating,78.2,,,,,
player,201610230ram,nyg,MannEl00,rush_att,2,,,,,
player,201610230ram,nyg,MannEl00,rush_yds,-2,,,,,
player,201610230ram,nyg,MannEl00,rush_td,0,,,,,
player,201610230ram,nyg,MannEl00,rush_long,-1,,,,,
player,201610230ram,nyg,MannEl00,targets,0,,,,,
player,201610230ram,nyg,MannEl00,rec,0,,,,,
player,201610230ram,nyg,MannEl00,rec_yds,0,,,,,
player,201610230ram,nyg,MannEl00,rec_td,0,,,,,
player,201610230ram,nyg,MannEl00,rec_long,0,,,,,
player,201610230ram,nyg,MannEl00,fumbles,0,,,,,
player,201610230ram,nyg,MannEl00,fumbles_lost,0,,,,,
player,201610230ram,nyg,JennRa00,pass_cmp,0,,,,,
player,201610230ram,nyg,JennRa00,pass_att,0,,,,,
player,201610230ram,nyg,JennRa00,pass_yds,0,,,,,
player,201610230ram,nyg,JennRa00,pass_td,0,,,,,
player,201610230ram,nyg,JennRa00,pass_int,0,,,,,
player,201610230ram,nyg,JennRa00,pass_sacked,0,,,,,
player,201610230ram,nyg,JennRa00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,JennRa00,pass_long,0,,,,,
player,201610230ram,nyg,JennRa00,pass_rating,,,,,,
player,201610230ram,nyg,JennRa00,rush_att,13,,,,,
player,201610230ram,nyg,JennRa00,rush_yds,25,,,,,
player,201610230ram,nyg,JennRa00,rush_td,1,,,,,
player,201610230ram,nyg,JennRa00,rush_long,5,,,,,
player,201610230ram,nyg,JennRa00,targets,3,,,,,
player,201610230ram,nyg,JennRa00,rec,2,,,,,
player,201610230ram,nyg,JennRa00,rec_yds,24,,,,,
player,201610230ram,nyg,JennRa00,rec_td,0,,,,,
player,201610230ram,nyg,JennRa00,rec_long,24,,,,,
player,201610230ram,nyg,JennRa00,fumbles,0,,,,,
player,201610230ram,nyg,JennRa00,fumbles_lost,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_cmp,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_att,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_yds,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_td,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_int,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_sacked,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_long,0,,,,,
player,201610230ram,nyg,PerkPa00,pass_rating,,,,,,
player,201610230ram,nyg,PerkPa00,rush_att,4,,,,,
player,201610230ram,nyg,PerkPa00,rush_yds,12,,,,,
player,201610230ram,nyg,PerkPa00,rush_td,0,,,,,
player,201610230ram,nyg,PerkPa00,rush_long,10,,,,,
player,201610230ram,nyg,PerkPa00,targets,1,,,,,
player,201610230ram,nyg,PerkPa00,rec,1,,,,,
player,201610230ram,nyg,PerkPa00,rec_yds,4,,,,,
player,201610230ram,nyg,PerkPa00,rec_td,0,,,,,
player,201610230ram,nyg,PerkPa00,rec_long,4,,,,,
player,201610230ram,nyg,PerkPa00,fumbles,0,,,,,
player,201610230ram,nyg,PerkPa00,fumbles_lost,0,,,,,
player,201610230ram,nyg,RainBo00,pass_cmp,0,,,,,
player,201610230ram,nyg,RainBo00,pass_att,0,,,,,
player,201610230ram,nyg,RainBo00,pass_yds,0,,,,,
player,201610230ram,nyg,RainBo00,pass_td,0,,,,,
player,201610230ram,nyg,RainBo00,pass_int,0,,,,,
player,201610230ram,nyg,RainBo00,pass_sacked,0,,,,,
player,201610230ram,nyg,RainBo00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,RainBo00,pass_long,0,,,,,
player,201610230ram,nyg,RainBo00,pass_rating,,,,,,
player,201610230ram,nyg,RainBo00,rush_att,1,,,,,
player,201610230ram,nyg,RainBo00,rush_yds,1,,,,,
player,201610230ram,nyg,RainBo00,rush_td,0,,,,,
player,201610230ram,nyg,RainBo00,rush_long,1,,,,,
player,201610230ram,nyg,RainBo00,targets,1,,,,,
player,201610230ram,nyg,RainBo00,rec,1,,,,,
player,201610230ram,nyg,RainBo00,rec_yds,-2,,,,,
player,201610230ram,nyg,RainBo00,rec_td,0,,,,,
player,201610230ram,nyg,RainBo00,rec_long,-2,,,,,
player,201610230ram,nyg,RainBo00,fumbles,0,,,,,
player,201610230ram,nyg,RainBo00,fumbles_lost,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_cmp,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_att,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_yds,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_td,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_int,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_sacked,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_long,0,,,,,
player,201610230ram,nyg,CruzVi00,pass_rating,,,,,,
player,201610230ram,nyg,CruzVi00,rush_att,0,,,,,
player,201610230ram,nyg,CruzVi00,rush_yds,0,,,,,
player,201610230ram,nyg,CruzVi00,rush_td,0,,,,,
player,201610230ram,nyg,CruzVi00,rush_long,0,,,,,
player,201610230ram,nyg,CruzVi00,targets,8,,,,,
player,201610230ram,nyg,CruzVi00,rec,5,,,,,
player,201610230ram,nyg,CruzVi00,rec_yds,55,,,,,
player,201610230ram,nyg,CruzVi00,rec_td,0,,,,,
player,201610230ram,nyg,CruzVi00,rec_long,25,,,,,
player,201610230ram,nyg,CruzVi00,fumbles,0,,,,,
player,201610230ram,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_cmp,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_att,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_yds,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_td,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_int,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_sacked,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_long,0,,,,,
player,201610230ram,nyg,BeckOd00,pass_rating,,,,,,
player,201610230ram,nyg,BeckOd00,rush_att,0,,,,,
player,201610230ram,nyg,BeckOd00,rush_yds,0,,,,,
player,201610230ram,nyg,BeckOd00,rush_td,0,,,,,
player,201610230ram,nyg,BeckOd00,rush_long,0,,,,,
player,201610230ram,nyg,BeckOd00,targets,9,,,,,
player,201610230ram,nyg,BeckOd00,rec,5,,,,,
player,201610230ram,nyg,BeckOd00,rec_yds,49,,,,,
player,201610230ram,nyg,BeckOd00,rec_td,0,,,,,
player,201610230ram,nyg,BeckOd00,rec_long,22,,,,,
player,201610230ram,nyg,BeckOd00,fumbles,0,,,,,
player,201610230ram,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_cmp,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_att,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_yds,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_td,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_int,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_sacked,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_long,0,,,,,
player,201610230ram,nyg,ShepSt00,pass_rating,,,,,,
player,201610230ram,nyg,ShepSt00,rush_att,0,,,,,
player,201610230ram,nyg,ShepSt00,rush_yds,0,,,,,
player,201610230ram,nyg,ShepSt00,rush_td,0,,,,,
player,201610230ram,nyg,ShepSt00,rush_long,0,,,,,
player,201610230ram,nyg,ShepSt00,targets,7,,,,,
player,201610230ram,nyg,ShepSt00,rec,5,,,,,
player,201610230ram,nyg,ShepSt00,rec_yds,32,,,,,
player,201610230ram,nyg,ShepSt00,rec_td,0,,,,,
player,201610230ram,nyg,ShepSt00,rec_long,11,,,,,
player,201610230ram,nyg,ShepSt00,fumbles,0,,,,,
player,201610230ram,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_cmp,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_att,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_yds,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_td,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_int,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_sacked,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_long,0,,,,,
player,201610230ram,nyg,TyexWi00,pass_rating,,,,,,
player,201610230ram,nyg,TyexWi00,rush_att,0,,,,,
player,201610230ram,nyg,TyexWi00,rush_yds,0,,,,,
player,201610230ram,nyg,TyexWi00,rush_td,0,,,,,
player,201610230ram,nyg,TyexWi00,rush_long,0,,,,,
player,201610230ram,nyg,TyexWi00,targets,3,,,,,
player,201610230ram,nyg,TyexWi00,rec,2,,,,,
player,201610230ram,nyg,TyexWi00,rec_yds,14,,,,,
player,201610230ram,nyg,TyexWi00,rec_td,0,,,,,
player,201610230ram,nyg,TyexWi00,rec_long,9,,,,,
player,201610230ram,nyg,TyexWi00,fumbles,0,,,,,
player,201610230ram,nyg,TyexWi00,fumbles_lost,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_cmp,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_att,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_yds,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_td,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_int,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_sacked,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_long,0,,,,,
player,201610230ram,nyg,DonnLa00,pass_rating,,,,,,
player,201610230ram,nyg,DonnLa00,rush_att,0,,,,,
player,201610230ram,nyg,DonnLa00,rush_yds,0,,,,,
player,201610230ram,nyg,DonnLa00,rush_td,0,,,,,
player,201610230ram,nyg,DonnLa00,rush_long,0,,,,,
player,201610230ram,nyg,DonnLa00,targets,3,,,,,
player,201610230ram,nyg,DonnLa00,rec,1,,,,,
player,201610230ram,nyg,DonnLa00,rec_yds,8,,,,,
player,201610230ram,nyg,DonnLa00,rec_td,0,,,,,
player,201610230ram,nyg,DonnLa00,rec_long,8,,,,,
player,201610230ram,nyg,DonnLa00,fumbles,1,,,,,
player,201610230ram,nyg,DonnLa00,fumbles_lost,1,,,,,
player,201610230ram,nyg,LewiRo03,pass_cmp,0,,,,,
player,201610230ram,nyg,LewiRo03,pass_att,0,,,,,
player,201610230ram,nyg,LewiRo03,pass_yds,0,,,,,
player,201610230ram,nyg,LewiRo03,pass_td,0,,,,,
player,201610230ram,nyg,LewiRo03,pass_int,0,,,,,
player,201610230ram,nyg,LewiRo03,pass_sacked,0,,,,,
player,201610230ram,nyg,LewiRo03,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,LewiRo03,pass_long,0,,,,,
player,201610230ram,nyg,LewiRo03,pass_rating,,,,,,
player,201610230ram,nyg,LewiRo03,rush_att,0,,,,,
player,201610230ram,nyg,LewiRo03,rush_yds,0,,,,,
player,201610230ram,nyg,LewiRo03,rush_td,0,,,,,
player,201610230ram,nyg,LewiRo03,rush_long,0,,,,,
player,201610230ram,nyg,LewiRo03,targets,1,,,,,
player,201610230ram,nyg,LewiRo03,rec,1,,,,,
player,201610230ram,nyg,LewiRo03,rec_yds,7,,,,,
player,201610230ram,nyg,LewiRo03,rec_td,0,,,,,
player,201610230ram,nyg,LewiRo03,rec_long,7,,,,,
player,201610230ram,nyg,LewiRo03,fumbles,0,,,,,
player,201610230ram,nyg,LewiRo03,fumbles_lost,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_cmp,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_att,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_yds,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_td,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_int,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_sacked,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_sacked_yds,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_long,0,,,,,
player,201610230ram,nyg,AdamJe01,pass_rating,,,,,,
player,201610230ram,nyg,AdamJe01,rush_att,0,,,,,
player,201610230ram,nyg,AdamJe01,rush_yds,0,,,,,
player,201610230ram,nyg,AdamJe01,rush_td,0,,,,,
player,201610230ram,nyg,AdamJe01,rush_long,0,,,,,
player,201610230ram,nyg,AdamJe01,targets,1,,,,,
player,201610230ram,nyg,AdamJe01,rec,1,,,,,
player,201610230ram,nyg,AdamJe01,rec_yds,5,,,,,
player,201610230ram,nyg,AdamJe01,rec_td,0,,,,,
player,201610230ram,nyg,AdamJe01,rec_long,5,,,,,
player,201610230ram,nyg,AdamJe01,fumbles,0,,,,,
player,201610230ram,nyg,AdamJe01,fumbles_lost,0,,,,,
player,201610230ram,ram,KeenCa00,pass_cmp,32,,,,,
player,201610230ram,ram,KeenCa00,pass_att,53,,,,,
player,201610230ram,ram,KeenCa00,pass_yds,291,,,,,
player,201610230ram,ram,KeenCa00,pass_td,1,,,,,
player,201610230ram,ram,KeenCa00,pass_int,4,,,,,
player,201610230ram,ram,KeenCa00,pass_sacked,3,,,,,
player,201610230ram,ram,KeenCa00,pass_sacked_yds,20,,,,,
player,201610230ram,ram,KeenCa00,pass_long,48,,,,,
player,201610230ram,ram,KeenCa00,pass_rating,50.1,,,,,
player,201610230ram,ram,KeenCa00,rush_att,1,,,,,
player,201610230ram,ram,KeenCa00,rush_yds,3,,,,,
player,201610230ram,ram,KeenCa00,rush_td,0,,,,,
player,201610230ram,ram,KeenCa00,rush_long,3,,,,,
player,201610230ram,ram,KeenCa00,targets,0,,,,,
player,201610230ram,ram,KeenCa00,rec,0,,,,,
player,201610230ram,ram,KeenCa00,rec_yds,0,,,,,
player,201610230ram,ram,KeenCa00,rec_td,0,,,,,
player,201610230ram,ram,KeenCa00,rec_long,0,,,,,
player,201610230ram,ram,KeenCa00,fumbles,2,,,,,
player,201610230ram,ram,KeenCa00,fumbles_lost,0,,,,,
player,201610230ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201610230ram,ram,GurlTo01,pass_att,0,,,,,
player,201610230ram,ram,GurlTo01,pass_yds,0,,,,,
player,201610230ram,ram,GurlTo01,pass_td,0,,,,,
player,201610230ram,ram,GurlTo01,pass_int,0,,,,,
player,201610230ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201610230ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201610230ram,ram,GurlTo01,pass_long,0,,,,,
player,201610230ram,ram,GurlTo01,pass_rating,,,,,,
player,201610230ram,ram,GurlTo01,rush_att,15,,,,,
player,201610230ram,ram,GurlTo01,rush_yds,57,,,,,
player,201610230ram,ram,GurlTo01,rush_td,0,,,,,
player,201610230ram,ram,GurlTo01,rush_long,8,,,,,
player,201610230ram,ram,GurlTo01,targets,7,,,,,
player,201610230ram,ram,GurlTo01,rec,6,,,,,
player,201610230ram,ram,GurlTo01,rec_yds,35,,,,,
player,201610230ram,ram,GurlTo01,rec_td,0,,,,,
player,201610230ram,ram,GurlTo01,rec_long,20,,,,,
player,201610230ram,ram,GurlTo01,fumbles,0,,,,,
player,201610230ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201610230ram,ram,AustTa00,pass_cmp,0,,,,,
player,201610230ram,ram,AustTa00,pass_att,0,,,,,
player,201610230ram,ram,AustTa00,pass_yds,0,,,,,
player,201610230ram,ram,AustTa00,pass_td,0,,,,,
player,201610230ram,ram,AustTa00,pass_int,0,,,,,
player,201610230ram,ram,AustTa00,pass_sacked,0,,,,,
player,201610230ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201610230ram,ram,AustTa00,pass_long,0,,,,,
player,201610230ram,ram,AustTa00,pass_rating,,,,,,
player,201610230ram,ram,AustTa00,rush_att,1,,,,,
player,201610230ram,ram,AustTa00,rush_yds,10,,,,,
player,201610230ram,ram,AustTa00,rush_td,0,,,,,
player,201610230ram,ram,AustTa00,rush_long,10,,,,,
player,201610230ram,ram,AustTa00,targets,15,,,,,
player,201610230ram,ram,AustTa00,rec,10,,,,,
player,201610230ram,ram,AustTa00,rec_yds,57,,,,,
player,201610230ram,ram,AustTa00,rec_td,1,,,,,
player,201610230ram,ram,AustTa00,rec_long,10,,,,,
player,201610230ram,ram,AustTa00,fumbles,2,,,,,
player,201610230ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201610230ram,ram,CunnBe01,pass_cmp,0,,,,,
player,201610230ram,ram,CunnBe01,pass_att,0,,,,,
player,201610230ram,ram,CunnBe01,pass_yds,0,,,,,
player,201610230ram,ram,CunnBe01,pass_td,0,,,,,
player,201610230ram,ram,CunnBe01,pass_int,0,,,,,
player,201610230ram,ram,CunnBe01,pass_sacked,0,,,,,
player,201610230ram,ram,CunnBe01,pass_sacked_yds,0,,,,,
player,201610230ram,ram,CunnBe01,pass_long,0,,,,,
player,201610230ram,ram,CunnBe01,pass_rating,,,,,,
player,201610230ram,ram,CunnBe01,rush_att,3,,,,,
player,201610230ram,ram,CunnBe01,rush_yds,4,,,,,
player,201610230ram,ram,CunnBe01,rush_td,0,,,,,
player,201610230ram,ram,CunnBe01,rush_long,2,,,,,
player,201610230ram,ram,CunnBe01,targets,1,,,,,
player,201610230ram,ram,CunnBe01,rec,1,,,,,
player,201610230ram,ram,CunnBe01,rec_yds,5,,,,,
player,201610230ram,ram,CunnBe01,rec_td,0,,,,,
player,201610230ram,ram,CunnBe01,rec_long,5,,,,,
player,201610230ram,ram,CunnBe01,fumbles,0,,,,,
player,201610230ram,ram,CunnBe01,fumbles_lost,0,,,,,
player,201610230ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201610230ram,ram,QuicBr00,pass_att,0,,,,,
player,201610230ram,ram,QuicBr00,pass_yds,0,,,,,
player,201610230ram,ram,QuicBr00,pass_td,0,,,,,
player,201610230ram,ram,QuicBr00,pass_int,0,,,,,
player,201610230ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201610230ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201610230ram,ram,QuicBr00,pass_long,0,,,,,
player,201610230ram,ram,QuicBr00,pass_rating,,,,,,
player,201610230ram,ram,QuicBr00,rush_att,0,,,,,
player,201610230ram,ram,QuicBr00,rush_yds,0,,,,,
player,201610230ram,ram,QuicBr00,rush_td,0,,,,,
player,201610230ram,ram,QuicBr00,rush_long,0,,,,,
player,201610230ram,ram,QuicBr00,targets,9,,,,,
player,201610230ram,ram,QuicBr00,rec,4,,,,,
player,201610230ram,ram,QuicBr00,rec_yds,92,,,,,
player,201610230ram,ram,QuicBr00,rec_td,0,,,,,
player,201610230ram,ram,QuicBr00,rec_long,48,,,,,
player,201610230ram,ram,QuicBr00,fumbles,0,,,,,
player,201610230ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201610230ram,ram,KendLa00,pass_cmp,0,,,,,
player,201610230ram,ram,KendLa00,pass_att,0,,,,,
player,201610230ram,ram,KendLa00,pass_yds,0,,,,,
player,201610230ram,ram,KendLa00,pass_td,0,,,,,
player,201610230ram,ram,KendLa00,pass_int,0,,,,,
player,201610230ram,ram,KendLa00,pass_sacked,0,,,,,
player,201610230ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201610230ram,ram,KendLa00,pass_long,0,,,,,
player,201610230ram,ram,KendLa00,pass_rating,,,,,,
player,201610230ram,ram,KendLa00,rush_att,0,,,,,
player,201610230ram,ram,KendLa00,rush_yds,0,,,,,
player,201610230ram,ram,KendLa00,rush_td,0,,,,,
player,201610230ram,ram,KendLa00,rush_long,0,,,,,
player,201610230ram,ram,KendLa00,targets,9,,,,,
player,201610230ram,ram,KendLa00,rec,7,,,,,
player,201610230ram,ram,KendLa00,rec_yds,55,,,,,
player,201610230ram,ram,KendLa00,rec_td,0,,,,,
player,201610230ram,ram,KendLa00,rec_long,11,,,,,
player,201610230ram,ram,KendLa00,fumbles,0,,,,,
player,201610230ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201610230ram,ram,BritKe00,pass_cmp,0,,,,,
player,201610230ram,ram,BritKe00,pass_att,0,,,,,
player,201610230ram,ram,BritKe00,pass_yds,0,,,,,
player,201610230ram,ram,BritKe00,pass_td,0,,,,,
player,201610230ram,ram,BritKe00,pass_int,0,,,,,
player,201610230ram,ram,BritKe00,pass_sacked,0,,,,,
player,201610230ram,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201610230ram,ram,BritKe00,pass_long,0,,,,,
player,201610230ram,ram,BritKe00,pass_rating,,,,,,
player,201610230ram,ram,BritKe00,rush_att,0,,,,,
player,201610230ram,ram,BritKe00,rush_yds,0,,,,,
player,201610230ram,ram,BritKe00,rush_td,0,,,,,
player,201610230ram,ram,BritKe00,rush_long,0,,,,,
player,201610230ram,ram,BritKe00,targets,8,,,,,
player,201610230ram,ram,BritKe00,rec,3,,,,,
player,201610230ram,ram,BritKe00,rec_yds,43,,,,,
player,201610230ram,ram,BritKe00,rec_td,0,,,,,
player,201610230ram,ram,BritKe00,rec_long,26,,,,,
player,201610230ram,ram,BritKe00,fumbles,0,,,,,
player,201610230ram,ram,BritKe00,fumbles_lost,0,,,,,
player,201610230ram,ram,HigbTy00,pass_cmp,0,,,,,
player,201610230ram,ram,HigbTy00,pass_att,0,,,,,
player,201610230ram,ram,HigbTy00,pass_yds,0,,,,,
player,201610230ram,ram,HigbTy00,pass_td,0,,,,,
player,201610230ram,ram,HigbTy00,pass_int,0,,,,,
player,201610230ram,ram,HigbTy00,pass_sacked,0,,,,,
player,201610230ram,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201610230ram,ram,HigbTy00,pass_long,0,,,,,
player,201610230ram,ram,HigbTy00,pass_rating,,,,,,
player,201610230ram,ram,HigbTy00,rush_att,0,,,,,
player,201610230ram,ram,HigbTy00,rush_yds,0,,,,,
player,201610230ram,ram,HigbTy00,rush_td,0,,,,,
player,201610230ram,ram,HigbTy00,rush_long,0,,,,,
player,201610230ram,ram,HigbTy00,targets,1,,,,,
player,201610230ram,ram,HigbTy00,rec,1,,,,,
player,201610230ram,ram,HigbTy00,rec_yds,4,,,,,
player,201610230ram,ram,HigbTy00,rec_td,0,,,,,
player,201610230ram,ram,HigbTy00,rec_long,4,,,,,
player,201610230ram,ram,HigbTy00,fumbles,0,,,,,
player,201610230ram,ram,HigbTy00,fumbles_lost,0,,,,,
player,201610230ram,ram,MarqBr00,pass_cmp,0,,,,,
player,201610230ram,ram,MarqBr00,pass_att,0,,,,,
player,201610230ram,ram,MarqBr00,pass_yds,0,,,,,
player,201610230ram,ram,MarqBr00,pass_td,0,,,,,
player,201610230ram,ram,MarqBr00,pass_int,0,,,,,
player,201610230ram,ram,MarqBr00,pass_sacked,0,,,,,
player,201610230ram,ram,MarqBr00,pass_sacked_yds,0,,,,,
player,201610230ram,ram,MarqBr00,pass_long,0,,,,,
player,201610230ram,ram,MarqBr00,pass_rating,,,,,,
player,201610230ram,ram,MarqBr00,rush_att,0,,,,,
player,201610230ram,ram,MarqBr00,rush_yds,0,,,,,
player,201610230ram,ram,MarqBr00,rush_td,0,,,,,
player,201610230ram,ram,MarqBr00,rush_long,0,,,,,
player,201610230ram,ram,MarqBr00,targets,1,,,,,
player,201610230ram,ram,MarqBr00,rec,0,,,,,
player,201610230ram,ram,MarqBr00,rec_yds,0,,,,,
player,201610230ram,ram,MarqBr00,rec_td,0,,,,,
player,201610230ram,ram,MarqBr00,rec_long,0,,,,,
player,201610230ram,ram,MarqBr00,fumbles,0,,,,,
player,201610230ram,ram,MarqBr00,fumbles_lost,0,,,,,
player,201610230ram,ram,ThomMi04,pass_cmp,0,,,,,
player,201610230ram,ram,ThomMi04,pass_att,0,,,,,
player,201610230ram,ram,ThomMi04,pass_yds,0,,,,,
player,201610230ram,ram,ThomMi04,pass_td,0,,,,,
player,201610230ram,ram,ThomMi04,pass_int,0,,,,,
player,201610230ram,ram,ThomMi04,pass_sacked,0,,,,,
player,201610230ram,ram,ThomMi04,pass_sacked_yds,0,,,,,
player,201610230ram,ram,ThomMi04,pass_long,0,,,,,
player,201610230ram,ram,ThomMi04,pass_rating,,,,,,
player,201610230ram,ram,ThomMi04,rush_att,0,,,,,
player,201610230ram,ram,ThomMi04,rush_yds,0,,,,,
player,201610230ram,ram,ThomMi04,rush_td,0,,,,,
player,201610230ram,ram,ThomMi04,rush_long,0,,,,,
player,201610230ram,ram,ThomMi04,targets,1,,,,,
player,201610230ram,ram,ThomMi04,rec,0,,,,,
player,201610230ram,ram,ThomMi04,rec_yds,0,,,,,
player,201610230ram,ram,ThomMi04,rec_td,0,,,,,
player,201610230ram,ram,ThomMi04,rec_long,0,,,,,
player,201610230ram,ram,ThomMi04,fumbles,0,,,,,
player,201610230ram,ram,ThomMi04,fumbles_lost,0,,,,,
player,201610230ram,nyg,CollLa00,def_int,2,,,,,
player,201610230ram,nyg,CollLa00,def_int_yds,62,,,,,
player,201610230ram,nyg,CollLa00,def_int_td,1,,,,,
player,201610230ram,nyg,CollLa00,def_int_long,44,,,,,
player,201610230ram,nyg,CollLa00,pass_defended,2,,,,,
player,201610230ram,nyg,CollLa00,sacks,0.0,,,,,
player,201610230ram,nyg,CollLa00,tackles_combined,8,,,,,
player,201610230ram,nyg,CollLa00,tackles_solo,8,,,,,
