game,2016,2,20160918,201609180car,sfo,"San Francisco 49ers",27,car,"Carolina Panthers",46
player,201609180car,car,JansJ.00,special_teams,12,,,,,
player,201609180car,car,JansJ.00,st_pct,30%,,,,,
player,201609180car,car,LeexAn20,pos,P,,,,,
player,201609180car,car,LeexAn20,offense,0,,,,,
player,201609180car,car,LeexAn20,off_pct,0%,,,,,
player,201609180car,car,LeexAn20,defense,0,,,,,
player,201609180car,car,LeexAn20,def_pct,0%,,,,,
player,201609180car,car,LeexAn20,special_teams,12,,,,,
player,201609180car,car,LeexAn20,st_pct,30%,,,,,
player,201609180car,sfo,BrowTr02,pos,T,,,,,
player,201609180car,sfo,BrowTr02,offense,65,,,,,
player,201609180car,sfo,BrowTr02,off_pct,100%,,,,,
player,201609180car,sfo,BrowTr02,defense,0,,,,,
player,201609180car,sfo,BrowTr02,def_pct,0%,,,,,
player,201609180car,sfo,BrowTr02,special_teams,5,,,,,
player,201609180car,sfo,BrowTr02,st_pct,12%,,,,,
player,201609180car,sfo,BeadZa20,pos,G,,,,,
player,201609180car,sfo,BeadZa20,offense,65,,,,,
player,201609180car,sfo,BeadZa20,off_pct,100%,,,,,
player,201609180car,sfo,BeadZa20,defense,0,,,,,
player,201609180car,sfo,BeadZa20,def_pct,0%,,,,,
player,201609180car,sfo,BeadZa20,special_teams,5,,,,,
player,201609180car,sfo,BeadZa20,st_pct,12%,,,,,
player,201609180car,sfo,StalJo20,pos,T,,,,,
player,201609180car,sfo,StalJo20,offense,65,,,,,
player,201609180car,sfo,StalJo20,off_pct,100%,,,,,
player,201609180car,sfo,StalJo20,defense,0,,,,,
player,201609180car,sfo,StalJo20,def_pct,0%,,,,,
player,201609180car,sfo,StalJo20,special_teams,5,,,,,
player,201609180car,sfo,StalJo20,st_pct,12%,,,,,
player,201609180car,sfo,GabbBl00,pos,QB,,,,,
player,201609180car,sfo,GabbBl00,offense,65,,,,,
player,201609180car,sfo,GabbBl00,off_pct,100%,,,,,
player,201609180car,sfo,GabbBl00,defense,0,,,,,
player,201609180car,sfo,GabbBl00,def_pct,0%,,,,,
player,201609180car,sfo,GabbBl00,special_teams,0,,,,,
player,201609180car,sfo,GabbBl00,st_pct,0%,,,,,
player,201609180car,sfo,KilgDa00,pos,C,,,,,
player,201609180car,sfo,KilgDa00,offense,65,,,,,
player,201609180car,sfo,KilgDa00,off_pct,100%,,,,,
player,201609180car,sfo,KilgDa00,defense,0,,,,,
player,201609180car,sfo,KilgDa00,def_pct,0%,,,,,
player,201609180car,sfo,KilgDa00,special_teams,0,,,,,
player,201609180car,sfo,KilgDa00,st_pct,0%,,,,,
player,201609180car,sfo,TillAn01,pos,G,,,,,
player,201609180car,sfo,TillAn01,offense,61,,,,,
player,201609180car,sfo,TillAn01,off_pct,94%,,,,,
player,201609180car,sfo,TillAn01,defense,0,,,,,
player,201609180car,sfo,TillAn01,def_pct,0%,,,,,
player,201609180car,sfo,TillAn01,special_teams,5,,,,,
player,201609180car,sfo,TillAn01,st_pct,12%,,,,,
player,201609180car,sfo,PattQu00,pos,WR,,,,,
player,201609180car,sfo,PattQu00,offense,57,,,,,
player,201609180car,sfo,PattQu00,off_pct,88%,,,,,
player,201609180car,sfo,PattQu00,defense,0,,,,,
player,201609180car,sfo,PattQu00,def_pct,0%,,,,,
player,201609180car,sfo,PattQu00,special_teams,7,,,,,
player,201609180car,sfo,PattQu00,st_pct,18%,,,,,
player,201609180car,sfo,SmitTo02,pos,WR,,,,,
player,201609180car,sfo,SmitTo02,offense,55,,,,,
player,201609180car,sfo,SmitTo02,off_pct,85%,,,,,
player,201609180car,sfo,SmitTo02,defense,0,,,,,
player,201609180car,sfo,SmitTo02,def_pct,0%,,,,,
player,201609180car,sfo,SmitTo02,special_teams,0,,,,,
player,201609180car,sfo,SmitTo02,st_pct,0%,,,,,
player,201609180car,sfo,KerlJe00,pos,WR,,,,,
player,201609180car,sfo,KerlJe00,offense,47,,,,,
player,201609180car,sfo,KerlJe00,off_pct,72%,,,,,
player,201609180car,sfo,KerlJe00,defense,0,,,,,
player,201609180car,sfo,KerlJe00,def_pct,0%,,,,,
player,201609180car,sfo,KerlJe00,special_teams,4,,,,,
player,201609180car,sfo,KerlJe00,st_pct,10%,,,,,
player,201609180car,sfo,HydeCa00,pos,RB,,,,,
player,201609180car,sfo,HydeCa00,offense,39,,,,,
player,201609180car,sfo,HydeCa00,off_pct,60%,,,,,
player,201609180car,sfo,HydeCa00,defense,0,,,,,
player,201609180car,sfo,HydeCa00,def_pct,0%,,,,,
player,201609180car,sfo,HydeCa00,special_teams,0,,,,,
player,201609180car,sfo,HydeCa00,st_pct,0%,,,,,
player,201609180car,sfo,McDoVa00,pos,TE,,,,,
player,201609180car,sfo,McDoVa00,offense,38,,,,,
player,201609180car,sfo,McDoVa00,off_pct,58%,,,,,
player,201609180car,sfo,McDoVa00,defense,0,,,,,
player,201609180car,sfo,McDoVa00,def_pct,0%,,,,,
player,201609180car,sfo,McDoVa00,special_teams,12,,,,,
player,201609180car,sfo,McDoVa00,st_pct,30%,,,,,
player,201609180car,sfo,CeleGa00,pos,TE,,,,,
player,201609180car,sfo,CeleGa00,offense,32,,,,,
player,201609180car,sfo,CeleGa00,off_pct,49%,,,,,
player,201609180car,sfo,CeleGa00,defense,0,,,,,
player,201609180car,sfo,CeleGa00,def_pct,0%,,,,,
player,201609180car,sfo,CeleGa00,special_teams,8,,,,,
player,201609180car,sfo,CeleGa00,st_pct,20%,,,,,
player,201609180car,sfo,DrauSh00,pos,RB,,,,,
player,201609180car,sfo,DrauSh00,offense,22,,,,,
player,201609180car,sfo,DrauSh00,off_pct,34%,,,,,
player,201609180car,sfo,DrauSh00,defense,0,,,,,
player,201609180car,sfo,DrauSh00,def_pct,0%,,,,,
player,201609180car,sfo,DrauSh00,special_teams,15,,,,,
player,201609180car,sfo,DrauSh00,st_pct,38%,,,,,
player,201609180car,sfo,StreRo00,pos,WR,,,,,
player,201609180car,sfo,StreRo00,offense,11,,,,,
player,201609180car,sfo,StreRo00,off_pct,17%,,,,,
player,201609180car,sfo,StreRo00,defense,0,,,,,
player,201609180car,sfo,StreRo00,def_pct,0%,,,,,
player,201609180car,sfo,StreRo00,special_teams,17,,,,,
player,201609180car,sfo,StreRo00,st_pct,42%,,,,,
player,201609180car,sfo,BurbAa00,pos,WR,,,,,
player,201609180car,sfo,BurbAa00,offense,10,,,,,
player,201609180car,sfo,BurbAa00,off_pct,15%,,,,,
player,201609180car,sfo,BurbAa00,defense,0,,,,,
player,201609180car,sfo,BurbAa00,def_pct,0%,,,,,
player,201609180car,sfo,BurbAa00,special_teams,16,,,,,
player,201609180car,sfo,BurbAa00,st_pct,40%,,,,,
player,201609180car,sfo,BellBl00,pos,TE,,,,,
player,201609180car,sfo,BellBl00,offense,10,,,,,
player,201609180car,sfo,BellBl00,off_pct,15%,,,,,
player,201609180car,sfo,BellBl00,defense,0,,,,,
player,201609180car,sfo,BellBl00,def_pct,0%,,,,,
player,201609180car,sfo,BellBl00,special_teams,7,,,,,
player,201609180car,sfo,BellBl00,st_pct,18%,,,,,
player,201609180car,sfo,DaviMi01,pos,RB,,,,,
player,201609180car,sfo,DaviMi01,offense,4,,,,,
player,201609180car,sfo,DaviMi01,off_pct,6%,,,,,
player,201609180car,sfo,DaviMi01,defense,0,,,,,
player,201609180car,sfo,DaviMi01,def_pct,0%,,,,,
player,201609180car,sfo,DaviMi01,special_teams,13,,,,,
player,201609180car,sfo,DaviMi01,st_pct,32%,,,,,
player,201609180car,sfo,MartMa01,pos,C,,,,,
player,201609180car,sfo,MartMa01,offense,4,,,,,
player,201609180car,sfo,MartMa01,off_pct,6%,,,,,
player,201609180car,sfo,MartMa01,defense,0,,,,,
player,201609180car,sfo,MartMa01,def_pct,0%,,,,,
player,201609180car,sfo,MartMa01,special_teams,0,,,,,
player,201609180car,sfo,MartMa01,st_pct,0%,,,,,
player,201609180car,sfo,ReidEr00,pos,FS,,,,,
player,201609180car,sfo,ReidEr00,offense,0,,,,,
player,201609180car,sfo,ReidEr00,off_pct,0%,,,,,
player,201609180car,sfo,ReidEr00,defense,83,,,,,
player,201609180car,sfo,ReidEr00,def_pct,100%,,,,,
player,201609180car,sfo,ReidEr00,special_teams,10,,,,,
player,201609180car,sfo,ReidEr00,st_pct,25%,,,,,
player,201609180car,sfo,BowmNa99,pos,LB,,,,,
player,201609180car,sfo,BowmNa99,offense,0,,,,,
player,201609180car,sfo,BowmNa99,off_pct,0%,,,,,
player,201609180car,sfo,BowmNa99,defense,83,,,,,
player,201609180car,sfo,BowmNa99,def_pct,100%,,,,,
player,201609180car,sfo,BowmNa99,special_teams,10,,,,,
player,201609180car,sfo,BowmNa99,st_pct,25%,,,,,
player,201609180car,sfo,WardJi01,pos,CB,,,,,
player,201609180car,sfo,WardJi01,offense,0,,,,,
player,201609180car,sfo,WardJi01,off_pct,0%,,,,,
player,201609180car,sfo,WardJi01,defense,83,,,,,
player,201609180car,sfo,WardJi01,def_pct,100%,,,,,
player,201609180car,sfo,WardJi01,special_teams,10,,,,,
player,201609180car,sfo,WardJi01,st_pct,25%,,,,,
player,201609180car,sfo,BrocTr00,pos,CB,,,,,
player,201609180car,sfo,BrocTr00,offense,0,,,,,
player,201609180car,sfo,BrocTr00,off_pct,0%,,,,,
player,201609180car,sfo,BrocTr00,defense,83,,,,,
player,201609180car,sfo,BrocTr00,def_pct,100%,,,,,
player,201609180car,sfo,BrocTr00,special_teams,1,,,,,
player,201609180car,sfo,BrocTr00,st_pct,2%,,,,,
player,201609180car,sfo,BethAn20,pos,SS,,,,,
player,201609180car,sfo,BethAn20,offense,0,,,,,
player,201609180car,sfo,BethAn20,off_pct,0%,,,,,
player,201609180car,sfo,BethAn20,defense,80,,,,,
player,201609180car,sfo,BethAn20,def_pct,96%,,,,,
player,201609180car,sfo,BethAn20,special_teams,8,,,,,
player,201609180car,sfo,BethAn20,st_pct,20%,,,,,
player,201609180car,sfo,BuckDe00,pos,DT,,,,,
player,201609180car,sfo,BuckDe00,offense,0,,,,,
player,201609180car,sfo,BuckDe00,off_pct,0%,,,,,
player,201609180car,sfo,BuckDe00,defense,65,,,,,
player,201609180car,sfo,BuckDe00,def_pct,78%,,,,,
player,201609180car,sfo,BuckDe00,special_teams,13,,,,,
player,201609180car,sfo,BuckDe00,st_pct,32%,,,,,
player,201609180car,sfo,BrooAh21,pos,LB,,,,,
player,201609180car,sfo,BrooAh21,offense,0,,,,,
player,201609180car,sfo,BrooAh21,off_pct,0%,,,,,
player,201609180car,sfo,BrooAh21,defense,57,,,,,
player,201609180car,sfo,BrooAh21,def_pct,69%,,,,,
player,201609180car,sfo,BrooAh21,special_teams,7,,,,,
player,201609180car,sfo,BrooAh21,st_pct,18%,,,,,
player,201609180car,sfo,HaroEl00,pos,LB,,,,,
player,201609180car,sfo,HaroEl00,offense,0,,,,,
player,201609180car,sfo,HaroEl00,off_pct,0%,,,,,
player,201609180car,sfo,HaroEl00,defense,57,,,,,
player,201609180car,sfo,HaroEl00,def_pct,69%,,,,,
player,201609180car,sfo,HaroEl00,special_teams,4,,,,,
player,201609180car,sfo,HaroEl00,st_pct,10%,,,,,
player,201609180car,sfo,HodgGe00,pos,LB,,,,,
player,201609180car,sfo,HodgGe00,offense,0,,,,,
player,201609180car,sfo,HodgGe00,off_pct,0%,,,,,
player,201609180car,sfo,HodgGe00,defense,56,,,,,
player,201609180car,sfo,HodgGe00,def_pct,67%,,,,,
player,201609180car,sfo,HodgGe00,special_teams,7,,,,,
player,201609180car,sfo,HodgGe00,st_pct,18%,,,,,
player,201609180car,sfo,DialQu00,pos,DT,,,,,
player,201609180car,sfo,DialQu00,offense,0,,,,,
player,201609180car,sfo,DialQu00,off_pct,0%,,,,,
player,201609180car,sfo,DialQu00,defense,48,,,,,
player,201609180car,sfo,DialQu00,def_pct,58%,,,,,
player,201609180car,sfo,DialQu00,special_teams,15,,,,,
player,201609180car,sfo,DialQu00,st_pct,38%,,,,,
player,201609180car,sfo,PurcMi00,pos,NT,,,,,
player,201609180car,sfo,PurcMi00,offense,0,,,,,
player,201609180car,sfo,PurcMi00,off_pct,0%,,,,,
player,201609180car,sfo,PurcMi00,defense,46,,,,,
player,201609180car,sfo,PurcMi00,def_pct,55%,,,,,
player,201609180car,sfo,PurcMi00,special_teams,17,,,,,
player,201609180car,sfo,PurcMi00,st_pct,42%,,,,,
player,201609180car,sfo,ArmsAr01,pos,DT,,,,,
player,201609180car,sfo,ArmsAr01,offense,0,,,,,
player,201609180car,sfo,ArmsAr01,off_pct,0%,,,,,
player,201609180car,sfo,ArmsAr01,defense,41,,,,,
player,201609180car,sfo,ArmsAr01,def_pct,49%,,,,,
player,201609180car,sfo,ArmsAr01,special_teams,7,,,,,
player,201609180car,sfo,ArmsAr01,st_pct,18%,,,,,
player,201609180car,sfo,ArmsRa01,pos,LB,,,,,
player,201609180car,sfo,ArmsRa01,offense,0,,,,,
player,201609180car,sfo,ArmsRa01,off_pct,0%,,,,,
player,201609180car,sfo,ArmsRa01,defense,27,,,,,
player,201609180car,sfo,ArmsRa01,def_pct,33%,,,,,
player,201609180car,sfo,ArmsRa01,special_teams,7,,,,,
player,201609180car,sfo,ArmsRa01,st_pct,18%,,,,,
player,201609180car,sfo,CarrCo00,pos,LB,,,,,
player,201609180car,sfo,CarrCo00,offense,0,,,,,
player,201609180car,sfo,CarrCo00,off_pct,0%,,,,,
player,201609180car,sfo,CarrCo00,defense,23,,,,,
player,201609180car,sfo,CarrCo00,def_pct,28%,,,,,
player,201609180car,sfo,CarrCo00,special_teams,14,,,,,
player,201609180car,sfo,CarrCo00,st_pct,35%,,,,,
player,201609180car,sfo,TartJa00,pos,SS,,,,,
player,201609180car,sfo,TartJa00,offense,0,,,,,
player,201609180car,sfo,TartJa00,off_pct,0%,,,,,
player,201609180car,sfo,TartJa00,defense,21,,,,,
player,201609180car,sfo,TartJa00,def_pct,25%,,,,,
player,201609180car,sfo,TartJa00,special_teams,20,,,,,
player,201609180car,sfo,TartJa00,st_pct,50%,,,,,
player,201609180car,sfo,DaviCh05,pos,CB,,,,,
player,201609180car,sfo,DaviCh05,offense,0,,,,,
player,201609180car,sfo,DaviCh05,off_pct,0%,,,,,
player,201609180car,sfo,DaviCh05,defense,15,,,,,
player,201609180car,sfo,DaviCh05,def_pct,18%,,,,,
player,201609180car,sfo,DaviCh05,special_teams,10,,,,,
player,201609180car,sfo,DaviCh05,st_pct,25%,,,,,
player,201609180car,sfo,DorsGl99,pos,NT,,,,,
player,201609180car,sfo,DorsGl99,offense,0,,,,,
player,201609180car,sfo,DorsGl99,off_pct,0%,,,,,
player,201609180car,sfo,DorsGl99,defense,15,,,,,
player,201609180car,sfo,DorsGl99,def_pct,18%,,,,,
player,201609180car,sfo,DorsGl99,special_teams,0,,,,,
player,201609180car,sfo,DorsGl99,st_pct,0%,,,,,
player,201609180car,sfo,BlaiRo00,pos,DT,,,,,
player,201609180car,sfo,BlaiRo00,offense,0,,,,,
player,201609180car,sfo,BlaiRo00,off_pct,0%,,,,,
player,201609180car,sfo,BlaiRo00,defense,12,,,,,
player,201609180car,sfo,BlaiRo00,def_pct,14%,,,,,
player,201609180car,sfo,BlaiRo00,special_teams,10,,,,,
player,201609180car,sfo,BlaiRo00,st_pct,25%,,,,,
player,201609180car,sfo,RobiRa00,pos,CB,,,,,
player,201609180car,sfo,RobiRa00,offense,0,,,,,
player,201609180car,sfo,RobiRa00,off_pct,0%,,,,,
player,201609180car,sfo,RobiRa00,defense,11,,,,,
player,201609180car,sfo,RobiRa00,def_pct,13%,,,,,
player,201609180car,sfo,RobiRa00,special_teams,9,,,,,
player,201609180car,sfo,RobiRa00,st_pct,22%,,,,,
player,201609180car,sfo,ReasKe00,pos,CB,,,,,
player,201609180car,sfo,ReasKe00,offense,0,,,,,
player,201609180car,sfo,ReasKe00,off_pct,0%,,,,,
player,201609180car,sfo,ReasKe00,defense,7,,,,,
player,201609180car,sfo,ReasKe00,def_pct,8%,,,,,
player,201609180car,sfo,ReasKe00,special_teams,8,,,,,
player,201609180car,sfo,ReasKe00,st_pct,20%,,,,,
player,201609180car,sfo,WilhMi00,pos,LB,,,,,
player,201609180car,sfo,WilhMi00,offense,0,,,,,
player,201609180car,sfo,WilhMi00,off_pct,0%,,,,,
player,201609180car,sfo,WilhMi00,defense,0,,,,,
player,201609180car,sfo,WilhMi00,def_pct,0%,,,,,
player,201609180car,sfo,WilhMi00,special_teams,34,,,,,
player,201609180car,sfo,WilhMi00,st_pct,85%,,,,,
player,201609180car,sfo,JohnDo02,pos,CB,,,,,
player,201609180car,sfo,JohnDo02,offense,0,,,,,
player,201609180car,sfo,JohnDo02,off_pct,0%,,,,,
player,201609180car,sfo,JohnDo02,defense,0,,,,,
player,201609180car,sfo,JohnDo02,def_pct,0%,,,,,
player,201609180car,sfo,JohnDo02,special_teams,34,,,,,
player,201609180car,sfo,JohnDo02,st_pct,85%,,,,,
player,201609180car,sfo,BellNi01,pos,LB,,,,,
player,201609180car,sfo,BellNi01,offense,0,,,,,
player,201609180car,sfo,BellNi01,off_pct,0%,,,,,
player,201609180car,sfo,BellNi01,defense,0,,,,,
player,201609180car,sfo,BellNi01,def_pct,0%,,,,,
player,201609180car,sfo,BellNi01,special_teams,25,,,,,
player,201609180car,sfo,BellNi01,st_pct,62%,,,,,
player,201609180car,sfo,PiniBr00,pos,P,,,,,
player,201609180car,sfo,PiniBr00,offense,0,,,,,
player,201609180car,sfo,PiniBr00,off_pct,0%,,,,,
player,201609180car,sfo,PiniBr00,defense,0,,,,,
player,201609180car,sfo,PiniBr00,def_pct,0%,,,,,
player,201609180car,sfo,PiniBr00,special_teams,12,,,,,
player,201609180car,sfo,PiniBr00,st_pct,30%,,,,,
player,201609180car,sfo,NelsKy00,pos,LS,,,,,
player,201609180car,sfo,NelsKy00,offense,0,,,,,
player,201609180car,sfo,NelsKy00,off_pct,0%,,,,,
player,201609180car,sfo,NelsKy00,defense,0,,,,,
player,201609180car,sfo,NelsKy00,def_pct,0%,,,,,
player,201609180car,sfo,NelsKy00,special_teams,12,,,,,
player,201609180car,sfo,NelsKy00,st_pct,30%,,,,,
player,201609180car,sfo,dawsophi01,pos,K,,,,,
player,201609180car,sfo,dawsophi01,offense,0,,,,,
player,201609180car,sfo,dawsophi01,off_pct,0%,,,,,
player,201609180car,sfo,dawsophi01,defense,0,,,,,
player,201609180car,sfo,dawsophi01,def_pct,0%,,,,,
player,201609180car,sfo,dawsophi01,special_teams,11,,,,,
player,201609180car,sfo,dawsophi01,st_pct,28%,,,,,
player,201609180car,sfo,GarnJo00,pos,G,,,,,
player,201609180car,sfo,GarnJo00,offense,0,,,,,
player,201609180car,sfo,GarnJo00,off_pct,0%,,,,,
player,201609180car,sfo,GarnJo00,defense,0,,,,,
player,201609180car,sfo,GarnJo00,def_pct,0%,,,,,
player,201609180car,sfo,GarnJo00,special_teams,6,,,,,
player,201609180car,sfo,GarnJo00,st_pct,15%,,,,,
