game,2016,7,20161023,201610230det,was,"Washington Redskins",17,det,"Detroit Lions",20
player,201610230det,det,ZennZa00,def_int,0,,,,,
player,201610230det,det,ZennZa00,def_int_yds,,,,,,
player,201610230det,det,ZennZa00,def_int_td,0,,,,,
player,201610230det,det,ZennZa00,def_int_long,0,,,,,
player,201610230det,det,ZennZa00,pass_defended,0,,,,,
player,201610230det,det,ZennZa00,sacks,0.0,,,,,
player,201610230det,det,ZennZa00,tackles_combined,1,,,,,
player,201610230det,det,ZennZa00,tackles_solo,1,,,,,
player,201610230det,det,ZennZa00,tackles_assists,0,,,,,
player,201610230det,det,ZennZa00,tackles_loss,0,,,,,
player,201610230det,det,ZennZa00,qb_hits,0,,,,,
player,201610230det,det,ZennZa00,fumbles_rec,0,,,,,
player,201610230det,det,ZennZa00,fumbles_rec_yds,0,,,,,
player,201610230det,det,ZennZa00,fumbles_rec_td,0,,,,,
player,201610230det,det,ZennZa00,fumbles_forced,0,,,,,
player,201610230det,det,ZettAn00,def_int,0,,,,,
player,201610230det,det,ZettAn00,def_int_yds,0,,,,,
player,201610230det,det,ZettAn00,def_int_td,0,,,,,
player,201610230det,det,ZettAn00,def_int_long,0,,,,,
player,201610230det,det,ZettAn00,pass_defended,0,,,,,
player,201610230det,det,ZettAn00,sacks,0.0,,,,,
player,201610230det,det,ZettAn00,tackles_combined,1,,,,,
player,201610230det,det,ZettAn00,tackles_solo,1,,,,,
player,201610230det,det,ZettAn00,tackles_assists,0,,,,,
player,201610230det,det,ZettAn00,tackles_loss,0,,,,,
player,201610230det,det,ZettAn00,qb_hits,0,,,,,
player,201610230det,det,ZettAn00,fumbles_rec,0,,,,,
player,201610230det,det,ZettAn00,fumbles_rec_yds,0,,,,,
player,201610230det,det,ZettAn00,fumbles_rec_td,0,,,,,
player,201610230det,det,ZettAn00,fumbles_forced,0,,,,,
player,201610230det,was,BlacWi20,kick_ret,0,,,,,
player,201610230det,was,BlacWi20,kick_ret_yds,0,,,,,
player,201610230det,was,BlacWi20,kick_ret_yds_per_ret,,,,,,
player,201610230det,was,BlacWi20,kick_ret_td,0,,,,,
player,201610230det,was,BlacWi20,kick_ret_long,0,,,,,
player,201610230det,was,BlacWi20,punt_ret,1,,,,,
player,201610230det,was,BlacWi20,punt_ret_yds,16,,,,,
player,201610230det,was,BlacWi20,punt_ret_yds_per_ret,16.0,,,,,
player,201610230det,was,BlacWi20,punt_ret_td,0,,,,,
player,201610230det,was,BlacWi20,punt_ret_long,16,,,,,
player,201610230det,was,HopkDu00,xpm,2,,,,,
player,201610230det,was,HopkDu00,xpa,2,,,,,
player,201610230det,was,HopkDu00,fgm,1,,,,,
player,201610230det,was,HopkDu00,fga,2,,,,,
player,201610230det,was,HopkDu00,punt,0,,,,,
player,201610230det,was,HopkDu00,punt_yds,0,,,,,
player,201610230det,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201610230det,was,HopkDu00,punt_long,0,,,,,
player,201610230det,was,WayxTr00,xpm,,,,,,
player,201610230det,was,WayxTr00,xpa,,,,,,
player,201610230det,was,WayxTr00,fgm,,,,,,
player,201610230det,was,WayxTr00,fga,,,,,,
player,201610230det,was,WayxTr00,punt,2,,,,,
player,201610230det,was,WayxTr00,punt_yds,86,,,,,
player,201610230det,was,WayxTr00,punt_yds_per_punt,43.0,,,,,
player,201610230det,was,WayxTr00,punt_long,59,,,,,
player,201610230det,det,PratMa20,xpm,2,,,,,
player,201610230det,det,PratMa20,xpa,2,,,,,
player,201610230det,det,PratMa20,fgm,2,,,,,
player,201610230det,det,PratMa20,fga,3,,,,,
player,201610230det,det,PratMa20,punt,0,,,,,
player,201610230det,det,PratMa20,punt_yds,0,,,,,
player,201610230det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201610230det,det,PratMa20,punt_long,0,,,,,
player,201610230det,det,MartSa01,xpm,,,,,,
player,201610230det,det,MartSa01,xpa,,,,,,
player,201610230det,det,MartSa01,fgm,,,,,,
player,201610230det,det,MartSa01,fga,,,,,,
player,201610230det,det,MartSa01,punt,3,,,,,
player,201610230det,det,MartSa01,punt_yds,153,,,,,
player,201610230det,det,MartSa01,punt_yds_per_punt,51.0,,,,,
player,201610230det,det,MartSa01,punt_long,58,,,,,
player,201610230det,det,DeckTa00,pos,T,,,,,
player,201610230det,det,DeckTa00,offense,53,,,,,
player,201610230det,det,DeckTa00,off_pct,100%,,,,,
player,201610230det,det,DeckTa00,defense,0,,,,,
player,201610230det,det,DeckTa00,def_pct,0%,,,,,
player,201610230det,det,DeckTa00,special_teams,5,,,,,
player,201610230det,det,DeckTa00,st_pct,23%,,,,,
player,201610230det,det,SwanTr00,pos,C,,,,,
player,201610230det,det,SwanTr00,offense,53,,,,,
player,201610230det,det,SwanTr00,off_pct,100%,,,,,
player,201610230det,det,SwanTr00,defense,0,,,,,
player,201610230det,det,SwanTr00,def_pct,0%,,,,,
player,201610230det,det,SwanTr00,special_teams,5,,,,,
player,201610230det,det,SwanTr00,st_pct,23%,,,,,
player,201610230det,det,ReifRi00,pos,T,,,,,
player,201610230det,det,ReifRi00,offense,53,,,,,
player,201610230det,det,ReifRi00,off_pct,100%,,,,,
player,201610230det,det,ReifRi00,defense,0,,,,,
player,201610230det,det,ReifRi00,def_pct,0%,,,,,
player,201610230det,det,ReifRi00,special_teams,5,,,,,
player,201610230det,det,ReifRi00,st_pct,23%,,,,,
player,201610230det,det,GlasGr00,pos,C,,,,,
player,201610230det,det,GlasGr00,offense,53,,,,,
player,201610230det,det,GlasGr00,off_pct,100%,,,,,
player,201610230det,det,GlasGr00,defense,0,,,,,
player,201610230det,det,GlasGr00,def_pct,0%,,,,,
player,201610230det,det,GlasGr00,special_teams,5,,,,,
player,201610230det,det,GlasGr00,st_pct,23%,,,,,
player,201610230det,det,WarfLa00,pos,G,,,,,
player,201610230det,det,WarfLa00,offense,53,,,,,
player,201610230det,det,WarfLa00,off_pct,100%,,,,,
player,201610230det,det,WarfLa00,defense,0,,,,,
player,201610230det,det,WarfLa00,def_pct,0%,,,,,
player,201610230det,det,WarfLa00,special_teams,5,,,,,
player,201610230det,det,WarfLa00,st_pct,23%,,,,,
player,201610230det,det,StafMa00,pos,QB,,,,,
player,201610230det,det,StafMa00,offense,53,,,,,
player,201610230det,det,StafMa00,off_pct,100%,,,,,
player,201610230det,det,StafMa00,defense,0,,,,,
player,201610230det,det,StafMa00,def_pct,0%,,,,,
player,201610230det,det,StafMa00,special_teams,0,,,,,
player,201610230det,det,StafMa00,st_pct,0%,,,,,
player,201610230det,det,JoneMa02,pos,WR,,,,,
player,201610230det,det,JoneMa02,offense,49,,,,,
player,201610230det,det,JoneMa02,off_pct,92%,,,,,
player,201610230det,det,JoneMa02,defense,0,,,,,
player,201610230det,det,JoneMa02,def_pct,0%,,,,,
player,201610230det,det,JoneMa02,special_teams,0,,,,,
player,201610230det,det,JoneMa02,st_pct,0%,,,,,
player,201610230det,det,TateGo00,pos,WR,,,,,
player,201610230det,det,TateGo00,offense,44,,,,,
player,201610230det,det,TateGo00,off_pct,83%,,,,,
player,201610230det,det,TateGo00,defense,0,,,,,
player,201610230det,det,TateGo00,def_pct,0%,,,,,
player,201610230det,det,TateGo00,special_teams,0,,,,,
player,201610230det,det,TateGo00,st_pct,0%,,,,,
player,201610230det,det,BoldAn00,pos,WR,,,,,
player,201610230det,det,BoldAn00,offense,42,,,,,
player,201610230det,det,BoldAn00,off_pct,79%,,,,,
player,201610230det,det,BoldAn00,defense,0,,,,,
player,201610230det,det,BoldAn00,def_pct,0%,,,,,
player,201610230det,det,BoldAn00,special_teams,0,,,,,
player,201610230det,det,BoldAn00,st_pct,0%,,,,,
player,201610230det,det,ZennZa00,pos,RB,,,,,
player,201610230det,det,ZennZa00,offense,32,,,,,
player,201610230det,det,ZennZa00,off_pct,60%,,,,,
player,201610230det,det,ZennZa00,defense,0,,,,,
player,201610230det,det,ZennZa00,def_pct,0%,,,,,
player,201610230det,det,ZennZa00,special_teams,3,,,,,
player,201610230det,det,ZennZa00,st_pct,14%,,,,,
player,201610230det,det,HarbCl00,pos,TE,,,,,
player,201610230det,det,HarbCl00,offense,23,,,,,
player,201610230det,det,HarbCl00,off_pct,43%,,,,,
player,201610230det,det,HarbCl00,defense,0,,,,,
player,201610230det,det,HarbCl00,def_pct,0%,,,,,
player,201610230det,det,HarbCl00,special_teams,3,,,,,
player,201610230det,det,HarbCl00,st_pct,14%,,,,,
player,201610230det,det,RobeAn00,pos,WR,,,,,
player,201610230det,det,RobeAn00,offense,20,,,,,
player,201610230det,det,RobeAn00,off_pct,38%,,,,,
player,201610230det,det,RobeAn00,defense,0,,,,,
player,201610230det,det,RobeAn00,def_pct,0%,,,,,
player,201610230det,det,RobeAn00,special_teams,5,,,,,
player,201610230det,det,RobeAn00,st_pct,23%,,,,,
player,201610230det,det,LeexKh00,pos,TE,,,,,
player,201610230det,det,LeexKh00,offense,19,,,,,
player,201610230det,det,LeexKh00,off_pct,36%,,,,,
player,201610230det,det,LeexKh00,defense,0,,,,,
player,201610230det,det,LeexKh00,def_pct,0%,,,,,
player,201610230det,det,LeexKh00,special_teams,8,,,,,
player,201610230det,det,LeexKh00,st_pct,36%,,,,,
player,201610230det,det,ForsJu00,pos,RB,,,,,
player,201610230det,det,ForsJu00,offense,16,,,,,
player,201610230det,det,ForsJu00,off_pct,30%,,,,,
player,201610230det,det,ForsJu00,defense,0,,,,,
player,201610230det,det,ForsJu00,def_pct,0%,,,,,
player,201610230det,det,ForsJu00,special_teams,0,,,,,
player,201610230det,det,ForsJu00,st_pct,0%,,,,,
player,201610230det,det,BurtMi00,pos,FB,,,,,
player,201610230det,det,BurtMi00,offense,9,,,,,
player,201610230det,det,BurtMi00,off_pct,17%,,,,,
player,201610230det,det,BurtMi00,defense,0,,,,,
player,201610230det,det,BurtMi00,def_pct,0%,,,,,
player,201610230det,det,BurtMi00,special_teams,8,,,,,
player,201610230det,det,BurtMi00,st_pct,36%,,,,,
player,201610230det,det,LucaCo01,pos,T,,,,,
player,201610230det,det,LucaCo01,offense,8,,,,,
player,201610230det,det,LucaCo01,off_pct,15%,,,,,
player,201610230det,det,LucaCo01,defense,0,,,,,
player,201610230det,det,LucaCo01,def_pct,0%,,,,,
player,201610230det,det,LucaCo01,special_teams,5,,,,,
player,201610230det,det,LucaCo01,st_pct,23%,,,,,
player,201610230det,det,WickCo00,pos,TE,,,,,
player,201610230det,det,WickCo00,offense,3,,,,,
player,201610230det,det,WickCo00,off_pct,6%,,,,,
player,201610230det,det,WickCo00,defense,0,,,,,
player,201610230det,det,WickCo00,def_pct,0%,,,,,
player,201610230det,det,WickCo00,special_teams,2,,,,,
player,201610230det,det,WickCo00,st_pct,9%,,,,,
player,201610230det,det,QuinGl99,pos,FS,,,,,
player,201610230det,det,QuinGl99,offense,0,,,,,
player,201610230det,det,QuinGl99,off_pct,0%,,,,,
player,201610230det,det,QuinGl99,defense,73,,,,,
player,201610230det,det,QuinGl99,def_pct,100%,,,,,
player,201610230det,det,QuinGl99,special_teams,4,,,,,
player,201610230det,det,QuinGl99,st_pct,18%,,,,,
player,201610230det,det,WhitTa00,pos,LB,,,,,
player,201610230det,det,WhitTa00,offense,0,,,,,
player,201610230det,det,WhitTa00,off_pct,0%,,,,,
player,201610230det,det,WhitTa00,defense,73,,,,,
player,201610230det,det,WhitTa00,def_pct,100%,,,,,
player,201610230det,det,WhitTa00,special_teams,4,,,,,
player,201610230det,det,WhitTa00,st_pct,18%,,,,,
player,201610230det,det,LawsNe00,pos,CB,,,,,
player,201610230det,det,LawsNe00,offense,0,,,,,
player,201610230det,det,LawsNe00,off_pct,0%,,,,,
player,201610230det,det,LawsNe00,defense,63,,,,,
player,201610230det,det,LawsNe00,def_pct,86%,,,,,
player,201610230det,det,LawsNe00,special_teams,9,,,,,
player,201610230det,det,LawsNe00,st_pct,41%,,,,,
player,201610230det,det,DiggQu00,pos,CB,,,,,
player,201610230det,det,DiggQu00,offense,0,,,,,
player,201610230det,det,DiggQu00,off_pct,0%,,,,,
player,201610230det,det,DiggQu00,defense,52,,,,,
player,201610230det,det,DiggQu00,def_pct,71%,,,,,
player,201610230det,det,DiggQu00,special_teams,7,,,,,
player,201610230det,det,DiggQu00,st_pct,32%,,,,,
player,201610230det,det,HydeKe01,pos,DE,,,,,
player,201610230det,det,HydeKe01,offense,0,,,,,
player,201610230det,det,HydeKe01,off_pct,0%,,,,,
player,201610230det,det,HydeKe01,defense,52,,,,,
player,201610230det,det,HydeKe01,def_pct,71%,,,,,
player,201610230det,det,HydeKe01,special_teams,1,,,,,
player,201610230det,det,HydeKe01,st_pct,5%,,,,,
player,201610230det,det,BadeJo00,pos,CB,,,,,
player,201610230det,det,BadeJo00,offense,0,,,,,
player,201610230det,det,BadeJo00,off_pct,0%,,,,,
player,201610230det,det,BadeJo00,defense,51,,,,,
player,201610230det,det,BadeJo00,def_pct,70%,,,,,
player,201610230det,det,BadeJo00,special_teams,12,,,,,
player,201610230det,det,BadeJo00,st_pct,55%,,,,,
player,201610230det,det,WilsTa00,pos,SS,,,,,
player,201610230det,det,WilsTa00,offense,0,,,,,
player,201610230det,det,WilsTa00,off_pct,0%,,,,,
player,201610230det,det,WilsTa00,defense,51,,,,,
player,201610230det,det,WilsTa00,def_pct,70%,,,,,
player,201610230det,det,WilsTa00,special_teams,3,,,,,
player,201610230det,det,WilsTa00,st_pct,14%,,,,,
player,201610230det,det,TaylDe00,pos,DE,,,,,
player,201610230det,det,TaylDe00,offense,0,,,,,
player,201610230det,det,TaylDe00,off_pct,0%,,,,,
player,201610230det,det,TaylDe00,defense,48,,,,,
player,201610230det,det,TaylDe00,def_pct,66%,,,,,
player,201610230det,det,TaylDe00,special_teams,3,,,,,
player,201610230det,det,TaylDe00,st_pct,14%,,,,,
player,201610230det,det,AnsaEz00,pos,DE,,,,,
player,201610230det,det,AnsaEz00,offense,0,,,,,
player,201610230det,det,AnsaEz00,off_pct,0%,,,,,
player,201610230det,det,AnsaEz00,defense,41,,,,,
player,201610230det,det,AnsaEz00,def_pct,56%,,,,,
player,201610230det,det,AnsaEz00,special_teams,0,,,,,
player,201610230det,det,AnsaEz00,st_pct,0%,,,,,
player,201610230det,det,BushRa00,pos,SS,,,,,
player,201610230det,det,BushRa00,offense,0,,,,,
player,201610230det,det,BushRa00,off_pct,0%,,,,,
player,201610230det,det,BushRa00,defense,40,,,,,
player,201610230det,det,BushRa00,def_pct,55%,,,,,
player,201610230det,det,BushRa00,special_teams,7,,,,,
player,201610230det,det,BushRa00,st_pct,32%,,,,,
player,201610230det,det,VanNKy00,pos,LB,,,,,
player,201610230det,det,VanNKy00,offense,0,,,,,
player,201610230det,det,VanNKy00,off_pct,0%,,,,,
player,201610230det,det,VanNKy00,defense,36,,,,,
player,201610230det,det,VanNKy00,def_pct,49%,,,,,
player,201610230det,det,VanNKy00,special_teams,17,,,,,
player,201610230det,det,VanNKy00,st_pct,77%,,,,,
player,201610230det,det,WillAn01,pos,LB,,,,,
player,201610230det,det,WillAn01,offense,0,,,,,
player,201610230det,det,WillAn01,off_pct,0%,,,,,
player,201610230det,det,WillAn01,defense,28,,,,,
player,201610230det,det,WillAn01,def_pct,38%,,,,,
player,201610230det,det,WillAn01,special_teams,13,,,,,
player,201610230det,det,WillAn01,st_pct,59%,,,,,
player,201610230det,det,ZettAn00,pos,DE,,,,,
player,201610230det,det,ZettAn00,offense,0,,,,,
player,201610230det,det,ZettAn00,off_pct,0%,,,,,
player,201610230det,det,ZettAn00,defense,27,,,,,
player,201610230det,det,ZettAn00,def_pct,37%,,,,,
player,201610230det,det,ZettAn00,special_teams,4,,,,,
player,201610230det,det,ZettAn00,st_pct,18%,,,,,
player,201610230det,det,RobiAS00,pos,DT,,,,,
player,201610230det,det,RobiAS00,offense,0,,,,,
player,201610230det,det,RobiAS00,off_pct,0%,,,,,
player,201610230det,det,RobiAS00,defense,26,,,,,
player,201610230det,det,RobiAS00,def_pct,36%,,,,,
player,201610230det,det,RobiAS00,special_teams,3,,,,,
player,201610230det,det,RobiAS00,st_pct,14%,,,,,
player,201610230det,det,CharSt00,pos,DT,,,,,
player,201610230det,det,CharSt00,offense,0,,,,,
player,201610230det,det,CharSt00,off_pct,0%,,,,,
player,201610230det,det,CharSt00,defense,26,,,,,
player,201610230det,det,CharSt00,def_pct,36%,,,,,
player,201610230det,det,CharSt00,special_teams,2,,,,,
player,201610230det,det,CharSt00,st_pct,9%,,,,,
player,201610230det,det,ThorKh00,pos,DT,,,,,
player,201610230det,det,ThorKh00,offense,0,,,,,
player,201610230det,det,ThorKh00,off_pct,0%,,,,,
player,201610230det,det,ThorKh00,defense,25,,,,,
player,201610230det,det,ThorKh00,def_pct,34%,,,,,
player,201610230det,det,ThorKh00,special_teams,4,,,,,
player,201610230det,det,ThorKh00,st_pct,18%,,,,,
player,201610230det,det,WalkTy00,pos,DT,,,,,
player,201610230det,det,WalkTy00,offense,0,,,,,
player,201610230det,det,WalkTy00,off_pct,0%,,,,,
player,201610230det,det,WalkTy00,defense,25,,,,,
player,201610230det,det,WalkTy00,def_pct,34%,,,,,
player,201610230det,det,WalkTy00,special_teams,3,,,,,
player,201610230det,det,WalkTy00,st_pct,14%,,,,,
player,201610230det,det,BryaAr00,pos,DE,,,,,
player,201610230det,det,BryaAr00,offense,0,,,,,
player,201610230det,det,BryaAr00,off_pct,0%,,,,,
player,201610230det,det,BryaAr00,defense,24,,,,,
player,201610230det,det,BryaAr00,def_pct,33%,,,,,
player,201610230det,det,BryaAr00,special_teams,0,,,,,
player,201610230det,det,BryaAr00,st_pct,0%,,,,,
player,201610230det,det,SlayDa00,pos,CB,,,,,
player,201610230det,det,SlayDa00,offense,0,,,,,
player,201610230det,det,SlayDa00,off_pct,0%,,,,,
player,201610230det,det,SlayDa00,defense,22,,,,,
player,201610230det,det,SlayDa00,def_pct,30%,,,,,
player,201610230det,det,SlayDa00,special_teams,0,,,,,
player,201610230det,det,SlayDa00,st_pct,0%,,,,,
player,201610230det,det,KillMi00,pos,SS,,,,,
player,201610230det,det,KillMi00,offense,0,,,,,
player,201610230det,det,KillMi00,off_pct,0%,,,,,
player,201610230det,det,KillMi00,defense,10,,,,,
player,201610230det,det,KillMi00,def_pct,14%,,,,,
player,201610230det,det,KillMi00,special_teams,13,,,,,
player,201610230det,det,KillMi00,st_pct,59%,,,,,
player,201610230det,det,CopeBr00,pos,DE,,,,,
player,201610230det,det,CopeBr00,offense,0,,,,,
player,201610230det,det,CopeBr00,off_pct,0%,,,,,
player,201610230det,det,CopeBr00,defense,8,,,,,
player,201610230det,det,CopeBr00,def_pct,11%,,,,,
player,201610230det,det,CopeBr00,special_teams,13,,,,,
player,201610230det,det,CopeBr00,st_pct,59%,,,,,
player,201610230det,det,CareDo00,pos,FS,,,,,
player,201610230det,det,CareDo00,offense,0,,,,,
player,201610230det,det,CareDo00,off_pct,0%,,,,,
player,201610230det,det,CareDo00,defense,2,,,,,
player,201610230det,det,CareDo00,def_pct,3%,,,,,
player,201610230det,det,CareDo00,special_teams,17,,,,,
player,201610230det,det,CareDo00,st_pct,77%,,,,,
player,201610230det,det,MartSa01,pos,P,,,,,
player,201610230det,det,MartSa01,offense,0,,,,,
player,201610230det,det,MartSa01,off_pct,0%,,,,,
player,201610230det,det,MartSa01,defense,0,,,,,
player,201610230det,det,MartSa01,def_pct,0%,,,,,
player,201610230det,det,MartSa01,special_teams,13,,,,,
player,201610230det,det,MartSa01,st_pct,59%,,,,,
player,201610230det,det,ArmbTh00,pos,LB,,,,,
player,201610230det,det,ArmbTh00,offense,0,,,,,
player,201610230det,det,ArmbTh00,off_pct,0%,,,,,
player,201610230det,det,ArmbTh00,defense,0,,,,,
player,201610230det,det,ArmbTh00,def_pct,0%,,,,,
player,201610230det,det,ArmbTh00,special_teams,13,,,,,
player,201610230det,det,ArmbTh00,st_pct,59%,,,,,
player,201610230det,det,MuhlDo20,pos,LS,,,,,
player,201610230det,det,MuhlDo20,offense,0,,,,,
player,201610230det,det,MuhlDo20,off_pct,0%,,,,,
player,201610230det,det,MuhlDo20,defense,0,,,,,
player,201610230det,det,MuhlDo20,def_pct,0%,,,,,
player,201610230det,det,MuhlDo20,special_teams,8,,,,,
player,201610230det,det,MuhlDo20,st_pct,36%,,,,,
player,201610230det,det,PratMa20,pos,K,,,,,
player,201610230det,det,PratMa20,offense,0,,,,,
player,201610230det,det,PratMa20,off_pct,0%,,,,,
player,201610230det,det,PratMa20,defense,0,,,,,
player,201610230det,det,PratMa20,def_pct,0%,,,,,
player,201610230det,det,PratMa20,special_teams,5,,,,,
player,201610230det,det,PratMa20,st_pct,23%,,,,,
player,201610230det,det,TomlLa01,pos,G,,,,,
player,201610230det,det,TomlLa01,offense,0,,,,,
player,201610230det,det,TomlLa01,off_pct,0%,,,,,
player,201610230det,det,TomlLa01,defense,0,,,,,
player,201610230det,det,TomlLa01,def_pct,0%,,,,,
player,201610230det,det,TomlLa01,special_teams,5,,,,,
player,201610230det,det,TomlLa01,st_pct,23%,,,,,
player,201610230det,was,MoseMo00,pos,T,,,,,
player,201610230det,was,MoseMo00,offense,73,,,,,
player,201610230det,was,MoseMo00,off_pct,100%,,,,,
player,201610230det,was,MoseMo00,defense,0,,,,,
player,201610230det,was,MoseMo00,def_pct,0%,,,,,
player,201610230det,was,MoseMo00,special_teams,4,,,,,
player,201610230det,was,MoseMo00,st_pct,18%,,,,,
player,201610230det,was,LauvSh20,pos,G,,,,,
player,201610230det,was,LauvSh20,offense,73,,,,,
player,201610230det,was,LauvSh20,off_pct,100%,,,,,
player,201610230det,was,LauvSh20,defense,0,,,,,
player,201610230det,was,LauvSh20,def_pct,0%,,,,,
player,201610230det,was,LauvSh20,special_teams,4,,,,,
player,201610230det,was,LauvSh20,st_pct,18%,,,,,
player,201610230det,was,LongSp00,pos,G,,,,,
player,201610230det,was,LongSp00,offense,73,,,,,
player,201610230det,was,LongSp00,off_pct,100%,,,,,
player,201610230det,was,LongSp00,defense,0,,,,,
player,201610230det,was,LongSp00,def_pct,0%,,,,,
player,201610230det,was,LongSp00,special_teams,4,,,,,
player,201610230det,was,LongSp00,st_pct,18%,,,,,
player,201610230det,was,CousKi00,pos,QB,,,,,
player,201610230det,was,CousKi00,offense,73,,,,,
player,201610230det,was,CousKi00,off_pct,100%,,,,,
player,201610230det,was,CousKi00,defense,0,,,,,
player,201610230det,was,CousKi00,def_pct,0%,,,,,
player,201610230det,was,CousKi00,special_teams,0,,,,,
player,201610230det,was,CousKi00,st_pct,0%,,,,,
player,201610230det,was,WillTr21,pos,T,,,,,
player,201610230det,was,WillTr21,offense,72,,,,,
player,201610230det,was,WillTr21,off_pct,99%,,,,,
player,201610230det,was,WillTr21,defense,0,,,,,
player,201610230det,was,WillTr21,def_pct,0%,,,,,
player,201610230det,was,WillTr21,special_teams,0,,,,,
player,201610230det,was,WillTr21,st_pct,0%,,,,,
player,201610230det,was,DaviVe00,pos,TE,,,,,
player,201610230det,was,DaviVe00,offense,71,,,,,
player,201610230det,was,DaviVe00,off_pct,97%,,,,,
player,201610230det,was,DaviVe00,defense,0,,,,,
player,201610230det,was,DaviVe00,def_pct,0%,,,,,
player,201610230det,was,DaviVe00,special_teams,0,,,,,
player,201610230det,was,DaviVe00,st_pct,0%,,,,,
player,201610230det,was,ScheBr00,pos,G,,,,,
player,201610230det,was,ScheBr00,offense,58,,,,,
player,201610230det,was,ScheBr00,off_pct,79%,,,,,
player,201610230det,was,ScheBr00,defense,0,,,,,
player,201610230det,was,ScheBr00,def_pct,0%,,,,,
player,201610230det,was,ScheBr00,special_teams,0,,,,,
player,201610230det,was,ScheBr00,st_pct,0%,,,,,
player,201610230det,was,GarcPi00,pos,WR,,,,,
player,201610230det,was,GarcPi00,offense,57,,,,,
player,201610230det,was,GarcPi00,off_pct,78%,,,,,
player,201610230det,was,GarcPi00,defense,0,,,,,
player,201610230det,was,GarcPi00,def_pct,0%,,,,,
player,201610230det,was,GarcPi00,special_teams,0,,,,,
player,201610230det,was,GarcPi00,st_pct,0%,,,,,
player,201610230det,was,CrowJa00,pos,WR,,,,,
player,201610230det,was,CrowJa00,offense,55,,,,,
player,201610230det,was,CrowJa00,off_pct,75%,,,,,
player,201610230det,was,CrowJa00,defense,0,,,,,
player,201610230det,was,CrowJa00,def_pct,0%,,,,,
player,201610230det,was,CrowJa00,special_teams,1,,,,,
player,201610230det,was,CrowJa00,st_pct,5%,,,,,
player,201610230det,was,JackDe00,pos,WR,,,,,
player,201610230det,was,JackDe00,offense,54,,,,,
player,201610230det,was,JackDe00,off_pct,74%,,,,,
player,201610230det,was,JackDe00,defense,0,,,,,
player,201610230det,was,JackDe00,def_pct,0%,,,,,
player,201610230det,was,JackDe00,special_teams,0,,,,,
player,201610230det,was,JackDe00,st_pct,0%,,,,,
player,201610230det,was,ThomCh03,pos,RB,,,,,
player,201610230det,was,ThomCh03,offense,43,,,,,
player,201610230det,was,ThomCh03,off_pct,59%,,,,,
player,201610230det,was,ThomCh03,defense,0,,,,,
player,201610230det,was,ThomCh03,def_pct,0%,,,,,
player,201610230det,was,ThomCh03,special_teams,5,,,,,
player,201610230det,was,ThomCh03,st_pct,23%,,,,,
player,201610230det,was,JoneMa04,pos,RB,,,,,
player,201610230det,was,JoneMa04,offense,22,,,,,
player,201610230det,was,JoneMa04,off_pct,30%,,,,,
player,201610230det,was,JoneMa04,defense,0,,,,,
player,201610230det,was,JoneMa04,def_pct,0%,,,,,
player,201610230det,was,JoneMa04,special_teams,0,,,,,
player,201610230det,was,JoneMa04,st_pct,0%,,,,,
player,201610230det,was,GranRy01,pos,WR,,,,,
player,201610230det,was,GranRy01,offense,20,,,,,
player,201610230det,was,GranRy01,off_pct,27%,,,,,
player,201610230det,was,GranRy01,defense,0,,,,,
player,201610230det,was,GranRy01,def_pct,0%,,,,,
player,201610230det,was,GranRy01,special_teams,10,,,,,
player,201610230det,was,GranRy01,st_pct,45%,,,,,
player,201610230det,was,PaulNi00,pos,TE,,,,,
player,201610230det,was,PaulNi00,offense,19,,,,,
player,201610230det,was,PaulNi00,off_pct,26%,,,,,
player,201610230det,was,PaulNi00,defense,0,,,,,
player,201610230det,was,PaulNi00,def_pct,0%,,,,,
player,201610230det,was,PaulNi00,special_teams,13,,,,,
player,201610230det,was,PaulNi00,st_pct,59%,,,,,
player,201610230det,was,KouaAr00,pos,G,,,,,
player,201610230det,was,KouaAr00,offense,15,,,,,
player,201610230det,was,KouaAr00,off_pct,21%,,,,,
player,201610230det,was,KouaAr00,defense,0,,,,,
player,201610230det,was,KouaAr00,def_pct,0%,,,,,
player,201610230det,was,KouaAr00,special_teams,4,,,,,
player,201610230det,was,KouaAr00,st_pct,18%,,,,,
player,201610230det,was,NsekTy00,pos,T,,,,,
player,201610230det,was,NsekTy00,offense,11,,,,,
player,201610230det,was,NsekTy00,off_pct,15%,,,,,
player,201610230det,was,NsekTy00,defense,0,,,,,
player,201610230det,was,NsekTy00,def_pct,0%,,,,,
player,201610230det,was,NsekTy00,special_teams,9,,,,,
player,201610230det,was,NsekTy00,st_pct,41%,,,,,
player,201610230det,was,KellRo00,pos,RB,,,,,
player,201610230det,was,KellRo00,offense,10,,,,,
player,201610230det,was,KellRo00,off_pct,14%,,,,,
player,201610230det,was,KellRo00,defense,0,,,,,
player,201610230det,was,KellRo00,def_pct,0%,,,,,
player,201610230det,was,KellRo00,special_teams,7,,,,,
player,201610230det,was,KellRo00,st_pct,32%,,,,,
player,201610230det,was,HarrMa05,pos,WR,,,,,
player,201610230det,was,HarrMa05,offense,4,,,,,
player,201610230det,was,HarrMa05,off_pct,5%,,,,,
player,201610230det,was,HarrMa05,defense,0,,,,,
