game,2016,1,20160911,201609110htx,chi,"Chicago Bears",14,htx,"Houston Texans",23
player,201609110htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201609110htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201609110htx,htx,JameCh00,def_int,0,,,,,
player,201609110htx,htx,JameCh00,def_int_yds,0,,,,,
player,201609110htx,htx,JameCh00,def_int_td,0,,,,,
player,201609110htx,htx,JameCh00,def_int_long,0,,,,,
player,201609110htx,htx,JameCh00,pass_defended,0,,,,,
player,201609110htx,htx,JameCh00,sacks,0.0,,,,,
player,201609110htx,htx,JameCh00,tackles_combined,2,,,,,
player,201609110htx,htx,JameCh00,tackles_solo,2,,,,,
player,201609110htx,htx,JameCh00,tackles_assists,0,,,,,
player,201609110htx,htx,JameCh00,tackles_loss,0,,,,,
player,201609110htx,htx,JameCh00,qb_hits,0,,,,,
player,201609110htx,htx,JameCh00,fumbles_rec,0,,,,,
player,201609110htx,htx,JameCh00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,JameCh00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,JameCh00,fumbles_forced,0,,,,,
player,201609110htx,htx,JohnKe04,def_int,0,,,,,
player,201609110htx,htx,JohnKe04,def_int_yds,0,,,,,
player,201609110htx,htx,JohnKe04,def_int_td,0,,,,,
player,201609110htx,htx,JohnKe04,def_int_long,0,,,,,
player,201609110htx,htx,JohnKe04,pass_defended,0,,,,,
player,201609110htx,htx,JohnKe04,sacks,0.0,,,,,
player,201609110htx,htx,JohnKe04,tackles_combined,2,,,,,
player,201609110htx,htx,JohnKe04,tackles_solo,2,,,,,
player,201609110htx,htx,JohnKe04,tackles_assists,0,,,,,
player,201609110htx,htx,JohnKe04,tackles_loss,0,,,,,
player,201609110htx,htx,JohnKe04,qb_hits,0,,,,,
player,201609110htx,htx,JohnKe04,fumbles_rec,0,,,,,
player,201609110htx,htx,JohnKe04,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,JohnKe04,fumbles_rec_td,0,,,,,
player,201609110htx,htx,JohnKe04,fumbles_forced,0,,,,,
player,201609110htx,htx,PeteBr00,def_int,0,,,,,
player,201609110htx,htx,PeteBr00,def_int_yds,0,,,,,
player,201609110htx,htx,PeteBr00,def_int_td,0,,,,,
player,201609110htx,htx,PeteBr00,def_int_long,0,,,,,
player,201609110htx,htx,PeteBr00,pass_defended,0,,,,,
player,201609110htx,htx,PeteBr00,sacks,0.0,,,,,
player,201609110htx,htx,PeteBr00,tackles_combined,2,,,,,
player,201609110htx,htx,PeteBr00,tackles_solo,1,,,,,
player,201609110htx,htx,PeteBr00,tackles_assists,1,,,,,
player,201609110htx,htx,PeteBr00,tackles_loss,0,,,,,
player,201609110htx,htx,PeteBr00,qb_hits,0,,,,,
player,201609110htx,htx,PeteBr00,fumbles_rec,0,,,,,
player,201609110htx,htx,PeteBr00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,PeteBr00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,PeteBr00,fumbles_forced,0,,,,,
player,201609110htx,htx,CoviCh00,def_int,0,,,,,
player,201609110htx,htx,CoviCh00,def_int_yds,0,,,,,
player,201609110htx,htx,CoviCh00,def_int_td,0,,,,,
player,201609110htx,htx,CoviCh00,def_int_long,0,,,,,
player,201609110htx,htx,CoviCh00,pass_defended,0,,,,,
player,201609110htx,htx,CoviCh00,sacks,0.0,,,,,
player,201609110htx,htx,CoviCh00,tackles_combined,1,,,,,
player,201609110htx,htx,CoviCh00,tackles_solo,0,,,,,
player,201609110htx,htx,CoviCh00,tackles_assists,1,,,,,
player,201609110htx,htx,CoviCh00,tackles_loss,0,,,,,
player,201609110htx,htx,CoviCh00,qb_hits,0,,,,,
player,201609110htx,htx,CoviCh00,fumbles_rec,0,,,,,
player,201609110htx,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,CoviCh00,fumbles_forced,0,,,,,
player,201609110htx,htx,GrimJo01,def_int,0,,,,,
player,201609110htx,htx,GrimJo01,def_int_yds,0,,,,,
player,201609110htx,htx,GrimJo01,def_int_td,0,,,,,
player,201609110htx,htx,GrimJo01,def_int_long,0,,,,,
player,201609110htx,htx,GrimJo01,pass_defended,0,,,,,
player,201609110htx,htx,GrimJo01,sacks,0.0,,,,,
player,201609110htx,htx,GrimJo01,tackles_combined,1,,,,,
player,201609110htx,htx,GrimJo01,tackles_solo,1,,,,,
player,201609110htx,htx,GrimJo01,tackles_assists,0,,,,,
player,201609110htx,htx,GrimJo01,tackles_loss,0,,,,,
player,201609110htx,htx,GrimJo01,qb_hits,0,,,,,
player,201609110htx,htx,GrimJo01,fumbles_rec,0,,,,,
player,201609110htx,htx,GrimJo01,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,GrimJo01,fumbles_rec_td,0,,,,,
player,201609110htx,htx,GrimJo01,fumbles_forced,0,,,,,
player,201609110htx,htx,LechSh20,def_int,0,,,,,
player,201609110htx,htx,LechSh20,def_int_yds,0,,,,,
player,201609110htx,htx,LechSh20,def_int_td,0,,,,,
player,201609110htx,htx,LechSh20,def_int_long,0,,,,,
player,201609110htx,htx,LechSh20,pass_defended,0,,,,,
player,201609110htx,htx,LechSh20,sacks,0.0,,,,,
player,201609110htx,htx,LechSh20,tackles_combined,1,,,,,
player,201609110htx,htx,LechSh20,tackles_solo,1,,,,,
player,201609110htx,htx,LechSh20,tackles_assists,0,,,,,
player,201609110htx,htx,LechSh20,tackles_loss,0,,,,,
player,201609110htx,htx,LechSh20,qb_hits,0,,,,,
player,201609110htx,htx,LechSh20,fumbles_rec,0,,,,,
player,201609110htx,htx,LechSh20,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,LechSh20,fumbles_rec_td,0,,,,,
player,201609110htx,htx,LechSh20,fumbles_forced,0,,,,,
player,201609110htx,htx,PleaEd00,def_int,0,,,,,
player,201609110htx,htx,PleaEd00,def_int_yds,0,,,,,
player,201609110htx,htx,PleaEd00,def_int_td,0,,,,,
player,201609110htx,htx,PleaEd00,def_int_long,0,,,,,
player,201609110htx,htx,PleaEd00,pass_defended,0,,,,,
player,201609110htx,htx,PleaEd00,sacks,0.0,,,,,
player,201609110htx,htx,PleaEd00,tackles_combined,1,,,,,
player,201609110htx,htx,PleaEd00,tackles_solo,1,,,,,
player,201609110htx,htx,PleaEd00,tackles_assists,0,,,,,
player,201609110htx,htx,PleaEd00,tackles_loss,0,,,,,
player,201609110htx,htx,PleaEd00,qb_hits,0,,,,,
player,201609110htx,htx,PleaEd00,fumbles_rec,0,,,,,
player,201609110htx,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,PleaEd00,fumbles_forced,0,,,,,
player,201609110htx,htx,ReadD.00,def_int,0,,,,,
player,201609110htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201609110htx,htx,ReadD.00,def_int_td,0,,,,,
player,201609110htx,htx,ReadD.00,def_int_long,0,,,,,
player,201609110htx,htx,ReadD.00,pass_defended,0,,,,,
player,201609110htx,htx,ReadD.00,sacks,0.0,,,,,
player,201609110htx,htx,ReadD.00,tackles_combined,1,,,,,
player,201609110htx,htx,ReadD.00,tackles_solo,0,,,,,
player,201609110htx,htx,ReadD.00,tackles_assists,1,,,,,
player,201609110htx,htx,ReadD.00,tackles_loss,0,,,,,
player,201609110htx,htx,ReadD.00,qb_hits,0,,,,,
player,201609110htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201609110htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201609110htx,htx,WattJ.00,def_int,0,,,,,
player,201609110htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201609110htx,htx,WattJ.00,def_int_td,0,,,,,
player,201609110htx,htx,WattJ.00,def_int_long,0,,,,,
player,201609110htx,htx,WattJ.00,pass_defended,0,,,,,
player,201609110htx,htx,WattJ.00,sacks,0.0,,,,,
player,201609110htx,htx,WattJ.00,tackles_combined,1,,,,,
player,201609110htx,htx,WattJ.00,tackles_solo,0,,,,,
player,201609110htx,htx,WattJ.00,tackles_assists,1,,,,,
player,201609110htx,htx,WattJ.00,tackles_loss,0,,,,,
player,201609110htx,htx,WattJ.00,qb_hits,3,,,,,
player,201609110htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201609110htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201609110htx,htx,WilfVi20,def_int,0,,,,,
player,201609110htx,htx,WilfVi20,def_int_yds,0,,,,,
player,201609110htx,htx,WilfVi20,def_int_td,0,,,,,
player,201609110htx,htx,WilfVi20,def_int_long,0,,,,,
player,201609110htx,htx,WilfVi20,pass_defended,1,,,,,
player,201609110htx,htx,WilfVi20,sacks,0.0,,,,,
player,201609110htx,htx,WilfVi20,tackles_combined,1,,,,,
player,201609110htx,htx,WilfVi20,tackles_solo,1,,,,,
player,201609110htx,htx,WilfVi20,tackles_assists,0,,,,,
player,201609110htx,htx,WilfVi20,tackles_loss,1,,,,,
player,201609110htx,htx,WilfVi20,qb_hits,0,,,,,
player,201609110htx,htx,WilfVi20,fumbles_rec,0,,,,,
player,201609110htx,htx,WilfVi20,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,WilfVi20,fumbles_rec_td,0,,,,,
player,201609110htx,htx,WilfVi20,fumbles_forced,0,,,,,
player,201609110htx,chi,RoyaEd00,kick_ret,0,,,,,
player,201609110htx,chi,RoyaEd00,kick_ret_yds,0,,,,,
player,201609110htx,chi,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201609110htx,chi,RoyaEd00,kick_ret_td,0,,,,,
player,201609110htx,chi,RoyaEd00,kick_ret_long,0,,,,,
player,201609110htx,chi,RoyaEd00,punt_ret,4,,,,,
player,201609110htx,chi,RoyaEd00,punt_ret_yds,40,,,,,
player,201609110htx,chi,RoyaEd00,punt_ret_yds_per_ret,10.0,,,,,
player,201609110htx,chi,RoyaEd00,punt_ret_td,0,,,,,
player,201609110htx,chi,RoyaEd00,punt_ret_long,31,,,,,
player,201609110htx,chi,ThomDe04,kick_ret,5,,,,,
player,201609110htx,chi,ThomDe04,kick_ret_yds,103,,,,,
player,201609110htx,chi,ThomDe04,kick_ret_yds_per_ret,20.6,,,,,
player,201609110htx,chi,ThomDe04,kick_ret_td,0,,,,,
player,201609110htx,chi,ThomDe04,kick_ret_long,26,,,,,
player,201609110htx,chi,ThomDe04,punt_ret,0,,,,,
player,201609110htx,chi,ThomDe04,punt_ret_yds,0,,,,,
player,201609110htx,chi,ThomDe04,punt_ret_yds_per_ret,,,,,,
player,201609110htx,chi,ThomDe04,punt_ret_td,0,,,,,
player,201609110htx,chi,ThomDe04,punt_ret_long,0,,,,,
player,201609110htx,htx,ErviTy00,kick_ret,3,,,,,
player,201609110htx,htx,ErviTy00,kick_ret_yds,73,,,,,
player,201609110htx,htx,ErviTy00,kick_ret_yds_per_ret,24.3,,,,,
player,201609110htx,htx,ErviTy00,kick_ret_td,0,,,,,
player,201609110htx,htx,ErviTy00,kick_ret_long,28,,,,,
player,201609110htx,htx,ErviTy00,punt_ret,3,,,,,
player,201609110htx,htx,ErviTy00,punt_ret_yds,29,,,,,
player,201609110htx,htx,ErviTy00,punt_ret_yds_per_ret,9.7,,,,,
player,201609110htx,htx,ErviTy00,punt_ret_td,0,,,,,
player,201609110htx,htx,ErviTy00,punt_ret_long,13,,,,,
player,201609110htx,chi,barthco01,xpm,2,,,,,
player,201609110htx,chi,barthco01,xpa,2,,,,,
player,201609110htx,chi,barthco01,fgm,,,,,,
player,201609110htx,chi,barthco01,fga,,,,,,
player,201609110htx,chi,barthco01,punt,0,,,,,
player,201609110htx,chi,barthco01,punt_yds,0,,,,,
player,201609110htx,chi,barthco01,punt_yds_per_punt,,,,,,
player,201609110htx,chi,barthco01,punt_long,0,,,,,
player,201609110htx,chi,ODonPa00,xpm,,,,,,
player,201609110htx,chi,ODonPa00,xpa,,,,,,
player,201609110htx,chi,ODonPa00,fgm,,,,,,
player,201609110htx,chi,ODonPa00,fga,,,,,,
player,201609110htx,chi,ODonPa00,punt,7,,,,,
player,201609110htx,chi,ODonPa00,punt_yds,296,,,,,
player,201609110htx,chi,ODonPa00,punt_yds_per_punt,42.3,,,,,
player,201609110htx,chi,ODonPa00,punt_long,47,,,,,
player,201609110htx,htx,novaknic01,xpm,2,,,,,
player,201609110htx,htx,novaknic01,xpa,2,,,,,
player,201609110htx,htx,novaknic01,fgm,3,,,,,
player,201609110htx,htx,novaknic01,fga,3,,,,,
player,201609110htx,htx,novaknic01,punt,0,,,,,
player,201609110htx,htx,novaknic01,punt_yds,0,,,,,
player,201609110htx,htx,novaknic01,punt_yds_per_punt,,,,,,
player,201609110htx,htx,novaknic01,punt_long,0,,,,,
player,201609110htx,htx,LechSh20,xpm,,,,,,
player,201609110htx,htx,LechSh20,xpa,,,,,,
player,201609110htx,htx,LechSh20,fgm,,,,,,
player,201609110htx,htx,LechSh20,fga,,,,,,
player,201609110htx,htx,LechSh20,punt,5,,,,,
player,201609110htx,htx,LechSh20,punt_yds,243,,,,,
player,201609110htx,htx,LechSh20,punt_yds_per_punt,48.6,,,,,
player,201609110htx,htx,LechSh20,punt_long,60,,,,,
player,201609110htx,htx,AlleJe01,pos,G,,,,,
player,201609110htx,htx,AlleJe01,offense,75,,,,,
player,201609110htx,htx,AlleJe01,off_pct,100%,,,,,
player,201609110htx,htx,AlleJe01,defense,0,,,,,
player,201609110htx,htx,AlleJe01,def_pct,0%,,,,,
player,201609110htx,htx,AlleJe01,special_teams,5,,,,,
player,201609110htx,htx,AlleJe01,st_pct,18%,,,,,
player,201609110htx,htx,NewtDe00,pos,T,,,,,
player,201609110htx,htx,NewtDe00,offense,75,,,,,
player,201609110htx,htx,NewtDe00,off_pct,100%,,,,,
player,201609110htx,htx,NewtDe00,defense,0,,,,,
player,201609110htx,htx,NewtDe00,def_pct,0%,,,,,
player,201609110htx,htx,NewtDe00,special_teams,5,,,,,
player,201609110htx,htx,NewtDe00,st_pct,18%,,,,,
player,201609110htx,htx,Sua-Xa00,pos,G,,,,,
player,201609110htx,htx,Sua-Xa00,offense,75,,,,,
player,201609110htx,htx,Sua-Xa00,off_pct,100%,,,,,
player,201609110htx,htx,Sua-Xa00,defense,0,,,,,
player,201609110htx,htx,Sua-Xa00,def_pct,0%,,,,,
player,201609110htx,htx,Sua-Xa00,special_teams,5,,,,,
player,201609110htx,htx,Sua-Xa00,st_pct,18%,,,,,
player,201609110htx,htx,ClarCh21,pos,T,,,,,
player,201609110htx,htx,ClarCh21,offense,75,,,,,
player,201609110htx,htx,ClarCh21,off_pct,100%,,,,,
player,201609110htx,htx,ClarCh21,defense,0,,,,,
player,201609110htx,htx,ClarCh21,def_pct,0%,,,,,
player,201609110htx,htx,ClarCh21,special_teams,5,,,,,
player,201609110htx,htx,ClarCh21,st_pct,18%,,,,,
player,201609110htx,htx,OsweBr00,pos,QB,,,,,
player,201609110htx,htx,OsweBr00,offense,75,,,,,
player,201609110htx,htx,OsweBr00,off_pct,100%,,,,,
player,201609110htx,htx,OsweBr00,defense,0,,,,,
player,201609110htx,htx,OsweBr00,def_pct,0%,,,,,
player,201609110htx,htx,OsweBr00,special_teams,0,,,,,
player,201609110htx,htx,OsweBr00,st_pct,0%,,,,,
player,201609110htx,htx,MancGr00,pos,C,,,,,
player,201609110htx,htx,MancGr00,offense,74,,,,,
player,201609110htx,htx,MancGr00,off_pct,99%,,,,,
player,201609110htx,htx,MancGr00,defense,0,,,,,
player,201609110htx,htx,MancGr00,def_pct,0%,,,,,
player,201609110htx,htx,MancGr00,special_teams,0,,,,,
player,201609110htx,htx,MancGr00,st_pct,0%,,,,,
player,201609110htx,htx,HopkDe00,pos,WR,,,,,
player,201609110htx,htx,HopkDe00,offense,73,,,,,
player,201609110htx,htx,HopkDe00,off_pct,97%,,,,,
player,201609110htx,htx,HopkDe00,defense,0,,,,,
player,201609110htx,htx,HopkDe00,def_pct,0%,,,,,
player,201609110htx,htx,HopkDe00,special_teams,0,,,,,
player,201609110htx,htx,HopkDe00,st_pct,0%,,,,,
player,201609110htx,htx,MillLa01,pos,RB,,,,,
player,201609110htx,htx,MillLa01,offense,60,,,,,
player,201609110htx,htx,MillLa01,off_pct,80%,,,,,
player,201609110htx,htx,MillLa01,defense,0,,,,,
player,201609110htx,htx,MillLa01,def_pct,0%,,,,,
player,201609110htx,htx,MillLa01,special_teams,0,,,,,
player,201609110htx,htx,MillLa01,st_pct,0%,,,,,
player,201609110htx,htx,FullWi01,pos,WR,,,,,
player,201609110htx,htx,FullWi01,offense,54,,,,,
player,201609110htx,htx,FullWi01,off_pct,72%,,,,,
player,201609110htx,htx,FullWi01,defense,0,,,,,
player,201609110htx,htx,FullWi01,def_pct,0%,,,,,
player,201609110htx,htx,FullWi01,special_teams,3,,,,,
player,201609110htx,htx,FullWi01,st_pct,11%,,,,,
player,201609110htx,htx,MillBr03,pos,WR,,,,,
player,201609110htx,htx,MillBr03,offense,52,,,,,
player,201609110htx,htx,MillBr03,off_pct,69%,,,,,
player,201609110htx,htx,MillBr03,defense,0,,,,,
player,201609110htx,htx,MillBr03,def_pct,0%,,,,,
player,201609110htx,htx,MillBr03,special_teams,3,,,,,
player,201609110htx,htx,MillBr03,st_pct,11%,,,,,
player,201609110htx,htx,FiedC.00,pos,TE,,,,,
player,201609110htx,htx,FiedC.00,offense,38,,,,,
player,201609110htx,htx,FiedC.00,off_pct,51%,,,,,
player,201609110htx,htx,FiedC.00,defense,0,,,,,
player,201609110htx,htx,FiedC.00,def_pct,0%,,,,,
player,201609110htx,htx,FiedC.00,special_teams,5,,,,,
player,201609110htx,htx,FiedC.00,st_pct,18%,,,,,
player,201609110htx,htx,GrifRy00,pos,TE,,,,,
player,201609110htx,htx,GrifRy00,offense,35,,,,,
player,201609110htx,htx,GrifRy00,off_pct,47%,,,,,
player,201609110htx,htx,GrifRy00,defense,0,,,,,
player,201609110htx,htx,GrifRy00,def_pct,0%,,,,,
player,201609110htx,htx,GrifRy00,special_teams,5,,,,,
player,201609110htx,htx,GrifRy00,st_pct,18%,,,,,
player,201609110htx,htx,AndeSt01,pos,TE,,,,,
player,201609110htx,htx,AndeSt01,offense,24,,,,,
player,201609110htx,htx,AndeSt01,off_pct,32%,,,,,
player,201609110htx,htx,AndeSt01,defense,0,,,,,
player,201609110htx,htx,AndeSt01,def_pct,0%,,,,,
player,201609110htx,htx,AndeSt01,special_teams,7,,,,,
player,201609110htx,htx,AndeSt01,st_pct,25%,,,,,
player,201609110htx,htx,StroJa01,pos,WR,,,,,
player,201609110htx,htx,StroJa01,offense,12,,,,,
player,201609110htx,htx,StroJa01,off_pct,16%,,,,,
player,201609110htx,htx,StroJa01,defense,0,,,,,
player,201609110htx,htx,StroJa01,def_pct,0%,,,,,
player,201609110htx,htx,StroJa01,special_teams,0,,,,,
player,201609110htx,htx,StroJa01,st_pct,0%,,,,,
player,201609110htx,htx,ErviTy00,pos,RB,,,,,
player,201609110htx,htx,ErviTy00,offense,11,,,,,
player,201609110htx,htx,ErviTy00,off_pct,15%,,,,,
player,201609110htx,htx,ErviTy00,defense,0,,,,,
player,201609110htx,htx,ErviTy00,def_pct,0%,,,,,
player,201609110htx,htx,ErviTy00,special_teams,10,,,,,
player,201609110htx,htx,ErviTy00,st_pct,36%,,,,,
player,201609110htx,htx,ProsJa00,pos,FB,,,,,
player,201609110htx,htx,ProsJa00,offense,10,,,,,
player,201609110htx,htx,ProsJa00,off_pct,13%,,,,,
player,201609110htx,htx,ProsJa00,defense,0,,,,,
player,201609110htx,htx,ProsJa00,def_pct,0%,,,,,
player,201609110htx,htx,ProsJa00,special_teams,13,,,,,
player,201609110htx,htx,ProsJa00,st_pct,46%,,,,,
player,201609110htx,htx,BlueAl00,pos,RB,,,,,
player,201609110htx,htx,BlueAl00,offense,3,,,,,
player,201609110htx,htx,BlueAl00,off_pct,4%,,,,,
player,201609110htx,htx,BlueAl00,defense,0,,,,,
player,201609110htx,htx,BlueAl00,def_pct,0%,,,,,
player,201609110htx,htx,BlueAl00,special_teams,18,,,,,
player,201609110htx,htx,BlueAl00,st_pct,64%,,,,,
player,201609110htx,htx,LammKe00,pos,T,,,,,
player,201609110htx,htx,LammKe00,offense,3,,,,,
player,201609110htx,htx,LammKe00,off_pct,4%,,,,,
player,201609110htx,htx,LammKe00,defense,0,,,,,
player,201609110htx,htx,LammKe00,def_pct,0%,,,,,
player,201609110htx,htx,LammKe00,special_teams,5,,,,,
player,201609110htx,htx,LammKe00,st_pct,18%,,,,,
player,201609110htx,htx,BergTo00,pos,C,,,,,
player,201609110htx,htx,BergTo00,offense,1,,,,,
player,201609110htx,htx,BergTo00,off_pct,1%,,,,,
player,201609110htx,htx,BergTo00,defense,0,,,,,
player,201609110htx,htx,BergTo00,def_pct,0%,,,,,
player,201609110htx,htx,BergTo00,special_teams,5,,,,,
player,201609110htx,htx,BergTo00,st_pct,18%,,,,,
player,201609110htx,htx,McKiBe00,pos,LB,,,,,
player,201609110htx,htx,McKiBe00,offense,0,,,,,
player,201609110htx,htx,McKiBe00,off_pct,0%,,,,,
player,201609110htx,htx,McKiBe00,defense,55,,,,,
player,201609110htx,htx,McKiBe00,def_pct,98%,,,,,
player,201609110htx,htx,McKiBe00,special_teams,2,,,,,
player,201609110htx,htx,McKiBe00,st_pct,7%,,,,,
player,201609110htx,htx,JackKa99,pos,CB,,,,,
player,201609110htx,htx,JackKa99,offense,0,,,,,
player,201609110htx,htx,JackKa99,off_pct,0%,,,,,
player,201609110htx,htx,JackKa99,defense,55,,,,,
player,201609110htx,htx,JackKa99,def_pct,98%,,,,,
player,201609110htx,htx,JackKa99,special_teams,0,,,,,
player,201609110htx,htx,JackKa99,st_pct,0%,,,,,
player,201609110htx,htx,HalxAn00,pos,FS,,,,,
player,201609110htx,htx,HalxAn00,offense,0,,,,,
player,201609110htx,htx,HalxAn00,off_pct,0%,,,,,
player,201609110htx,htx,HalxAn00,defense,55,,,,,
player,201609110htx,htx,HalxAn00,def_pct,98%,,,,,
player,201609110htx,htx,HalxAn00,special_teams,0,,,,,
player,201609110htx,htx,HalxAn00,st_pct,0%,,,,,
player,201609110htx,htx,JoseJo20,pos,CB,,,,,
player,201609110htx,htx,JoseJo20,offense,0,,,,,
player,201609110htx,htx,JoseJo20,off_pct,0%,,,,,
player,201609110htx,htx,JoseJo20,defense,55,,,,,
player,201609110htx,htx,JoseJo20,def_pct,98%,,,,,
player,201609110htx,htx,JoseJo20,special_teams,0,,,,,
player,201609110htx,htx,JoseJo20,st_pct,0%,,,,,
player,201609110htx,htx,MercWh00,pos,LB,,,,,
player,201609110htx,htx,MercWh00,offense,0,,,,,
player,201609110htx,htx,MercWh00,off_pct,0%,,,,,
player,201609110htx,htx,MercWh00,defense,52,,,,,
player,201609110htx,htx,MercWh00,def_pct,93%,,,,,
player,201609110htx,htx,MercWh00,special_teams,10,,,,,
player,201609110htx,htx,MercWh00,st_pct,36%,,,,,
player,201609110htx,htx,SimoJo01,pos,LB,,,,,
player,201609110htx,htx,SimoJo01,offense,0,,,,,
player,201609110htx,htx,SimoJo01,off_pct,0%,,,,,
player,201609110htx,htx,SimoJo01,defense,50,,,,,
player,201609110htx,htx,SimoJo01,def_pct,89%,,,,,
player,201609110htx,htx,SimoJo01,special_teams,8,,,,,
player,201609110htx,htx,SimoJo01,st_pct,29%,,,,,
player,201609110htx,htx,WattJ.00,pos,DE,,,,,
player,201609110htx,htx,WattJ.00,offense,0,,,,,
player,201609110htx,htx,WattJ.00,off_pct,0%,,,,,
player,201609110htx,htx,WattJ.00,defense,49,,,,,
player,201609110htx,htx,WattJ.00,def_pct,88%,,,,,
player,201609110htx,htx,WattJ.00,special_teams,0,,,,,
player,201609110htx,htx,WattJ.00,st_pct,0%,,,,,
player,201609110htx,htx,DempQu99,pos,SS,,,,,
player,201609110htx,htx,DempQu99,offense,0,,,,,
player,201609110htx,htx,DempQu99,off_pct,0%,,,,,
player,201609110htx,htx,DempQu99,defense,48,,,,,
player,201609110htx,htx,DempQu99,def_pct,86%,,,,,
player,201609110htx,htx,DempQu99,special_teams,0,,,,,
player,201609110htx,htx,DempQu99,st_pct,0%,,,,,
player,201609110htx,htx,ClowJa00,pos,LB,,,,,
player,201609110htx,htx,ClowJa00,offense,0,,,,,
player,201609110htx,htx,ClowJa00,off_pct,0%,,,,,
player,201609110htx,htx,ClowJa00,defense,45,,,,,
player,201609110htx,htx,ClowJa00,def_pct,80%,,,,,
player,201609110htx,htx,ClowJa00,special_teams,2,,,,,
player,201609110htx,htx,ClowJa00,st_pct,7%,,,,,
player,201609110htx,htx,JohnKe04,pos,CB,,,,,
player,201609110htx,htx,JohnKe04,offense,0,,,,,
player,201609110htx,htx,JohnKe04,off_pct,0%,,,,,
player,201609110htx,htx,JohnKe04,defense,30,,,,,
player,201609110htx,htx,JohnKe04,def_pct,54%,,,,,
player,201609110htx,htx,JohnKe04,special_teams,16,,,,,
player,201609110htx,htx,JohnKe04,st_pct,57%,,,,,
player,201609110htx,htx,WilfVi20,pos,NT,,,,,
player,201609110htx,htx,WilfVi20,offense,0,,,,,
player,201609110htx,htx,WilfVi20,off_pct,0%,,,,,
player,201609110htx,htx,WilfVi20,defense,29,,,,,
player,201609110htx,htx,WilfVi20,def_pct,52%,,,,,
player,201609110htx,htx,WilfVi20,special_teams,2,,,,,
player,201609110htx,htx,WilfVi20,st_pct,7%,,,,,
player,201609110htx,htx,BullMa00,pos,LB,,,,,
player,201609110htx,htx,BullMa00,offense,0,,,,,
player,201609110htx,htx,BullMa00,off_pct,0%,,,,,
player,201609110htx,htx,BullMa00,defense,28,,,,,
player,201609110htx,htx,BullMa00,def_pct,50%,,,,,
player,201609110htx,htx,BullMa00,special_teams,10,,,,,
player,201609110htx,htx,BullMa00,st_pct,36%,,,,,
player,201609110htx,htx,BouyA.00,pos,CB,,,,,
player,201609110htx,htx,BouyA.00,offense,0,,,,,
player,201609110htx,htx,BouyA.00,off_pct,0%,,,,,
player,201609110htx,htx,BouyA.00,defense,27,,,,,
player,201609110htx,htx,BouyA.00,def_pct,48%,,,,,
player,201609110htx,htx,BouyA.00,special_teams,12,,,,,
player,201609110htx,htx,BouyA.00,st_pct,43%,,,,,
player,201609110htx,htx,CoviCh00,pos,DE,,,,,
player,201609110htx,htx,CoviCh00,offense,0,,,,,
player,201609110htx,htx,CoviCh00,off_pct,0%,,,,,
player,201609110htx,htx,CoviCh00,defense,10,,,,,
player,201609110htx,htx,CoviCh00,def_pct,18%,,,,,
player,201609110htx,htx,CoviCh00,special_teams,2,,,,,
player,201609110htx,htx,CoviCh00,st_pct,7%,,,,,
player,201609110htx,htx,CushBr99,pos,LB,,,,,
player,201609110htx,htx,CushBr99,offense,0,,,,,
player,201609110htx,htx,CushBr99,off_pct,0%,,,,,
player,201609110htx,htx,CushBr99,defense,9,,,,,
player,201609110htx,htx,CushBr99,def_pct,16%,,,,,
player,201609110htx,htx,CushBr99,special_teams,0,,,,,
player,201609110htx,htx,CushBr99,st_pct,0%,,,,,
player,201609110htx,htx,PleaEd00,pos,SS,,,,,
player,201609110htx,htx,PleaEd00,offense,0,,,,,
player,201609110htx,htx,PleaEd00,off_pct,0%,,,,,
player,201609110htx,htx,PleaEd00,defense,8,,,,,
