game,2016,14,20161211,201612110car,sdg,"San Diego Chargers",16,car,"Carolina Panthers",28
player,201612110car,sdg,McGrSe00,off_pct,22%,,,,,
player,201612110car,sdg,McGrSe00,defense,0,,,,,
player,201612110car,sdg,McGrSe00,def_pct,0%,,,,,
player,201612110car,sdg,McGrSe00,special_teams,13,,,,,
player,201612110car,sdg,McGrSe00,st_pct,46%,,,,,
player,201612110car,sdg,GordMe00,pos,RB,,,,,
player,201612110car,sdg,GordMe00,offense,8,,,,,
player,201612110car,sdg,GordMe00,off_pct,12%,,,,,
player,201612110car,sdg,GordMe00,defense,0,,,,,
player,201612110car,sdg,GordMe00,def_pct,0%,,,,,
player,201612110car,sdg,GordMe00,special_teams,0,,,,,
player,201612110car,sdg,GordMe00,st_pct,0%,,,,,
player,201612110car,sdg,WiggKe00,pos,G,,,,,
player,201612110car,sdg,WiggKe00,offense,5,,,,,
player,201612110car,sdg,WiggKe00,off_pct,8%,,,,,
player,201612110car,sdg,WiggKe00,defense,0,,,,,
player,201612110car,sdg,WiggKe00,def_pct,0%,,,,,
player,201612110car,sdg,WiggKe00,special_teams,15,,,,,
player,201612110car,sdg,WiggKe00,st_pct,54%,,,,,
player,201612110car,sdg,ButlJe01,pos,WR,,,,,
player,201612110car,sdg,ButlJe01,offense,4,,,,,
player,201612110car,sdg,ButlJe01,off_pct,6%,,,,,
player,201612110car,sdg,ButlJe01,defense,0,,,,,
player,201612110car,sdg,ButlJe01,def_pct,0%,,,,,
player,201612110car,sdg,ButlJe01,special_teams,10,,,,,
player,201612110car,sdg,ButlJe01,st_pct,36%,,,,,
player,201612110car,sdg,HairCh00,pos,T,,,,,
player,201612110car,sdg,HairCh00,offense,3,,,,,
player,201612110car,sdg,HairCh00,off_pct,5%,,,,,
player,201612110car,sdg,HairCh00,defense,0,,,,,
player,201612110car,sdg,HairCh00,def_pct,0%,,,,,
player,201612110car,sdg,HairCh00,special_teams,2,,,,,
player,201612110car,sdg,HairCh00,st_pct,7%,,,,,
player,201612110car,sdg,WattDe00,pos,FB,,,,,
player,201612110car,sdg,WattDe00,offense,1,,,,,
player,201612110car,sdg,WattDe00,off_pct,2%,,,,,
player,201612110car,sdg,WattDe00,defense,0,,,,,
player,201612110car,sdg,WattDe00,def_pct,0%,,,,,
player,201612110car,sdg,WattDe00,special_teams,20,,,,,
player,201612110car,sdg,WattDe00,st_pct,71%,,,,,
player,201612110car,sdg,LoweDw99,pos,FS,,,,,
player,201612110car,sdg,LoweDw99,offense,0,,,,,
player,201612110car,sdg,LoweDw99,off_pct,0%,,,,,
player,201612110car,sdg,LoweDw99,defense,69,,,,,
player,201612110car,sdg,LoweDw99,def_pct,100%,,,,,
player,201612110car,sdg,LoweDw99,special_teams,0,,,,,
player,201612110car,sdg,LoweDw99,st_pct,0%,,,,,
player,201612110car,sdg,HaywCa00,pos,CB,,,,,
player,201612110car,sdg,HaywCa00,offense,0,,,,,
player,201612110car,sdg,HaywCa00,off_pct,0%,,,,,
player,201612110car,sdg,HaywCa00,defense,68,,,,,
player,201612110car,sdg,HaywCa00,def_pct,99%,,,,,
player,201612110car,sdg,HaywCa00,special_teams,0,,,,,
player,201612110car,sdg,HaywCa00,st_pct,0%,,,,,
player,201612110car,sdg,AddaJa00,pos,SS,,,,,
player,201612110car,sdg,AddaJa00,offense,0,,,,,
player,201612110car,sdg,AddaJa00,off_pct,0%,,,,,
player,201612110car,sdg,AddaJa00,defense,67,,,,,
player,201612110car,sdg,AddaJa00,def_pct,97%,,,,,
player,201612110car,sdg,AddaJa00,special_teams,5,,,,,
player,201612110car,sdg,AddaJa00,st_pct,18%,,,,,
player,201612110car,sdg,IngrMe00,pos,LB,,,,,
player,201612110car,sdg,IngrMe00,offense,0,,,,,
player,201612110car,sdg,IngrMe00,off_pct,0%,,,,,
player,201612110car,sdg,IngrMe00,defense,66,,,,,
player,201612110car,sdg,IngrMe00,def_pct,96%,,,,,
player,201612110car,sdg,IngrMe00,special_teams,0,,,,,
player,201612110car,sdg,IngrMe00,st_pct,0%,,,,,
player,201612110car,sdg,WillTr05,pos,CB,,,,,
player,201612110car,sdg,WillTr05,offense,0,,,,,
player,201612110car,sdg,WillTr05,off_pct,0%,,,,,
player,201612110car,sdg,WillTr05,defense,61,,,,,
player,201612110car,sdg,WillTr05,def_pct,88%,,,,,
player,201612110car,sdg,WillTr05,special_teams,17,,,,,
player,201612110car,sdg,WillTr05,st_pct,61%,,,,,
player,201612110car,sdg,LiugCo00,pos,DT,,,,,
player,201612110car,sdg,LiugCo00,offense,0,,,,,
player,201612110car,sdg,LiugCo00,off_pct,0%,,,,,
player,201612110car,sdg,LiugCo00,defense,61,,,,,
player,201612110car,sdg,LiugCo00,def_pct,88%,,,,,
player,201612110car,sdg,LiugCo00,special_teams,6,,,,,
player,201612110car,sdg,LiugCo00,st_pct,21%,,,,,
player,201612110car,sdg,PerrDe00,pos,LB,,,,,
player,201612110car,sdg,PerrDe00,offense,0,,,,,
player,201612110car,sdg,PerrDe00,off_pct,0%,,,,,
player,201612110car,sdg,PerrDe00,defense,60,,,,,
player,201612110car,sdg,PerrDe00,def_pct,87%,,,,,
player,201612110car,sdg,PerrDe00,special_teams,0,,,,,
player,201612110car,sdg,PerrDe00,st_pct,0%,,,,,
player,201612110car,sdg,SquaDa00,pos,NT,,,,,
player,201612110car,sdg,SquaDa00,offense,0,,,,,
player,201612110car,sdg,SquaDa00,off_pct,0%,,,,,
player,201612110car,sdg,SquaDa00,defense,56,,,,,
player,201612110car,sdg,SquaDa00,def_pct,81%,,,,,
player,201612110car,sdg,SquaDa00,special_teams,8,,,,,
player,201612110car,sdg,SquaDa00,st_pct,29%,,,,,
player,201612110car,sdg,ToomKo00,pos,LB,,,,,
player,201612110car,sdg,ToomKo00,offense,0,,,,,
player,201612110car,sdg,ToomKo00,off_pct,0%,,,,,
player,201612110car,sdg,ToomKo00,defense,52,,,,,
player,201612110car,sdg,ToomKo00,def_pct,75%,,,,,
player,201612110car,sdg,ToomKo00,special_teams,6,,,,,
player,201612110car,sdg,ToomKo00,st_pct,21%,,,,,
player,201612110car,sdg,EmanKy00,pos,LB,,,,,
player,201612110car,sdg,EmanKy00,offense,0,,,,,
player,201612110car,sdg,EmanKy00,off_pct,0%,,,,,
player,201612110car,sdg,EmanKy00,defense,42,,,,,
player,201612110car,sdg,EmanKy00,def_pct,61%,,,,,
player,201612110car,sdg,EmanKy00,special_teams,14,,,,,
player,201612110car,sdg,EmanKy00,st_pct,50%,,,,,
player,201612110car,sdg,PaleTe00,pos,DT,,,,,
player,201612110car,sdg,PaleTe00,offense,0,,,,,
player,201612110car,sdg,PaleTe00,off_pct,0%,,,,,
player,201612110car,sdg,PaleTe00,defense,29,,,,,
player,201612110car,sdg,PaleTe00,def_pct,42%,,,,,
player,201612110car,sdg,PaleTe00,special_teams,0,,,,,
player,201612110car,sdg,PaleTe00,st_pct,0%,,,,,
player,201612110car,sdg,PhilAd00,pos,SS,,,,,
player,201612110car,sdg,PhilAd00,offense,0,,,,,
player,201612110car,sdg,PhilAd00,off_pct,0%,,,,,
player,201612110car,sdg,PhilAd00,defense,27,,,,,
player,201612110car,sdg,PhilAd00,def_pct,39%,,,,,
player,201612110car,sdg,PhilAd00,special_teams,19,,,,,
player,201612110car,sdg,PhilAd00,st_pct,68%,,,,,
player,201612110car,sdg,ReedTr00,pos,CB,,,,,
player,201612110car,sdg,ReedTr00,offense,0,,,,,
player,201612110car,sdg,ReedTr00,off_pct,0%,,,,,
player,201612110car,sdg,ReedTr00,defense,24,,,,,
player,201612110car,sdg,ReedTr00,def_pct,35%,,,,,
player,201612110car,sdg,ReedTr00,special_teams,23,,,,,
player,201612110car,sdg,ReedTr00,st_pct,82%,,,,,
player,201612110car,sdg,BosaJo00,pos,DE,,,,,
player,201612110car,sdg,BosaJo00,offense,0,,,,,
player,201612110car,sdg,BosaJo00,off_pct,0%,,,,,
player,201612110car,sdg,BosaJo00,defense,23,,,,,
player,201612110car,sdg,BosaJo00,def_pct,33%,,,,,
player,201612110car,sdg,BosaJo00,special_teams,0,,,,,
player,201612110car,sdg,BosaJo00,st_pct,0%,,,,,
player,201612110car,sdg,PhilDa01,pos,DE,,,,,
player,201612110car,sdg,PhilDa01,offense,0,,,,,
player,201612110car,sdg,PhilDa01,off_pct,0%,,,,,
player,201612110car,sdg,PhilDa01,defense,18,,,,,
player,201612110car,sdg,PhilDa01,def_pct,26%,,,,,
player,201612110car,sdg,PhilDa01,special_teams,8,,,,,
player,201612110car,sdg,PhilDa01,st_pct,29%,,,,,
player,201612110car,sdg,BrowJa05,pos,LB,,,,,
player,201612110car,sdg,BrowJa05,offense,0,,,,,
player,201612110car,sdg,BrowJa05,off_pct,0%,,,,,
player,201612110car,sdg,BrowJa05,defense,17,,,,,
player,201612110car,sdg,BrowJa05,def_pct,25%,,,,,
player,201612110car,sdg,BrowJa05,special_teams,0,,,,,
player,201612110car,sdg,BrowJa05,st_pct,0%,,,,,
player,201612110car,sdg,LandCh00,pos,LB,,,,,
player,201612110car,sdg,LandCh00,offense,0,,,,,
player,201612110car,sdg,LandCh00,off_pct,0%,,,,,
player,201612110car,sdg,LandCh00,defense,13,,,,,
player,201612110car,sdg,LandCh00,def_pct,19%,,,,,
player,201612110car,sdg,LandCh00,special_teams,13,,,,,
player,201612110car,sdg,LandCh00,st_pct,46%,,,,,
player,201612110car,sdg,MageCr00,pos,CB,,,,,
player,201612110car,sdg,MageCr00,offense,0,,,,,
player,201612110car,sdg,MageCr00,off_pct,0%,,,,,
player,201612110car,sdg,MageCr00,defense,6,,,,,
player,201612110car,sdg,MageCr00,def_pct,9%,,,,,
player,201612110car,sdg,MageCr00,special_teams,0,,,,,
player,201612110car,sdg,MageCr00,st_pct,0%,,,,,
player,201612110car,sdg,StucDa20,pos,FS,,,,,
player,201612110car,sdg,StucDa20,offense,0,,,,,
player,201612110car,sdg,StucDa20,off_pct,0%,,,,,
player,201612110car,sdg,StucDa20,defense,0,,,,,
player,201612110car,sdg,StucDa20,def_pct,0%,,,,,
player,201612110car,sdg,StucDa20,special_teams,26,,,,,
player,201612110car,sdg,StucDa20,st_pct,93%,,,,,
player,201612110car,sdg,PerrJo01,pos,LB,,,,,
player,201612110car,sdg,PerrJo01,offense,0,,,,,
player,201612110car,sdg,PerrJo01,off_pct,0%,,,,,
player,201612110car,sdg,PerrJo01,defense,0,,,,,
player,201612110car,sdg,PerrJo01,def_pct,0%,,,,,
player,201612110car,sdg,PerrJo01,special_teams,26,,,,,
player,201612110car,sdg,PerrJo01,st_pct,93%,,,,,
player,201612110car,sdg,WillTo00,pos,LB,,,,,
player,201612110car,sdg,WillTo00,offense,0,,,,,
player,201612110car,sdg,WillTo00,off_pct,0%,,,,,
player,201612110car,sdg,WillTo00,defense,0,,,,,
player,201612110car,sdg,WillTo00,def_pct,0%,,,,,
player,201612110car,sdg,WillTo00,special_teams,21,,,,,
player,201612110car,sdg,WillTo00,st_pct,75%,,,,,
player,201612110car,sdg,McCoDe00,pos,FS,,,,,
player,201612110car,sdg,McCoDe00,offense,0,,,,,
player,201612110car,sdg,McCoDe00,off_pct,0%,,,,,
player,201612110car,sdg,McCoDe00,defense,0,,,,,
player,201612110car,sdg,McCoDe00,def_pct,0%,,,,,
player,201612110car,sdg,McCoDe00,special_teams,15,,,,,
player,201612110car,sdg,McCoDe00,st_pct,54%,,,,,
player,201612110car,sdg,BursIs01,pos,WR,,,,,
player,201612110car,sdg,BursIs01,offense,0,,,,,
player,201612110car,sdg,BursIs01,off_pct,0%,,,,,
player,201612110car,sdg,BursIs01,defense,0,,,,,
player,201612110car,sdg,BursIs01,def_pct,0%,,,,,
player,201612110car,sdg,BursIs01,special_teams,12,,,,,
player,201612110car,sdg,BursIs01,st_pct,43%,,,,,
player,201612110car,sdg,LambJo00,pos,K,,,,,
player,201612110car,sdg,LambJo00,offense,0,,,,,
player,201612110car,sdg,LambJo00,off_pct,0%,,,,,
player,201612110car,sdg,LambJo00,defense,0,,,,,
player,201612110car,sdg,LambJo00,def_pct,0%,,,,,
player,201612110car,sdg,LambJo00,special_teams,6,,,,,
player,201612110car,sdg,LambJo00,st_pct,21%,,,,,
player,201612110car,sdg,WindMi00,pos,LS,,,,,
player,201612110car,sdg,WindMi00,offense,0,,,,,
player,201612110car,sdg,WindMi00,off_pct,0%,,,,,
player,201612110car,sdg,WindMi00,defense,0,,,,,
player,201612110car,sdg,WindMi00,def_pct,0%,,,,,
player,201612110car,sdg,WindMi00,special_teams,5,,,,,
player,201612110car,sdg,WindMi00,st_pct,18%,,,,,
player,201612110car,sdg,KaseDr00,pos,P,,,,,
player,201612110car,sdg,KaseDr00,offense,0,,,,,
player,201612110car,sdg,KaseDr00,off_pct,0%,,,,,
player,201612110car,sdg,KaseDr00,defense,0,,,,,
player,201612110car,sdg,KaseDr00,def_pct,0%,,,,,
player,201612110car,sdg,KaseDr00,special_teams,4,,,,,
player,201612110car,sdg,KaseDr00,st_pct,14%,,,,,
player,201612110car,sdg,ClemKe00,pos,QB,,,,,
player,201612110car,sdg,ClemKe00,offense,0,,,,,
player,201612110car,sdg,ClemKe00,off_pct,0%,,,,,
player,201612110car,sdg,ClemKe00,defense,0,,,,,
player,201612110car,sdg,ClemKe00,def_pct,0%,,,,,
player,201612110car,sdg,ClemKe00,special_teams,2,,,,,
player,201612110car,sdg,ClemKe00,st_pct,7%,,,,,
