game,2016,13,20161204,201612040gnb,htx,"Houston Texans",13,gnb,"Green Bay Packers",21
player,201612040gnb,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201612040gnb,gnb,PerrNi00,def_int,0,,,,,
player,201612040gnb,gnb,PerrNi00,def_int_yds,0,,,,,
player,201612040gnb,gnb,PerrNi00,def_int_td,0,,,,,
player,201612040gnb,gnb,PerrNi00,def_int_long,0,,,,,
player,201612040gnb,gnb,PerrNi00,pass_defended,0,,,,,
player,201612040gnb,gnb,PerrNi00,sacks,0.0,,,,,
player,201612040gnb,gnb,PerrNi00,tackles_combined,4,,,,,
player,201612040gnb,gnb,PerrNi00,tackles_solo,3,,,,,
player,201612040gnb,gnb,PerrNi00,tackles_assists,1,,,,,
player,201612040gnb,gnb,PerrNi00,tackles_loss,0,,,,,
player,201612040gnb,gnb,PerrNi00,qb_hits,0,,,,,
player,201612040gnb,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,RyanJa00,def_int,0,,,,,
player,201612040gnb,gnb,RyanJa00,def_int_yds,0,,,,,
player,201612040gnb,gnb,RyanJa00,def_int_td,0,,,,,
player,201612040gnb,gnb,RyanJa00,def_int_long,0,,,,,
player,201612040gnb,gnb,RyanJa00,pass_defended,0,,,,,
player,201612040gnb,gnb,RyanJa00,sacks,0.0,,,,,
player,201612040gnb,gnb,RyanJa00,tackles_combined,4,,,,,
player,201612040gnb,gnb,RyanJa00,tackles_solo,3,,,,,
player,201612040gnb,gnb,RyanJa00,tackles_assists,1,,,,,
player,201612040gnb,gnb,RyanJa00,tackles_loss,1,,,,,
player,201612040gnb,gnb,RyanJa00,qb_hits,1,,,,,
player,201612040gnb,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,GuntLa00,def_int,0,,,,,
player,201612040gnb,gnb,GuntLa00,def_int_yds,0,,,,,
player,201612040gnb,gnb,GuntLa00,def_int_td,0,,,,,
player,201612040gnb,gnb,GuntLa00,def_int_long,0,,,,,
player,201612040gnb,gnb,GuntLa00,pass_defended,2,,,,,
player,201612040gnb,gnb,GuntLa00,sacks,0.0,,,,,
player,201612040gnb,gnb,GuntLa00,tackles_combined,3,,,,,
player,201612040gnb,gnb,GuntLa00,tackles_solo,3,,,,,
player,201612040gnb,gnb,GuntLa00,tackles_assists,0,,,,,
player,201612040gnb,gnb,GuntLa00,tackles_loss,0,,,,,
player,201612040gnb,gnb,GuntLa00,qb_hits,0,,,,,
player,201612040gnb,gnb,GuntLa00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,GuntLa00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,GuntLa00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,GuntLa00,fumbles_forced,1,,,,,
player,201612040gnb,gnb,RollQu00,def_int,0,,,,,
player,201612040gnb,gnb,RollQu00,def_int_yds,0,,,,,
player,201612040gnb,gnb,RollQu00,def_int_td,0,,,,,
player,201612040gnb,gnb,RollQu00,def_int_long,0,,,,,
player,201612040gnb,gnb,RollQu00,pass_defended,1,,,,,
player,201612040gnb,gnb,RollQu00,sacks,0.0,,,,,
player,201612040gnb,gnb,RollQu00,tackles_combined,3,,,,,
player,201612040gnb,gnb,RollQu00,tackles_solo,3,,,,,
player,201612040gnb,gnb,RollQu00,tackles_assists,0,,,,,
player,201612040gnb,gnb,RollQu00,tackles_loss,0,,,,,
player,201612040gnb,gnb,RollQu00,qb_hits,0,,,,,
player,201612040gnb,gnb,RollQu00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,RollQu00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,HawkJo00,def_int,0,,,,,
player,201612040gnb,gnb,HawkJo00,def_int_yds,0,,,,,
player,201612040gnb,gnb,HawkJo00,def_int_td,0,,,,,
player,201612040gnb,gnb,HawkJo00,def_int_long,0,,,,,
player,201612040gnb,gnb,HawkJo00,pass_defended,0,,,,,
player,201612040gnb,gnb,HawkJo00,sacks,0.0,,,,,
player,201612040gnb,gnb,HawkJo00,tackles_combined,2,,,,,
player,201612040gnb,gnb,HawkJo00,tackles_solo,2,,,,,
player,201612040gnb,gnb,HawkJo00,tackles_assists,0,,,,,
player,201612040gnb,gnb,HawkJo00,tackles_loss,0,,,,,
player,201612040gnb,gnb,HawkJo00,qb_hits,0,,,,,
player,201612040gnb,gnb,HawkJo00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,HawkJo00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,HawkJo00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,HawkJo00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,RandDa00,def_int,0,,,,,
player,201612040gnb,gnb,RandDa00,def_int_yds,0,,,,,
player,201612040gnb,gnb,RandDa00,def_int_td,0,,,,,
player,201612040gnb,gnb,RandDa00,def_int_long,0,,,,,
player,201612040gnb,gnb,RandDa00,pass_defended,0,,,,,
player,201612040gnb,gnb,RandDa00,sacks,0.0,,,,,
player,201612040gnb,gnb,RandDa00,tackles_combined,2,,,,,
player,201612040gnb,gnb,RandDa00,tackles_solo,1,,,,,
player,201612040gnb,gnb,RandDa00,tackles_assists,1,,,,,
player,201612040gnb,gnb,RandDa00,tackles_loss,0,,,,,
player,201612040gnb,gnb,RandDa00,qb_hits,0,,,,,
player,201612040gnb,gnb,RandDa00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,RandDa00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,ElliJa02,def_int,0,,,,,
player,201612040gnb,gnb,ElliJa02,def_int_yds,0,,,,,
player,201612040gnb,gnb,ElliJa02,def_int_td,0,,,,,
player,201612040gnb,gnb,ElliJa02,def_int_long,0,,,,,
player,201612040gnb,gnb,ElliJa02,pass_defended,0,,,,,
player,201612040gnb,gnb,ElliJa02,sacks,0.0,,,,,
player,201612040gnb,gnb,ElliJa02,tackles_combined,1,,,,,
player,201612040gnb,gnb,ElliJa02,tackles_solo,1,,,,,
player,201612040gnb,gnb,ElliJa02,tackles_assists,0,,,,,
player,201612040gnb,gnb,ElliJa02,tackles_loss,0,,,,,
player,201612040gnb,gnb,ElliJa02,qb_hits,0,,,,,
player,201612040gnb,gnb,ElliJa02,fumbles_rec,0,,,,,
player,201612040gnb,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,ElliJa02,fumbles_forced,0,,,,,
player,201612040gnb,gnb,PennMi00,def_int,0,,,,,
player,201612040gnb,gnb,PennMi00,def_int_yds,0,,,,,
player,201612040gnb,gnb,PennMi00,def_int_td,0,,,,,
player,201612040gnb,gnb,PennMi00,def_int_long,0,,,,,
player,201612040gnb,gnb,PennMi00,pass_defended,0,,,,,
player,201612040gnb,gnb,PennMi00,sacks,0.0,,,,,
player,201612040gnb,gnb,PennMi00,tackles_combined,1,,,,,
player,201612040gnb,gnb,PennMi00,tackles_solo,1,,,,,
player,201612040gnb,gnb,PennMi00,tackles_assists,0,,,,,
player,201612040gnb,gnb,PennMi00,tackles_loss,1,,,,,
player,201612040gnb,gnb,PennMi00,qb_hits,0,,,,,
player,201612040gnb,gnb,PennMi00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,PennMi00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,RipkAa00,def_int,0,,,,,
player,201612040gnb,gnb,RipkAa00,def_int_yds,,,,,,
player,201612040gnb,gnb,RipkAa00,def_int_td,0,,,,,
player,201612040gnb,gnb,RipkAa00,def_int_long,0,,,,,
player,201612040gnb,gnb,RipkAa00,pass_defended,0,,,,,
player,201612040gnb,gnb,RipkAa00,sacks,0.0,,,,,
player,201612040gnb,gnb,RipkAa00,tackles_combined,1,,,,,
player,201612040gnb,gnb,RipkAa00,tackles_solo,1,,,,,
player,201612040gnb,gnb,RipkAa00,tackles_assists,0,,,,,
player,201612040gnb,gnb,RipkAa00,tackles_loss,0,,,,,
player,201612040gnb,gnb,RipkAa00,qb_hits,0,,,,,
player,201612040gnb,gnb,RipkAa00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,RipkAa00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,RipkAa00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,RipkAa00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,ClarKe01,def_int,0,,,,,
player,201612040gnb,gnb,ClarKe01,def_int_yds,0,,,,,
player,201612040gnb,gnb,ClarKe01,def_int_td,0,,,,,
player,201612040gnb,gnb,ClarKe01,def_int_long,0,,,,,
player,201612040gnb,gnb,ClarKe01,pass_defended,0,,,,,
player,201612040gnb,gnb,ClarKe01,sacks,0.0,,,,,
player,201612040gnb,gnb,ClarKe01,tackles_combined,0,,,,,
player,201612040gnb,gnb,ClarKe01,tackles_solo,0,,,,,
player,201612040gnb,gnb,ClarKe01,tackles_assists,0,,,,,
player,201612040gnb,gnb,ClarKe01,tackles_loss,0,,,,,
player,201612040gnb,gnb,ClarKe01,qb_hits,1,,,,,
player,201612040gnb,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201612040gnb,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201612040gnb,htx,FullWi01,kick_ret,0,,,,,
player,201612040gnb,htx,FullWi01,kick_ret_yds,0,,,,,
player,201612040gnb,htx,FullWi01,kick_ret_yds_per_ret,,,,,,
player,201612040gnb,htx,FullWi01,kick_ret_td,0,,,,,
player,201612040gnb,htx,FullWi01,kick_ret_long,0,,,,,
player,201612040gnb,htx,FullWi01,punt_ret,1,,,,,
player,201612040gnb,htx,FullWi01,punt_ret_yds,16,,,,,
player,201612040gnb,htx,FullWi01,punt_ret_yds_per_ret,16.0,,,,,
player,201612040gnb,htx,FullWi01,punt_ret_td,0,,,,,
player,201612040gnb,htx,FullWi01,punt_ret_long,16,,,,,
player,201612040gnb,htx,HuntAk01,kick_ret,3,,,,,
player,201612040gnb,htx,HuntAk01,kick_ret_yds,66,,,,,
player,201612040gnb,htx,HuntAk01,kick_ret_yds_per_ret,22.0,,,,,
player,201612040gnb,htx,HuntAk01,kick_ret_td,0,,,,,
player,201612040gnb,htx,HuntAk01,kick_ret_long,29,,,,,
player,201612040gnb,htx,HuntAk01,punt_ret,0,,,,,
player,201612040gnb,htx,HuntAk01,punt_ret_yds,0,,,,,
player,201612040gnb,htx,HuntAk01,punt_ret_yds_per_ret,,,,,,
player,201612040gnb,htx,HuntAk01,punt_ret_td,0,,,,,
player,201612040gnb,htx,HuntAk01,punt_ret_long,0,,,,,
player,201612040gnb,gnb,CobbRa00,kick_ret,0,,,,,
player,201612040gnb,gnb,CobbRa00,kick_ret_yds,0,,,,,
player,201612040gnb,gnb,CobbRa00,kick_ret_yds_per_ret,,,,,,
player,201612040gnb,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201612040gnb,gnb,CobbRa00,kick_ret_long,0,,,,,
player,201612040gnb,gnb,CobbRa00,punt_ret,2,,,,,
player,201612040gnb,gnb,CobbRa00,punt_ret_yds,44,,,,,
player,201612040gnb,gnb,CobbRa00,punt_ret_yds_per_ret,22.0,,,,,
player,201612040gnb,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201612040gnb,gnb,CobbRa00,punt_ret_long,23,,,,,
player,201612040gnb,gnb,EvanMa00,kick_ret,0,,,,,
player,201612040gnb,gnb,EvanMa00,kick_ret_yds,0,,,,,
player,201612040gnb,gnb,EvanMa00,kick_ret_yds_per_ret,,,,,,
player,201612040gnb,gnb,EvanMa00,kick_ret_td,0,,,,,
player,201612040gnb,gnb,EvanMa00,kick_ret_long,0,,,,,
player,201612040gnb,gnb,EvanMa00,punt_ret,1,,,,,
player,201612040gnb,gnb,EvanMa00,punt_ret_yds,0,,,,,
player,201612040gnb,gnb,EvanMa00,punt_ret_yds_per_ret,0.0,,,,,
player,201612040gnb,gnb,EvanMa00,punt_ret_td,0,,,,,
player,201612040gnb,gnb,EvanMa00,punt_ret_long,0,,,,,
player,201612040gnb,gnb,JaniJe00,kick_ret,1,,,,,
player,201612040gnb,gnb,JaniJe00,kick_ret_yds,28,,,,,
player,201612040gnb,gnb,JaniJe00,kick_ret_yds_per_ret,28.0,,,,,
player,201612040gnb,gnb,JaniJe00,kick_ret_td,0,,,,,
player,201612040gnb,gnb,JaniJe00,kick_ret_long,28,,,,,
player,201612040gnb,gnb,JaniJe00,punt_ret,0,,,,,
player,201612040gnb,gnb,JaniJe00,punt_ret_yds,0,,,,,
player,201612040gnb,gnb,JaniJe00,punt_ret_yds_per_ret,,,,,,
player,201612040gnb,gnb,JaniJe00,punt_ret_td,0,,,,,
player,201612040gnb,gnb,JaniJe00,punt_ret_long,0,,,,,
player,201612040gnb,gnb,MontTy01,kick_ret,1,,,,,
player,201612040gnb,gnb,MontTy01,kick_ret_yds,39,,,,,
player,201612040gnb,gnb,MontTy01,kick_ret_yds_per_ret,39.0,,,,,
player,201612040gnb,gnb,MontTy01,kick_ret_td,0,,,,,
player,201612040gnb,gnb,MontTy01,kick_ret_long,39,,,,,
player,201612040gnb,gnb,MontTy01,punt_ret,0,,,,,
player,201612040gnb,gnb,MontTy01,punt_ret_yds,0,,,,,
player,201612040gnb,gnb,MontTy01,punt_ret_yds_per_ret,,,,,,
player,201612040gnb,gnb,MontTy01,punt_ret_td,0,,,,,
player,201612040gnb,gnb,MontTy01,punt_ret_long,0,,,,,
player,201612040gnb,htx,novaknic01,xpm,1,,,,,
player,201612040gnb,htx,novaknic01,xpa,2,,,,,
player,201612040gnb,htx,novaknic01,fgm,,,,,,
player,201612040gnb,htx,novaknic01,fga,,,,,,
player,201612040gnb,htx,novaknic01,punt,0,,,,,
player,201612040gnb,htx,novaknic01,punt_yds,0,,,,,
player,201612040gnb,htx,novaknic01,punt_yds_per_punt,,,,,,
player,201612040gnb,htx,novaknic01,punt_long,0,,,,,
player,201612040gnb,htx,LechSh20,xpm,,,,,,
player,201612040gnb,htx,LechSh20,xpa,,,,,,
player,201612040gnb,htx,LechSh20,fgm,,,,,,
player,201612040gnb,htx,LechSh20,fga,,,,,,
player,201612040gnb,htx,LechSh20,punt,5,,,,,
player,201612040gnb,htx,LechSh20,punt_yds,205,,,,,
player,201612040gnb,htx,LechSh20,punt_yds_per_punt,41.0,,,,,
player,201612040gnb,htx,LechSh20,punt_long,52,,,,,
player,201612040gnb,gnb,CrosMa20,xpm,3,,,,,
player,201612040gnb,gnb,CrosMa20,xpa,3,,,,,
player,201612040gnb,gnb,CrosMa20,fgm,,,,,,
player,201612040gnb,gnb,CrosMa20,fga,,,,,,
player,201612040gnb,gnb,CrosMa20,punt,0,,,,,
player,201612040gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201612040gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201612040gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201612040gnb,gnb,SchuJa00,xpm,,,,,,
player,201612040gnb,gnb,SchuJa00,xpa,,,,,,
player,201612040gnb,gnb,SchuJa00,fgm,,,,,,
player,201612040gnb,gnb,SchuJa00,fga,,,,,,
player,201612040gnb,gnb,SchuJa00,punt,5,,,,,
player,201612040gnb,gnb,SchuJa00,punt_yds,215,,,,,
player,201612040gnb,gnb,SchuJa00,punt_yds_per_punt,43.0,,,,,
player,201612040gnb,gnb,SchuJa00,punt_long,48,,,,,
player,201612040gnb,gnb,BakhDa00,pos,T,,,,,
player,201612040gnb,gnb,BakhDa00,offense,58,,,,,
player,201612040gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201612040gnb,gnb,BakhDa00,defense,0,,,,,
player,201612040gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201612040gnb,gnb,BakhDa00,special_teams,3,,,,,
player,201612040gnb,gnb,BakhDa00,st_pct,14%,,,,,
player,201612040gnb,gnb,BulaBr20,pos,T,,,,,
player,201612040gnb,gnb,BulaBr20,offense,58,,,,,
player,201612040gnb,gnb,BulaBr20,off_pct,100%,,,,,
player,201612040gnb,gnb,BulaBr20,defense,0,,,,,
player,201612040gnb,gnb,BulaBr20,def_pct,0%,,,,,
player,201612040gnb,gnb,BulaBr20,special_teams,3,,,,,
player,201612040gnb,gnb,BulaBr20,st_pct,14%,,,,,
player,201612040gnb,gnb,SpriJa00,pos,T,,,,,
player,201612040gnb,gnb,SpriJa00,offense,58,,,,,
player,201612040gnb,gnb,SpriJa00,off_pct,100%,,,,,
player,201612040gnb,gnb,SpriJa00,defense,0,,,,,
player,201612040gnb,gnb,SpriJa00,def_pct,0%,,,,,
player,201612040gnb,gnb,SpriJa00,special_teams,3,,,,,
player,201612040gnb,gnb,SpriJa00,st_pct,14%,,,,,
player,201612040gnb,gnb,LinsCo00,pos,C,,,,,
player,201612040gnb,gnb,LinsCo00,offense,58,,,,,
player,201612040gnb,gnb,LinsCo00,off_pct,100%,,,,,
player,201612040gnb,gnb,LinsCo00,defense,0,,,,,
player,201612040gnb,gnb,LinsCo00,def_pct,0%,,,,,
player,201612040gnb,gnb,LinsCo00,special_teams,0,,,,,
player,201612040gnb,gnb,LinsCo00,st_pct,0%,,,,,
player,201612040gnb,gnb,TaylLa01,pos,G,,,,,
player,201612040gnb,gnb,TaylLa01,offense,58,,,,,
player,201612040gnb,gnb,TaylLa01,off_pct,100%,,,,,
player,201612040gnb,gnb,TaylLa01,defense,0,,,,,
player,201612040gnb,gnb,TaylLa01,def_pct,0%,,,,,
player,201612040gnb,gnb,TaylLa01,special_teams,0,,,,,
player,201612040gnb,gnb,TaylLa01,st_pct,0%,,,,,
player,201612040gnb,gnb,RodgAa00,pos,QB,,,,,
player,201612040gnb,gnb,RodgAa00,offense,58,,,,,
player,201612040gnb,gnb,RodgAa00,off_pct,100%,,,,,
player,201612040gnb,gnb,RodgAa00,defense,0,,,,,
player,201612040gnb,gnb,RodgAa00,def_pct,0%,,,,,
player,201612040gnb,gnb,RodgAa00,special_teams,0,,,,,
player,201612040gnb,gnb,RodgAa00,st_pct,0%,,,,,
player,201612040gnb,gnb,NelsJo00,pos,WR,,,,,
player,201612040gnb,gnb,NelsJo00,offense,55,,,,,
player,201612040gnb,gnb,NelsJo00,off_pct,95%,,,,,
player,201612040gnb,gnb,NelsJo00,defense,0,,,,,
player,201612040gnb,gnb,NelsJo00,def_pct,0%,,,,,
player,201612040gnb,gnb,NelsJo00,special_teams,0,,,,,
player,201612040gnb,gnb,NelsJo00,st_pct,0%,,,,,
player,201612040gnb,gnb,AdamDa01,pos,WR,,,,,
player,201612040gnb,gnb,AdamDa01,offense,49,,,,,
player,201612040gnb,gnb,AdamDa01,off_pct,84%,,,,,
player,201612040gnb,gnb,AdamDa01,defense,0,,,,,
player,201612040gnb,gnb,AdamDa01,def_pct,0%,,,,,
player,201612040gnb,gnb,AdamDa01,special_teams,1,,,,,
player,201612040gnb,gnb,AdamDa01,st_pct,5%,,,,,
player,201612040gnb,gnb,CobbRa00,pos,WR,,,,,
player,201612040gnb,gnb,CobbRa00,offense,44,,,,,
player,201612040gnb,gnb,CobbRa00,off_pct,76%,,,,,
player,201612040gnb,gnb,CobbRa00,defense,0,,,,,
player,201612040gnb,gnb,CobbRa00,def_pct,0%,,,,,
player,201612040gnb,gnb,CobbRa00,special_teams,5,,,,,
player,201612040gnb,gnb,CobbRa00,st_pct,23%,,,,,
player,201612040gnb,gnb,MontTy01,pos,WR,,,,,
player,201612040gnb,gnb,MontTy01,offense,29,,,,,
player,201612040gnb,gnb,MontTy01,off_pct,50%,,,,,
player,201612040gnb,gnb,MontTy01,defense,0,,,,,
player,201612040gnb,gnb,MontTy01,def_pct,0%,,,,,
player,201612040gnb,gnb,MontTy01,special_teams,9,,,,,
player,201612040gnb,gnb,MontTy01,st_pct,41%,,,,,
player,201612040gnb,gnb,CookJa02,pos,TE,,,,,
player,201612040gnb,gnb,CookJa02,offense,29,,,,,
player,201612040gnb,gnb,CookJa02,off_pct,50%,,,,,
player,201612040gnb,gnb,CookJa02,defense,0,,,,,
player,201612040gnb,gnb,CookJa02,def_pct,0%,,,,,
player,201612040gnb,gnb,CookJa02,special_teams,1,,,,,
player,201612040gnb,gnb,CookJa02,st_pct,5%,,,,,
player,201612040gnb,gnb,RodgRi00,pos,TE,,,,,
player,201612040gnb,gnb,RodgRi00,offense,27,,,,,
player,201612040gnb,gnb,RodgRi00,off_pct,47%,,,,,
player,201612040gnb,gnb,RodgRi00,defense,0,,,,,
player,201612040gnb,gnb,RodgRi00,def_pct,0%,,,,,
player,201612040gnb,gnb,RodgRi00,special_teams,3,,,,,
player,201612040gnb,gnb,RodgRi00,st_pct,14%,,,,,
player,201612040gnb,gnb,RipkAa00,pos,FB,,,,,
player,201612040gnb,gnb,RipkAa00,offense,24,,,,,
player,201612040gnb,gnb,RipkAa00,off_pct,41%,,,,,
player,201612040gnb,gnb,RipkAa00,defense,0,,,,,
player,201612040gnb,gnb,RipkAa00,def_pct,0%,,,,,
player,201612040gnb,gnb,RipkAa00,special_teams,12,,,,,
player,201612040gnb,gnb,RipkAa00,st_pct,55%,,,,,
player,201612040gnb,gnb,MichCh00,pos,RB,,,,,
player,201612040gnb,gnb,MichCh00,offense,11,,,,,
player,201612040gnb,gnb,MichCh00,off_pct,19%,,,,,
player,201612040gnb,gnb,MichCh00,defense,0,,,,,
player,201612040gnb,gnb,MichCh00,def_pct,0%,,,,,
player,201612040gnb,gnb,MichCh00,special_teams,0,,,,,
player,201612040gnb,gnb,MichCh00,st_pct,0%,,,,,
player,201612040gnb,gnb,StarJa00,pos,RB,,,,,
player,201612040gnb,gnb,StarJa00,offense,7,,,,,
player,201612040gnb,gnb,StarJa00,off_pct,12%,,,,,
player,201612040gnb,gnb,StarJa00,defense,0,,,,,
player,201612040gnb,gnb,StarJa00,def_pct,0%,,,,,
player,201612040gnb,gnb,StarJa00,special_teams,5,,,,,
player,201612040gnb,gnb,StarJa00,st_pct,23%,,,,,
player,201612040gnb,gnb,KerrJo00,pos,FB,,,,,
player,201612040gnb,gnb,KerrJo00,offense,5,,,,,
player,201612040gnb,gnb,KerrJo00,off_pct,9%,,,,,
player,201612040gnb,gnb,KerrJo00,defense,0,,,,,
player,201612040gnb,gnb,KerrJo00,def_pct,0%,,,,,
player,201612040gnb,gnb,KerrJo00,special_teams,10,,,,,
player,201612040gnb,gnb,KerrJo00,st_pct,45%,,,,,
player,201612040gnb,gnb,AlliGe01,pos,WR,,,,,
player,201612040gnb,gnb,AlliGe01,offense,5,,,,,
player,201612040gnb,gnb,AlliGe01,off_pct,9%,,,,,
player,201612040gnb,gnb,AlliGe01,defense,0,,,,,
player,201612040gnb,gnb,AlliGe01,def_pct,0%,,,,,
player,201612040gnb,gnb,AlliGe01,special_teams,0,,,,,
player,201612040gnb,gnb,AlliGe01,st_pct,0%,,,,,
player,201612040gnb,gnb,MurpKy00,pos,T,,,,,
player,201612040gnb,gnb,MurpKy00,offense,3,,,,,
player,201612040gnb,gnb,MurpKy00,off_pct,5%,,,,,
player,201612040gnb,gnb,MurpKy00,defense,0,,,,,
player,201612040gnb,gnb,MurpKy00,def_pct,0%,,,,,
player,201612040gnb,gnb,MurpKy00,special_teams,0,,,,,
player,201612040gnb,gnb,MurpKy00,st_pct,0%,,,,,
player,201612040gnb,gnb,JaniJe00,pos,WR,,,,,
player,201612040gnb,gnb,JaniJe00,offense,2,,,,,
player,201612040gnb,gnb,JaniJe00,off_pct,3%,,,,,
player,201612040gnb,gnb,JaniJe00,defense,0,,,,,
player,201612040gnb,gnb,JaniJe00,def_pct,0%,,,,,
player,201612040gnb,gnb,JaniJe00,special_teams,16,,,,,
player,201612040gnb,gnb,JaniJe00,st_pct,73%,,,,,
player,201612040gnb,gnb,BurnMo99,pos,SS,,,,,
player,201612040gnb,gnb,BurnMo99,offense,0,,,,,
player,201612040gnb,gnb,BurnMo99,off_pct,0%,,,,,
player,201612040gnb,gnb,BurnMo99,defense,66,,,,,
player,201612040gnb,gnb,BurnMo99,def_pct,100%,,,,,
player,201612040gnb,gnb,BurnMo99,special_teams,4,,,,,
player,201612040gnb,gnb,BurnMo99,st_pct,18%,,,,,
player,201612040gnb,gnb,ClinHa00,pos,FS,,,,,
player,201612040gnb,gnb,ClinHa00,offense,0,,,,,
player,201612040gnb,gnb,ClinHa00,off_pct,0%,,,,,
player,201612040gnb,gnb,ClinHa00,defense,66,,,,,
player,201612040gnb,gnb,ClinHa00,def_pct,100%,,,,,
player,201612040gnb,gnb,ClinHa00,special_teams,4,,,,,
player,201612040gnb,gnb,ClinHa00,st_pct,18%,,,,,
player,201612040gnb,gnb,ThomJo04,pos,LB,,,,,
player,201612040gnb,gnb,ThomJo04,offense,0,,,,,
player,201612040gnb,gnb,ThomJo04,off_pct,0%,,,,,
player,201612040gnb,gnb,ThomJo04,defense,63,,,,,
player,201612040gnb,gnb,ThomJo04,def_pct,95%,,,,,
player,201612040gnb,gnb,ThomJo04,special_teams,8,,,,,
player,201612040gnb,gnb,ThomJo04,st_pct,36%,,,,,
player,201612040gnb,gnb,GuntLa00,pos,CB,,,,,
player,201612040gnb,gnb,GuntLa00,offense,0,,,,,
player,201612040gnb,gnb,GuntLa00,off_pct,0%,,,,,
player,201612040gnb,gnb,GuntLa00,defense,63,,,,,
player,201612040gnb,gnb,GuntLa00,def_pct,95%,,,,,
player,201612040gnb,gnb,GuntLa00,special_teams,7,,,,,
player,201612040gnb,gnb,GuntLa00,st_pct,32%,,,,,
player,201612040gnb,gnb,RollQu00,pos,CB,,,,,
player,201612040gnb,gnb,RollQu00,offense,0,,,,,
player,201612040gnb,gnb,RollQu00,off_pct,0%,,,,,
player,201612040gnb,gnb,RollQu00,defense,63,,,,,
player,201612040gnb,gnb,RollQu00,def_pct,95%,,,,,
player,201612040gnb,gnb,RollQu00,special_teams,2,,,,,
player,201612040gnb,gnb,RollQu00,st_pct,9%,,,,,
player,201612040gnb,gnb,PeppJu99,pos,LB,,,,,
player,201612040gnb,gnb,PeppJu99,offense,0,,,,,
player,201612040gnb,gnb,PeppJu99,off_pct,0%,,,,,
player,201612040gnb,gnb,PeppJu99,defense,58,,,,,
player,201612040gnb,gnb,PeppJu99,def_pct,88%,,,,,
player,201612040gnb,gnb,PeppJu99,special_teams,6,,,,,
player,201612040gnb,gnb,PeppJu99,st_pct,27%,,,,,
player,201612040gnb,gnb,JoneDa03,pos,LB,,,,,
player,201612040gnb,gnb,JoneDa03,offense,0,,,,,
player,201612040gnb,gnb,JoneDa03,off_pct,0%,,,,,
player,201612040gnb,gnb,JoneDa03,defense,56,,,,,
player,201612040gnb,gnb,JoneDa03,def_pct,85%,,,,,
player,201612040gnb,gnb,JoneDa03,special_teams,13,,,,,
player,201612040gnb,gnb,JoneDa03,st_pct,59%,,,,,
