game,2016,12,20161127,201611270htx,sdg,"San Diego Chargers",21,htx,"Houston Texans",13
player,201611270htx,sdg,SlauMa20,off_pct,100%,,,,,
player,201611270htx,sdg,SlauMa20,defense,0,,,,,
player,201611270htx,sdg,SlauMa20,def_pct,0%,,,,,
player,201611270htx,sdg,SlauMa20,special_teams,0,,,,,
player,201611270htx,sdg,SlauMa20,st_pct,0%,,,,,
player,201611270htx,sdg,InmaDo00,pos,WR,,,,,
player,201611270htx,sdg,InmaDo00,offense,53,,,,,
player,201611270htx,sdg,InmaDo00,off_pct,95%,,,,,
player,201611270htx,sdg,InmaDo00,defense,0,,,,,
player,201611270htx,sdg,InmaDo00,def_pct,0%,,,,,
player,201611270htx,sdg,InmaDo00,special_teams,0,,,,,
player,201611270htx,sdg,InmaDo00,st_pct,0%,,,,,
player,201611270htx,sdg,GordMe00,pos,RB,,,,,
player,201611270htx,sdg,GordMe00,offense,51,,,,,
player,201611270htx,sdg,GordMe00,off_pct,91%,,,,,
player,201611270htx,sdg,GordMe00,defense,0,,,,,
player,201611270htx,sdg,GordMe00,def_pct,0%,,,,,
player,201611270htx,sdg,GordMe00,special_teams,0,,,,,
player,201611270htx,sdg,GordMe00,st_pct,0%,,,,,
player,201611270htx,sdg,WillTy00,pos,WR,,,,,
player,201611270htx,sdg,WillTy00,offense,49,,,,,
player,201611270htx,sdg,WillTy00,off_pct,88%,,,,,
player,201611270htx,sdg,WillTy00,defense,0,,,,,
player,201611270htx,sdg,WillTy00,def_pct,0%,,,,,
player,201611270htx,sdg,WillTy00,special_teams,0,,,,,
player,201611270htx,sdg,WillTy00,st_pct,0%,,,,,
player,201611270htx,sdg,BenjTr00,pos,WR,,,,,
player,201611270htx,sdg,BenjTr00,offense,37,,,,,
player,201611270htx,sdg,BenjTr00,off_pct,66%,,,,,
player,201611270htx,sdg,BenjTr00,defense,0,,,,,
player,201611270htx,sdg,BenjTr00,def_pct,0%,,,,,
player,201611270htx,sdg,BenjTr00,special_teams,0,,,,,
player,201611270htx,sdg,BenjTr00,st_pct,0%,,,,,
player,201611270htx,sdg,GateAn00,pos,TE,,,,,
player,201611270htx,sdg,GateAn00,offense,35,,,,,
player,201611270htx,sdg,GateAn00,off_pct,62%,,,,,
player,201611270htx,sdg,GateAn00,defense,0,,,,,
player,201611270htx,sdg,GateAn00,def_pct,0%,,,,,
player,201611270htx,sdg,GateAn00,special_teams,1,,,,,
player,201611270htx,sdg,GateAn00,st_pct,4%,,,,,
player,201611270htx,sdg,HenrHu00,pos,TE,,,,,
player,201611270htx,sdg,HenrHu00,offense,28,,,,,
player,201611270htx,sdg,HenrHu00,off_pct,50%,,,,,
player,201611270htx,sdg,HenrHu00,defense,0,,,,,
player,201611270htx,sdg,HenrHu00,def_pct,0%,,,,,
player,201611270htx,sdg,HenrHu00,special_teams,1,,,,,
player,201611270htx,sdg,HenrHu00,st_pct,4%,,,,,
player,201611270htx,sdg,McGrSe00,pos,TE,,,,,
player,201611270htx,sdg,McGrSe00,offense,12,,,,,
player,201611270htx,sdg,McGrSe00,off_pct,21%,,,,,
player,201611270htx,sdg,McGrSe00,defense,0,,,,,
player,201611270htx,sdg,McGrSe00,def_pct,0%,,,,,
player,201611270htx,sdg,McGrSe00,special_teams,14,,,,,
player,201611270htx,sdg,McGrSe00,st_pct,54%,,,,,
player,201611270htx,sdg,WattDe00,pos,FB,,,,,
player,201611270htx,sdg,WattDe00,offense,6,,,,,
player,201611270htx,sdg,WattDe00,off_pct,11%,,,,,
player,201611270htx,sdg,WattDe00,defense,0,,,,,
player,201611270htx,sdg,WattDe00,def_pct,0%,,,,,
player,201611270htx,sdg,WattDe00,special_teams,18,,,,,
player,201611270htx,sdg,WattDe00,st_pct,69%,,,,,
player,201611270htx,sdg,FarrKe02,pos,RB,,,,,
player,201611270htx,sdg,FarrKe02,offense,5,,,,,
player,201611270htx,sdg,FarrKe02,off_pct,9%,,,,,
player,201611270htx,sdg,FarrKe02,defense,0,,,,,
player,201611270htx,sdg,FarrKe02,def_pct,0%,,,,,
player,201611270htx,sdg,FarrKe02,special_teams,3,,,,,
player,201611270htx,sdg,FarrKe02,st_pct,12%,,,,,
player,201611270htx,sdg,WiggKe00,pos,G,,,,,
player,201611270htx,sdg,WiggKe00,offense,2,,,,,
player,201611270htx,sdg,WiggKe00,off_pct,4%,,,,,
player,201611270htx,sdg,WiggKe00,defense,0,,,,,
player,201611270htx,sdg,WiggKe00,def_pct,0%,,,,,
player,201611270htx,sdg,WiggKe00,special_teams,10,,,,,
player,201611270htx,sdg,WiggKe00,st_pct,38%,,,,,
player,201611270htx,sdg,ButlJe01,pos,WR,,,,,
player,201611270htx,sdg,ButlJe01,offense,2,,,,,
player,201611270htx,sdg,ButlJe01,off_pct,4%,,,,,
player,201611270htx,sdg,ButlJe01,defense,0,,,,,
player,201611270htx,sdg,ButlJe01,def_pct,0%,,,,,
player,201611270htx,sdg,ButlJe01,special_teams,1,,,,,
player,201611270htx,sdg,ButlJe01,st_pct,4%,,,,,
player,201611270htx,sdg,LoweDw99,pos,FS,,,,,
player,201611270htx,sdg,LoweDw99,offense,0,,,,,
player,201611270htx,sdg,LoweDw99,off_pct,0%,,,,,
player,201611270htx,sdg,LoweDw99,defense,69,,,,,
player,201611270htx,sdg,LoweDw99,def_pct,100%,,,,,
player,201611270htx,sdg,LoweDw99,special_teams,4,,,,,
player,201611270htx,sdg,LoweDw99,st_pct,15%,,,,,
player,201611270htx,sdg,MageCr00,pos,CB,,,,,
player,201611270htx,sdg,MageCr00,offense,0,,,,,
player,201611270htx,sdg,MageCr00,off_pct,0%,,,,,
player,201611270htx,sdg,MageCr00,defense,67,,,,,
player,201611270htx,sdg,MageCr00,def_pct,97%,,,,,
player,201611270htx,sdg,MageCr00,special_teams,7,,,,,
player,201611270htx,sdg,MageCr00,st_pct,27%,,,,,
player,201611270htx,sdg,ToomKo00,pos,LB,,,,,
player,201611270htx,sdg,ToomKo00,offense,0,,,,,
player,201611270htx,sdg,ToomKo00,off_pct,0%,,,,,
player,201611270htx,sdg,ToomKo00,defense,67,,,,,
player,201611270htx,sdg,ToomKo00,def_pct,97%,,,,,
player,201611270htx,sdg,ToomKo00,special_teams,6,,,,,
player,201611270htx,sdg,ToomKo00,st_pct,23%,,,,,
player,201611270htx,sdg,HaywCa00,pos,CB,,,,,
player,201611270htx,sdg,HaywCa00,offense,0,,,,,
player,201611270htx,sdg,HaywCa00,off_pct,0%,,,,,
player,201611270htx,sdg,HaywCa00,defense,67,,,,,
player,201611270htx,sdg,HaywCa00,def_pct,97%,,,,,
player,201611270htx,sdg,HaywCa00,special_teams,1,,,,,
player,201611270htx,sdg,HaywCa00,st_pct,4%,,,,,
player,201611270htx,sdg,AddaJa00,pos,SS,,,,,
player,201611270htx,sdg,AddaJa00,offense,0,,,,,
player,201611270htx,sdg,AddaJa00,off_pct,0%,,,,,
player,201611270htx,sdg,AddaJa00,defense,65,,,,,
player,201611270htx,sdg,AddaJa00,def_pct,94%,,,,,
player,201611270htx,sdg,AddaJa00,special_teams,0,,,,,
player,201611270htx,sdg,AddaJa00,st_pct,0%,,,,,
player,201611270htx,sdg,IngrMe00,pos,LB,,,,,
player,201611270htx,sdg,IngrMe00,offense,0,,,,,
player,201611270htx,sdg,IngrMe00,off_pct,0%,,,,,
player,201611270htx,sdg,IngrMe00,defense,63,,,,,
player,201611270htx,sdg,IngrMe00,def_pct,91%,,,,,
player,201611270htx,sdg,IngrMe00,special_teams,3,,,,,
player,201611270htx,sdg,IngrMe00,st_pct,12%,,,,,
player,201611270htx,sdg,BosaJo00,pos,DE,,,,,
player,201611270htx,sdg,BosaJo00,offense,0,,,,,
player,201611270htx,sdg,BosaJo00,off_pct,0%,,,,,
player,201611270htx,sdg,BosaJo00,defense,56,,,,,
player,201611270htx,sdg,BosaJo00,def_pct,81%,,,,,
player,201611270htx,sdg,BosaJo00,special_teams,0,,,,,
player,201611270htx,sdg,BosaJo00,st_pct,0%,,,,,
player,201611270htx,sdg,WillTr05,pos,CB,,,,,
player,201611270htx,sdg,WillTr05,offense,0,,,,,
player,201611270htx,sdg,WillTr05,off_pct,0%,,,,,
player,201611270htx,sdg,WillTr05,defense,53,,,,,
player,201611270htx,sdg,WillTr05,def_pct,77%,,,,,
player,201611270htx,sdg,WillTr05,special_teams,18,,,,,
player,201611270htx,sdg,WillTr05,st_pct,69%,,,,,
player,201611270htx,sdg,PerrDe00,pos,LB,,,,,
player,201611270htx,sdg,PerrDe00,offense,0,,,,,
player,201611270htx,sdg,PerrDe00,off_pct,0%,,,,,
player,201611270htx,sdg,PerrDe00,defense,43,,,,,
player,201611270htx,sdg,PerrDe00,def_pct,62%,,,,,
player,201611270htx,sdg,PerrDe00,special_teams,0,,,,,
player,201611270htx,sdg,PerrDe00,st_pct,0%,,,,,
player,201611270htx,sdg,LiugCo00,pos,DT,,,,,
player,201611270htx,sdg,LiugCo00,offense,0,,,,,
player,201611270htx,sdg,LiugCo00,off_pct,0%,,,,,
player,201611270htx,sdg,LiugCo00,defense,42,,,,,
player,201611270htx,sdg,LiugCo00,def_pct,61%,,,,,
player,201611270htx,sdg,LiugCo00,special_teams,3,,,,,
player,201611270htx,sdg,LiugCo00,st_pct,12%,,,,,
player,201611270htx,sdg,SquaDa00,pos,NT,,,,,
player,201611270htx,sdg,SquaDa00,offense,0,,,,,
player,201611270htx,sdg,SquaDa00,off_pct,0%,,,,,
player,201611270htx,sdg,SquaDa00,defense,39,,,,,
player,201611270htx,sdg,SquaDa00,def_pct,57%,,,,,
player,201611270htx,sdg,SquaDa00,special_teams,4,,,,,
player,201611270htx,sdg,SquaDa00,st_pct,15%,,,,,
player,201611270htx,sdg,EmanKy00,pos,LB,,,,,
player,201611270htx,sdg,EmanKy00,offense,0,,,,,
player,201611270htx,sdg,EmanKy00,off_pct,0%,,,,,
player,201611270htx,sdg,EmanKy00,defense,35,,,,,
player,201611270htx,sdg,EmanKy00,def_pct,51%,,,,,
player,201611270htx,sdg,EmanKy00,special_teams,22,,,,,
player,201611270htx,sdg,EmanKy00,st_pct,85%,,,,,
player,201611270htx,sdg,PhilAd00,pos,SS,,,,,
player,201611270htx,sdg,PhilAd00,offense,0,,,,,
player,201611270htx,sdg,PhilAd00,off_pct,0%,,,,,
player,201611270htx,sdg,PhilAd00,defense,27,,,,,
player,201611270htx,sdg,PhilAd00,def_pct,39%,,,,,
player,201611270htx,sdg,PhilAd00,special_teams,22,,,,,
player,201611270htx,sdg,PhilAd00,st_pct,85%,,,,,
player,201611270htx,sdg,PaleTe00,pos,DT,,,,,
player,201611270htx,sdg,PaleTe00,offense,0,,,,,
player,201611270htx,sdg,PaleTe00,off_pct,0%,,,,,
player,201611270htx,sdg,PaleTe00,defense,19,,,,,
player,201611270htx,sdg,PaleTe00,def_pct,28%,,,,,
player,201611270htx,sdg,PaleTe00,special_teams,7,,,,,
player,201611270htx,sdg,PaleTe00,st_pct,27%,,,,,
player,201611270htx,sdg,AttaJe00,pos,LB,,,,,
player,201611270htx,sdg,AttaJe00,offense,0,,,,,
player,201611270htx,sdg,AttaJe00,off_pct,0%,,,,,
player,201611270htx,sdg,AttaJe00,defense,17,,,,,
player,201611270htx,sdg,AttaJe00,def_pct,25%,,,,,
player,201611270htx,sdg,AttaJe00,special_teams,4,,,,,
player,201611270htx,sdg,AttaJe00,st_pct,15%,,,,,
player,201611270htx,sdg,LandCh00,pos,LB,,,,,
player,201611270htx,sdg,LandCh00,offense,0,,,,,
player,201611270htx,sdg,LandCh00,off_pct,0%,,,,,
player,201611270htx,sdg,LandCh00,defense,15,,,,,
player,201611270htx,sdg,LandCh00,def_pct,22%,,,,,
player,201611270htx,sdg,LandCh00,special_teams,5,,,,,
player,201611270htx,sdg,LandCh00,st_pct,19%,,,,,
player,201611270htx,sdg,PhilDa01,pos,DE,,,,,
player,201611270htx,sdg,PhilDa01,offense,0,,,,,
player,201611270htx,sdg,PhilDa01,off_pct,0%,,,,,
player,201611270htx,sdg,PhilDa01,defense,12,,,,,
player,201611270htx,sdg,PhilDa01,def_pct,17%,,,,,
player,201611270htx,sdg,PhilDa01,special_teams,0,,,,,
player,201611270htx,sdg,PhilDa01,st_pct,0%,,,,,
player,201611270htx,sdg,WillTo00,pos,LB,,,,,
player,201611270htx,sdg,WillTo00,offense,0,,,,,
player,201611270htx,sdg,WillTo00,off_pct,0%,,,,,
player,201611270htx,sdg,WillTo00,defense,2,,,,,
player,201611270htx,sdg,WillTo00,def_pct,3%,,,,,
player,201611270htx,sdg,WillTo00,special_teams,11,,,,,
player,201611270htx,sdg,WillTo00,st_pct,42%,,,,,
player,201611270htx,sdg,McCoDe00,pos,FS,,,,,
player,201611270htx,sdg,McCoDe00,offense,0,,,,,
player,201611270htx,sdg,McCoDe00,off_pct,0%,,,,,
player,201611270htx,sdg,McCoDe00,defense,1,,,,,
player,201611270htx,sdg,McCoDe00,def_pct,1%,,,,,
player,201611270htx,sdg,McCoDe00,special_teams,8,,,,,
player,201611270htx,sdg,McCoDe00,st_pct,31%,,,,,
player,201611270htx,sdg,StucDa20,pos,FS,,,,,
player,201611270htx,sdg,StucDa20,offense,0,,,,,
player,201611270htx,sdg,StucDa20,off_pct,0%,,,,,
player,201611270htx,sdg,StucDa20,defense,0,,,,,
player,201611270htx,sdg,StucDa20,def_pct,0%,,,,,
player,201611270htx,sdg,StucDa20,special_teams,22,,,,,
player,201611270htx,sdg,StucDa20,st_pct,85%,,,,,
player,201611270htx,sdg,PerrJo01,pos,LB,,,,,
player,201611270htx,sdg,PerrJo01,offense,0,,,,,
player,201611270htx,sdg,PerrJo01,off_pct,0%,,,,,
player,201611270htx,sdg,PerrJo01,defense,0,,,,,
player,201611270htx,sdg,PerrJo01,def_pct,0%,,,,,
player,201611270htx,sdg,PerrJo01,special_teams,22,,,,,
player,201611270htx,sdg,PerrJo01,st_pct,85%,,,,,
player,201611270htx,sdg,ReedTr00,pos,CB,,,,,
player,201611270htx,sdg,ReedTr00,offense,0,,,,,
player,201611270htx,sdg,ReedTr00,off_pct,0%,,,,,
player,201611270htx,sdg,ReedTr00,defense,0,,,,,
player,201611270htx,sdg,ReedTr00,def_pct,0%,,,,,
player,201611270htx,sdg,ReedTr00,special_teams,11,,,,,
player,201611270htx,sdg,ReedTr00,st_pct,42%,,,,,
player,201611270htx,sdg,WindMi00,pos,LS,,,,,
player,201611270htx,sdg,WindMi00,offense,0,,,,,
player,201611270htx,sdg,WindMi00,off_pct,0%,,,,,
player,201611270htx,sdg,WindMi00,defense,0,,,,,
player,201611270htx,sdg,WindMi00,def_pct,0%,,,,,
player,201611270htx,sdg,WindMi00,special_teams,10,,,,,
player,201611270htx,sdg,WindMi00,st_pct,38%,,,,,
player,201611270htx,sdg,BursIs01,pos,WR,,,,,
player,201611270htx,sdg,BursIs01,offense,0,,,,,
player,201611270htx,sdg,BursIs01,off_pct,0%,,,,,
player,201611270htx,sdg,BursIs01,defense,0,,,,,
player,201611270htx,sdg,BursIs01,def_pct,0%,,,,,
player,201611270htx,sdg,BursIs01,special_teams,9,,,,,
player,201611270htx,sdg,BursIs01,st_pct,35%,,,,,
player,201611270htx,sdg,LambJo00,pos,K,,,,,
player,201611270htx,sdg,LambJo00,offense,0,,,,,
player,201611270htx,sdg,LambJo00,off_pct,0%,,,,,
player,201611270htx,sdg,LambJo00,defense,0,,,,,
player,201611270htx,sdg,LambJo00,def_pct,0%,,,,,
player,201611270htx,sdg,LambJo00,special_teams,8,,,,,
player,201611270htx,sdg,LambJo00,st_pct,31%,,,,,
player,201611270htx,sdg,KaseDr00,pos,P,,,,,
player,201611270htx,sdg,KaseDr00,offense,0,,,,,
player,201611270htx,sdg,KaseDr00,off_pct,0%,,,,,
player,201611270htx,sdg,KaseDr00,defense,0,,,,,
player,201611270htx,sdg,KaseDr00,def_pct,0%,,,,,
player,201611270htx,sdg,KaseDr00,special_teams,6,,,,,
player,201611270htx,sdg,KaseDr00,st_pct,23%,,,,,
player,201611270htx,sdg,ClemKe00,pos,QB,,,,,
player,201611270htx,sdg,ClemKe00,offense,0,,,,,
player,201611270htx,sdg,ClemKe00,off_pct,0%,,,,,
player,201611270htx,sdg,ClemKe00,defense,0,,,,,
player,201611270htx,sdg,ClemKe00,def_pct,0%,,,,,
player,201611270htx,sdg,ClemKe00,special_teams,4,,,,,
player,201611270htx,sdg,ClemKe00,st_pct,15%,,,,,
player,201611270htx,sdg,PullSp00,pos,C,,,,,
player,201611270htx,sdg,PullSp00,offense,0,,,,,
player,201611270htx,sdg,PullSp00,off_pct,0%,,,,,
player,201611270htx,sdg,PullSp00,defense,0,,,,,
player,201611270htx,sdg,PullSp00,def_pct,0%,,,,,
player,201611270htx,sdg,PullSp00,special_teams,4,,,,,
player,201611270htx,sdg,PullSp00,st_pct,15%,,,,,
player,201611270htx,sdg,HairCh00,pos,T,,,,,
player,201611270htx,sdg,HairCh00,offense,0,,,,,
player,201611270htx,sdg,HairCh00,off_pct,0%,,,,,
player,201611270htx,sdg,HairCh00,defense,0,,,,,
player,201611270htx,sdg,HairCh00,def_pct,0%,,,,,
player,201611270htx,sdg,HairCh00,special_teams,1,,,,,
player,201611270htx,sdg,HairCh00,st_pct,4%,,,,,
