game,2016,15,20161218,201612180nyg,det,"Detroit Lions",6,nyg,"New York Giants",17
player,201612180nyg,nyg,ShepKe00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,WadeTr00,def_int,0,,,,,
player,201612180nyg,nyg,WadeTr00,def_int_yds,0,,,,,
player,201612180nyg,nyg,WadeTr00,def_int_td,0,,,,,
player,201612180nyg,nyg,WadeTr00,def_int_long,0,,,,,
player,201612180nyg,nyg,WadeTr00,pass_defended,0,,,,,
player,201612180nyg,nyg,WadeTr00,sacks,0.0,,,,,
player,201612180nyg,nyg,WadeTr00,tackles_combined,2,,,,,
player,201612180nyg,nyg,WadeTr00,tackles_solo,2,,,,,
player,201612180nyg,nyg,WadeTr00,tackles_assists,0,,,,,
player,201612180nyg,nyg,WadeTr00,tackles_loss,0,,,,,
player,201612180nyg,nyg,WadeTr00,qb_hits,0,,,,,
player,201612180nyg,nyg,WadeTr00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,WadeTr00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,WadeTr00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,WynnKe00,def_int,0,,,,,
player,201612180nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201612180nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201612180nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201612180nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201612180nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201612180nyg,nyg,WynnKe00,tackles_combined,2,,,,,
player,201612180nyg,nyg,WynnKe00,tackles_solo,2,,,,,
player,201612180nyg,nyg,WynnKe00,tackles_assists,0,,,,,
player,201612180nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201612180nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201612180nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,BromJa00,def_int,0,,,,,
player,201612180nyg,nyg,BromJa00,def_int_yds,0,,,,,
player,201612180nyg,nyg,BromJa00,def_int_td,0,,,,,
player,201612180nyg,nyg,BromJa00,def_int_long,0,,,,,
player,201612180nyg,nyg,BromJa00,pass_defended,0,,,,,
player,201612180nyg,nyg,BromJa00,sacks,0.0,,,,,
player,201612180nyg,nyg,BromJa00,tackles_combined,1,,,,,
player,201612180nyg,nyg,BromJa00,tackles_solo,1,,,,,
player,201612180nyg,nyg,BromJa00,tackles_assists,0,,,,,
player,201612180nyg,nyg,BromJa00,tackles_loss,0,,,,,
player,201612180nyg,nyg,BromJa00,qb_hits,0,,,,,
player,201612180nyg,nyg,BromJa00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,BromJa00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,HallLe98,def_int,0,,,,,
player,201612180nyg,nyg,HallLe98,def_int_yds,0,,,,,
player,201612180nyg,nyg,HallLe98,def_int_td,0,,,,,
player,201612180nyg,nyg,HallLe98,def_int_long,0,,,,,
player,201612180nyg,nyg,HallLe98,pass_defended,0,,,,,
player,201612180nyg,nyg,HallLe98,sacks,0.0,,,,,
player,201612180nyg,nyg,HallLe98,tackles_combined,1,,,,,
player,201612180nyg,nyg,HallLe98,tackles_solo,1,,,,,
player,201612180nyg,nyg,HallLe98,tackles_assists,0,,,,,
player,201612180nyg,nyg,HallLe98,tackles_loss,0,,,,,
player,201612180nyg,nyg,HallLe98,qb_hits,0,,,,,
player,201612180nyg,nyg,HallLe98,fumbles_rec,0,,,,,
player,201612180nyg,nyg,HallLe98,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,HallLe98,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,HallLe98,fumbles_forced,1,,,,,
player,201612180nyg,nyg,HarrDw00,def_int,0,,,,,
player,201612180nyg,nyg,HarrDw00,def_int_yds,0,,,,,
player,201612180nyg,nyg,HarrDw00,def_int_td,0,,,,,
player,201612180nyg,nyg,HarrDw00,def_int_long,0,,,,,
player,201612180nyg,nyg,HarrDw00,pass_defended,0,,,,,
player,201612180nyg,nyg,HarrDw00,sacks,0.0,,,,,
player,201612180nyg,nyg,HarrDw00,tackles_combined,1,,,,,
player,201612180nyg,nyg,HarrDw00,tackles_solo,1,,,,,
player,201612180nyg,nyg,HarrDw00,tackles_assists,0,,,,,
player,201612180nyg,nyg,HarrDw00,tackles_loss,0,,,,,
player,201612180nyg,nyg,HarrDw00,qb_hits,0,,,,,
player,201612180nyg,nyg,HarrDw00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,HarrDw00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,HarrDw00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,HarrDw00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,JenkJa03,def_int,0,,,,,
player,201612180nyg,nyg,JenkJa03,def_int_yds,0,,,,,
player,201612180nyg,nyg,JenkJa03,def_int_td,0,,,,,
player,201612180nyg,nyg,JenkJa03,def_int_long,0,,,,,
player,201612180nyg,nyg,JenkJa03,pass_defended,0,,,,,
player,201612180nyg,nyg,JenkJa03,sacks,0.0,,,,,
player,201612180nyg,nyg,JenkJa03,tackles_combined,1,,,,,
player,201612180nyg,nyg,JenkJa03,tackles_solo,0,,,,,
player,201612180nyg,nyg,JenkJa03,tackles_assists,1,,,,,
player,201612180nyg,nyg,JenkJa03,tackles_loss,0,,,,,
player,201612180nyg,nyg,JenkJa03,qb_hits,0,,,,,
player,201612180nyg,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201612180nyg,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201612180nyg,nyg,OdigOw00,def_int,0,,,,,
player,201612180nyg,nyg,OdigOw00,def_int_yds,0,,,,,
player,201612180nyg,nyg,OdigOw00,def_int_td,0,,,,,
player,201612180nyg,nyg,OdigOw00,def_int_long,0,,,,,
player,201612180nyg,nyg,OdigOw00,pass_defended,1,,,,,
player,201612180nyg,nyg,OdigOw00,sacks,0.0,,,,,
player,201612180nyg,nyg,OdigOw00,tackles_combined,1,,,,,
player,201612180nyg,nyg,OdigOw00,tackles_solo,1,,,,,
player,201612180nyg,nyg,OdigOw00,tackles_assists,0,,,,,
player,201612180nyg,nyg,OdigOw00,tackles_loss,0,,,,,
player,201612180nyg,nyg,OdigOw00,qb_hits,0,,,,,
player,201612180nyg,nyg,OdigOw00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,OdigOw00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,OdigOw00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,OdigOw00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,RobiKe01,def_int,0,,,,,
player,201612180nyg,nyg,RobiKe01,def_int_yds,0,,,,,
player,201612180nyg,nyg,RobiKe01,def_int_td,0,,,,,
player,201612180nyg,nyg,RobiKe01,def_int_long,0,,,,,
player,201612180nyg,nyg,RobiKe01,pass_defended,0,,,,,
player,201612180nyg,nyg,RobiKe01,sacks,0.0,,,,,
player,201612180nyg,nyg,RobiKe01,tackles_combined,1,,,,,
player,201612180nyg,nyg,RobiKe01,tackles_solo,1,,,,,
player,201612180nyg,nyg,RobiKe01,tackles_assists,0,,,,,
player,201612180nyg,nyg,RobiKe01,tackles_loss,0,,,,,
player,201612180nyg,nyg,RobiKe01,qb_hits,0,,,,,
player,201612180nyg,nyg,RobiKe01,fumbles_rec,0,,,,,
player,201612180nyg,nyg,RobiKe01,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,RobiKe01,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,RobiKe01,fumbles_forced,0,,,,,
player,201612180nyg,det,RobeAn00,kick_ret,2,,,,,
player,201612180nyg,det,RobeAn00,kick_ret_yds,32,,,,,
player,201612180nyg,det,RobeAn00,kick_ret_yds_per_ret,16.0,,,,,
player,201612180nyg,det,RobeAn00,kick_ret_td,0,,,,,
player,201612180nyg,det,RobeAn00,kick_ret_long,20,,,,,
player,201612180nyg,det,RobeAn00,punt_ret,4,,,,,
player,201612180nyg,det,RobeAn00,punt_ret_yds,11,,,,,
player,201612180nyg,det,RobeAn00,punt_ret_yds_per_ret,2.8,,,,,
player,201612180nyg,det,RobeAn00,punt_ret_td,0,,,,,
player,201612180nyg,det,RobeAn00,punt_ret_long,6,,,,,
player,201612180nyg,nyg,HarrDw00,kick_ret,1,,,,,
player,201612180nyg,nyg,HarrDw00,kick_ret_yds,23,,,,,
player,201612180nyg,nyg,HarrDw00,kick_ret_yds_per_ret,23.0,,,,,
player,201612180nyg,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201612180nyg,nyg,HarrDw00,kick_ret_long,23,,,,,
player,201612180nyg,nyg,HarrDw00,punt_ret,2,,,,,
player,201612180nyg,nyg,HarrDw00,punt_ret_yds,19,,,,,
player,201612180nyg,nyg,HarrDw00,punt_ret_yds_per_ret,9.5,,,,,
player,201612180nyg,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201612180nyg,nyg,HarrDw00,punt_ret_long,11,,,,,
player,201612180nyg,nyg,BeckOd00,kick_ret,0,,,,,
player,201612180nyg,nyg,BeckOd00,kick_ret_yds,0,,,,,
player,201612180nyg,nyg,BeckOd00,kick_ret_yds_per_ret,,,,,,
player,201612180nyg,nyg,BeckOd00,kick_ret_td,0,,,,,
player,201612180nyg,nyg,BeckOd00,kick_ret_long,0,,,,,
player,201612180nyg,nyg,BeckOd00,punt_ret,2,,,,,
player,201612180nyg,nyg,BeckOd00,punt_ret_yds,9,,,,,
player,201612180nyg,nyg,BeckOd00,punt_ret_yds_per_ret,4.5,,,,,
player,201612180nyg,nyg,BeckOd00,punt_ret_td,0,,,,,
player,201612180nyg,nyg,BeckOd00,punt_ret_long,5,,,,,
player,201612180nyg,det,MartSa01,xpm,,,,,,
player,201612180nyg,det,MartSa01,xpa,,,,,,
player,201612180nyg,det,MartSa01,fgm,,,,,,
player,201612180nyg,det,MartSa01,fga,,,,,,
player,201612180nyg,det,MartSa01,punt,6,,,,,
player,201612180nyg,det,MartSa01,punt_yds,275,,,,,
player,201612180nyg,det,MartSa01,punt_yds_per_punt,45.8,,,,,
player,201612180nyg,det,MartSa01,punt_long,63,,,,,
player,201612180nyg,det,PratMa20,xpm,,,,,,
player,201612180nyg,det,PratMa20,xpa,,,,,,
player,201612180nyg,det,PratMa20,fgm,2,,,,,
player,201612180nyg,det,PratMa20,fga,2,,,,,
player,201612180nyg,det,PratMa20,punt,0,,,,,
player,201612180nyg,det,PratMa20,punt_yds,0,,,,,
player,201612180nyg,det,PratMa20,punt_yds_per_punt,,,,,,
player,201612180nyg,det,PratMa20,punt_long,0,,,,,
player,201612180nyg,nyg,gouldrob01,xpm,2,,,,,
player,201612180nyg,nyg,gouldrob01,xpa,2,,,,,
player,201612180nyg,nyg,gouldrob01,fgm,1,,,,,
player,201612180nyg,nyg,gouldrob01,fga,1,,,,,
player,201612180nyg,nyg,gouldrob01,punt,0,,,,,
player,201612180nyg,nyg,gouldrob01,punt_yds,0,,,,,
player,201612180nyg,nyg,gouldrob01,punt_yds_per_punt,,,,,,
player,201612180nyg,nyg,gouldrob01,punt_long,0,,,,,
player,201612180nyg,nyg,WingBr00,xpm,,,,,,
player,201612180nyg,nyg,WingBr00,xpa,,,,,,
player,201612180nyg,nyg,WingBr00,fgm,,,,,,
player,201612180nyg,nyg,WingBr00,fga,,,,,,
player,201612180nyg,nyg,WingBr00,punt,7,,,,,
player,201612180nyg,nyg,WingBr00,punt_yds,298,,,,,
player,201612180nyg,nyg,WingBr00,punt_yds_per_punt,42.6,,,,,
player,201612180nyg,nyg,WingBr00,punt_long,57,,,,,
player,201612180nyg,nyg,FlowEr00,pos,T,,,,,
player,201612180nyg,nyg,FlowEr00,offense,64,,,,,
player,201612180nyg,nyg,FlowEr00,off_pct,100%,,,,,
player,201612180nyg,nyg,FlowEr00,defense,0,,,,,
player,201612180nyg,nyg,FlowEr00,def_pct,0%,,,,,
player,201612180nyg,nyg,FlowEr00,special_teams,3,,,,,
player,201612180nyg,nyg,FlowEr00,st_pct,12%,,,,,
player,201612180nyg,nyg,JerrJo20,pos,G,,,,,
player,201612180nyg,nyg,JerrJo20,offense,64,,,,,
player,201612180nyg,nyg,JerrJo20,off_pct,100%,,,,,
player,201612180nyg,nyg,JerrJo20,defense,0,,,,,
player,201612180nyg,nyg,JerrJo20,def_pct,0%,,,,,
player,201612180nyg,nyg,JerrJo20,special_teams,3,,,,,
player,201612180nyg,nyg,JerrJo20,st_pct,12%,,,,,
player,201612180nyg,nyg,PughJu00,pos,G,,,,,
player,201612180nyg,nyg,PughJu00,offense,64,,,,,
player,201612180nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201612180nyg,nyg,PughJu00,defense,0,,,,,
player,201612180nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201612180nyg,nyg,PughJu00,special_teams,3,,,,,
player,201612180nyg,nyg,PughJu00,st_pct,12%,,,,,
player,201612180nyg,nyg,HartBo00,pos,G,,,,,
player,201612180nyg,nyg,HartBo00,offense,64,,,,,
player,201612180nyg,nyg,HartBo00,off_pct,100%,,,,,
player,201612180nyg,nyg,HartBo00,defense,0,,,,,
player,201612180nyg,nyg,HartBo00,def_pct,0%,,,,,
player,201612180nyg,nyg,HartBo00,special_teams,3,,,,,
player,201612180nyg,nyg,HartBo00,st_pct,12%,,,,,
player,201612180nyg,nyg,MannEl00,pos,QB,,,,,
player,201612180nyg,nyg,MannEl00,offense,64,,,,,
player,201612180nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201612180nyg,nyg,MannEl00,defense,0,,,,,
player,201612180nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201612180nyg,nyg,MannEl00,special_teams,0,,,,,
player,201612180nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201612180nyg,nyg,RichWe00,pos,C,,,,,
player,201612180nyg,nyg,RichWe00,offense,64,,,,,
player,201612180nyg,nyg,RichWe00,off_pct,100%,,,,,
player,201612180nyg,nyg,RichWe00,defense,0,,,,,
player,201612180nyg,nyg,RichWe00,def_pct,0%,,,,,
player,201612180nyg,nyg,RichWe00,special_teams,0,,,,,
player,201612180nyg,nyg,RichWe00,st_pct,0%,,,,,
player,201612180nyg,nyg,ShepSt00,pos,WR,,,,,
player,201612180nyg,nyg,ShepSt00,offense,61,,,,,
player,201612180nyg,nyg,ShepSt00,off_pct,95%,,,,,
player,201612180nyg,nyg,ShepSt00,defense,0,,,,,
player,201612180nyg,nyg,ShepSt00,def_pct,0%,,,,,
player,201612180nyg,nyg,ShepSt00,special_teams,0,,,,,
player,201612180nyg,nyg,ShepSt00,st_pct,0%,,,,,
player,201612180nyg,nyg,BeckOd00,pos,WR,,,,,
player,201612180nyg,nyg,BeckOd00,offense,60,,,,,
player,201612180nyg,nyg,BeckOd00,off_pct,94%,,,,,
player,201612180nyg,nyg,BeckOd00,defense,0,,,,,
player,201612180nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201612180nyg,nyg,BeckOd00,special_teams,2,,,,,
player,201612180nyg,nyg,BeckOd00,st_pct,8%,,,,,
player,201612180nyg,nyg,TyexWi00,pos,TE,,,,,
player,201612180nyg,nyg,TyexWi00,offense,42,,,,,
player,201612180nyg,nyg,TyexWi00,off_pct,66%,,,,,
player,201612180nyg,nyg,TyexWi00,defense,0,,,,,
player,201612180nyg,nyg,TyexWi00,def_pct,0%,,,,,
player,201612180nyg,nyg,TyexWi00,special_teams,0,,,,,
player,201612180nyg,nyg,TyexWi00,st_pct,0%,,,,,
player,201612180nyg,nyg,CruzVi00,pos,WR,,,,,
player,201612180nyg,nyg,CruzVi00,offense,41,,,,,
player,201612180nyg,nyg,CruzVi00,off_pct,64%,,,,,
player,201612180nyg,nyg,CruzVi00,defense,0,,,,,
player,201612180nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201612180nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201612180nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201612180nyg,nyg,AdamJe01,pos,TE,,,,,
player,201612180nyg,nyg,AdamJe01,offense,27,,,,,
player,201612180nyg,nyg,AdamJe01,off_pct,42%,,,,,
player,201612180nyg,nyg,AdamJe01,defense,0,,,,,
player,201612180nyg,nyg,AdamJe01,def_pct,0%,,,,,
player,201612180nyg,nyg,AdamJe01,special_teams,0,,,,,
player,201612180nyg,nyg,AdamJe01,st_pct,0%,,,,,
player,201612180nyg,nyg,PerkPa00,pos,RB,,,,,
player,201612180nyg,nyg,PerkPa00,offense,25,,,,,
player,201612180nyg,nyg,PerkPa00,off_pct,39%,,,,,
player,201612180nyg,nyg,PerkPa00,defense,0,,,,,
player,201612180nyg,nyg,PerkPa00,def_pct,0%,,,,,
player,201612180nyg,nyg,PerkPa00,special_teams,13,,,,,
player,201612180nyg,nyg,PerkPa00,st_pct,52%,,,,,
player,201612180nyg,nyg,JennRa00,pos,RB,,,,,
player,201612180nyg,nyg,JennRa00,offense,25,,,,,
player,201612180nyg,nyg,JennRa00,off_pct,39%,,,,,
player,201612180nyg,nyg,JennRa00,defense,0,,,,,
player,201612180nyg,nyg,JennRa00,def_pct,0%,,,,,
player,201612180nyg,nyg,JennRa00,special_teams,0,,,,,
player,201612180nyg,nyg,JennRa00,st_pct,0%,,,,,
player,201612180nyg,nyg,LewiRo03,pos,WR,,,,,
player,201612180nyg,nyg,LewiRo03,offense,15,,,,,
player,201612180nyg,nyg,LewiRo03,off_pct,23%,,,,,
player,201612180nyg,nyg,LewiRo03,defense,0,,,,,
player,201612180nyg,nyg,LewiRo03,def_pct,0%,,,,,
player,201612180nyg,nyg,LewiRo03,special_teams,16,,,,,
player,201612180nyg,nyg,LewiRo03,st_pct,64%,,,,,
player,201612180nyg,nyg,VereSh00,pos,RB,,,,,
player,201612180nyg,nyg,VereSh00,offense,14,,,,,
player,201612180nyg,nyg,VereSh00,off_pct,22%,,,,,
player,201612180nyg,nyg,VereSh00,defense,0,,,,,
player,201612180nyg,nyg,VereSh00,def_pct,0%,,,,,
player,201612180nyg,nyg,VereSh00,special_teams,0,,,,,
player,201612180nyg,nyg,VereSh00,st_pct,0%,,,,,
player,201612180nyg,nyg,HarrDw00,pos,WR,,,,,
player,201612180nyg,nyg,HarrDw00,offense,5,,,,,
player,201612180nyg,nyg,HarrDw00,off_pct,8%,,,,,
player,201612180nyg,nyg,HarrDw00,defense,0,,,,,
player,201612180nyg,nyg,HarrDw00,def_pct,0%,,,,,
player,201612180nyg,nyg,HarrDw00,special_teams,18,,,,,
player,201612180nyg,nyg,HarrDw00,st_pct,72%,,,,,
player,201612180nyg,nyg,NewhMa20,pos,T,,,,,
player,201612180nyg,nyg,NewhMa20,offense,5,,,,,
player,201612180nyg,nyg,NewhMa20,off_pct,8%,,,,,
player,201612180nyg,nyg,NewhMa20,defense,0,,,,,
player,201612180nyg,nyg,NewhMa20,def_pct,0%,,,,,
player,201612180nyg,nyg,NewhMa20,special_teams,3,,,,,
player,201612180nyg,nyg,NewhMa20,st_pct,12%,,,,,
player,201612180nyg,nyg,ApplEl00,pos,CB,,,,,
player,201612180nyg,nyg,ApplEl00,offense,0,,,,,
player,201612180nyg,nyg,ApplEl00,off_pct,0%,,,,,
player,201612180nyg,nyg,ApplEl00,defense,62,,,,,
player,201612180nyg,nyg,ApplEl00,def_pct,100%,,,,,
player,201612180nyg,nyg,ApplEl00,special_teams,8,,,,,
player,201612180nyg,nyg,ApplEl00,st_pct,32%,,,,,
player,201612180nyg,nyg,CollLa00,pos,SS,,,,,
player,201612180nyg,nyg,CollLa00,offense,0,,,,,
player,201612180nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201612180nyg,nyg,CollLa00,defense,62,,,,,
player,201612180nyg,nyg,CollLa00,def_pct,100%,,,,,
player,201612180nyg,nyg,CollLa00,special_teams,2,,,,,
player,201612180nyg,nyg,CollLa00,st_pct,8%,,,,,
player,201612180nyg,nyg,VernOl00,pos,DE,,,,,
player,201612180nyg,nyg,VernOl00,offense,0,,,,,
player,201612180nyg,nyg,VernOl00,off_pct,0%,,,,,
player,201612180nyg,nyg,VernOl00,defense,62,,,,,
player,201612180nyg,nyg,VernOl00,def_pct,100%,,,,,
player,201612180nyg,nyg,VernOl00,special_teams,0,,,,,
player,201612180nyg,nyg,VernOl00,st_pct,0%,,,,,
player,201612180nyg,nyg,RodgDo99,pos,CB,,,,,
player,201612180nyg,nyg,RodgDo99,offense,0,,,,,
player,201612180nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201612180nyg,nyg,RodgDo99,defense,59,,,,,
player,201612180nyg,nyg,RodgDo99,def_pct,95%,,,,,
player,201612180nyg,nyg,RodgDo99,special_teams,8,,,,,
player,201612180nyg,nyg,RodgDo99,st_pct,32%,,,,,
player,201612180nyg,nyg,CasiJo99,pos,LB,,,,,
player,201612180nyg,nyg,CasiJo99,offense,0,,,,,
player,201612180nyg,nyg,CasiJo99,off_pct,0%,,,,,
player,201612180nyg,nyg,CasiJo99,defense,52,,,,,
player,201612180nyg,nyg,CasiJo99,def_pct,84%,,,,,
player,201612180nyg,nyg,CasiJo99,special_teams,7,,,,,
player,201612180nyg,nyg,CasiJo99,st_pct,28%,,,,,
player,201612180nyg,nyg,AdamAn00,pos,SS,,,,,
player,201612180nyg,nyg,AdamAn00,offense,0,,,,,
player,201612180nyg,nyg,AdamAn00,off_pct,0%,,,,,
player,201612180nyg,nyg,AdamAn00,defense,45,,,,,
player,201612180nyg,nyg,AdamAn00,def_pct,73%,,,,,
player,201612180nyg,nyg,AdamAn00,special_teams,2,,,,,
player,201612180nyg,nyg,AdamAn00,st_pct,8%,,,,,
player,201612180nyg,nyg,KennDe00,pos,LB,,,,,
player,201612180nyg,nyg,KennDe00,offense,0,,,,,
player,201612180nyg,nyg,KennDe00,off_pct,0%,,,,,
player,201612180nyg,nyg,KennDe00,defense,42,,,,,
player,201612180nyg,nyg,KennDe00,def_pct,68%,,,,,
player,201612180nyg,nyg,KennDe00,special_teams,13,,,,,
player,201612180nyg,nyg,KennDe00,st_pct,52%,,,,,
player,201612180nyg,nyg,HankJo00,pos,DT,,,,,
player,201612180nyg,nyg,HankJo00,offense,0,,,,,
player,201612180nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201612180nyg,nyg,HankJo00,defense,39,,,,,
player,201612180nyg,nyg,HankJo00,def_pct,63%,,,,,
player,201612180nyg,nyg,HankJo00,special_teams,2,,,,,
player,201612180nyg,nyg,HankJo00,st_pct,8%,,,,,
player,201612180nyg,nyg,OkwaRo01,pos,DE,,,,,
player,201612180nyg,nyg,OkwaRo01,offense,0,,,,,
player,201612180nyg,nyg,OkwaRo01,off_pct,0%,,,,,
player,201612180nyg,nyg,OkwaRo01,defense,36,,,,,
player,201612180nyg,nyg,OkwaRo01,def_pct,58%,,,,,
player,201612180nyg,nyg,OkwaRo01,special_teams,2,,,,,
player,201612180nyg,nyg,OkwaRo01,st_pct,8%,,,,,
player,201612180nyg,nyg,HarrDa03,pos,DT,,,,,
player,201612180nyg,nyg,HarrDa03,offense,0,,,,,
player,201612180nyg,nyg,HarrDa03,off_pct,0%,,,,,
player,201612180nyg,nyg,HarrDa03,defense,31,,,,,
player,201612180nyg,nyg,HarrDa03,def_pct,50%,,,,,
player,201612180nyg,nyg,HarrDa03,special_teams,1,,,,,
player,201612180nyg,nyg,HarrDa03,st_pct,4%,,,,,
player,201612180nyg,nyg,RobiKe01,pos,LB,,,,,
player,201612180nyg,nyg,RobiKe01,offense,0,,,,,
player,201612180nyg,nyg,RobiKe01,off_pct,0%,,,,,
player,201612180nyg,nyg,RobiKe01,defense,29,,,,,
player,201612180nyg,nyg,RobiKe01,def_pct,47%,,,,,
player,201612180nyg,nyg,RobiKe01,special_teams,0,,,,,
player,201612180nyg,nyg,RobiKe01,st_pct,0%,,,,,
player,201612180nyg,nyg,ShepKe00,pos,LB,,,,,
player,201612180nyg,nyg,ShepKe00,offense,0,,,,,
player,201612180nyg,nyg,ShepKe00,off_pct,0%,,,,,
player,201612180nyg,nyg,ShepKe00,defense,26,,,,,
player,201612180nyg,nyg,ShepKe00,def_pct,42%,,,,,
player,201612180nyg,nyg,ShepKe00,special_teams,10,,,,,
player,201612180nyg,nyg,ShepKe00,st_pct,40%,,,,,
player,201612180nyg,nyg,SensCo00,pos,CB,,,,,
player,201612180nyg,nyg,SensCo00,offense,0,,,,,
player,201612180nyg,nyg,SensCo00,off_pct,0%,,,,,
player,201612180nyg,nyg,SensCo00,defense,25,,,,,
player,201612180nyg,nyg,SensCo00,def_pct,40%,,,,,
player,201612180nyg,nyg,SensCo00,special_teams,6,,,,,
player,201612180nyg,nyg,SensCo00,st_pct,24%,,,,,
player,201612180nyg,nyg,WadeTr00,pos,CB,,,,,
player,201612180nyg,nyg,WadeTr00,offense,0,,,,,
player,201612180nyg,nyg,WadeTr00,off_pct,0%,,,,,
player,201612180nyg,nyg,WadeTr00,defense,24,,,,,
player,201612180nyg,nyg,WadeTr00,def_pct,39%,,,,,
player,201612180nyg,nyg,WadeTr00,special_teams,7,,,,,
player,201612180nyg,nyg,WadeTr00,st_pct,28%,,,,,
player,201612180nyg,nyg,BromJa00,pos,DT,,,,,
player,201612180nyg,nyg,BromJa00,offense,0,,,,,
player,201612180nyg,nyg,BromJa00,off_pct,0%,,,,,
player,201612180nyg,nyg,BromJa00,defense,23,,,,,
player,201612180nyg,nyg,BromJa00,def_pct,37%,,,,,
player,201612180nyg,nyg,BromJa00,special_teams,0,,,,,
player,201612180nyg,nyg,BromJa00,st_pct,0%,,,,,
player,201612180nyg,nyg,HallLe98,pos,CB,,,,,
player,201612180nyg,nyg,HallLe98,offense,0,,,,,
player,201612180nyg,nyg,HallLe98,off_pct,0%,,,,,
player,201612180nyg,nyg,HallLe98,defense,17,,,,,
player,201612180nyg,nyg,HallLe98,def_pct,27%,,,,,
player,201612180nyg,nyg,HallLe98,special_teams,4,,,,,
player,201612180nyg,nyg,HallLe98,st_pct,16%,,,,,
player,201612180nyg,nyg,OdigOw00,pos,DE,,,,,
player,201612180nyg,nyg,OdigOw00,offense,0,,,,,
player,201612180nyg,nyg,OdigOw00,off_pct,0%,,,,,
player,201612180nyg,nyg,OdigOw00,defense,15,,,,,
player,201612180nyg,nyg,OdigOw00,def_pct,24%,,,,,
player,201612180nyg,nyg,OdigOw00,special_teams,10,,,,,
player,201612180nyg,nyg,OdigOw00,st_pct,40%,,,,,
player,201612180nyg,nyg,JenkJa03,pos,CB,,,,,
player,201612180nyg,nyg,JenkJa03,offense,0,,,,,
player,201612180nyg,nyg,JenkJa03,off_pct,0%,,,,,
player,201612180nyg,nyg,JenkJa03,defense,15,,,,,
player,201612180nyg,nyg,JenkJa03,def_pct,24%,,,,,
player,201612180nyg,nyg,JenkJa03,special_teams,0,,,,,
player,201612180nyg,nyg,JenkJa03,st_pct,0%,,,,,
player,201612180nyg,nyg,GoodB.00,pos,LB,,,,,
player,201612180nyg,nyg,GoodB.00,offense,0,,,,,
player,201612180nyg,nyg,GoodB.00,off_pct,0%,,,,,
player,201612180nyg,nyg,GoodB.00,defense,9,,,,,
