game,2016,12,20161128,201611280phi,gnb,"Green Bay Packers",27,phi,"Philadelphia Eagles",13
player,201611280phi,phi,DoreJo20,st_pct,23%,,,,,
player,201611280phi,phi,AndrJo01,pos,G,,,,,
player,201611280phi,phi,AndrJo01,offense,0,,,,,
player,201611280phi,phi,AndrJo01,off_pct,0%,,,,,
player,201611280phi,phi,AndrJo01,defense,0,,,,,
player,201611280phi,phi,AndrJo01,def_pct,0%,,,,,
player,201611280phi,phi,AndrJo01,special_teams,3,,,,,
player,201611280phi,phi,AndrJo01,st_pct,14%,,,,,
player,201611280phi,phi,SmitC.00,pos,DB,,,,,
player,201611280phi,phi,SmitC.00,offense,0,,,,,
player,201611280phi,phi,SmitC.00,off_pct,0%,,,,,
player,201611280phi,phi,SmitC.00,defense,0,,,,,
player,201611280phi,phi,SmitC.00,def_pct,0%,,,,,
player,201611280phi,phi,SmitC.00,special_teams,3,,,,,
player,201611280phi,phi,SmitC.00,st_pct,14%,,,,,
player,201611280phi,gnb,BulaBr20,pos,T,,,,,
player,201611280phi,gnb,BulaBr20,offense,71,,,,,
player,201611280phi,gnb,BulaBr20,off_pct,100%,,,,,
player,201611280phi,gnb,BulaBr20,defense,0,,,,,
player,201611280phi,gnb,BulaBr20,def_pct,0%,,,,,
player,201611280phi,gnb,BulaBr20,special_teams,6,,,,,
player,201611280phi,gnb,BulaBr20,st_pct,27%,,,,,
player,201611280phi,gnb,SpriJa00,pos,T,,,,,
player,201611280phi,gnb,SpriJa00,offense,71,,,,,
player,201611280phi,gnb,SpriJa00,off_pct,100%,,,,,
player,201611280phi,gnb,SpriJa00,defense,0,,,,,
player,201611280phi,gnb,SpriJa00,def_pct,0%,,,,,
player,201611280phi,gnb,SpriJa00,special_teams,6,,,,,
player,201611280phi,gnb,SpriJa00,st_pct,27%,,,,,
player,201611280phi,gnb,TaylLa01,pos,G,,,,,
player,201611280phi,gnb,TaylLa01,offense,71,,,,,
player,201611280phi,gnb,TaylLa01,off_pct,100%,,,,,
player,201611280phi,gnb,TaylLa01,defense,0,,,,,
player,201611280phi,gnb,TaylLa01,def_pct,0%,,,,,
player,201611280phi,gnb,TaylLa01,special_teams,5,,,,,
player,201611280phi,gnb,TaylLa01,st_pct,23%,,,,,
player,201611280phi,gnb,BakhDa00,pos,T,,,,,
player,201611280phi,gnb,BakhDa00,offense,71,,,,,
player,201611280phi,gnb,BakhDa00,off_pct,100%,,,,,
player,201611280phi,gnb,BakhDa00,defense,0,,,,,
player,201611280phi,gnb,BakhDa00,def_pct,0%,,,,,
player,201611280phi,gnb,BakhDa00,special_teams,2,,,,,
player,201611280phi,gnb,BakhDa00,st_pct,9%,,,,,
player,201611280phi,gnb,RodgAa00,pos,QB,,,,,
player,201611280phi,gnb,RodgAa00,offense,71,,,,,
player,201611280phi,gnb,RodgAa00,off_pct,100%,,,,,
player,201611280phi,gnb,RodgAa00,defense,0,,,,,
player,201611280phi,gnb,RodgAa00,def_pct,0%,,,,,
player,201611280phi,gnb,RodgAa00,special_teams,0,,,,,
player,201611280phi,gnb,RodgAa00,st_pct,0%,,,,,
player,201611280phi,gnb,LinsCo00,pos,C,,,,,
player,201611280phi,gnb,LinsCo00,offense,71,,,,,
player,201611280phi,gnb,LinsCo00,off_pct,100%,,,,,
player,201611280phi,gnb,LinsCo00,defense,0,,,,,
player,201611280phi,gnb,LinsCo00,def_pct,0%,,,,,
player,201611280phi,gnb,LinsCo00,special_teams,0,,,,,
player,201611280phi,gnb,LinsCo00,st_pct,0%,,,,,
player,201611280phi,gnb,NelsJo00,pos,WR,,,,,
player,201611280phi,gnb,NelsJo00,offense,64,,,,,
player,201611280phi,gnb,NelsJo00,off_pct,90%,,,,,
player,201611280phi,gnb,NelsJo00,defense,0,,,,,
player,201611280phi,gnb,NelsJo00,def_pct,0%,,,,,
player,201611280phi,gnb,NelsJo00,special_teams,0,,,,,
player,201611280phi,gnb,NelsJo00,st_pct,0%,,,,,
player,201611280phi,gnb,AdamDa01,pos,WR,,,,,
player,201611280phi,gnb,AdamDa01,offense,64,,,,,
player,201611280phi,gnb,AdamDa01,off_pct,90%,,,,,
player,201611280phi,gnb,AdamDa01,defense,0,,,,,
player,201611280phi,gnb,AdamDa01,def_pct,0%,,,,,
player,201611280phi,gnb,AdamDa01,special_teams,0,,,,,
player,201611280phi,gnb,AdamDa01,st_pct,0%,,,,,
player,201611280phi,gnb,CobbRa00,pos,WR,,,,,
player,201611280phi,gnb,CobbRa00,offense,56,,,,,
player,201611280phi,gnb,CobbRa00,off_pct,79%,,,,,
player,201611280phi,gnb,CobbRa00,defense,0,,,,,
player,201611280phi,gnb,CobbRa00,def_pct,0%,,,,,
player,201611280phi,gnb,CobbRa00,special_teams,3,,,,,
player,201611280phi,gnb,CobbRa00,st_pct,14%,,,,,
player,201611280phi,gnb,StarJa00,pos,RB,,,,,
player,201611280phi,gnb,StarJa00,offense,54,,,,,
player,201611280phi,gnb,StarJa00,off_pct,76%,,,,,
player,201611280phi,gnb,StarJa00,defense,0,,,,,
player,201611280phi,gnb,StarJa00,def_pct,0%,,,,,
player,201611280phi,gnb,StarJa00,special_teams,2,,,,,
player,201611280phi,gnb,StarJa00,st_pct,9%,,,,,
player,201611280phi,gnb,CookJa02,pos,TE,,,,,
player,201611280phi,gnb,CookJa02,offense,33,,,,,
player,201611280phi,gnb,CookJa02,off_pct,46%,,,,,
player,201611280phi,gnb,CookJa02,defense,0,,,,,
player,201611280phi,gnb,CookJa02,def_pct,0%,,,,,
player,201611280phi,gnb,CookJa02,special_teams,1,,,,,
player,201611280phi,gnb,CookJa02,st_pct,5%,,,,,
player,201611280phi,gnb,RodgRi00,pos,TE,,,,,
player,201611280phi,gnb,RodgRi00,offense,26,,,,,
player,201611280phi,gnb,RodgRi00,off_pct,37%,,,,,
player,201611280phi,gnb,RodgRi00,defense,0,,,,,
player,201611280phi,gnb,RodgRi00,def_pct,0%,,,,,
player,201611280phi,gnb,RodgRi00,special_teams,5,,,,,
player,201611280phi,gnb,RodgRi00,st_pct,23%,,,,,
player,201611280phi,gnb,RipkAa00,pos,FB,,,,,
player,201611280phi,gnb,RipkAa00,offense,25,,,,,
player,201611280phi,gnb,RipkAa00,off_pct,35%,,,,,
player,201611280phi,gnb,RipkAa00,defense,0,,,,,
player,201611280phi,gnb,RipkAa00,def_pct,0%,,,,,
player,201611280phi,gnb,RipkAa00,special_teams,10,,,,,
player,201611280phi,gnb,RipkAa00,st_pct,45%,,,,,
player,201611280phi,gnb,MontTy01,pos,WR,,,,,
player,201611280phi,gnb,MontTy01,offense,16,,,,,
player,201611280phi,gnb,MontTy01,off_pct,23%,,,,,
player,201611280phi,gnb,MontTy01,defense,0,,,,,
player,201611280phi,gnb,MontTy01,def_pct,0%,,,,,
player,201611280phi,gnb,MontTy01,special_teams,11,,,,,
player,201611280phi,gnb,MontTy01,st_pct,50%,,,,,
player,201611280phi,gnb,JaniJe00,pos,WR,,,,,
player,201611280phi,gnb,JaniJe00,offense,6,,,,,
player,201611280phi,gnb,JaniJe00,off_pct,8%,,,,,
player,201611280phi,gnb,JaniJe00,defense,0,,,,,
player,201611280phi,gnb,JaniJe00,def_pct,0%,,,,,
player,201611280phi,gnb,JaniJe00,special_teams,14,,,,,
player,201611280phi,gnb,JaniJe00,st_pct,64%,,,,,
player,201611280phi,gnb,AlliGe01,pos,WR,,,,,
player,201611280phi,gnb,AlliGe01,offense,5,,,,,
player,201611280phi,gnb,AlliGe01,off_pct,7%,,,,,
player,201611280phi,gnb,AlliGe01,defense,0,,,,,
player,201611280phi,gnb,AlliGe01,def_pct,0%,,,,,
player,201611280phi,gnb,AlliGe01,special_teams,0,,,,,
player,201611280phi,gnb,AlliGe01,st_pct,0%,,,,,
player,201611280phi,gnb,KerrJo00,pos,FB,,,,,
player,201611280phi,gnb,KerrJo00,offense,3,,,,,
player,201611280phi,gnb,KerrJo00,off_pct,4%,,,,,
player,201611280phi,gnb,KerrJo00,defense,0,,,,,
player,201611280phi,gnb,KerrJo00,def_pct,0%,,,,,
player,201611280phi,gnb,KerrJo00,special_teams,5,,,,,
player,201611280phi,gnb,KerrJo00,st_pct,23%,,,,,
player,201611280phi,gnb,MichCh00,pos,RB,,,,,
player,201611280phi,gnb,MichCh00,offense,2,,,,,
player,201611280phi,gnb,MichCh00,off_pct,3%,,,,,
player,201611280phi,gnb,MichCh00,defense,0,,,,,
player,201611280phi,gnb,MichCh00,def_pct,0%,,,,,
player,201611280phi,gnb,MichCh00,special_teams,0,,,,,
player,201611280phi,gnb,MichCh00,st_pct,0%,,,,,
player,201611280phi,gnb,MurpKy00,pos,T,,,,,
player,201611280phi,gnb,MurpKy00,offense,1,,,,,
player,201611280phi,gnb,MurpKy00,off_pct,1%,,,,,
player,201611280phi,gnb,MurpKy00,defense,0,,,,,
player,201611280phi,gnb,MurpKy00,def_pct,0%,,,,,
player,201611280phi,gnb,MurpKy00,special_teams,0,,,,,
player,201611280phi,gnb,MurpKy00,st_pct,0%,,,,,
player,201611280phi,gnb,BurnMo99,pos,SS,,,,,
player,201611280phi,gnb,BurnMo99,offense,0,,,,,
player,201611280phi,gnb,BurnMo99,off_pct,0%,,,,,
player,201611280phi,gnb,BurnMo99,defense,59,,,,,
player,201611280phi,gnb,BurnMo99,def_pct,100%,,,,,
player,201611280phi,gnb,BurnMo99,special_teams,7,,,,,
player,201611280phi,gnb,BurnMo99,st_pct,32%,,,,,
player,201611280phi,gnb,ThomJo04,pos,LB,,,,,
player,201611280phi,gnb,ThomJo04,offense,0,,,,,
player,201611280phi,gnb,ThomJo04,off_pct,0%,,,,,
player,201611280phi,gnb,ThomJo04,defense,59,,,,,
player,201611280phi,gnb,ThomJo04,def_pct,100%,,,,,
player,201611280phi,gnb,ThomJo04,special_teams,5,,,,,
player,201611280phi,gnb,ThomJo04,st_pct,23%,,,,,
player,201611280phi,gnb,ClinHa00,pos,FS,,,,,
player,201611280phi,gnb,ClinHa00,offense,0,,,,,
player,201611280phi,gnb,ClinHa00,off_pct,0%,,,,,
player,201611280phi,gnb,ClinHa00,defense,58,,,,,
player,201611280phi,gnb,ClinHa00,def_pct,98%,,,,,
player,201611280phi,gnb,ClinHa00,special_teams,6,,,,,
player,201611280phi,gnb,ClinHa00,st_pct,27%,,,,,
player,201611280phi,gnb,RandDa00,pos,CB,,,,,
player,201611280phi,gnb,RandDa00,offense,0,,,,,
player,201611280phi,gnb,RandDa00,off_pct,0%,,,,,
player,201611280phi,gnb,RandDa00,defense,57,,,,,
player,201611280phi,gnb,RandDa00,def_pct,97%,,,,,
player,201611280phi,gnb,RandDa00,special_teams,1,,,,,
player,201611280phi,gnb,RandDa00,st_pct,5%,,,,,
player,201611280phi,gnb,GuntLa00,pos,CB,,,,,
player,201611280phi,gnb,GuntLa00,offense,0,,,,,
player,201611280phi,gnb,GuntLa00,off_pct,0%,,,,,
player,201611280phi,gnb,GuntLa00,defense,55,,,,,
player,201611280phi,gnb,GuntLa00,def_pct,93%,,,,,
player,201611280phi,gnb,GuntLa00,special_teams,5,,,,,
player,201611280phi,gnb,GuntLa00,st_pct,23%,,,,,
player,201611280phi,gnb,PerrNi00,pos,LB,,,,,
player,201611280phi,gnb,PerrNi00,offense,0,,,,,
player,201611280phi,gnb,PerrNi00,off_pct,0%,,,,,
player,201611280phi,gnb,PerrNi00,defense,53,,,,,
player,201611280phi,gnb,PerrNi00,def_pct,90%,,,,,
player,201611280phi,gnb,PerrNi00,special_teams,2,,,,,
player,201611280phi,gnb,PerrNi00,st_pct,9%,,,,,
player,201611280phi,gnb,RollQu00,pos,CB,,,,,
player,201611280phi,gnb,RollQu00,offense,0,,,,,
player,201611280phi,gnb,RollQu00,off_pct,0%,,,,,
player,201611280phi,gnb,RollQu00,defense,46,,,,,
player,201611280phi,gnb,RollQu00,def_pct,78%,,,,,
player,201611280phi,gnb,RollQu00,special_teams,2,,,,,
player,201611280phi,gnb,RollQu00,st_pct,9%,,,,,
player,201611280phi,gnb,MattCl99,pos,LB,,,,,
player,201611280phi,gnb,MattCl99,offense,0,,,,,
player,201611280phi,gnb,MattCl99,off_pct,0%,,,,,
player,201611280phi,gnb,MattCl99,defense,44,,,,,
player,201611280phi,gnb,MattCl99,def_pct,75%,,,,,
player,201611280phi,gnb,MattCl99,special_teams,1,,,,,
player,201611280phi,gnb,MattCl99,st_pct,5%,,,,,
player,201611280phi,gnb,PeppJu99,pos,LB,,,,,
player,201611280phi,gnb,PeppJu99,offense,0,,,,,
player,201611280phi,gnb,PeppJu99,off_pct,0%,,,,,
player,201611280phi,gnb,PeppJu99,defense,43,,,,,
player,201611280phi,gnb,PeppJu99,def_pct,73%,,,,,
player,201611280phi,gnb,PeppJu99,special_teams,8,,,,,
player,201611280phi,gnb,PeppJu99,st_pct,36%,,,,,
player,201611280phi,gnb,HydeMi00,pos,SS,,,,,
player,201611280phi,gnb,HydeMi00,offense,0,,,,,
player,201611280phi,gnb,HydeMi00,off_pct,0%,,,,,
player,201611280phi,gnb,HydeMi00,defense,39,,,,,
player,201611280phi,gnb,HydeMi00,def_pct,66%,,,,,
player,201611280phi,gnb,HydeMi00,special_teams,12,,,,,
player,201611280phi,gnb,HydeMi00,st_pct,55%,,,,,
player,201611280phi,gnb,DaniMi00,pos,DT,,,,,
player,201611280phi,gnb,DaniMi00,offense,0,,,,,
player,201611280phi,gnb,DaniMi00,off_pct,0%,,,,,
player,201611280phi,gnb,DaniMi00,defense,38,,,,,
player,201611280phi,gnb,DaniMi00,def_pct,64%,,,,,
player,201611280phi,gnb,DaniMi00,special_teams,3,,,,,
player,201611280phi,gnb,DaniMi00,st_pct,14%,,,,,
player,201611280phi,gnb,GuioLe99,pos,NT,,,,,
player,201611280phi,gnb,GuioLe99,offense,0,,,,,
player,201611280phi,gnb,GuioLe99,off_pct,0%,,,,,
player,201611280phi,gnb,GuioLe99,defense,32,,,,,
player,201611280phi,gnb,GuioLe99,def_pct,54%,,,,,
player,201611280phi,gnb,GuioLe99,special_teams,5,,,,,
player,201611280phi,gnb,GuioLe99,st_pct,23%,,,,,
player,201611280phi,gnb,JoneDa03,pos,LB,,,,,
player,201611280phi,gnb,JoneDa03,offense,0,,,,,
player,201611280phi,gnb,JoneDa03,off_pct,0%,,,,,
player,201611280phi,gnb,JoneDa03,defense,28,,,,,
player,201611280phi,gnb,JoneDa03,def_pct,47%,,,,,
player,201611280phi,gnb,JoneDa03,special_teams,13,,,,,
player,201611280phi,gnb,JoneDa03,st_pct,59%,,,,,
player,201611280phi,gnb,ClarKe01,pos,DT,,,,,
player,201611280phi,gnb,ClarKe01,offense,0,,,,,
player,201611280phi,gnb,ClarKe01,off_pct,0%,,,,,
player,201611280phi,gnb,ClarKe01,defense,13,,,,,
player,201611280phi,gnb,ClarKe01,def_pct,22%,,,,,
player,201611280phi,gnb,ClarKe01,special_teams,3,,,,,
player,201611280phi,gnb,ClarKe01,st_pct,14%,,,,,
player,201611280phi,gnb,PennMi00,pos,DT,,,,,
player,201611280phi,gnb,PennMi00,offense,0,,,,,
player,201611280phi,gnb,PennMi00,off_pct,0%,,,,,
player,201611280phi,gnb,PennMi00,defense,11,,,,,
player,201611280phi,gnb,PennMi00,def_pct,19%,,,,,
player,201611280phi,gnb,PennMi00,special_teams,5,,,,,
player,201611280phi,gnb,PennMi00,st_pct,23%,,,,,
player,201611280phi,gnb,ElliJa02,pos,LB,,,,,
player,201611280phi,gnb,ElliJa02,offense,0,,,,,
player,201611280phi,gnb,ElliJa02,off_pct,0%,,,,,
player,201611280phi,gnb,ElliJa02,defense,10,,,,,
player,201611280phi,gnb,ElliJa02,def_pct,17%,,,,,
player,201611280phi,gnb,ElliJa02,special_teams,15,,,,,
player,201611280phi,gnb,ElliJa02,st_pct,68%,,,,,
player,201611280phi,gnb,BradCa01,pos,LB,,,,,
player,201611280phi,gnb,BradCa01,offense,0,,,,,
player,201611280phi,gnb,BradCa01,off_pct,0%,,,,,
player,201611280phi,gnb,BradCa01,defense,3,,,,,
player,201611280phi,gnb,BradCa01,def_pct,5%,,,,,
player,201611280phi,gnb,BradCa01,special_teams,13,,,,,
player,201611280phi,gnb,BradCa01,st_pct,59%,,,,,
player,201611280phi,gnb,BricKe00,pos,FS,,,,,
player,201611280phi,gnb,BricKe00,offense,0,,,,,
player,201611280phi,gnb,BricKe00,off_pct,0%,,,,,
player,201611280phi,gnb,BricKe00,defense,0,,,,,
player,201611280phi,gnb,BricKe00,def_pct,0%,,,,,
player,201611280phi,gnb,BricKe00,special_teams,14,,,,,
player,201611280phi,gnb,BricKe00,st_pct,64%,,,,,
player,201611280phi,gnb,EvanMa00,pos,SS,,,,,
player,201611280phi,gnb,EvanMa00,offense,0,,,,,
player,201611280phi,gnb,EvanMa00,off_pct,0%,,,,,
player,201611280phi,gnb,EvanMa00,defense,0,,,,,
player,201611280phi,gnb,EvanMa00,def_pct,0%,,,,,
player,201611280phi,gnb,EvanMa00,special_teams,12,,,,,
player,201611280phi,gnb,EvanMa00,st_pct,55%,,,,,
player,201611280phi,gnb,CrosMa20,pos,K,,,,,
player,201611280phi,gnb,CrosMa20,offense,0,,,,,
player,201611280phi,gnb,CrosMa20,off_pct,0%,,,,,
player,201611280phi,gnb,CrosMa20,defense,0,,,,,
player,201611280phi,gnb,CrosMa20,def_pct,0%,,,,,
player,201611280phi,gnb,CrosMa20,special_teams,11,,,,,
player,201611280phi,gnb,CrosMa20,st_pct,50%,,,,,
player,201611280phi,gnb,HawkJo00,pos,CB,,,,,
player,201611280phi,gnb,HawkJo00,offense,0,,,,,
player,201611280phi,gnb,HawkJo00,off_pct,0%,,,,,
player,201611280phi,gnb,HawkJo00,defense,0,,,,,
player,201611280phi,gnb,HawkJo00,def_pct,0%,,,,,
player,201611280phi,gnb,HawkJo00,special_teams,9,,,,,
player,201611280phi,gnb,HawkJo00,st_pct,41%,,,,,
player,201611280phi,gnb,GoodBr99,pos,LS,,,,,
player,201611280phi,gnb,GoodBr99,offense,0,,,,,
player,201611280phi,gnb,GoodBr99,off_pct,0%,,,,,
player,201611280phi,gnb,GoodBr99,defense,0,,,,,
player,201611280phi,gnb,GoodBr99,def_pct,0%,,,,,
player,201611280phi,gnb,GoodBr99,special_teams,7,,,,,
player,201611280phi,gnb,GoodBr99,st_pct,32%,,,,,
player,201611280phi,gnb,SchuJa00,pos,P,,,,,
player,201611280phi,gnb,SchuJa00,offense,0,,,,,
player,201611280phi,gnb,SchuJa00,off_pct,0%,,,,,
player,201611280phi,gnb,SchuJa00,defense,0,,,,,
player,201611280phi,gnb,SchuJa00,def_pct,0%,,,,,
player,201611280phi,gnb,SchuJa00,special_teams,7,,,,,
player,201611280phi,gnb,SchuJa00,st_pct,32%,,,,,
player,201611280phi,gnb,BarcDo00,pos,T,,,,,
player,201611280phi,gnb,BarcDo00,offense,0,,,,,
player,201611280phi,gnb,BarcDo00,off_pct,0%,,,,,
player,201611280phi,gnb,BarcDo00,defense,0,,,,,
player,201611280phi,gnb,BarcDo00,def_pct,0%,,,,,
player,201611280phi,gnb,BarcDo00,special_teams,5,,,,,
player,201611280phi,gnb,BarcDo00,st_pct,23%,,,,,
player,201611280phi,gnb,DaviTr03,pos,WR,,,,,
player,201611280phi,gnb,DaviTr03,offense,0,,,,,
player,201611280phi,gnb,DaviTr03,off_pct,0%,,,,,
player,201611280phi,gnb,DaviTr03,defense,0,,,,,
player,201611280phi,gnb,DaviTr03,def_pct,0%,,,,,
player,201611280phi,gnb,DaviTr03,special_teams,1,,,,,
player,201611280phi,gnb,DaviTr03,st_pct,5%,,,,,
