game,2016,2,20160918,201609180crd,tam,"Tampa Bay Buccaneers",7,crd,"Arizona Cardinals",40
player,201609180crd,crd,MathTy00,tackles_loss,0,,,,,
player,201609180crd,crd,MathTy00,qb_hits,0,,,,,
player,201609180crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201609180crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201609180crd,crd,MaurJo00,def_int,0,,,,,
player,201609180crd,crd,MaurJo00,def_int_yds,0,,,,,
player,201609180crd,crd,MaurJo00,def_int_td,0,,,,,
player,201609180crd,crd,MaurJo00,def_int_long,0,,,,,
player,201609180crd,crd,MaurJo00,pass_defended,1,,,,,
player,201609180crd,crd,MaurJo00,sacks,0.0,,,,,
player,201609180crd,crd,MaurJo00,tackles_combined,2,,,,,
player,201609180crd,crd,MaurJo00,tackles_solo,1,,,,,
player,201609180crd,crd,MaurJo00,tackles_assists,1,,,,,
player,201609180crd,crd,MaurJo00,tackles_loss,0,,,,,
player,201609180crd,crd,MaurJo00,qb_hits,0,,,,,
player,201609180crd,crd,MaurJo00,fumbles_rec,0,,,,,
player,201609180crd,crd,MaurJo00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,MaurJo00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,MaurJo00,fumbles_forced,0,,,,,
player,201609180crd,crd,MintKe00,def_int,0,,,,,
player,201609180crd,crd,MintKe00,def_int_yds,0,,,,,
player,201609180crd,crd,MintKe00,def_int_td,0,,,,,
player,201609180crd,crd,MintKe00,def_int_long,0,,,,,
player,201609180crd,crd,MintKe00,pass_defended,0,,,,,
player,201609180crd,crd,MintKe00,sacks,0.0,,,,,
player,201609180crd,crd,MintKe00,tackles_combined,2,,,,,
player,201609180crd,crd,MintKe00,tackles_solo,2,,,,,
player,201609180crd,crd,MintKe00,tackles_assists,0,,,,,
player,201609180crd,crd,MintKe00,tackles_loss,0,,,,,
player,201609180crd,crd,MintKe00,qb_hits,0,,,,,
player,201609180crd,crd,MintKe00,fumbles_rec,0,,,,,
player,201609180crd,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,MintKe00,fumbles_forced,0,,,,,
player,201609180crd,crd,OkafAl00,def_int,0,,,,,
player,201609180crd,crd,OkafAl00,def_int_yds,0,,,,,
player,201609180crd,crd,OkafAl00,def_int_td,0,,,,,
player,201609180crd,crd,OkafAl00,def_int_long,0,,,,,
player,201609180crd,crd,OkafAl00,pass_defended,0,,,,,
player,201609180crd,crd,OkafAl00,sacks,0.0,,,,,
player,201609180crd,crd,OkafAl00,tackles_combined,2,,,,,
player,201609180crd,crd,OkafAl00,tackles_solo,2,,,,,
player,201609180crd,crd,OkafAl00,tackles_assists,0,,,,,
player,201609180crd,crd,OkafAl00,tackles_loss,0,,,,,
player,201609180crd,crd,OkafAl00,qb_hits,0,,,,,
player,201609180crd,crd,OkafAl00,fumbles_rec,0,,,,,
player,201609180crd,crd,OkafAl00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,OkafAl00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,OkafAl00,fumbles_forced,0,,,,,
player,201609180crd,crd,StinEd00,def_int,0,,,,,
player,201609180crd,crd,StinEd00,def_int_yds,0,,,,,
player,201609180crd,crd,StinEd00,def_int_td,0,,,,,
player,201609180crd,crd,StinEd00,def_int_long,0,,,,,
player,201609180crd,crd,StinEd00,pass_defended,0,,,,,
player,201609180crd,crd,StinEd00,sacks,0.0,,,,,
player,201609180crd,crd,StinEd00,tackles_combined,1,,,,,
player,201609180crd,crd,StinEd00,tackles_solo,1,,,,,
player,201609180crd,crd,StinEd00,tackles_assists,0,,,,,
player,201609180crd,crd,StinEd00,tackles_loss,0,,,,,
player,201609180crd,crd,StinEd00,qb_hits,0,,,,,
player,201609180crd,crd,StinEd00,fumbles_rec,0,,,,,
player,201609180crd,crd,StinEd00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,StinEd00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,StinEd00,fumbles_forced,0,,,,,
player,201609180crd,crd,WillXa00,def_int,0,,,,,
player,201609180crd,crd,WillXa00,def_int_yds,0,,,,,
player,201609180crd,crd,WillXa00,def_int_td,0,,,,,
player,201609180crd,crd,WillXa00,def_int_long,0,,,,,
player,201609180crd,crd,WillXa00,pass_defended,0,,,,,
player,201609180crd,crd,WillXa00,sacks,0.0,,,,,
player,201609180crd,crd,WillXa00,tackles_combined,1,,,,,
player,201609180crd,crd,WillXa00,tackles_solo,1,,,,,
player,201609180crd,crd,WillXa00,tackles_assists,0,,,,,
player,201609180crd,crd,WillXa00,tackles_loss,0,,,,,
player,201609180crd,crd,WillXa00,qb_hits,0,,,,,
player,201609180crd,crd,WillXa00,fumbles_rec,0,,,,,
player,201609180crd,crd,WillXa00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,WillXa00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,WillXa00,fumbles_forced,0,,,,,
player,201609180crd,tam,HumpAd00,kick_ret,0,,,,,
player,201609180crd,tam,HumpAd00,kick_ret_yds,0,,,,,
player,201609180crd,tam,HumpAd00,kick_ret_yds_per_ret,,,,,,
player,201609180crd,tam,HumpAd00,kick_ret_td,0,,,,,
player,201609180crd,tam,HumpAd00,kick_ret_long,0,,,,,
player,201609180crd,tam,HumpAd00,punt_ret,5,,,,,
player,201609180crd,tam,HumpAd00,punt_ret_yds,43,,,,,
player,201609180crd,tam,HumpAd00,punt_ret_yds_per_ret,8.6,,,,,
player,201609180crd,tam,HumpAd00,punt_ret_td,0,,,,,
player,201609180crd,tam,HumpAd00,punt_ret_long,25,,,,,
player,201609180crd,tam,ShorCe00,kick_ret,1,,,,,
player,201609180crd,tam,ShorCe00,kick_ret_yds,19,,,,,
player,201609180crd,tam,ShorCe00,kick_ret_yds_per_ret,19.0,,,,,
player,201609180crd,tam,ShorCe00,kick_ret_td,0,,,,,
player,201609180crd,tam,ShorCe00,kick_ret_long,19,,,,,
player,201609180crd,tam,ShorCe00,punt_ret,0,,,,,
player,201609180crd,tam,ShorCe00,punt_ret_yds,0,,,,,
player,201609180crd,tam,ShorCe00,punt_ret_yds_per_ret,,,,,,
player,201609180crd,tam,ShorCe00,punt_ret_td,0,,,,,
player,201609180crd,tam,ShorCe00,punt_ret_long,0,,,,,
player,201609180crd,crd,BrowJo02,kick_ret,0,,,,,
player,201609180crd,crd,BrowJo02,kick_ret_yds,0,,,,,
player,201609180crd,crd,BrowJo02,kick_ret_yds_per_ret,,,,,,
player,201609180crd,crd,BrowJo02,kick_ret_td,0,,,,,
player,201609180crd,crd,BrowJo02,kick_ret_long,0,,,,,
player,201609180crd,crd,BrowJo02,punt_ret,1,,,,,
player,201609180crd,crd,BrowJo02,punt_ret_yds,7,,,,,
player,201609180crd,crd,BrowJo02,punt_ret_yds_per_ret,7.0,,,,,
player,201609180crd,crd,BrowJo02,punt_ret_td,0,,,,,
player,201609180crd,crd,BrowJo02,punt_ret_long,7,,,,,
player,201609180crd,tam,AguaRo00,xpm,1,,,,,
player,201609180crd,tam,AguaRo00,xpa,1,,,,,
player,201609180crd,tam,AguaRo00,fgm,,,,,,
player,201609180crd,tam,AguaRo00,fga,1,,,,,
player,201609180crd,tam,AguaRo00,punt,0,,,,,
player,201609180crd,tam,AguaRo00,punt_yds,0,,,,,
player,201609180crd,tam,AguaRo00,punt_yds_per_punt,,,,,,
player,201609180crd,tam,AguaRo00,punt_long,0,,,,,
player,201609180crd,tam,AngeBr00,xpm,,,,,,
player,201609180crd,tam,AngeBr00,xpa,,,,,,
player,201609180crd,tam,AngeBr00,fgm,,,,,,
player,201609180crd,tam,AngeBr00,fga,,,,,,
player,201609180crd,tam,AngeBr00,punt,6,,,,,
player,201609180crd,tam,AngeBr00,punt_yds,282,,,,,
player,201609180crd,tam,AngeBr00,punt_yds_per_punt,47.0,,,,,
player,201609180crd,tam,AngeBr00,punt_long,59,,,,,
player,201609180crd,crd,CataCh00,xpm,4,,,,,
player,201609180crd,crd,CataCh00,xpa,5,,,,,
player,201609180crd,crd,CataCh00,fgm,2,,,,,
player,201609180crd,crd,CataCh00,fga,2,,,,,
player,201609180crd,crd,CataCh00,punt,0,,,,,
player,201609180crd,crd,CataCh00,punt_yds,0,,,,,
player,201609180crd,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201609180crd,crd,CataCh00,punt_long,0,,,,,
player,201609180crd,crd,ButlDr00,xpm,,,,,,
player,201609180crd,crd,ButlDr00,xpa,,,,,,
player,201609180crd,crd,ButlDr00,fgm,,,,,,
player,201609180crd,crd,ButlDr00,fga,,,,,,
player,201609180crd,crd,ButlDr00,punt,6,,,,,
player,201609180crd,crd,ButlDr00,punt_yds,279,,,,,
player,201609180crd,crd,ButlDr00,punt_yds_per_punt,46.5,,,,,
player,201609180crd,crd,ButlDr00,punt_long,50,,,,,
player,201609180crd,crd,HumpD.00,pos,T,,,,,
player,201609180crd,crd,HumpD.00,offense,66,,,,,
player,201609180crd,crd,HumpD.00,off_pct,100%,,,,,
player,201609180crd,crd,HumpD.00,defense,0,,,,,
player,201609180crd,crd,HumpD.00,def_pct,0%,,,,,
player,201609180crd,crd,HumpD.00,special_teams,7,,,,,
player,201609180crd,crd,HumpD.00,st_pct,23%,,,,,
player,201609180crd,crd,IupaMi20,pos,G,,,,,
player,201609180crd,crd,IupaMi20,offense,66,,,,,
player,201609180crd,crd,IupaMi20,off_pct,100%,,,,,
player,201609180crd,crd,IupaMi20,defense,0,,,,,
player,201609180crd,crd,IupaMi20,def_pct,0%,,,,,
player,201609180crd,crd,IupaMi20,special_teams,6,,,,,
player,201609180crd,crd,IupaMi20,st_pct,19%,,,,,
player,201609180crd,crd,VeldJa20,pos,T,,,,,
player,201609180crd,crd,VeldJa20,offense,63,,,,,
player,201609180crd,crd,VeldJa20,off_pct,95%,,,,,
player,201609180crd,crd,VeldJa20,defense,0,,,,,
player,201609180crd,crd,VeldJa20,def_pct,0%,,,,,
player,201609180crd,crd,VeldJa20,special_teams,7,,,,,
player,201609180crd,crd,VeldJa20,st_pct,23%,,,,,
player,201609180crd,crd,ShipA.20,pos,C,,,,,
player,201609180crd,crd,ShipA.20,offense,63,,,,,
player,201609180crd,crd,ShipA.20,off_pct,95%,,,,,
player,201609180crd,crd,ShipA.20,defense,0,,,,,
player,201609180crd,crd,ShipA.20,def_pct,0%,,,,,
player,201609180crd,crd,ShipA.20,special_teams,0,,,,,
player,201609180crd,crd,ShipA.20,st_pct,0%,,,,,
player,201609180crd,crd,MathEv20,pos,G,,,,,
player,201609180crd,crd,MathEv20,offense,60,,,,,
player,201609180crd,crd,MathEv20,off_pct,91%,,,,,
player,201609180crd,crd,MathEv20,defense,0,,,,,
player,201609180crd,crd,MathEv20,def_pct,0%,,,,,
player,201609180crd,crd,MathEv20,special_teams,0,,,,,
player,201609180crd,crd,MathEv20,st_pct,0%,,,,,
player,201609180crd,crd,FitzLa00,pos,WR,,,,,
player,201609180crd,crd,FitzLa00,offense,59,,,,,
player,201609180crd,crd,FitzLa00,off_pct,89%,,,,,
player,201609180crd,crd,FitzLa00,defense,0,,,,,
player,201609180crd,crd,FitzLa00,def_pct,0%,,,,,
player,201609180crd,crd,FitzLa00,special_teams,0,,,,,
player,201609180crd,crd,FitzLa00,st_pct,0%,,,,,
player,201609180crd,crd,PalmCa00,pos,QB,,,,,
player,201609180crd,crd,PalmCa00,offense,54,,,,,
player,201609180crd,crd,PalmCa00,off_pct,82%,,,,,
player,201609180crd,crd,PalmCa00,defense,0,,,,,
player,201609180crd,crd,PalmCa00,def_pct,0%,,,,,
player,201609180crd,crd,PalmCa00,special_teams,0,,,,,
player,201609180crd,crd,PalmCa00,st_pct,0%,,,,,
player,201609180crd,crd,FloyMi00,pos,WR,,,,,
player,201609180crd,crd,FloyMi00,offense,53,,,,,
player,201609180crd,crd,FloyMi00,off_pct,80%,,,,,
player,201609180crd,crd,FloyMi00,defense,0,,,,,
player,201609180crd,crd,FloyMi00,def_pct,0%,,,,,
player,201609180crd,crd,FloyMi00,special_teams,0,,,,,
player,201609180crd,crd,FloyMi00,st_pct,0%,,,,,
player,201609180crd,crd,FellDa01,pos,TE,,,,,
player,201609180crd,crd,FellDa01,offense,45,,,,,
player,201609180crd,crd,FellDa01,off_pct,68%,,,,,
player,201609180crd,crd,FellDa01,defense,0,,,,,
player,201609180crd,crd,FellDa01,def_pct,0%,,,,,
player,201609180crd,crd,FellDa01,special_teams,7,,,,,
player,201609180crd,crd,FellDa01,st_pct,23%,,,,,
player,201609180crd,crd,JohnDa08,pos,RB,,,,,
player,201609180crd,crd,JohnDa08,offense,41,,,,,
player,201609180crd,crd,JohnDa08,off_pct,62%,,,,,
player,201609180crd,crd,JohnDa08,defense,0,,,,,
player,201609180crd,crd,JohnDa08,def_pct,0%,,,,,
player,201609180crd,crd,JohnDa08,special_teams,0,,,,,
player,201609180crd,crd,JohnDa08,st_pct,0%,,,,,
player,201609180crd,crd,BrowJa03,pos,WR,,,,,
player,201609180crd,crd,BrowJa03,offense,29,,,,,
player,201609180crd,crd,BrowJa03,off_pct,44%,,,,,
player,201609180crd,crd,BrowJa03,defense,0,,,,,
player,201609180crd,crd,BrowJa03,def_pct,0%,,,,,
player,201609180crd,crd,BrowJa03,special_teams,14,,,,,
player,201609180crd,crd,BrowJa03,st_pct,45%,,,,,
player,201609180crd,crd,BrowJo02,pos,WR,,,,,
player,201609180crd,crd,BrowJo02,offense,28,,,,,
player,201609180crd,crd,BrowJo02,off_pct,42%,,,,,
player,201609180crd,crd,BrowJo02,defense,0,,,,,
player,201609180crd,crd,BrowJo02,def_pct,0%,,,,,
player,201609180crd,crd,BrowJo02,special_teams,4,,,,,
player,201609180crd,crd,BrowJo02,st_pct,13%,,,,,
player,201609180crd,crd,NiklTr00,pos,TE,,,,,
player,201609180crd,crd,NiklTr00,offense,24,,,,,
player,201609180crd,crd,NiklTr00,off_pct,36%,,,,,
player,201609180crd,crd,NiklTr00,defense,0,,,,,
player,201609180crd,crd,NiklTr00,def_pct,0%,,,,,
player,201609180crd,crd,NiklTr00,special_teams,22,,,,,
player,201609180crd,crd,NiklTr00,st_pct,71%,,,,,
player,201609180crd,crd,GresJe00,pos,TE,,,,,
player,201609180crd,crd,GresJe00,offense,24,,,,,
player,201609180crd,crd,GresJe00,off_pct,36%,,,,,
player,201609180crd,crd,GresJe00,defense,0,,,,,
player,201609180crd,crd,GresJe00,def_pct,0%,,,,,
player,201609180crd,crd,GresJe00,special_teams,0,,,,,
player,201609180crd,crd,GresJe00,st_pct,0%,,,,,
player,201609180crd,crd,JohnCh04,pos,RB,,,,,
player,201609180crd,crd,JohnCh04,offense,21,,,,,
player,201609180crd,crd,JohnCh04,off_pct,32%,,,,,
player,201609180crd,crd,JohnCh04,defense,0,,,,,
player,201609180crd,crd,JohnCh04,def_pct,0%,,,,,
player,201609180crd,crd,JohnCh04,special_teams,0,,,,,
player,201609180crd,crd,JohnCh04,st_pct,0%,,,,,
player,201609180crd,crd,StanDr00,pos,QB,,,,,
player,201609180crd,crd,StanDr00,offense,12,,,,,
player,201609180crd,crd,StanDr00,off_pct,18%,,,,,
player,201609180crd,crd,StanDr00,defense,0,,,,,
player,201609180crd,crd,StanDr00,def_pct,0%,,,,,
player,201609180crd,crd,StanDr00,special_teams,0,,,,,
player,201609180crd,crd,StanDr00,st_pct,0%,,,,,
player,201609180crd,crd,WatfEa00,pos,G,,,,,
player,201609180crd,crd,WatfEa00,offense,6,,,,,
player,201609180crd,crd,WatfEa00,off_pct,9%,,,,,
player,201609180crd,crd,WatfEa00,defense,0,,,,,
player,201609180crd,crd,WatfEa00,def_pct,0%,,,,,
player,201609180crd,crd,WatfEa00,special_teams,9,,,,,
player,201609180crd,crd,WatfEa00,st_pct,29%,,,,,
player,201609180crd,crd,ElliAn00,pos,RB,,,,,
player,201609180crd,crd,ElliAn00,offense,6,,,,,
player,201609180crd,crd,ElliAn00,off_pct,9%,,,,,
player,201609180crd,crd,ElliAn00,defense,0,,,,,
player,201609180crd,crd,ElliAn00,def_pct,0%,,,,,
player,201609180crd,crd,ElliAn00,special_teams,2,,,,,
player,201609180crd,crd,ElliAn00,st_pct,6%,,,,,
player,201609180crd,crd,WetzJo00,pos,T,,,,,
player,201609180crd,crd,WetzJo00,offense,3,,,,,
player,201609180crd,crd,WetzJo00,off_pct,5%,,,,,
player,201609180crd,crd,WetzJo00,defense,0,,,,,
player,201609180crd,crd,WetzJo00,def_pct,0%,,,,,
player,201609180crd,crd,WetzJo00,special_teams,7,,,,,
player,201609180crd,crd,WetzJo00,st_pct,23%,,,,,
player,201609180crd,crd,BoehEv00,pos,C,,,,,
player,201609180crd,crd,BoehEv00,offense,3,,,,,
player,201609180crd,crd,BoehEv00,off_pct,5%,,,,,
player,201609180crd,crd,BoehEv00,defense,0,,,,,
player,201609180crd,crd,BoehEv00,def_pct,0%,,,,,
player,201609180crd,crd,BoehEv00,special_teams,2,,,,,
player,201609180crd,crd,BoehEv00,st_pct,6%,,,,,
player,201609180crd,crd,JeffTo00,pos,SS,,,,,
player,201609180crd,crd,JeffTo00,offense,0,,,,,
player,201609180crd,crd,JeffTo00,off_pct,0%,,,,,
player,201609180crd,crd,JeffTo00,defense,79,,,,,
player,201609180crd,crd,JeffTo00,def_pct,100%,,,,,
player,201609180crd,crd,JeffTo00,special_teams,17,,,,,
player,201609180crd,crd,JeffTo00,st_pct,55%,,,,,
player,201609180crd,crd,BucaDe00,pos,LB,,,,,
player,201609180crd,crd,BucaDe00,offense,0,,,,,
player,201609180crd,crd,BucaDe00,off_pct,0%,,,,,
player,201609180crd,crd,BucaDe00,defense,79,,,,,
player,201609180crd,crd,BucaDe00,def_pct,100%,,,,,
player,201609180crd,crd,BucaDe00,special_teams,8,,,,,
player,201609180crd,crd,BucaDe00,st_pct,26%,,,,,
player,201609180crd,crd,MintKe00,pos,LB,,,,,
player,201609180crd,crd,MintKe00,offense,0,,,,,
player,201609180crd,crd,MintKe00,off_pct,0%,,,,,
player,201609180crd,crd,MintKe00,defense,75,,,,,
player,201609180crd,crd,MintKe00,def_pct,95%,,,,,
player,201609180crd,crd,MintKe00,special_teams,2,,,,,
player,201609180crd,crd,MintKe00,st_pct,6%,,,,,
player,201609180crd,crd,JoneCh03,pos,LB,,,,,
player,201609180crd,crd,JoneCh03,offense,0,,,,,
player,201609180crd,crd,JoneCh03,off_pct,0%,,,,,
player,201609180crd,crd,JoneCh03,defense,73,,,,,
player,201609180crd,crd,JoneCh03,def_pct,92%,,,,,
player,201609180crd,crd,JoneCh03,special_teams,4,,,,,
player,201609180crd,crd,JoneCh03,st_pct,13%,,,,,
player,201609180crd,crd,BranTy99,pos,SS,,,,,
player,201609180crd,crd,BranTy99,offense,0,,,,,
player,201609180crd,crd,BranTy99,off_pct,0%,,,,,
player,201609180crd,crd,BranTy99,defense,66,,,,,
player,201609180crd,crd,BranTy99,def_pct,84%,,,,,
player,201609180crd,crd,BranTy99,special_teams,17,,,,,
player,201609180crd,crd,BranTy99,st_pct,55%,,,,,
player,201609180crd,crd,PetePa00,pos,CB,,,,,
player,201609180crd,crd,PetePa00,offense,0,,,,,
player,201609180crd,crd,PetePa00,off_pct,0%,,,,,
player,201609180crd,crd,PetePa00,defense,66,,,,,
player,201609180crd,crd,PetePa00,def_pct,84%,,,,,
player,201609180crd,crd,PetePa00,special_teams,6,,,,,
player,201609180crd,crd,PetePa00,st_pct,19%,,,,,
player,201609180crd,crd,CoopMa00,pos,CB,,,,,
player,201609180crd,crd,CoopMa00,offense,0,,,,,
player,201609180crd,crd,CoopMa00,off_pct,0%,,,,,
player,201609180crd,crd,CoopMa00,defense,65,,,,,
player,201609180crd,crd,CoopMa00,def_pct,82%,,,,,
player,201609180crd,crd,CoopMa00,special_teams,8,,,,,
player,201609180crd,crd,CoopMa00,st_pct,26%,,,,,
player,201609180crd,crd,MathTy00,pos,FS,,,,,
player,201609180crd,crd,MathTy00,offense,0,,,,,
player,201609180crd,crd,MathTy00,off_pct,0%,,,,,
player,201609180crd,crd,MathTy00,defense,53,,,,,
player,201609180crd,crd,MathTy00,def_pct,67%,,,,,
player,201609180crd,crd,MathTy00,special_teams,1,,,,,
player,201609180crd,crd,MathTy00,st_pct,3%,,,,,
player,201609180crd,crd,GoldMa00,pos,LB,,,,,
player,201609180crd,crd,GoldMa00,offense,0,,,,,
player,201609180crd,crd,GoldMa00,off_pct,0%,,,,,
player,201609180crd,crd,GoldMa00,defense,50,,,,,
player,201609180crd,crd,GoldMa00,def_pct,63%,,,,,
player,201609180crd,crd,GoldMa00,special_teams,2,,,,,
player,201609180crd,crd,GoldMa00,st_pct,6%,,,,,
player,201609180crd,crd,CampCa99,pos,DT,,,,,
player,201609180crd,crd,CampCa99,offense,0,,,,,
player,201609180crd,crd,CampCa99,off_pct,0%,,,,,
player,201609180crd,crd,CampCa99,defense,48,,,,,
player,201609180crd,crd,CampCa99,def_pct,61%,,,,,
player,201609180crd,crd,CampCa99,special_teams,11,,,,,
player,201609180crd,crd,CampCa99,st_pct,35%,,,,,
player,201609180crd,crd,StinEd00,pos,DT,,,,,
player,201609180crd,crd,StinEd00,offense,0,,,,,
player,201609180crd,crd,StinEd00,off_pct,0%,,,,,
player,201609180crd,crd,StinEd00,defense,35,,,,,
player,201609180crd,crd,StinEd00,def_pct,44%,,,,,
player,201609180crd,crd,StinEd00,special_teams,2,,,,,
player,201609180crd,crd,StinEd00,st_pct,6%,,,,,
player,201609180crd,crd,MaurJo00,pos,DT,,,,,
player,201609180crd,crd,MaurJo00,offense,0,,,,,
player,201609180crd,crd,MaurJo00,off_pct,0%,,,,,
player,201609180crd,crd,MaurJo00,defense,34,,,,,
player,201609180crd,crd,MaurJo00,def_pct,43%,,,,,
player,201609180crd,crd,MaurJo00,special_teams,8,,,,,
player,201609180crd,crd,MaurJo00,st_pct,26%,,,,,
player,201609180crd,crd,SweaDJ00,pos,FS,,,,,
player,201609180crd,crd,SweaDJ00,offense,0,,,,,
player,201609180crd,crd,SweaDJ00,off_pct,0%,,,,,
player,201609180crd,crd,SweaDJ00,defense,30,,,,,
player,201609180crd,crd,SweaDJ00,def_pct,38%,,,,,
player,201609180crd,crd,SweaDJ00,special_teams,10,,,,,
player,201609180crd,crd,SweaDJ00,st_pct,32%,,,,,
player,201609180crd,crd,GuntRo00,pos,DT,,,,,
player,201609180crd,crd,GuntRo00,offense,0,,,,,
player,201609180crd,crd,GuntRo00,off_pct,0%,,,,,
player,201609180crd,crd,GuntRo00,defense,28,,,,,
player,201609180crd,crd,GuntRo00,def_pct,35%,,,,,
player,201609180crd,crd,GuntRo00,special_teams,0,,,,,
player,201609180crd,crd,GuntRo00,st_pct,0%,,,,,
player,201609180crd,crd,WillBr07,pos,CB,,,,,
player,201609180crd,crd,WillBr07,offense,0,,,,,
player,201609180crd,crd,WillBr07,off_pct,0%,,,,,
player,201609180crd,crd,WillBr07,defense,27,,,,,
player,201609180crd,crd,WillBr07,def_pct,34%,,,,,
player,201609180crd,crd,WillBr07,special_teams,12,,,,,
player,201609180crd,crd,WillBr07,st_pct,39%,,,,,
player,201609180crd,crd,PeteCo00,pos,NT,,,,,
player,201609180crd,crd,PeteCo00,offense,0,,,,,
player,201609180crd,crd,PeteCo00,off_pct,0%,,,,,
player,201609180crd,crd,PeteCo00,defense,24,,,,,
player,201609180crd,crd,PeteCo00,def_pct,30%,,,,,
player,201609180crd,crd,PeteCo00,special_teams,4,,,,,
player,201609180crd,crd,PeteCo00,st_pct,13%,,,,,
player,201609180crd,crd,WillXa00,pos,NT,,,,,
player,201609180crd,crd,WillXa00,offense,0,,,,,
player,201609180crd,crd,WillXa00,off_pct,0%,,,,,
player,201609180crd,crd,WillXa00,defense,22,,,,,
player,201609180crd,crd,WillXa00,def_pct,28%,,,,,
player,201609180crd,crd,WillXa00,special_teams,0,,,,,
player,201609180crd,crd,WillXa00,st_pct,0%,,,,,
player,201609180crd,crd,OkafAl00,pos,LB,,,,,
player,201609180crd,crd,OkafAl00,offense,0,,,,,
player,201609180crd,crd,OkafAl00,off_pct,0%,,,,,
player,201609180crd,crd,OkafAl00,defense,14,,,,,
player,201609180crd,crd,OkafAl00,def_pct,18%,,,,,
player,201609180crd,crd,OkafAl00,special_teams,10,,,,,
player,201609180crd,crd,OkafAl00,st_pct,32%,,,,,
player,201609180crd,crd,FuaxAl00,pos,LB,,,,,
player,201609180crd,crd,FuaxAl00,offense,0,,,,,
player,201609180crd,crd,FuaxAl00,off_pct,0%,,,,,
player,201609180crd,crd,FuaxAl00,defense,1,,,,,
player,201609180crd,crd,FuaxAl00,def_pct,1%,,,,,
player,201609180crd,crd,FuaxAl00,special_teams,22,,,,,
player,201609180crd,crd,FuaxAl00,st_pct,71%,,,,,
player,201609180crd,crd,BethJu00,pos,CB,,,,,
player,201609180crd,crd,BethJu00,offense,0,,,,,
player,201609180crd,crd,BethJu00,off_pct,0%,,,,,
player,201609180crd,crd,BethJu00,defense,0,,,,,
player,201609180crd,crd,BethJu00,def_pct,0%,,,,,
player,201609180crd,crd,BethJu00,special_teams,22,,,,,
player,201609180crd,crd,BethJu00,st_pct,71%,,,,,
player,201609180crd,crd,MartGa00,pos,LB,,,,,
player,201609180crd,crd,MartGa00,offense,0,,,,,
player,201609180crd,crd,MartGa00,off_pct,0%,,,,,
player,201609180crd,crd,MartGa00,defense,0,,,,,
player,201609180crd,crd,MartGa00,def_pct,0%,,,,,
player,201609180crd,crd,MartGa00,special_teams,20,,,,,
player,201609180crd,crd,MartGa00,st_pct,65%,,,,,
player,201609180crd,crd,TaylSt00,pos,RB,,,,,
player,201609180crd,crd,TaylSt00,offense,0,,,,,
player,201609180crd,crd,TaylSt00,off_pct,0%,,,,,
player,201609180crd,crd,TaylSt00,defense,0,,,,,
player,201609180crd,crd,TaylSt00,def_pct,0%,,,,,
player,201609180crd,crd,TaylSt00,special_teams,18,,,,,
player,201609180crd,crd,TaylSt00,st_pct,58%,,,,,
player,201609180crd,crd,CataCh00,pos,K,,,,,
player,201609180crd,crd,CataCh00,offense,0,,,,,
player,201609180crd,crd,CataCh00,off_pct,0%,,,,,
player,201609180crd,crd,CataCh00,defense,0,,,,,
player,201609180crd,crd,CataCh00,def_pct,0%,,,,,
player,201609180crd,crd,CataCh00,special_teams,15,,,,,
player,201609180crd,crd,CataCh00,st_pct,48%,,,,,
player,201609180crd,crd,CanaKa00,pos,LS,,,,,
player,201609180crd,crd,CanaKa00,offense,0,,,,,
player,201609180crd,crd,CanaKa00,off_pct,0%,,,,,
player,201609180crd,crd,CanaKa00,defense,0,,,,,
player,201609180crd,crd,CanaKa00,def_pct,0%,,,,,
player,201609180crd,crd,CanaKa00,special_teams,13,,,,,
player,201609180crd,crd,CanaKa00,st_pct,42%,,,,,
player,201609180crd,crd,ButlDr00,pos,P,,,,,
player,201609180crd,crd,ButlDr00,offense,0,,,,,
player,201609180crd,crd,ButlDr00,off_pct,0%,,,,,
player,201609180crd,crd,ButlDr00,defense,0,,,,,
player,201609180crd,crd,ButlDr00,def_pct,0%,,,,,
player,201609180crd,crd,ButlDr00,special_teams,13,,,,,
player,201609180crd,crd,ButlDr00,st_pct,42%,,,,,
player,201609180crd,crd,SimoTh00,pos,CB,,,,,
player,201609180crd,crd,SimoTh00,offense,0,,,,,
player,201609180crd,crd,SimoTh00,off_pct,0%,,,,,
player,201609180crd,crd,SimoTh00,defense,0,,,,,
player,201609180crd,crd,SimoTh00,def_pct,0%,,,,,
