game,2016,9,20161106,201611060sdg,oti,"Tennessee Titans",35,sdg,"San Diego Chargers",43
player,201611060sdg,sdg,PerrJo01,qb_hits,0,,,,,
player,201611060sdg,sdg,PerrJo01,fumbles_rec,0,,,,,
player,201611060sdg,sdg,PerrJo01,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,PerrJo01,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,PerrJo01,fumbles_forced,0,,,,,
player,201611060sdg,sdg,StucDa20,def_int,0,,,,,
player,201611060sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201611060sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201611060sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201611060sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201611060sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201611060sdg,sdg,StucDa20,tackles_combined,1,,,,,
player,201611060sdg,sdg,StucDa20,tackles_solo,1,,,,,
player,201611060sdg,sdg,StucDa20,tackles_assists,0,,,,,
player,201611060sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201611060sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201611060sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201611060sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201611060sdg,oti,MariMa00,kick_ret,2,,,,,
player,201611060sdg,oti,MariMa00,kick_ret_yds,52,,,,,
player,201611060sdg,oti,MariMa00,kick_ret_yds_per_ret,26.0,,,,,
player,201611060sdg,oti,MariMa00,kick_ret_td,0,,,,,
player,201611060sdg,oti,MariMa00,kick_ret_long,37,,,,,
player,201611060sdg,oti,MariMa00,punt_ret,1,,,,,
player,201611060sdg,oti,MariMa00,punt_ret_yds,0,,,,,
player,201611060sdg,oti,MariMa00,punt_ret_yds_per_ret,0.0,,,,,
player,201611060sdg,oti,MariMa00,punt_ret_td,0,,,,,
player,201611060sdg,oti,MariMa00,punt_ret_long,0,,,,,
player,201611060sdg,sdg,BursIs01,kick_ret,0,,,,,
player,201611060sdg,sdg,BursIs01,kick_ret_yds,0,,,,,
player,201611060sdg,sdg,BursIs01,kick_ret_yds_per_ret,,,,,,
player,201611060sdg,sdg,BursIs01,kick_ret_td,0,,,,,
player,201611060sdg,sdg,BursIs01,kick_ret_long,0,,,,,
player,201611060sdg,sdg,BursIs01,punt_ret,2,,,,,
player,201611060sdg,sdg,BursIs01,punt_ret_yds,3,,,,,
player,201611060sdg,sdg,BursIs01,punt_ret_yds_per_ret,1.5,,,,,
player,201611060sdg,sdg,BursIs01,punt_ret_td,0,,,,,
player,201611060sdg,sdg,BursIs01,punt_ret_long,3,,,,,
player,201611060sdg,oti,SuccRy44,xpm,5,,,,,
player,201611060sdg,oti,SuccRy44,xpa,5,,,,,
player,201611060sdg,oti,SuccRy44,fgm,,,,,,
player,201611060sdg,oti,SuccRy44,fga,,,,,,
player,201611060sdg,oti,SuccRy44,punt,0,,,,,
player,201611060sdg,oti,SuccRy44,punt_yds,0,,,,,
player,201611060sdg,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201611060sdg,oti,SuccRy44,punt_long,0,,,,,
player,201611060sdg,oti,KernBr20,xpm,,,,,,
player,201611060sdg,oti,KernBr20,xpa,,,,,,
player,201611060sdg,oti,KernBr20,fgm,,,,,,
player,201611060sdg,oti,KernBr20,fga,,,,,,
player,201611060sdg,oti,KernBr20,punt,4,,,,,
player,201611060sdg,oti,KernBr20,punt_yds,182,,,,,
player,201611060sdg,oti,KernBr20,punt_yds_per_punt,45.5,,,,,
player,201611060sdg,oti,KernBr20,punt_long,55,,,,,
player,201611060sdg,sdg,LambJo00,xpm,4,,,,,
player,201611060sdg,sdg,LambJo00,xpa,5,,,,,
player,201611060sdg,sdg,LambJo00,fgm,3,,,,,
player,201611060sdg,sdg,LambJo00,fga,3,,,,,
player,201611060sdg,sdg,LambJo00,punt,0,,,,,
player,201611060sdg,sdg,LambJo00,punt_yds,0,,,,,
player,201611060sdg,sdg,LambJo00,punt_yds_per_punt,,,,,,
player,201611060sdg,sdg,LambJo00,punt_long,0,,,,,
player,201611060sdg,sdg,KaseDr00,xpm,,,,,,
player,201611060sdg,sdg,KaseDr00,xpa,,,,,,
player,201611060sdg,sdg,KaseDr00,fgm,,,,,,
player,201611060sdg,sdg,KaseDr00,fga,,,,,,
player,201611060sdg,sdg,KaseDr00,punt,3,,,,,
player,201611060sdg,sdg,KaseDr00,punt_yds,140,,,,,
player,201611060sdg,sdg,KaseDr00,punt_yds_per_punt,46.7,,,,,
player,201611060sdg,sdg,KaseDr00,punt_long,58,,,,,
player,201611060sdg,sdg,BarkJo00,pos,T,,,,,
player,201611060sdg,sdg,BarkJo00,offense,80,,,,,
player,201611060sdg,sdg,BarkJo00,off_pct,100%,,,,,
player,201611060sdg,sdg,BarkJo00,defense,0,,,,,
player,201611060sdg,sdg,BarkJo00,def_pct,0%,,,,,
player,201611060sdg,sdg,BarkJo00,special_teams,8,,,,,
player,201611060sdg,sdg,BarkJo00,st_pct,24%,,,,,
player,201611060sdg,sdg,SlauMa20,pos,C,,,,,
player,201611060sdg,sdg,SlauMa20,offense,80,,,,,
player,201611060sdg,sdg,SlauMa20,off_pct,100%,,,,,
player,201611060sdg,sdg,SlauMa20,defense,0,,,,,
player,201611060sdg,sdg,SlauMa20,def_pct,0%,,,,,
player,201611060sdg,sdg,SlauMa20,special_teams,8,,,,,
player,201611060sdg,sdg,SlauMa20,st_pct,24%,,,,,
player,201611060sdg,sdg,FlukDJ00,pos,G,,,,,
player,201611060sdg,sdg,FlukDJ00,offense,80,,,,,
player,201611060sdg,sdg,FlukDJ00,off_pct,100%,,,,,
player,201611060sdg,sdg,FlukDJ00,defense,0,,,,,
player,201611060sdg,sdg,FlukDJ00,def_pct,0%,,,,,
player,201611060sdg,sdg,FlukDJ00,special_teams,8,,,,,
player,201611060sdg,sdg,FlukDJ00,st_pct,24%,,,,,
player,201611060sdg,sdg,DunlKi20,pos,T,,,,,
player,201611060sdg,sdg,DunlKi20,offense,80,,,,,
player,201611060sdg,sdg,DunlKi20,off_pct,100%,,,,,
player,201611060sdg,sdg,DunlKi20,defense,0,,,,,
player,201611060sdg,sdg,DunlKi20,def_pct,0%,,,,,
player,201611060sdg,sdg,DunlKi20,special_teams,8,,,,,
player,201611060sdg,sdg,DunlKi20,st_pct,24%,,,,,
player,201611060sdg,sdg,RivePh00,pos,QB,,,,,
player,201611060sdg,sdg,RivePh00,offense,80,,,,,
player,201611060sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201611060sdg,sdg,RivePh00,defense,0,,,,,
player,201611060sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201611060sdg,sdg,RivePh00,special_teams,0,,,,,
player,201611060sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201611060sdg,sdg,InmaDo00,pos,WR,,,,,
player,201611060sdg,sdg,InmaDo00,offense,76,,,,,
player,201611060sdg,sdg,InmaDo00,off_pct,95%,,,,,
player,201611060sdg,sdg,InmaDo00,defense,0,,,,,
player,201611060sdg,sdg,InmaDo00,def_pct,0%,,,,,
player,201611060sdg,sdg,InmaDo00,special_teams,1,,,,,
player,201611060sdg,sdg,InmaDo00,st_pct,3%,,,,,
player,201611060sdg,sdg,WillTy00,pos,WR,,,,,
player,201611060sdg,sdg,WillTy00,offense,66,,,,,
player,201611060sdg,sdg,WillTy00,off_pct,82%,,,,,
player,201611060sdg,sdg,WillTy00,defense,0,,,,,
player,201611060sdg,sdg,WillTy00,def_pct,0%,,,,,
player,201611060sdg,sdg,WillTy00,special_teams,1,,,,,
player,201611060sdg,sdg,WillTy00,st_pct,3%,,,,,
player,201611060sdg,sdg,GateAn00,pos,TE,,,,,
player,201611060sdg,sdg,GateAn00,offense,66,,,,,
player,201611060sdg,sdg,GateAn00,off_pct,82%,,,,,
player,201611060sdg,sdg,GateAn00,defense,0,,,,,
player,201611060sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201611060sdg,sdg,GateAn00,special_teams,0,,,,,
player,201611060sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201611060sdg,sdg,GordMe00,pos,RB,,,,,
player,201611060sdg,sdg,GordMe00,offense,65,,,,,
player,201611060sdg,sdg,GordMe00,off_pct,81%,,,,,
player,201611060sdg,sdg,GordMe00,defense,0,,,,,
player,201611060sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201611060sdg,sdg,GordMe00,special_teams,0,,,,,
player,201611060sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201611060sdg,sdg,FranOr00,pos,G,,,,,
player,201611060sdg,sdg,FranOr00,offense,61,,,,,
player,201611060sdg,sdg,FranOr00,off_pct,76%,,,,,
player,201611060sdg,sdg,FranOr00,defense,0,,,,,
player,201611060sdg,sdg,FranOr00,def_pct,0%,,,,,
player,201611060sdg,sdg,FranOr00,special_teams,6,,,,,
player,201611060sdg,sdg,FranOr00,st_pct,18%,,,,,
player,201611060sdg,sdg,WhalGr00,pos,WR,,,,,
player,201611060sdg,sdg,WhalGr00,offense,49,,,,,
player,201611060sdg,sdg,WhalGr00,off_pct,61%,,,,,
player,201611060sdg,sdg,WhalGr00,defense,0,,,,,
player,201611060sdg,sdg,WhalGr00,def_pct,0%,,,,,
player,201611060sdg,sdg,WhalGr00,special_teams,16,,,,,
player,201611060sdg,sdg,WhalGr00,st_pct,47%,,,,,
player,201611060sdg,sdg,PullSp00,pos,C,,,,,
player,201611060sdg,sdg,PullSp00,offense,19,,,,,
player,201611060sdg,sdg,PullSp00,off_pct,24%,,,,,
player,201611060sdg,sdg,PullSp00,defense,0,,,,,
player,201611060sdg,sdg,PullSp00,def_pct,0%,,,,,
player,201611060sdg,sdg,PullSp00,special_teams,8,,,,,
player,201611060sdg,sdg,PullSp00,st_pct,24%,,,,,
player,201611060sdg,sdg,McGrSe00,pos,TE,,,,,
player,201611060sdg,sdg,McGrSe00,offense,17,,,,,
player,201611060sdg,sdg,McGrSe00,off_pct,21%,,,,,
player,201611060sdg,sdg,McGrSe00,defense,0,,,,,
player,201611060sdg,sdg,McGrSe00,def_pct,0%,,,,,
player,201611060sdg,sdg,McGrSe00,special_teams,17,,,,,
player,201611060sdg,sdg,McGrSe00,st_pct,50%,,,,,
player,201611060sdg,sdg,FarrKe02,pos,RB,,,,,
player,201611060sdg,sdg,FarrKe02,offense,15,,,,,
player,201611060sdg,sdg,FarrKe02,off_pct,19%,,,,,
player,201611060sdg,sdg,FarrKe02,defense,0,,,,,
player,201611060sdg,sdg,FarrKe02,def_pct,0%,,,,,
player,201611060sdg,sdg,FarrKe02,special_teams,1,,,,,
player,201611060sdg,sdg,FarrKe02,st_pct,3%,,,,,
player,201611060sdg,sdg,WiggKe00,pos,G,,,,,
player,201611060sdg,sdg,WiggKe00,offense,11,,,,,
player,201611060sdg,sdg,WiggKe00,off_pct,14%,,,,,
player,201611060sdg,sdg,WiggKe00,defense,0,,,,,
player,201611060sdg,sdg,WiggKe00,def_pct,0%,,,,,
player,201611060sdg,sdg,WiggKe00,special_teams,13,,,,,
player,201611060sdg,sdg,WiggKe00,st_pct,38%,,,,,
player,201611060sdg,sdg,ButlJe01,pos,WR,,,,,
player,201611060sdg,sdg,ButlJe01,offense,10,,,,,
player,201611060sdg,sdg,ButlJe01,off_pct,12%,,,,,
player,201611060sdg,sdg,ButlJe01,defense,0,,,,,
player,201611060sdg,sdg,ButlJe01,def_pct,0%,,,,,
player,201611060sdg,sdg,ButlJe01,special_teams,0,,,,,
player,201611060sdg,sdg,ButlJe01,st_pct,0%,,,,,
player,201611060sdg,sdg,WattDe00,pos,FB,,,,,
player,201611060sdg,sdg,WattDe00,offense,9,,,,,
player,201611060sdg,sdg,WattDe00,off_pct,11%,,,,,
player,201611060sdg,sdg,WattDe00,defense,0,,,,,
player,201611060sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201611060sdg,sdg,WattDe00,special_teams,19,,,,,
player,201611060sdg,sdg,WattDe00,st_pct,56%,,,,,
player,201611060sdg,sdg,ClevAs00,pos,TE,,,,,
player,201611060sdg,sdg,ClevAs00,offense,8,,,,,
player,201611060sdg,sdg,ClevAs00,off_pct,10%,,,,,
player,201611060sdg,sdg,ClevAs00,defense,0,,,,,
player,201611060sdg,sdg,ClevAs00,def_pct,0%,,,,,
player,201611060sdg,sdg,ClevAs00,special_teams,6,,,,,
player,201611060sdg,sdg,ClevAs00,st_pct,18%,,,,,
player,201611060sdg,sdg,BenjTr00,pos,WR,,,,,
player,201611060sdg,sdg,BenjTr00,offense,7,,,,,
player,201611060sdg,sdg,BenjTr00,off_pct,9%,,,,,
player,201611060sdg,sdg,BenjTr00,defense,0,,,,,
player,201611060sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201611060sdg,sdg,BenjTr00,special_teams,0,,,,,
player,201611060sdg,sdg,BenjTr00,st_pct,0%,,,,,
player,201611060sdg,sdg,BursIs01,pos,WR,,,,,
player,201611060sdg,sdg,BursIs01,offense,1,,,,,
player,201611060sdg,sdg,BursIs01,off_pct,1%,,,,,
player,201611060sdg,sdg,BursIs01,defense,0,,,,,
player,201611060sdg,sdg,BursIs01,def_pct,0%,,,,,
player,201611060sdg,sdg,BursIs01,special_teams,10,,,,,
player,201611060sdg,sdg,BursIs01,st_pct,29%,,,,,
player,201611060sdg,sdg,ToomKo00,pos,LB,,,,,
player,201611060sdg,sdg,ToomKo00,offense,0,,,,,
player,201611060sdg,sdg,ToomKo00,off_pct,0%,,,,,
player,201611060sdg,sdg,ToomKo00,defense,64,,,,,
player,201611060sdg,sdg,ToomKo00,def_pct,98%,,,,,
player,201611060sdg,sdg,ToomKo00,special_teams,6,,,,,
player,201611060sdg,sdg,ToomKo00,st_pct,18%,,,,,
player,201611060sdg,sdg,HaywCa00,pos,CB,,,,,
player,201611060sdg,sdg,HaywCa00,offense,0,,,,,
player,201611060sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201611060sdg,sdg,HaywCa00,defense,64,,,,,
player,201611060sdg,sdg,HaywCa00,def_pct,98%,,,,,
player,201611060sdg,sdg,HaywCa00,special_teams,1,,,,,
player,201611060sdg,sdg,HaywCa00,st_pct,3%,,,,,
player,201611060sdg,sdg,FlowBr99,pos,CB,,,,,
player,201611060sdg,sdg,FlowBr99,offense,0,,,,,
player,201611060sdg,sdg,FlowBr99,off_pct,0%,,,,,
player,201611060sdg,sdg,FlowBr99,defense,64,,,,,
player,201611060sdg,sdg,FlowBr99,def_pct,98%,,,,,
player,201611060sdg,sdg,FlowBr99,special_teams,0,,,,,
player,201611060sdg,sdg,FlowBr99,st_pct,0%,,,,,
player,201611060sdg,sdg,LoweDw99,pos,FS,,,,,
player,201611060sdg,sdg,LoweDw99,offense,0,,,,,
player,201611060sdg,sdg,LoweDw99,off_pct,0%,,,,,
player,201611060sdg,sdg,LoweDw99,defense,63,,,,,
player,201611060sdg,sdg,LoweDw99,def_pct,97%,,,,,
player,201611060sdg,sdg,LoweDw99,special_teams,3,,,,,
player,201611060sdg,sdg,LoweDw99,st_pct,9%,,,,,
player,201611060sdg,sdg,IngrMe00,pos,LB,,,,,
player,201611060sdg,sdg,IngrMe00,offense,0,,,,,
player,201611060sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201611060sdg,sdg,IngrMe00,defense,55,,,,,
player,201611060sdg,sdg,IngrMe00,def_pct,85%,,,,,
player,201611060sdg,sdg,IngrMe00,special_teams,5,,,,,
player,201611060sdg,sdg,IngrMe00,st_pct,15%,,,,,
player,201611060sdg,sdg,BosaJo00,pos,DE,,,,,
player,201611060sdg,sdg,BosaJo00,offense,0,,,,,
player,201611060sdg,sdg,BosaJo00,off_pct,0%,,,,,
player,201611060sdg,sdg,BosaJo00,defense,51,,,,,
player,201611060sdg,sdg,BosaJo00,def_pct,78%,,,,,
player,201611060sdg,sdg,BosaJo00,special_teams,0,,,,,
player,201611060sdg,sdg,BosaJo00,st_pct,0%,,,,,
player,201611060sdg,sdg,PhilAd00,pos,SS,,,,,
player,201611060sdg,sdg,PhilAd00,offense,0,,,,,
player,201611060sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201611060sdg,sdg,PhilAd00,defense,50,,,,,
player,201611060sdg,sdg,PhilAd00,def_pct,77%,,,,,
player,201611060sdg,sdg,PhilAd00,special_teams,7,,,,,
player,201611060sdg,sdg,PhilAd00,st_pct,21%,,,,,
player,201611060sdg,sdg,LiugCo00,pos,DT,,,,,
player,201611060sdg,sdg,LiugCo00,offense,0,,,,,
player,201611060sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201611060sdg,sdg,LiugCo00,defense,47,,,,,
player,201611060sdg,sdg,LiugCo00,def_pct,72%,,,,,
player,201611060sdg,sdg,LiugCo00,special_teams,5,,,,,
player,201611060sdg,sdg,LiugCo00,st_pct,15%,,,,,
player,201611060sdg,sdg,McCoDe00,pos,FS,,,,,
player,201611060sdg,sdg,McCoDe00,offense,0,,,,,
player,201611060sdg,sdg,McCoDe00,off_pct,0%,,,,,
player,201611060sdg,sdg,McCoDe00,defense,33,,,,,
player,201611060sdg,sdg,McCoDe00,def_pct,51%,,,,,
player,201611060sdg,sdg,McCoDe00,special_teams,20,,,,,
player,201611060sdg,sdg,McCoDe00,st_pct,59%,,,,,
player,201611060sdg,sdg,PaleTe00,pos,DT,,,,,
player,201611060sdg,sdg,PaleTe00,offense,0,,,,,
player,201611060sdg,sdg,PaleTe00,off_pct,0%,,,,,
player,201611060sdg,sdg,PaleTe00,defense,31,,,,,
player,201611060sdg,sdg,PaleTe00,def_pct,48%,,,,,
player,201611060sdg,sdg,PaleTe00,special_teams,9,,,,,
player,201611060sdg,sdg,PaleTe00,st_pct,26%,,,,,
player,201611060sdg,sdg,MebaBr99,pos,NT,,,,,
player,201611060sdg,sdg,MebaBr99,offense,0,,,,,
player,201611060sdg,sdg,MebaBr99,off_pct,0%,,,,,
player,201611060sdg,sdg,MebaBr99,defense,30,,,,,
player,201611060sdg,sdg,MebaBr99,def_pct,46%,,,,,
player,201611060sdg,sdg,MebaBr99,special_teams,0,,,,,
player,201611060sdg,sdg,MebaBr99,st_pct,0%,,,,,
player,201611060sdg,sdg,SquaDa00,pos,NT,,,,,
player,201611060sdg,sdg,SquaDa00,offense,0,,,,,
player,201611060sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201611060sdg,sdg,SquaDa00,defense,27,,,,,
player,201611060sdg,sdg,SquaDa00,def_pct,42%,,,,,
player,201611060sdg,sdg,SquaDa00,special_teams,7,,,,,
player,201611060sdg,sdg,SquaDa00,st_pct,21%,,,,,
player,201611060sdg,sdg,WillTr05,pos,CB,,,,,
player,201611060sdg,sdg,WillTr05,offense,0,,,,,
player,201611060sdg,sdg,WillTr05,off_pct,0%,,,,,
player,201611060sdg,sdg,WillTr05,defense,25,,,,,
player,201611060sdg,sdg,WillTr05,def_pct,38%,,,,,
player,201611060sdg,sdg,WillTr05,special_teams,25,,,,,
player,201611060sdg,sdg,WillTr05,st_pct,74%,,,,,
player,201611060sdg,sdg,EmanKy00,pos,LB,,,,,
player,201611060sdg,sdg,EmanKy00,offense,0,,,,,
player,201611060sdg,sdg,EmanKy00,off_pct,0%,,,,,
player,201611060sdg,sdg,EmanKy00,defense,24,,,,,
player,201611060sdg,sdg,EmanKy00,def_pct,37%,,,,,
player,201611060sdg,sdg,EmanKy00,special_teams,8,,,,,
player,201611060sdg,sdg,EmanKy00,st_pct,24%,,,,,
player,201611060sdg,sdg,WillSt02,pos,CB,,,,,
player,201611060sdg,sdg,WillSt02,offense,0,,,,,
player,201611060sdg,sdg,WillSt02,off_pct,0%,,,,,
player,201611060sdg,sdg,WillSt02,defense,23,,,,,
player,201611060sdg,sdg,WillSt02,def_pct,35%,,,,,
player,201611060sdg,sdg,WillSt02,special_teams,16,,,,,
player,201611060sdg,sdg,WillSt02,st_pct,47%,,,,,
player,201611060sdg,sdg,PhilDa01,pos,DE,,,,,
player,201611060sdg,sdg,PhilDa01,offense,0,,,,,
player,201611060sdg,sdg,PhilDa01,off_pct,0%,,,,,
player,201611060sdg,sdg,PhilDa01,defense,15,,,,,
player,201611060sdg,sdg,PhilDa01,def_pct,23%,,,,,
player,201611060sdg,sdg,PhilDa01,special_teams,0,,,,,
player,201611060sdg,sdg,PhilDa01,st_pct,0%,,,,,
player,201611060sdg,sdg,PerrJo01,pos,LB,,,,,
player,201611060sdg,sdg,PerrJo01,offense,0,,,,,
player,201611060sdg,sdg,PerrJo01,off_pct,0%,,,,,
player,201611060sdg,sdg,PerrJo01,defense,13,,,,,
player,201611060sdg,sdg,PerrJo01,def_pct,20%,,,,,
player,201611060sdg,sdg,PerrJo01,special_teams,26,,,,,
player,201611060sdg,sdg,PerrJo01,st_pct,76%,,,,,
player,201611060sdg,sdg,WillTo00,pos,LB,,,,,
player,201611060sdg,sdg,WillTo00,offense,0,,,,,
player,201611060sdg,sdg,WillTo00,off_pct,0%,,,,,
player,201611060sdg,sdg,WillTo00,defense,12,,,,,
player,201611060sdg,sdg,WillTo00,def_pct,18%,,,,,
player,201611060sdg,sdg,WillTo00,special_teams,14,,,,,
player,201611060sdg,sdg,WillTo00,st_pct,41%,,,,,
player,201611060sdg,sdg,KingDe00,pos,LB,,,,,
player,201611060sdg,sdg,KingDe00,offense,0,,,,,
player,201611060sdg,sdg,KingDe00,off_pct,0%,,,,,
player,201611060sdg,sdg,KingDe00,defense,10,,,,,
player,201611060sdg,sdg,KingDe00,def_pct,15%,,,,,
player,201611060sdg,sdg,KingDe00,special_teams,15,,,,,
player,201611060sdg,sdg,KingDe00,st_pct,44%,,,,,
player,201611060sdg,sdg,LandCh00,pos,LB,,,,,
player,201611060sdg,sdg,LandCh00,offense,0,,,,,
player,201611060sdg,sdg,LandCh00,off_pct,0%,,,,,
player,201611060sdg,sdg,LandCh00,defense,9,,,,,
player,201611060sdg,sdg,LandCh00,def_pct,14%,,,,,
player,201611060sdg,sdg,LandCh00,special_teams,13,,,,,
player,201611060sdg,sdg,LandCh00,st_pct,38%,,,,,
player,201611060sdg,sdg,StucDa20,pos,FS,,,,,
player,201611060sdg,sdg,StucDa20,offense,0,,,,,
player,201611060sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201611060sdg,sdg,StucDa20,defense,5,,,,,
player,201611060sdg,sdg,StucDa20,def_pct,8%,,,,,
player,201611060sdg,sdg,StucDa20,special_teams,26,,,,,
player,201611060sdg,sdg,StucDa20,st_pct,76%,,,,,
player,201611060sdg,sdg,LambJo00,pos,K,,,,,
player,201611060sdg,sdg,LambJo00,offense,0,,,,,
player,201611060sdg,sdg,LambJo00,off_pct,0%,,,,,
player,201611060sdg,sdg,LambJo00,defense,0,,,,,
player,201611060sdg,sdg,LambJo00,def_pct,0%,,,,,
player,201611060sdg,sdg,LambJo00,special_teams,16,,,,,
player,201611060sdg,sdg,LambJo00,st_pct,47%,,,,,
player,201611060sdg,sdg,WindMi00,pos,LS,,,,,
player,201611060sdg,sdg,WindMi00,offense,0,,,,,
player,201611060sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201611060sdg,sdg,WindMi00,defense,0,,,,,
player,201611060sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201611060sdg,sdg,WindMi00,special_teams,11,,,,,
player,201611060sdg,sdg,WindMi00,st_pct,32%,,,,,
player,201611060sdg,sdg,ClemKe00,pos,QB,,,,,
player,201611060sdg,sdg,ClemKe00,offense,0,,,,,
player,201611060sdg,sdg,ClemKe00,off_pct,0%,,,,,
player,201611060sdg,sdg,ClemKe00,defense,0,,,,,
player,201611060sdg,sdg,ClemKe00,def_pct,0%,,,,,
player,201611060sdg,sdg,ClemKe00,special_teams,8,,,,,
player,201611060sdg,sdg,ClemKe00,st_pct,24%,,,,,
player,201611060sdg,sdg,KaseDr00,pos,P,,,,,
player,201611060sdg,sdg,KaseDr00,offense,0,,,,,
player,201611060sdg,sdg,KaseDr00,off_pct,0%,,,,,
player,201611060sdg,sdg,KaseDr00,defense,0,,,,,
player,201611060sdg,sdg,KaseDr00,def_pct,0%,,,,,
player,201611060sdg,sdg,KaseDr00,special_teams,3,,,,,
player,201611060sdg,sdg,KaseDr00,st_pct,9%,,,,,
player,201611060sdg,oti,SchwBr00,pos,C,,,,,
player,201611060sdg,oti,SchwBr00,offense,65,,,,,
player,201611060sdg,oti,SchwBr00,off_pct,100%,,,,,
player,201611060sdg,oti,SchwBr00,defense,0,,,,,
player,201611060sdg,oti,SchwBr00,def_pct,0%,,,,,
player,201611060sdg,oti,SchwBr00,special_teams,5,,,,,
player,201611060sdg,oti,SchwBr00,st_pct,15%,,,,,
player,201611060sdg,oti,KlinJo01,pos,G,,,,,
player,201611060sdg,oti,KlinJo01,offense,65,,,,,
player,201611060sdg,oti,KlinJo01,off_pct,100%,,,,,
player,201611060sdg,oti,KlinJo01,defense,0,,,,,
player,201611060sdg,oti,KlinJo01,def_pct,0%,,,,,
player,201611060sdg,oti,KlinJo01,special_teams,5,,,,,
player,201611060sdg,oti,KlinJo01,st_pct,15%,,,,,
player,201611060sdg,oti,ConkJa00,pos,T,,,,,
player,201611060sdg,oti,ConkJa00,offense,65,,,,,
player,201611060sdg,oti,ConkJa00,off_pct,100%,,,,,
player,201611060sdg,oti,ConkJa00,defense,0,,,,,
player,201611060sdg,oti,ConkJa00,def_pct,0%,,,,,
player,201611060sdg,oti,ConkJa00,special_teams,4,,,,,
player,201611060sdg,oti,ConkJa00,st_pct,12%,,,,,
player,201611060sdg,oti,JoneBe01,pos,C,,,,,
player,201611060sdg,oti,JoneBe01,offense,65,,,,,
player,201611060sdg,oti,JoneBe01,off_pct,100%,,,,,
player,201611060sdg,oti,JoneBe01,defense,0,,,,,
player,201611060sdg,oti,JoneBe01,def_pct,0%,,,,,
player,201611060sdg,oti,JoneBe01,special_teams,1,,,,,
player,201611060sdg,oti,JoneBe01,st_pct,3%,,,,,
player,201611060sdg,oti,MariMa01,pos,QB,,,,,
player,201611060sdg,oti,MariMa01,offense,65,,,,,
player,201611060sdg,oti,MariMa01,off_pct,100%,,,,,
player,201611060sdg,oti,MariMa01,defense,0,,,,,
player,201611060sdg,oti,MariMa01,def_pct,0%,,,,,
player,201611060sdg,oti,MariMa01,special_teams,0,,,,,
player,201611060sdg,oti,MariMa01,st_pct,0%,,,,,
player,201611060sdg,oti,LewaTa00,pos,T,,,,,
player,201611060sdg,oti,LewaTa00,offense,65,,,,,
player,201611060sdg,oti,LewaTa00,off_pct,100%,,,,,
player,201611060sdg,oti,LewaTa00,defense,0,,,,,
player,201611060sdg,oti,LewaTa00,def_pct,0%,,,,,
player,201611060sdg,oti,LewaTa00,special_teams,0,,,,,
player,201611060sdg,oti,LewaTa00,st_pct,0%,,,,,
player,201611060sdg,oti,MurrDe00,pos,RB,,,,,
player,201611060sdg,oti,MurrDe00,offense,62,,,,,
player,201611060sdg,oti,MurrDe00,off_pct,95%,,,,,
player,201611060sdg,oti,MurrDe00,defense,0,,,,,
player,201611060sdg,oti,MurrDe00,def_pct,0%,,,,,
player,201611060sdg,oti,MurrDe00,special_teams,0,,,,,
player,201611060sdg,oti,MurrDe00,st_pct,0%,,,,,
player,201611060sdg,oti,MattRi00,pos,WR,,,,,
player,201611060sdg,oti,MattRi00,offense,58,,,,,
player,201611060sdg,oti,MattRi00,off_pct,89%,,,,,
player,201611060sdg,oti,MattRi00,defense,0,,,,,
player,201611060sdg,oti,MattRi00,def_pct,0%,,,,,
player,201611060sdg,oti,MattRi00,special_teams,0,,,,,
player,201611060sdg,oti,MattRi00,st_pct,0%,,,,,
