game,2016,1,20160908,201609080den,car,"Carolina Panthers",20,den,"Denver Broncos",21
player,201609080den,car,JohnCh98,pos,DE,,,,,
player,201609080den,car,JohnCh98,offense,0,,,,,
player,201609080den,car,JohnCh98,off_pct,0%,,,,,
player,201609080den,car,JohnCh98,defense,37,,,,,
player,201609080den,car,JohnCh98,def_pct,64%,,,,,
player,201609080den,car,JohnCh98,special_teams,2,,,,,
player,201609080den,car,JohnCh98,st_pct,8%,,,,,
player,201609080den,car,ButlVe00,pos,DT,,,,,
player,201609080den,car,ButlVe00,offense,0,,,,,
player,201609080den,car,ButlVe00,off_pct,0%,,,,,
player,201609080den,car,ButlVe00,defense,23,,,,,
player,201609080den,car,ButlVe00,def_pct,40%,,,,,
player,201609080den,car,ButlVe00,special_teams,1,,,,,
player,201609080den,car,ButlVe00,st_pct,4%,,,,,
player,201609080den,car,DelaRy00,pos,DE,,,,,
player,201609080den,car,DelaRy00,offense,0,,,,,
player,201609080den,car,DelaRy00,off_pct,0%,,,,,
player,201609080den,car,DelaRy00,defense,21,,,,,
player,201609080den,car,DelaRy00,def_pct,36%,,,,,
player,201609080den,car,DelaRy00,special_teams,1,,,,,
player,201609080den,car,DelaRy00,st_pct,4%,,,,,
player,201609080den,car,AddiMa00,pos,DE,,,,,
player,201609080den,car,AddiMa00,offense,0,,,,,
player,201609080den,car,AddiMa00,off_pct,0%,,,,,
player,201609080den,car,AddiMa00,defense,19,,,,,
player,201609080den,car,AddiMa00,def_pct,33%,,,,,
player,201609080den,car,AddiMa00,special_teams,10,,,,,
player,201609080den,car,AddiMa00,st_pct,42%,,,,,
player,201609080den,car,SoliPa99,pos,DT,,,,,
player,201609080den,car,SoliPa99,offense,0,,,,,
player,201609080den,car,SoliPa99,off_pct,0%,,,,,
player,201609080den,car,SoliPa99,defense,19,,,,,
player,201609080den,car,SoliPa99,def_pct,33%,,,,,
player,201609080den,car,SoliPa99,special_teams,0,,,,,
player,201609080den,car,SoliPa99,st_pct,0%,,,,,
player,201609080den,car,ThomSh01,pos,LB,,,,,
player,201609080den,car,ThomSh01,offense,0,,,,,
player,201609080den,car,ThomSh01,off_pct,0%,,,,,
player,201609080den,car,ThomSh01,defense,18,,,,,
player,201609080den,car,ThomSh01,def_pct,31%,,,,,
player,201609080den,car,ThomSh01,special_teams,6,,,,,
player,201609080den,car,ThomSh01,st_pct,25%,,,,,
player,201609080den,car,KleiAJ00,pos,LB,,,,,
player,201609080den,car,KleiAJ00,offense,0,,,,,
player,201609080den,car,KleiAJ00,off_pct,0%,,,,,
player,201609080den,car,KleiAJ00,defense,3,,,,,
player,201609080den,car,KleiAJ00,def_pct,5%,,,,,
player,201609080den,car,KleiAJ00,special_teams,16,,,,,
player,201609080den,car,KleiAJ00,st_pct,67%,,,,,
player,201609080den,car,WillTe00,pos,CB,,,,,
player,201609080den,car,WillTe00,offense,0,,,,,
player,201609080den,car,WillTe00,off_pct,0%,,,,,
player,201609080den,car,WillTe00,defense,0,,,,,
player,201609080den,car,WillTe00,def_pct,0%,,,,,
player,201609080den,car,WillTe00,special_teams,19,,,,,
player,201609080den,car,WillTe00,st_pct,79%,,,,,
player,201609080den,car,WebbJo00,pos,QB,,,,,
player,201609080den,car,WebbJo00,offense,0,,,,,
player,201609080den,car,WebbJo00,off_pct,0%,,,,,
player,201609080den,car,WebbJo00,defense,0,,,,,
player,201609080den,car,WebbJo00,def_pct,0%,,,,,
player,201609080den,car,WebbJo00,special_teams,16,,,,,
player,201609080den,car,WebbJo00,st_pct,67%,,,,,
player,201609080den,car,CashJe00,pos,LB,,,,,
player,201609080den,car,CashJe00,offense,0,,,,,
player,201609080den,car,CashJe00,off_pct,0%,,,,,
player,201609080den,car,CashJe00,defense,0,,,,,
player,201609080den,car,CashJe00,def_pct,0%,,,,,
player,201609080den,car,CashJe00,special_teams,16,,,,,
player,201609080den,car,CashJe00,st_pct,67%,,,,,
player,201609080den,car,JoneCo01,pos,FS,,,,,
player,201609080den,car,JoneCo01,offense,0,,,,,
player,201609080den,car,JoneCo01,off_pct,0%,,,,,
player,201609080den,car,JoneCo01,defense,0,,,,,
player,201609080den,car,JoneCo01,def_pct,0%,,,,,
player,201609080den,car,JoneCo01,special_teams,16,,,,,
player,201609080den,car,JoneCo01,st_pct,67%,,,,,
player,201609080den,car,MayoDa00,pos,LB,,,,,
player,201609080den,car,MayoDa00,offense,0,,,,,
player,201609080den,car,MayoDa00,off_pct,0%,,,,,
player,201609080den,car,MayoDa00,defense,0,,,,,
player,201609080den,car,MayoDa00,def_pct,0%,,,,,
player,201609080den,car,MayoDa00,special_teams,16,,,,,
player,201609080den,car,MayoDa00,st_pct,67%,,,,,
player,201609080den,car,GanoGr44,pos,K,,,,,
player,201609080den,car,GanoGr44,offense,0,,,,,
player,201609080den,car,GanoGr44,off_pct,0%,,,,,
player,201609080den,car,GanoGr44,defense,0,,,,,
player,201609080den,car,GanoGr44,def_pct,0%,,,,,
player,201609080den,car,GanoGr44,special_teams,10,,,,,
player,201609080den,car,GanoGr44,st_pct,42%,,,,,
player,201609080den,car,JansJ.00,pos,LS,,,,,
player,201609080den,car,JansJ.00,offense,0,,,,,
player,201609080den,car,JansJ.00,off_pct,0%,,,,,
player,201609080den,car,JansJ.00,defense,0,,,,,
player,201609080den,car,JansJ.00,def_pct,0%,,,,,
player,201609080den,car,JansJ.00,special_teams,9,,,,,
player,201609080den,car,JansJ.00,st_pct,38%,,,,,
player,201609080den,car,LeexAn20,pos,P,,,,,
player,201609080den,car,LeexAn20,offense,0,,,,,
player,201609080den,car,LeexAn20,off_pct,0%,,,,,
player,201609080den,car,LeexAn20,defense,0,,,,,
player,201609080den,car,LeexAn20,def_pct,0%,,,,,
player,201609080den,car,LeexAn20,special_teams,9,,,,,
player,201609080den,car,LeexAn20,st_pct,38%,,,,,
player,201609080den,car,GradGi00,pos,C,,,,,
player,201609080den,car,GradGi00,offense,0,,,,,
player,201609080den,car,GradGi00,off_pct,0%,,,,,
player,201609080den,car,GradGi00,defense,0,,,,,
player,201609080den,car,GradGi00,def_pct,0%,,,,,
player,201609080den,car,GradGi00,special_teams,9,,,,,
player,201609080den,car,GradGi00,st_pct,38%,,,,,
player,201609080den,car,WorlDa00,pos,CB,,,,,
player,201609080den,car,WorlDa00,offense,0,,,,,
player,201609080den,car,WorlDa00,off_pct,0%,,,,,
player,201609080den,car,WorlDa00,defense,0,,,,,
player,201609080den,car,WorlDa00,def_pct,0%,,,,,
player,201609080den,car,WorlDa00,special_teams,8,,,,,
player,201609080den,car,WorlDa00,st_pct,33%,,,,,
player,201609080den,car,HawkDo01,pos,T,,,,,
player,201609080den,car,HawkDo01,offense,0,,,,,
player,201609080den,car,HawkDo01,off_pct,0%,,,,,
player,201609080den,car,HawkDo01,defense,0,,,,,
player,201609080den,car,HawkDo01,def_pct,0%,,,,,
player,201609080den,car,HawkDo01,special_teams,5,,,,,
player,201609080den,car,HawkDo01,st_pct,21%,,,,,
