game,2016,15,20161218,201612180atl,sfo,"San Francisco 49ers",13,atl,"Atlanta Falcons",41
player,201612180atl,atl,NealKe01,st_pct,24%,,,,,
player,201612180atl,atl,GoodC.00,pos,CB,,,,,
player,201612180atl,atl,GoodC.00,offense,0,,,,,
player,201612180atl,atl,GoodC.00,off_pct,0%,,,,,
player,201612180atl,atl,GoodC.00,defense,39,,,,,
player,201612180atl,atl,GoodC.00,def_pct,71%,,,,,
player,201612180atl,atl,GoodC.00,special_teams,12,,,,,
player,201612180atl,atl,GoodC.00,st_pct,41%,,,,,
player,201612180atl,atl,BeasVi00,pos,LB,,,,,
player,201612180atl,atl,BeasVi00,offense,0,,,,,
player,201612180atl,atl,BeasVi00,off_pct,0%,,,,,
player,201612180atl,atl,BeasVi00,defense,37,,,,,
player,201612180atl,atl,BeasVi00,def_pct,67%,,,,,
player,201612180atl,atl,BeasVi00,special_teams,0,,,,,
player,201612180atl,atl,BeasVi00,st_pct,0%,,,,,
player,201612180atl,atl,WorrPa00,pos,LB,,,,,
player,201612180atl,atl,WorrPa00,offense,0,,,,,
player,201612180atl,atl,WorrPa00,off_pct,0%,,,,,
player,201612180atl,atl,WorrPa00,defense,36,,,,,
player,201612180atl,atl,WorrPa00,def_pct,65%,,,,,
player,201612180atl,atl,WorrPa00,special_teams,13,,,,,
player,201612180atl,atl,WorrPa00,st_pct,45%,,,,,
player,201612180atl,atl,ReedBr00,pos,DE,,,,,
player,201612180atl,atl,ReedBr00,offense,0,,,,,
player,201612180atl,atl,ReedBr00,off_pct,0%,,,,,
player,201612180atl,atl,ReedBr00,defense,36,,,,,
player,201612180atl,atl,ReedBr00,def_pct,65%,,,,,
player,201612180atl,atl,ReedBr00,special_teams,12,,,,,
player,201612180atl,atl,ReedBr00,st_pct,41%,,,,,
player,201612180atl,atl,JarrGr00,pos,DT,,,,,
player,201612180atl,atl,JarrGr00,offense,0,,,,,
player,201612180atl,atl,JarrGr00,off_pct,0%,,,,,
player,201612180atl,atl,JarrGr00,defense,33,,,,,
player,201612180atl,atl,JarrGr00,def_pct,60%,,,,,
player,201612180atl,atl,JarrGr00,special_teams,2,,,,,
player,201612180atl,atl,JarrGr00,st_pct,7%,,,,,
player,201612180atl,atl,UpshCo00,pos,DT,,,,,
player,201612180atl,atl,UpshCo00,offense,0,,,,,
player,201612180atl,atl,UpshCo00,off_pct,0%,,,,,
player,201612180atl,atl,UpshCo00,defense,25,,,,,
player,201612180atl,atl,UpshCo00,def_pct,45%,,,,,
player,201612180atl,atl,UpshCo00,special_teams,0,,,,,
player,201612180atl,atl,UpshCo00,st_pct,0%,,,,,
player,201612180atl,atl,HageRa00,pos,DT,,,,,
player,201612180atl,atl,HageRa00,offense,0,,,,,
player,201612180atl,atl,HageRa00,off_pct,0%,,,,,
player,201612180atl,atl,HageRa00,defense,23,,,,,
player,201612180atl,atl,HageRa00,def_pct,42%,,,,,
player,201612180atl,atl,HageRa00,special_teams,2,,,,,
player,201612180atl,atl,HageRa00,st_pct,7%,,,,,
player,201612180atl,atl,FreeDw00,pos,DE,,,,,
player,201612180atl,atl,FreeDw00,offense,0,,,,,
player,201612180atl,atl,FreeDw00,off_pct,0%,,,,,
player,201612180atl,atl,FreeDw00,defense,23,,,,,
player,201612180atl,atl,FreeDw00,def_pct,42%,,,,,
player,201612180atl,atl,FreeDw00,special_teams,0,,,,,
player,201612180atl,atl,FreeDw00,st_pct,0%,,,,,
player,201612180atl,atl,OlatAy00,pos,CB,,,,,
player,201612180atl,atl,OlatAy00,offense,0,,,,,
player,201612180atl,atl,OlatAy00,off_pct,0%,,,,,
player,201612180atl,atl,OlatAy00,defense,20,,,,,
player,201612180atl,atl,OlatAy00,def_pct,36%,,,,,
player,201612180atl,atl,OlatAy00,special_teams,5,,,,,
player,201612180atl,atl,OlatAy00,st_pct,17%,,,,,
player,201612180atl,atl,CampDe00,pos,LB,,,,,
player,201612180atl,atl,CampDe00,offense,0,,,,,
player,201612180atl,atl,CampDe00,off_pct,0%,,,,,
player,201612180atl,atl,CampDe00,defense,18,,,,,
player,201612180atl,atl,CampDe00,def_pct,33%,,,,,
player,201612180atl,atl,CampDe00,special_teams,1,,,,,
player,201612180atl,atl,CampDe00,st_pct,3%,,,,,
player,201612180atl,atl,BabiJo20,pos,DT,,,,,
player,201612180atl,atl,BabiJo20,offense,0,,,,,
player,201612180atl,atl,BabiJo20,off_pct,0%,,,,,
player,201612180atl,atl,BabiJo20,defense,14,,,,,
player,201612180atl,atl,BabiJo20,def_pct,25%,,,,,
player,201612180atl,atl,BabiJo20,special_teams,7,,,,,
player,201612180atl,atl,BabiJo20,st_pct,24%,,,,,
player,201612180atl,atl,GoodMa01,pos,DE,,,,,
player,201612180atl,atl,GoodMa01,offense,0,,,,,
player,201612180atl,atl,GoodMa01,off_pct,0%,,,,,
player,201612180atl,atl,GoodMa01,defense,12,,,,,
player,201612180atl,atl,GoodMa01,def_pct,22%,,,,,
player,201612180atl,atl,GoodMa01,special_teams,7,,,,,
player,201612180atl,atl,GoodMa01,st_pct,24%,,,,,
player,201612180atl,atl,JackTy98,pos,DE,,,,,
player,201612180atl,atl,JackTy98,offense,0,,,,,
player,201612180atl,atl,JackTy98,off_pct,0%,,,,,
player,201612180atl,atl,JackTy98,defense,10,,,,,
player,201612180atl,atl,JackTy98,def_pct,18%,,,,,
player,201612180atl,atl,JackTy98,special_teams,2,,,,,
player,201612180atl,atl,JackTy98,st_pct,7%,,,,,
player,201612180atl,atl,WheePh99,pos,LB,,,,,
player,201612180atl,atl,WheePh99,offense,0,,,,,
player,201612180atl,atl,WheePh99,off_pct,0%,,,,,
player,201612180atl,atl,WheePh99,defense,6,,,,,
player,201612180atl,atl,WheePh99,def_pct,11%,,,,,
player,201612180atl,atl,WheePh99,special_teams,5,,,,,
player,201612180atl,atl,WheePh99,st_pct,17%,,,,,
player,201612180atl,atl,NeasSh00,pos,SS,,,,,
player,201612180atl,atl,NeasSh00,offense,0,,,,,
player,201612180atl,atl,NeasSh00,off_pct,0%,,,,,
player,201612180atl,atl,NeasSh00,defense,3,,,,,
player,201612180atl,atl,NeasSh00,def_pct,5%,,,,,
player,201612180atl,atl,NeasSh00,special_teams,11,,,,,
player,201612180atl,atl,NeasSh00,st_pct,38%,,,,,
player,201612180atl,atl,ReynLa00,pos,LB,,,,,
player,201612180atl,atl,ReynLa00,offense,0,,,,,
player,201612180atl,atl,ReynLa00,off_pct,0%,,,,,
player,201612180atl,atl,ReynLa00,defense,2,,,,,
player,201612180atl,atl,ReynLa00,def_pct,4%,,,,,
player,201612180atl,atl,ReynLa00,special_teams,20,,,,,
player,201612180atl,atl,ReynLa00,st_pct,69%,,,,,
player,201612180atl,atl,WrehBl00,pos,CB,,,,,
player,201612180atl,atl,WrehBl00,offense,0,,,,,
player,201612180atl,atl,WrehBl00,off_pct,0%,,,,,
player,201612180atl,atl,WrehBl00,defense,2,,,,,
player,201612180atl,atl,WrehBl00,def_pct,4%,,,,,
player,201612180atl,atl,WrehBl00,special_teams,9,,,,,
player,201612180atl,atl,WrehBl00,st_pct,31%,,,,,
player,201612180atl,atl,BoshMa00,pos,P,,,,,
player,201612180atl,atl,BoshMa00,offense,0,,,,,
player,201612180atl,atl,BoshMa00,off_pct,0%,,,,,
player,201612180atl,atl,BoshMa00,defense,0,,,,,
player,201612180atl,atl,BoshMa00,def_pct,0%,,,,,
player,201612180atl,atl,BoshMa00,special_teams,17,,,,,
player,201612180atl,atl,BoshMa00,st_pct,59%,,,,,
player,201612180atl,atl,HarrJo02,pos,LS,,,,,
player,201612180atl,atl,HarrJo02,offense,0,,,,,
player,201612180atl,atl,HarrJo02,off_pct,0%,,,,,
player,201612180atl,atl,HarrJo02,defense,0,,,,,
player,201612180atl,atl,HarrJo02,def_pct,0%,,,,,
player,201612180atl,atl,HarrJo02,special_teams,9,,,,,
player,201612180atl,atl,HarrJo02,st_pct,31%,,,,,
player,201612180atl,atl,bryanmat01,pos,K,,,,,
player,201612180atl,atl,bryanmat01,offense,0,,,,,
player,201612180atl,atl,bryanmat01,off_pct,0%,,,,,
player,201612180atl,atl,bryanmat01,defense,0,,,,,
player,201612180atl,atl,bryanmat01,def_pct,0%,,,,,
player,201612180atl,atl,bryanmat01,special_teams,7,,,,,
player,201612180atl,atl,bryanmat01,st_pct,24%,,,,,
player,201612180atl,sfo,BrowTr02,pos,T,,,,,
player,201612180atl,sfo,BrowTr02,offense,55,,,,,
player,201612180atl,sfo,BrowTr02,off_pct,100%,,,,,
player,201612180atl,sfo,BrowTr02,defense,0,,,,,
player,201612180atl,sfo,BrowTr02,def_pct,0%,,,,,
player,201612180atl,sfo,BrowTr02,special_teams,2,,,,,
player,201612180atl,sfo,BrowTr02,st_pct,7%,,,,,
player,201612180atl,sfo,GarnJo00,pos,G,,,,,
player,201612180atl,sfo,GarnJo00,offense,55,,,,,
player,201612180atl,sfo,GarnJo00,off_pct,100%,,,,,
player,201612180atl,sfo,GarnJo00,defense,0,,,,,
player,201612180atl,sfo,GarnJo00,def_pct,0%,,,,,
player,201612180atl,sfo,GarnJo00,special_teams,2,,,,,
player,201612180atl,sfo,GarnJo00,st_pct,7%,,,,,
player,201612180atl,sfo,TillAn01,pos,G,,,,,
player,201612180atl,sfo,TillAn01,offense,55,,,,,
player,201612180atl,sfo,TillAn01,off_pct,100%,,,,,
player,201612180atl,sfo,TillAn01,defense,0,,,,,
player,201612180atl,sfo,TillAn01,def_pct,0%,,,,,
player,201612180atl,sfo,TillAn01,special_teams,2,,,,,
player,201612180atl,sfo,TillAn01,st_pct,7%,,,,,
player,201612180atl,sfo,BeadZa20,pos,G,,,,,
player,201612180atl,sfo,BeadZa20,offense,55,,,,,
player,201612180atl,sfo,BeadZa20,off_pct,100%,,,,,
player,201612180atl,sfo,BeadZa20,defense,0,,,,,
player,201612180atl,sfo,BeadZa20,def_pct,0%,,,,,
player,201612180atl,sfo,BeadZa20,special_teams,0,,,,,
player,201612180atl,sfo,BeadZa20,st_pct,0%,,,,,
player,201612180atl,sfo,KaepCo00,pos,QB,,,,,
player,201612180atl,sfo,KaepCo00,offense,55,,,,,
player,201612180atl,sfo,KaepCo00,off_pct,100%,,,,,
player,201612180atl,sfo,KaepCo00,defense,0,,,,,
player,201612180atl,sfo,KaepCo00,def_pct,0%,,,,,
player,201612180atl,sfo,KaepCo00,special_teams,0,,,,,
player,201612180atl,sfo,KaepCo00,st_pct,0%,,,,,
player,201612180atl,sfo,KerlJe00,pos,WR,,,,,
player,201612180atl,sfo,KerlJe00,offense,52,,,,,
player,201612180atl,sfo,KerlJe00,off_pct,95%,,,,,
player,201612180atl,sfo,KerlJe00,defense,0,,,,,
player,201612180atl,sfo,KerlJe00,def_pct,0%,,,,,
player,201612180atl,sfo,KerlJe00,special_teams,2,,,,,
player,201612180atl,sfo,KerlJe00,st_pct,7%,,,,,
player,201612180atl,sfo,HarpCh01,pos,WR,,,,,
player,201612180atl,sfo,HarpCh01,offense,46,,,,,
player,201612180atl,sfo,HarpCh01,off_pct,84%,,,,,
player,201612180atl,sfo,HarpCh01,defense,0,,,,,
player,201612180atl,sfo,HarpCh01,def_pct,0%,,,,,
player,201612180atl,sfo,HarpCh01,special_teams,0,,,,,
player,201612180atl,sfo,HarpCh01,st_pct,0%,,,,,
player,201612180atl,sfo,MartMa01,pos,C,,,,,
player,201612180atl,sfo,MartMa01,offense,42,,,,,
player,201612180atl,sfo,MartMa01,off_pct,76%,,,,,
player,201612180atl,sfo,MartMa01,defense,0,,,,,
player,201612180atl,sfo,MartMa01,def_pct,0%,,,,,
player,201612180atl,sfo,MartMa01,special_teams,0,,,,,
player,201612180atl,sfo,MartMa01,st_pct,0%,,,,,
player,201612180atl,sfo,BurbAa00,pos,WR,,,,,
player,201612180atl,sfo,BurbAa00,offense,34,,,,,
player,201612180atl,sfo,BurbAa00,off_pct,62%,,,,,
player,201612180atl,sfo,BurbAa00,defense,0,,,,,
player,201612180atl,sfo,BurbAa00,def_pct,0%,,,,,
player,201612180atl,sfo,BurbAa00,special_teams,11,,,,,
player,201612180atl,sfo,BurbAa00,st_pct,38%,,,,,
player,201612180atl,sfo,HydeCa00,pos,RB,,,,,
player,201612180atl,sfo,HydeCa00,offense,34,,,,,
player,201612180atl,sfo,HydeCa00,off_pct,62%,,,,,
player,201612180atl,sfo,HydeCa00,defense,0,,,,,
player,201612180atl,sfo,HydeCa00,def_pct,0%,,,,,
player,201612180atl,sfo,HydeCa00,special_teams,0,,,,,
player,201612180atl,sfo,HydeCa00,st_pct,0%,,,,,
player,201612180atl,sfo,CeleGa00,pos,TE,,,,,
player,201612180atl,sfo,CeleGa00,offense,29,,,,,
player,201612180atl,sfo,CeleGa00,off_pct,53%,,,,,
player,201612180atl,sfo,CeleGa00,defense,0,,,,,
player,201612180atl,sfo,CeleGa00,def_pct,0%,,,,,
player,201612180atl,sfo,CeleGa00,special_teams,16,,,,,
player,201612180atl,sfo,CeleGa00,st_pct,55%,,,,,
player,201612180atl,sfo,HammJe01,pos,TE,,,,,
player,201612180atl,sfo,HammJe01,offense,27,,,,,
player,201612180atl,sfo,HammJe01,off_pct,49%,,,,,
player,201612180atl,sfo,HammJe01,defense,0,,,,,
player,201612180atl,sfo,HammJe01,def_pct,0%,,,,,
player,201612180atl,sfo,HammJe01,special_teams,17,,,,,
player,201612180atl,sfo,HammJe01,st_pct,59%,,,,,
player,201612180atl,sfo,DrauSh00,pos,RB,,,,,
player,201612180atl,sfo,DrauSh00,offense,21,,,,,
player,201612180atl,sfo,DrauSh00,off_pct,38%,,,,,
player,201612180atl,sfo,DrauSh00,defense,0,,,,,
player,201612180atl,sfo,DrauSh00,def_pct,0%,,,,,
player,201612180atl,sfo,DrauSh00,special_teams,18,,,,,
player,201612180atl,sfo,DrauSh00,st_pct,62%,,,,,
player,201612180atl,sfo,StreRo00,pos,WR,,,,,
player,201612180atl,sfo,StreRo00,offense,20,,,,,
player,201612180atl,sfo,StreRo00,off_pct,36%,,,,,
player,201612180atl,sfo,StreRo00,defense,0,,,,,
player,201612180atl,sfo,StreRo00,def_pct,0%,,,,,
player,201612180atl,sfo,StreRo00,special_teams,17,,,,,
player,201612180atl,sfo,StreRo00,st_pct,59%,,,,,
player,201612180atl,sfo,TheuJo00,pos,T,,,,,
player,201612180atl,sfo,TheuJo00,offense,13,,,,,
player,201612180atl,sfo,TheuJo00,off_pct,24%,,,,,
player,201612180atl,sfo,TheuJo00,defense,0,,,,,
player,201612180atl,sfo,TheuJo00,def_pct,0%,,,,,
player,201612180atl,sfo,TheuJo00,special_teams,2,,,,,
player,201612180atl,sfo,TheuJo00,st_pct,7%,,,,,
player,201612180atl,sfo,PattQu00,pos,WR,,,,,
player,201612180atl,sfo,PattQu00,offense,10,,,,,
player,201612180atl,sfo,PattQu00,off_pct,18%,,,,,
player,201612180atl,sfo,PattQu00,defense,0,,,,,
player,201612180atl,sfo,PattQu00,def_pct,0%,,,,,
player,201612180atl,sfo,PattQu00,special_teams,0,,,,,
player,201612180atl,sfo,PattQu00,st_pct,0%,,,,,
player,201612180atl,sfo,BellBl00,pos,TE,,,,,
player,201612180atl,sfo,BellBl00,offense,2,,,,,
player,201612180atl,sfo,BellBl00,off_pct,4%,,,,,
player,201612180atl,sfo,BellBl00,defense,0,,,,,
player,201612180atl,sfo,BellBl00,def_pct,0%,,,,,
player,201612180atl,sfo,BellBl00,special_teams,6,,,,,
player,201612180atl,sfo,BellBl00,st_pct,21%,,,,,
player,201612180atl,sfo,WilhMi00,pos,LB,,,,,
player,201612180atl,sfo,WilhMi00,offense,0,,,,,
player,201612180atl,sfo,WilhMi00,off_pct,0%,,,,,
player,201612180atl,sfo,WilhMi00,defense,68,,,,,
player,201612180atl,sfo,WilhMi00,def_pct,100%,,,,,
player,201612180atl,sfo,WilhMi00,special_teams,17,,,,,
player,201612180atl,sfo,WilhMi00,st_pct,59%,,,,,
player,201612180atl,sfo,BethAn20,pos,SS,,,,,
player,201612180atl,sfo,BethAn20,offense,0,,,,,
player,201612180atl,sfo,BethAn20,off_pct,0%,,,,,
player,201612180atl,sfo,BethAn20,defense,68,,,,,
player,201612180atl,sfo,BethAn20,def_pct,100%,,,,,
player,201612180atl,sfo,BethAn20,special_teams,1,,,,,
player,201612180atl,sfo,BethAn20,st_pct,3%,,,,,
player,201612180atl,sfo,TartJa00,pos,SS,,,,,
player,201612180atl,sfo,TartJa00,offense,0,,,,,
player,201612180atl,sfo,TartJa00,off_pct,0%,,,,,
player,201612180atl,sfo,TartJa00,defense,67,,,,,
player,201612180atl,sfo,TartJa00,def_pct,99%,,,,,
player,201612180atl,sfo,TartJa00,special_teams,4,,,,,
player,201612180atl,sfo,TartJa00,st_pct,14%,,,,,
player,201612180atl,sfo,BuckDe00,pos,DT,,,,,
player,201612180atl,sfo,BuckDe00,offense,0,,,,,
player,201612180atl,sfo,BuckDe00,off_pct,0%,,,,,
player,201612180atl,sfo,BuckDe00,defense,65,,,,,
player,201612180atl,sfo,BuckDe00,def_pct,96%,,,,,
player,201612180atl,sfo,BuckDe00,special_teams,11,,,,,
player,201612180atl,sfo,BuckDe00,st_pct,38%,,,,,
player,201612180atl,sfo,BrooAh21,pos,LB,,,,,
player,201612180atl,sfo,BrooAh21,offense,0,,,,,
player,201612180atl,sfo,BrooAh21,off_pct,0%,,,,,
player,201612180atl,sfo,BrooAh21,defense,62,,,,,
player,201612180atl,sfo,BrooAh21,def_pct,91%,,,,,
player,201612180atl,sfo,BrooAh21,special_teams,4,,,,,
player,201612180atl,sfo,BrooAh21,st_pct,14%,,,,,
player,201612180atl,sfo,BrocTr00,pos,CB,,,,,
player,201612180atl,sfo,BrocTr00,offense,0,,,,,
player,201612180atl,sfo,BrocTr00,off_pct,0%,,,,,
player,201612180atl,sfo,BrocTr00,defense,58,,,,,
player,201612180atl,sfo,BrocTr00,def_pct,85%,,,,,
player,201612180atl,sfo,BrocTr00,special_teams,2,,,,,
player,201612180atl,sfo,BrocTr00,st_pct,7%,,,,,
player,201612180atl,sfo,RobiRa00,pos,CB,,,,,
player,201612180atl,sfo,RobiRa00,offense,0,,,,,
player,201612180atl,sfo,RobiRa00,off_pct,0%,,,,,
player,201612180atl,sfo,RobiRa00,defense,45,,,,,
player,201612180atl,sfo,RobiRa00,def_pct,66%,,,,,
player,201612180atl,sfo,RobiRa00,special_teams,9,,,,,
player,201612180atl,sfo,RobiRa00,st_pct,31%,,,,,
player,201612180atl,sfo,HaroEl00,pos,LB,,,,,
player,201612180atl,sfo,HaroEl00,offense,0,,,,,
player,201612180atl,sfo,HaroEl00,off_pct,0%,,,,,
player,201612180atl,sfo,HaroEl00,defense,42,,,,,
player,201612180atl,sfo,HaroEl00,def_pct,62%,,,,,
player,201612180atl,sfo,HaroEl00,special_teams,6,,,,,
player,201612180atl,sfo,HaroEl00,st_pct,21%,,,,,
player,201612180atl,sfo,JoneCh04,pos,DT,,,,,
player,201612180atl,sfo,JoneCh04,offense,0,,,,,
player,201612180atl,sfo,JoneCh04,off_pct,0%,,,,,
player,201612180atl,sfo,JoneCh04,defense,39,,,,,
player,201612180atl,sfo,JoneCh04,def_pct,57%,,,,,
player,201612180atl,sfo,JoneCh04,special_teams,19,,,,,
player,201612180atl,sfo,JoneCh04,st_pct,66%,,,,,
player,201612180atl,sfo,DorsGl99,pos,NT,,,,,
player,201612180atl,sfo,DorsGl99,offense,0,,,,,
player,201612180atl,sfo,DorsGl99,off_pct,0%,,,,,
player,201612180atl,sfo,DorsGl99,defense,39,,,,,
player,201612180atl,sfo,DorsGl99,def_pct,57%,,,,,
player,201612180atl,sfo,DorsGl99,special_teams,1,,,,,
player,201612180atl,sfo,DorsGl99,st_pct,3%,,,,,
player,201612180atl,sfo,LyncAa00,pos,LB,,,,,
player,201612180atl,sfo,LyncAa00,offense,0,,,,,
player,201612180atl,sfo,LyncAa00,off_pct,0%,,,,,
player,201612180atl,sfo,LyncAa00,defense,27,,,,,
player,201612180atl,sfo,LyncAa00,def_pct,40%,,,,,
player,201612180atl,sfo,LyncAa00,special_teams,7,,,,,
player,201612180atl,sfo,LyncAa00,st_pct,24%,,,,,
player,201612180atl,sfo,DialQu00,pos,DT,,,,,
player,201612180atl,sfo,DialQu00,offense,0,,,,,
player,201612180atl,sfo,DialQu00,off_pct,0%,,,,,
player,201612180atl,sfo,DialQu00,defense,25,,,,,
player,201612180atl,sfo,DialQu00,def_pct,37%,,,,,
player,201612180atl,sfo,DialQu00,special_teams,1,,,,,
player,201612180atl,sfo,DialQu00,st_pct,3%,,,,,
player,201612180atl,sfo,WardJi01,pos,CB,,,,,
player,201612180atl,sfo,WardJi01,offense,0,,,,,
player,201612180atl,sfo,WardJi01,off_pct,0%,,,,,
player,201612180atl,sfo,WardJi01,defense,24,,,,,
player,201612180atl,sfo,WardJi01,def_pct,35%,,,,,
player,201612180atl,sfo,WardJi01,special_teams,4,,,,,
player,201612180atl,sfo,WardJi01,st_pct,14%,,,,,
player,201612180atl,sfo,JohnDo02,pos,CB,,,,,
player,201612180atl,sfo,JohnDo02,offense,0,,,,,
player,201612180atl,sfo,JohnDo02,off_pct,0%,,,,,
player,201612180atl,sfo,JohnDo02,defense,21,,,,,
player,201612180atl,sfo,JohnDo02,def_pct,31%,,,,,
player,201612180atl,sfo,JohnDo02,special_teams,13,,,,,
player,201612180atl,sfo,JohnDo02,st_pct,45%,,,,,
player,201612180atl,sfo,CromMa01,pos,FS,,,,,
player,201612180atl,sfo,CromMa01,offense,0,,,,,
player,201612180atl,sfo,CromMa01,off_pct,0%,,,,,
player,201612180atl,sfo,CromMa01,defense,21,,,,,
player,201612180atl,sfo,CromMa01,def_pct,31%,,,,,
player,201612180atl,sfo,CromMa01,special_teams,9,,,,,
player,201612180atl,sfo,CromMa01,st_pct,31%,,,,,
player,201612180atl,sfo,ReasKe00,pos,CB,,,,,
player,201612180atl,sfo,ReasKe00,offense,0,,,,,
player,201612180atl,sfo,ReasKe00,off_pct,0%,,,,,
player,201612180atl,sfo,ReasKe00,defense,17,,,,,
player,201612180atl,sfo,ReasKe00,def_pct,25%,,,,,
player,201612180atl,sfo,ReasKe00,special_teams,4,,,,,
player,201612180atl,sfo,ReasKe00,st_pct,14%,,,,,
player,201612180atl,sfo,PurcMi00,pos,NT,,,,,
player,201612180atl,sfo,PurcMi00,offense,0,,,,,
player,201612180atl,sfo,PurcMi00,off_pct,0%,,,,,
player,201612180atl,sfo,PurcMi00,defense,15,,,,,
player,201612180atl,sfo,PurcMi00,def_pct,22%,,,,,
player,201612180atl,sfo,PurcMi00,special_teams,17,,,,,
player,201612180atl,sfo,PurcMi00,st_pct,59%,,,,,
player,201612180atl,sfo,CarrCo00,pos,LB,,,,,
player,201612180atl,sfo,CarrCo00,offense,0,,,,,
player,201612180atl,sfo,CarrCo00,off_pct,0%,,,,,
player,201612180atl,sfo,CarrCo00,defense,14,,,,,
player,201612180atl,sfo,CarrCo00,def_pct,21%,,,,,
player,201612180atl,sfo,CarrCo00,special_teams,6,,,,,
player,201612180atl,sfo,CarrCo00,st_pct,21%,,,,,
player,201612180atl,sfo,SunsVi00,pos,SS,,,,,
player,201612180atl,sfo,SunsVi00,offense,0,,,,,
player,201612180atl,sfo,SunsVi00,off_pct,0%,,,,,
player,201612180atl,sfo,SunsVi00,defense,10,,,,,
player,201612180atl,sfo,SunsVi00,def_pct,15%,,,,,
player,201612180atl,sfo,SunsVi00,special_teams,22,,,,,
player,201612180atl,sfo,SunsVi00,st_pct,76%,,,,,
player,201612180atl,sfo,BlaiRo00,pos,DT,,,,,
player,201612180atl,sfo,BlaiRo00,offense,0,,,,,
player,201612180atl,sfo,BlaiRo00,off_pct,0%,,,,,
player,201612180atl,sfo,BlaiRo00,defense,10,,,,,
player,201612180atl,sfo,BlaiRo00,def_pct,15%,,,,,
player,201612180atl,sfo,BlaiRo00,special_teams,7,,,,,
player,201612180atl,sfo,BlaiRo00,st_pct,24%,,,,,
player,201612180atl,sfo,ShepJa00,pos,DB,,,,,
player,201612180atl,sfo,ShepJa00,offense,0,,,,,
player,201612180atl,sfo,ShepJa00,off_pct,0%,,,,,
player,201612180atl,sfo,ShepJa00,defense,7,,,,,
player,201612180atl,sfo,ShepJa00,def_pct,10%,,,,,
player,201612180atl,sfo,ShepJa00,special_teams,10,,,,,
player,201612180atl,sfo,ShepJa00,st_pct,34%,,,,,
player,201612180atl,sfo,BellNi01,pos,LB,,,,,
player,201612180atl,sfo,BellNi01,offense,0,,,,,
player,201612180atl,sfo,BellNi01,off_pct,0%,,,,,
player,201612180atl,sfo,BellNi01,defense,3,,,,,
player,201612180atl,sfo,BellNi01,def_pct,4%,,,,,
player,201612180atl,sfo,BellNi01,special_teams,1,,,,,
player,201612180atl,sfo,BellNi01,st_pct,3%,,,,,
player,201612180atl,sfo,BallMa00,pos,SS,,,,,
player,201612180atl,sfo,BallMa00,offense,0,,,,,
player,201612180atl,sfo,BallMa00,off_pct,0%,,,,,
player,201612180atl,sfo,BallMa00,defense,1,,,,,
player,201612180atl,sfo,BallMa00,def_pct,1%,,,,,
player,201612180atl,sfo,BallMa00,special_teams,18,,,,,
player,201612180atl,sfo,BallMa00,st_pct,62%,,,,,
player,201612180atl,sfo,PiniBr00,pos,P,,,,,
player,201612180atl,sfo,PiniBr00,offense,0,,,,,
player,201612180atl,sfo,PiniBr00,off_pct,0%,,,,,
player,201612180atl,sfo,PiniBr00,defense,0,,,,,
player,201612180atl,sfo,PiniBr00,def_pct,0%,,,,,
player,201612180atl,sfo,PiniBr00,special_teams,12,,,,,
player,201612180atl,sfo,PiniBr00,st_pct,41%,,,,,
player,201612180atl,sfo,NelsKy00,pos,LS,,,,,
player,201612180atl,sfo,NelsKy00,offense,0,,,,,
player,201612180atl,sfo,NelsKy00,off_pct,0%,,,,,
player,201612180atl,sfo,NelsKy00,defense,0,,,,,
player,201612180atl,sfo,NelsKy00,def_pct,0%,,,,,
player,201612180atl,sfo,NelsKy00,special_teams,9,,,,,
player,201612180atl,sfo,NelsKy00,st_pct,31%,,,,,
player,201612180atl,sfo,HarrDu01,pos,RB,,,,,
player,201612180atl,sfo,HarrDu01,offense,0,,,,,
player,201612180atl,sfo,HarrDu01,off_pct,0%,,,,,
player,201612180atl,sfo,HarrDu01,defense,0,,,,,
player,201612180atl,sfo,HarrDu01,def_pct,0%,,,,,
player,201612180atl,sfo,HarrDu01,special_teams,7,,,,,
player,201612180atl,sfo,HarrDu01,st_pct,24%,,,,,
player,201612180atl,sfo,dawsophi01,pos,K,,,,,
player,201612180atl,sfo,dawsophi01,offense,0,,,,,
player,201612180atl,sfo,dawsophi01,off_pct,0%,,,,,
player,201612180atl,sfo,dawsophi01,defense,0,,,,,
player,201612180atl,sfo,dawsophi01,def_pct,0%,,,,,
player,201612180atl,sfo,dawsophi01,special_teams,2,,,,,
player,201612180atl,sfo,dawsophi01,st_pct,7%,,,,,
