game,2016,13,20161204,201612040sdg,tam,"Tampa Bay Buccaneers",28,sdg,"San Diego Chargers",21
player,201612040sdg,sdg,BursIs01,special_teams,8,,,,,
player,201612040sdg,sdg,BursIs01,st_pct,33%,,,,,
player,201612040sdg,sdg,WindMi00,pos,LS,,,,,
player,201612040sdg,sdg,WindMi00,offense,0,,,,,
player,201612040sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201612040sdg,sdg,WindMi00,defense,0,,,,,
player,201612040sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201612040sdg,sdg,WindMi00,special_teams,7,,,,,
player,201612040sdg,sdg,WindMi00,st_pct,29%,,,,,
player,201612040sdg,sdg,HairCh00,pos,T,,,,,
player,201612040sdg,sdg,HairCh00,offense,0,,,,,
player,201612040sdg,sdg,HairCh00,off_pct,0%,,,,,
player,201612040sdg,sdg,HairCh00,defense,0,,,,,
player,201612040sdg,sdg,HairCh00,def_pct,0%,,,,,
player,201612040sdg,sdg,HairCh00,special_teams,4,,,,,
player,201612040sdg,sdg,HairCh00,st_pct,17%,,,,,
player,201612040sdg,sdg,ClemKe00,pos,QB,,,,,
player,201612040sdg,sdg,ClemKe00,offense,0,,,,,
player,201612040sdg,sdg,ClemKe00,off_pct,0%,,,,,
player,201612040sdg,sdg,ClemKe00,defense,0,,,,,
player,201612040sdg,sdg,ClemKe00,def_pct,0%,,,,,
player,201612040sdg,sdg,ClemKe00,special_teams,4,,,,,
player,201612040sdg,sdg,ClemKe00,st_pct,17%,,,,,
player,201612040sdg,sdg,KaseDr00,pos,P,,,,,
player,201612040sdg,sdg,KaseDr00,offense,0,,,,,
player,201612040sdg,sdg,KaseDr00,off_pct,0%,,,,,
player,201612040sdg,sdg,KaseDr00,defense,0,,,,,
player,201612040sdg,sdg,KaseDr00,def_pct,0%,,,,,
player,201612040sdg,sdg,KaseDr00,special_teams,3,,,,,
player,201612040sdg,sdg,KaseDr00,st_pct,12%,,,,,
player,201612040sdg,tam,PampKe00,pos,T,,,,,
player,201612040sdg,tam,PampKe00,offense,65,,,,,
player,201612040sdg,tam,PampKe00,off_pct,100%,,,,,
player,201612040sdg,tam,PampKe00,defense,0,,,,,
player,201612040sdg,tam,PampKe00,def_pct,0%,,,,,
player,201612040sdg,tam,PampKe00,special_teams,5,,,,,
player,201612040sdg,tam,PampKe00,st_pct,21%,,,,,
player,201612040sdg,tam,SmitDo02,pos,T,,,,,
player,201612040sdg,tam,SmitDo02,offense,65,,,,,
player,201612040sdg,tam,SmitDo02,off_pct,100%,,,,,
player,201612040sdg,tam,SmitDo02,defense,0,,,,,
player,201612040sdg,tam,SmitDo02,def_pct,0%,,,,,
player,201612040sdg,tam,SmitDo02,special_teams,5,,,,,
player,201612040sdg,tam,SmitDo02,st_pct,21%,,,,,
player,201612040sdg,tam,MarpAl00,pos,G,,,,,
player,201612040sdg,tam,MarpAl00,offense,65,,,,,
player,201612040sdg,tam,MarpAl00,off_pct,100%,,,,,
player,201612040sdg,tam,MarpAl00,defense,0,,,,,
player,201612040sdg,tam,MarpAl00,def_pct,0%,,,,,
player,201612040sdg,tam,MarpAl00,special_teams,5,,,,,
player,201612040sdg,tam,MarpAl00,st_pct,21%,,,,,
player,201612040sdg,tam,WinsJa00,pos,QB,,,,,
player,201612040sdg,tam,WinsJa00,offense,65,,,,,
player,201612040sdg,tam,WinsJa00,off_pct,100%,,,,,
player,201612040sdg,tam,WinsJa00,defense,0,,,,,
player,201612040sdg,tam,WinsJa00,def_pct,0%,,,,,
player,201612040sdg,tam,WinsJa00,special_teams,0,,,,,
player,201612040sdg,tam,WinsJa00,st_pct,0%,,,,,
player,201612040sdg,tam,HawlJo20,pos,C,,,,,
player,201612040sdg,tam,HawlJo20,offense,65,,,,,
player,201612040sdg,tam,HawlJo20,off_pct,100%,,,,,
player,201612040sdg,tam,HawlJo20,defense,0,,,,,
player,201612040sdg,tam,HawlJo20,def_pct,0%,,,,,
player,201612040sdg,tam,HawlJo20,special_teams,0,,,,,
player,201612040sdg,tam,HawlJo20,st_pct,0%,,,,,
player,201612040sdg,tam,DotsDe00,pos,T,,,,,
player,201612040sdg,tam,DotsDe00,offense,65,,,,,
player,201612040sdg,tam,DotsDe00,off_pct,100%,,,,,
player,201612040sdg,tam,DotsDe00,defense,0,,,,,
player,201612040sdg,tam,DotsDe00,def_pct,0%,,,,,
player,201612040sdg,tam,DotsDe00,special_teams,0,,,,,
player,201612040sdg,tam,DotsDe00,st_pct,0%,,,,,
player,201612040sdg,tam,EvanMi00,pos,WR,,,,,
player,201612040sdg,tam,EvanMi00,offense,56,,,,,
player,201612040sdg,tam,EvanMi00,off_pct,86%,,,,,
player,201612040sdg,tam,EvanMi00,defense,0,,,,,
player,201612040sdg,tam,EvanMi00,def_pct,0%,,,,,
player,201612040sdg,tam,EvanMi00,special_teams,0,,,,,
player,201612040sdg,tam,EvanMi00,st_pct,0%,,,,,
player,201612040sdg,tam,ShepRu00,pos,WR,,,,,
player,201612040sdg,tam,ShepRu00,offense,50,,,,,
player,201612040sdg,tam,ShepRu00,off_pct,77%,,,,,
player,201612040sdg,tam,ShepRu00,defense,0,,,,,
player,201612040sdg,tam,ShepRu00,def_pct,0%,,,,,
player,201612040sdg,tam,ShepRu00,special_teams,2,,,,,
player,201612040sdg,tam,ShepRu00,st_pct,8%,,,,,
player,201612040sdg,tam,BratCa00,pos,TE,,,,,
player,201612040sdg,tam,BratCa00,offense,40,,,,,
player,201612040sdg,tam,BratCa00,off_pct,62%,,,,,
player,201612040sdg,tam,BratCa00,defense,0,,,,,
player,201612040sdg,tam,BratCa00,def_pct,0%,,,,,
player,201612040sdg,tam,BratCa00,special_teams,7,,,,,
player,201612040sdg,tam,BratCa00,st_pct,29%,,,,,
player,201612040sdg,tam,MyerBr00,pos,TE,,,,,
player,201612040sdg,tam,MyerBr00,offense,39,,,,,
player,201612040sdg,tam,MyerBr00,off_pct,60%,,,,,
player,201612040sdg,tam,MyerBr00,defense,0,,,,,
player,201612040sdg,tam,MyerBr00,def_pct,0%,,,,,
player,201612040sdg,tam,MyerBr00,special_teams,10,,,,,
player,201612040sdg,tam,MyerBr00,st_pct,42%,,,,,
player,201612040sdg,tam,MartDo00,pos,RB,,,,,
player,201612040sdg,tam,MartDo00,offense,36,,,,,
player,201612040sdg,tam,MartDo00,off_pct,55%,,,,,
player,201612040sdg,tam,MartDo00,defense,0,,,,,
player,201612040sdg,tam,MartDo00,def_pct,0%,,,,,
player,201612040sdg,tam,MartDo00,special_teams,0,,,,,
player,201612040sdg,tam,MartDo00,st_pct,0%,,,,,
player,201612040sdg,tam,MartFr00,pos,WR,,,,,
player,201612040sdg,tam,MartFr00,offense,29,,,,,
player,201612040sdg,tam,MartFr00,off_pct,45%,,,,,
player,201612040sdg,tam,MartFr00,defense,0,,,,,
player,201612040sdg,tam,MartFr00,def_pct,0%,,,,,
player,201612040sdg,tam,MartFr00,special_teams,12,,,,,
player,201612040sdg,tam,MartFr00,st_pct,50%,,,,,
player,201612040sdg,tam,RodgJa00,pos,RB,,,,,
player,201612040sdg,tam,RodgJa00,offense,22,,,,,
player,201612040sdg,tam,RodgJa00,off_pct,34%,,,,,
player,201612040sdg,tam,RodgJa00,defense,0,,,,,
player,201612040sdg,tam,RodgJa00,def_pct,0%,,,,,
player,201612040sdg,tam,RodgJa00,special_teams,6,,,,,
player,201612040sdg,tam,RodgJa00,st_pct,25%,,,,,
player,201612040sdg,tam,CrosAl00,pos,RB,,,,,
player,201612040sdg,tam,CrosAl00,offense,16,,,,,
player,201612040sdg,tam,CrosAl00,off_pct,25%,,,,,
player,201612040sdg,tam,CrosAl00,defense,0,,,,,
player,201612040sdg,tam,CrosAl00,def_pct,0%,,,,,
player,201612040sdg,tam,CrosAl00,special_teams,12,,,,,
player,201612040sdg,tam,CrosAl00,st_pct,50%,,,,,
player,201612040sdg,tam,HumpAd00,pos,WR,,,,,
player,201612040sdg,tam,HumpAd00,offense,14,,,,,
player,201612040sdg,tam,HumpAd00,off_pct,22%,,,,,
player,201612040sdg,tam,HumpAd00,defense,0,,,,,
player,201612040sdg,tam,HumpAd00,def_pct,0%,,,,,
player,201612040sdg,tam,HumpAd00,special_teams,1,,,,,
player,201612040sdg,tam,HumpAd00,st_pct,4%,,,,,
player,201612040sdg,tam,CherGo20,pos,T,,,,,
player,201612040sdg,tam,CherGo20,offense,10,,,,,
player,201612040sdg,tam,CherGo20,off_pct,15%,,,,,
player,201612040sdg,tam,CherGo20,defense,0,,,,,
player,201612040sdg,tam,CherGo20,def_pct,0%,,,,,
player,201612040sdg,tam,CherGo20,special_teams,5,,,,,
player,201612040sdg,tam,CherGo20,st_pct,21%,,,,,
player,201612040sdg,tam,BarbPe01,pos,RB,,,,,
player,201612040sdg,tam,BarbPe01,offense,9,,,,,
player,201612040sdg,tam,BarbPe01,off_pct,14%,,,,,
player,201612040sdg,tam,BarbPe01,defense,0,,,,,
player,201612040sdg,tam,BarbPe01,def_pct,0%,,,,,
player,201612040sdg,tam,BarbPe01,special_teams,10,,,,,
player,201612040sdg,tam,BarbPe01,st_pct,42%,,,,,
player,201612040sdg,tam,ShorCe00,pos,WR,,,,,
player,201612040sdg,tam,ShorCe00,offense,3,,,,,
player,201612040sdg,tam,ShorCe00,off_pct,5%,,,,,
player,201612040sdg,tam,ShorCe00,defense,0,,,,,
player,201612040sdg,tam,ShorCe00,def_pct,0%,,,,,
player,201612040sdg,tam,ShorCe00,special_teams,0,,,,,
player,201612040sdg,tam,ShorCe00,st_pct,0%,,,,,
player,201612040sdg,tam,StocLu00,pos,TE,,,,,
player,201612040sdg,tam,StocLu00,offense,1,,,,,
player,201612040sdg,tam,StocLu00,off_pct,2%,,,,,
player,201612040sdg,tam,StocLu00,defense,0,,,,,
player,201612040sdg,tam,StocLu00,def_pct,0%,,,,,
player,201612040sdg,tam,StocLu00,special_teams,1,,,,,
player,201612040sdg,tam,StocLu00,st_pct,4%,,,,,
player,201612040sdg,tam,TandKe00,pos,SS,,,,,
player,201612040sdg,tam,TandKe00,offense,0,,,,,
player,201612040sdg,tam,TandKe00,off_pct,0%,,,,,
player,201612040sdg,tam,TandKe00,defense,55,,,,,
player,201612040sdg,tam,TandKe00,def_pct,100%,,,,,
player,201612040sdg,tam,TandKe00,special_teams,4,,,,,
player,201612040sdg,tam,TandKe00,st_pct,17%,,,,,
player,201612040sdg,tam,AlexKw00,pos,LB,,,,,
player,201612040sdg,tam,AlexKw00,offense,0,,,,,
player,201612040sdg,tam,AlexKw00,off_pct,0%,,,,,
player,201612040sdg,tam,AlexKw00,defense,55,,,,,
player,201612040sdg,tam,AlexKw00,def_pct,100%,,,,,
player,201612040sdg,tam,AlexKw00,special_teams,4,,,,,
player,201612040sdg,tam,AlexKw00,st_pct,17%,,,,,
player,201612040sdg,tam,DaviLa00,pos,LB,,,,,
player,201612040sdg,tam,DaviLa00,offense,0,,,,,
player,201612040sdg,tam,DaviLa00,off_pct,0%,,,,,
player,201612040sdg,tam,DaviLa00,defense,55,,,,,
player,201612040sdg,tam,DaviLa00,def_pct,100%,,,,,
player,201612040sdg,tam,DaviLa00,special_teams,4,,,,,
player,201612040sdg,tam,DaviLa00,st_pct,17%,,,,,
player,201612040sdg,tam,McDoBr01,pos,FS,,,,,
player,201612040sdg,tam,McDoBr01,offense,0,,,,,
player,201612040sdg,tam,McDoBr01,off_pct,0%,,,,,
player,201612040sdg,tam,McDoBr01,defense,55,,,,,
player,201612040sdg,tam,McDoBr01,def_pct,100%,,,,,
player,201612040sdg,tam,McDoBr01,special_teams,4,,,,,
player,201612040sdg,tam,McDoBr01,st_pct,17%,,,,,
player,201612040sdg,tam,GrimBr20,pos,CB,,,,,
player,201612040sdg,tam,GrimBr20,offense,0,,,,,
player,201612040sdg,tam,GrimBr20,off_pct,0%,,,,,
player,201612040sdg,tam,GrimBr20,defense,55,,,,,
player,201612040sdg,tam,GrimBr20,def_pct,100%,,,,,
player,201612040sdg,tam,GrimBr20,special_teams,0,,,,,
player,201612040sdg,tam,GrimBr20,st_pct,0%,,,,,
player,201612040sdg,tam,HargVe00,pos,CB,,,,,
player,201612040sdg,tam,HargVe00,offense,0,,,,,
player,201612040sdg,tam,HargVe00,off_pct,0%,,,,,
player,201612040sdg,tam,HargVe00,defense,54,,,,,
player,201612040sdg,tam,HargVe00,def_pct,98%,,,,,
player,201612040sdg,tam,HargVe00,special_teams,6,,,,,
player,201612040sdg,tam,HargVe00,st_pct,25%,,,,,
player,201612040sdg,tam,SpenNo00,pos,DE,,,,,
player,201612040sdg,tam,SpenNo00,offense,0,,,,,
player,201612040sdg,tam,SpenNo00,off_pct,0%,,,,,
player,201612040sdg,tam,SpenNo00,defense,45,,,,,
player,201612040sdg,tam,SpenNo00,def_pct,82%,,,,,
player,201612040sdg,tam,SpenNo00,special_teams,1,,,,,
player,201612040sdg,tam,SpenNo00,st_pct,4%,,,,,
player,201612040sdg,tam,McCoGe99,pos,DT,,,,,
player,201612040sdg,tam,McCoGe99,offense,0,,,,,
player,201612040sdg,tam,McCoGe99,off_pct,0%,,,,,
player,201612040sdg,tam,McCoGe99,defense,43,,,,,
player,201612040sdg,tam,McCoGe99,def_pct,78%,,,,,
player,201612040sdg,tam,McCoGe99,special_teams,2,,,,,
player,201612040sdg,tam,McCoGe99,st_pct,8%,,,,,
player,201612040sdg,tam,McDoCl99,pos,DT,,,,,
player,201612040sdg,tam,McDoCl99,offense,0,,,,,
player,201612040sdg,tam,McDoCl99,off_pct,0%,,,,,
player,201612040sdg,tam,McDoCl99,defense,39,,,,,
player,201612040sdg,tam,McDoCl99,def_pct,71%,,,,,
player,201612040sdg,tam,McDoCl99,special_teams,3,,,,,
player,201612040sdg,tam,McDoCl99,st_pct,12%,,,,,
player,201612040sdg,tam,AyerRo99,pos,DE,,,,,
player,201612040sdg,tam,AyerRo99,offense,0,,,,,
player,201612040sdg,tam,AyerRo99,off_pct,0%,,,,,
player,201612040sdg,tam,AyerRo99,defense,34,,,,,
player,201612040sdg,tam,AyerRo99,def_pct,62%,,,,,
player,201612040sdg,tam,AyerRo99,special_teams,3,,,,,
player,201612040sdg,tam,AyerRo99,st_pct,12%,,,,,
player,201612040sdg,tam,GholWi00,pos,DE,,,,,
player,201612040sdg,tam,GholWi00,offense,0,,,,,
player,201612040sdg,tam,GholWi00,off_pct,0%,,,,,
player,201612040sdg,tam,GholWi00,defense,29,,,,,
player,201612040sdg,tam,GholWi00,def_pct,53%,,,,,
player,201612040sdg,tam,GholWi00,special_teams,4,,,,,
player,201612040sdg,tam,GholWi00,st_pct,17%,,,,,
player,201612040sdg,tam,VernAl99,pos,CB,,,,,
player,201612040sdg,tam,VernAl99,offense,0,,,,,
player,201612040sdg,tam,VernAl99,off_pct,0%,,,,,
player,201612040sdg,tam,VernAl99,defense,23,,,,,
player,201612040sdg,tam,VernAl99,def_pct,42%,,,,,
player,201612040sdg,tam,VernAl99,special_teams,11,,,,,
player,201612040sdg,tam,VernAl99,st_pct,46%,,,,,
player,201612040sdg,tam,ElliJa01,pos,CB,,,,,
player,201612040sdg,tam,ElliJa01,offense,0,,,,,
player,201612040sdg,tam,ElliJa01,off_pct,0%,,,,,
player,201612040sdg,tam,ElliJa01,defense,23,,,,,
player,201612040sdg,tam,ElliJa01,def_pct,42%,,,,,
player,201612040sdg,tam,ElliJa01,special_teams,4,,,,,
player,201612040sdg,tam,ElliJa01,st_pct,17%,,,,,
player,201612040sdg,tam,RussRy00,pos,DE,,,,,
player,201612040sdg,tam,RussRy00,offense,0,,,,,
player,201612040sdg,tam,RussRy00,off_pct,0%,,,,,
player,201612040sdg,tam,RussRy00,defense,13,,,,,
player,201612040sdg,tam,RussRy00,def_pct,24%,,,,,
player,201612040sdg,tam,RussRy00,special_teams,11,,,,,
player,201612040sdg,tam,RussRy00,st_pct,46%,,,,,
player,201612040sdg,tam,SpenAk00,pos,DT,,,,,
player,201612040sdg,tam,SpenAk00,offense,0,,,,,
player,201612040sdg,tam,SpenAk00,off_pct,0%,,,,,
player,201612040sdg,tam,SpenAk00,defense,12,,,,,
player,201612040sdg,tam,SpenAk00,def_pct,22%,,,,,
player,201612040sdg,tam,SpenAk00,special_teams,9,,,,,
player,201612040sdg,tam,SpenAk00,st_pct,38%,,,,,
player,201612040sdg,tam,SmitDa24,pos,LB,,,,,
player,201612040sdg,tam,SmitDa24,offense,0,,,,,
player,201612040sdg,tam,SmitDa24,off_pct,0%,,,,,
player,201612040sdg,tam,SmitDa24,defense,10,,,,,
player,201612040sdg,tam,SmitDa24,def_pct,18%,,,,,
player,201612040sdg,tam,SmitDa24,special_teams,4,,,,,
player,201612040sdg,tam,SmitDa24,st_pct,17%,,,,,
player,201612040sdg,tam,SiliSe00,pos,DT,,,,,
player,201612040sdg,tam,SiliSe00,offense,0,,,,,
player,201612040sdg,tam,SiliSe00,off_pct,0%,,,,,
player,201612040sdg,tam,SiliSe00,defense,5,,,,,
player,201612040sdg,tam,SiliSe00,def_pct,9%,,,,,
player,201612040sdg,tam,SiliSe00,special_teams,0,,,,,
player,201612040sdg,tam,SiliSe00,st_pct,0%,,,,,
player,201612040sdg,tam,SmitRy00,pos,FS,,,,,
player,201612040sdg,tam,SmitRy00,offense,0,,,,,
player,201612040sdg,tam,SmitRy00,off_pct,0%,,,,,
player,201612040sdg,tam,SmitRy00,defense,0,,,,,
player,201612040sdg,tam,SmitRy00,def_pct,0%,,,,,
player,201612040sdg,tam,SmitRy00,special_teams,19,,,,,
player,201612040sdg,tam,SmitRy00,st_pct,79%,,,,,
player,201612040sdg,tam,RobiJo01,pos,CB,,,,,
player,201612040sdg,tam,RobiJo01,offense,0,,,,,
player,201612040sdg,tam,RobiJo01,off_pct,0%,,,,,
player,201612040sdg,tam,RobiJo01,defense,0,,,,,
player,201612040sdg,tam,RobiJo01,def_pct,0%,,,,,
player,201612040sdg,tam,RobiJo01,special_teams,15,,,,,
player,201612040sdg,tam,RobiJo01,st_pct,62%,,,,,
player,201612040sdg,tam,GlanAd00,pos,LB,,,,,
player,201612040sdg,tam,GlanAd00,offense,0,,,,,
player,201612040sdg,tam,GlanAd00,off_pct,0%,,,,,
player,201612040sdg,tam,GlanAd00,defense,0,,,,,
player,201612040sdg,tam,GlanAd00,def_pct,0%,,,,,
player,201612040sdg,tam,GlanAd00,special_teams,15,,,,,
player,201612040sdg,tam,GlanAd00,st_pct,62%,,,,,
player,201612040sdg,tam,LyncCa00,pos,LB,,,,,
player,201612040sdg,tam,LyncCa00,offense,0,,,,,
player,201612040sdg,tam,LyncCa00,off_pct,0%,,,,,
player,201612040sdg,tam,LyncCa00,defense,0,,,,,
player,201612040sdg,tam,LyncCa00,def_pct,0%,,,,,
player,201612040sdg,tam,LyncCa00,special_teams,15,,,,,
player,201612040sdg,tam,LyncCa00,st_pct,62%,,,,,
player,201612040sdg,tam,WrigMa99,pos,SS,,,,,
player,201612040sdg,tam,WrigMa99,offense,0,,,,,
player,201612040sdg,tam,WrigMa99,off_pct,0%,,,,,
player,201612040sdg,tam,WrigMa99,defense,0,,,,,
player,201612040sdg,tam,WrigMa99,def_pct,0%,,,,,
player,201612040sdg,tam,WrigMa99,special_teams,15,,,,,
player,201612040sdg,tam,WrigMa99,st_pct,62%,,,,,
player,201612040sdg,tam,AguaRo00,pos,K,,,,,
player,201612040sdg,tam,AguaRo00,offense,0,,,,,
player,201612040sdg,tam,AguaRo00,off_pct,0%,,,,,
player,201612040sdg,tam,AguaRo00,defense,0,,,,,
player,201612040sdg,tam,AguaRo00,def_pct,0%,,,,,
player,201612040sdg,tam,AguaRo00,special_teams,11,,,,,
player,201612040sdg,tam,AguaRo00,st_pct,46%,,,,,
player,201612040sdg,tam,DePaAn00,pos,LS,,,,,
player,201612040sdg,tam,DePaAn00,offense,0,,,,,
player,201612040sdg,tam,DePaAn00,off_pct,0%,,,,,
player,201612040sdg,tam,DePaAn00,defense,0,,,,,
player,201612040sdg,tam,DePaAn00,def_pct,0%,,,,,
player,201612040sdg,tam,DePaAn00,special_teams,7,,,,,
player,201612040sdg,tam,DePaAn00,st_pct,29%,,,,,
player,201612040sdg,tam,AngeBr00,pos,P,,,,,
player,201612040sdg,tam,AngeBr00,offense,0,,,,,
player,201612040sdg,tam,AngeBr00,off_pct,0%,,,,,
player,201612040sdg,tam,AngeBr00,defense,0,,,,,
player,201612040sdg,tam,AngeBr00,def_pct,0%,,,,,
player,201612040sdg,tam,AngeBr00,special_teams,7,,,,,
player,201612040sdg,tam,AngeBr00,st_pct,29%,,,,,
player,201612040sdg,tam,BeneCa00,pos,T,,,,,
player,201612040sdg,tam,BeneCa00,offense,0,,,,,
player,201612040sdg,tam,BeneCa00,off_pct,0%,,,,,
player,201612040sdg,tam,BeneCa00,defense,0,,,,,
player,201612040sdg,tam,BeneCa00,def_pct,0%,,,,,
player,201612040sdg,tam,BeneCa00,special_teams,5,,,,,
player,201612040sdg,tam,BeneCa00,st_pct,21%,,,,,
