game,2016,1,20160911,201609110crd,nwe,"New England Patriots",23,crd,"Arizona Cardinals",21
player,201609110crd,crd,WillBr07,tackles_loss,0,,,,,
player,201609110crd,crd,WillBr07,qb_hits,0,,,,,
player,201609110crd,crd,WillBr07,fumbles_rec,0,,,,,
player,201609110crd,crd,WillBr07,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,WillBr07,fumbles_rec_td,0,,,,,
player,201609110crd,crd,WillBr07,fumbles_forced,0,,,,,
player,201609110crd,crd,BrowJa03,def_int,0,,,,,
player,201609110crd,crd,BrowJa03,def_int_yds,,,,,,
player,201609110crd,crd,BrowJa03,def_int_td,0,,,,,
player,201609110crd,crd,BrowJa03,def_int_long,0,,,,,
player,201609110crd,crd,BrowJa03,pass_defended,0,,,,,
player,201609110crd,crd,BrowJa03,sacks,0.0,,,,,
player,201609110crd,crd,BrowJa03,tackles_combined,1,,,,,
player,201609110crd,crd,BrowJa03,tackles_solo,1,,,,,
player,201609110crd,crd,BrowJa03,tackles_assists,0,,,,,
player,201609110crd,crd,BrowJa03,tackles_loss,0,,,,,
player,201609110crd,crd,BrowJa03,qb_hits,0,,,,,
player,201609110crd,crd,BrowJa03,fumbles_rec,0,,,,,
player,201609110crd,crd,BrowJa03,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,BrowJa03,fumbles_rec_td,0,,,,,
player,201609110crd,crd,BrowJa03,fumbles_forced,0,,,,,
player,201609110crd,crd,MaurJo00,def_int,0,,,,,
player,201609110crd,crd,MaurJo00,def_int_yds,0,,,,,
player,201609110crd,crd,MaurJo00,def_int_td,0,,,,,
player,201609110crd,crd,MaurJo00,def_int_long,0,,,,,
player,201609110crd,crd,MaurJo00,pass_defended,0,,,,,
player,201609110crd,crd,MaurJo00,sacks,0.0,,,,,
player,201609110crd,crd,MaurJo00,tackles_combined,1,,,,,
player,201609110crd,crd,MaurJo00,tackles_solo,1,,,,,
player,201609110crd,crd,MaurJo00,tackles_assists,0,,,,,
player,201609110crd,crd,MaurJo00,tackles_loss,0,,,,,
player,201609110crd,crd,MaurJo00,qb_hits,0,,,,,
player,201609110crd,crd,MaurJo00,fumbles_rec,0,,,,,
player,201609110crd,crd,MaurJo00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,MaurJo00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,MaurJo00,fumbles_forced,0,,,,,
player,201609110crd,crd,NiklTr00,def_int,0,,,,,
player,201609110crd,crd,NiklTr00,def_int_yds,0,,,,,
player,201609110crd,crd,NiklTr00,def_int_td,0,,,,,
player,201609110crd,crd,NiklTr00,def_int_long,0,,,,,
player,201609110crd,crd,NiklTr00,pass_defended,0,,,,,
player,201609110crd,crd,NiklTr00,sacks,0.0,,,,,
player,201609110crd,crd,NiklTr00,tackles_combined,1,,,,,
player,201609110crd,crd,NiklTr00,tackles_solo,1,,,,,
player,201609110crd,crd,NiklTr00,tackles_assists,0,,,,,
player,201609110crd,crd,NiklTr00,tackles_loss,0,,,,,
player,201609110crd,crd,NiklTr00,qb_hits,0,,,,,
player,201609110crd,crd,NiklTr00,fumbles_rec,0,,,,,
player,201609110crd,crd,NiklTr00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,NiklTr00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,NiklTr00,fumbles_forced,0,,,,,
player,201609110crd,crd,SweaDJ00,def_int,0,,,,,
player,201609110crd,crd,SweaDJ00,def_int_yds,0,,,,,
player,201609110crd,crd,SweaDJ00,def_int_td,0,,,,,
player,201609110crd,crd,SweaDJ00,def_int_long,0,,,,,
player,201609110crd,crd,SweaDJ00,pass_defended,0,,,,,
player,201609110crd,crd,SweaDJ00,sacks,0.0,,,,,
player,201609110crd,crd,SweaDJ00,tackles_combined,1,,,,,
player,201609110crd,crd,SweaDJ00,tackles_solo,1,,,,,
player,201609110crd,crd,SweaDJ00,tackles_assists,0,,,,,
player,201609110crd,crd,SweaDJ00,tackles_loss,0,,,,,
player,201609110crd,crd,SweaDJ00,qb_hits,0,,,,,
player,201609110crd,crd,SweaDJ00,fumbles_rec,0,,,,,
player,201609110crd,crd,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,SweaDJ00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,SweaDJ00,fumbles_forced,0,,,,,
player,201609110crd,crd,PalmCa00,def_int,0,,,,,
player,201609110crd,crd,PalmCa00,def_int_yds,,,,,,
player,201609110crd,crd,PalmCa00,def_int_td,0,,,,,
player,201609110crd,crd,PalmCa00,def_int_long,0,,,,,
player,201609110crd,crd,PalmCa00,pass_defended,0,,,,,
player,201609110crd,crd,PalmCa00,sacks,0.0,,,,,
player,201609110crd,crd,PalmCa00,tackles_combined,0,,,,,
player,201609110crd,crd,PalmCa00,tackles_solo,0,,,,,
player,201609110crd,crd,PalmCa00,tackles_assists,0,,,,,
player,201609110crd,crd,PalmCa00,tackles_loss,,,,,,
player,201609110crd,crd,PalmCa00,qb_hits,,,,,,
player,201609110crd,crd,PalmCa00,fumbles_rec,1,,,,,
player,201609110crd,crd,PalmCa00,fumbles_rec_yds,-2,,,,,
player,201609110crd,crd,PalmCa00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,PalmCa00,fumbles_forced,0,,,,,
player,201609110crd,nwe,JoneCy00,kick_ret,1,,,,,
player,201609110crd,nwe,JoneCy00,kick_ret_yds,26,,,,,
player,201609110crd,nwe,JoneCy00,kick_ret_yds_per_ret,26.0,,,,,
player,201609110crd,nwe,JoneCy00,kick_ret_td,0,,,,,
player,201609110crd,nwe,JoneCy00,kick_ret_long,26,,,,,
player,201609110crd,nwe,JoneCy00,punt_ret,1,,,,,
player,201609110crd,nwe,JoneCy00,punt_ret_yds,10,,,,,
player,201609110crd,nwe,JoneCy00,punt_ret_yds_per_ret,10.0,,,,,
player,201609110crd,nwe,JoneCy00,punt_ret_td,0,,,,,
player,201609110crd,nwe,JoneCy00,punt_ret_long,10,,,,,
player,201609110crd,nwe,AmenDa00,kick_ret,0,,,,,
player,201609110crd,nwe,AmenDa00,kick_ret_yds,0,,,,,
player,201609110crd,nwe,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201609110crd,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201609110crd,nwe,AmenDa00,kick_ret_long,0,,,,,
player,201609110crd,nwe,AmenDa00,punt_ret,1,,,,,
player,201609110crd,nwe,AmenDa00,punt_ret_yds,8,,,,,
player,201609110crd,nwe,AmenDa00,punt_ret_yds_per_ret,8.0,,,,,
player,201609110crd,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201609110crd,nwe,AmenDa00,punt_ret_long,8,,,,,
player,201609110crd,crd,PetePa00,kick_ret,0,,,,,
player,201609110crd,crd,PetePa00,kick_ret_yds,0,,,,,
player,201609110crd,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201609110crd,crd,PetePa00,kick_ret_td,0,,,,,
player,201609110crd,crd,PetePa00,kick_ret_long,0,,,,,
player,201609110crd,crd,PetePa00,punt_ret,1,,,,,
player,201609110crd,crd,PetePa00,punt_ret_yds,8,,,,,
player,201609110crd,crd,PetePa00,punt_ret_yds_per_ret,8.0,,,,,
player,201609110crd,crd,PetePa00,punt_ret_td,0,,,,,
player,201609110crd,crd,PetePa00,punt_ret_long,8,,,,,
player,201609110crd,crd,ElliAn00,kick_ret,4,,,,,
player,201609110crd,crd,ElliAn00,kick_ret_yds,61,,,,,
player,201609110crd,crd,ElliAn00,kick_ret_yds_per_ret,15.3,,,,,
player,201609110crd,crd,ElliAn00,kick_ret_td,0,,,,,
player,201609110crd,crd,ElliAn00,kick_ret_long,21,,,,,
player,201609110crd,crd,ElliAn00,punt_ret,0,,,,,
player,201609110crd,crd,ElliAn00,punt_ret_yds,0,,,,,
player,201609110crd,crd,ElliAn00,punt_ret_yds_per_ret,,,,,,
player,201609110crd,crd,ElliAn00,punt_ret_td,0,,,,,
player,201609110crd,crd,ElliAn00,punt_ret_long,0,,,,,
player,201609110crd,nwe,GostSt20,xpm,2,,,,,
player,201609110crd,nwe,GostSt20,xpa,2,,,,,
player,201609110crd,nwe,GostSt20,fgm,3,,,,,
player,201609110crd,nwe,GostSt20,fga,3,,,,,
player,201609110crd,nwe,GostSt20,punt,0,,,,,
player,201609110crd,nwe,GostSt20,punt_yds,0,,,,,
player,201609110crd,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201609110crd,nwe,GostSt20,punt_long,0,,,,,
player,201609110crd,nwe,AlleRy01,xpm,,,,,,
player,201609110crd,nwe,AlleRy01,xpa,,,,,,
player,201609110crd,nwe,AlleRy01,fgm,,,,,,
player,201609110crd,nwe,AlleRy01,fga,,,,,,
player,201609110crd,nwe,AlleRy01,punt,2,,,,,
player,201609110crd,nwe,AlleRy01,punt_yds,89,,,,,
player,201609110crd,nwe,AlleRy01,punt_yds_per_punt,44.5,,,,,
player,201609110crd,nwe,AlleRy01,punt_long,45,,,,,
player,201609110crd,crd,CataCh00,xpm,3,,,,,
player,201609110crd,crd,CataCh00,xpa,3,,,,,
player,201609110crd,crd,CataCh00,fgm,,,,,,
player,201609110crd,crd,CataCh00,fga,1,,,,,
player,201609110crd,crd,CataCh00,punt,0,,,,,
player,201609110crd,crd,CataCh00,punt_yds,0,,,,,
player,201609110crd,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201609110crd,crd,CataCh00,punt_long,0,,,,,
player,201609110crd,crd,ButlDr00,xpm,,,,,,
player,201609110crd,crd,ButlDr00,xpa,,,,,,
player,201609110crd,crd,ButlDr00,fgm,,,,,,
player,201609110crd,crd,ButlDr00,fga,,,,,,
player,201609110crd,crd,ButlDr00,punt,5,,,,,
player,201609110crd,crd,ButlDr00,punt_yds,180,,,,,
player,201609110crd,crd,ButlDr00,punt_yds_per_punt,36.0,,,,,
player,201609110crd,crd,ButlDr00,punt_long,41,,,,,
player,201609110crd,crd,HumpD.00,pos,T,,,,,
player,201609110crd,crd,HumpD.00,offense,61,,,,,
player,201609110crd,crd,HumpD.00,off_pct,100%,,,,,
player,201609110crd,crd,HumpD.00,defense,0,,,,,
player,201609110crd,crd,HumpD.00,def_pct,0%,,,,,
player,201609110crd,crd,HumpD.00,special_teams,4,,,,,
player,201609110crd,crd,HumpD.00,st_pct,15%,,,,,
player,201609110crd,crd,VeldJa20,pos,T,,,,,
player,201609110crd,crd,VeldJa20,offense,61,,,,,
player,201609110crd,crd,VeldJa20,off_pct,100%,,,,,
player,201609110crd,crd,VeldJa20,defense,0,,,,,
player,201609110crd,crd,VeldJa20,def_pct,0%,,,,,
player,201609110crd,crd,VeldJa20,special_teams,4,,,,,
player,201609110crd,crd,VeldJa20,st_pct,15%,,,,,
player,201609110crd,crd,IupaMi20,pos,G,,,,,
player,201609110crd,crd,IupaMi20,offense,61,,,,,
player,201609110crd,crd,IupaMi20,off_pct,100%,,,,,
player,201609110crd,crd,IupaMi20,defense,0,,,,,
player,201609110crd,crd,IupaMi20,def_pct,0%,,,,,
player,201609110crd,crd,IupaMi20,special_teams,4,,,,,
player,201609110crd,crd,IupaMi20,st_pct,15%,,,,,
player,201609110crd,crd,PalmCa00,pos,QB,,,,,
player,201609110crd,crd,PalmCa00,offense,61,,,,,
player,201609110crd,crd,PalmCa00,off_pct,100%,,,,,
player,201609110crd,crd,PalmCa00,defense,0,,,,,
player,201609110crd,crd,PalmCa00,def_pct,0%,,,,,
player,201609110crd,crd,PalmCa00,special_teams,0,,,,,
player,201609110crd,crd,PalmCa00,st_pct,0%,,,,,
player,201609110crd,crd,ShipA.20,pos,C,,,,,
player,201609110crd,crd,ShipA.20,offense,61,,,,,
player,201609110crd,crd,ShipA.20,off_pct,100%,,,,,
player,201609110crd,crd,ShipA.20,defense,0,,,,,
player,201609110crd,crd,ShipA.20,def_pct,0%,,,,,
player,201609110crd,crd,ShipA.20,special_teams,0,,,,,
player,201609110crd,crd,ShipA.20,st_pct,0%,,,,,
player,201609110crd,crd,FitzLa00,pos,WR,,,,,
player,201609110crd,crd,FitzLa00,offense,59,,,,,
player,201609110crd,crd,FitzLa00,off_pct,97%,,,,,
player,201609110crd,crd,FitzLa00,defense,0,,,,,
player,201609110crd,crd,FitzLa00,def_pct,0%,,,,,
player,201609110crd,crd,FitzLa00,special_teams,0,,,,,
player,201609110crd,crd,FitzLa00,st_pct,0%,,,,,
player,201609110crd,crd,FloyMi00,pos,WR,,,,,
player,201609110crd,crd,FloyMi00,offense,58,,,,,
player,201609110crd,crd,FloyMi00,off_pct,95%,,,,,
player,201609110crd,crd,FloyMi00,defense,0,,,,,
player,201609110crd,crd,FloyMi00,def_pct,0%,,,,,
player,201609110crd,crd,FloyMi00,special_teams,0,,,,,
player,201609110crd,crd,FloyMi00,st_pct,0%,,,,,
player,201609110crd,crd,JohnDa08,pos,RB,,,,,
player,201609110crd,crd,JohnDa08,offense,58,,,,,
player,201609110crd,crd,JohnDa08,off_pct,95%,,,,,
player,201609110crd,crd,JohnDa08,defense,0,,,,,
player,201609110crd,crd,JohnDa08,def_pct,0%,,,,,
player,201609110crd,crd,JohnDa08,special_teams,0,,,,,
player,201609110crd,crd,JohnDa08,st_pct,0%,,,,,
player,201609110crd,crd,BrowJo02,pos,WR,,,,,
player,201609110crd,crd,BrowJo02,offense,35,,,,,
player,201609110crd,crd,BrowJo02,off_pct,57%,,,,,
player,201609110crd,crd,BrowJo02,defense,0,,,,,
player,201609110crd,crd,BrowJo02,def_pct,0%,,,,,
player,201609110crd,crd,BrowJo02,special_teams,0,,,,,
player,201609110crd,crd,BrowJo02,st_pct,0%,,,,,
player,201609110crd,crd,WatfEa00,pos,G,,,,,
player,201609110crd,crd,WatfEa00,offense,32,,,,,
player,201609110crd,crd,WatfEa00,off_pct,52%,,,,,
player,201609110crd,crd,WatfEa00,defense,0,,,,,
player,201609110crd,crd,WatfEa00,def_pct,0%,,,,,
player,201609110crd,crd,WatfEa00,special_teams,8,,,,,
player,201609110crd,crd,WatfEa00,st_pct,31%,,,,,
player,201609110crd,crd,MathEv20,pos,G,,,,,
player,201609110crd,crd,MathEv20,offense,29,,,,,
player,201609110crd,crd,MathEv20,off_pct,48%,,,,,
player,201609110crd,crd,MathEv20,defense,0,,,,,
player,201609110crd,crd,MathEv20,def_pct,0%,,,,,
player,201609110crd,crd,MathEv20,special_teams,0,,,,,
player,201609110crd,crd,MathEv20,st_pct,0%,,,,,
player,201609110crd,crd,FellDa01,pos,TE,,,,,
player,201609110crd,crd,FellDa01,offense,23,,,,,
player,201609110crd,crd,FellDa01,off_pct,38%,,,,,
player,201609110crd,crd,FellDa01,defense,0,,,,,
player,201609110crd,crd,FellDa01,def_pct,0%,,,,,
player,201609110crd,crd,FellDa01,special_teams,8,,,,,
player,201609110crd,crd,FellDa01,st_pct,31%,,,,,
player,201609110crd,crd,GresJe00,pos,TE,,,,,
player,201609110crd,crd,GresJe00,offense,22,,,,,
player,201609110crd,crd,GresJe00,off_pct,36%,,,,,
player,201609110crd,crd,GresJe00,defense,0,,,,,
player,201609110crd,crd,GresJe00,def_pct,0%,,,,,
player,201609110crd,crd,GresJe00,special_teams,0,,,,,
player,201609110crd,crd,GresJe00,st_pct,0%,,,,,
player,201609110crd,crd,NiklTr00,pos,TE,,,,,
player,201609110crd,crd,NiklTr00,offense,20,,,,,
player,201609110crd,crd,NiklTr00,off_pct,33%,,,,,
player,201609110crd,crd,NiklTr00,defense,0,,,,,
player,201609110crd,crd,NiklTr00,def_pct,0%,,,,,
player,201609110crd,crd,NiklTr00,special_teams,21,,,,,
player,201609110crd,crd,NiklTr00,st_pct,81%,,,,,
player,201609110crd,crd,BrowJa03,pos,WR,,,,,
player,201609110crd,crd,BrowJa03,offense,17,,,,,
player,201609110crd,crd,BrowJa03,off_pct,28%,,,,,
player,201609110crd,crd,BrowJa03,defense,0,,,,,
player,201609110crd,crd,BrowJa03,def_pct,0%,,,,,
player,201609110crd,crd,BrowJa03,special_teams,17,,,,,
player,201609110crd,crd,BrowJa03,st_pct,65%,,,,,
player,201609110crd,crd,ElliAn00,pos,RB,,,,,
player,201609110crd,crd,ElliAn00,offense,9,,,,,
player,201609110crd,crd,ElliAn00,off_pct,15%,,,,,
player,201609110crd,crd,ElliAn00,defense,0,,,,,
player,201609110crd,crd,ElliAn00,def_pct,0%,,,,,
player,201609110crd,crd,ElliAn00,special_teams,6,,,,,
player,201609110crd,crd,ElliAn00,st_pct,23%,,,,,
player,201609110crd,crd,NelsJJ00,pos,WR,,,,,
player,201609110crd,crd,NelsJJ00,offense,2,,,,,
player,201609110crd,crd,NelsJJ00,off_pct,3%,,,,,
player,201609110crd,crd,NelsJJ00,defense,0,,,,,
player,201609110crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201609110crd,crd,NelsJJ00,special_teams,0,,,,,
player,201609110crd,crd,NelsJJ00,st_pct,0%,,,,,
player,201609110crd,crd,JohnCh04,pos,RB,,,,,
player,201609110crd,crd,JohnCh04,offense,2,,,,,
player,201609110crd,crd,JohnCh04,off_pct,3%,,,,,
player,201609110crd,crd,JohnCh04,defense,0,,,,,
player,201609110crd,crd,JohnCh04,def_pct,0%,,,,,
player,201609110crd,crd,JohnCh04,special_teams,0,,,,,
player,201609110crd,crd,JohnCh04,st_pct,0%,,,,,
player,201609110crd,crd,JeffTo00,pos,SS,,,,,
player,201609110crd,crd,JeffTo00,offense,0,,,,,
player,201609110crd,crd,JeffTo00,off_pct,0%,,,,,
player,201609110crd,crd,JeffTo00,defense,71,,,,,
player,201609110crd,crd,JeffTo00,def_pct,100%,,,,,
player,201609110crd,crd,JeffTo00,special_teams,14,,,,,
player,201609110crd,crd,JeffTo00,st_pct,54%,,,,,
player,201609110crd,crd,WillBr07,pos,CB,,,,,
player,201609110crd,crd,WillBr07,offense,0,,,,,
player,201609110crd,crd,WillBr07,off_pct,0%,,,,,
player,201609110crd,crd,WillBr07,defense,71,,,,,
player,201609110crd,crd,WillBr07,def_pct,100%,,,,,
player,201609110crd,crd,WillBr07,special_teams,10,,,,,
player,201609110crd,crd,WillBr07,st_pct,38%,,,,,
player,201609110crd,crd,PetePa00,pos,CB,,,,,
player,201609110crd,crd,PetePa00,offense,0,,,,,
player,201609110crd,crd,PetePa00,off_pct,0%,,,,,
player,201609110crd,crd,PetePa00,defense,71,,,,,
player,201609110crd,crd,PetePa00,def_pct,100%,,,,,
player,201609110crd,crd,PetePa00,special_teams,9,,,,,
player,201609110crd,crd,PetePa00,st_pct,35%,,,,,
player,201609110crd,crd,BucaDe00,pos,LB,,,,,
player,201609110crd,crd,BucaDe00,offense,0,,,,,
player,201609110crd,crd,BucaDe00,off_pct,0%,,,,,
player,201609110crd,crd,BucaDe00,defense,71,,,,,
player,201609110crd,crd,BucaDe00,def_pct,100%,,,,,
player,201609110crd,crd,BucaDe00,special_teams,5,,,,,
player,201609110crd,crd,BucaDe00,st_pct,19%,,,,,
player,201609110crd,crd,MathTy00,pos,FS,,,,,
player,201609110crd,crd,MathTy00,offense,0,,,,,
player,201609110crd,crd,MathTy00,off_pct,0%,,,,,
player,201609110crd,crd,MathTy00,defense,71,,,,,
player,201609110crd,crd,MathTy00,def_pct,100%,,,,,
player,201609110crd,crd,MathTy00,special_teams,0,,,,,
player,201609110crd,crd,MathTy00,st_pct,0%,,,,,
player,201609110crd,crd,JoneCh03,pos,LB,,,,,
player,201609110crd,crd,JoneCh03,offense,0,,,,,
player,201609110crd,crd,JoneCh03,off_pct,0%,,,,,
player,201609110crd,crd,JoneCh03,defense,66,,,,,
player,201609110crd,crd,JoneCh03,def_pct,93%,,,,,
player,201609110crd,crd,JoneCh03,special_teams,5,,,,,
player,201609110crd,crd,JoneCh03,st_pct,19%,,,,,
player,201609110crd,crd,MintKe00,pos,LB,,,,,
player,201609110crd,crd,MintKe00,offense,0,,,,,
player,201609110crd,crd,MintKe00,off_pct,0%,,,,,
player,201609110crd,crd,MintKe00,defense,65,,,,,
player,201609110crd,crd,MintKe00,def_pct,92%,,,,,
player,201609110crd,crd,MintKe00,special_teams,0,,,,,
player,201609110crd,crd,MintKe00,st_pct,0%,,,,,
player,201609110crd,crd,CampCa99,pos,DT,,,,,
player,201609110crd,crd,CampCa99,offense,0,,,,,
player,201609110crd,crd,CampCa99,off_pct,0%,,,,,
player,201609110crd,crd,CampCa99,defense,59,,,,,
player,201609110crd,crd,CampCa99,def_pct,83%,,,,,
player,201609110crd,crd,CampCa99,special_teams,9,,,,,
player,201609110crd,crd,CampCa99,st_pct,35%,,,,,
player,201609110crd,crd,BranTy99,pos,SS,,,,,
player,201609110crd,crd,BranTy99,offense,0,,,,,
player,201609110crd,crd,BranTy99,off_pct,0%,,,,,
player,201609110crd,crd,BranTy99,defense,51,,,,,
player,201609110crd,crd,BranTy99,def_pct,72%,,,,,
player,201609110crd,crd,BranTy99,special_teams,17,,,,,
player,201609110crd,crd,BranTy99,st_pct,65%,,,,,
player,201609110crd,crd,GoldMa00,pos,LB,,,,,
player,201609110crd,crd,GoldMa00,offense,0,,,,,
player,201609110crd,crd,GoldMa00,off_pct,0%,,,,,
player,201609110crd,crd,GoldMa00,defense,46,,,,,
player,201609110crd,crd,GoldMa00,def_pct,65%,,,,,
player,201609110crd,crd,GoldMa00,special_teams,0,,,,,
player,201609110crd,crd,GoldMa00,st_pct,0%,,,,,
player,201609110crd,crd,PeteCo00,pos,NT,,,,,
player,201609110crd,crd,PeteCo00,offense,0,,,,,
player,201609110crd,crd,PeteCo00,off_pct,0%,,,,,
player,201609110crd,crd,PeteCo00,defense,35,,,,,
player,201609110crd,crd,PeteCo00,def_pct,49%,,,,,
player,201609110crd,crd,PeteCo00,special_teams,5,,,,,
player,201609110crd,crd,PeteCo00,st_pct,19%,,,,,
player,201609110crd,crd,RuckFr99,pos,DT,,,,,
player,201609110crd,crd,RuckFr99,offense,0,,,,,
player,201609110crd,crd,RuckFr99,off_pct,0%,,,,,
player,201609110crd,crd,RuckFr99,defense,32,,,,,
player,201609110crd,crd,RuckFr99,def_pct,45%,,,,,
player,201609110crd,crd,RuckFr99,special_teams,0,,,,,
player,201609110crd,crd,RuckFr99,st_pct,0%,,,,,
player,201609110crd,crd,GuntRo00,pos,DT,,,,,
player,201609110crd,crd,GuntRo00,offense,0,,,,,
player,201609110crd,crd,GuntRo00,off_pct,0%,,,,,
player,201609110crd,crd,GuntRo00,defense,25,,,,,
player,201609110crd,crd,GuntRo00,def_pct,35%,,,,,
player,201609110crd,crd,GuntRo00,special_teams,0,,,,,
player,201609110crd,crd,GuntRo00,st_pct,0%,,,,,
player,201609110crd,crd,MaurJo00,pos,DT,,,,,
player,201609110crd,crd,MaurJo00,offense,0,,,,,
player,201609110crd,crd,MaurJo00,off_pct,0%,,,,,
player,201609110crd,crd,MaurJo00,defense,19,,,,,
player,201609110crd,crd,MaurJo00,def_pct,27%,,,,,
player,201609110crd,crd,MaurJo00,special_teams,14,,,,,
player,201609110crd,crd,MaurJo00,st_pct,54%,,,,,
player,201609110crd,crd,NkemRo00,pos,DT,,,,,
player,201609110crd,crd,NkemRo00,offense,0,,,,,
player,201609110crd,crd,NkemRo00,off_pct,0%,,,,,
player,201609110crd,crd,NkemRo00,defense,15,,,,,
player,201609110crd,crd,NkemRo00,def_pct,21%,,,,,
player,201609110crd,crd,NkemRo00,special_teams,6,,,,,
player,201609110crd,crd,NkemRo00,st_pct,23%,,,,,
player,201609110crd,crd,OkafAl00,pos,LB,,,,,
player,201609110crd,crd,OkafAl00,offense,0,,,,,
player,201609110crd,crd,OkafAl00,off_pct,0%,,,,,
player,201609110crd,crd,OkafAl00,defense,7,,,,,
player,201609110crd,crd,OkafAl00,def_pct,10%,,,,,
player,201609110crd,crd,OkafAl00,special_teams,5,,,,,
player,201609110crd,crd,OkafAl00,st_pct,19%,,,,,
player,201609110crd,crd,SweaDJ00,pos,FS,,,,,
player,201609110crd,crd,SweaDJ00,offense,0,,,,,
player,201609110crd,crd,SweaDJ00,off_pct,0%,,,,,
player,201609110crd,crd,SweaDJ00,defense,6,,,,,
player,201609110crd,crd,SweaDJ00,def_pct,8%,,,,,
player,201609110crd,crd,SweaDJ00,special_teams,12,,,,,
player,201609110crd,crd,SweaDJ00,st_pct,46%,,,,,
player,201609110crd,crd,FuaxAl00,pos,LB,,,,,
player,201609110crd,crd,FuaxAl00,offense,0,,,,,
player,201609110crd,crd,FuaxAl00,off_pct,0%,,,,,
player,201609110crd,crd,FuaxAl00,defense,0,,,,,
player,201609110crd,crd,FuaxAl00,def_pct,0%,,,,,
player,201609110crd,crd,FuaxAl00,special_teams,22,,,,,
player,201609110crd,crd,FuaxAl00,st_pct,85%,,,,,
player,201609110crd,crd,BethJu00,pos,CB,,,,,
player,201609110crd,crd,BethJu00,offense,0,,,,,
player,201609110crd,crd,BethJu00,off_pct,0%,,,,,
player,201609110crd,crd,BethJu00,defense,0,,,,,
player,201609110crd,crd,BethJu00,def_pct,0%,,,,,
player,201609110crd,crd,BethJu00,special_teams,22,,,,,
player,201609110crd,crd,BethJu00,st_pct,85%,,,,,
player,201609110crd,crd,MartGa00,pos,LB,,,,,
player,201609110crd,crd,MartGa00,offense,0,,,,,
player,201609110crd,crd,MartGa00,off_pct,0%,,,,,
player,201609110crd,crd,MartGa00,defense,0,,,,,
player,201609110crd,crd,MartGa00,def_pct,0%,,,,,
player,201609110crd,crd,MartGa00,special_teams,17,,,,,
player,201609110crd,crd,MartGa00,st_pct,65%,,,,,
player,201609110crd,crd,CanaKa00,pos,LS,,,,,
player,201609110crd,crd,CanaKa00,offense,0,,,,,
player,201609110crd,crd,CanaKa00,off_pct,0%,,,,,
player,201609110crd,crd,CanaKa00,defense,0,,,,,
player,201609110crd,crd,CanaKa00,def_pct,0%,,,,,
player,201609110crd,crd,CanaKa00,special_teams,9,,,,,
player,201609110crd,crd,CanaKa00,st_pct,35%,,,,,
player,201609110crd,crd,ButlDr00,pos,P,,,,,
player,201609110crd,crd,ButlDr00,offense,0,,,,,
player,201609110crd,crd,ButlDr00,off_pct,0%,,,,,
player,201609110crd,crd,ButlDr00,defense,0,,,,,
player,201609110crd,crd,ButlDr00,def_pct,0%,,,,,
player,201609110crd,crd,ButlDr00,special_teams,9,,,,,
player,201609110crd,crd,ButlDr00,st_pct,35%,,,,,
player,201609110crd,crd,CataCh00,pos,K,,,,,
player,201609110crd,crd,CataCh00,offense,0,,,,,
player,201609110crd,crd,CataCh00,off_pct,0%,,,,,
player,201609110crd,crd,CataCh00,defense,0,,,,,
player,201609110crd,crd,CataCh00,def_pct,0%,,,,,
player,201609110crd,crd,CataCh00,special_teams,8,,,,,
player,201609110crd,crd,CataCh00,st_pct,31%,,,,,
player,201609110crd,crd,CoopMa00,pos,CB,,,,,
player,201609110crd,crd,CoopMa00,offense,0,,,,,
player,201609110crd,crd,CoopMa00,off_pct,0%,,,,,
player,201609110crd,crd,CoopMa00,defense,0,,,,,
player,201609110crd,crd,CoopMa00,def_pct,0%,,,,,
player,201609110crd,crd,CoopMa00,special_teams,5,,,,,
player,201609110crd,crd,CoopMa00,st_pct,19%,,,,,
player,201609110crd,crd,LouiLa00,pos,LB,,,,,
player,201609110crd,crd,LouiLa00,offense,0,,,,,
player,201609110crd,crd,LouiLa00,off_pct,0%,,,,,
player,201609110crd,crd,LouiLa00,defense,0,,,,,
player,201609110crd,crd,LouiLa00,def_pct,0%,,,,,
player,201609110crd,crd,LouiLa00,special_teams,4,,,,,
player,201609110crd,crd,LouiLa00,st_pct,15%,,,,,
player,201609110crd,crd,WetzJo00,pos,T,,,,,
player,201609110crd,crd,WetzJo00,offense,0,,,,,
player,201609110crd,crd,WetzJo00,off_pct,0%,,,,,
player,201609110crd,crd,WetzJo00,defense,0,,,,,
