game,2016,10,20161113,201611130nor,den,"Denver Broncos",25,nor,"New Orleans Saints",23
player,201611130nor,nor,MorsTh00,off_pct,0%,,,,,
player,201611130nor,nor,MorsTh00,defense,0,,,,,
player,201611130nor,nor,MorsTh00,def_pct,0%,,,,,
player,201611130nor,nor,MorsTh00,special_teams,8,,,,,
player,201611130nor,nor,MorsTh00,st_pct,30%,,,,,
player,201611130nor,nor,LutzWi00,pos,K,,,,,
player,201611130nor,nor,LutzWi00,offense,0,,,,,
player,201611130nor,nor,LutzWi00,off_pct,0%,,,,,
player,201611130nor,nor,LutzWi00,defense,0,,,,,
player,201611130nor,nor,LutzWi00,def_pct,0%,,,,,
player,201611130nor,nor,LutzWi00,special_teams,8,,,,,
player,201611130nor,nor,LutzWi00,st_pct,30%,,,,,
player,201611130nor,nor,DresJu20,pos,LS,,,,,
player,201611130nor,nor,DresJu20,offense,0,,,,,
player,201611130nor,nor,DresJu20,off_pct,0%,,,,,
player,201611130nor,nor,DresJu20,defense,0,,,,,
player,201611130nor,nor,DresJu20,def_pct,0%,,,,,
player,201611130nor,nor,DresJu20,special_teams,8,,,,,
player,201611130nor,nor,DresJu20,st_pct,30%,,,,,
player,201611130nor,nor,HillTo21,pos,T,,,,,
player,201611130nor,nor,HillTo21,offense,0,,,,,
player,201611130nor,nor,HillTo21,off_pct,0%,,,,,
player,201611130nor,nor,HillTo21,defense,0,,,,,
player,201611130nor,nor,HillTo21,def_pct,0%,,,,,
player,201611130nor,nor,HillTo21,special_teams,4,,,,,
player,201611130nor,nor,HillTo21,st_pct,15%,,,,,
player,201611130nor,nor,HarrDe04,pos,CB,,,,,
player,201611130nor,nor,HarrDe04,offense,0,,,,,
player,201611130nor,nor,HarrDe04,off_pct,0%,,,,,
player,201611130nor,nor,HarrDe04,defense,0,,,,,
player,201611130nor,nor,HarrDe04,def_pct,0%,,,,,
player,201611130nor,nor,HarrDe04,special_teams,2,,,,,
player,201611130nor,nor,HarrDe04,st_pct,7%,,,,,
player,201611130nor,nor,HarpRo21,pos,SS,,,,,
player,201611130nor,nor,HarpRo21,offense,0,,,,,
player,201611130nor,nor,HarpRo21,off_pct,0%,,,,,
player,201611130nor,nor,HarpRo21,defense,0,,,,,
player,201611130nor,nor,HarpRo21,def_pct,0%,,,,,
player,201611130nor,nor,HarpRo21,special_teams,2,,,,,
player,201611130nor,nor,HarpRo21,st_pct,7%,,,,,
player,201611130nor,den,GarcMa00,pos,G,,,,,
player,201611130nor,den,GarcMa00,offense,83,,,,,
player,201611130nor,den,GarcMa00,off_pct,100%,,,,,
player,201611130nor,den,GarcMa00,defense,0,,,,,
player,201611130nor,den,GarcMa00,def_pct,0%,,,,,
player,201611130nor,den,GarcMa00,special_teams,6,,,,,
player,201611130nor,den,GarcMa00,st_pct,22%,,,,,
player,201611130nor,den,SchoMi00,pos,T,,,,,
player,201611130nor,den,SchoMi00,offense,83,,,,,
player,201611130nor,den,SchoMi00,off_pct,100%,,,,,
player,201611130nor,den,SchoMi00,defense,0,,,,,
player,201611130nor,den,SchoMi00,def_pct,0%,,,,,
player,201611130nor,den,SchoMi00,special_teams,6,,,,,
player,201611130nor,den,SchoMi00,st_pct,22%,,,,,
player,201611130nor,den,ParaMa00,pos,C,,,,,
player,201611130nor,den,ParaMa00,offense,83,,,,,
player,201611130nor,den,ParaMa00,off_pct,100%,,,,,
player,201611130nor,den,ParaMa00,defense,0,,,,,
player,201611130nor,den,ParaMa00,def_pct,0%,,,,,
player,201611130nor,den,ParaMa00,special_teams,6,,,,,
player,201611130nor,den,ParaMa00,st_pct,22%,,,,,
player,201611130nor,den,OkunRu20,pos,T,,,,,
player,201611130nor,den,OkunRu20,offense,83,,,,,
player,201611130nor,den,OkunRu20,off_pct,100%,,,,,
player,201611130nor,den,OkunRu20,defense,0,,,,,
player,201611130nor,den,OkunRu20,def_pct,0%,,,,,
player,201611130nor,den,OkunRu20,special_teams,6,,,,,
player,201611130nor,den,OkunRu20,st_pct,22%,,,,,
player,201611130nor,den,SiemTr00,pos,QB,,,,,
player,201611130nor,den,SiemTr00,offense,83,,,,,
player,201611130nor,den,SiemTr00,off_pct,100%,,,,,
player,201611130nor,den,SiemTr00,defense,0,,,,,
player,201611130nor,den,SiemTr00,def_pct,0%,,,,,
player,201611130nor,den,SiemTr00,special_teams,0,,,,,
player,201611130nor,den,SiemTr00,st_pct,0%,,,,,
player,201611130nor,den,SandEm00,pos,WR,,,,,
player,201611130nor,den,SandEm00,offense,75,,,,,
player,201611130nor,den,SandEm00,off_pct,90%,,,,,
player,201611130nor,den,SandEm00,defense,0,,,,,
player,201611130nor,den,SandEm00,def_pct,0%,,,,,
player,201611130nor,den,SandEm00,special_teams,0,,,,,
player,201611130nor,den,SandEm00,st_pct,0%,,,,,
player,201611130nor,den,ThomDe03,pos,WR,,,,,
player,201611130nor,den,ThomDe03,offense,71,,,,,
player,201611130nor,den,ThomDe03,off_pct,86%,,,,,
player,201611130nor,den,ThomDe03,defense,0,,,,,
player,201611130nor,den,ThomDe03,def_pct,0%,,,,,
player,201611130nor,den,ThomDe03,special_teams,1,,,,,
player,201611130nor,den,ThomDe03,st_pct,4%,,,,,
player,201611130nor,den,BookDe00,pos,RB,,,,,
player,201611130nor,den,BookDe00,offense,59,,,,,
player,201611130nor,den,BookDe00,off_pct,71%,,,,,
player,201611130nor,den,BookDe00,defense,0,,,,,
player,201611130nor,den,BookDe00,def_pct,0%,,,,,
player,201611130nor,den,BookDe00,special_teams,0,,,,,
player,201611130nor,den,BookDe00,st_pct,0%,,,,,
player,201611130nor,den,GreeVi00,pos,TE,,,,,
player,201611130nor,den,GreeVi00,offense,58,,,,,
player,201611130nor,den,GreeVi00,off_pct,70%,,,,,
player,201611130nor,den,GreeVi00,defense,0,,,,,
player,201611130nor,den,GreeVi00,def_pct,0%,,,,,
player,201611130nor,den,GreeVi00,special_teams,10,,,,,
player,201611130nor,den,GreeVi00,st_pct,37%,,,,,
player,201611130nor,den,StepDo00,pos,T,,,,,
player,201611130nor,den,StepDo00,offense,53,,,,,
player,201611130nor,den,StepDo00,off_pct,64%,,,,,
player,201611130nor,den,StepDo00,defense,0,,,,,
player,201611130nor,den,StepDo00,def_pct,0%,,,,,
player,201611130nor,den,StepDo00,special_teams,6,,,,,
player,201611130nor,den,StepDo00,st_pct,22%,,,,,
player,201611130nor,den,NorwJo00,pos,WR,,,,,
player,201611130nor,den,NorwJo00,offense,46,,,,,
player,201611130nor,den,NorwJo00,off_pct,55%,,,,,
player,201611130nor,den,NorwJo00,defense,0,,,,,
player,201611130nor,den,NorwJo00,def_pct,0%,,,,,
player,201611130nor,den,NorwJo00,special_teams,5,,,,,
player,201611130nor,den,NorwJo00,st_pct,19%,,,,,
player,201611130nor,den,DerbA.00,pos,TE,,,,,
player,201611130nor,den,DerbA.00,offense,44,,,,,
player,201611130nor,den,DerbA.00,off_pct,53%,,,,,
player,201611130nor,den,DerbA.00,defense,0,,,,,
player,201611130nor,den,DerbA.00,def_pct,0%,,,,,
player,201611130nor,den,DerbA.00,special_teams,6,,,,,
player,201611130nor,den,DerbA.00,st_pct,22%,,,,,
player,201611130nor,den,SambTy00,pos,T,,,,,
player,201611130nor,den,SambTy00,offense,30,,,,,
player,201611130nor,den,SambTy00,off_pct,36%,,,,,
player,201611130nor,den,SambTy00,defense,0,,,,,
player,201611130nor,den,SambTy00,def_pct,0%,,,,,
player,201611130nor,den,SambTy00,special_teams,0,,,,,
player,201611130nor,den,SambTy00,st_pct,0%,,,,,
player,201611130nor,den,BibbKa00,pos,RB,,,,,
player,201611130nor,den,BibbKa00,offense,18,,,,,
player,201611130nor,den,BibbKa00,off_pct,22%,,,,,
player,201611130nor,den,BibbKa00,defense,0,,,,,
player,201611130nor,den,BibbKa00,def_pct,0%,,,,,
player,201611130nor,den,BibbKa00,special_teams,7,,,,,
player,201611130nor,den,BibbKa00,st_pct,26%,,,,,
player,201611130nor,den,TaylJo01,pos,WR,,,,,
player,201611130nor,den,TaylJo01,offense,17,,,,,
player,201611130nor,den,TaylJo01,off_pct,20%,,,,,
player,201611130nor,den,TaylJo01,defense,0,,,,,
player,201611130nor,den,TaylJo01,def_pct,0%,,,,,
player,201611130nor,den,TaylJo01,special_teams,9,,,,,
player,201611130nor,den,TaylJo01,st_pct,33%,,,,,
player,201611130nor,den,FowlBe00,pos,WR,,,,,
player,201611130nor,den,FowlBe00,offense,10,,,,,
player,201611130nor,den,FowlBe00,off_pct,12%,,,,,
player,201611130nor,den,FowlBe00,defense,0,,,,,
player,201611130nor,den,FowlBe00,def_pct,0%,,,,,
player,201611130nor,den,FowlBe00,special_teams,13,,,,,
player,201611130nor,den,FowlBe00,st_pct,48%,,,,,
player,201611130nor,den,JanoAn00,pos,FB,,,,,
player,201611130nor,den,JanoAn00,offense,10,,,,,
player,201611130nor,den,JanoAn00,off_pct,12%,,,,,
player,201611130nor,den,JanoAn00,defense,0,,,,,
player,201611130nor,den,JanoAn00,def_pct,0%,,,,,
player,201611130nor,den,JanoAn00,special_teams,12,,,,,
player,201611130nor,den,JanoAn00,st_pct,44%,,,,,
player,201611130nor,den,HeueJe00,pos,TE,,,,,
player,201611130nor,den,HeueJe00,offense,6,,,,,
player,201611130nor,den,HeueJe00,off_pct,7%,,,,,
player,201611130nor,den,HeueJe00,defense,0,,,,,
player,201611130nor,den,HeueJe00,def_pct,0%,,,,,
player,201611130nor,den,HeueJe00,special_teams,0,,,,,
player,201611130nor,den,HeueJe00,st_pct,0%,,,,,
player,201611130nor,den,LatiCo00,pos,WR,,,,,
player,201611130nor,den,LatiCo00,offense,1,,,,,
player,201611130nor,den,LatiCo00,off_pct,1%,,,,,
player,201611130nor,den,LatiCo00,defense,0,,,,,
player,201611130nor,den,LatiCo00,def_pct,0%,,,,,
player,201611130nor,den,LatiCo00,special_teams,14,,,,,
player,201611130nor,den,LatiCo00,st_pct,52%,,,,,
player,201611130nor,den,RobyBr00,pos,CB,,,,,
player,201611130nor,den,RobyBr00,offense,0,,,,,
player,201611130nor,den,RobyBr00,off_pct,0%,,,,,
player,201611130nor,den,RobyBr00,defense,51,,,,,
player,201611130nor,den,RobyBr00,def_pct,100%,,,,,
player,201611130nor,den,RobyBr00,special_teams,4,,,,,
player,201611130nor,den,RobyBr00,st_pct,15%,,,,,
player,201611130nor,den,HarrCh01,pos,CB,,,,,
player,201611130nor,den,HarrCh01,offense,0,,,,,
player,201611130nor,den,HarrCh01,off_pct,0%,,,,,
player,201611130nor,den,HarrCh01,defense,51,,,,,
player,201611130nor,den,HarrCh01,def_pct,100%,,,,,
player,201611130nor,den,HarrCh01,special_teams,0,,,,,
player,201611130nor,den,HarrCh01,st_pct,0%,,,,,
player,201611130nor,den,MillVo00,pos,LB,,,,,
player,201611130nor,den,MillVo00,offense,0,,,,,
player,201611130nor,den,MillVo00,off_pct,0%,,,,,
player,201611130nor,den,MillVo00,defense,51,,,,,
player,201611130nor,den,MillVo00,def_pct,100%,,,,,
player,201611130nor,den,MillVo00,special_teams,0,,,,,
player,201611130nor,den,MillVo00,st_pct,0%,,,,,
player,201611130nor,den,WardT.99,pos,SS,,,,,
player,201611130nor,den,WardT.99,offense,0,,,,,
player,201611130nor,den,WardT.99,off_pct,0%,,,,,
player,201611130nor,den,WardT.99,defense,51,,,,,
player,201611130nor,den,WardT.99,def_pct,100%,,,,,
player,201611130nor,den,WardT.99,special_teams,0,,,,,
player,201611130nor,den,WardT.99,st_pct,0%,,,,,
player,201611130nor,den,StewDa00,pos,FS,,,,,
player,201611130nor,den,StewDa00,offense,0,,,,,
player,201611130nor,den,StewDa00,off_pct,0%,,,,,
player,201611130nor,den,StewDa00,defense,49,,,,,
player,201611130nor,den,StewDa00,def_pct,96%,,,,,
player,201611130nor,den,StewDa00,special_teams,1,,,,,
player,201611130nor,den,StewDa00,st_pct,4%,,,,,
player,201611130nor,den,CricJa00,pos,DE,,,,,
player,201611130nor,den,CricJa00,offense,0,,,,,
player,201611130nor,den,CricJa00,off_pct,0%,,,,,
player,201611130nor,den,CricJa00,defense,47,,,,,
player,201611130nor,den,CricJa00,def_pct,92%,,,,,
player,201611130nor,den,CricJa00,special_teams,12,,,,,
player,201611130nor,den,CricJa00,st_pct,44%,,,,,
player,201611130nor,den,WillSy00,pos,NT,,,,,
player,201611130nor,den,WillSy00,offense,0,,,,,
player,201611130nor,den,WillSy00,off_pct,0%,,,,,
player,201611130nor,den,WillSy00,defense,39,,,,,
player,201611130nor,den,WillSy00,def_pct,76%,,,,,
player,201611130nor,den,WillSy00,special_teams,5,,,,,
player,201611130nor,den,WillSy00,st_pct,19%,,,,,
player,201611130nor,den,DaviTo01,pos,LB,,,,,
player,201611130nor,den,DaviTo01,offense,0,,,,,
player,201611130nor,den,DaviTo01,off_pct,0%,,,,,
player,201611130nor,den,DaviTo01,defense,30,,,,,
player,201611130nor,den,DaviTo01,def_pct,59%,,,,,
player,201611130nor,den,DaviTo01,special_teams,7,,,,,
player,201611130nor,den,DaviTo01,st_pct,26%,,,,,
player,201611130nor,den,WareDe99,pos,LB,,,,,
player,201611130nor,den,WareDe99,offense,0,,,,,
player,201611130nor,den,WareDe99,off_pct,0%,,,,,
player,201611130nor,den,WareDe99,defense,30,,,,,
player,201611130nor,den,WareDe99,def_pct,59%,,,,,
player,201611130nor,den,WareDe99,special_teams,0,,,,,
player,201611130nor,den,WareDe99,st_pct,0%,,,,,
player,201611130nor,den,MarsBr01,pos,LB,,,,,
player,201611130nor,den,MarsBr01,offense,0,,,,,
player,201611130nor,den,MarsBr01,off_pct,0%,,,,,
player,201611130nor,den,MarsBr01,defense,30,,,,,
player,201611130nor,den,MarsBr01,def_pct,59%,,,,,
player,201611130nor,den,MarsBr01,special_teams,0,,,,,
player,201611130nor,den,MarsBr01,st_pct,0%,,,,,
player,201611130nor,den,NelsCo00,pos,LB,,,,,
player,201611130nor,den,NelsCo00,offense,0,,,,,
player,201611130nor,den,NelsCo00,off_pct,0%,,,,,
player,201611130nor,den,NelsCo00,defense,21,,,,,
player,201611130nor,den,NelsCo00,def_pct,41%,,,,,
player,201611130nor,den,NelsCo00,special_teams,21,,,,,
player,201611130nor,den,NelsCo00,st_pct,78%,,,,,
player,201611130nor,den,WebsKa00,pos,CB,,,,,
player,201611130nor,den,WebsKa00,offense,0,,,,,
player,201611130nor,den,WebsKa00,off_pct,0%,,,,,
player,201611130nor,den,WebsKa00,defense,21,,,,,
player,201611130nor,den,WebsKa00,def_pct,41%,,,,,
player,201611130nor,den,WebsKa00,special_teams,15,,,,,
player,201611130nor,den,WebsKa00,st_pct,56%,,,,,
player,201611130nor,den,RayxSh00,pos,LB,,,,,
player,201611130nor,den,RayxSh00,offense,0,,,,,
player,201611130nor,den,RayxSh00,off_pct,0%,,,,,
player,201611130nor,den,RayxSh00,defense,19,,,,,
player,201611130nor,den,RayxSh00,def_pct,37%,,,,,
player,201611130nor,den,RayxSh00,special_teams,0,,,,,
player,201611130nor,den,RayxSh00,st_pct,0%,,,,,
player,201611130nor,den,WinnBi00,pos,DE,,,,,
player,201611130nor,den,WinnBi00,offense,0,,,,,
player,201611130nor,den,WinnBi00,off_pct,0%,,,,,
player,201611130nor,den,WinnBi00,defense,16,,,,,
player,201611130nor,den,WinnBi00,def_pct,31%,,,,,
player,201611130nor,den,WinnBi00,special_teams,6,,,,,
player,201611130nor,den,WinnBi00,st_pct,22%,,,,,
player,201611130nor,den,ParkWi01,pos,SS,,,,,
player,201611130nor,den,ParkWi01,offense,0,,,,,
player,201611130nor,den,ParkWi01,off_pct,0%,,,,,
player,201611130nor,den,ParkWi01,defense,14,,,,,
player,201611130nor,den,ParkWi01,def_pct,27%,,,,,
player,201611130nor,den,ParkWi01,special_teams,17,,,,,
player,201611130nor,den,ParkWi01,st_pct,63%,,,,,
player,201611130nor,den,GotsAd00,pos,DE,,,,,
player,201611130nor,den,GotsAd00,offense,0,,,,,
player,201611130nor,den,GotsAd00,off_pct,0%,,,,,
player,201611130nor,den,GotsAd00,defense,14,,,,,
player,201611130nor,den,GotsAd00,def_pct,27%,,,,,
player,201611130nor,den,GotsAd00,special_teams,6,,,,,
player,201611130nor,den,GotsAd00,st_pct,22%,,,,,
player,201611130nor,den,BarrSh00,pos,LB,,,,,
player,201611130nor,den,BarrSh00,offense,0,,,,,
player,201611130nor,den,BarrSh00,off_pct,0%,,,,,
player,201611130nor,den,BarrSh00,defense,10,,,,,
player,201611130nor,den,BarrSh00,def_pct,20%,,,,,
player,201611130nor,den,BarrSh00,special_teams,12,,,,,
player,201611130nor,den,BarrSh00,st_pct,44%,,,,,
player,201611130nor,den,KilgDa01,pos,NT,,,,,
player,201611130nor,den,KilgDa01,offense,0,,,,,
player,201611130nor,den,KilgDa01,off_pct,0%,,,,,
player,201611130nor,den,KilgDa01,defense,8,,,,,
player,201611130nor,den,KilgDa01,def_pct,16%,,,,,
player,201611130nor,den,KilgDa01,special_teams,1,,,,,
player,201611130nor,den,KilgDa01,st_pct,4%,,,,,
player,201611130nor,den,SimmJu00,pos,FS,,,,,
player,201611130nor,den,SimmJu00,offense,0,,,,,
player,201611130nor,den,SimmJu00,off_pct,0%,,,,,
player,201611130nor,den,SimmJu00,defense,5,,,,,
player,201611130nor,den,SimmJu00,def_pct,10%,,,,,
player,201611130nor,den,SimmJu00,special_teams,18,,,,,
player,201611130nor,den,SimmJu00,st_pct,67%,,,,,
player,201611130nor,den,DossLo00,pos,CB,,,,,
player,201611130nor,den,DossLo00,offense,0,,,,,
player,201611130nor,den,DossLo00,off_pct,0%,,,,,
player,201611130nor,den,DossLo00,defense,4,,,,,
player,201611130nor,den,DossLo00,def_pct,8%,,,,,
player,201611130nor,den,DossLo00,special_teams,1,,,,,
player,201611130nor,den,DossLo00,st_pct,4%,,,,,
player,201611130nor,den,WatsDe99,pos,LB,,,,,
player,201611130nor,den,WatsDe99,offense,0,,,,,
player,201611130nor,den,WatsDe99,off_pct,0%,,,,,
player,201611130nor,den,WatsDe99,defense,0,,,,,
player,201611130nor,den,WatsDe99,def_pct,0%,,,,,
player,201611130nor,den,WatsDe99,special_teams,20,,,,,
player,201611130nor,den,WatsDe99,st_pct,74%,,,,,
player,201611130nor,den,AndeZa01,pos,LB,,,,,
player,201611130nor,den,AndeZa01,offense,0,,,,,
player,201611130nor,den,AndeZa01,off_pct,0%,,,,,
player,201611130nor,den,AndeZa01,defense,0,,,,,
player,201611130nor,den,AndeZa01,def_pct,0%,,,,,
player,201611130nor,den,AndeZa01,special_teams,14,,,,,
player,201611130nor,den,AndeZa01,st_pct,52%,,,,,
player,201611130nor,den,McMaBr01,pos,K,,,,,
player,201611130nor,den,McMaBr01,offense,0,,,,,
player,201611130nor,den,McMaBr01,off_pct,0%,,,,,
player,201611130nor,den,McMaBr01,defense,0,,,,,
player,201611130nor,den,McMaBr01,def_pct,0%,,,,,
player,201611130nor,den,McMaBr01,special_teams,12,,,,,
player,201611130nor,den,McMaBr01,st_pct,44%,,,,,
player,201611130nor,den,DixoRi00,pos,P,,,,,
player,201611130nor,den,DixoRi00,offense,0,,,,,
player,201611130nor,den,DixoRi00,off_pct,0%,,,,,
player,201611130nor,den,DixoRi00,defense,0,,,,,
player,201611130nor,den,DixoRi00,def_pct,0%,,,,,
player,201611130nor,den,DixoRi00,special_teams,9,,,,,
player,201611130nor,den,DixoRi00,st_pct,33%,,,,,
player,201611130nor,den,KreiCa00,pos,LS,,,,,
player,201611130nor,den,KreiCa00,offense,0,,,,,
player,201611130nor,den,KreiCa00,off_pct,0%,,,,,
player,201611130nor,den,KreiCa00,defense,0,,,,,
player,201611130nor,den,KreiCa00,def_pct,0%,,,,,
player,201611130nor,den,KreiCa00,special_teams,9,,,,,
player,201611130nor,den,KreiCa00,st_pct,33%,,,,,
