game,2016,10,20161113,201611130car,kan,"Kansas City Chiefs",20,car,"Carolina Panthers",17
player,201611130car,kan,WilsAl02,special_teams,7,,,,,
player,201611130car,kan,WilsAl02,st_pct,27%,,,,,
player,201611130car,kan,WareSp00,pos,FB,,,,,
player,201611130car,kan,WareSp00,offense,41,,,,,
player,201611130car,kan,WareSp00,off_pct,64%,,,,,
player,201611130car,kan,WareSp00,defense,0,,,,,
player,201611130car,kan,WareSp00,def_pct,0%,,,,,
player,201611130car,kan,WareSp00,special_teams,0,,,,,
player,201611130car,kan,WareSp00,st_pct,0%,,,,,
player,201611130car,kan,HillTy00,pos,WR,,,,,
player,201611130car,kan,HillTy00,offense,39,,,,,
player,201611130car,kan,HillTy00,off_pct,61%,,,,,
player,201611130car,kan,HillTy00,defense,0,,,,,
player,201611130car,kan,HillTy00,def_pct,0%,,,,,
player,201611130car,kan,HillTy00,special_teams,5,,,,,
player,201611130car,kan,HillTy00,st_pct,19%,,,,,
player,201611130car,kan,HarrDe03,pos,TE,,,,,
player,201611130car,kan,HarrDe03,offense,22,,,,,
player,201611130car,kan,HarrDe03,off_pct,34%,,,,,
player,201611130car,kan,HarrDe03,defense,0,,,,,
player,201611130car,kan,HarrDe03,def_pct,0%,,,,,
player,201611130car,kan,HarrDe03,special_teams,17,,,,,
player,201611130car,kan,HarrDe03,st_pct,65%,,,,,
player,201611130car,kan,WestCh01,pos,RB,,,,,
player,201611130car,kan,WestCh01,offense,20,,,,,
player,201611130car,kan,WestCh01,off_pct,31%,,,,,
player,201611130car,kan,WestCh01,defense,0,,,,,
player,201611130car,kan,WestCh01,def_pct,0%,,,,,
player,201611130car,kan,WestCh01,special_teams,0,,,,,
player,201611130car,kan,WestCh01,st_pct,0%,,,,,
player,201611130car,kan,TravRo00,pos,TE,,,,,
player,201611130car,kan,TravRo00,offense,17,,,,,
player,201611130car,kan,TravRo00,off_pct,27%,,,,,
player,201611130car,kan,TravRo00,defense,0,,,,,
player,201611130car,kan,TravRo00,def_pct,0%,,,,,
player,201611130car,kan,TravRo00,special_teams,0,,,,,
player,201611130car,kan,TravRo00,st_pct,0%,,,,,
player,201611130car,kan,ThomDe05,pos,WR,,,,,
player,201611130car,kan,ThomDe05,offense,8,,,,,
player,201611130car,kan,ThomDe05,off_pct,12%,,,,,
player,201611130car,kan,ThomDe05,defense,0,,,,,
player,201611130car,kan,ThomDe05,def_pct,0%,,,,,
player,201611130car,kan,ThomDe05,special_teams,10,,,,,
player,201611130car,kan,ThomDe05,st_pct,38%,,,,,
player,201611130car,kan,O'ShJa00,pos,TE,,,,,
player,201611130car,kan,O'ShJa00,offense,6,,,,,
player,201611130car,kan,O'ShJa00,off_pct,9%,,,,,
player,201611130car,kan,O'ShJa00,defense,0,,,,,
player,201611130car,kan,O'ShJa00,def_pct,0%,,,,,
player,201611130car,kan,O'ShJa00,special_teams,18,,,,,
player,201611130car,kan,O'ShJa00,st_pct,69%,,,,,
player,201611130car,kan,SherAn00,pos,FB,,,,,
player,201611130car,kan,SherAn00,offense,4,,,,,
player,201611130car,kan,SherAn00,off_pct,6%,,,,,
player,201611130car,kan,SherAn00,defense,0,,,,,
player,201611130car,kan,SherAn00,def_pct,0%,,,,,
player,201611130car,kan,SherAn00,special_teams,22,,,,,
player,201611130car,kan,SherAn00,st_pct,85%,,,,,
player,201611130car,kan,ReidJa00,pos,T,,,,,
player,201611130car,kan,ReidJa00,offense,2,,,,,
player,201611130car,kan,ReidJa00,off_pct,3%,,,,,
player,201611130car,kan,ReidJa00,defense,0,,,,,
player,201611130car,kan,ReidJa00,def_pct,0%,,,,,
player,201611130car,kan,ReidJa00,special_teams,4,,,,,
player,201611130car,kan,ReidJa00,st_pct,15%,,,,,
player,201611130car,kan,ParkRo01,pos,FS,,,,,
player,201611130car,kan,ParkRo01,offense,0,,,,,
player,201611130car,kan,ParkRo01,off_pct,0%,,,,,
player,201611130car,kan,ParkRo01,defense,73,,,,,
player,201611130car,kan,ParkRo01,def_pct,100%,,,,,
player,201611130car,kan,ParkRo01,special_teams,1,,,,,
player,201611130car,kan,ParkRo01,st_pct,4%,,,,,
player,201611130car,kan,FordDe00,pos,LB,,,,,
player,201611130car,kan,FordDe00,offense,0,,,,,
player,201611130car,kan,FordDe00,off_pct,0%,,,,,
player,201611130car,kan,FordDe00,defense,73,,,,,
player,201611130car,kan,FordDe00,def_pct,100%,,,,,
player,201611130car,kan,FordDe00,special_teams,1,,,,,
player,201611130car,kan,FordDe00,st_pct,4%,,,,,
player,201611130car,kan,BerrEr99,pos,SS,,,,,
player,201611130car,kan,BerrEr99,offense,0,,,,,
player,201611130car,kan,BerrEr99,off_pct,0%,,,,,
player,201611130car,kan,BerrEr99,defense,73,,,,,
player,201611130car,kan,BerrEr99,def_pct,100%,,,,,
player,201611130car,kan,BerrEr99,special_teams,0,,,,,
player,201611130car,kan,BerrEr99,st_pct,0%,,,,,
player,201611130car,kan,NelsSt01,pos,CB,,,,,
player,201611130car,kan,NelsSt01,offense,0,,,,,
player,201611130car,kan,NelsSt01,off_pct,0%,,,,,
player,201611130car,kan,NelsSt01,defense,71,,,,,
player,201611130car,kan,NelsSt01,def_pct,97%,,,,,
player,201611130car,kan,NelsSt01,special_teams,10,,,,,
player,201611130car,kan,NelsSt01,st_pct,38%,,,,,
player,201611130car,kan,PeteMa00,pos,CB,,,,,
player,201611130car,kan,PeteMa00,offense,0,,,,,
player,201611130car,kan,PeteMa00,off_pct,0%,,,,,
player,201611130car,kan,PeteMa00,defense,71,,,,,
player,201611130car,kan,PeteMa00,def_pct,97%,,,,,
player,201611130car,kan,PeteMa00,special_teams,1,,,,,
player,201611130car,kan,PeteMa00,st_pct,4%,,,,,
player,201611130car,kan,WilsRa00,pos,LB,,,,,
player,201611130car,kan,WilsRa00,offense,0,,,,,
player,201611130car,kan,WilsRa00,off_pct,0%,,,,,
player,201611130car,kan,WilsRa00,defense,68,,,,,
player,201611130car,kan,WilsRa00,def_pct,93%,,,,,
player,201611130car,kan,WilsRa00,special_teams,4,,,,,
player,201611130car,kan,WilsRa00,st_pct,15%,,,,,
player,201611130car,kan,PoexDo00,pos,NT,,,,,
player,201611130car,kan,PoexDo00,offense,0,,,,,
player,201611130car,kan,PoexDo00,off_pct,0%,,,,,
player,201611130car,kan,PoexDo00,defense,63,,,,,
player,201611130car,kan,PoexDo00,def_pct,86%,,,,,
player,201611130car,kan,PoexDo00,special_teams,4,,,,,
player,201611130car,kan,PoexDo00,st_pct,15%,,,,,
player,201611130car,kan,JohnDe25,pos,LB,,,,,
player,201611130car,kan,JohnDe25,offense,0,,,,,
player,201611130car,kan,JohnDe25,off_pct,0%,,,,,
player,201611130car,kan,JohnDe25,defense,54,,,,,
player,201611130car,kan,JohnDe25,def_pct,74%,,,,,
player,201611130car,kan,JohnDe25,special_teams,1,,,,,
player,201611130car,kan,JohnDe25,st_pct,4%,,,,,
player,201611130car,kan,JoneCh09,pos,DE,,,,,
player,201611130car,kan,JoneCh09,offense,0,,,,,
player,201611130car,kan,JoneCh09,off_pct,0%,,,,,
player,201611130car,kan,JoneCh09,defense,46,,,,,
player,201611130car,kan,JoneCh09,def_pct,63%,,,,,
player,201611130car,kan,JoneCh09,special_teams,4,,,,,
player,201611130car,kan,JoneCh09,st_pct,15%,,,,,
player,201611130car,kan,ZombFr00,pos,LB,,,,,
player,201611130car,kan,ZombFr00,offense,0,,,,,
player,201611130car,kan,ZombFr00,off_pct,0%,,,,,
player,201611130car,kan,ZombFr00,defense,45,,,,,
player,201611130car,kan,ZombFr00,def_pct,62%,,,,,
player,201611130car,kan,ZombFr00,special_teams,13,,,,,
player,201611130car,kan,ZombFr00,st_pct,50%,,,,,
player,201611130car,kan,ReyeKe00,pos,DE,,,,,
player,201611130car,kan,ReyeKe00,offense,0,,,,,
player,201611130car,kan,ReyeKe00,off_pct,0%,,,,,
player,201611130car,kan,ReyeKe00,defense,35,,,,,
player,201611130car,kan,ReyeKe00,def_pct,48%,,,,,
player,201611130car,kan,ReyeKe00,special_teams,3,,,,,
player,201611130car,kan,ReyeKe00,st_pct,12%,,,,,
player,201611130car,kan,NuneRa00,pos,NT,,,,,
player,201611130car,kan,NuneRa00,offense,0,,,,,
player,201611130car,kan,NuneRa00,off_pct,0%,,,,,
player,201611130car,kan,NuneRa00,defense,32,,,,,
player,201611130car,kan,NuneRa00,def_pct,44%,,,,,
player,201611130car,kan,NuneRa00,special_teams,4,,,,,
player,201611130car,kan,NuneRa00,st_pct,15%,,,,,
player,201611130car,kan,HaliTa20,pos,LB,,,,,
player,201611130car,kan,HaliTa20,offense,0,,,,,
player,201611130car,kan,HaliTa20,off_pct,0%,,,,,
player,201611130car,kan,HaliTa20,defense,28,,,,,
player,201611130car,kan,HaliTa20,def_pct,38%,,,,,
player,201611130car,kan,HaliTa20,special_teams,0,,,,,
player,201611130car,kan,HaliTa20,st_pct,0%,,,,,
player,201611130car,kan,AckeKe00,pos,CB,,,,,
player,201611130car,kan,AckeKe00,offense,0,,,,,
player,201611130car,kan,AckeKe00,off_pct,0%,,,,,
player,201611130car,kan,AckeKe00,defense,27,,,,,
player,201611130car,kan,AckeKe00,def_pct,37%,,,,,
player,201611130car,kan,AckeKe00,special_teams,15,,,,,
player,201611130car,kan,AckeKe00,st_pct,58%,,,,,
player,201611130car,kan,SoreDa01,pos,SS,,,,,
player,201611130car,kan,SoreDa01,offense,0,,,,,
player,201611130car,kan,SoreDa01,off_pct,0%,,,,,
player,201611130car,kan,SoreDa01,defense,18,,,,,
player,201611130car,kan,SoreDa01,def_pct,25%,,,,,
player,201611130car,kan,SoreDa01,special_teams,21,,,,,
player,201611130car,kan,SoreDa01,st_pct,81%,,,,,
player,201611130car,kan,GainPh00,pos,CB,,,,,
player,201611130car,kan,GainPh00,offense,0,,,,,
player,201611130car,kan,GainPh00,off_pct,0%,,,,,
player,201611130car,kan,GainPh00,defense,17,,,,,
player,201611130car,kan,GainPh00,def_pct,23%,,,,,
player,201611130car,kan,GainPh00,special_teams,1,,,,,
player,201611130car,kan,GainPh00,st_pct,4%,,,,,
player,201611130car,kan,KingDa00,pos,DE,,,,,
player,201611130car,kan,KingDa00,offense,0,,,,,
player,201611130car,kan,KingDa00,off_pct,0%,,,,,
player,201611130car,kan,KingDa00,defense,7,,,,,
player,201611130car,kan,KingDa00,def_pct,10%,,,,,
player,201611130car,kan,KingDa00,special_teams,0,,,,,
player,201611130car,kan,KingDa00,st_pct,0%,,,,,
player,201611130car,kan,MurrEr00,pos,FS,,,,,
player,201611130car,kan,MurrEr00,offense,0,,,,,
player,201611130car,kan,MurrEr00,off_pct,0%,,,,,
player,201611130car,kan,MurrEr00,defense,2,,,,,
player,201611130car,kan,MurrEr00,def_pct,3%,,,,,
player,201611130car,kan,MurrEr00,special_teams,21,,,,,
player,201611130car,kan,MurrEr00,st_pct,81%,,,,,
player,201611130car,kan,RobiDe01,pos,WR,,,,,
player,201611130car,kan,RobiDe01,offense,0,,,,,
player,201611130car,kan,RobiDe01,off_pct,0%,,,,,
player,201611130car,kan,RobiDe01,defense,0,,,,,
player,201611130car,kan,RobiDe01,def_pct,0%,,,,,
player,201611130car,kan,RobiDe01,special_teams,18,,,,,
player,201611130car,kan,RobiDe01,st_pct,69%,,,,,
player,201611130car,kan,AlexD.00,pos,LB,,,,,
player,201611130car,kan,AlexD.00,offense,0,,,,,
player,201611130car,kan,AlexD.00,off_pct,0%,,,,,
player,201611130car,kan,AlexD.00,defense,0,,,,,
player,201611130car,kan,AlexD.00,def_pct,0%,,,,,
player,201611130car,kan,AlexD.00,special_teams,17,,,,,
player,201611130car,kan,AlexD.00,st_pct,65%,,,,,
player,201611130car,kan,SmitTe04,pos,LB,,,,,
player,201611130car,kan,SmitTe04,offense,0,,,,,
player,201611130car,kan,SmitTe04,off_pct,0%,,,,,
player,201611130car,kan,SmitTe04,defense,0,,,,,
player,201611130car,kan,SmitTe04,def_pct,0%,,,,,
player,201611130car,kan,SmitTe04,special_teams,10,,,,,
player,201611130car,kan,SmitTe04,st_pct,38%,,,,,
player,201611130car,kan,ColqDu20,pos,P,,,,,
player,201611130car,kan,ColqDu20,offense,0,,,,,
player,201611130car,kan,ColqDu20,off_pct,0%,,,,,
player,201611130car,kan,ColqDu20,defense,0,,,,,
player,201611130car,kan,ColqDu20,def_pct,0%,,,,,
player,201611130car,kan,ColqDu20,special_teams,9,,,,,
player,201611130car,kan,ColqDu20,st_pct,35%,,,,,
player,201611130car,kan,SantCa01,pos,K,,,,,
player,201611130car,kan,SantCa01,offense,0,,,,,
player,201611130car,kan,SantCa01,off_pct,0%,,,,,
player,201611130car,kan,SantCa01,defense,0,,,,,
player,201611130car,kan,SantCa01,def_pct,0%,,,,,
player,201611130car,kan,SantCa01,special_teams,9,,,,,
player,201611130car,kan,SantCa01,st_pct,35%,,,,,
player,201611130car,kan,WincJa00,pos,LS,,,,,
player,201611130car,kan,WincJa00,offense,0,,,,,
player,201611130car,kan,WincJa00,off_pct,0%,,,,,
player,201611130car,kan,WincJa00,defense,0,,,,,
player,201611130car,kan,WincJa00,def_pct,0%,,,,,
player,201611130car,kan,WincJa00,special_teams,9,,,,,
player,201611130car,kan,WincJa00,st_pct,35%,,,,,
player,201611130car,kan,DaviKn00,pos,RB,,,,,
player,201611130car,kan,DaviKn00,offense,0,,,,,
player,201611130car,kan,DaviKn00,off_pct,0%,,,,,
player,201611130car,kan,DaviKn00,defense,0,,,,,
player,201611130car,kan,DaviKn00,def_pct,0%,,,,,
player,201611130car,kan,DaviKn00,special_teams,6,,,,,
player,201611130car,kan,DaviKn00,st_pct,23%,,,,,
player,201611130car,kan,WitzBr00,pos,T,,,,,
player,201611130car,kan,WitzBr00,offense,0,,,,,
player,201611130car,kan,WitzBr00,off_pct,0%,,,,,
player,201611130car,kan,WitzBr00,defense,0,,,,,
player,201611130car,kan,WitzBr00,def_pct,0%,,,,,
player,201611130car,kan,WitzBr00,special_teams,4,,,,,
player,201611130car,kan,WitzBr00,st_pct,15%,,,,,
player,201611130car,kan,NicoDa00,pos,LB,,,,,
player,201611130car,kan,NicoDa00,offense,0,,,,,
player,201611130car,kan,NicoDa00,off_pct,0%,,,,,
player,201611130car,kan,NicoDa00,defense,0,,,,,
player,201611130car,kan,NicoDa00,def_pct,0%,,,,,
player,201611130car,kan,NicoDa00,special_teams,1,,,,,
player,201611130car,kan,NicoDa00,st_pct,4%,,,,,
