game,2016,4,20161002,201610020tam,den,"Denver Broncos",27,tam,"Tampa Bay Buccaneers",7
player,201610020tam,den,SchoMi00,def_pct,0%,,,,,
player,201610020tam,den,SchoMi00,special_teams,5,,,,,
player,201610020tam,den,SchoMi00,st_pct,18%,,,,,
player,201610020tam,den,SandEm00,pos,WR,,,,,
player,201610020tam,den,SandEm00,offense,62,,,,,
player,201610020tam,den,SandEm00,off_pct,86%,,,,,
player,201610020tam,den,SandEm00,defense,0,,,,,
player,201610020tam,den,SandEm00,def_pct,0%,,,,,
player,201610020tam,den,SandEm00,special_teams,0,,,,,
player,201610020tam,den,SandEm00,st_pct,0%,,,,,
player,201610020tam,den,ThomDe03,pos,WR,,,,,
player,201610020tam,den,ThomDe03,offense,51,,,,,
player,201610020tam,den,ThomDe03,off_pct,71%,,,,,
player,201610020tam,den,ThomDe03,defense,0,,,,,
player,201610020tam,den,ThomDe03,def_pct,0%,,,,,
player,201610020tam,den,ThomDe03,special_teams,0,,,,,
player,201610020tam,den,ThomDe03,st_pct,0%,,,,,
player,201610020tam,den,LyncPa00,pos,QB,,,,,
player,201610020tam,den,LyncPa00,offense,51,,,,,
player,201610020tam,den,LyncPa00,off_pct,71%,,,,,
player,201610020tam,den,LyncPa00,defense,0,,,,,
player,201610020tam,den,LyncPa00,def_pct,0%,,,,,
player,201610020tam,den,LyncPa00,special_teams,0,,,,,
player,201610020tam,den,LyncPa00,st_pct,0%,,,,,
player,201610020tam,den,AndeC.00,pos,RB,,,,,
player,201610020tam,den,AndeC.00,offense,48,,,,,
player,201610020tam,den,AndeC.00,off_pct,67%,,,,,
player,201610020tam,den,AndeC.00,defense,0,,,,,
player,201610020tam,den,AndeC.00,def_pct,0%,,,,,
player,201610020tam,den,AndeC.00,special_teams,0,,,,,
player,201610020tam,den,AndeC.00,st_pct,0%,,,,,
player,201610020tam,den,NorwJo00,pos,WR,,,,,
player,201610020tam,den,NorwJo00,offense,31,,,,,
player,201610020tam,den,NorwJo00,off_pct,43%,,,,,
player,201610020tam,den,NorwJo00,defense,0,,,,,
player,201610020tam,den,NorwJo00,def_pct,0%,,,,,
player,201610020tam,den,NorwJo00,special_teams,7,,,,,
player,201610020tam,den,NorwJo00,st_pct,25%,,,,,
player,201610020tam,den,JanoAn00,pos,FB,,,,,
player,201610020tam,den,JanoAn00,offense,29,,,,,
player,201610020tam,den,JanoAn00,off_pct,40%,,,,,
player,201610020tam,den,JanoAn00,defense,0,,,,,
player,201610020tam,den,JanoAn00,def_pct,0%,,,,,
player,201610020tam,den,JanoAn00,special_teams,21,,,,,
player,201610020tam,den,JanoAn00,st_pct,75%,,,,,
player,201610020tam,den,PhilJo00,pos,TE,,,,,
player,201610020tam,den,PhilJo00,offense,29,,,,,
player,201610020tam,den,PhilJo00,off_pct,40%,,,,,
player,201610020tam,den,PhilJo00,defense,0,,,,,
player,201610020tam,den,PhilJo00,def_pct,0%,,,,,
player,201610020tam,den,PhilJo00,special_teams,7,,,,,
player,201610020tam,den,PhilJo00,st_pct,25%,,,,,
player,201610020tam,den,HeueJe00,pos,TE,,,,,
player,201610020tam,den,HeueJe00,offense,28,,,,,
player,201610020tam,den,HeueJe00,off_pct,39%,,,,,
player,201610020tam,den,HeueJe00,defense,0,,,,,
player,201610020tam,den,HeueJe00,def_pct,0%,,,,,
player,201610020tam,den,HeueJe00,special_teams,0,,,,,
player,201610020tam,den,HeueJe00,st_pct,0%,,,,,
player,201610020tam,den,LatiCo00,pos,WR,,,,,
player,201610020tam,den,LatiCo00,offense,21,,,,,
player,201610020tam,den,LatiCo00,off_pct,29%,,,,,
player,201610020tam,den,LatiCo00,defense,0,,,,,
player,201610020tam,den,LatiCo00,def_pct,0%,,,,,
player,201610020tam,den,LatiCo00,special_teams,18,,,,,
player,201610020tam,den,LatiCo00,st_pct,64%,,,,,
player,201610020tam,den,SiemTr00,pos,QB,,,,,
player,201610020tam,den,SiemTr00,offense,21,,,,,
player,201610020tam,den,SiemTr00,off_pct,29%,,,,,
player,201610020tam,den,SiemTr00,defense,0,,,,,
player,201610020tam,den,SiemTr00,def_pct,0%,,,,,
player,201610020tam,den,SiemTr00,special_teams,0,,,,,
player,201610020tam,den,SiemTr00,st_pct,0%,,,,,
player,201610020tam,den,FowlBe00,pos,WR,,,,,
player,201610020tam,den,FowlBe00,offense,20,,,,,
player,201610020tam,den,FowlBe00,off_pct,28%,,,,,
player,201610020tam,den,FowlBe00,defense,0,,,,,
player,201610020tam,den,FowlBe00,def_pct,0%,,,,,
player,201610020tam,den,FowlBe00,special_teams,15,,,,,
player,201610020tam,den,FowlBe00,st_pct,54%,,,,,
player,201610020tam,den,BookDe00,pos,RB,,,,,
player,201610020tam,den,BookDe00,offense,18,,,,,
player,201610020tam,den,BookDe00,off_pct,25%,,,,,
player,201610020tam,den,BookDe00,defense,0,,,,,
player,201610020tam,den,BookDe00,def_pct,0%,,,,,
player,201610020tam,den,BookDe00,special_teams,0,,,,,
player,201610020tam,den,BookDe00,st_pct,0%,,,,,
player,201610020tam,den,TaylJo01,pos,WR,,,,,
player,201610020tam,den,TaylJo01,offense,15,,,,,
player,201610020tam,den,TaylJo01,off_pct,21%,,,,,
player,201610020tam,den,TaylJo01,defense,0,,,,,
player,201610020tam,den,TaylJo01,def_pct,0%,,,,,
player,201610020tam,den,TaylJo01,special_teams,15,,,,,
player,201610020tam,den,TaylJo01,st_pct,54%,,,,,
player,201610020tam,den,BibbKa00,pos,RB,,,,,
player,201610020tam,den,BibbKa00,offense,6,,,,,
player,201610020tam,den,BibbKa00,off_pct,8%,,,,,
player,201610020tam,den,BibbKa00,defense,0,,,,,
player,201610020tam,den,BibbKa00,def_pct,0%,,,,,
player,201610020tam,den,BibbKa00,special_teams,21,,,,,
player,201610020tam,den,BibbKa00,st_pct,75%,,,,,
player,201610020tam,den,WeemDa00,pos,T,,,,,
player,201610020tam,den,WeemDa00,offense,2,,,,,
player,201610020tam,den,WeemDa00,off_pct,3%,,,,,
player,201610020tam,den,WeemDa00,defense,0,,,,,
player,201610020tam,den,WeemDa00,def_pct,0%,,,,,
player,201610020tam,den,WeemDa00,special_teams,5,,,,,
player,201610020tam,den,WeemDa00,st_pct,18%,,,,,
player,201610020tam,den,StewDa00,pos,FS,,,,,
player,201610020tam,den,StewDa00,offense,0,,,,,
player,201610020tam,den,StewDa00,off_pct,0%,,,,,
player,201610020tam,den,StewDa00,defense,71,,,,,
player,201610020tam,den,StewDa00,def_pct,100%,,,,,
player,201610020tam,den,StewDa00,special_teams,1,,,,,
player,201610020tam,den,StewDa00,st_pct,4%,,,,,
player,201610020tam,den,WardT.99,pos,SS,,,,,
player,201610020tam,den,WardT.99,offense,0,,,,,
player,201610020tam,den,WardT.99,off_pct,0%,,,,,
player,201610020tam,den,WardT.99,defense,69,,,,,
player,201610020tam,den,WardT.99,def_pct,97%,,,,,
player,201610020tam,den,WardT.99,special_teams,0,,,,,
player,201610020tam,den,WardT.99,st_pct,0%,,,,,
player,201610020tam,den,HarrCh01,pos,CB,,,,,
player,201610020tam,den,HarrCh01,offense,0,,,,,
player,201610020tam,den,HarrCh01,off_pct,0%,,,,,
player,201610020tam,den,HarrCh01,defense,68,,,,,
player,201610020tam,den,HarrCh01,def_pct,96%,,,,,
player,201610020tam,den,HarrCh01,special_teams,0,,,,,
player,201610020tam,den,HarrCh01,st_pct,0%,,,,,
player,201610020tam,den,TaliAq99,pos,CB,,,,,
player,201610020tam,den,TaliAq99,offense,0,,,,,
player,201610020tam,den,TaliAq99,off_pct,0%,,,,,
player,201610020tam,den,TaliAq99,defense,63,,,,,
player,201610020tam,den,TaliAq99,def_pct,89%,,,,,
player,201610020tam,den,TaliAq99,special_teams,1,,,,,
player,201610020tam,den,TaliAq99,st_pct,4%,,,,,
player,201610020tam,den,RayxSh00,pos,LB,,,,,
player,201610020tam,den,RayxSh00,offense,0,,,,,
player,201610020tam,den,RayxSh00,off_pct,0%,,,,,
player,201610020tam,den,RayxSh00,defense,50,,,,,
player,201610020tam,den,RayxSh00,def_pct,70%,,,,,
player,201610020tam,den,RayxSh00,special_teams,0,,,,,
player,201610020tam,den,RayxSh00,st_pct,0%,,,,,
player,201610020tam,den,MarsBr01,pos,LB,,,,,
player,201610020tam,den,MarsBr01,offense,0,,,,,
player,201610020tam,den,MarsBr01,off_pct,0%,,,,,
player,201610020tam,den,MarsBr01,defense,49,,,,,
player,201610020tam,den,MarsBr01,def_pct,69%,,,,,
player,201610020tam,den,MarsBr01,special_teams,1,,,,,
player,201610020tam,den,MarsBr01,st_pct,4%,,,,,
player,201610020tam,den,CricJa00,pos,DE,,,,,
player,201610020tam,den,CricJa00,offense,0,,,,,
player,201610020tam,den,CricJa00,off_pct,0%,,,,,
player,201610020tam,den,CricJa00,defense,48,,,,,
player,201610020tam,den,CricJa00,def_pct,68%,,,,,
player,201610020tam,den,CricJa00,special_teams,7,,,,,
player,201610020tam,den,CricJa00,st_pct,25%,,,,,
player,201610020tam,den,RobyBr00,pos,CB,,,,,
player,201610020tam,den,RobyBr00,offense,0,,,,,
player,201610020tam,den,RobyBr00,off_pct,0%,,,,,
player,201610020tam,den,RobyBr00,defense,48,,,,,
player,201610020tam,den,RobyBr00,def_pct,68%,,,,,
player,201610020tam,den,RobyBr00,special_teams,1,,,,,
player,201610020tam,den,RobyBr00,st_pct,4%,,,,,
player,201610020tam,den,WolfDe00,pos,DE,,,,,
player,201610020tam,den,WolfDe00,offense,0,,,,,
player,201610020tam,den,WolfDe00,off_pct,0%,,,,,
player,201610020tam,den,WolfDe00,defense,47,,,,,
player,201610020tam,den,WolfDe00,def_pct,66%,,,,,
player,201610020tam,den,WolfDe00,special_teams,1,,,,,
player,201610020tam,den,WolfDe00,st_pct,4%,,,,,
player,201610020tam,den,MillVo00,pos,LB,,,,,
player,201610020tam,den,MillVo00,offense,0,,,,,
player,201610020tam,den,MillVo00,off_pct,0%,,,,,
player,201610020tam,den,MillVo00,defense,46,,,,,
player,201610020tam,den,MillVo00,def_pct,65%,,,,,
player,201610020tam,den,MillVo00,special_teams,0,,,,,
player,201610020tam,den,MillVo00,st_pct,0%,,,,,
player,201610020tam,den,DaviTo01,pos,LB,,,,,
player,201610020tam,den,DaviTo01,offense,0,,,,,
player,201610020tam,den,DaviTo01,off_pct,0%,,,,,
player,201610020tam,den,DaviTo01,defense,39,,,,,
player,201610020tam,den,DaviTo01,def_pct,55%,,,,,
player,201610020tam,den,DaviTo01,special_teams,2,,,,,
player,201610020tam,den,DaviTo01,st_pct,7%,,,,,
player,201610020tam,den,BarrSh00,pos,LB,,,,,
player,201610020tam,den,BarrSh00,offense,0,,,,,
player,201610020tam,den,BarrSh00,off_pct,0%,,,,,
player,201610020tam,den,BarrSh00,defense,37,,,,,
player,201610020tam,den,BarrSh00,def_pct,52%,,,,,
player,201610020tam,den,BarrSh00,special_teams,9,,,,,
player,201610020tam,den,BarrSh00,st_pct,32%,,,,,
player,201610020tam,den,ParkWi01,pos,SS,,,,,
player,201610020tam,den,ParkWi01,offense,0,,,,,
player,201610020tam,den,ParkWi01,off_pct,0%,,,,,
player,201610020tam,den,ParkWi01,defense,33,,,,,
player,201610020tam,den,ParkWi01,def_pct,46%,,,,,
player,201610020tam,den,ParkWi01,special_teams,19,,,,,
player,201610020tam,den,ParkWi01,st_pct,68%,,,,,
player,201610020tam,den,WillSy00,pos,NT,,,,,
player,201610020tam,den,WillSy00,offense,0,,,,,
player,201610020tam,den,WillSy00,off_pct,0%,,,,,
player,201610020tam,den,WillSy00,defense,33,,,,,
player,201610020tam,den,WillSy00,def_pct,46%,,,,,
player,201610020tam,den,WillSy00,special_teams,2,,,,,
player,201610020tam,den,WillSy00,st_pct,7%,,,,,
player,201610020tam,den,WinnBi00,pos,DE,,,,,
player,201610020tam,den,WinnBi00,offense,0,,,,,
player,201610020tam,den,WinnBi00,off_pct,0%,,,,,
player,201610020tam,den,WinnBi00,defense,23,,,,,
player,201610020tam,den,WinnBi00,def_pct,32%,,,,,
player,201610020tam,den,WinnBi00,special_teams,1,,,,,
player,201610020tam,den,WinnBi00,st_pct,4%,,,,,
player,201610020tam,den,NelsCo00,pos,LB,,,,,
player,201610020tam,den,NelsCo00,offense,0,,,,,
player,201610020tam,den,NelsCo00,off_pct,0%,,,,,
player,201610020tam,den,NelsCo00,defense,19,,,,,
player,201610020tam,den,NelsCo00,def_pct,27%,,,,,
player,201610020tam,den,NelsCo00,special_teams,22,,,,,
player,201610020tam,den,NelsCo00,st_pct,79%,,,,,
player,201610020tam,den,GotsAd00,pos,DE,,,,,
player,201610020tam,den,GotsAd00,offense,0,,,,,
player,201610020tam,den,GotsAd00,off_pct,0%,,,,,
player,201610020tam,den,GotsAd00,defense,12,,,,,
player,201610020tam,den,GotsAd00,def_pct,17%,,,,,
player,201610020tam,den,GotsAd00,special_teams,0,,,,,
player,201610020tam,den,GotsAd00,st_pct,0%,,,,,
player,201610020tam,den,KilgDa01,pos,NT,,,,,
player,201610020tam,den,KilgDa01,offense,0,,,,,
player,201610020tam,den,KilgDa01,off_pct,0%,,,,,
player,201610020tam,den,KilgDa01,defense,12,,,,,
player,201610020tam,den,KilgDa01,def_pct,17%,,,,,
player,201610020tam,den,KilgDa01,special_teams,0,,,,,
player,201610020tam,den,KilgDa01,st_pct,0%,,,,,
player,201610020tam,den,WatsDe99,pos,LB,,,,,
player,201610020tam,den,WatsDe99,offense,0,,,,,
player,201610020tam,den,WatsDe99,off_pct,0%,,,,,
player,201610020tam,den,WatsDe99,defense,9,,,,,
player,201610020tam,den,WatsDe99,def_pct,13%,,,,,
player,201610020tam,den,WatsDe99,special_teams,23,,,,,
player,201610020tam,den,WatsDe99,st_pct,82%,,,,,
player,201610020tam,den,WebsKa00,pos,CB,,,,,
player,201610020tam,den,WebsKa00,offense,0,,,,,
player,201610020tam,den,WebsKa00,off_pct,0%,,,,,
player,201610020tam,den,WebsKa00,defense,3,,,,,
player,201610020tam,den,WebsKa00,def_pct,4%,,,,,
player,201610020tam,den,WebsKa00,special_teams,18,,,,,
player,201610020tam,den,WebsKa00,st_pct,64%,,,,,
player,201610020tam,den,AndeZa01,pos,LB,,,,,
player,201610020tam,den,AndeZa01,offense,0,,,,,
player,201610020tam,den,AndeZa01,off_pct,0%,,,,,
player,201610020tam,den,AndeZa01,defense,2,,,,,
player,201610020tam,den,AndeZa01,def_pct,3%,,,,,
player,201610020tam,den,AndeZa01,special_teams,21,,,,,
player,201610020tam,den,AndeZa01,st_pct,75%,,,,,
player,201610020tam,den,DixoRi00,pos,P,,,,,
player,201610020tam,den,DixoRi00,offense,0,,,,,
player,201610020tam,den,DixoRi00,off_pct,0%,,,,,
player,201610020tam,den,DixoRi00,defense,0,,,,,
player,201610020tam,den,DixoRi00,def_pct,0%,,,,,
player,201610020tam,den,DixoRi00,special_teams,12,,,,,
player,201610020tam,den,DixoRi00,st_pct,43%,,,,,
player,201610020tam,den,KreiCa00,pos,LS,,,,,
player,201610020tam,den,KreiCa00,offense,0,,,,,
player,201610020tam,den,KreiCa00,off_pct,0%,,,,,
player,201610020tam,den,KreiCa00,defense,0,,,,,
player,201610020tam,den,KreiCa00,def_pct,0%,,,,,
player,201610020tam,den,KreiCa00,special_teams,12,,,,,
player,201610020tam,den,KreiCa00,st_pct,43%,,,,,
player,201610020tam,den,McMaBr01,pos,K,,,,,
player,201610020tam,den,McMaBr01,offense,0,,,,,
player,201610020tam,den,McMaBr01,off_pct,0%,,,,,
player,201610020tam,den,McMaBr01,defense,0,,,,,
player,201610020tam,den,McMaBr01,def_pct,0%,,,,,
player,201610020tam,den,McMaBr01,special_teams,11,,,,,
player,201610020tam,den,McMaBr01,st_pct,39%,,,,,
player,201610020tam,den,SimmJu00,pos,FS,,,,,
player,201610020tam,den,SimmJu00,offense,0,,,,,
player,201610020tam,den,SimmJu00,off_pct,0%,,,,,
player,201610020tam,den,SimmJu00,defense,0,,,,,
player,201610020tam,den,SimmJu00,def_pct,0%,,,,,
player,201610020tam,den,SimmJu00,special_teams,10,,,,,
player,201610020tam,den,SimmJu00,st_pct,36%,,,,,
