game,2016,3,20160925,201609250phi,pit,"Pittsburgh Steelers",3,phi,"Philadelphia Eagles",34
player,201609250phi,phi,VaeaDe01,off_pct,0%,,,,,
player,201609250phi,phi,VaeaDe01,defense,19,,,,,
player,201609250phi,phi,VaeaDe01,def_pct,32%,,,,,
player,201609250phi,phi,VaeaDe01,special_teams,0,,,,,
player,201609250phi,phi,VaeaDe01,st_pct,0%,,,,,
player,201609250phi,phi,SmitMa03,pos,DE,,,,,
player,201609250phi,phi,SmitMa03,offense,0,,,,,
player,201609250phi,phi,SmitMa03,off_pct,0%,,,,,
player,201609250phi,phi,SmitMa03,defense,13,,,,,
player,201609250phi,phi,SmitMa03,def_pct,22%,,,,,
player,201609250phi,phi,SmitMa03,special_teams,14,,,,,
player,201609250phi,phi,SmitMa03,st_pct,54%,,,,,
player,201609250phi,phi,TullSt20,pos,LB,,,,,
player,201609250phi,phi,TullSt20,offense,0,,,,,
player,201609250phi,phi,TullSt20,off_pct,0%,,,,,
player,201609250phi,phi,TullSt20,defense,11,,,,,
player,201609250phi,phi,TullSt20,def_pct,18%,,,,,
player,201609250phi,phi,TullSt20,special_teams,0,,,,,
player,201609250phi,phi,TullSt20,st_pct,0%,,,,,
player,201609250phi,phi,KendMy00,pos,LB,,,,,
player,201609250phi,phi,KendMy00,offense,0,,,,,
player,201609250phi,phi,KendMy00,off_pct,0%,,,,,
player,201609250phi,phi,KendMy00,defense,9,,,,,
player,201609250phi,phi,KendMy00,def_pct,15%,,,,,
player,201609250phi,phi,KendMy00,special_teams,11,,,,,
player,201609250phi,phi,KendMy00,st_pct,42%,,,,,
player,201609250phi,phi,MeanSt00,pos,DE,,,,,
player,201609250phi,phi,MeanSt00,offense,0,,,,,
player,201609250phi,phi,MeanSt00,off_pct,0%,,,,,
player,201609250phi,phi,MeanSt00,defense,6,,,,,
player,201609250phi,phi,MeanSt00,def_pct,10%,,,,,
player,201609250phi,phi,MeanSt00,special_teams,2,,,,,
player,201609250phi,phi,MeanSt00,st_pct,8%,,,,,
player,201609250phi,phi,WatkJa01,pos,SS,,,,,
player,201609250phi,phi,WatkJa01,offense,0,,,,,
player,201609250phi,phi,WatkJa01,off_pct,0%,,,,,
player,201609250phi,phi,WatkJa01,defense,3,,,,,
player,201609250phi,phi,WatkJa01,def_pct,5%,,,,,
player,201609250phi,phi,WatkJa01,special_teams,18,,,,,
player,201609250phi,phi,WatkJa01,st_pct,69%,,,,,
player,201609250phi,phi,GoodNa00,pos,LB,,,,,
player,201609250phi,phi,GoodNa00,offense,0,,,,,
player,201609250phi,phi,GoodNa00,off_pct,0%,,,,,
player,201609250phi,phi,GoodNa00,defense,1,,,,,
player,201609250phi,phi,GoodNa00,def_pct,2%,,,,,
player,201609250phi,phi,GoodNa00,special_teams,18,,,,,
player,201609250phi,phi,GoodNa00,st_pct,69%,,,,,
player,201609250phi,phi,BramBr00,pos,DE,,,,,
player,201609250phi,phi,BramBr00,offense,0,,,,,
player,201609250phi,phi,BramBr00,off_pct,0%,,,,,
player,201609250phi,phi,BramBr00,defense,0,,,,,
player,201609250phi,phi,BramBr00,def_pct,0%,,,,,
player,201609250phi,phi,BramBr00,special_teams,20,,,,,
player,201609250phi,phi,BramBr00,st_pct,77%,,,,,
player,201609250phi,phi,MaraCh99,pos,FS,,,,,
player,201609250phi,phi,MaraCh99,offense,0,,,,,
player,201609250phi,phi,MaraCh99,off_pct,0%,,,,,
player,201609250phi,phi,MaraCh99,defense,0,,,,,
player,201609250phi,phi,MaraCh99,def_pct,0%,,,,,
player,201609250phi,phi,MaraCh99,special_teams,20,,,,,
player,201609250phi,phi,MaraCh99,st_pct,77%,,,,,
player,201609250phi,phi,GrugKa00,pos,LB,,,,,
player,201609250phi,phi,GrugKa00,offense,0,,,,,
player,201609250phi,phi,GrugKa00,off_pct,0%,,,,,
player,201609250phi,phi,GrugKa00,defense,0,,,,,
player,201609250phi,phi,GrugKa00,def_pct,0%,,,,,
player,201609250phi,phi,GrugKa00,special_teams,18,,,,,
player,201609250phi,phi,GrugKa00,st_pct,69%,,,,,
player,201609250phi,phi,SturCa00,pos,K,,,,,
player,201609250phi,phi,SturCa00,offense,0,,,,,
player,201609250phi,phi,SturCa00,off_pct,0%,,,,,
player,201609250phi,phi,SturCa00,defense,0,,,,,
player,201609250phi,phi,SturCa00,def_pct,0%,,,,,
player,201609250phi,phi,SturCa00,special_teams,13,,,,,
player,201609250phi,phi,SturCa00,st_pct,50%,,,,,
player,201609250phi,phi,BrooTe00,pos,SS,,,,,
player,201609250phi,phi,BrooTe00,offense,0,,,,,
player,201609250phi,phi,BrooTe00,off_pct,0%,,,,,
player,201609250phi,phi,BrooTe00,defense,0,,,,,
player,201609250phi,phi,BrooTe00,def_pct,0%,,,,,
player,201609250phi,phi,BrooTe00,special_teams,11,,,,,
player,201609250phi,phi,BrooTe00,st_pct,42%,,,,,
player,201609250phi,phi,JoneDo21,pos,P,,,,,
player,201609250phi,phi,JoneDo21,offense,0,,,,,
player,201609250phi,phi,JoneDo21,off_pct,0%,,,,,
player,201609250phi,phi,JoneDo21,defense,0,,,,,
player,201609250phi,phi,JoneDo21,def_pct,0%,,,,,
player,201609250phi,phi,JoneDo21,special_teams,11,,,,,
player,201609250phi,phi,JoneDo21,st_pct,42%,,,,,
player,201609250phi,phi,DoreJo20,pos,LS,,,,,
player,201609250phi,phi,DoreJo20,offense,0,,,,,
player,201609250phi,phi,DoreJo20,off_pct,0%,,,,,
player,201609250phi,phi,DoreJo20,defense,0,,,,,
player,201609250phi,phi,DoreJo20,def_pct,0%,,,,,
player,201609250phi,phi,DoreJo20,special_teams,11,,,,,
player,201609250phi,phi,DoreJo20,st_pct,42%,,,,,
player,201609250phi,pit,BrowAn04,pos,WR,,,,,
player,201609250phi,pit,BrowAn04,offense,60,,,,,
player,201609250phi,pit,BrowAn04,off_pct,100%,,,,,
player,201609250phi,pit,BrowAn04,defense,0,,,,,
player,201609250phi,pit,BrowAn04,def_pct,0%,,,,,
player,201609250phi,pit,BrowAn04,special_teams,4,,,,,
player,201609250phi,pit,BrowAn04,st_pct,15%,,,,,
player,201609250phi,pit,GilbMa00,pos,T,,,,,
player,201609250phi,pit,GilbMa00,offense,60,,,,,
player,201609250phi,pit,GilbMa00,off_pct,100%,,,,,
player,201609250phi,pit,GilbMa00,defense,0,,,,,
player,201609250phi,pit,GilbMa00,def_pct,0%,,,,,
player,201609250phi,pit,GilbMa00,special_teams,2,,,,,
player,201609250phi,pit,GilbMa00,st_pct,8%,,,,,
player,201609250phi,pit,DeCaDa00,pos,G,,,,,
player,201609250phi,pit,DeCaDa00,offense,60,,,,,
player,201609250phi,pit,DeCaDa00,off_pct,100%,,,,,
player,201609250phi,pit,DeCaDa00,defense,0,,,,,
player,201609250phi,pit,DeCaDa00,def_pct,0%,,,,,
player,201609250phi,pit,DeCaDa00,special_teams,2,,,,,
player,201609250phi,pit,DeCaDa00,st_pct,8%,,,,,
player,201609250phi,pit,VillAl00,pos,T,,,,,
player,201609250phi,pit,VillAl00,offense,60,,,,,
player,201609250phi,pit,VillAl00,off_pct,100%,,,,,
player,201609250phi,pit,VillAl00,defense,0,,,,,
player,201609250phi,pit,VillAl00,def_pct,0%,,,,,
player,201609250phi,pit,VillAl00,special_teams,2,,,,,
player,201609250phi,pit,VillAl00,st_pct,8%,,,,,
player,201609250phi,pit,PounMa20,pos,C,,,,,
player,201609250phi,pit,PounMa20,offense,60,,,,,
player,201609250phi,pit,PounMa20,off_pct,100%,,,,,
player,201609250phi,pit,PounMa20,defense,0,,,,,
player,201609250phi,pit,PounMa20,def_pct,0%,,,,,
player,201609250phi,pit,PounMa20,special_teams,0,,,,,
player,201609250phi,pit,PounMa20,st_pct,0%,,,,,
player,201609250phi,pit,RoetBe00,pos,QB,,,,,
player,201609250phi,pit,RoetBe00,offense,60,,,,,
player,201609250phi,pit,RoetBe00,off_pct,100%,,,,,
player,201609250phi,pit,RoetBe00,defense,0,,,,,
player,201609250phi,pit,RoetBe00,def_pct,0%,,,,,
player,201609250phi,pit,RoetBe00,special_teams,0,,,,,
player,201609250phi,pit,RoetBe00,st_pct,0%,,,,,
player,201609250phi,pit,JameJe00,pos,TE,,,,,
player,201609250phi,pit,JameJe00,offense,58,,,,,
player,201609250phi,pit,JameJe00,off_pct,97%,,,,,
player,201609250phi,pit,JameJe00,defense,0,,,,,
player,201609250phi,pit,JameJe00,def_pct,0%,,,,,
player,201609250phi,pit,JameJe00,special_teams,9,,,,,
player,201609250phi,pit,JameJe00,st_pct,35%,,,,,
player,201609250phi,pit,WillDe02,pos,RB,,,,,
player,201609250phi,pit,WillDe02,offense,52,,,,,
player,201609250phi,pit,WillDe02,off_pct,87%,,,,,
player,201609250phi,pit,WillDe02,defense,0,,,,,
player,201609250phi,pit,WillDe02,def_pct,0%,,,,,
player,201609250phi,pit,WillDe02,special_teams,0,,,,,
player,201609250phi,pit,WillDe02,st_pct,0%,,,,,
player,201609250phi,pit,CoatSa00,pos,WR,,,,,
player,201609250phi,pit,CoatSa00,offense,40,,,,,
player,201609250phi,pit,CoatSa00,off_pct,67%,,,,,
player,201609250phi,pit,CoatSa00,defense,0,,,,,
player,201609250phi,pit,CoatSa00,def_pct,0%,,,,,
player,201609250phi,pit,CoatSa00,special_teams,12,,,,,
player,201609250phi,pit,CoatSa00,st_pct,46%,,,,,
player,201609250phi,pit,FinnB.01,pos,C,,,,,
player,201609250phi,pit,FinnB.01,offense,38,,,,,
player,201609250phi,pit,FinnB.01,off_pct,63%,,,,,
player,201609250phi,pit,FinnB.01,defense,0,,,,,
player,201609250phi,pit,FinnB.01,def_pct,0%,,,,,
player,201609250phi,pit,FinnB.01,special_teams,2,,,,,
player,201609250phi,pit,FinnB.01,st_pct,8%,,,,,
player,201609250phi,pit,HeywDa00,pos,WR,,,,,
player,201609250phi,pit,HeywDa00,offense,27,,,,,
player,201609250phi,pit,HeywDa00,off_pct,45%,,,,,
player,201609250phi,pit,HeywDa00,defense,0,,,,,
player,201609250phi,pit,HeywDa00,def_pct,0%,,,,,
player,201609250phi,pit,HeywDa00,special_teams,11,,,,,
player,201609250phi,pit,HeywDa00,st_pct,42%,,,,,
player,201609250phi,pit,WheaMa00,pos,WR,,,,,
player,201609250phi,pit,WheaMa00,offense,27,,,,,
player,201609250phi,pit,WheaMa00,off_pct,45%,,,,,
player,201609250phi,pit,WheaMa00,defense,0,,,,,
player,201609250phi,pit,WheaMa00,def_pct,0%,,,,,
player,201609250phi,pit,WheaMa00,special_teams,0,,,,,
player,201609250phi,pit,WheaMa00,st_pct,0%,,,,,
player,201609250phi,pit,FostRa21,pos,G,,,,,
player,201609250phi,pit,FostRa21,offense,22,,,,,
player,201609250phi,pit,FostRa21,off_pct,37%,,,,,
player,201609250phi,pit,FostRa21,defense,0,,,,,
player,201609250phi,pit,FostRa21,def_pct,0%,,,,,
player,201609250phi,pit,FostRa21,special_teams,0,,,,,
player,201609250phi,pit,FostRa21,st_pct,0%,,,,,
player,201609250phi,pit,RogeEl00,pos,WR,,,,,
player,201609250phi,pit,RogeEl00,offense,21,,,,,
player,201609250phi,pit,RogeEl00,off_pct,35%,,,,,
player,201609250phi,pit,RogeEl00,defense,0,,,,,
player,201609250phi,pit,RogeEl00,def_pct,0%,,,,,
player,201609250phi,pit,RogeEl00,special_teams,1,,,,,
player,201609250phi,pit,RogeEl00,st_pct,4%,,,,,
player,201609250phi,pit,JohnDa05,pos,TE,,,,,
player,201609250phi,pit,JohnDa05,offense,7,,,,,
player,201609250phi,pit,JohnDa05,off_pct,12%,,,,,
player,201609250phi,pit,JohnDa05,defense,0,,,,,
player,201609250phi,pit,JohnDa05,def_pct,0%,,,,,
player,201609250phi,pit,JohnDa05,special_teams,0,,,,,
player,201609250phi,pit,JohnDa05,st_pct,0%,,,,,
player,201609250phi,pit,GrimXa00,pos,TE,,,,,
player,201609250phi,pit,GrimXa00,offense,6,,,,,
player,201609250phi,pit,GrimXa00,off_pct,10%,,,,,
player,201609250phi,pit,GrimXa00,defense,0,,,,,
player,201609250phi,pit,GrimXa00,def_pct,0%,,,,,
player,201609250phi,pit,GrimXa00,special_teams,7,,,,,
player,201609250phi,pit,GrimXa00,st_pct,27%,,,,,
player,201609250phi,pit,RichDa00,pos,RB,,,,,
player,201609250phi,pit,RichDa00,offense,2,,,,,
player,201609250phi,pit,RichDa00,off_pct,3%,,,,,
player,201609250phi,pit,RichDa00,defense,0,,,,,
player,201609250phi,pit,RichDa00,def_pct,0%,,,,,
player,201609250phi,pit,RichDa00,special_teams,5,,,,,
player,201609250phi,pit,RichDa00,st_pct,19%,,,,,
player,201609250phi,pit,CockRo00,pos,CB,,,,,
player,201609250phi,pit,CockRo00,offense,0,,,,,
player,201609250phi,pit,CockRo00,off_pct,0%,,,,,
player,201609250phi,pit,CockRo00,defense,64,,,,,
player,201609250phi,pit,CockRo00,def_pct,98%,,,,,
player,201609250phi,pit,CockRo00,special_teams,6,,,,,
player,201609250phi,pit,CockRo00,st_pct,23%,,,,,
player,201609250phi,pit,GayxWi99,pos,CB,,,,,
player,201609250phi,pit,GayxWi99,offense,0,,,,,
player,201609250phi,pit,GayxWi99,off_pct,0%,,,,,
player,201609250phi,pit,GayxWi99,defense,64,,,,,
player,201609250phi,pit,GayxWi99,def_pct,98%,,,,,
player,201609250phi,pit,GayxWi99,special_teams,6,,,,,
player,201609250phi,pit,GayxWi99,st_pct,23%,,,,,
player,201609250phi,pit,MitcMi99,pos,FS,,,,,
player,201609250phi,pit,MitcMi99,offense,0,,,,,
player,201609250phi,pit,MitcMi99,off_pct,0%,,,,,
player,201609250phi,pit,MitcMi99,defense,64,,,,,
player,201609250phi,pit,MitcMi99,def_pct,98%,,,,,
player,201609250phi,pit,MitcMi99,special_teams,6,,,,,
player,201609250phi,pit,MitcMi99,st_pct,23%,,,,,
player,201609250phi,pit,TuitSt00,pos,DE,,,,,
player,201609250phi,pit,TuitSt00,offense,0,,,,,
player,201609250phi,pit,TuitSt00,off_pct,0%,,,,,
player,201609250phi,pit,TuitSt00,defense,62,,,,,
player,201609250phi,pit,TuitSt00,def_pct,95%,,,,,
player,201609250phi,pit,TuitSt00,special_teams,8,,,,,
player,201609250phi,pit,TuitSt00,st_pct,31%,,,,,
player,201609250phi,pit,DaviSe00,pos,FS,,,,,
player,201609250phi,pit,DaviSe00,offense,0,,,,,
player,201609250phi,pit,DaviSe00,off_pct,0%,,,,,
player,201609250phi,pit,DaviSe00,defense,59,,,,,
player,201609250phi,pit,DaviSe00,def_pct,91%,,,,,
player,201609250phi,pit,DaviSe00,special_teams,18,,,,,
player,201609250phi,pit,DaviSe00,st_pct,69%,,,,,
player,201609250phi,pit,HeywCa01,pos,DE,,,,,
player,201609250phi,pit,HeywCa01,offense,0,,,,,
player,201609250phi,pit,HeywCa01,off_pct,0%,,,,,
player,201609250phi,pit,HeywCa01,defense,57,,,,,
player,201609250phi,pit,HeywCa01,def_pct,88%,,,,,
player,201609250phi,pit,HeywCa01,special_teams,8,,,,,
player,201609250phi,pit,HeywCa01,st_pct,31%,,,,,
player,201609250phi,pit,WillVi01,pos,LB,,,,,
player,201609250phi,pit,WillVi01,offense,0,,,,,
player,201609250phi,pit,WillVi01,off_pct,0%,,,,,
player,201609250phi,pit,WillVi01,defense,46,,,,,
player,201609250phi,pit,WillVi01,def_pct,71%,,,,,
player,201609250phi,pit,WillVi01,special_teams,22,,,,,
player,201609250phi,pit,WillVi01,st_pct,85%,,,,,
player,201609250phi,pit,MoatAr00,pos,LB,,,,,
player,201609250phi,pit,MoatAr00,offense,0,,,,,
player,201609250phi,pit,MoatAr00,off_pct,0%,,,,,
player,201609250phi,pit,MoatAr00,defense,46,,,,,
player,201609250phi,pit,MoatAr00,def_pct,71%,,,,,
player,201609250phi,pit,MoatAr00,special_teams,9,,,,,
player,201609250phi,pit,MoatAr00,st_pct,35%,,,,,
player,201609250phi,pit,JoneJa05,pos,LB,,,,,
player,201609250phi,pit,JoneJa05,offense,0,,,,,
player,201609250phi,pit,JoneJa05,off_pct,0%,,,,,
player,201609250phi,pit,JoneJa05,defense,45,,,,,
player,201609250phi,pit,JoneJa05,def_pct,69%,,,,,
player,201609250phi,pit,JoneJa05,special_teams,2,,,,,
player,201609250phi,pit,JoneJa05,st_pct,8%,,,,,
player,201609250phi,pit,BurnAr00,pos,CB,,,,,
player,201609250phi,pit,BurnAr00,offense,0,,,,,
player,201609250phi,pit,BurnAr00,off_pct,0%,,,,,
player,201609250phi,pit,BurnAr00,defense,39,,,,,
player,201609250phi,pit,BurnAr00,def_pct,60%,,,,,
player,201609250phi,pit,BurnAr00,special_teams,7,,,,,
player,201609250phi,pit,BurnAr00,st_pct,27%,,,,,
player,201609250phi,pit,FortL.00,pos,LB,,,,,
player,201609250phi,pit,FortL.00,offense,0,,,,,
player,201609250phi,pit,FortL.00,off_pct,0%,,,,,
player,201609250phi,pit,FortL.00,defense,33,,,,,
player,201609250phi,pit,FortL.00,def_pct,51%,,,,,
player,201609250phi,pit,FortL.00,special_teams,21,,,,,
player,201609250phi,pit,FortL.00,st_pct,81%,,,,,
player,201609250phi,pit,ShazRy00,pos,LB,,,,,
player,201609250phi,pit,ShazRy00,offense,0,,,,,
player,201609250phi,pit,ShazRy00,off_pct,0%,,,,,
player,201609250phi,pit,ShazRy00,defense,33,,,,,
player,201609250phi,pit,ShazRy00,def_pct,51%,,,,,
player,201609250phi,pit,ShazRy00,special_teams,3,,,,,
player,201609250phi,pit,ShazRy00,st_pct,12%,,,,,
player,201609250phi,pit,HarrJa23,pos,LB,,,,,
player,201609250phi,pit,HarrJa23,offense,0,,,,,
player,201609250phi,pit,HarrJa23,off_pct,0%,,,,,
player,201609250phi,pit,HarrJa23,defense,21,,,,,
player,201609250phi,pit,HarrJa23,def_pct,32%,,,,,
player,201609250phi,pit,HarrJa23,special_teams,2,,,,,
player,201609250phi,pit,HarrJa23,st_pct,8%,,,,,
player,201609250phi,pit,ChicAn00,pos,LB,,,,,
player,201609250phi,pit,ChicAn00,offense,0,,,,,
player,201609250phi,pit,ChicAn00,off_pct,0%,,,,,
player,201609250phi,pit,ChicAn00,defense,18,,,,,
player,201609250phi,pit,ChicAn00,def_pct,28%,,,,,
player,201609250phi,pit,ChicAn00,special_teams,18,,,,,
player,201609250phi,pit,ChicAn00,st_pct,69%,,,,,
player,201609250phi,pit,TimmLa99,pos,LB,,,,,
player,201609250phi,pit,TimmLa99,offense,0,,,,,
player,201609250phi,pit,TimmLa99,off_pct,0%,,,,,
player,201609250phi,pit,TimmLa99,defense,17,,,,,
player,201609250phi,pit,TimmLa99,def_pct,26%,,,,,
player,201609250phi,pit,TimmLa99,special_teams,2,,,,,
player,201609250phi,pit,TimmLa99,st_pct,8%,,,,,
player,201609250phi,pit,HargJa00,pos,NT,,,,,
player,201609250phi,pit,HargJa00,offense,0,,,,,
player,201609250phi,pit,HargJa00,off_pct,0%,,,,,
player,201609250phi,pit,HargJa00,defense,13,,,,,
player,201609250phi,pit,HargJa00,def_pct,20%,,,,,
player,201609250phi,pit,HargJa00,special_teams,13,,,,,
player,201609250phi,pit,HargJa00,st_pct,50%,,,,,
player,201609250phi,pit,McCuDa00,pos,NT,,,,,
player,201609250phi,pit,McCuDa00,offense,0,,,,,
player,201609250phi,pit,McCuDa00,off_pct,0%,,,,,
player,201609250phi,pit,McCuDa00,defense,11,,,,,
player,201609250phi,pit,McCuDa00,def_pct,17%,,,,,
player,201609250phi,pit,McCuDa00,special_teams,6,,,,,
player,201609250phi,pit,McCuDa00,st_pct,23%,,,,,
player,201609250phi,pit,MathRi99,pos,DE,,,,,
player,201609250phi,pit,MathRi99,offense,0,,,,,
player,201609250phi,pit,MathRi99,off_pct,0%,,,,,
player,201609250phi,pit,MathRi99,defense,11,,,,,
player,201609250phi,pit,MathRi99,def_pct,17%,,,,,
player,201609250phi,pit,MathRi99,special_teams,0,,,,,
player,201609250phi,pit,MathRi99,st_pct,0%,,,,,
player,201609250phi,pit,GoldRo00,pos,FS,,,,,
player,201609250phi,pit,GoldRo00,offense,0,,,,,
player,201609250phi,pit,GoldRo00,off_pct,0%,,,,,
player,201609250phi,pit,GoldRo00,defense,10,,,,,
player,201609250phi,pit,GoldRo00,def_pct,15%,,,,,
player,201609250phi,pit,GoldRo00,special_teams,2,,,,,
player,201609250phi,pit,GoldRo00,st_pct,8%,,,,,
player,201609250phi,pit,ThomSh00,pos,SS,,,,,
player,201609250phi,pit,ThomSh00,offense,0,,,,,
player,201609250phi,pit,ThomSh00,off_pct,0%,,,,,
player,201609250phi,pit,ThomSh00,defense,1,,,,,
player,201609250phi,pit,ThomSh00,def_pct,2%,,,,,
player,201609250phi,pit,ThomSh00,special_teams,18,,,,,
player,201609250phi,pit,ThomSh00,st_pct,69%,,,,,
player,201609250phi,pit,MataTy00,pos,LB,,,,,
player,201609250phi,pit,MataTy00,offense,0,,,,,
player,201609250phi,pit,MataTy00,off_pct,0%,,,,,
player,201609250phi,pit,MataTy00,defense,1,,,,,
player,201609250phi,pit,MataTy00,def_pct,2%,,,,,
player,201609250phi,pit,MataTy00,special_teams,6,,,,,
player,201609250phi,pit,MataTy00,st_pct,23%,,,,,
player,201609250phi,pit,TousFi00,pos,RB,,,,,
player,201609250phi,pit,TousFi00,offense,0,,,,,
player,201609250phi,pit,TousFi00,off_pct,0%,,,,,
player,201609250phi,pit,TousFi00,defense,0,,,,,
player,201609250phi,pit,TousFi00,def_pct,0%,,,,,
player,201609250phi,pit,TousFi00,special_teams,15,,,,,
player,201609250phi,pit,TousFi00,st_pct,58%,,,,,
player,201609250phi,pit,DangJo00,pos,SS,,,,,
player,201609250phi,pit,DangJo00,offense,0,,,,,
player,201609250phi,pit,DangJo00,off_pct,0%,,,,,
player,201609250phi,pit,DangJo00,defense,0,,,,,
player,201609250phi,pit,DangJo00,def_pct,0%,,,,,
player,201609250phi,pit,DangJo00,special_teams,11,,,,,
player,201609250phi,pit,DangJo00,st_pct,42%,,,,,
player,201609250phi,pit,WarrGr20,pos,LS,,,,,
player,201609250phi,pit,WarrGr20,offense,0,,,,,
player,201609250phi,pit,WarrGr20,off_pct,0%,,,,,
player,201609250phi,pit,WarrGr20,defense,0,,,,,
player,201609250phi,pit,WarrGr20,def_pct,0%,,,,,
player,201609250phi,pit,WarrGr20,special_teams,6,,,,,
player,201609250phi,pit,WarrGr20,st_pct,23%,,,,,
player,201609250phi,pit,BerrJo00,pos,P,,,,,
player,201609250phi,pit,BerrJo00,offense,0,,,,,
player,201609250phi,pit,BerrJo00,off_pct,0%,,,,,
player,201609250phi,pit,BerrJo00,defense,0,,,,,
player,201609250phi,pit,BerrJo00,def_pct,0%,,,,,
player,201609250phi,pit,BerrJo00,special_teams,6,,,,,
player,201609250phi,pit,BerrJo00,st_pct,23%,,,,,
player,201609250phi,pit,BoswCh00,pos,K,,,,,
player,201609250phi,pit,BoswCh00,offense,0,,,,,
player,201609250phi,pit,BoswCh00,off_pct,0%,,,,,
player,201609250phi,pit,BoswCh00,defense,0,,,,,
player,201609250phi,pit,BoswCh00,def_pct,0%,,,,,
player,201609250phi,pit,BoswCh00,special_teams,4,,,,,
player,201609250phi,pit,BoswCh00,st_pct,15%,,,,,
player,201609250phi,pit,GilbJu00,pos,CB,,,,,
player,201609250phi,pit,GilbJu00,offense,0,,,,,
player,201609250phi,pit,GilbJu00,off_pct,0%,,,,,
player,201609250phi,pit,GilbJu00,defense,0,,,,,
player,201609250phi,pit,GilbJu00,def_pct,0%,,,,,
player,201609250phi,pit,GilbJu00,special_teams,2,,,,,
player,201609250phi,pit,GilbJu00,st_pct,8%,,,,,
player,201609250phi,pit,HarrRy20,pos,T,,,,,
player,201609250phi,pit,HarrRy20,offense,0,,,,,
player,201609250phi,pit,HarrRy20,off_pct,0%,,,,,
player,201609250phi,pit,HarrRy20,defense,0,,,,,
player,201609250phi,pit,HarrRy20,def_pct,0%,,,,,
player,201609250phi,pit,HarrRy20,special_teams,2,,,,,
player,201609250phi,pit,HarrRy20,st_pct,8%,,,,,
