game,2016,2,20160918,201609180det,oti,"Tennessee Titans",16,det,"Detroit Lions",15
player,201609180det,det,ThorKh00,fumbles_forced,0,,,,,
player,201609180det,det,VanNKy00,def_int,0,,,,,
player,201609180det,det,VanNKy00,def_int_yds,0,,,,,
player,201609180det,det,VanNKy00,def_int_td,0,,,,,
player,201609180det,det,VanNKy00,def_int_long,0,,,,,
player,201609180det,det,VanNKy00,pass_defended,0,,,,,
player,201609180det,det,VanNKy00,sacks,0.0,,,,,
player,201609180det,det,VanNKy00,tackles_combined,1,,,,,
player,201609180det,det,VanNKy00,tackles_solo,1,,,,,
player,201609180det,det,VanNKy00,tackles_assists,0,,,,,
player,201609180det,det,VanNKy00,tackles_loss,0,,,,,
player,201609180det,det,VanNKy00,qb_hits,0,,,,,
player,201609180det,det,VanNKy00,fumbles_rec,0,,,,,
player,201609180det,det,VanNKy00,fumbles_rec_yds,0,,,,,
player,201609180det,det,VanNKy00,fumbles_rec_td,0,,,,,
player,201609180det,det,VanNKy00,fumbles_forced,0,,,,,
player,201609180det,oti,MariMa00,kick_ret,1,,,,,
player,201609180det,oti,MariMa00,kick_ret_yds,19,,,,,
player,201609180det,oti,MariMa00,kick_ret_yds_per_ret,19.0,,,,,
player,201609180det,oti,MariMa00,kick_ret_td,0,,,,,
player,201609180det,oti,MariMa00,kick_ret_long,19,,,,,
player,201609180det,oti,MariMa00,punt_ret,2,,,,,
player,201609180det,oti,MariMa00,punt_ret_yds,9,,,,,
player,201609180det,oti,MariMa00,punt_ret_yds_per_ret,4.5,,,,,
player,201609180det,oti,MariMa00,punt_ret_td,0,,,,,
player,201609180det,oti,MariMa00,punt_ret_long,7,,,,,
player,201609180det,oti,AndrAn00,kick_ret,1,,,,,
player,201609180det,oti,AndrAn00,kick_ret_yds,15,,,,,
player,201609180det,oti,AndrAn00,kick_ret_yds_per_ret,15.0,,,,,
player,201609180det,oti,AndrAn00,kick_ret_td,0,,,,,
player,201609180det,oti,AndrAn00,kick_ret_long,15,,,,,
player,201609180det,oti,AndrAn00,punt_ret,0,,,,,
player,201609180det,oti,AndrAn00,punt_ret_yds,0,,,,,
player,201609180det,oti,AndrAn00,punt_ret_yds_per_ret,,,,,,
player,201609180det,oti,AndrAn00,punt_ret_td,0,,,,,
player,201609180det,oti,AndrAn00,punt_ret_long,0,,,,,
player,201609180det,det,RobeAn00,kick_ret,1,,,,,
player,201609180det,det,RobeAn00,kick_ret_yds,10,,,,,
player,201609180det,det,RobeAn00,kick_ret_yds_per_ret,10.0,,,,,
player,201609180det,det,RobeAn00,kick_ret_td,0,,,,,
player,201609180det,det,RobeAn00,kick_ret_long,10,,,,,
player,201609180det,det,RobeAn00,punt_ret,2,,,,,
player,201609180det,det,RobeAn00,punt_ret_yds,23,,,,,
player,201609180det,det,RobeAn00,punt_ret_yds_per_ret,11.5,,,,,
player,201609180det,det,RobeAn00,punt_ret_td,0,,,,,
player,201609180det,det,RobeAn00,punt_ret_long,13,,,,,
player,201609180det,det,WashDw00,kick_ret,1,,,,,
player,201609180det,det,WashDw00,kick_ret_yds,25,,,,,
player,201609180det,det,WashDw00,kick_ret_yds_per_ret,25.0,,,,,
player,201609180det,det,WashDw00,kick_ret_td,0,,,,,
player,201609180det,det,WashDw00,kick_ret_long,25,,,,,
player,201609180det,det,WashDw00,punt_ret,0,,,,,
player,201609180det,det,WashDw00,punt_ret_yds,0,,,,,
player,201609180det,det,WashDw00,punt_ret_yds_per_ret,,,,,,
player,201609180det,det,WashDw00,punt_ret_td,0,,,,,
player,201609180det,det,WashDw00,punt_ret_long,0,,,,,
player,201609180det,oti,SuccRy44,xpm,1,,,,,
player,201609180det,oti,SuccRy44,xpa,1,,,,,
player,201609180det,oti,SuccRy44,fgm,1,,,,,
player,201609180det,oti,SuccRy44,fga,2,,,,,
player,201609180det,oti,SuccRy44,punt,0,,,,,
player,201609180det,oti,SuccRy44,punt_yds,0,,,,,
player,201609180det,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201609180det,oti,SuccRy44,punt_long,0,,,,,
player,201609180det,oti,KernBr20,xpm,,,,,,
player,201609180det,oti,KernBr20,xpa,,,,,,
player,201609180det,oti,KernBr20,fgm,,,,,,
player,201609180det,oti,KernBr20,fga,,,,,,
player,201609180det,oti,KernBr20,punt,3,,,,,
player,201609180det,oti,KernBr20,punt_yds,142,,,,,
player,201609180det,oti,KernBr20,punt_yds_per_punt,47.3,,,,,
player,201609180det,oti,KernBr20,punt_long,54,,,,,
player,201609180det,det,PratMa20,xpm,1,,,,,
player,201609180det,det,PratMa20,xpa,1,,,,,
player,201609180det,det,PratMa20,fgm,2,,,,,
player,201609180det,det,PratMa20,fga,2,,,,,
player,201609180det,det,PratMa20,punt,0,,,,,
player,201609180det,det,PratMa20,punt_yds,0,,,,,
player,201609180det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201609180det,det,PratMa20,punt_long,0,,,,,
player,201609180det,det,MartSa01,xpm,,,,,,
player,201609180det,det,MartSa01,xpa,,,,,,
player,201609180det,det,MartSa01,fgm,,,,,,
player,201609180det,det,MartSa01,fga,,,,,,
player,201609180det,det,MartSa01,punt,5,,,,,
player,201609180det,det,MartSa01,punt_yds,217,,,,,
player,201609180det,det,MartSa01,punt_yds_per_punt,43.4,,,,,
player,201609180det,det,MartSa01,punt_long,51,,,,,
player,201609180det,det,DeckTa00,pos,T,,,,,
player,201609180det,det,DeckTa00,offense,79,,,,,
player,201609180det,det,DeckTa00,off_pct,100%,,,,,
player,201609180det,det,DeckTa00,defense,0,,,,,
player,201609180det,det,DeckTa00,def_pct,0%,,,,,
player,201609180det,det,DeckTa00,special_teams,3,,,,,
player,201609180det,det,DeckTa00,st_pct,13%,,,,,
player,201609180det,det,WarfLa00,pos,G,,,,,
player,201609180det,det,WarfLa00,offense,79,,,,,
player,201609180det,det,WarfLa00,off_pct,100%,,,,,
player,201609180det,det,WarfLa00,defense,0,,,,,
player,201609180det,det,WarfLa00,def_pct,0%,,,,,
player,201609180det,det,WarfLa00,special_teams,3,,,,,
player,201609180det,det,WarfLa00,st_pct,13%,,,,,
player,201609180det,det,TomlLa01,pos,G,,,,,
player,201609180det,det,TomlLa01,offense,79,,,,,
player,201609180det,det,TomlLa01,off_pct,100%,,,,,
player,201609180det,det,TomlLa01,defense,0,,,,,
player,201609180det,det,TomlLa01,def_pct,0%,,,,,
player,201609180det,det,TomlLa01,special_teams,3,,,,,
player,201609180det,det,TomlLa01,st_pct,13%,,,,,
player,201609180det,det,SwanTr00,pos,C,,,,,
player,201609180det,det,SwanTr00,offense,79,,,,,
player,201609180det,det,SwanTr00,off_pct,100%,,,,,
player,201609180det,det,SwanTr00,defense,0,,,,,
player,201609180det,det,SwanTr00,def_pct,0%,,,,,
player,201609180det,det,SwanTr00,special_teams,3,,,,,
player,201609180det,det,SwanTr00,st_pct,13%,,,,,
player,201609180det,det,StafMa00,pos,QB,,,,,
player,201609180det,det,StafMa00,offense,79,,,,,
player,201609180det,det,StafMa00,off_pct,100%,,,,,
player,201609180det,det,StafMa00,defense,0,,,,,
player,201609180det,det,StafMa00,def_pct,0%,,,,,
player,201609180det,det,StafMa00,special_teams,0,,,,,
player,201609180det,det,StafMa00,st_pct,0%,,,,,
player,201609180det,det,ReifRi00,pos,T,,,,,
player,201609180det,det,ReifRi00,offense,75,,,,,
player,201609180det,det,ReifRi00,off_pct,95%,,,,,
player,201609180det,det,ReifRi00,defense,0,,,,,
player,201609180det,det,ReifRi00,def_pct,0%,,,,,
player,201609180det,det,ReifRi00,special_teams,3,,,,,
player,201609180det,det,ReifRi00,st_pct,13%,,,,,
player,201609180det,det,JoneMa02,pos,WR,,,,,
player,201609180det,det,JoneMa02,offense,73,,,,,
player,201609180det,det,JoneMa02,off_pct,92%,,,,,
player,201609180det,det,JoneMa02,defense,0,,,,,
player,201609180det,det,JoneMa02,def_pct,0%,,,,,
player,201609180det,det,JoneMa02,special_teams,0,,,,,
player,201609180det,det,JoneMa02,st_pct,0%,,,,,
player,201609180det,det,EbroEr00,pos,TE,,,,,
player,201609180det,det,EbroEr00,offense,71,,,,,
player,201609180det,det,EbroEr00,off_pct,90%,,,,,
player,201609180det,det,EbroEr00,defense,0,,,,,
player,201609180det,det,EbroEr00,def_pct,0%,,,,,
player,201609180det,det,EbroEr00,special_teams,0,,,,,
player,201609180det,det,EbroEr00,st_pct,0%,,,,,
player,201609180det,det,TateGo00,pos,WR,,,,,
player,201609180det,det,TateGo00,offense,70,,,,,
player,201609180det,det,TateGo00,off_pct,89%,,,,,
player,201609180det,det,TateGo00,defense,0,,,,,
player,201609180det,det,TateGo00,def_pct,0%,,,,,
player,201609180det,det,TateGo00,special_teams,0,,,,,
player,201609180det,det,TateGo00,st_pct,0%,,,,,
player,201609180det,det,BoldAn00,pos,WR,,,,,
player,201609180det,det,BoldAn00,offense,67,,,,,
player,201609180det,det,BoldAn00,off_pct,85%,,,,,
player,201609180det,det,BoldAn00,defense,0,,,,,
player,201609180det,det,BoldAn00,def_pct,0%,,,,,
player,201609180det,det,BoldAn00,special_teams,0,,,,,
player,201609180det,det,BoldAn00,st_pct,0%,,,,,
player,201609180det,det,RiddTh00,pos,RB,,,,,
player,201609180det,det,RiddTh00,offense,51,,,,,
player,201609180det,det,RiddTh00,off_pct,65%,,,,,
player,201609180det,det,RiddTh00,defense,0,,,,,
player,201609180det,det,RiddTh00,def_pct,0%,,,,,
player,201609180det,det,RiddTh00,special_teams,0,,,,,
player,201609180det,det,RiddTh00,st_pct,0%,,,,,
player,201609180det,det,LeexKh00,pos,TE,,,,,
player,201609180det,det,LeexKh00,offense,20,,,,,
player,201609180det,det,LeexKh00,off_pct,25%,,,,,
player,201609180det,det,LeexKh00,defense,0,,,,,
player,201609180det,det,LeexKh00,def_pct,0%,,,,,
player,201609180det,det,LeexKh00,special_teams,3,,,,,
player,201609180det,det,LeexKh00,st_pct,13%,,,,,
player,201609180det,det,AbduAm00,pos,RB,,,,,
player,201609180det,det,AbduAm00,offense,17,,,,,
player,201609180det,det,AbduAm00,off_pct,22%,,,,,
player,201609180det,det,AbduAm00,defense,0,,,,,
player,201609180det,det,AbduAm00,def_pct,0%,,,,,
player,201609180det,det,AbduAm00,special_teams,0,,,,,
player,201609180det,det,AbduAm00,st_pct,0%,,,,,
player,201609180det,det,WashDw00,pos,RB,,,,,
player,201609180det,det,WashDw00,offense,11,,,,,
player,201609180det,det,WashDw00,off_pct,14%,,,,,
player,201609180det,det,WashDw00,defense,0,,,,,
player,201609180det,det,WashDw00,def_pct,0%,,,,,
player,201609180det,det,WashDw00,special_teams,15,,,,,
player,201609180det,det,WashDw00,st_pct,65%,,,,,
player,201609180det,det,RobeAn00,pos,WR,,,,,
player,201609180det,det,RobeAn00,offense,9,,,,,
player,201609180det,det,RobeAn00,off_pct,11%,,,,,
player,201609180det,det,RobeAn00,defense,0,,,,,
player,201609180det,det,RobeAn00,def_pct,0%,,,,,
player,201609180det,det,RobeAn00,special_teams,7,,,,,
player,201609180det,det,RobeAn00,st_pct,30%,,,,,
player,201609180det,det,BurtMi00,pos,FB,,,,,
player,201609180det,det,BurtMi00,offense,5,,,,,
player,201609180det,det,BurtMi00,off_pct,6%,,,,,
player,201609180det,det,BurtMi00,defense,0,,,,,
player,201609180det,det,BurtMi00,def_pct,0%,,,,,
player,201609180det,det,BurtMi00,special_teams,11,,,,,
player,201609180det,det,BurtMi00,st_pct,48%,,,,,
player,201609180det,det,RobiCo00,pos,T,,,,,
player,201609180det,det,RobiCo00,offense,5,,,,,
player,201609180det,det,RobiCo00,off_pct,6%,,,,,
player,201609180det,det,RobiCo00,defense,0,,,,,
player,201609180det,det,RobiCo00,def_pct,0%,,,,,
player,201609180det,det,RobiCo00,special_teams,3,,,,,
player,201609180det,det,RobiCo00,st_pct,13%,,,,,
player,201609180det,det,LawsNe00,pos,CB,,,,,
player,201609180det,det,LawsNe00,offense,0,,,,,
player,201609180det,det,LawsNe00,off_pct,0%,,,,,
player,201609180det,det,LawsNe00,defense,67,,,,,
player,201609180det,det,LawsNe00,def_pct,100%,,,,,
player,201609180det,det,LawsNe00,special_teams,8,,,,,
player,201609180det,det,LawsNe00,st_pct,35%,,,,,
player,201609180det,det,WhitTa00,pos,LB,,,,,
player,201609180det,det,WhitTa00,offense,0,,,,,
player,201609180det,det,WhitTa00,off_pct,0%,,,,,
player,201609180det,det,WhitTa00,defense,67,,,,,
player,201609180det,det,WhitTa00,def_pct,100%,,,,,
player,201609180det,det,WhitTa00,special_teams,4,,,,,
player,201609180det,det,WhitTa00,st_pct,17%,,,,,
player,201609180det,det,SlayDa00,pos,CB,,,,,
player,201609180det,det,SlayDa00,offense,0,,,,,
player,201609180det,det,SlayDa00,off_pct,0%,,,,,
player,201609180det,det,SlayDa00,defense,67,,,,,
player,201609180det,det,SlayDa00,def_pct,100%,,,,,
player,201609180det,det,SlayDa00,special_teams,4,,,,,
player,201609180det,det,SlayDa00,st_pct,17%,,,,,
player,201609180det,det,QuinGl99,pos,FS,,,,,
player,201609180det,det,QuinGl99,offense,0,,,,,
player,201609180det,det,QuinGl99,off_pct,0%,,,,,
player,201609180det,det,QuinGl99,defense,67,,,,,
player,201609180det,det,QuinGl99,def_pct,100%,,,,,
player,201609180det,det,QuinGl99,special_teams,4,,,,,
player,201609180det,det,QuinGl99,st_pct,17%,,,,,
player,201609180det,det,WilsTa00,pos,SS,,,,,
player,201609180det,det,WilsTa00,offense,0,,,,,
player,201609180det,det,WilsTa00,off_pct,0%,,,,,
player,201609180det,det,WilsTa00,defense,60,,,,,
player,201609180det,det,WilsTa00,def_pct,90%,,,,,
player,201609180det,det,WilsTa00,special_teams,3,,,,,
player,201609180det,det,WilsTa00,st_pct,13%,,,,,
player,201609180det,det,TaylDe00,pos,DE,,,,,
player,201609180det,det,TaylDe00,offense,0,,,,,
player,201609180det,det,TaylDe00,off_pct,0%,,,,,
player,201609180det,det,TaylDe00,defense,52,,,,,
player,201609180det,det,TaylDe00,def_pct,78%,,,,,
player,201609180det,det,TaylDe00,special_teams,4,,,,,
player,201609180det,det,TaylDe00,st_pct,17%,,,,,
player,201609180det,det,HydeKe01,pos,DE,,,,,
player,201609180det,det,HydeKe01,offense,0,,,,,
player,201609180det,det,HydeKe01,off_pct,0%,,,,,
player,201609180det,det,HydeKe01,defense,49,,,,,
player,201609180det,det,HydeKe01,def_pct,73%,,,,,
player,201609180det,det,HydeKe01,special_teams,9,,,,,
player,201609180det,det,HydeKe01,st_pct,39%,,,,,
player,201609180det,det,NgatHa20,pos,DT,,,,,
player,201609180det,det,NgatHa20,offense,0,,,,,
player,201609180det,det,NgatHa20,off_pct,0%,,,,,
player,201609180det,det,NgatHa20,defense,40,,,,,
player,201609180det,det,NgatHa20,def_pct,60%,,,,,
player,201609180det,det,NgatHa20,special_teams,3,,,,,
player,201609180det,det,NgatHa20,st_pct,13%,,,,,
player,201609180det,det,GilbWa00,pos,DE,,,,,
player,201609180det,det,GilbWa00,offense,0,,,,,
player,201609180det,det,GilbWa00,off_pct,0%,,,,,
player,201609180det,det,GilbWa00,defense,38,,,,,
player,201609180det,det,GilbWa00,def_pct,57%,,,,,
player,201609180det,det,GilbWa00,special_teams,2,,,,,
player,201609180det,det,GilbWa00,st_pct,9%,,,,,
player,201609180det,det,VanNKy00,pos,LB,,,,,
player,201609180det,det,VanNKy00,offense,0,,,,,
player,201609180det,det,VanNKy00,off_pct,0%,,,,,
player,201609180det,det,VanNKy00,defense,37,,,,,
player,201609180det,det,VanNKy00,def_pct,55%,,,,,
player,201609180det,det,VanNKy00,special_teams,6,,,,,
player,201609180det,det,VanNKy00,st_pct,26%,,,,,
player,201609180det,det,CopeBr00,pos,DE,,,,,
player,201609180det,det,CopeBr00,offense,0,,,,,
player,201609180det,det,CopeBr00,off_pct,0%,,,,,
player,201609180det,det,CopeBr00,defense,34,,,,,
player,201609180det,det,CopeBr00,def_pct,51%,,,,,
player,201609180det,det,CopeBr00,special_teams,18,,,,,
player,201609180det,det,CopeBr00,st_pct,78%,,,,,
player,201609180det,det,ThorKh00,pos,DT,,,,,
player,201609180det,det,ThorKh00,offense,0,,,,,
player,201609180det,det,ThorKh00,off_pct,0%,,,,,
player,201609180det,det,ThorKh00,defense,26,,,,,
player,201609180det,det,ThorKh00,def_pct,39%,,,,,
player,201609180det,det,ThorKh00,special_teams,6,,,,,
player,201609180det,det,ThorKh00,st_pct,26%,,,,,
player,201609180det,det,DiggQu00,pos,CB,,,,,
player,201609180det,det,DiggQu00,offense,0,,,,,
player,201609180det,det,DiggQu00,off_pct,0%,,,,,
player,201609180det,det,DiggQu00,defense,23,,,,,
player,201609180det,det,DiggQu00,def_pct,34%,,,,,
player,201609180det,det,DiggQu00,special_teams,7,,,,,
player,201609180det,det,DiggQu00,st_pct,30%,,,,,
player,201609180det,det,WillAn01,pos,LB,,,,,
player,201609180det,det,WillAn01,offense,0,,,,,
player,201609180det,det,WillAn01,off_pct,0%,,,,,
player,201609180det,det,WillAn01,defense,22,,,,,
player,201609180det,det,WillAn01,def_pct,33%,,,,,
player,201609180det,det,WillAn01,special_teams,5,,,,,
player,201609180det,det,WillAn01,st_pct,22%,,,,,
player,201609180det,det,WalkTy00,pos,DT,,,,,
player,201609180det,det,WalkTy00,offense,0,,,,,
player,201609180det,det,WalkTy00,off_pct,0%,,,,,
player,201609180det,det,WalkTy00,defense,22,,,,,
player,201609180det,det,WalkTy00,def_pct,33%,,,,,
player,201609180det,det,WalkTy00,special_teams,0,,,,,
player,201609180det,det,WalkTy00,st_pct,0%,,,,,
player,201609180det,det,BushRa00,pos,SS,,,,,
player,201609180det,det,BushRa00,offense,0,,,,,
player,201609180det,det,BushRa00,off_pct,0%,,,,,
player,201609180det,det,BushRa00,defense,21,,,,,
player,201609180det,det,BushRa00,def_pct,31%,,,,,
player,201609180det,det,BushRa00,special_teams,5,,,,,
player,201609180det,det,BushRa00,st_pct,22%,,,,,
player,201609180det,det,RobiAS00,pos,DT,,,,,
player,201609180det,det,RobiAS00,offense,0,,,,,
player,201609180det,det,RobiAS00,off_pct,0%,,,,,
player,201609180det,det,RobiAS00,defense,19,,,,,
player,201609180det,det,RobiAS00,def_pct,28%,,,,,
player,201609180det,det,RobiAS00,special_teams,0,,,,,
player,201609180det,det,RobiAS00,st_pct,0%,,,,,
player,201609180det,det,CharSt00,pos,DT,,,,,
player,201609180det,det,CharSt00,offense,0,,,,,
player,201609180det,det,CharSt00,off_pct,0%,,,,,
player,201609180det,det,CharSt00,defense,14,,,,,
player,201609180det,det,CharSt00,def_pct,21%,,,,,
player,201609180det,det,CharSt00,special_teams,1,,,,,
player,201609180det,det,CharSt00,st_pct,4%,,,,,
player,201609180det,det,ArmbTh00,pos,LB,,,,,
player,201609180det,det,ArmbTh00,offense,0,,,,,
player,201609180det,det,ArmbTh00,off_pct,0%,,,,,
player,201609180det,det,ArmbTh00,defense,9,,,,,
player,201609180det,det,ArmbTh00,def_pct,13%,,,,,
player,201609180det,det,ArmbTh00,special_teams,18,,,,,
player,201609180det,det,ArmbTh00,st_pct,78%,,,,,
player,201609180det,det,AnsaEz00,pos,DE,,,,,
player,201609180det,det,AnsaEz00,offense,0,,,,,
player,201609180det,det,AnsaEz00,off_pct,0%,,,,,
player,201609180det,det,AnsaEz00,defense,3,,,,,
player,201609180det,det,AnsaEz00,def_pct,4%,,,,,
player,201609180det,det,AnsaEz00,special_teams,0,,,,,
player,201609180det,det,AnsaEz00,st_pct,0%,,,,,
player,201609180det,det,CareDo00,pos,FS,,,,,
player,201609180det,det,CareDo00,offense,0,,,,,
player,201609180det,det,CareDo00,off_pct,0%,,,,,
player,201609180det,det,CareDo00,defense,0,,,,,
player,201609180det,det,CareDo00,def_pct,0%,,,,,
player,201609180det,det,CareDo00,special_teams,19,,,,,
player,201609180det,det,CareDo00,st_pct,83%,,,,,
player,201609180det,det,KillMi00,pos,SS,,,,,
player,201609180det,det,KillMi00,offense,0,,,,,
player,201609180det,det,KillMi00,off_pct,0%,,,,,
player,201609180det,det,KillMi00,defense,0,,,,,
player,201609180det,det,KillMi00,def_pct,0%,,,,,
player,201609180det,det,KillMi00,special_teams,16,,,,,
player,201609180det,det,KillMi00,st_pct,70%,,,,,
player,201609180det,det,BadeJo00,pos,CB,,,,,
player,201609180det,det,BadeJo00,offense,0,,,,,
player,201609180det,det,BadeJo00,off_pct,0%,,,,,
player,201609180det,det,BadeJo00,defense,0,,,,,
player,201609180det,det,BadeJo00,def_pct,0%,,,,,
player,201609180det,det,BadeJo00,special_teams,16,,,,,
player,201609180det,det,BadeJo00,st_pct,70%,,,,,
player,201609180det,det,CharOr00,pos,TE,,,,,
player,201609180det,det,CharOr00,offense,0,,,,,
player,201609180det,det,CharOr00,off_pct,0%,,,,,
player,201609180det,det,CharOr00,defense,0,,,,,
player,201609180det,det,CharOr00,def_pct,0%,,,,,
player,201609180det,det,CharOr00,special_teams,14,,,,,
player,201609180det,det,CharOr00,st_pct,61%,,,,,
player,201609180det,det,MartSa01,pos,P,,,,,
player,201609180det,det,MartSa01,offense,0,,,,,
player,201609180det,det,MartSa01,off_pct,0%,,,,,
player,201609180det,det,MartSa01,defense,0,,,,,
player,201609180det,det,MartSa01,def_pct,0%,,,,,
player,201609180det,det,MartSa01,special_teams,12,,,,,
player,201609180det,det,MartSa01,st_pct,52%,,,,,
player,201609180det,det,MuhlDo20,pos,LS,,,,,
player,201609180det,det,MuhlDo20,offense,0,,,,,
player,201609180det,det,MuhlDo20,off_pct,0%,,,,,
player,201609180det,det,MuhlDo20,defense,0,,,,,
player,201609180det,det,MuhlDo20,def_pct,0%,,,,,
player,201609180det,det,MuhlDo20,special_teams,8,,,,,
player,201609180det,det,MuhlDo20,st_pct,35%,,,,,
player,201609180det,det,GlasGr00,pos,C,,,,,
player,201609180det,det,GlasGr00,offense,0,,,,,
player,201609180det,det,GlasGr00,off_pct,0%,,,,,
player,201609180det,det,GlasGr00,defense,0,,,,,
player,201609180det,det,GlasGr00,def_pct,0%,,,,,
player,201609180det,det,GlasGr00,special_teams,3,,,,,
player,201609180det,det,GlasGr00,st_pct,13%,,,,,
player,201609180det,det,PratMa20,pos,K,,,,,
player,201609180det,det,PratMa20,offense,0,,,,,
player,201609180det,det,PratMa20,off_pct,0%,,,,,
player,201609180det,det,PratMa20,defense,0,,,,,
player,201609180det,det,PratMa20,def_pct,0%,,,,,
player,201609180det,det,PratMa20,special_teams,3,,,,,
player,201609180det,det,PratMa20,st_pct,13%,,,,,
player,201609180det,oti,LewaTa00,pos,T,,,,,
player,201609180det,oti,LewaTa00,offense,67,,,,,
player,201609180det,oti,LewaTa00,off_pct,100%,,,,,
player,201609180det,oti,LewaTa00,defense,0,,,,,
player,201609180det,oti,LewaTa00,def_pct,0%,,,,,
player,201609180det,oti,LewaTa00,special_teams,3,,,,,
player,201609180det,oti,LewaTa00,st_pct,13%,,,,,
player,201609180det,oti,WarmCh00,pos,G,,,,,
player,201609180det,oti,WarmCh00,offense,67,,,,,
player,201609180det,oti,WarmCh00,off_pct,100%,,,,,
player,201609180det,oti,WarmCh00,defense,0,,,,,
player,201609180det,oti,WarmCh00,def_pct,0%,,,,,
player,201609180det,oti,WarmCh00,special_teams,3,,,,,
player,201609180det,oti,WarmCh00,st_pct,13%,,,,,
player,201609180det,oti,SpaiQu00,pos,G,,,,,
player,201609180det,oti,SpaiQu00,offense,67,,,,,
player,201609180det,oti,SpaiQu00,off_pct,100%,,,,,
player,201609180det,oti,SpaiQu00,defense,0,,,,,
player,201609180det,oti,SpaiQu00,def_pct,0%,,,,,
player,201609180det,oti,SpaiQu00,special_teams,3,,,,,
player,201609180det,oti,SpaiQu00,st_pct,13%,,,,,
player,201609180det,oti,ConkJa00,pos,T,,,,,
player,201609180det,oti,ConkJa00,offense,67,,,,,
player,201609180det,oti,ConkJa00,off_pct,100%,,,,,
player,201609180det,oti,ConkJa00,defense,0,,,,,
player,201609180det,oti,ConkJa00,def_pct,0%,,,,,
player,201609180det,oti,ConkJa00,special_teams,3,,,,,
player,201609180det,oti,ConkJa00,st_pct,13%,,,,,
player,201609180det,oti,SharTa00,pos,WR,,,,,
player,201609180det,oti,SharTa00,offense,67,,,,,
player,201609180det,oti,SharTa00,off_pct,100%,,,,,
player,201609180det,oti,SharTa00,defense,0,,,,,
player,201609180det,oti,SharTa00,def_pct,0%,,,,,
player,201609180det,oti,SharTa00,special_teams,0,,,,,
player,201609180det,oti,SharTa00,st_pct,0%,,,,,
player,201609180det,oti,JoneBe01,pos,C,,,,,
player,201609180det,oti,JoneBe01,offense,67,,,,,
player,201609180det,oti,JoneBe01,off_pct,100%,,,,,
player,201609180det,oti,JoneBe01,defense,0,,,,,
player,201609180det,oti,JoneBe01,def_pct,0%,,,,,
player,201609180det,oti,JoneBe01,special_teams,0,,,,,
player,201609180det,oti,JoneBe01,st_pct,0%,,,,,
player,201609180det,oti,MariMa01,pos,QB,,,,,
player,201609180det,oti,MariMa01,offense,66,,,,,
player,201609180det,oti,MariMa01,off_pct,99%,,,,,
player,201609180det,oti,MariMa01,defense,0,,,,,
player,201609180det,oti,MariMa01,def_pct,0%,,,,,
player,201609180det,oti,MariMa01,special_teams,0,,,,,
player,201609180det,oti,MariMa01,st_pct,0%,,,,,
player,201609180det,oti,WalkHu00,pos,TE,,,,,
player,201609180det,oti,WalkHu00,offense,52,,,,,
player,201609180det,oti,WalkHu00,off_pct,78%,,,,,
player,201609180det,oti,WalkHu00,defense,0,,,,,
player,201609180det,oti,WalkHu00,def_pct,0%,,,,,
player,201609180det,oti,WalkHu00,special_teams,0,,,,,
player,201609180det,oti,WalkHu00,st_pct,0%,,,,,
player,201609180det,oti,FasaAn00,pos,TE,,,,,
player,201609180det,oti,FasaAn00,offense,46,,,,,
player,201609180det,oti,FasaAn00,off_pct,69%,,,,,
player,201609180det,oti,FasaAn00,defense,0,,,,,
player,201609180det,oti,FasaAn00,def_pct,0%,,,,,
player,201609180det,oti,FasaAn00,special_teams,3,,,,,
player,201609180det,oti,FasaAn00,st_pct,13%,,,,,
player,201609180det,oti,MurrDe00,pos,RB,,,,,
player,201609180det,oti,MurrDe00,offense,41,,,,,
player,201609180det,oti,MurrDe00,off_pct,61%,,,,,
player,201609180det,oti,MurrDe00,defense,0,,,,,
player,201609180det,oti,MurrDe00,def_pct,0%,,,,,
player,201609180det,oti,MurrDe00,special_teams,0,,,,,
player,201609180det,oti,MurrDe00,st_pct,0%,,,,,
player,201609180det,oti,MattRi00,pos,WR,,,,,
player,201609180det,oti,MattRi00,offense,36,,,,,
player,201609180det,oti,MattRi00,off_pct,54%,,,,,
player,201609180det,oti,MattRi00,defense,0,,,,,
player,201609180det,oti,MattRi00,def_pct,0%,,,,,
player,201609180det,oti,MattRi00,special_teams,0,,,,,
player,201609180det,oti,MattRi00,st_pct,0%,,,,,
player,201609180det,oti,HenrDe00,pos,RB,,,,,
player,201609180det,oti,HenrDe00,offense,31,,,,,
player,201609180det,oti,HenrDe00,off_pct,46%,,,,,
player,201609180det,oti,HenrDe00,defense,0,,,,,
player,201609180det,oti,HenrDe00,def_pct,0%,,,,,
player,201609180det,oti,HenrDe00,special_teams,0,,,,,
player,201609180det,oti,HenrDe00,st_pct,0%,,,,,
player,201609180det,oti,DougHa00,pos,WR,,,,,
player,201609180det,oti,DougHa00,offense,19,,,,,
player,201609180det,oti,DougHa00,off_pct,28%,,,,,
player,201609180det,oti,DougHa00,defense,0,,,,,
player,201609180det,oti,DougHa00,def_pct,0%,,,,,
player,201609180det,oti,DougHa00,special_teams,0,,,,,
player,201609180det,oti,DougHa00,st_pct,0%,,,,,
player,201609180det,oti,SupePh00,pos,TE,,,,,
