game,2019,16,20191222,201912220sdg,rai,"Oakland Raiders",24,sdg,"Los Angeles Chargers",17
player,201912220sdg,rai,HudsRo00,offense,63,,,,,
player,201912220sdg,rai,HudsRo00,off_pct,100%,,,,,
player,201912220sdg,rai,HudsRo00,defense,0,,,,,
player,201912220sdg,rai,HudsRo00,def_pct,0%,,,,,
player,201912220sdg,rai,HudsRo00,special_teams,0,,,,,
player,201912220sdg,rai,HudsRo00,st_pct,0%,,,,,
player,201912220sdg,rai,WillTy00,pos,WR,,,,,
player,201912220sdg,rai,WillTy00,offense,55,,,,,
player,201912220sdg,rai,WillTy00,off_pct,87%,,,,,
player,201912220sdg,rai,WillTy00,defense,0,,,,,
player,201912220sdg,rai,WillTy00,def_pct,0%,,,,,
player,201912220sdg,rai,WillTy00,special_teams,1,,,,,
player,201912220sdg,rai,WillTy00,st_pct,4%,,,,,
player,201912220sdg,rai,WallDa01,pos,TE,,,,,
player,201912220sdg,rai,WallDa01,offense,51,,,,,
player,201912220sdg,rai,WallDa01,off_pct,81%,,,,,
player,201912220sdg,rai,WallDa01,defense,0,,,,,
player,201912220sdg,rai,WallDa01,def_pct,0%,,,,,
player,201912220sdg,rai,WallDa01,special_teams,1,,,,,
player,201912220sdg,rai,WallDa01,st_pct,4%,,,,,
player,201912220sdg,rai,SharDa02,pos,T,,,,,
player,201912220sdg,rai,SharDa02,offense,49,,,,,
player,201912220sdg,rai,SharDa02,off_pct,78%,,,,,
player,201912220sdg,rai,SharDa02,defense,0,,,,,
player,201912220sdg,rai,SharDa02,def_pct,0%,,,,,
player,201912220sdg,rai,SharDa02,special_teams,4,,,,,
player,201912220sdg,rai,SharDa02,st_pct,15%,,,,,
player,201912220sdg,rai,WashDe00,pos,RB,,,,,
player,201912220sdg,rai,WashDe00,offense,40,,,,,
player,201912220sdg,rai,WashDe00,off_pct,63%,,,,,
player,201912220sdg,rai,WashDe00,defense,0,,,,,
player,201912220sdg,rai,WashDe00,def_pct,0%,,,,,
player,201912220sdg,rai,WashDe00,special_teams,2,,,,,
player,201912220sdg,rai,WashDe00,st_pct,7%,,,,,
player,201912220sdg,rai,JoneZa00,pos,WR,,,,,
player,201912220sdg,rai,JoneZa00,offense,33,,,,,
player,201912220sdg,rai,JoneZa00,off_pct,52%,,,,,
player,201912220sdg,rai,JoneZa00,defense,0,,,,,
player,201912220sdg,rai,JoneZa00,def_pct,0%,,,,,
player,201912220sdg,rai,JoneZa00,special_teams,0,,,,,
player,201912220sdg,rai,JoneZa00,st_pct,0%,,,,,
player,201912220sdg,rai,RenfHu00,pos,WR,,,,,
player,201912220sdg,rai,RenfHu00,offense,29,,,,,
player,201912220sdg,rai,RenfHu00,off_pct,46%,,,,,
player,201912220sdg,rai,RenfHu00,defense,0,,,,,
player,201912220sdg,rai,RenfHu00,def_pct,0%,,,,,
player,201912220sdg,rai,RenfHu00,special_teams,5,,,,,
player,201912220sdg,rai,RenfHu00,st_pct,19%,,,,,
player,201912220sdg,rai,IngoAl01,pos,FB,,,,,
player,201912220sdg,rai,IngoAl01,offense,24,,,,,
player,201912220sdg,rai,IngoAl01,off_pct,38%,,,,,
player,201912220sdg,rai,IngoAl01,defense,0,,,,,
player,201912220sdg,rai,IngoAl01,def_pct,0%,,,,,
player,201912220sdg,rai,IngoAl01,special_teams,14,,,,,
player,201912220sdg,rai,IngoAl01,st_pct,52%,,,,,
player,201912220sdg,rai,RichJa01,pos,RB,,,,,
player,201912220sdg,rai,RichJa01,offense,24,,,,,
player,201912220sdg,rai,RichJa01,off_pct,38%,,,,,
player,201912220sdg,rai,RichJa01,defense,0,,,,,
player,201912220sdg,rai,RichJa01,def_pct,0%,,,,,
player,201912220sdg,rai,RichJa01,special_teams,3,,,,,
player,201912220sdg,rai,RichJa01,st_pct,11%,,,,,
player,201912220sdg,rai,ParkBr01,pos,T,,,,,
player,201912220sdg,rai,ParkBr01,offense,20,,,,,
player,201912220sdg,rai,ParkBr01,off_pct,32%,,,,,
player,201912220sdg,rai,ParkBr01,defense,0,,,,,
player,201912220sdg,rai,ParkBr01,def_pct,0%,,,,,
player,201912220sdg,rai,ParkBr01,special_teams,4,,,,,
player,201912220sdg,rai,ParkBr01,st_pct,15%,,,,,
player,201912220sdg,rai,TomlEr01,pos,TE,,,,,
player,201912220sdg,rai,TomlEr01,offense,19,,,,,
player,201912220sdg,rai,TomlEr01,off_pct,30%,,,,,
player,201912220sdg,rai,TomlEr01,defense,0,,,,,
player,201912220sdg,rai,TomlEr01,def_pct,0%,,,,,
player,201912220sdg,rai,TomlEr01,special_teams,4,,,,,
player,201912220sdg,rai,TomlEr01,st_pct,15%,,,,,
player,201912220sdg,rai,CarrDe00,pos,TE,,,,,
player,201912220sdg,rai,CarrDe00,offense,18,,,,,
player,201912220sdg,rai,CarrDe00,off_pct,29%,,,,,
player,201912220sdg,rai,CarrDe00,defense,0,,,,,
player,201912220sdg,rai,CarrDe00,def_pct,0%,,,,,
player,201912220sdg,rai,CarrDe00,special_teams,24,,,,,
player,201912220sdg,rai,CarrDe00,st_pct,89%,,,,,
player,201912220sdg,rai,GaffRi00,pos,WR,,,,,
player,201912220sdg,rai,GaffRi00,offense,10,,,,,
player,201912220sdg,rai,GaffRi00,off_pct,16%,,,,,
player,201912220sdg,rai,GaffRi00,defense,0,,,,,
player,201912220sdg,rai,GaffRi00,def_pct,0%,,,,,
player,201912220sdg,rai,GaffRi00,special_teams,1,,,,,
player,201912220sdg,rai,GaffRi00,st_pct,4%,,,,,
player,201912220sdg,rai,AtemMa00,pos,WR,,,,,
player,201912220sdg,rai,AtemMa00,offense,6,,,,,
player,201912220sdg,rai,AtemMa00,off_pct,10%,,,,,
player,201912220sdg,rai,AtemMa00,defense,0,,,,,
player,201912220sdg,rai,AtemMa00,def_pct,0%,,,,,
player,201912220sdg,rai,AtemMa00,special_teams,3,,,,,
player,201912220sdg,rai,AtemMa00,st_pct,11%,,,,,
player,201912220sdg,rai,HarrEr00,pos,SS,,,,,
player,201912220sdg,rai,HarrEr00,offense,0,,,,,
player,201912220sdg,rai,HarrEr00,off_pct,0%,,,,,
player,201912220sdg,rai,HarrEr00,defense,61,,,,,
player,201912220sdg,rai,HarrEr00,def_pct,100%,,,,,
player,201912220sdg,rai,HarrEr00,special_teams,11,,,,,
player,201912220sdg,rai,HarrEr00,st_pct,41%,,,,,
player,201912220sdg,rai,CompWi00,pos,LB,,,,,
player,201912220sdg,rai,CompWi00,offense,0,,,,,
player,201912220sdg,rai,CompWi00,off_pct,0%,,,,,
player,201912220sdg,rai,CompWi00,defense,61,,,,,
player,201912220sdg,rai,CompWi00,def_pct,100%,,,,,
player,201912220sdg,rai,CompWi00,special_teams,8,,,,,
player,201912220sdg,rai,CompWi00,st_pct,30%,,,,,
player,201912220sdg,rai,WorlDa00,pos,CB,,,,,
player,201912220sdg,rai,WorlDa00,offense,0,,,,,
player,201912220sdg,rai,WorlDa00,off_pct,0%,,,,,
player,201912220sdg,rai,WorlDa00,defense,59,,,,,
player,201912220sdg,rai,WorlDa00,def_pct,97%,,,,,
player,201912220sdg,rai,WorlDa00,special_teams,0,,,,,
player,201912220sdg,rai,WorlDa00,st_pct,0%,,,,,
player,201912220sdg,rai,LawsNe00,pos,CB,,,,,
player,201912220sdg,rai,LawsNe00,offense,0,,,,,
player,201912220sdg,rai,LawsNe00,off_pct,0%,,,,,
player,201912220sdg,rai,LawsNe00,defense,57,,,,,
player,201912220sdg,rai,LawsNe00,def_pct,93%,,,,,
player,201912220sdg,rai,LawsNe00,special_teams,15,,,,,
player,201912220sdg,rai,LawsNe00,st_pct,56%,,,,,
player,201912220sdg,rai,CrosMa00,pos,DE,,,,,
player,201912220sdg,rai,CrosMa00,offense,0,,,,,
player,201912220sdg,rai,CrosMa00,off_pct,0%,,,,,
player,201912220sdg,rai,CrosMa00,defense,49,,,,,
player,201912220sdg,rai,CrosMa00,def_pct,80%,,,,,
player,201912220sdg,rai,CrosMa00,special_teams,9,,,,,
player,201912220sdg,rai,CrosMa00,st_pct,33%,,,,,
player,201912220sdg,rai,MullTr00,pos,CB,,,,,
player,201912220sdg,rai,MullTr00,offense,0,,,,,
player,201912220sdg,rai,MullTr00,off_pct,0%,,,,,
player,201912220sdg,rai,MullTr00,defense,49,,,,,
player,201912220sdg,rai,MullTr00,def_pct,80%,,,,,
player,201912220sdg,rai,MullTr00,special_teams,5,,,,,
player,201912220sdg,rai,MullTr00,st_pct,19%,,,,,
player,201912220sdg,rai,HursMa00,pos,DT,,,,,
player,201912220sdg,rai,HursMa00,offense,0,,,,,
player,201912220sdg,rai,HursMa00,off_pct,0%,,,,,
player,201912220sdg,rai,HursMa00,defense,40,,,,,
player,201912220sdg,rai,HursMa00,def_pct,66%,,,,,
player,201912220sdg,rai,HursMa00,special_teams,3,,,,,
player,201912220sdg,rai,HursMa00,st_pct,11%,,,,,
player,201912220sdg,rai,WhitTa00,pos,LB,,,,,
player,201912220sdg,rai,WhitTa00,offense,0,,,,,
player,201912220sdg,rai,WhitTa00,off_pct,0%,,,,,
player,201912220sdg,rai,WhitTa00,defense,37,,,,,
player,201912220sdg,rai,WhitTa00,def_pct,61%,,,,,
player,201912220sdg,rai,WhitTa00,special_teams,0,,,,,
player,201912220sdg,rai,WhitTa00,st_pct,0%,,,,,
player,201912220sdg,rai,JordDi00,pos,DE,,,,,
player,201912220sdg,rai,JordDi00,offense,0,,,,,
player,201912220sdg,rai,JordDi00,off_pct,0%,,,,,
player,201912220sdg,rai,JordDi00,defense,31,,,,,
player,201912220sdg,rai,JordDi00,def_pct,51%,,,,,
player,201912220sdg,rai,JordDi00,special_teams,9,,,,,
player,201912220sdg,rai,JordDi00,st_pct,33%,,,,,
player,201912220sdg,rai,JoynLa00,pos,FS,,,,,
player,201912220sdg,rai,JoynLa00,offense,0,,,,,
player,201912220sdg,rai,JoynLa00,off_pct,0%,,,,,
player,201912220sdg,rai,JoynLa00,defense,31,,,,,
player,201912220sdg,rai,JoynLa00,def_pct,51%,,,,,
player,201912220sdg,rai,JoynLa00,special_teams,0,,,,,
player,201912220sdg,rai,JoynLa00,st_pct,0%,,,,,
player,201912220sdg,rai,HallP.00,pos,DT,,,,,
player,201912220sdg,rai,HallP.00,offense,0,,,,,
player,201912220sdg,rai,HallP.00,off_pct,0%,,,,,
player,201912220sdg,rai,HallP.00,defense,31,,,,,
player,201912220sdg,rai,HallP.00,def_pct,51%,,,,,
player,201912220sdg,rai,HallP.00,special_teams,0,,,,,
player,201912220sdg,rai,HallP.00,st_pct,0%,,,,,
player,201912220sdg,rai,NixoKe00,pos,CB,,,,,
player,201912220sdg,rai,NixoKe00,offense,0,,,,,
player,201912220sdg,rai,NixoKe00,off_pct,0%,,,,,
player,201912220sdg,rai,NixoKe00,defense,30,,,,,
player,201912220sdg,rai,NixoKe00,def_pct,49%,,,,,
player,201912220sdg,rai,NixoKe00,special_teams,19,,,,,
player,201912220sdg,rai,NixoKe00,st_pct,70%,,,,,
player,201912220sdg,rai,HankJo00,pos,DT,,,,,
player,201912220sdg,rai,HankJo00,offense,0,,,,,
player,201912220sdg,rai,HankJo00,off_pct,0%,,,,,
player,201912220sdg,rai,HankJo00,defense,30,,,,,
player,201912220sdg,rai,HankJo00,def_pct,49%,,,,,
player,201912220sdg,rai,HankJo00,special_teams,3,,,,,
player,201912220sdg,rai,HankJo00,st_pct,11%,,,,,
player,201912220sdg,rai,FerrCl00,pos,DE,,,,,
player,201912220sdg,rai,FerrCl00,offense,0,,,,,
player,201912220sdg,rai,FerrCl00,off_pct,0%,,,,,
player,201912220sdg,rai,FerrCl00,defense,30,,,,,
player,201912220sdg,rai,FerrCl00,def_pct,49%,,,,,
player,201912220sdg,rai,FerrCl00,special_teams,3,,,,,
player,201912220sdg,rai,FerrCl00,st_pct,11%,,,,,
player,201912220sdg,rai,MayoBe00,pos,DE,,,,,
player,201912220sdg,rai,MayoBe00,offense,0,,,,,
player,201912220sdg,rai,MayoBe00,off_pct,0%,,,,,
player,201912220sdg,rai,MayoBe00,defense,23,,,,,
player,201912220sdg,rai,MayoBe00,def_pct,38%,,,,,
player,201912220sdg,rai,MayoBe00,special_teams,0,,,,,
player,201912220sdg,rai,MayoBe00,st_pct,0%,,,,,
player,201912220sdg,rai,RileCu00,pos,FS,,,,,
player,201912220sdg,rai,RileCu00,offense,0,,,,,
player,201912220sdg,rai,RileCu00,off_pct,0%,,,,,
player,201912220sdg,rai,RileCu00,defense,19,,,,,
player,201912220sdg,rai,RileCu00,def_pct,31%,,,,,
player,201912220sdg,rai,RileCu00,special_teams,19,,,,,
player,201912220sdg,rai,RileCu00,st_pct,70%,,,,,
player,201912220sdg,rai,MorrNi00,pos,LB,,,,,
player,201912220sdg,rai,MorrNi00,offense,0,,,,,
player,201912220sdg,rai,MorrNi00,off_pct,0%,,,,,
player,201912220sdg,rai,MorrNi00,defense,15,,,,,
player,201912220sdg,rai,MorrNi00,def_pct,25%,,,,,
player,201912220sdg,rai,MorrNi00,special_teams,17,,,,,
player,201912220sdg,rai,MorrNi00,st_pct,63%,,,,,
player,201912220sdg,rai,MaurJo00,pos,DE,,,,,
player,201912220sdg,rai,MaurJo00,offense,0,,,,,
player,201912220sdg,rai,MaurJo00,off_pct,0%,,,,,
player,201912220sdg,rai,MaurJo00,defense,12,,,,,
player,201912220sdg,rai,MaurJo00,def_pct,20%,,,,,
player,201912220sdg,rai,MaurJo00,special_teams,3,,,,,
player,201912220sdg,rai,MaurJo00,st_pct,11%,,,,,
player,201912220sdg,rai,WilbKy00,pos,LB,,,,,
player,201912220sdg,rai,WilbKy00,offense,0,,,,,
player,201912220sdg,rai,WilbKy00,off_pct,0%,,,,,
player,201912220sdg,rai,WilbKy00,defense,5,,,,,
player,201912220sdg,rai,WilbKy00,def_pct,8%,,,,,
player,201912220sdg,rai,WilbKy00,special_teams,22,,,,,
player,201912220sdg,rai,WilbKy00,st_pct,81%,,,,,
player,201912220sdg,rai,LeavDa00,pos,SS,,,,,
player,201912220sdg,rai,LeavDa00,offense,0,,,,,
player,201912220sdg,rai,LeavDa00,off_pct,0%,,,,,
player,201912220sdg,rai,LeavDa00,defense,0,,,,,
player,201912220sdg,rai,LeavDa00,def_pct,0%,,,,,
player,201912220sdg,rai,LeavDa00,special_teams,20,,,,,
player,201912220sdg,rai,LeavDa00,st_pct,74%,,,,,
player,201912220sdg,rai,SmitRo06,pos,RB,,,,,
player,201912220sdg,rai,SmitRo06,offense,0,,,,,
player,201912220sdg,rai,SmitRo06,off_pct,0%,,,,,
player,201912220sdg,rai,SmitRo06,defense,0,,,,,
player,201912220sdg,rai,SmitRo06,def_pct,0%,,,,,
player,201912220sdg,rai,SmitRo06,special_teams,13,,,,,
player,201912220sdg,rai,SmitRo06,st_pct,48%,,,,,
player,201912220sdg,rai,SiegTr00,pos,LS,,,,,
player,201912220sdg,rai,SiegTr00,offense,0,,,,,
player,201912220sdg,rai,SiegTr00,off_pct,0%,,,,,
player,201912220sdg,rai,SiegTr00,defense,0,,,,,
player,201912220sdg,rai,SiegTr00,def_pct,0%,,,,,
player,201912220sdg,rai,SiegTr00,special_teams,9,,,,,
player,201912220sdg,rai,SiegTr00,st_pct,33%,,,,,
player,201912220sdg,rai,NelsNi00,pos,CB,,,,,
player,201912220sdg,rai,NelsNi00,offense,0,,,,,
player,201912220sdg,rai,NelsNi00,off_pct,0%,,,,,
player,201912220sdg,rai,NelsNi00,defense,0,,,,,
player,201912220sdg,rai,NelsNi00,def_pct,0%,,,,,
player,201912220sdg,rai,NelsNi00,special_teams,9,,,,,
player,201912220sdg,rai,NelsNi00,st_pct,33%,,,,,
player,201912220sdg,rai,ColeAJ01,pos,P,,,,,
player,201912220sdg,rai,ColeAJ01,offense,0,,,,,
player,201912220sdg,rai,ColeAJ01,off_pct,0%,,,,,
player,201912220sdg,rai,ColeAJ01,defense,0,,,,,
player,201912220sdg,rai,ColeAJ01,def_pct,0%,,,,,
player,201912220sdg,rai,ColeAJ01,special_teams,9,,,,,
player,201912220sdg,rai,ColeAJ01,st_pct,33%,,,,,
player,201912220sdg,rai,CarlDa00,pos,K,,,,,
player,201912220sdg,rai,CarlDa00,offense,0,,,,,
player,201912220sdg,rai,CarlDa00,off_pct,0%,,,,,
player,201912220sdg,rai,CarlDa00,defense,0,,,,,
player,201912220sdg,rai,CarlDa00,def_pct,0%,,,,,
player,201912220sdg,rai,CarlDa00,special_teams,9,,,,,
player,201912220sdg,rai,CarlDa00,st_pct,33%,,,,,
player,201912220sdg,rai,JameAn01,pos,T,,,,,
player,201912220sdg,rai,JameAn01,offense,0,,,,,
player,201912220sdg,rai,JameAn01,off_pct,0%,,,,,
player,201912220sdg,rai,JameAn01,defense,0,,,,,
player,201912220sdg,rai,JameAn01,def_pct,0%,,,,,
player,201912220sdg,rai,JameAn01,special_teams,4,,,,,
player,201912220sdg,rai,JameAn01,st_pct,15%,,,,,
player,201912220sdg,rai,CottLe00,pos,G,,,,,
player,201912220sdg,rai,CottLe00,offense,0,,,,,
player,201912220sdg,rai,CottLe00,off_pct,0%,,,,,
player,201912220sdg,rai,CottLe00,defense,0,,,,,
player,201912220sdg,rai,CottLe00,def_pct,0%,,,,,
player,201912220sdg,rai,CottLe00,special_teams,1,,,,,
player,201912220sdg,rai,CottLe00,st_pct,4%,,,,,
