game,2019,7,20191020,201910200sea,rav,"Baltimore Ravens",30,sea,"Seattle Seahawks",16
player,201910200sea,rav,HillJu00,punt_ret_long,0,,,,,
player,201910200sea,sea,LockTy00,kick_ret,3,,,,,
player,201910200sea,sea,LockTy00,kick_ret_yds,58,,,,,
player,201910200sea,sea,LockTy00,kick_ret_yds_per_ret,19.3,,,,,
player,201910200sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201910200sea,sea,LockTy00,kick_ret_long,22,,,,,
player,201910200sea,sea,LockTy00,punt_ret,2,,,,,
player,201910200sea,sea,LockTy00,punt_ret_yds,12,,,,,
player,201910200sea,sea,LockTy00,punt_ret_yds_per_ret,6.0,,,,,
player,201910200sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201910200sea,sea,LockTy00,punt_ret_long,6,,,,,
player,201910200sea,rav,TuckJu00,xpm,3,,,,,
player,201910200sea,rav,TuckJu00,xpa,3,,,,,
player,201910200sea,rav,TuckJu00,fgm,3,,,,,
player,201910200sea,rav,TuckJu00,fga,3,,,,,
player,201910200sea,rav,TuckJu00,punt,0,,,,,
player,201910200sea,rav,TuckJu00,punt_yds,0,,,,,
player,201910200sea,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201910200sea,rav,TuckJu00,punt_long,0,,,,,
player,201910200sea,rav,KochSa20,xpm,,,,,,
player,201910200sea,rav,KochSa20,xpa,,,,,,
player,201910200sea,rav,KochSa20,fgm,,,,,,
player,201910200sea,rav,KochSa20,fga,,,,,,
player,201910200sea,rav,KochSa20,punt,3,,,,,
player,201910200sea,rav,KochSa20,punt_yds,132,,,,,
player,201910200sea,rav,KochSa20,punt_yds_per_punt,44.0,,,,,
player,201910200sea,rav,KochSa20,punt_long,46,,,,,
player,201910200sea,sea,MyerJa00,xpm,1,,,,,
player,201910200sea,sea,MyerJa00,xpa,1,,,,,
player,201910200sea,sea,MyerJa00,fgm,3,,,,,
player,201910200sea,sea,MyerJa00,fga,4,,,,,
player,201910200sea,sea,MyerJa00,punt,0,,,,,
player,201910200sea,sea,MyerJa00,punt_yds,0,,,,,
player,201910200sea,sea,MyerJa00,punt_yds_per_punt,,,,,,
player,201910200sea,sea,MyerJa00,punt_long,0,,,,,
player,201910200sea,sea,DickMi00,xpm,,,,,,
player,201910200sea,sea,DickMi00,xpa,,,,,,
player,201910200sea,sea,DickMi00,fgm,,,,,,
player,201910200sea,sea,DickMi00,fga,,,,,,
player,201910200sea,sea,DickMi00,punt,3,,,,,
player,201910200sea,sea,DickMi00,punt_yds,154,,,,,
player,201910200sea,sea,DickMi00,punt_yds_per_punt,51.3,,,,,
player,201910200sea,sea,DickMi00,punt_long,56,,,,,
player,201910200sea,sea,IfedGe00,pos,T,,,,,
player,201910200sea,sea,IfedGe00,offense,72,,,,,
player,201910200sea,sea,IfedGe00,off_pct,100%,,,,,
player,201910200sea,sea,IfedGe00,defense,0,,,,,
player,201910200sea,sea,IfedGe00,def_pct,0%,,,,,
player,201910200sea,sea,IfedGe00,special_teams,5,,,,,
player,201910200sea,sea,IfedGe00,st_pct,17%,,,,,
player,201910200sea,sea,IupaMi20,pos,G,,,,,
player,201910200sea,sea,IupaMi20,offense,72,,,,,
player,201910200sea,sea,IupaMi20,off_pct,100%,,,,,
player,201910200sea,sea,IupaMi20,defense,0,,,,,
player,201910200sea,sea,IupaMi20,def_pct,0%,,,,,
player,201910200sea,sea,IupaMi20,special_teams,5,,,,,
player,201910200sea,sea,IupaMi20,st_pct,17%,,,,,
player,201910200sea,sea,BritJu00,pos,C,,,,,
player,201910200sea,sea,BritJu00,offense,72,,,,,
player,201910200sea,sea,BritJu00,off_pct,100%,,,,,
player,201910200sea,sea,BritJu00,defense,0,,,,,
player,201910200sea,sea,BritJu00,def_pct,0%,,,,,
player,201910200sea,sea,BritJu00,special_teams,5,,,,,
player,201910200sea,sea,BritJu00,st_pct,17%,,,,,
player,201910200sea,sea,FantGe00,pos,T,,,,,
player,201910200sea,sea,FantGe00,offense,72,,,,,
player,201910200sea,sea,FantGe00,off_pct,100%,,,,,
player,201910200sea,sea,FantGe00,defense,0,,,,,
player,201910200sea,sea,FantGe00,def_pct,0%,,,,,
player,201910200sea,sea,FantGe00,special_teams,5,,,,,
player,201910200sea,sea,FantGe00,st_pct,17%,,,,,
player,201910200sea,sea,JoneJa08,pos,T,,,,,
player,201910200sea,sea,JoneJa08,offense,72,,,,,
player,201910200sea,sea,JoneJa08,off_pct,100%,,,,,
player,201910200sea,sea,JoneJa08,defense,0,,,,,
player,201910200sea,sea,JoneJa08,def_pct,0%,,,,,
player,201910200sea,sea,JoneJa08,special_teams,5,,,,,
player,201910200sea,sea,JoneJa08,st_pct,17%,,,,,
player,201910200sea,sea,WilsRu00,pos,QB,,,,,
player,201910200sea,sea,WilsRu00,offense,72,,,,,
player,201910200sea,sea,WilsRu00,off_pct,100%,,,,,
player,201910200sea,sea,WilsRu00,defense,0,,,,,
player,201910200sea,sea,WilsRu00,def_pct,0%,,,,,
player,201910200sea,sea,WilsRu00,special_teams,0,,,,,
player,201910200sea,sea,WilsRu00,st_pct,0%,,,,,
player,201910200sea,sea,LockTy00,pos,WR,,,,,
player,201910200sea,sea,LockTy00,offense,71,,,,,
player,201910200sea,sea,LockTy00,off_pct,99%,,,,,
player,201910200sea,sea,LockTy00,defense,0,,,,,
player,201910200sea,sea,LockTy00,def_pct,0%,,,,,
player,201910200sea,sea,LockTy00,special_teams,10,,,,,
player,201910200sea,sea,LockTy00,st_pct,34%,,,,,
player,201910200sea,sea,CarsCh00,pos,RB,,,,,
player,201910200sea,sea,CarsCh00,offense,64,,,,,
player,201910200sea,sea,CarsCh00,off_pct,89%,,,,,
player,201910200sea,sea,CarsCh00,defense,0,,,,,
player,201910200sea,sea,CarsCh00,def_pct,0%,,,,,
player,201910200sea,sea,CarsCh00,special_teams,0,,,,,
player,201910200sea,sea,CarsCh00,st_pct,0%,,,,,
player,201910200sea,sea,MetcDK00,pos,WR,,,,,
player,201910200sea,sea,MetcDK00,offense,54,,,,,
player,201910200sea,sea,MetcDK00,off_pct,75%,,,,,
player,201910200sea,sea,MetcDK00,defense,0,,,,,
player,201910200sea,sea,MetcDK00,def_pct,0%,,,,,
player,201910200sea,sea,MetcDK00,special_teams,0,,,,,
player,201910200sea,sea,MetcDK00,st_pct,0%,,,,,
player,201910200sea,sea,BrowJa03,pos,WR,,,,,
player,201910200sea,sea,BrowJa03,offense,43,,,,,
player,201910200sea,sea,BrowJa03,off_pct,60%,,,,,
player,201910200sea,sea,BrowJa03,defense,0,,,,,
player,201910200sea,sea,BrowJa03,def_pct,0%,,,,,
player,201910200sea,sea,BrowJa03,special_teams,3,,,,,
player,201910200sea,sea,BrowJa03,st_pct,10%,,,,,
player,201910200sea,sea,HollJa03,pos,TE,,,,,
player,201910200sea,sea,HollJa03,offense,37,,,,,
player,201910200sea,sea,HollJa03,off_pct,51%,,,,,
player,201910200sea,sea,HollJa03,defense,0,,,,,
player,201910200sea,sea,HollJa03,def_pct,0%,,,,,
player,201910200sea,sea,HollJa03,special_teams,18,,,,,
player,201910200sea,sea,HollJa03,st_pct,62%,,,,,
player,201910200sea,sea,WillLu00,pos,TE,,,,,
player,201910200sea,sea,WillLu00,offense,34,,,,,
player,201910200sea,sea,WillLu00,off_pct,47%,,,,,
player,201910200sea,sea,WillLu00,defense,0,,,,,
player,201910200sea,sea,WillLu00,def_pct,0%,,,,,
player,201910200sea,sea,WillLu00,special_teams,15,,,,,
player,201910200sea,sea,WillLu00,st_pct,52%,,,,,
player,201910200sea,sea,MoorDa03,pos,WR,,,,,
player,201910200sea,sea,MoorDa03,offense,30,,,,,
player,201910200sea,sea,MoorDa03,off_pct,42%,,,,,
player,201910200sea,sea,MoorDa03,defense,0,,,,,
player,201910200sea,sea,MoorDa03,def_pct,0%,,,,,
player,201910200sea,sea,MoorDa03,special_teams,10,,,,,
player,201910200sea,sea,MoorDa03,st_pct,34%,,,,,
player,201910200sea,sea,TurnMa00,pos,WR,,,,,
player,201910200sea,sea,TurnMa00,offense,12,,,,,
player,201910200sea,sea,TurnMa00,off_pct,17%,,,,,
player,201910200sea,sea,TurnMa00,defense,0,,,,,
player,201910200sea,sea,TurnMa00,def_pct,0%,,,,,
player,201910200sea,sea,TurnMa00,special_teams,7,,,,,
player,201910200sea,sea,TurnMa00,st_pct,24%,,,,,
player,201910200sea,sea,ProsC.00,pos,RB,,,,,
player,201910200sea,sea,ProsC.00,offense,6,,,,,
player,201910200sea,sea,ProsC.00,off_pct,8%,,,,,
player,201910200sea,sea,ProsC.00,defense,0,,,,,
player,201910200sea,sea,ProsC.00,def_pct,0%,,,,,
player,201910200sea,sea,ProsC.00,special_teams,0,,,,,
player,201910200sea,sea,ProsC.00,st_pct,0%,,,,,
player,201910200sea,sea,BellNi01,pos,FB,,,,,
player,201910200sea,sea,BellNi01,offense,4,,,,,
player,201910200sea,sea,BellNi01,off_pct,6%,,,,,
player,201910200sea,sea,BellNi01,defense,0,,,,,
player,201910200sea,sea,BellNi01,def_pct,0%,,,,,
player,201910200sea,sea,BellNi01,special_teams,18,,,,,
player,201910200sea,sea,BellNi01,st_pct,62%,,,,,
player,201910200sea,sea,HuntJo00,pos,C,,,,,
player,201910200sea,sea,HuntJo00,offense,3,,,,,
player,201910200sea,sea,HuntJo00,off_pct,4%,,,,,
player,201910200sea,sea,HuntJo00,defense,0,,,,,
player,201910200sea,sea,HuntJo00,def_pct,0%,,,,,
player,201910200sea,sea,HuntJo00,special_teams,5,,,,,
player,201910200sea,sea,HuntJo00,st_pct,17%,,,,,
player,201910200sea,sea,PennRa00,pos,RB,,,,,
player,201910200sea,sea,PennRa00,offense,2,,,,,
player,201910200sea,sea,PennRa00,off_pct,3%,,,,,
player,201910200sea,sea,PennRa00,defense,0,,,,,
player,201910200sea,sea,PennRa00,def_pct,0%,,,,,
player,201910200sea,sea,PennRa00,special_teams,0,,,,,
player,201910200sea,sea,PennRa00,st_pct,0%,,,,,
player,201910200sea,sea,ThomTe00,pos,FS,,,,,
player,201910200sea,sea,ThomTe00,offense,0,,,,,
player,201910200sea,sea,ThomTe00,off_pct,0%,,,,,
player,201910200sea,sea,ThomTe00,defense,59,,,,,
player,201910200sea,sea,ThomTe00,def_pct,100%,,,,,
player,201910200sea,sea,ThomTe00,special_teams,14,,,,,
player,201910200sea,sea,ThomTe00,st_pct,48%,,,,,
player,201910200sea,sea,BlaiMa01,pos,FS,,,,,
player,201910200sea,sea,BlaiMa01,offense,0,,,,,
player,201910200sea,sea,BlaiMa01,off_pct,0%,,,,,
player,201910200sea,sea,BlaiMa01,defense,59,,,,,
player,201910200sea,sea,BlaiMa01,def_pct,100%,,,,,
player,201910200sea,sea,BlaiMa01,special_teams,11,,,,,
player,201910200sea,sea,BlaiMa01,st_pct,38%,,,,,
player,201910200sea,sea,WrigK.00,pos,LB,,,,,
player,201910200sea,sea,WrigK.00,offense,0,,,,,
player,201910200sea,sea,WrigK.00,off_pct,0%,,,,,
player,201910200sea,sea,WrigK.00,defense,59,,,,,
player,201910200sea,sea,WrigK.00,def_pct,100%,,,,,
player,201910200sea,sea,WrigK.00,special_teams,6,,,,,
player,201910200sea,sea,WrigK.00,st_pct,21%,,,,,
player,201910200sea,sea,WagnBo00,pos,LB,,,,,
player,201910200sea,sea,WagnBo00,offense,0,,,,,
player,201910200sea,sea,WagnBo00,off_pct,0%,,,,,
player,201910200sea,sea,WagnBo00,defense,59,,,,,
player,201910200sea,sea,WagnBo00,def_pct,100%,,,,,
player,201910200sea,sea,WagnBo00,special_teams,6,,,,,
player,201910200sea,sea,WagnBo00,st_pct,21%,,,,,
player,201910200sea,sea,GrifSh00,pos,CB,,,,,
player,201910200sea,sea,GrifSh00,offense,0,,,,,
player,201910200sea,sea,GrifSh00,off_pct,0%,,,,,
player,201910200sea,sea,GrifSh00,defense,58,,,,,
player,201910200sea,sea,GrifSh00,def_pct,98%,,,,,
player,201910200sea,sea,GrifSh00,special_teams,6,,,,,
player,201910200sea,sea,GrifSh00,st_pct,21%,,,,,
player,201910200sea,sea,FlowTr01,pos,CB,,,,,
player,201910200sea,sea,FlowTr01,offense,0,,,,,
player,201910200sea,sea,FlowTr01,off_pct,0%,,,,,
player,201910200sea,sea,FlowTr01,defense,58,,,,,
player,201910200sea,sea,FlowTr01,def_pct,98%,,,,,
player,201910200sea,sea,FlowTr01,special_teams,6,,,,,
player,201910200sea,sea,FlowTr01,st_pct,21%,,,,,
player,201910200sea,sea,KendMy00,pos,LB,,,,,
player,201910200sea,sea,KendMy00,offense,0,,,,,
player,201910200sea,sea,KendMy00,off_pct,0%,,,,,
player,201910200sea,sea,KendMy00,defense,51,,,,,
player,201910200sea,sea,KendMy00,def_pct,86%,,,,,
player,201910200sea,sea,KendMy00,special_teams,6,,,,,
player,201910200sea,sea,KendMy00,st_pct,21%,,,,,
player,201910200sea,sea,ReedJa02,pos,DT,,,,,
player,201910200sea,sea,ReedJa02,offense,0,,,,,
player,201910200sea,sea,ReedJa02,off_pct,0%,,,,,
player,201910200sea,sea,ReedJa02,defense,50,,,,,
player,201910200sea,sea,ReedJa02,def_pct,85%,,,,,
player,201910200sea,sea,ReedJa02,special_teams,6,,,,,
player,201910200sea,sea,ReedJa02,st_pct,21%,,,,,
player,201910200sea,sea,ClowJa00,pos,DE,,,,,
player,201910200sea,sea,ClowJa00,offense,0,,,,,
player,201910200sea,sea,ClowJa00,off_pct,0%,,,,,
player,201910200sea,sea,ClowJa00,defense,38,,,,,
player,201910200sea,sea,ClowJa00,def_pct,64%,,,,,
player,201910200sea,sea,ClowJa00,special_teams,6,,,,,
player,201910200sea,sea,ClowJa00,st_pct,21%,,,,,
player,201910200sea,sea,FordPo00,pos,NT,,,,,
player,201910200sea,sea,FordPo00,offense,0,,,,,
player,201910200sea,sea,FordPo00,off_pct,0%,,,,,
player,201910200sea,sea,FordPo00,defense,34,,,,,
player,201910200sea,sea,FordPo00,def_pct,58%,,,,,
player,201910200sea,sea,FordPo00,special_teams,0,,,,,
player,201910200sea,sea,FordPo00,st_pct,0%,,,,,
player,201910200sea,sea,JackBr04,pos,DE,,,,,
player,201910200sea,sea,JackBr04,offense,0,,,,,
player,201910200sea,sea,JackBr04,off_pct,0%,,,,,
player,201910200sea,sea,JackBr04,defense,32,,,,,
player,201910200sea,sea,JackBr04,def_pct,54%,,,,,
player,201910200sea,sea,JackBr04,special_teams,3,,,,,
player,201910200sea,sea,JackBr04,st_pct,10%,,,,,
player,201910200sea,sea,WoodAl99,pos,DT,,,,,
player,201910200sea,sea,WoodAl99,offense,0,,,,,
player,201910200sea,sea,WoodAl99,off_pct,0%,,,,,
player,201910200sea,sea,WoodAl99,defense,30,,,,,
player,201910200sea,sea,WoodAl99,def_pct,51%,,,,,
player,201910200sea,sea,WoodAl99,special_teams,0,,,,,
player,201910200sea,sea,WoodAl99,st_pct,0%,,,,,
player,201910200sea,sea,GreeRa01,pos,DE,,,,,
player,201910200sea,sea,GreeRa01,offense,0,,,,,
player,201910200sea,sea,GreeRa01,off_pct,0%,,,,,
player,201910200sea,sea,GreeRa01,defense,26,,,,,
player,201910200sea,sea,GreeRa01,def_pct,44%,,,,,
player,201910200sea,sea,GreeRa01,special_teams,6,,,,,
player,201910200sea,sea,GreeRa01,st_pct,21%,,,,,
player,201910200sea,sea,JeffQu00,pos,DT,,,,,
player,201910200sea,sea,JeffQu00,offense,0,,,,,
player,201910200sea,sea,JeffQu00,off_pct,0%,,,,,
player,201910200sea,sea,JeffQu00,defense,17,,,,,
player,201910200sea,sea,JeffQu00,def_pct,29%,,,,,
player,201910200sea,sea,JeffQu00,special_teams,3,,,,,
player,201910200sea,sea,JeffQu00,st_pct,10%,,,,,
player,201910200sea,sea,CollLJ00,pos,DE,,,,,
player,201910200sea,sea,CollLJ00,offense,0,,,,,
player,201910200sea,sea,CollLJ00,off_pct,0%,,,,,
player,201910200sea,sea,CollLJ00,defense,10,,,,,
player,201910200sea,sea,CollLJ00,def_pct,17%,,,,,
player,201910200sea,sea,CollLJ00,special_teams,0,,,,,
player,201910200sea,sea,CollLJ00,st_pct,0%,,,,,
player,201910200sea,sea,TaylJa01,pos,CB,,,,,
player,201910200sea,sea,TaylJa01,offense,0,,,,,
player,201910200sea,sea,TaylJa01,off_pct,0%,,,,,
player,201910200sea,sea,TaylJa01,defense,8,,,,,
player,201910200sea,sea,TaylJa01,def_pct,14%,,,,,
player,201910200sea,sea,TaylJa01,special_teams,0,,,,,
player,201910200sea,sea,TaylJa01,st_pct,0%,,,,,
player,201910200sea,sea,ThorNe00,pos,CB,,,,,
player,201910200sea,sea,ThorNe00,offense,0,,,,,
player,201910200sea,sea,ThorNe00,off_pct,0%,,,,,
player,201910200sea,sea,ThorNe00,defense,1,,,,,
player,201910200sea,sea,ThorNe00,def_pct,2%,,,,,
player,201910200sea,sea,ThorNe00,special_teams,18,,,,,
player,201910200sea,sea,ThorNe00,st_pct,62%,,,,,
player,201910200sea,sea,BurrBe00,pos,LB,,,,,
player,201910200sea,sea,BurrBe00,offense,0,,,,,
player,201910200sea,sea,BurrBe00,off_pct,0%,,,,,
player,201910200sea,sea,BurrBe00,defense,0,,,,,
player,201910200sea,sea,BurrBe00,def_pct,0%,,,,,
player,201910200sea,sea,BurrBe00,special_teams,18,,,,,
player,201910200sea,sea,BurrBe00,st_pct,62%,,,,,
player,201910200sea,sea,BartCo00,pos,LB,,,,,
player,201910200sea,sea,BartCo00,offense,0,,,,,
player,201910200sea,sea,BartCo00,off_pct,0%,,,,,
player,201910200sea,sea,BartCo00,defense,0,,,,,
player,201910200sea,sea,BartCo00,def_pct,0%,,,,,
player,201910200sea,sea,BartCo00,special_teams,18,,,,,
player,201910200sea,sea,BartCo00,st_pct,62%,,,,,
player,201910200sea,sea,GrifSh01,pos,LB,,,,,
player,201910200sea,sea,GrifSh01,offense,0,,,,,
player,201910200sea,sea,GrifSh01,off_pct,0%,,,,,
player,201910200sea,sea,GrifSh01,defense,0,,,,,
player,201910200sea,sea,GrifSh01,def_pct,0%,,,,,
player,201910200sea,sea,GrifSh01,special_teams,15,,,,,
player,201910200sea,sea,GrifSh01,st_pct,52%,,,,,
player,201910200sea,sea,KingAk00,pos,CB,,,,,
player,201910200sea,sea,KingAk00,offense,0,,,,,
player,201910200sea,sea,KingAk00,off_pct,0%,,,,,
player,201910200sea,sea,KingAk00,defense,0,,,,,
player,201910200sea,sea,KingAk00,def_pct,0%,,,,,
player,201910200sea,sea,KingAk00,special_teams,12,,,,,
player,201910200sea,sea,KingAk00,st_pct,41%,,,,,
player,201910200sea,sea,AmadUg00,pos,FS,,,,,
player,201910200sea,sea,AmadUg00,offense,0,,,,,
player,201910200sea,sea,AmadUg00,off_pct,0%,,,,,
player,201910200sea,sea,AmadUg00,defense,0,,,,,
player,201910200sea,sea,AmadUg00,def_pct,0%,,,,,
player,201910200sea,sea,AmadUg00,special_teams,11,,,,,
player,201910200sea,sea,AmadUg00,st_pct,38%,,,,,
player,201910200sea,sea,HomeTr00,pos,RB,,,,,
player,201910200sea,sea,HomeTr00,offense,0,,,,,
player,201910200sea,sea,HomeTr00,off_pct,0%,,,,,
player,201910200sea,sea,HomeTr00,defense,0,,,,,
player,201910200sea,sea,HomeTr00,def_pct,0%,,,,,
player,201910200sea,sea,HomeTr00,special_teams,11,,,,,
player,201910200sea,sea,HomeTr00,st_pct,38%,,,,,
player,201910200sea,sea,MyerJa00,pos,K,,,,,
player,201910200sea,sea,MyerJa00,offense,0,,,,,
player,201910200sea,sea,MyerJa00,off_pct,0%,,,,,
player,201910200sea,sea,MyerJa00,defense,0,,,,,
player,201910200sea,sea,MyerJa00,def_pct,0%,,,,,
player,201910200sea,sea,MyerJa00,special_teams,10,,,,,
player,201910200sea,sea,MyerJa00,st_pct,34%,,,,,
player,201910200sea,sea,DickMi00,pos,P,,,,,
player,201910200sea,sea,DickMi00,offense,0,,,,,
player,201910200sea,sea,DickMi00,off_pct,0%,,,,,
player,201910200sea,sea,DickMi00,defense,0,,,,,
player,201910200sea,sea,DickMi00,def_pct,0%,,,,,
player,201910200sea,sea,DickMi00,special_teams,8,,,,,
player,201910200sea,sea,DickMi00,st_pct,28%,,,,,
player,201910200sea,sea,OttxTy00,pos,LS,,,,,
player,201910200sea,sea,OttxTy00,offense,0,,,,,
player,201910200sea,sea,OttxTy00,off_pct,0%,,,,,
player,201910200sea,sea,OttxTy00,defense,0,,,,,
player,201910200sea,sea,OttxTy00,def_pct,0%,,,,,
player,201910200sea,sea,OttxTy00,special_teams,8,,,,,
player,201910200sea,sea,OttxTy00,st_pct,28%,,,,,
player,201910200sea,rav,StanRo00,pos,T,,,,,
player,201910200sea,rav,StanRo00,offense,59,,,,,
player,201910200sea,rav,StanRo00,off_pct,100%,,,,,
player,201910200sea,rav,StanRo00,defense,0,,,,,
player,201910200sea,rav,StanRo00,def_pct,0%,,,,,
player,201910200sea,rav,StanRo00,special_teams,6,,,,,
player,201910200sea,rav,StanRo00,st_pct,21%,,,,,
player,201910200sea,rav,SkurMa01,pos,C,,,,,
player,201910200sea,rav,SkurMa01,offense,59,,,,,
player,201910200sea,rav,SkurMa01,off_pct,100%,,,,,
player,201910200sea,rav,SkurMa01,defense,0,,,,,
player,201910200sea,rav,SkurMa01,def_pct,0%,,,,,
player,201910200sea,rav,SkurMa01,special_teams,6,,,,,
player,201910200sea,rav,SkurMa01,st_pct,21%,,,,,
player,201910200sea,rav,BozeBr00,pos,C,,,,,
player,201910200sea,rav,BozeBr00,offense,59,,,,,
player,201910200sea,rav,BozeBr00,off_pct,100%,,,,,
player,201910200sea,rav,BozeBr00,defense,0,,,,,
player,201910200sea,rav,BozeBr00,def_pct,0%,,,,,
player,201910200sea,rav,BozeBr00,special_teams,6,,,,,
player,201910200sea,rav,BozeBr00,st_pct,21%,,,,,
player,201910200sea,rav,BrowOr00,pos,T,,,,,
player,201910200sea,rav,BrowOr00,offense,59,,,,,
player,201910200sea,rav,BrowOr00,off_pct,100%,,,,,
player,201910200sea,rav,BrowOr00,defense,0,,,,,
player,201910200sea,rav,BrowOr00,def_pct,0%,,,,,
player,201910200sea,rav,BrowOr00,special_teams,6,,,,,
player,201910200sea,rav,BrowOr00,st_pct,21%,,,,,
player,201910200sea,rav,JackLa00,pos,QB,,,,,
player,201910200sea,rav,JackLa00,offense,59,,,,,
player,201910200sea,rav,JackLa00,off_pct,100%,,,,,
player,201910200sea,rav,JackLa00,defense,0,,,,,
player,201910200sea,rav,JackLa00,def_pct,0%,,,,,
player,201910200sea,rav,JackLa00,special_teams,0,,,,,
player,201910200sea,rav,JackLa00,st_pct,0%,,,,,
player,201910200sea,rav,YandMa20,pos,G,,,,,
player,201910200sea,rav,YandMa20,offense,59,,,,,
player,201910200sea,rav,YandMa20,off_pct,100%,,,,,
player,201910200sea,rav,YandMa20,defense,0,,,,,
player,201910200sea,rav,YandMa20,def_pct,0%,,,,,
player,201910200sea,rav,YandMa20,special_teams,0,,,,,
player,201910200sea,rav,YandMa20,st_pct,0%,,,,,
player,201910200sea,rav,BoylNi00,pos,TE,,,,,
player,201910200sea,rav,BoylNi00,offense,40,,,,,
player,201910200sea,rav,BoylNi00,off_pct,68%,,,,,
player,201910200sea,rav,BoylNi00,defense,0,,,,,
player,201910200sea,rav,BoylNi00,def_pct,0%,,,,,
player,201910200sea,rav,BoylNi00,special_teams,14,,,,,
player,201910200sea,rav,BoylNi00,st_pct,48%,,,,,
player,201910200sea,rav,SneaWi00,pos,WR,,,,,
player,201910200sea,rav,SneaWi00,offense,37,,,,,
player,201910200sea,rav,SneaWi00,off_pct,63%,,,,,
player,201910200sea,rav,SneaWi00,defense,0,,,,,
player,201910200sea,rav,SneaWi00,def_pct,0%,,,,,
player,201910200sea,rav,SneaWi00,special_teams,1,,,,,
player,201910200sea,rav,SneaWi00,st_pct,3%,,,,,
player,201910200sea,rav,AndrMa00,pos,TE,,,,,
player,201910200sea,rav,AndrMa00,offense,34,,,,,
player,201910200sea,rav,AndrMa00,off_pct,58%,,,,,
player,201910200sea,rav,AndrMa00,defense,0,,,,,
player,201910200sea,rav,AndrMa00,def_pct,0%,,,,,
player,201910200sea,rav,AndrMa00,special_teams,7,,,,,
player,201910200sea,rav,AndrMa00,st_pct,24%,,,,,
player,201910200sea,rav,MoorCh00,pos,WR,,,,,
player,201910200sea,rav,MoorCh00,offense,33,,,,,
player,201910200sea,rav,MoorCh00,off_pct,56%,,,,,
player,201910200sea,rav,MoorCh00,defense,0,,,,,
player,201910200sea,rav,MoorCh00,def_pct,0%,,,,,
player,201910200sea,rav,MoorCh00,special_teams,17,,,,,
player,201910200sea,rav,MoorCh00,st_pct,59%,,,,,
player,201910200sea,rav,BoykMi00,pos,WR,,,,,
player,201910200sea,rav,BoykMi00,offense,32,,,,,
player,201910200sea,rav,BoykMi00,off_pct,54%,,,,,
player,201910200sea,rav,BoykMi00,defense,0,,,,,
player,201910200sea,rav,BoykMi00,def_pct,0%,,,,,
player,201910200sea,rav,BoykMi00,special_teams,8,,,,,
player,201910200sea,rav,BoykMi00,st_pct,28%,,,,,
player,201910200sea,rav,IngrMa01,pos,RB,,,,,
player,201910200sea,rav,IngrMa01,offense,30,,,,,
player,201910200sea,rav,IngrMa01,off_pct,51%,,,,,
player,201910200sea,rav,IngrMa01,defense,0,,,,,
player,201910200sea,rav,IngrMa01,def_pct,0%,,,,,
player,201910200sea,rav,IngrMa01,special_teams,0,,,,,
player,201910200sea,rav,IngrMa01,st_pct,0%,,,,,
player,201910200sea,rav,HursHa00,pos,TE,,,,,
player,201910200sea,rav,HursHa00,offense,27,,,,,
player,201910200sea,rav,HursHa00,off_pct,46%,,,,,
player,201910200sea,rav,HursHa00,defense,0,,,,,
player,201910200sea,rav,HursHa00,def_pct,0%,,,,,
player,201910200sea,rav,HursHa00,special_teams,1,,,,,
player,201910200sea,rav,HursHa00,st_pct,3%,,,,,
player,201910200sea,rav,EdwaGu00,pos,RB,,,,,
player,201910200sea,rav,EdwaGu00,offense,22,,,,,
player,201910200sea,rav,EdwaGu00,off_pct,37%,,,,,
player,201910200sea,rav,EdwaGu00,defense,0,,,,,
player,201910200sea,rav,EdwaGu00,def_pct,0%,,,,,
player,201910200sea,rav,EdwaGu00,special_teams,7,,,,,
player,201910200sea,rav,EdwaGu00,st_pct,24%,,,,,
player,201910200sea,rav,RobeSe00,pos,WR,,,,,
player,201910200sea,rav,RobeSe00,offense,19,,,,,
player,201910200sea,rav,RobeSe00,off_pct,32%,,,,,
player,201910200sea,rav,RobeSe00,defense,0,,,,,
player,201910200sea,rav,RobeSe00,def_pct,0%,,,,,
player,201910200sea,rav,RobeSe00,special_teams,0,,,,,
player,201910200sea,rav,RobeSe00,st_pct,0%,,,,,
player,201910200sea,rav,RicaPa00,pos,FB,,,,,
player,201910200sea,rav,RicaPa00,offense,15,,,,,
player,201910200sea,rav,RicaPa00,off_pct,25%,,,,,
player,201910200sea,rav,RicaPa00,defense,13,,,,,
player,201910200sea,rav,RicaPa00,def_pct,18%,,,,,
player,201910200sea,rav,RicaPa00,special_teams,5,,,,,
player,201910200sea,rav,RicaPa00,st_pct,17%,,,,,
player,201910200sea,rav,HillJu00,pos,RB,,,,,
player,201910200sea,rav,HillJu00,offense,4,,,,,
player,201910200sea,rav,HillJu00,off_pct,7%,,,,,
player,201910200sea,rav,HillJu00,defense,0,,,,,
player,201910200sea,rav,HillJu00,def_pct,0%,,,,,
player,201910200sea,rav,HillJu00,special_teams,4,,,,,
player,201910200sea,rav,HillJu00,st_pct,14%,,,,,
player,201910200sea,rav,HursJa00,pos,G,,,,,
player,201910200sea,rav,HursJa00,offense,2,,,,,
player,201910200sea,rav,HursJa00,off_pct,3%,,,,,
