game,2019,16,20191222,201912220oti,nor,"New Orleans Saints",38,oti,"Tennessee Titans",28
player,201912220oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201912220oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201912220oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201912220oti,oti,LandHa00,def_int,0,,,,,
player,201912220oti,oti,LandHa00,def_int_yds,0,,,,,
player,201912220oti,oti,LandHa00,def_int_td,0,,,,,
player,201912220oti,oti,LandHa00,def_int_long,0,,,,,
player,201912220oti,oti,LandHa00,pass_defended,0,,,,,
player,201912220oti,oti,LandHa00,sacks,0.0,,,,,
player,201912220oti,oti,LandHa00,tackles_combined,1,,,,,
player,201912220oti,oti,LandHa00,tackles_solo,1,,,,,
player,201912220oti,oti,LandHa00,tackles_assists,0,,,,,
player,201912220oti,oti,LandHa00,tackles_loss,0,,,,,
player,201912220oti,oti,LandHa00,qb_hits,0,,,,,
player,201912220oti,oti,LandHa00,fumbles_rec,0,,,,,
player,201912220oti,oti,LandHa00,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,LandHa00,fumbles_rec_td,0,,,,,
player,201912220oti,oti,LandHa00,fumbles_forced,0,,,,,
player,201912220oti,oti,CorrKa00,def_int,0,,,,,
player,201912220oti,oti,CorrKa00,def_int_yds,0,,,,,
player,201912220oti,oti,CorrKa00,def_int_td,0,,,,,
player,201912220oti,oti,CorrKa00,def_int_long,0,,,,,
player,201912220oti,oti,CorrKa00,pass_defended,1,,,,,
player,201912220oti,oti,CorrKa00,sacks,0.0,,,,,
player,201912220oti,oti,CorrKa00,tackles_combined,0,,,,,
player,201912220oti,oti,CorrKa00,tackles_solo,0,,,,,
player,201912220oti,oti,CorrKa00,tackles_assists,0,,,,,
player,201912220oti,oti,CorrKa00,tackles_loss,0,,,,,
player,201912220oti,oti,CorrKa00,qb_hits,0,,,,,
player,201912220oti,oti,CorrKa00,fumbles_rec,0,,,,,
player,201912220oti,oti,CorrKa00,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,CorrKa00,fumbles_rec_td,0,,,,,
player,201912220oti,oti,CorrKa00,fumbles_forced,0,,,,,
player,201912220oti,nor,HarrDe07,kick_ret,4,,,,,
player,201912220oti,nor,HarrDe07,kick_ret_yds,150,,,,,
player,201912220oti,nor,HarrDe07,kick_ret_yds_per_ret,37.5,,,,,
player,201912220oti,nor,HarrDe07,kick_ret_td,0,,,,,
player,201912220oti,nor,HarrDe07,kick_ret_long,47,,,,,
player,201912220oti,nor,HarrDe07,punt_ret,4,,,,,
player,201912220oti,nor,HarrDe07,punt_ret_yds,21,,,,,
player,201912220oti,nor,HarrDe07,punt_ret_yds_per_ret,5.3,,,,,
player,201912220oti,nor,HarrDe07,punt_ret_td,0,,,,,
player,201912220oti,nor,HarrDe07,punt_ret_long,12,,,,,
player,201912220oti,nor,WashDw00,kick_ret,1,,,,,
player,201912220oti,nor,WashDw00,kick_ret_yds,12,,,,,
player,201912220oti,nor,WashDw00,kick_ret_yds_per_ret,12.0,,,,,
player,201912220oti,nor,WashDw00,kick_ret_td,0,,,,,
player,201912220oti,nor,WashDw00,kick_ret_long,12,,,,,
player,201912220oti,nor,WashDw00,punt_ret,0,,,,,
player,201912220oti,nor,WashDw00,punt_ret_yds,0,,,,,
player,201912220oti,nor,WashDw00,punt_ret_yds_per_ret,,,,,,
player,201912220oti,nor,WashDw00,punt_ret_td,0,,,,,
player,201912220oti,nor,WashDw00,punt_ret_long,0,,,,,
player,201912220oti,oti,RaymKa00,kick_ret,4,,,,,
player,201912220oti,oti,RaymKa00,kick_ret_yds,83,,,,,
player,201912220oti,oti,RaymKa00,kick_ret_yds_per_ret,20.8,,,,,
player,201912220oti,oti,RaymKa00,kick_ret_td,0,,,,,
player,201912220oti,oti,RaymKa00,kick_ret_long,26,,,,,
player,201912220oti,oti,RaymKa00,punt_ret,3,,,,,
player,201912220oti,oti,RaymKa00,punt_ret_yds,37,,,,,
player,201912220oti,oti,RaymKa00,punt_ret_yds_per_ret,12.3,,,,,
player,201912220oti,oti,RaymKa00,punt_ret_td,0,,,,,
player,201912220oti,oti,RaymKa00,punt_ret_long,14,,,,,
player,201912220oti,nor,LutzWi00,xpm,5,,,,,
player,201912220oti,nor,LutzWi00,xpa,5,,,,,
player,201912220oti,nor,LutzWi00,fgm,1,,,,,
player,201912220oti,nor,LutzWi00,fga,1,,,,,
player,201912220oti,nor,LutzWi00,punt,0,,,,,
player,201912220oti,nor,LutzWi00,punt_yds,0,,,,,
player,201912220oti,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201912220oti,nor,LutzWi00,punt_long,0,,,,,
player,201912220oti,nor,MorsTh00,xpm,,,,,,
player,201912220oti,nor,MorsTh00,xpa,,,,,,
player,201912220oti,nor,MorsTh00,fgm,,,,,,
player,201912220oti,nor,MorsTh00,fga,,,,,,
player,201912220oti,nor,MorsTh00,punt,5,,,,,
player,201912220oti,nor,MorsTh00,punt_yds,244,,,,,
player,201912220oti,nor,MorsTh00,punt_yds_per_punt,48.8,,,,,
player,201912220oti,nor,MorsTh00,punt_long,53,,,,,
player,201912220oti,oti,JoseGr00,xpm,4,,,,,
player,201912220oti,oti,JoseGr00,xpa,4,,,,,
player,201912220oti,oti,JoseGr00,fgm,,,,,,
player,201912220oti,oti,JoseGr00,fga,,,,,,
player,201912220oti,oti,JoseGr00,punt,0,,,,,
player,201912220oti,oti,JoseGr00,punt_yds,0,,,,,
player,201912220oti,oti,JoseGr00,punt_yds_per_punt,,,,,,
player,201912220oti,oti,JoseGr00,punt_long,0,,,,,
player,201912220oti,oti,KernBr20,xpm,,,,,,
player,201912220oti,oti,KernBr20,xpa,,,,,,
player,201912220oti,oti,KernBr20,fgm,,,,,,
player,201912220oti,oti,KernBr20,fga,,,,,,
player,201912220oti,oti,KernBr20,punt,7,,,,,
player,201912220oti,oti,KernBr20,punt_yds,299,,,,,
player,201912220oti,oti,KernBr20,punt_yds_per_punt,42.7,,,,,
player,201912220oti,oti,KernBr20,punt_long,55,,,,,
player,201912220oti,oti,SaffRo20,pos,G,,,,,
player,201912220oti,oti,SaffRo20,offense,62,,,,,
player,201912220oti,oti,SaffRo20,off_pct,100%,,,,,
player,201912220oti,oti,SaffRo20,defense,0,,,,,
player,201912220oti,oti,SaffRo20,def_pct,0%,,,,,
player,201912220oti,oti,SaffRo20,special_teams,4,,,,,
player,201912220oti,oti,SaffRo20,st_pct,11%,,,,,
player,201912220oti,oti,LewaTa00,pos,T,,,,,
player,201912220oti,oti,LewaTa00,offense,62,,,,,
player,201912220oti,oti,LewaTa00,off_pct,100%,,,,,
player,201912220oti,oti,LewaTa00,defense,0,,,,,
player,201912220oti,oti,LewaTa00,def_pct,0%,,,,,
player,201912220oti,oti,LewaTa00,special_teams,4,,,,,
player,201912220oti,oti,LewaTa00,st_pct,11%,,,,,
player,201912220oti,oti,ConkJa00,pos,T,,,,,
player,201912220oti,oti,ConkJa00,offense,62,,,,,
player,201912220oti,oti,ConkJa00,off_pct,100%,,,,,
player,201912220oti,oti,ConkJa00,defense,0,,,,,
player,201912220oti,oti,ConkJa00,def_pct,0%,,,,,
player,201912220oti,oti,ConkJa00,special_teams,4,,,,,
player,201912220oti,oti,ConkJa00,st_pct,11%,,,,,
player,201912220oti,oti,DaviNa01,pos,G,,,,,
player,201912220oti,oti,DaviNa01,offense,62,,,,,
player,201912220oti,oti,DaviNa01,off_pct,100%,,,,,
player,201912220oti,oti,DaviNa01,defense,0,,,,,
player,201912220oti,oti,DaviNa01,def_pct,0%,,,,,
player,201912220oti,oti,DaviNa01,special_teams,4,,,,,
player,201912220oti,oti,DaviNa01,st_pct,11%,,,,,
player,201912220oti,oti,JoneBe01,pos,C,,,,,
player,201912220oti,oti,JoneBe01,offense,62,,,,,
player,201912220oti,oti,JoneBe01,off_pct,100%,,,,,
player,201912220oti,oti,JoneBe01,defense,0,,,,,
player,201912220oti,oti,JoneBe01,def_pct,0%,,,,,
player,201912220oti,oti,JoneBe01,special_teams,0,,,,,
player,201912220oti,oti,JoneBe01,st_pct,0%,,,,,
player,201912220oti,oti,TannRy00,pos,QB,,,,,
player,201912220oti,oti,TannRy00,offense,62,,,,,
player,201912220oti,oti,TannRy00,off_pct,100%,,,,,
player,201912220oti,oti,TannRy00,defense,0,,,,,
player,201912220oti,oti,TannRy00,def_pct,0%,,,,,
player,201912220oti,oti,TannRy00,special_teams,0,,,,,
player,201912220oti,oti,TannRy00,st_pct,0%,,,,,
player,201912220oti,oti,BrowAJ00,pos,WR,,,,,
player,201912220oti,oti,BrowAJ00,offense,62,,,,,
player,201912220oti,oti,BrowAJ00,off_pct,100%,,,,,
player,201912220oti,oti,BrowAJ00,defense,0,,,,,
player,201912220oti,oti,BrowAJ00,def_pct,0%,,,,,
player,201912220oti,oti,BrowAJ00,special_teams,0,,,,,
player,201912220oti,oti,BrowAJ00,st_pct,0%,,,,,
player,201912220oti,oti,SmitJo01,pos,TE,,,,,
player,201912220oti,oti,SmitJo01,offense,51,,,,,
player,201912220oti,oti,SmitJo01,off_pct,82%,,,,,
player,201912220oti,oti,SmitJo01,defense,0,,,,,
player,201912220oti,oti,SmitJo01,def_pct,0%,,,,,
player,201912220oti,oti,SmitJo01,special_teams,0,,,,,
player,201912220oti,oti,SmitJo01,st_pct,0%,,,,,
player,201912220oti,oti,DaviCo03,pos,WR,,,,,
player,201912220oti,oti,DaviCo03,offense,44,,,,,
player,201912220oti,oti,DaviCo03,off_pct,71%,,,,,
player,201912220oti,oti,DaviCo03,defense,0,,,,,
player,201912220oti,oti,DaviCo03,def_pct,0%,,,,,
player,201912220oti,oti,DaviCo03,special_teams,0,,,,,
player,201912220oti,oti,DaviCo03,st_pct,0%,,,,,
player,201912220oti,oti,LewiDi00,pos,RB,,,,,
player,201912220oti,oti,LewiDi00,offense,43,,,,,
player,201912220oti,oti,LewiDi00,off_pct,69%,,,,,
player,201912220oti,oti,LewiDi00,defense,0,,,,,
player,201912220oti,oti,LewiDi00,def_pct,0%,,,,,
player,201912220oti,oti,LewiDi00,special_teams,1,,,,,
player,201912220oti,oti,LewiDi00,st_pct,3%,,,,,
player,201912220oti,oti,SharTa00,pos,WR,,,,,
player,201912220oti,oti,SharTa00,offense,39,,,,,
player,201912220oti,oti,SharTa00,off_pct,63%,,,,,
player,201912220oti,oti,SharTa00,defense,0,,,,,
player,201912220oti,oti,SharTa00,def_pct,0%,,,,,
player,201912220oti,oti,SharTa00,special_teams,0,,,,,
player,201912220oti,oti,SharTa00,st_pct,0%,,,,,
player,201912220oti,oti,PruiMy00,pos,TE,,,,,
player,201912220oti,oti,PruiMy00,offense,27,,,,,
player,201912220oti,oti,PruiMy00,off_pct,44%,,,,,
player,201912220oti,oti,PruiMy00,defense,0,,,,,
player,201912220oti,oti,PruiMy00,def_pct,0%,,,,,
player,201912220oti,oti,PruiMy00,special_teams,15,,,,,
player,201912220oti,oti,PruiMy00,st_pct,43%,,,,,
player,201912220oti,oti,DawkDa01,pos,RB,,,,,
player,201912220oti,oti,DawkDa01,offense,16,,,,,
player,201912220oti,oti,DawkDa01,off_pct,26%,,,,,
player,201912220oti,oti,DawkDa01,defense,0,,,,,
player,201912220oti,oti,DawkDa01,def_pct,0%,,,,,
player,201912220oti,oti,DawkDa01,special_teams,0,,,,,
player,201912220oti,oti,DawkDa01,st_pct,0%,,,,,
player,201912220oti,oti,FirkAn00,pos,TE,,,,,
player,201912220oti,oti,FirkAn00,offense,13,,,,,
player,201912220oti,oti,FirkAn00,off_pct,21%,,,,,
player,201912220oti,oti,FirkAn00,defense,0,,,,,
player,201912220oti,oti,FirkAn00,def_pct,0%,,,,,
player,201912220oti,oti,FirkAn00,special_teams,11,,,,,
player,201912220oti,oti,FirkAn00,st_pct,31%,,,,,
player,201912220oti,oti,RaymKa00,pos,WR,,,,,
player,201912220oti,oti,RaymKa00,offense,8,,,,,
player,201912220oti,oti,RaymKa00,off_pct,13%,,,,,
player,201912220oti,oti,RaymKa00,defense,0,,,,,
player,201912220oti,oti,RaymKa00,def_pct,0%,,,,,
player,201912220oti,oti,RaymKa00,special_teams,17,,,,,
player,201912220oti,oti,RaymKa00,st_pct,49%,,,,,
player,201912220oti,oti,BlasKh00,pos,FB,,,,,
player,201912220oti,oti,BlasKh00,offense,4,,,,,
player,201912220oti,oti,BlasKh00,off_pct,6%,,,,,
player,201912220oti,oti,BlasKh00,defense,0,,,,,
player,201912220oti,oti,BlasKh00,def_pct,0%,,,,,
player,201912220oti,oti,BlasKh00,special_teams,16,,,,,
player,201912220oti,oti,BlasKh00,st_pct,46%,,,,,
player,201912220oti,oti,HollCo00,pos,WR,,,,,
player,201912220oti,oti,HollCo00,offense,3,,,,,
player,201912220oti,oti,HollCo00,off_pct,5%,,,,,
player,201912220oti,oti,HollCo00,defense,0,,,,,
player,201912220oti,oti,HollCo00,def_pct,0%,,,,,
player,201912220oti,oti,HollCo00,special_teams,12,,,,,
player,201912220oti,oti,HollCo00,st_pct,34%,,,,,
player,201912220oti,oti,ByarKe01,pos,FS,,,,,
player,201912220oti,oti,ByarKe01,offense,0,,,,,
player,201912220oti,oti,ByarKe01,off_pct,0%,,,,,
player,201912220oti,oti,ByarKe01,defense,70,,,,,
player,201912220oti,oti,ByarKe01,def_pct,100%,,,,,
player,201912220oti,oti,ByarKe01,special_teams,7,,,,,
player,201912220oti,oti,ByarKe01,st_pct,20%,,,,,
player,201912220oti,oti,VaccKe00,pos,SS,,,,,
player,201912220oti,oti,VaccKe00,offense,0,,,,,
player,201912220oti,oti,VaccKe00,off_pct,0%,,,,,
player,201912220oti,oti,VaccKe00,defense,70,,,,,
player,201912220oti,oti,VaccKe00,def_pct,100%,,,,,
player,201912220oti,oti,VaccKe00,special_teams,3,,,,,
player,201912220oti,oti,VaccKe00,st_pct,9%,,,,,
player,201912220oti,oti,RyanLo00,pos,CB,,,,,
player,201912220oti,oti,RyanLo00,offense,0,,,,,
player,201912220oti,oti,RyanLo00,off_pct,0%,,,,,
player,201912220oti,oti,RyanLo00,defense,70,,,,,
player,201912220oti,oti,RyanLo00,def_pct,100%,,,,,
player,201912220oti,oti,RyanLo00,special_teams,0,,,,,
player,201912220oti,oti,RyanLo00,st_pct,0%,,,,,
player,201912220oti,oti,SimsLe00,pos,CB,,,,,
player,201912220oti,oti,SimsLe00,offense,0,,,,,
player,201912220oti,oti,SimsLe00,off_pct,0%,,,,,
player,201912220oti,oti,SimsLe00,defense,67,,,,,
player,201912220oti,oti,SimsLe00,def_pct,96%,,,,,
player,201912220oti,oti,SimsLe00,special_teams,6,,,,,
player,201912220oti,oti,SimsLe00,st_pct,17%,,,,,
player,201912220oti,oti,LandHa00,pos,LB,,,,,
player,201912220oti,oti,LandHa00,offense,0,,,,,
player,201912220oti,oti,LandHa00,off_pct,0%,,,,,
player,201912220oti,oti,LandHa00,defense,66,,,,,
player,201912220oti,oti,LandHa00,def_pct,94%,,,,,
player,201912220oti,oti,LandHa00,special_teams,2,,,,,
player,201912220oti,oti,LandHa00,st_pct,6%,,,,,
player,201912220oti,oti,BrowJa06,pos,LB,,,,,
player,201912220oti,oti,BrowJa06,offense,0,,,,,
player,201912220oti,oti,BrowJa06,off_pct,0%,,,,,
player,201912220oti,oti,BrowJa06,defense,66,,,,,
player,201912220oti,oti,BrowJa06,def_pct,94%,,,,,
player,201912220oti,oti,BrowJa06,special_teams,0,,,,,
player,201912220oti,oti,BrowJa06,st_pct,0%,,,,,
player,201912220oti,oti,EvanRa01,pos,LB,,,,,
player,201912220oti,oti,EvanRa01,offense,0,,,,,
player,201912220oti,oti,EvanRa01,off_pct,0%,,,,,
player,201912220oti,oti,EvanRa01,defense,66,,,,,
player,201912220oti,oti,EvanRa01,def_pct,94%,,,,,
player,201912220oti,oti,EvanRa01,special_teams,0,,,,,
player,201912220oti,oti,EvanRa01,st_pct,0%,,,,,
player,201912220oti,oti,JohnAu01,pos,NT,,,,,
player,201912220oti,oti,JohnAu01,offense,0,,,,,
player,201912220oti,oti,JohnAu01,off_pct,0%,,,,,
player,201912220oti,oti,JohnAu01,defense,54,,,,,
player,201912220oti,oti,JohnAu01,def_pct,77%,,,,,
player,201912220oti,oti,JohnAu01,special_teams,12,,,,,
player,201912220oti,oti,JohnAu01,st_pct,34%,,,,,
player,201912220oti,oti,CaseJu00,pos,DT,,,,,
player,201912220oti,oti,CaseJu00,offense,0,,,,,
player,201912220oti,oti,CaseJu00,off_pct,0%,,,,,
player,201912220oti,oti,CaseJu00,defense,51,,,,,
player,201912220oti,oti,CaseJu00,def_pct,73%,,,,,
player,201912220oti,oti,CaseJu00,special_teams,0,,,,,
player,201912220oti,oti,CaseJu00,st_pct,0%,,,,,
player,201912220oti,oti,JoneDa04,pos,NT,,,,,
player,201912220oti,oti,JoneDa04,offense,0,,,,,
player,201912220oti,oti,JoneDa04,off_pct,0%,,,,,
player,201912220oti,oti,JoneDa04,defense,46,,,,,
player,201912220oti,oti,JoneDa04,def_pct,66%,,,,,
player,201912220oti,oti,JoneDa04,special_teams,8,,,,,
player,201912220oti,oti,JoneDa04,st_pct,23%,,,,,
player,201912220oti,oti,BrocTr00,pos,CB,,,,,
player,201912220oti,oti,BrocTr00,offense,0,,,,,
player,201912220oti,oti,BrocTr00,off_pct,0%,,,,,
player,201912220oti,oti,BrocTr00,defense,46,,,,,
player,201912220oti,oti,BrocTr00,def_pct,66%,,,,,
player,201912220oti,oti,BrocTr00,special_teams,0,,,,,
player,201912220oti,oti,BrocTr00,st_pct,0%,,,,,
player,201912220oti,oti,CorrKa00,pos,LB,,,,,
player,201912220oti,oti,CorrKa00,offense,0,,,,,
player,201912220oti,oti,CorrKa00,off_pct,0%,,,,,
player,201912220oti,oti,CorrKa00,defense,32,,,,,
player,201912220oti,oti,CorrKa00,def_pct,46%,,,,,
player,201912220oti,oti,CorrKa00,special_teams,13,,,,,
player,201912220oti,oti,CorrKa00,st_pct,37%,,,,,
player,201912220oti,oti,DickMa00,pos,DT,,,,,
player,201912220oti,oti,DickMa00,offense,0,,,,,
player,201912220oti,oti,DickMa00,off_pct,0%,,,,,
player,201912220oti,oti,DickMa00,defense,19,,,,,
player,201912220oti,oti,DickMa00,def_pct,27%,,,,,
player,201912220oti,oti,DickMa00,special_teams,8,,,,,
player,201912220oti,oti,DickMa00,st_pct,23%,,,,,
player,201912220oti,oti,RobeDe01,pos,LB,,,,,
player,201912220oti,oti,RobeDe01,offense,0,,,,,
player,201912220oti,oti,RobeDe01,off_pct,0%,,,,,
player,201912220oti,oti,RobeDe01,defense,13,,,,,
player,201912220oti,oti,RobeDe01,def_pct,19%,,,,,
player,201912220oti,oti,RobeDe01,special_teams,15,,,,,
player,201912220oti,oti,RobeDe01,st_pct,43%,,,,,
player,201912220oti,oti,HookAm00,pos,FS,,,,,
player,201912220oti,oti,HookAm00,offense,0,,,,,
player,201912220oti,oti,HookAm00,off_pct,0%,,,,,
player,201912220oti,oti,HookAm00,defense,12,,,,,
player,201912220oti,oti,HookAm00,def_pct,17%,,,,,
player,201912220oti,oti,HookAm00,special_teams,31,,,,,
player,201912220oti,oti,HookAm00,st_pct,89%,,,,,
player,201912220oti,oti,IvieJo00,pos,DT,,,,,
player,201912220oti,oti,IvieJo00,offense,0,,,,,
player,201912220oti,oti,IvieJo00,off_pct,0%,,,,,
player,201912220oti,oti,IvieJo00,defense,12,,,,,
player,201912220oti,oti,IvieJo00,def_pct,17%,,,,,
player,201912220oti,oti,IvieJo00,special_teams,8,,,,,
player,201912220oti,oti,IvieJo00,st_pct,23%,,,,,
player,201912220oti,oti,LongDa04,pos,LB,,,,,
player,201912220oti,oti,LongDa04,offense,0,,,,,
player,201912220oti,oti,LongDa04,off_pct,0%,,,,,
player,201912220oti,oti,LongDa04,defense,4,,,,,
player,201912220oti,oti,LongDa04,def_pct,6%,,,,,
player,201912220oti,oti,LongDa04,special_teams,19,,,,,
player,201912220oti,oti,LongDa04,st_pct,54%,,,,,
player,201912220oti,oti,CruiDa00,pos,SS,,,,,
player,201912220oti,oti,CruiDa00,offense,0,,,,,
player,201912220oti,oti,CruiDa00,off_pct,0%,,,,,
player,201912220oti,oti,CruiDa00,defense,2,,,,,
player,201912220oti,oti,CruiDa00,def_pct,3%,,,,,
player,201912220oti,oti,CruiDa00,special_teams,31,,,,,
player,201912220oti,oti,CruiDa00,st_pct,89%,,,,,
player,201912220oti,oti,HarrNi00,pos,LB,,,,,
player,201912220oti,oti,HarrNi00,offense,0,,,,,
player,201912220oti,oti,HarrNi00,off_pct,0%,,,,,
player,201912220oti,oti,HarrNi00,defense,2,,,,,
player,201912220oti,oti,HarrNi00,def_pct,3%,,,,,
player,201912220oti,oti,HarrNi00,special_teams,23,,,,,
player,201912220oti,oti,HarrNi00,st_pct,66%,,,,,
player,201912220oti,oti,SmitTy01,pos,CB,,,,,
player,201912220oti,oti,SmitTy01,offense,0,,,,,
player,201912220oti,oti,SmitTy01,off_pct,0%,,,,,
player,201912220oti,oti,SmitTy01,defense,2,,,,,
player,201912220oti,oti,SmitTy01,def_pct,3%,,,,,
player,201912220oti,oti,SmitTy01,special_teams,21,,,,,
player,201912220oti,oti,SmitTy01,st_pct,60%,,,,,
player,201912220oti,oti,KaluJo00,pos,CB,,,,,
player,201912220oti,oti,KaluJo00,offense,0,,,,,
player,201912220oti,oti,KaluJo00,off_pct,0%,,,,,
player,201912220oti,oti,KaluJo00,defense,0,,,,,
player,201912220oti,oti,KaluJo00,def_pct,0%,,,,,
player,201912220oti,oti,KaluJo00,special_teams,29,,,,,
player,201912220oti,oti,KaluJo00,st_pct,83%,,,,,
player,201912220oti,oti,WoodWe20,pos,LB,,,,,
player,201912220oti,oti,WoodWe20,offense,0,,,,,
player,201912220oti,oti,WoodWe20,off_pct,0%,,,,,
player,201912220oti,oti,WoodWe20,defense,0,,,,,
player,201912220oti,oti,WoodWe20,def_pct,0%,,,,,
player,201912220oti,oti,WoodWe20,special_teams,22,,,,,
player,201912220oti,oti,WoodWe20,st_pct,63%,,,,,
player,201912220oti,oti,KernBr20,pos,P,,,,,
player,201912220oti,oti,KernBr20,offense,0,,,,,
player,201912220oti,oti,KernBr20,off_pct,0%,,,,,
player,201912220oti,oti,KernBr20,defense,0,,,,,
player,201912220oti,oti,KernBr20,def_pct,0%,,,,,
player,201912220oti,oti,KernBr20,special_teams,11,,,,,
player,201912220oti,oti,KernBr20,st_pct,31%,,,,,
player,201912220oti,oti,BrinBe00,pos,LS,,,,,
player,201912220oti,oti,BrinBe00,offense,0,,,,,
player,201912220oti,oti,BrinBe00,off_pct,0%,,,,,
player,201912220oti,oti,BrinBe00,defense,0,,,,,
player,201912220oti,oti,BrinBe00,def_pct,0%,,,,,
player,201912220oti,oti,BrinBe00,special_teams,11,,,,,
player,201912220oti,oti,BrinBe00,st_pct,31%,,,,,
player,201912220oti,oti,JoseGr00,pos,K,,,,,
player,201912220oti,oti,JoseGr00,offense,0,,,,,
player,201912220oti,oti,JoseGr00,off_pct,0%,,,,,
player,201912220oti,oti,JoseGr00,defense,0,,,,,
player,201912220oti,oti,JoseGr00,def_pct,0%,,,,,
player,201912220oti,oti,JoseGr00,special_teams,9,,,,,
player,201912220oti,oti,JoseGr00,st_pct,26%,,,,,
player,201912220oti,oti,KellDe00,pos,T,,,,,
player,201912220oti,oti,KellDe00,offense,0,,,,,
player,201912220oti,oti,KellDe00,off_pct,0%,,,,,
player,201912220oti,oti,KellDe00,defense,0,,,,,
player,201912220oti,oti,KellDe00,def_pct,0%,,,,,
player,201912220oti,oti,KellDe00,special_teams,4,,,,,
player,201912220oti,oti,KellDe00,st_pct,11%,,,,,
player,201912220oti,oti,DougJa00,pos,G,,,,,
player,201912220oti,oti,DougJa00,offense,0,,,,,
player,201912220oti,oti,DougJa00,off_pct,0%,,,,,
player,201912220oti,oti,DougJa00,defense,0,,,,,
player,201912220oti,oti,DougJa00,def_pct,0%,,,,,
player,201912220oti,oti,DougJa00,special_teams,4,,,,,
player,201912220oti,oti,DougJa00,st_pct,11%,,,,,
player,201912220oti,nor,ArmsTe00,pos,T,,,,,
player,201912220oti,nor,ArmsTe00,offense,70,,,,,
player,201912220oti,nor,ArmsTe00,off_pct,100%,,,,,
player,201912220oti,nor,ArmsTe00,defense,0,,,,,
player,201912220oti,nor,ArmsTe00,def_pct,0%,,,,,
player,201912220oti,nor,ArmsTe00,special_teams,6,,,,,
player,201912220oti,nor,ArmsTe00,st_pct,17%,,,,,
player,201912220oti,nor,RamcRy00,pos,T,,,,,
player,201912220oti,nor,RamcRy00,offense,70,,,,,
player,201912220oti,nor,RamcRy00,off_pct,100%,,,,,
player,201912220oti,nor,RamcRy00,defense,0,,,,,
player,201912220oti,nor,RamcRy00,def_pct,0%,,,,,
player,201912220oti,nor,RamcRy00,special_teams,6,,,,,
player,201912220oti,nor,RamcRy00,st_pct,17%,,,,,
player,201912220oti,nor,ClapWi00,pos,C,,,,,
player,201912220oti,nor,ClapWi00,offense,70,,,,,
player,201912220oti,nor,ClapWi00,off_pct,100%,,,,,
player,201912220oti,nor,ClapWi00,defense,0,,,,,
player,201912220oti,nor,ClapWi00,def_pct,0%,,,,,
player,201912220oti,nor,ClapWi00,special_teams,6,,,,,
player,201912220oti,nor,ClapWi00,st_pct,17%,,,,,
player,201912220oti,nor,EastNi00,pos,C,,,,,
player,201912220oti,nor,EastNi00,offense,70,,,,,
player,201912220oti,nor,EastNi00,off_pct,100%,,,,,
player,201912220oti,nor,EastNi00,defense,0,,,,,
player,201912220oti,nor,EastNi00,def_pct,0%,,,,,
player,201912220oti,nor,EastNi00,special_teams,6,,,,,
player,201912220oti,nor,EastNi00,st_pct,17%,,,,,
player,201912220oti,nor,McCoEr01,pos,C,,,,,
player,201912220oti,nor,McCoEr01,offense,70,,,,,
player,201912220oti,nor,McCoEr01,off_pct,100%,,,,,
player,201912220oti,nor,McCoEr01,defense,0,,,,,
player,201912220oti,nor,McCoEr01,def_pct,0%,,,,,
player,201912220oti,nor,McCoEr01,special_teams,6,,,,,
player,201912220oti,nor,McCoEr01,st_pct,17%,,,,,
player,201912220oti,nor,BreeDr00,pos,QB,,,,,
player,201912220oti,nor,BreeDr00,offense,68,,,,,
player,201912220oti,nor,BreeDr00,off_pct,97%,,,,,
player,201912220oti,nor,BreeDr00,defense,0,,,,,
player,201912220oti,nor,BreeDr00,def_pct,0%,,,,,
player,201912220oti,nor,BreeDr00,special_teams,0,,,,,
player,201912220oti,nor,BreeDr00,st_pct,0%,,,,,
player,201912220oti,nor,ThomMi05,pos,WR,,,,,
player,201912220oti,nor,ThomMi05,offense,61,,,,,
player,201912220oti,nor,ThomMi05,off_pct,87%,,,,,
player,201912220oti,nor,ThomMi05,defense,0,,,,,
player,201912220oti,nor,ThomMi05,def_pct,0%,,,,,
player,201912220oti,nor,ThomMi05,special_teams,0,,,,,
player,201912220oti,nor,ThomMi05,st_pct,0%,,,,,
player,201912220oti,nor,KamaAl00,pos,RB,,,,,
player,201912220oti,nor,KamaAl00,offense,44,,,,,
player,201912220oti,nor,KamaAl00,off_pct,63%,,,,,
player,201912220oti,nor,KamaAl00,defense,0,,,,,
player,201912220oti,nor,KamaAl00,def_pct,0%,,,,,
player,201912220oti,nor,KamaAl00,special_teams,0,,,,,
player,201912220oti,nor,KamaAl00,st_pct,0%,,,,,
player,201912220oti,nor,HillJo02,pos,TE,,,,,
player,201912220oti,nor,HillJo02,offense,42,,,,,
player,201912220oti,nor,HillJo02,off_pct,60%,,,,,
player,201912220oti,nor,HillJo02,defense,0,,,,,
player,201912220oti,nor,HillJo02,def_pct,0%,,,,,
