game,2019,6,20191013,201910130den,oti,"Tennessee Titans",0,den,"Denver Broncos",16
player,201910130den,oti,JoneDa04,st_pct,26%,,,,,
player,201910130den,oti,JackAd00,pos,CB,,,,,
player,201910130den,oti,JackAd00,offense,0,,,,,
player,201910130den,oti,JackAd00,off_pct,0%,,,,,
player,201910130den,oti,JackAd00,defense,32,,,,,
player,201910130den,oti,JackAd00,def_pct,52%,,,,,
player,201910130den,oti,JackAd00,special_teams,0,,,,,
player,201910130den,oti,JackAd00,st_pct,0%,,,,,
player,201910130den,oti,JohnAu01,pos,NT,,,,,
player,201910130den,oti,JohnAu01,offense,0,,,,,
player,201910130den,oti,JohnAu01,off_pct,0%,,,,,
player,201910130den,oti,JohnAu01,defense,23,,,,,
player,201910130den,oti,JohnAu01,def_pct,37%,,,,,
player,201910130den,oti,JohnAu01,special_teams,7,,,,,
player,201910130den,oti,JohnAu01,st_pct,26%,,,,,
player,201910130den,oti,UrbaBr00,pos,DE,,,,,
player,201910130den,oti,UrbaBr00,offense,0,,,,,
player,201910130den,oti,UrbaBr00,off_pct,0%,,,,,
player,201910130den,oti,UrbaBr00,defense,23,,,,,
player,201910130den,oti,UrbaBr00,def_pct,37%,,,,,
player,201910130den,oti,UrbaBr00,special_teams,3,,,,,
player,201910130den,oti,UrbaBr00,st_pct,11%,,,,,
player,201910130den,oti,CorrKa00,pos,LB,,,,,
player,201910130den,oti,CorrKa00,offense,0,,,,,
player,201910130den,oti,CorrKa00,off_pct,0%,,,,,
player,201910130den,oti,CorrKa00,defense,19,,,,,
player,201910130den,oti,CorrKa00,def_pct,31%,,,,,
player,201910130den,oti,CorrKa00,special_teams,18,,,,,
player,201910130den,oti,CorrKa00,st_pct,67%,,,,,
player,201910130den,oti,MackIs00,pos,DT,,,,,
player,201910130den,oti,MackIs00,offense,0,,,,,
player,201910130den,oti,MackIs00,off_pct,0%,,,,,
player,201910130den,oti,MackIs00,defense,16,,,,,
player,201910130den,oti,MackIs00,def_pct,26%,,,,,
player,201910130den,oti,MackIs00,special_teams,9,,,,,
player,201910130den,oti,MackIs00,st_pct,33%,,,,,
player,201910130den,oti,HookAm00,pos,FS,,,,,
player,201910130den,oti,HookAm00,offense,0,,,,,
player,201910130den,oti,HookAm00,off_pct,0%,,,,,
player,201910130den,oti,HookAm00,defense,15,,,,,
player,201910130den,oti,HookAm00,def_pct,24%,,,,,
player,201910130den,oti,HookAm00,special_teams,27,,,,,
player,201910130den,oti,HookAm00,st_pct,100%,,,,,
player,201910130den,oti,BrowJa06,pos,LB,,,,,
player,201910130den,oti,BrowJa06,offense,0,,,,,
player,201910130den,oti,BrowJa06,off_pct,0%,,,,,
player,201910130den,oti,BrowJa06,defense,3,,,,,
player,201910130den,oti,BrowJa06,def_pct,5%,,,,,
player,201910130den,oti,BrowJa06,special_teams,1,,,,,
player,201910130den,oti,BrowJa06,st_pct,4%,,,,,
player,201910130den,oti,BateDa00,pos,LB,,,,,
player,201910130den,oti,BateDa00,offense,0,,,,,
player,201910130den,oti,BateDa00,off_pct,0%,,,,,
player,201910130den,oti,BateDa00,defense,0,,,,,
player,201910130den,oti,BateDa00,def_pct,0%,,,,,
player,201910130den,oti,BateDa00,special_teams,27,,,,,
player,201910130den,oti,BateDa00,st_pct,100%,,,,,
player,201910130den,oti,CruiDa00,pos,SS,,,,,
player,201910130den,oti,CruiDa00,offense,0,,,,,
player,201910130den,oti,CruiDa00,off_pct,0%,,,,,
player,201910130den,oti,CruiDa00,defense,0,,,,,
player,201910130den,oti,CruiDa00,def_pct,0%,,,,,
player,201910130den,oti,CruiDa00,special_teams,24,,,,,
player,201910130den,oti,CruiDa00,st_pct,89%,,,,,
player,201910130den,oti,SimsLe00,pos,CB,,,,,
player,201910130den,oti,SimsLe00,offense,0,,,,,
player,201910130den,oti,SimsLe00,off_pct,0%,,,,,
player,201910130den,oti,SimsLe00,defense,0,,,,,
player,201910130den,oti,SimsLe00,def_pct,0%,,,,,
player,201910130den,oti,SimsLe00,special_teams,20,,,,,
player,201910130den,oti,SimsLe00,st_pct,74%,,,,,
player,201910130den,oti,LongDa04,pos,LB,,,,,
player,201910130den,oti,LongDa04,offense,0,,,,,
player,201910130den,oti,LongDa04,off_pct,0%,,,,,
player,201910130den,oti,LongDa04,defense,0,,,,,
player,201910130den,oti,LongDa04,def_pct,0%,,,,,
player,201910130den,oti,LongDa04,special_teams,15,,,,,
player,201910130den,oti,LongDa04,st_pct,56%,,,,,
player,201910130den,oti,SmitTy01,pos,CB,,,,,
player,201910130den,oti,SmitTy01,offense,0,,,,,
player,201910130den,oti,SmitTy01,off_pct,0%,,,,,
player,201910130den,oti,SmitTy01,defense,0,,,,,
player,201910130den,oti,SmitTy01,def_pct,0%,,,,,
player,201910130den,oti,SmitTy01,special_teams,15,,,,,
player,201910130den,oti,SmitTy01,st_pct,56%,,,,,
player,201910130den,oti,KernBr20,pos,P,,,,,
player,201910130den,oti,KernBr20,offense,0,,,,,
player,201910130den,oti,KernBr20,off_pct,0%,,,,,
player,201910130den,oti,KernBr20,defense,0,,,,,
player,201910130den,oti,KernBr20,def_pct,0%,,,,,
player,201910130den,oti,KernBr20,special_teams,9,,,,,
player,201910130den,oti,KernBr20,st_pct,33%,,,,,
player,201910130den,oti,BrinBe00,pos,LS,,,,,
player,201910130den,oti,BrinBe00,offense,0,,,,,
player,201910130den,oti,BrinBe00,off_pct,0%,,,,,
player,201910130den,oti,BrinBe00,defense,0,,,,,
player,201910130den,oti,BrinBe00,def_pct,0%,,,,,
player,201910130den,oti,BrinBe00,special_teams,9,,,,,
player,201910130den,oti,BrinBe00,st_pct,33%,,,,,
player,201910130den,oti,ParkCo03,pos,K,,,,,
player,201910130den,oti,ParkCo03,offense,0,,,,,
player,201910130den,oti,ParkCo03,off_pct,0%,,,,,
player,201910130den,oti,ParkCo03,defense,0,,,,,
player,201910130den,oti,ParkCo03,def_pct,0%,,,,,
player,201910130den,oti,ParkCo03,special_teams,1,,,,,
player,201910130den,oti,ParkCo03,st_pct,4%,,,,,
