game,2019,9,20191103,201911030kan,min,"Minnesota Vikings",23,kan,"Kansas City Chiefs",26
player,201911030kan,kan,MoorMa01,def_int_td,0,,,,,
player,201911030kan,kan,MoorMa01,def_int_long,0,,,,,
player,201911030kan,kan,MoorMa01,pass_defended,0,,,,,
player,201911030kan,kan,MoorMa01,sacks,0.0,,,,,
player,201911030kan,kan,MoorMa01,tackles_combined,0,,,,,
player,201911030kan,kan,MoorMa01,tackles_solo,0,,,,,
player,201911030kan,kan,MoorMa01,tackles_assists,0,,,,,
player,201911030kan,kan,MoorMa01,tackles_loss,0,,,,,
player,201911030kan,kan,MoorMa01,qb_hits,0,,,,,
player,201911030kan,kan,MoorMa01,fumbles_rec,1,,,,,
player,201911030kan,kan,MoorMa01,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,MoorMa01,fumbles_rec_td,0,,,,,
player,201911030kan,kan,MoorMa01,fumbles_forced,0,,,,,
player,201911030kan,kan,WillDa05,def_int,0,,,,,
player,201911030kan,kan,WillDa05,def_int_yds,0,,,,,
player,201911030kan,kan,WillDa05,def_int_td,0,,,,,
player,201911030kan,kan,WillDa05,def_int_long,0,,,,,
player,201911030kan,kan,WillDa05,pass_defended,0,,,,,
player,201911030kan,kan,WillDa05,sacks,0.0,,,,,
player,201911030kan,kan,WillDa05,tackles_combined,0,,,,,
player,201911030kan,kan,WillDa05,tackles_solo,0,,,,,
player,201911030kan,kan,WillDa05,tackles_assists,0,,,,,
player,201911030kan,kan,WillDa05,tackles_loss,0,,,,,
player,201911030kan,kan,WillDa05,qb_hits,0,,,,,
player,201911030kan,kan,WillDa05,fumbles_rec,1,,,,,
player,201911030kan,kan,WillDa05,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,WillDa05,fumbles_rec_td,0,,,,,
player,201911030kan,kan,WillDa05,fumbles_forced,0,,,,,
player,201911030kan,min,HughMi00,kick_ret,0,,,,,
player,201911030kan,min,HughMi00,kick_ret_yds,0,,,,,
player,201911030kan,min,HughMi00,kick_ret_yds_per_ret,,,,,,
player,201911030kan,min,HughMi00,kick_ret_td,0,,,,,
player,201911030kan,min,HughMi00,kick_ret_long,0,,,,,
player,201911030kan,min,HughMi00,punt_ret,5,,,,,
player,201911030kan,min,HughMi00,punt_ret_yds,29,,,,,
player,201911030kan,min,HughMi00,punt_ret_yds_per_ret,5.8,,,,,
player,201911030kan,min,HughMi00,punt_ret_td,0,,,,,
player,201911030kan,min,HughMi00,punt_ret_long,10,,,,,
player,201911030kan,kan,HardMe00,kick_ret,4,,,,,
player,201911030kan,kan,HardMe00,kick_ret_yds,101,,,,,
player,201911030kan,kan,HardMe00,kick_ret_yds_per_ret,25.3,,,,,
player,201911030kan,kan,HardMe00,kick_ret_td,0,,,,,
player,201911030kan,kan,HardMe00,kick_ret_long,34,,,,,
player,201911030kan,kan,HardMe00,punt_ret,2,,,,,
player,201911030kan,kan,HardMe00,punt_ret_yds,17,,,,,
player,201911030kan,kan,HardMe00,punt_ret_yds_per_ret,8.5,,,,,
player,201911030kan,kan,HardMe00,punt_ret_td,0,,,,,
player,201911030kan,kan,HardMe00,punt_ret_long,15,,,,,
player,201911030kan,min,BailDa00,xpm,2,,,,,
player,201911030kan,min,BailDa00,xpa,3,,,,,
player,201911030kan,min,BailDa00,fgm,1,,,,,
player,201911030kan,min,BailDa00,fga,1,,,,,
player,201911030kan,min,BailDa00,punt,0,,,,,
player,201911030kan,min,BailDa00,punt_yds,0,,,,,
player,201911030kan,min,BailDa00,punt_yds_per_punt,,,,,,
player,201911030kan,min,BailDa00,punt_long,0,,,,,
player,201911030kan,min,ColqBr00,xpm,,,,,,
player,201911030kan,min,ColqBr00,xpa,,,,,,
player,201911030kan,min,ColqBr00,fgm,,,,,,
player,201911030kan,min,ColqBr00,fga,,,,,,
player,201911030kan,min,ColqBr00,punt,8,,,,,
player,201911030kan,min,ColqBr00,punt_yds,353,,,,,
player,201911030kan,min,ColqBr00,punt_yds_per_punt,44.1,,,,,
player,201911030kan,min,ColqBr00,punt_long,54,,,,,
player,201911030kan,kan,ButkHa00,xpm,2,,,,,
player,201911030kan,kan,ButkHa00,xpa,2,,,,,
player,201911030kan,kan,ButkHa00,fgm,4,,,,,
player,201911030kan,kan,ButkHa00,fga,4,,,,,
player,201911030kan,kan,ButkHa00,punt,0,,,,,
player,201911030kan,kan,ButkHa00,punt_yds,0,,,,,
player,201911030kan,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201911030kan,kan,ButkHa00,punt_long,0,,,,,
player,201911030kan,kan,ColqDu20,xpm,,,,,,
player,201911030kan,kan,ColqDu20,xpa,,,,,,
player,201911030kan,kan,ColqDu20,fgm,,,,,,
player,201911030kan,kan,ColqDu20,fga,,,,,,
player,201911030kan,kan,ColqDu20,punt,5,,,,,
player,201911030kan,kan,ColqDu20,punt_yds,251,,,,,
player,201911030kan,kan,ColqDu20,punt_yds_per_punt,50.2,,,,,
player,201911030kan,kan,ColqDu20,punt_long,58,,,,,
player,201911030kan,kan,WyliAn00,pos,G,,,,,
player,201911030kan,kan,WyliAn00,offense,60,,,,,
player,201911030kan,kan,WyliAn00,off_pct,100%,,,,,
player,201911030kan,kan,WyliAn00,defense,0,,,,,
player,201911030kan,kan,WyliAn00,def_pct,0%,,,,,
player,201911030kan,kan,WyliAn00,special_teams,6,,,,,
player,201911030kan,kan,WyliAn00,st_pct,18%,,,,,
player,201911030kan,kan,SchwMi00,pos,T,,,,,
player,201911030kan,kan,SchwMi00,offense,60,,,,,
player,201911030kan,kan,SchwMi00,off_pct,100%,,,,,
player,201911030kan,kan,SchwMi00,defense,0,,,,,
player,201911030kan,kan,SchwMi00,def_pct,0%,,,,,
player,201911030kan,kan,SchwMi00,special_teams,6,,,,,
player,201911030kan,kan,SchwMi00,st_pct,18%,,,,,
player,201911030kan,kan,ReitAu00,pos,C,,,,,
player,201911030kan,kan,ReitAu00,offense,60,,,,,
player,201911030kan,kan,ReitAu00,off_pct,100%,,,,,
player,201911030kan,kan,ReitAu00,defense,0,,,,,
player,201911030kan,kan,ReitAu00,def_pct,0%,,,,,
player,201911030kan,kan,ReitAu00,special_teams,6,,,,,
player,201911030kan,kan,ReitAu00,st_pct,18%,,,,,
player,201911030kan,kan,RankMa00,pos,T,,,,,
player,201911030kan,kan,RankMa00,offense,60,,,,,
player,201911030kan,kan,RankMa00,off_pct,100%,,,,,
player,201911030kan,kan,RankMa00,defense,0,,,,,
player,201911030kan,kan,RankMa00,def_pct,0%,,,,,
player,201911030kan,kan,RankMa00,special_teams,6,,,,,
player,201911030kan,kan,RankMa00,st_pct,18%,,,,,
player,201911030kan,kan,HillTy00,pos,WR,,,,,
player,201911030kan,kan,HillTy00,offense,60,,,,,
player,201911030kan,kan,HillTy00,off_pct,100%,,,,,
player,201911030kan,kan,HillTy00,defense,0,,,,,
player,201911030kan,kan,HillTy00,def_pct,0%,,,,,
player,201911030kan,kan,HillTy00,special_teams,2,,,,,
player,201911030kan,kan,HillTy00,st_pct,6%,,,,,
player,201911030kan,kan,MoorMa01,pos,QB,,,,,
player,201911030kan,kan,MoorMa01,offense,60,,,,,
player,201911030kan,kan,MoorMa01,off_pct,100%,,,,,
player,201911030kan,kan,MoorMa01,defense,0,,,,,
player,201911030kan,kan,MoorMa01,def_pct,0%,,,,,
player,201911030kan,kan,MoorMa01,special_teams,0,,,,,
player,201911030kan,kan,MoorMa01,st_pct,0%,,,,,
player,201911030kan,kan,ErviCa00,pos,T,,,,,
player,201911030kan,kan,ErviCa00,offense,60,,,,,
player,201911030kan,kan,ErviCa00,off_pct,100%,,,,,
player,201911030kan,kan,ErviCa00,defense,0,,,,,
player,201911030kan,kan,ErviCa00,def_pct,0%,,,,,
player,201911030kan,kan,ErviCa00,special_teams,0,,,,,
player,201911030kan,kan,ErviCa00,st_pct,0%,,,,,
player,201911030kan,kan,KelcTr00,pos,TE,,,,,
player,201911030kan,kan,KelcTr00,offense,58,,,,,
player,201911030kan,kan,KelcTr00,off_pct,97%,,,,,
player,201911030kan,kan,KelcTr00,defense,0,,,,,
player,201911030kan,kan,KelcTr00,def_pct,0%,,,,,
player,201911030kan,kan,KelcTr00,special_teams,0,,,,,
player,201911030kan,kan,KelcTr00,st_pct,0%,,,,,
player,201911030kan,kan,WatkSa00,pos,WR,,,,,
player,201911030kan,kan,WatkSa00,offense,54,,,,,
player,201911030kan,kan,WatkSa00,off_pct,90%,,,,,
player,201911030kan,kan,WatkSa00,defense,0,,,,,
player,201911030kan,kan,WatkSa00,def_pct,0%,,,,,
player,201911030kan,kan,WatkSa00,special_teams,0,,,,,
player,201911030kan,kan,WatkSa00,st_pct,0%,,,,,
player,201911030kan,kan,BellBl00,pos,TE,,,,,
player,201911030kan,kan,BellBl00,offense,31,,,,,
player,201911030kan,kan,BellBl00,off_pct,52%,,,,,
player,201911030kan,kan,BellBl00,defense,0,,,,,
player,201911030kan,kan,BellBl00,def_pct,0%,,,,,
player,201911030kan,kan,BellBl00,special_teams,17,,,,,
player,201911030kan,kan,BellBl00,st_pct,50%,,,,,
player,201911030kan,kan,RobiDe01,pos,WR,,,,,
player,201911030kan,kan,RobiDe01,offense,24,,,,,
player,201911030kan,kan,RobiDe01,off_pct,40%,,,,,
player,201911030kan,kan,RobiDe01,defense,0,,,,,
player,201911030kan,kan,RobiDe01,def_pct,0%,,,,,
player,201911030kan,kan,RobiDe01,special_teams,7,,,,,
player,201911030kan,kan,RobiDe01,st_pct,21%,,,,,
player,201911030kan,kan,HardMe00,pos,WR,,,,,
player,201911030kan,kan,HardMe00,offense,11,,,,,
player,201911030kan,kan,HardMe00,off_pct,18%,,,,,
player,201911030kan,kan,HardMe00,defense,0,,,,,
player,201911030kan,kan,HardMe00,def_pct,0%,,,,,
player,201911030kan,kan,HardMe00,special_teams,15,,,,,
player,201911030kan,kan,HardMe00,st_pct,44%,,,,,
player,201911030kan,kan,WillDa10,pos,RB,,,,,
player,201911030kan,kan,WillDa10,offense,11,,,,,
player,201911030kan,kan,WillDa10,off_pct,18%,,,,,
player,201911030kan,kan,WillDa10,defense,0,,,,,
player,201911030kan,kan,WillDa10,def_pct,0%,,,,,
player,201911030kan,kan,WillDa10,special_teams,14,,,,,
player,201911030kan,kan,WillDa10,st_pct,41%,,,,,
player,201911030kan,kan,McCoLe01,pos,RB,,,,,
player,201911030kan,kan,McCoLe01,offense,6,,,,,
player,201911030kan,kan,McCoLe01,off_pct,10%,,,,,
player,201911030kan,kan,McCoLe01,defense,0,,,,,
player,201911030kan,kan,McCoLe01,def_pct,0%,,,,,
player,201911030kan,kan,McCoLe01,special_teams,0,,,,,
player,201911030kan,kan,McCoLe01,st_pct,0%,,,,,
player,201911030kan,kan,SherAn00,pos,FB,,,,,
player,201911030kan,kan,SherAn00,offense,2,,,,,
player,201911030kan,kan,SherAn00,off_pct,3%,,,,,
player,201911030kan,kan,SherAn00,defense,0,,,,,
player,201911030kan,kan,SherAn00,def_pct,0%,,,,,
player,201911030kan,kan,SherAn00,special_teams,22,,,,,
player,201911030kan,kan,SherAn00,st_pct,65%,,,,,
player,201911030kan,kan,WardCh01,pos,CB,,,,,
player,201911030kan,kan,WardCh01,offense,0,,,,,
player,201911030kan,kan,WardCh01,off_pct,0%,,,,,
player,201911030kan,kan,WardCh01,defense,71,,,,,
player,201911030kan,kan,WardCh01,def_pct,100%,,,,,
player,201911030kan,kan,WardCh01,special_teams,11,,,,,
player,201911030kan,kan,WardCh01,st_pct,32%,,,,,
player,201911030kan,kan,ThorJu00,pos,FS,,,,,
player,201911030kan,kan,ThorJu00,offense,0,,,,,
player,201911030kan,kan,ThorJu00,off_pct,0%,,,,,
player,201911030kan,kan,ThorJu00,defense,71,,,,,
player,201911030kan,kan,ThorJu00,def_pct,100%,,,,,
player,201911030kan,kan,ThorJu00,special_teams,6,,,,,
player,201911030kan,kan,ThorJu00,st_pct,18%,,,,,
player,201911030kan,kan,MathTy00,pos,SS,,,,,
player,201911030kan,kan,MathTy00,offense,0,,,,,
player,201911030kan,kan,MathTy00,off_pct,0%,,,,,
player,201911030kan,kan,MathTy00,defense,71,,,,,
player,201911030kan,kan,MathTy00,def_pct,100%,,,,,
player,201911030kan,kan,MathTy00,special_teams,0,,,,,
player,201911030kan,kan,MathTy00,st_pct,0%,,,,,
player,201911030kan,kan,KpasTa00,pos,DE,,,,,
player,201911030kan,kan,KpasTa00,offense,0,,,,,
player,201911030kan,kan,KpasTa00,off_pct,0%,,,,,
player,201911030kan,kan,KpasTa00,defense,59,,,,,
player,201911030kan,kan,KpasTa00,def_pct,83%,,,,,
player,201911030kan,kan,KpasTa00,special_teams,5,,,,,
player,201911030kan,kan,KpasTa00,st_pct,15%,,,,,
player,201911030kan,kan,HitcAn00,pos,LB,,,,,
player,201911030kan,kan,HitcAn00,offense,0,,,,,
player,201911030kan,kan,HitcAn00,off_pct,0%,,,,,
player,201911030kan,kan,HitcAn00,defense,59,,,,,
player,201911030kan,kan,HitcAn00,def_pct,83%,,,,,
player,201911030kan,kan,HitcAn00,special_teams,5,,,,,
player,201911030kan,kan,HitcAn00,st_pct,15%,,,,,
player,201911030kan,kan,OgbaEm00,pos,DE,,,,,
player,201911030kan,kan,OgbaEm00,offense,0,,,,,
player,201911030kan,kan,OgbaEm00,off_pct,0%,,,,,
player,201911030kan,kan,OgbaEm00,defense,59,,,,,
player,201911030kan,kan,OgbaEm00,def_pct,83%,,,,,
player,201911030kan,kan,OgbaEm00,special_teams,4,,,,,
player,201911030kan,kan,OgbaEm00,st_pct,12%,,,,,
player,201911030kan,kan,WilsDa02,pos,LB,,,,,
player,201911030kan,kan,WilsDa02,offense,0,,,,,
player,201911030kan,kan,WilsDa02,off_pct,0%,,,,,
player,201911030kan,kan,WilsDa02,defense,59,,,,,
player,201911030kan,kan,WilsDa02,def_pct,83%,,,,,
player,201911030kan,kan,WilsDa02,special_teams,1,,,,,
player,201911030kan,kan,WilsDa02,st_pct,3%,,,,,
player,201911030kan,kan,RaglRe00,pos,LB,,,,,
player,201911030kan,kan,RaglRe00,offense,0,,,,,
player,201911030kan,kan,RaglRe00,off_pct,0%,,,,,
player,201911030kan,kan,RaglRe00,defense,47,,,,,
player,201911030kan,kan,RaglRe00,def_pct,66%,,,,,
player,201911030kan,kan,RaglRe00,special_teams,0,,,,,
player,201911030kan,kan,RaglRe00,st_pct,0%,,,,,
player,201911030kan,kan,JoneCh09,pos,DT,,,,,
player,201911030kan,kan,JoneCh09,offense,0,,,,,
player,201911030kan,kan,JoneCh09,off_pct,0%,,,,,
player,201911030kan,kan,JoneCh09,defense,45,,,,,
player,201911030kan,kan,JoneCh09,def_pct,63%,,,,,
player,201911030kan,kan,JoneCh09,special_teams,5,,,,,
player,201911030kan,kan,JoneCh09,st_pct,15%,,,,,
player,201911030kan,kan,BreeBa00,pos,CB,,,,,
player,201911030kan,kan,BreeBa00,offense,0,,,,,
player,201911030kan,kan,BreeBa00,off_pct,0%,,,,,
player,201911030kan,kan,BreeBa00,defense,44,,,,,
player,201911030kan,kan,BreeBa00,def_pct,62%,,,,,
player,201911030kan,kan,BreeBa00,special_teams,1,,,,,
player,201911030kan,kan,BreeBa00,st_pct,3%,,,,,
player,201911030kan,kan,NnadDe00,pos,DT,,,,,
player,201911030kan,kan,NnadDe00,offense,0,,,,,
player,201911030kan,kan,NnadDe00,off_pct,0%,,,,,
player,201911030kan,kan,NnadDe00,defense,41,,,,,
player,201911030kan,kan,NnadDe00,def_pct,58%,,,,,
player,201911030kan,kan,NnadDe00,special_teams,4,,,,,
player,201911030kan,kan,NnadDe00,st_pct,12%,,,,,
player,201911030kan,kan,SaunKh00,pos,DT,,,,,
player,201911030kan,kan,SaunKh00,offense,0,,,,,
player,201911030kan,kan,SaunKh00,off_pct,0%,,,,,
player,201911030kan,kan,SaunKh00,defense,30,,,,,
player,201911030kan,kan,SaunKh00,def_pct,42%,,,,,
player,201911030kan,kan,SaunKh00,special_teams,1,,,,,
player,201911030kan,kan,SaunKh00,st_pct,3%,,,,,
player,201911030kan,kan,ClaiMo00,pos,CB,,,,,
player,201911030kan,kan,ClaiMo00,offense,0,,,,,
player,201911030kan,kan,ClaiMo00,off_pct,0%,,,,,
player,201911030kan,kan,ClaiMo00,defense,27,,,,,
player,201911030kan,kan,ClaiMo00,def_pct,38%,,,,,
player,201911030kan,kan,ClaiMo00,special_teams,0,,,,,
player,201911030kan,kan,ClaiMo00,st_pct,0%,,,,,
player,201911030kan,kan,SoreDa01,pos,FS,,,,,
player,201911030kan,kan,SoreDa01,offense,0,,,,,
player,201911030kan,kan,SoreDa01,off_pct,0%,,,,,
player,201911030kan,kan,SoreDa01,defense,23,,,,,
player,201911030kan,kan,SoreDa01,def_pct,32%,,,,,
player,201911030kan,kan,SoreDa01,special_teams,22,,,,,
player,201911030kan,kan,SoreDa01,st_pct,65%,,,,,
player,201911030kan,kan,PennMi00,pos,NT,,,,,
player,201911030kan,kan,PennMi00,offense,0,,,,,
player,201911030kan,kan,PennMi00,off_pct,0%,,,,,
player,201911030kan,kan,PennMi00,defense,22,,,,,
player,201911030kan,kan,PennMi00,def_pct,31%,,,,,
player,201911030kan,kan,PennMi00,special_teams,1,,,,,
player,201911030kan,kan,PennMi00,st_pct,3%,,,,,
player,201911030kan,kan,IvieJo00,pos,DT,,,,,
player,201911030kan,kan,IvieJo00,offense,0,,,,,
player,201911030kan,kan,IvieJo00,off_pct,0%,,,,,
player,201911030kan,kan,IvieJo00,defense,21,,,,,
player,201911030kan,kan,IvieJo00,def_pct,30%,,,,,
player,201911030kan,kan,IvieJo00,special_teams,0,,,,,
player,201911030kan,kan,IvieJo00,st_pct,0%,,,,,
player,201911030kan,kan,FentRa00,pos,CB,,,,,
player,201911030kan,kan,FentRa00,offense,0,,,,,
player,201911030kan,kan,FentRa00,off_pct,0%,,,,,
player,201911030kan,kan,FentRa00,defense,20,,,,,
player,201911030kan,kan,FentRa00,def_pct,28%,,,,,
player,201911030kan,kan,FentRa00,special_teams,12,,,,,
player,201911030kan,kan,FentRa00,st_pct,35%,,,,,
player,201911030kan,kan,NiemBe00,pos,LB,,,,,
player,201911030kan,kan,NiemBe00,offense,0,,,,,
player,201911030kan,kan,NiemBe00,off_pct,0%,,,,,
player,201911030kan,kan,NiemBe00,defense,9,,,,,
player,201911030kan,kan,NiemBe00,def_pct,13%,,,,,
player,201911030kan,kan,NiemBe00,special_teams,15,,,,,
player,201911030kan,kan,NiemBe00,st_pct,44%,,,,,
player,201911030kan,kan,LucaJo00,pos,SS,,,,,
player,201911030kan,kan,LucaJo00,offense,0,,,,,
player,201911030kan,kan,LucaJo00,off_pct,0%,,,,,
player,201911030kan,kan,LucaJo00,defense,3,,,,,
player,201911030kan,kan,LucaJo00,def_pct,4%,,,,,
player,201911030kan,kan,LucaJo00,special_teams,26,,,,,
player,201911030kan,kan,LucaJo00,st_pct,76%,,,,,
player,201911030kan,kan,ODanDo00,pos,LB,,,,,
player,201911030kan,kan,ODanDo00,offense,0,,,,,
player,201911030kan,kan,ODanDo00,off_pct,0%,,,,,
player,201911030kan,kan,ODanDo00,defense,0,,,,,
player,201911030kan,kan,ODanDo00,def_pct,0%,,,,,
player,201911030kan,kan,ODanDo00,special_teams,27,,,,,
player,201911030kan,kan,ODanDo00,st_pct,79%,,,,,
player,201911030kan,kan,PrinBy00,pos,WR,,,,,
player,201911030kan,kan,PrinBy00,offense,0,,,,,
player,201911030kan,kan,PrinBy00,off_pct,0%,,,,,
player,201911030kan,kan,PrinBy00,defense,0,,,,,
player,201911030kan,kan,PrinBy00,def_pct,0%,,,,,
player,201911030kan,kan,PrinBy00,special_teams,23,,,,,
player,201911030kan,kan,PrinBy00,st_pct,68%,,,,,
player,201911030kan,kan,WattAr00,pos,SS,,,,,
player,201911030kan,kan,WattAr00,offense,0,,,,,
player,201911030kan,kan,WattAr00,off_pct,0%,,,,,
player,201911030kan,kan,WattAr00,defense,0,,,,,
player,201911030kan,kan,WattAr00,def_pct,0%,,,,,
player,201911030kan,kan,WattAr00,special_teams,23,,,,,
player,201911030kan,kan,WattAr00,st_pct,68%,,,,,
player,201911030kan,kan,LeexDa00,pos,LB,,,,,
player,201911030kan,kan,LeexDa00,offense,0,,,,,
player,201911030kan,kan,LeexDa00,off_pct,0%,,,,,
player,201911030kan,kan,LeexDa00,defense,0,,,,,
player,201911030kan,kan,LeexDa00,def_pct,0%,,,,,
player,201911030kan,kan,LeexDa00,special_teams,23,,,,,
player,201911030kan,kan,LeexDa00,st_pct,68%,,,,,
player,201911030kan,kan,ButkHa00,pos,K,,,,,
player,201911030kan,kan,ButkHa00,offense,0,,,,,
player,201911030kan,kan,ButkHa00,off_pct,0%,,,,,
player,201911030kan,kan,ButkHa00,defense,0,,,,,
player,201911030kan,kan,ButkHa00,def_pct,0%,,,,,
player,201911030kan,kan,ButkHa00,special_teams,12,,,,,
player,201911030kan,kan,ButkHa00,st_pct,35%,,,,,
player,201911030kan,kan,ColqDu20,pos,P,,,,,
player,201911030kan,kan,ColqDu20,offense,0,,,,,
player,201911030kan,kan,ColqDu20,off_pct,0%,,,,,
player,201911030kan,kan,ColqDu20,defense,0,,,,,
player,201911030kan,kan,ColqDu20,def_pct,0%,,,,,
player,201911030kan,kan,ColqDu20,special_teams,11,,,,,
player,201911030kan,kan,ColqDu20,st_pct,32%,,,,,
player,201911030kan,kan,WincJa00,pos,LS,,,,,
player,201911030kan,kan,WincJa00,offense,0,,,,,
player,201911030kan,kan,WincJa00,off_pct,0%,,,,,
player,201911030kan,kan,WincJa00,defense,0,,,,,
player,201911030kan,kan,WincJa00,def_pct,0%,,,,,
player,201911030kan,kan,WincJa00,special_teams,11,,,,,
player,201911030kan,kan,WincJa00,st_pct,32%,,,,,
player,201911030kan,kan,YeldDe00,pos,TE,,,,,
player,201911030kan,kan,YeldDe00,offense,0,,,,,
player,201911030kan,kan,YeldDe00,off_pct,0%,,,,,
player,201911030kan,kan,YeldDe00,defense,0,,,,,
player,201911030kan,kan,YeldDe00,def_pct,0%,,,,,
player,201911030kan,kan,YeldDe00,special_teams,7,,,,,
player,201911030kan,kan,YeldDe00,st_pct,21%,,,,,
player,201911030kan,kan,AlleNi00,pos,C,,,,,
player,201911030kan,kan,AlleNi00,offense,0,,,,,
player,201911030kan,kan,AlleNi00,off_pct,0%,,,,,
player,201911030kan,kan,AlleNi00,defense,0,,,,,
player,201911030kan,kan,AlleNi00,def_pct,0%,,,,,
player,201911030kan,kan,AlleNi00,special_teams,6,,,,,
player,201911030kan,kan,AlleNi00,st_pct,18%,,,,,
player,201911030kan,kan,WisnSt01,pos,G,,,,,
player,201911030kan,kan,WisnSt01,offense,0,,,,,
player,201911030kan,kan,WisnSt01,off_pct,0%,,,,,
player,201911030kan,kan,WisnSt01,defense,0,,,,,
player,201911030kan,kan,WisnSt01,def_pct,0%,,,,,
player,201911030kan,kan,WisnSt01,special_teams,6,,,,,
player,201911030kan,kan,WisnSt01,st_pct,18%,,,,,
player,201911030kan,min,KlinJo01,pos,G,,,,,
player,201911030kan,min,KlinJo01,offense,71,,,,,
player,201911030kan,min,KlinJo01,off_pct,100%,,,,,
player,201911030kan,min,KlinJo01,defense,0,,,,,
player,201911030kan,min,KlinJo01,def_pct,0%,,,,,
player,201911030kan,min,KlinJo01,special_teams,4,,,,,
player,201911030kan,min,KlinJo01,st_pct,12%,,,,,
player,201911030kan,min,ONeiBr00,pos,T,,,,,
player,201911030kan,min,ONeiBr00,offense,71,,,,,
player,201911030kan,min,ONeiBr00,off_pct,100%,,,,,
player,201911030kan,min,ONeiBr00,defense,0,,,,,
player,201911030kan,min,ONeiBr00,def_pct,0%,,,,,
player,201911030kan,min,ONeiBr00,special_teams,4,,,,,
player,201911030kan,min,ONeiBr00,st_pct,12%,,,,,
player,201911030kan,min,ReifRi00,pos,T,,,,,
player,201911030kan,min,ReifRi00,offense,71,,,,,
player,201911030kan,min,ReifRi00,off_pct,100%,,,,,
player,201911030kan,min,ReifRi00,defense,0,,,,,
player,201911030kan,min,ReifRi00,def_pct,0%,,,,,
player,201911030kan,min,ReifRi00,special_teams,4,,,,,
player,201911030kan,min,ReifRi00,st_pct,12%,,,,,
player,201911030kan,min,ElflPa00,pos,G,,,,,
player,201911030kan,min,ElflPa00,offense,71,,,,,
player,201911030kan,min,ElflPa00,off_pct,100%,,,,,
player,201911030kan,min,ElflPa00,defense,0,,,,,
player,201911030kan,min,ElflPa00,def_pct,0%,,,,,
player,201911030kan,min,ElflPa00,special_teams,4,,,,,
player,201911030kan,min,ElflPa00,st_pct,12%,,,,,
player,201911030kan,min,BradGa00,pos,C,,,,,
player,201911030kan,min,BradGa00,offense,71,,,,,
player,201911030kan,min,BradGa00,off_pct,100%,,,,,
player,201911030kan,min,BradGa00,defense,0,,,,,
player,201911030kan,min,BradGa00,def_pct,0%,,,,,
player,201911030kan,min,BradGa00,special_teams,0,,,,,
player,201911030kan,min,BradGa00,st_pct,0%,,,,,
player,201911030kan,min,CousKi00,pos,QB,,,,,
player,201911030kan,min,CousKi00,offense,71,,,,,
player,201911030kan,min,CousKi00,off_pct,100%,,,,,
player,201911030kan,min,CousKi00,defense,0,,,,,
player,201911030kan,min,CousKi00,def_pct,0%,,,,,
player,201911030kan,min,CousKi00,special_teams,0,,,,,
player,201911030kan,min,CousKi00,st_pct,0%,,,,,
player,201911030kan,min,DiggSt00,pos,WR,,,,,
player,201911030kan,min,DiggSt00,offense,63,,,,,
player,201911030kan,min,DiggSt00,off_pct,89%,,,,,
player,201911030kan,min,DiggSt00,defense,0,,,,,
player,201911030kan,min,DiggSt00,def_pct,0%,,,,,
player,201911030kan,min,DiggSt00,special_teams,0,,,,,
player,201911030kan,min,DiggSt00,st_pct,0%,,,,,
player,201911030kan,min,JohnOl00,pos,WR,,,,,
player,201911030kan,min,JohnOl00,offense,59,,,,,
player,201911030kan,min,JohnOl00,off_pct,83%,,,,,
player,201911030kan,min,JohnOl00,defense,0,,,,,
player,201911030kan,min,JohnOl00,def_pct,0%,,,,,
player,201911030kan,min,JohnOl00,special_teams,6,,,,,
player,201911030kan,min,JohnOl00,st_pct,18%,,,,,
player,201911030kan,min,CookDa01,pos,RB,,,,,
player,201911030kan,min,CookDa01,offense,57,,,,,
player,201911030kan,min,CookDa01,off_pct,80%,,,,,
player,201911030kan,min,CookDa01,defense,0,,,,,
player,201911030kan,min,CookDa01,def_pct,0%,,,,,
player,201911030kan,min,CookDa01,special_teams,0,,,,,
player,201911030kan,min,CookDa01,st_pct,0%,,,,,
player,201911030kan,min,RudoKy00,pos,TE,,,,,
player,201911030kan,min,RudoKy00,offense,55,,,,,
player,201911030kan,min,RudoKy00,off_pct,77%,,,,,
player,201911030kan,min,RudoKy00,defense,0,,,,,
player,201911030kan,min,RudoKy00,def_pct,0%,,,,,
player,201911030kan,min,RudoKy00,special_teams,4,,,,,
player,201911030kan,min,RudoKy00,st_pct,12%,,,,,
player,201911030kan,min,SmitIr01,pos,TE,,,,,
player,201911030kan,min,SmitIr01,offense,43,,,,,
player,201911030kan,min,SmitIr01,off_pct,61%,,,,,
player,201911030kan,min,SmitIr01,defense,0,,,,,
player,201911030kan,min,SmitIr01,def_pct,0%,,,,,
player,201911030kan,min,SmitIr01,special_teams,14,,,,,
player,201911030kan,min,SmitIr01,st_pct,41%,,,,,
player,201911030kan,min,HamxC.00,pos,FB,,,,,
player,201911030kan,min,HamxC.00,offense,22,,,,,
player,201911030kan,min,HamxC.00,off_pct,31%,,,,,
player,201911030kan,min,HamxC.00,defense,0,,,,,
player,201911030kan,min,HamxC.00,def_pct,0%,,,,,
player,201911030kan,min,HamxC.00,special_teams,15,,,,,
player,201911030kan,min,HamxC.00,st_pct,44%,,,,,
