game,2019,15,20191215,201912150crd,cle,"Cleveland Browns",24,crd,"Arizona Cardinals",38
player,201912150crd,crd,CoopPh00,punt_ret_yds,-2,,,,,
player,201912150crd,crd,CoopPh00,punt_ret_yds_per_ret,-2.0,,,,,
player,201912150crd,crd,CoopPh00,punt_ret_td,0,,,,,
player,201912150crd,crd,CoopPh00,punt_ret_long,-2,,,,,
player,201912150crd,crd,JohnDa08,kick_ret,1,,,,,
player,201912150crd,crd,JohnDa08,kick_ret_yds,24,,,,,
player,201912150crd,crd,JohnDa08,kick_ret_yds_per_ret,24.0,,,,,
player,201912150crd,crd,JohnDa08,kick_ret_td,0,,,,,
player,201912150crd,crd,JohnDa08,kick_ret_long,24,,,,,
player,201912150crd,crd,JohnDa08,punt_ret,0,,,,,
player,201912150crd,crd,JohnDa08,punt_ret_yds,0,,,,,
player,201912150crd,crd,JohnDa08,punt_ret_yds_per_ret,,,,,,
player,201912150crd,crd,JohnDa08,punt_ret_td,0,,,,,
player,201912150crd,crd,JohnDa08,punt_ret_long,0,,,,,
player,201912150crd,cle,SeibAu00,xpm,3,,,,,
player,201912150crd,cle,SeibAu00,xpa,3,,,,,
player,201912150crd,cle,SeibAu00,fgm,1,,,,,
player,201912150crd,cle,SeibAu00,fga,2,,,,,
player,201912150crd,cle,SeibAu00,punt,0,,,,,
player,201912150crd,cle,SeibAu00,punt_yds,0,,,,,
player,201912150crd,cle,SeibAu00,punt_yds_per_punt,,,,,,
player,201912150crd,cle,SeibAu00,punt_long,0,,,,,
player,201912150crd,cle,GillJa00,xpm,,,,,,
player,201912150crd,cle,GillJa00,xpa,,,,,,
player,201912150crd,cle,GillJa00,fgm,,,,,,
player,201912150crd,cle,GillJa00,fga,,,,,,
player,201912150crd,cle,GillJa00,punt,2,,,,,
player,201912150crd,cle,GillJa00,punt_yds,83,,,,,
player,201912150crd,cle,GillJa00,punt_yds_per_punt,41.5,,,,,
player,201912150crd,cle,GillJa00,punt_long,48,,,,,
player,201912150crd,crd,GonzZa00,xpm,5,,,,,
player,201912150crd,crd,GonzZa00,xpa,5,,,,,
player,201912150crd,crd,GonzZa00,fgm,1,,,,,
player,201912150crd,crd,GonzZa00,fga,1,,,,,
player,201912150crd,crd,GonzZa00,punt,0,,,,,
player,201912150crd,crd,GonzZa00,punt_yds,0,,,,,
player,201912150crd,crd,GonzZa00,punt_yds_per_punt,,,,,,
player,201912150crd,crd,GonzZa00,punt_long,0,,,,,
player,201912150crd,crd,LeexAn20,xpm,,,,,,
player,201912150crd,crd,LeexAn20,xpa,,,,,,
player,201912150crd,crd,LeexAn20,fgm,,,,,,
player,201912150crd,crd,LeexAn20,fga,,,,,,
player,201912150crd,crd,LeexAn20,punt,2,,,,,
player,201912150crd,crd,LeexAn20,punt_yds,79,,,,,
player,201912150crd,crd,LeexAn20,punt_yds_per_punt,39.5,,,,,
player,201912150crd,crd,LeexAn20,punt_long,48,,,,,
player,201912150crd,crd,HumpD.00,pos,T,,,,,
player,201912150crd,crd,HumpD.00,offense,61,,,,,
player,201912150crd,crd,HumpD.00,off_pct,100%,,,,,
player,201912150crd,crd,HumpD.00,defense,0,,,,,
player,201912150crd,crd,HumpD.00,def_pct,0%,,,,,
player,201912150crd,crd,HumpD.00,special_teams,6,,,,,
player,201912150crd,crd,HumpD.00,st_pct,22%,,,,,
player,201912150crd,crd,MurrJu00,pos,T,,,,,
player,201912150crd,crd,MurrJu00,offense,61,,,,,
player,201912150crd,crd,MurrJu00,off_pct,100%,,,,,
player,201912150crd,crd,MurrJu00,defense,0,,,,,
player,201912150crd,crd,MurrJu00,def_pct,0%,,,,,
player,201912150crd,crd,MurrJu00,special_teams,6,,,,,
player,201912150crd,crd,MurrJu00,st_pct,22%,,,,,
player,201912150crd,crd,MurrKy00,pos,QB,,,,,
player,201912150crd,crd,MurrKy00,offense,61,,,,,
player,201912150crd,crd,MurrKy00,off_pct,100%,,,,,
player,201912150crd,crd,MurrKy00,defense,0,,,,,
player,201912150crd,crd,MurrKy00,def_pct,0%,,,,,
player,201912150crd,crd,MurrKy00,special_teams,0,,,,,
player,201912150crd,crd,MurrKy00,st_pct,0%,,,,,
player,201912150crd,crd,ShipA.20,pos,C,,,,,
player,201912150crd,crd,ShipA.20,offense,59,,,,,
player,201912150crd,crd,ShipA.20,off_pct,97%,,,,,
player,201912150crd,crd,ShipA.20,defense,0,,,,,
player,201912150crd,crd,ShipA.20,def_pct,0%,,,,,
player,201912150crd,crd,ShipA.20,special_teams,0,,,,,
player,201912150crd,crd,ShipA.20,st_pct,0%,,,,,
player,201912150crd,crd,SweeJ.00,pos,G,,,,,
player,201912150crd,crd,SweeJ.00,offense,54,,,,,
player,201912150crd,crd,SweeJ.00,off_pct,89%,,,,,
player,201912150crd,crd,SweeJ.00,defense,0,,,,,
player,201912150crd,crd,SweeJ.00,def_pct,0%,,,,,
player,201912150crd,crd,SweeJ.00,special_teams,6,,,,,
player,201912150crd,crd,SweeJ.00,st_pct,22%,,,,,
player,201912150crd,crd,KirkCh01,pos,WR,,,,,
player,201912150crd,crd,KirkCh01,offense,54,,,,,
player,201912150crd,crd,KirkCh01,off_pct,89%,,,,,
player,201912150crd,crd,KirkCh01,defense,0,,,,,
player,201912150crd,crd,KirkCh01,def_pct,0%,,,,,
player,201912150crd,crd,KirkCh01,special_teams,1,,,,,
player,201912150crd,crd,KirkCh01,st_pct,4%,,,,,
player,201912150crd,crd,PughJu00,pos,G,,,,,
player,201912150crd,crd,PughJu00,offense,50,,,,,
player,201912150crd,crd,PughJu00,off_pct,82%,,,,,
player,201912150crd,crd,PughJu00,defense,0,,,,,
player,201912150crd,crd,PughJu00,def_pct,0%,,,,,
player,201912150crd,crd,PughJu00,special_teams,0,,,,,
player,201912150crd,crd,PughJu00,st_pct,0%,,,,,
player,201912150crd,crd,FitzLa00,pos,WR,,,,,
player,201912150crd,crd,FitzLa00,offense,47,,,,,
player,201912150crd,crd,FitzLa00,off_pct,77%,,,,,
player,201912150crd,crd,FitzLa00,defense,0,,,,,
player,201912150crd,crd,FitzLa00,def_pct,0%,,,,,
player,201912150crd,crd,FitzLa00,special_teams,1,,,,,
player,201912150crd,crd,FitzLa00,st_pct,4%,,,,,
player,201912150crd,crd,DrakKe00,pos,RB,,,,,
player,201912150crd,crd,DrakKe00,offense,46,,,,,
player,201912150crd,crd,DrakKe00,off_pct,75%,,,,,
player,201912150crd,crd,DrakKe00,defense,0,,,,,
player,201912150crd,crd,DrakKe00,def_pct,0%,,,,,
player,201912150crd,crd,DrakKe00,special_teams,0,,,,,
player,201912150crd,crd,DrakKe00,st_pct,0%,,,,,
player,201912150crd,crd,ClayCh00,pos,TE,,,,,
player,201912150crd,crd,ClayCh00,offense,43,,,,,
player,201912150crd,crd,ClayCh00,off_pct,70%,,,,,
player,201912150crd,crd,ClayCh00,defense,0,,,,,
player,201912150crd,crd,ClayCh00,def_pct,0%,,,,,
player,201912150crd,crd,ClayCh00,special_teams,0,,,,,
player,201912150crd,crd,ClayCh00,st_pct,0%,,,,,
player,201912150crd,crd,WillMa04,pos,TE,,,,,
player,201912150crd,crd,WillMa04,offense,40,,,,,
player,201912150crd,crd,WillMa04,off_pct,66%,,,,,
player,201912150crd,crd,WillMa04,defense,0,,,,,
player,201912150crd,crd,WillMa04,def_pct,0%,,,,,
player,201912150crd,crd,WillMa04,special_teams,14,,,,,
player,201912150crd,crd,WillMa04,st_pct,52%,,,,,
player,201912150crd,crd,ColeMa02,pos,C,,,,,
player,201912150crd,crd,ColeMa02,offense,21,,,,,
player,201912150crd,crd,ColeMa02,off_pct,34%,,,,,
player,201912150crd,crd,ColeMa02,defense,0,,,,,
player,201912150crd,crd,ColeMa02,def_pct,0%,,,,,
player,201912150crd,crd,ColeMa02,special_teams,6,,,,,
player,201912150crd,crd,ColeMa02,st_pct,22%,,,,,
player,201912150crd,crd,ByrdDa00,pos,WR,,,,,
player,201912150crd,crd,ByrdDa00,offense,21,,,,,
player,201912150crd,crd,ByrdDa00,off_pct,34%,,,,,
player,201912150crd,crd,ByrdDa00,defense,0,,,,,
player,201912150crd,crd,ByrdDa00,def_pct,0%,,,,,
player,201912150crd,crd,ByrdDa00,special_teams,0,,,,,
player,201912150crd,crd,ByrdDa00,st_pct,0%,,,,,
player,201912150crd,crd,IsabAn00,pos,WR,,,,,
player,201912150crd,crd,IsabAn00,offense,15,,,,,
player,201912150crd,crd,IsabAn00,off_pct,25%,,,,,
player,201912150crd,crd,IsabAn00,defense,0,,,,,
player,201912150crd,crd,IsabAn00,def_pct,0%,,,,,
player,201912150crd,crd,IsabAn00,special_teams,0,,,,,
player,201912150crd,crd,IsabAn00,st_pct,0%,,,,,
player,201912150crd,crd,JohnDa08,pos,RB,,,,,
player,201912150crd,crd,JohnDa08,offense,13,,,,,
player,201912150crd,crd,JohnDa08,off_pct,21%,,,,,
player,201912150crd,crd,JohnDa08,defense,0,,,,,
player,201912150crd,crd,JohnDa08,def_pct,0%,,,,,
player,201912150crd,crd,JohnDa08,special_teams,1,,,,,
player,201912150crd,crd,JohnDa08,st_pct,4%,,,,,
player,201912150crd,crd,CoopPh00,pos,WR,,,,,
player,201912150crd,crd,CoopPh00,offense,12,,,,,
player,201912150crd,crd,CoopPh00,off_pct,20%,,,,,
player,201912150crd,crd,CoopPh00,defense,0,,,,,
player,201912150crd,crd,CoopPh00,def_pct,0%,,,,,
player,201912150crd,crd,CoopPh00,special_teams,11,,,,,
player,201912150crd,crd,CoopPh00,st_pct,41%,,,,,
player,201912150crd,crd,ArnoDa00,pos,TE,,,,,
player,201912150crd,crd,ArnoDa00,offense,11,,,,,
player,201912150crd,crd,ArnoDa00,off_pct,18%,,,,,
player,201912150crd,crd,ArnoDa00,defense,0,,,,,
player,201912150crd,crd,ArnoDa00,def_pct,0%,,,,,
player,201912150crd,crd,ArnoDa00,special_teams,4,,,,,
player,201912150crd,crd,ArnoDa00,st_pct,15%,,,,,
player,201912150crd,crd,SherTr00,pos,WR,,,,,
player,201912150crd,crd,SherTr00,offense,2,,,,,
player,201912150crd,crd,SherTr00,off_pct,3%,,,,,
player,201912150crd,crd,SherTr00,defense,0,,,,,
player,201912150crd,crd,SherTr00,def_pct,0%,,,,,
player,201912150crd,crd,SherTr00,special_teams,6,,,,,
player,201912150crd,crd,SherTr00,st_pct,22%,,,,,
player,201912150crd,crd,HickJo00,pos,LB,,,,,
player,201912150crd,crd,HickJo00,offense,0,,,,,
player,201912150crd,crd,HickJo00,off_pct,0%,,,,,
player,201912150crd,crd,HickJo00,defense,70,,,,,
player,201912150crd,crd,HickJo00,def_pct,100%,,,,,
player,201912150crd,crd,HickJo00,special_teams,6,,,,,
player,201912150crd,crd,HickJo00,st_pct,22%,,,,,
player,201912150crd,crd,PetePa00,pos,CB,,,,,
player,201912150crd,crd,PetePa00,offense,0,,,,,
player,201912150crd,crd,PetePa00,off_pct,0%,,,,,
player,201912150crd,crd,PetePa00,defense,70,,,,,
player,201912150crd,crd,PetePa00,def_pct,100%,,,,,
player,201912150crd,crd,PetePa00,special_teams,5,,,,,
player,201912150crd,crd,PetePa00,st_pct,19%,,,,,
player,201912150crd,crd,BakeBu00,pos,FS,,,,,
player,201912150crd,crd,BakeBu00,offense,0,,,,,
player,201912150crd,crd,BakeBu00,off_pct,0%,,,,,
player,201912150crd,crd,BakeBu00,defense,69,,,,,
player,201912150crd,crd,BakeBu00,def_pct,99%,,,,,
player,201912150crd,crd,BakeBu00,special_teams,3,,,,,
player,201912150crd,crd,BakeBu00,st_pct,11%,,,,,
player,201912150crd,crd,MurpBy00,pos,CB,,,,,
player,201912150crd,crd,MurpBy00,offense,0,,,,,
player,201912150crd,crd,MurpBy00,off_pct,0%,,,,,
player,201912150crd,crd,MurpBy00,defense,69,,,,,
player,201912150crd,crd,MurpBy00,def_pct,99%,,,,,
player,201912150crd,crd,MurpBy00,special_teams,2,,,,,
player,201912150crd,crd,MurpBy00,st_pct,7%,,,,,
player,201912150crd,crd,ThomJa04,pos,FS,,,,,
player,201912150crd,crd,ThomJa04,offense,0,,,,,
player,201912150crd,crd,ThomJa04,off_pct,0%,,,,,
player,201912150crd,crd,ThomJa04,defense,66,,,,,
player,201912150crd,crd,ThomJa04,def_pct,94%,,,,,
player,201912150crd,crd,ThomJa04,special_teams,4,,,,,
player,201912150crd,crd,ThomJa04,st_pct,15%,,,,,
player,201912150crd,crd,JoneCh03,pos,LB,,,,,
player,201912150crd,crd,JoneCh03,offense,0,,,,,
player,201912150crd,crd,JoneCh03,off_pct,0%,,,,,
player,201912150crd,crd,JoneCh03,defense,66,,,,,
player,201912150crd,crd,JoneCh03,def_pct,94%,,,,,
player,201912150crd,crd,JoneCh03,special_teams,0,,,,,
player,201912150crd,crd,JoneCh03,st_pct,0%,,,,,
player,201912150crd,crd,WalkJo01,pos,LB,,,,,
player,201912150crd,crd,WalkJo01,offense,0,,,,,
player,201912150crd,crd,WalkJo01,off_pct,0%,,,,,
player,201912150crd,crd,WalkJo01,defense,58,,,,,
player,201912150crd,crd,WalkJo01,def_pct,83%,,,,,
player,201912150crd,crd,WalkJo01,special_teams,8,,,,,
player,201912150crd,crd,WalkJo01,st_pct,30%,,,,,
player,201912150crd,crd,JoneCh06,pos,CB,,,,,
player,201912150crd,crd,JoneCh06,offense,0,,,,,
player,201912150crd,crd,JoneCh06,off_pct,0%,,,,,
player,201912150crd,crd,JoneCh06,defense,52,,,,,
player,201912150crd,crd,JoneCh06,def_pct,74%,,,,,
player,201912150crd,crd,JoneCh06,special_teams,14,,,,,
player,201912150crd,crd,JoneCh06,st_pct,52%,,,,,
player,201912150crd,crd,PeteCo00,pos,NT,,,,,
player,201912150crd,crd,PeteCo00,offense,0,,,,,
player,201912150crd,crd,PeteCo00,off_pct,0%,,,,,
player,201912150crd,crd,PeteCo00,defense,49,,,,,
player,201912150crd,crd,PeteCo00,def_pct,70%,,,,,
player,201912150crd,crd,PeteCo00,special_teams,11,,,,,
player,201912150crd,crd,PeteCo00,st_pct,41%,,,,,
player,201912150crd,crd,MarsCa00,pos,LB,,,,,
player,201912150crd,crd,MarsCa00,offense,0,,,,,
player,201912150crd,crd,MarsCa00,off_pct,0%,,,,,
player,201912150crd,crd,MarsCa00,defense,49,,,,,
player,201912150crd,crd,MarsCa00,def_pct,70%,,,,,
player,201912150crd,crd,MarsCa00,special_teams,9,,,,,
player,201912150crd,crd,MarsCa00,st_pct,33%,,,,,
player,201912150crd,crd,ReidCa00,pos,DT,,,,,
player,201912150crd,crd,ReidCa00,offense,0,,,,,
player,201912150crd,crd,ReidCa00,off_pct,0%,,,,,
player,201912150crd,crd,ReidCa00,defense,39,,,,,
player,201912150crd,crd,ReidCa00,def_pct,56%,,,,,
player,201912150crd,crd,ReidCa00,special_teams,5,,,,,
player,201912150crd,crd,ReidCa00,st_pct,19%,,,,,
player,201912150crd,crd,KerrZa00,pos,DE,,,,,
player,201912150crd,crd,KerrZa00,offense,0,,,,,
player,201912150crd,crd,KerrZa00,off_pct,0%,,,,,
player,201912150crd,crd,KerrZa00,defense,24,,,,,
player,201912150crd,crd,KerrZa00,def_pct,34%,,,,,
player,201912150crd,crd,KerrZa00,special_teams,11,,,,,
player,201912150crd,crd,KerrZa00,st_pct,41%,,,,,
player,201912150crd,crd,ReddHa00,pos,LB,,,,,
player,201912150crd,crd,ReddHa00,offense,0,,,,,
player,201912150crd,crd,ReddHa00,off_pct,0%,,,,,
player,201912150crd,crd,ReddHa00,defense,23,,,,,
player,201912150crd,crd,ReddHa00,def_pct,33%,,,,,
player,201912150crd,crd,ReddHa00,special_teams,1,,,,,
player,201912150crd,crd,ReddHa00,st_pct,4%,,,,,
player,201912150crd,crd,FittKy00,pos,LB,,,,,
player,201912150crd,crd,FittKy00,offense,0,,,,,
player,201912150crd,crd,FittKy00,off_pct,0%,,,,,
player,201912150crd,crd,FittKy00,defense,18,,,,,
player,201912150crd,crd,FittKy00,def_pct,26%,,,,,
player,201912150crd,crd,FittKy00,special_teams,14,,,,,
player,201912150crd,crd,FittKy00,st_pct,52%,,,,,
player,201912150crd,crd,BrowMi01,pos,NT,,,,,
player,201912150crd,crd,BrowMi01,offense,0,,,,,
player,201912150crd,crd,BrowMi01,off_pct,0%,,,,,
player,201912150crd,crd,BrowMi01,defense,16,,,,,
player,201912150crd,crd,BrowMi01,def_pct,23%,,,,,
player,201912150crd,crd,BrowMi01,special_teams,0,,,,,
player,201912150crd,crd,BrowMi01,st_pct,0%,,,,,
player,201912150crd,crd,DogbMi00,pos,DE,,,,,
player,201912150crd,crd,DogbMi00,offense,0,,,,,
player,201912150crd,crd,DogbMi00,off_pct,0%,,,,,
player,201912150crd,crd,DogbMi00,defense,14,,,,,
player,201912150crd,crd,DogbMi00,def_pct,20%,,,,,
player,201912150crd,crd,DogbMi00,special_teams,0,,,,,
player,201912150crd,crd,DogbMi00,st_pct,0%,,,,,
player,201912150crd,crd,VallTa00,pos,LB,,,,,
player,201912150crd,crd,VallTa00,offense,0,,,,,
player,201912150crd,crd,VallTa00,off_pct,0%,,,,,
player,201912150crd,crd,VallTa00,defense,13,,,,,
player,201912150crd,crd,VallTa00,def_pct,19%,,,,,
player,201912150crd,crd,VallTa00,special_teams,13,,,,,
player,201912150crd,crd,VallTa00,st_pct,48%,,,,,
player,201912150crd,crd,PeteKe01,pos,CB,,,,,
player,201912150crd,crd,PeteKe01,offense,0,,,,,
player,201912150crd,crd,PeteKe01,off_pct,0%,,,,,
player,201912150crd,crd,PeteKe01,defense,4,,,,,
player,201912150crd,crd,PeteKe01,def_pct,6%,,,,,
player,201912150crd,crd,PeteKe01,special_teams,1,,,,,
player,201912150crd,crd,PeteKe01,st_pct,4%,,,,,
player,201912150crd,crd,BanjCh00,pos,FS,,,,,
player,201912150crd,crd,BanjCh00,offense,0,,,,,
player,201912150crd,crd,BanjCh00,off_pct,0%,,,,,
player,201912150crd,crd,BanjCh00,defense,1,,,,,
player,201912150crd,crd,BanjCh00,def_pct,1%,,,,,
player,201912150crd,crd,BanjCh00,special_teams,21,,,,,
player,201912150crd,crd,BanjCh00,st_pct,78%,,,,,
player,201912150crd,crd,TurnZe00,pos,LB,,,,,
player,201912150crd,crd,TurnZe00,offense,0,,,,,
player,201912150crd,crd,TurnZe00,off_pct,0%,,,,,
player,201912150crd,crd,TurnZe00,defense,0,,,,,
player,201912150crd,crd,TurnZe00,def_pct,0%,,,,,
player,201912150crd,crd,TurnZe00,special_teams,21,,,,,
player,201912150crd,crd,TurnZe00,st_pct,78%,,,,,
player,201912150crd,crd,GardDe01,pos,LB,,,,,
player,201912150crd,crd,GardDe01,offense,0,,,,,
player,201912150crd,crd,GardDe01,off_pct,0%,,,,,
player,201912150crd,crd,GardDe01,defense,0,,,,,
player,201912150crd,crd,GardDe01,def_pct,0%,,,,,
player,201912150crd,crd,GardDe01,special_teams,21,,,,,
player,201912150crd,crd,GardDe01,st_pct,78%,,,,,
player,201912150crd,crd,EdmoCh00,pos,RB,,,,,
player,201912150crd,crd,EdmoCh00,offense,0,,,,,
player,201912150crd,crd,EdmoCh00,off_pct,0%,,,,,
player,201912150crd,crd,EdmoCh00,defense,0,,,,,
player,201912150crd,crd,EdmoCh00,def_pct,0%,,,,,
player,201912150crd,crd,EdmoCh00,special_teams,15,,,,,
player,201912150crd,crd,EdmoCh00,st_pct,56%,,,,,
player,201912150crd,crd,WashCh01,pos,FS,,,,,
player,201912150crd,crd,WashCh01,offense,0,,,,,
player,201912150crd,crd,WashCh01,off_pct,0%,,,,,
player,201912150crd,crd,WashCh01,defense,0,,,,,
player,201912150crd,crd,WashCh01,def_pct,0%,,,,,
player,201912150crd,crd,WashCh01,special_teams,15,,,,,
player,201912150crd,crd,WashCh01,st_pct,56%,,,,,
player,201912150crd,crd,GonzZa00,pos,K,,,,,
player,201912150crd,crd,GonzZa00,offense,0,,,,,
player,201912150crd,crd,GonzZa00,off_pct,0%,,,,,
player,201912150crd,crd,GonzZa00,defense,0,,,,,
player,201912150crd,crd,GonzZa00,def_pct,0%,,,,,
player,201912150crd,crd,GonzZa00,special_teams,13,,,,,
player,201912150crd,crd,GonzZa00,st_pct,48%,,,,,
player,201912150crd,crd,BrewAa00,pos,LS,,,,,
player,201912150crd,crd,BrewAa00,offense,0,,,,,
player,201912150crd,crd,BrewAa00,off_pct,0%,,,,,
player,201912150crd,crd,BrewAa00,defense,0,,,,,
player,201912150crd,crd,BrewAa00,def_pct,0%,,,,,
player,201912150crd,crd,BrewAa00,special_teams,8,,,,,
player,201912150crd,crd,BrewAa00,st_pct,30%,,,,,
player,201912150crd,crd,LeexAn20,pos,P,,,,,
player,201912150crd,crd,LeexAn20,offense,0,,,,,
player,201912150crd,crd,LeexAn20,off_pct,0%,,,,,
player,201912150crd,crd,LeexAn20,defense,0,,,,,
player,201912150crd,crd,LeexAn20,def_pct,0%,,,,,
player,201912150crd,crd,LeexAn20,special_teams,8,,,,,
player,201912150crd,crd,LeexAn20,st_pct,30%,,,,,
player,201912150crd,crd,GarcMa00,pos,G,,,,,
player,201912150crd,crd,GarcMa00,offense,0,,,,,
player,201912150crd,crd,GarcMa00,off_pct,0%,,,,,
player,201912150crd,crd,GarcMa00,defense,0,,,,,
player,201912150crd,crd,GarcMa00,def_pct,0%,,,,,
player,201912150crd,crd,GarcMa00,special_teams,6,,,,,
player,201912150crd,crd,GarcMa00,st_pct,22%,,,,,
player,201912150crd,cle,BitoJo00,pos,G,,,,,
player,201912150crd,cle,BitoJo00,offense,70,,,,,
player,201912150crd,cle,BitoJo00,off_pct,100%,,,,,
player,201912150crd,cle,BitoJo00,defense,0,,,,,
player,201912150crd,cle,BitoJo00,def_pct,0%,,,,,
player,201912150crd,cle,BitoJo00,special_teams,5,,,,,
player,201912150crd,cle,BitoJo00,st_pct,19%,,,,,
player,201912150crd,cle,TellWy00,pos,T,,,,,
player,201912150crd,cle,TellWy00,offense,70,,,,,
player,201912150crd,cle,TellWy00,off_pct,100%,,,,,
player,201912150crd,cle,TellWy00,defense,0,,,,,
player,201912150crd,cle,TellWy00,def_pct,0%,,,,,
player,201912150crd,cle,TellWy00,special_teams,5,,,,,
player,201912150crd,cle,TellWy00,st_pct,19%,,,,,
player,201912150crd,cle,RobiGr01,pos,T,,,,,
player,201912150crd,cle,RobiGr01,offense,70,,,,,
player,201912150crd,cle,RobiGr01,off_pct,100%,,,,,
player,201912150crd,cle,RobiGr01,defense,0,,,,,
player,201912150crd,cle,RobiGr01,def_pct,0%,,,,,
player,201912150crd,cle,RobiGr01,special_teams,5,,,,,
player,201912150crd,cle,RobiGr01,st_pct,19%,,,,,
player,201912150crd,cle,TretJC00,pos,C,,,,,
player,201912150crd,cle,TretJC00,offense,70,,,,,
player,201912150crd,cle,TretJC00,off_pct,100%,,,,,
player,201912150crd,cle,TretJC00,defense,0,,,,,
player,201912150crd,cle,TretJC00,def_pct,0%,,,,,
player,201912150crd,cle,TretJC00,special_teams,0,,,,,
player,201912150crd,cle,TretJC00,st_pct,0%,,,,,
player,201912150crd,cle,MayfBa00,pos,QB,,,,,
player,201912150crd,cle,MayfBa00,offense,70,,,,,
player,201912150crd,cle,MayfBa00,off_pct,100%,,,,,
player,201912150crd,cle,MayfBa00,defense,0,,,,,
player,201912150crd,cle,MayfBa00,def_pct,0%,,,,,
player,201912150crd,cle,MayfBa00,special_teams,0,,,,,
player,201912150crd,cle,MayfBa00,st_pct,0%,,,,,
player,201912150crd,cle,BeckOd00,pos,WR,,,,,
player,201912150crd,cle,BeckOd00,offense,68,,,,,
player,201912150crd,cle,BeckOd00,off_pct,97%,,,,,
player,201912150crd,cle,BeckOd00,defense,0,,,,,
player,201912150crd,cle,BeckOd00,def_pct,0%,,,,,
player,201912150crd,cle,BeckOd00,special_teams,0,,,,,
player,201912150crd,cle,BeckOd00,st_pct,0%,,,,,
player,201912150crd,cle,LandJa00,pos,WR,,,,,
player,201912150crd,cle,LandJa00,offense,68,,,,,
player,201912150crd,cle,LandJa00,off_pct,97%,,,,,
player,201912150crd,cle,LandJa00,defense,0,,,,,
player,201912150crd,cle,LandJa00,def_pct,0%,,,,,
player,201912150crd,cle,LandJa00,special_teams,0,,,,,
player,201912150crd,cle,LandJa00,st_pct,0%,,,,,
player,201912150crd,cle,HubbCh00,pos,T,,,,,
player,201912150crd,cle,HubbCh00,offense,45,,,,,
player,201912150crd,cle,HubbCh00,off_pct,64%,,,,,
player,201912150crd,cle,HubbCh00,defense,0,,,,,
player,201912150crd,cle,HubbCh00,def_pct,0%,,,,,
player,201912150crd,cle,HubbCh00,special_teams,5,,,,,
player,201912150crd,cle,HubbCh00,st_pct,19%,,,,,
player,201912150crd,cle,HuntKa00,pos,RB,,,,,
player,201912150crd,cle,HuntKa00,offense,43,,,,,
player,201912150crd,cle,HuntKa00,off_pct,61%,,,,,
player,201912150crd,cle,HuntKa00,defense,0,,,,,
player,201912150crd,cle,HuntKa00,def_pct,0%,,,,,
player,201912150crd,cle,HuntKa00,special_teams,0,,,,,
player,201912150crd,cle,HuntKa00,st_pct,0%,,,,,
player,201912150crd,cle,HarrDe03,pos,TE,,,,,
player,201912150crd,cle,HarrDe03,offense,42,,,,,
player,201912150crd,cle,HarrDe03,off_pct,60%,,,,,
player,201912150crd,cle,HarrDe03,defense,0,,,,,
player,201912150crd,cle,HarrDe03,def_pct,0%,,,,,
player,201912150crd,cle,HarrDe03,special_teams,0,,,,,
player,201912150crd,cle,HarrDe03,st_pct,0%,,,,,
player,201912150crd,cle,ChubNi00,pos,RB,,,,,
player,201912150crd,cle,ChubNi00,offense,35,,,,,
player,201912150crd,cle,ChubNi00,off_pct,50%,,,,,
player,201912150crd,cle,ChubNi00,defense,0,,,,,
player,201912150crd,cle,ChubNi00,def_pct,0%,,,,,
player,201912150crd,cle,ChubNi00,special_teams,0,,,,,
player,201912150crd,cle,ChubNi00,st_pct,0%,,,,,
player,201912150crd,cle,HodgKh00,pos,WR,,,,,
player,201912150crd,cle,HodgKh00,offense,30,,,,,
player,201912150crd,cle,HodgKh00,off_pct,43%,,,,,
player,201912150crd,cle,HodgKh00,defense,0,,,,,
player,201912150crd,cle,HodgKh00,def_pct,0%,,,,,
player,201912150crd,cle,HodgKh00,special_teams,7,,,,,
player,201912150crd,cle,HodgKh00,st_pct,26%,,,,,
player,201912150crd,cle,LammKe00,pos,T,,,,,
player,201912150crd,cle,LammKe00,offense,25,,,,,
player,201912150crd,cle,LammKe00,off_pct,36%,,,,,
player,201912150crd,cle,LammKe00,defense,0,,,,,
player,201912150crd,cle,LammKe00,def_pct,0%,,,,,
player,201912150crd,cle,LammKe00,special_teams,2,,,,,
player,201912150crd,cle,LammKe00,st_pct,7%,,,,,
player,201912150crd,cle,RatlDa00,pos,WR,,,,,
player,201912150crd,cle,RatlDa00,offense,21,,,,,
player,201912150crd,cle,RatlDa00,off_pct,30%,,,,,
player,201912150crd,cle,RatlDa00,defense,0,,,,,
player,201912150crd,cle,RatlDa00,def_pct,0%,,,,,
player,201912150crd,cle,RatlDa00,special_teams,13,,,,,
player,201912150crd,cle,RatlDa00,st_pct,48%,,,,,
player,201912150crd,cle,SealRi00,pos,TE,,,,,
player,201912150crd,cle,SealRi00,offense,19,,,,,
player,201912150crd,cle,SealRi00,off_pct,27%,,,,,
player,201912150crd,cle,SealRi00,defense,0,,,,,
player,201912150crd,cle,SealRi00,def_pct,0%,,,,,
player,201912150crd,cle,SealRi00,special_teams,6,,,,,
player,201912150crd,cle,SealRi00,st_pct,22%,,,,,
player,201912150crd,cle,CarlSt00,pos,TE,,,,,
player,201912150crd,cle,CarlSt00,offense,17,,,,,
player,201912150crd,cle,CarlSt00,off_pct,24%,,,,,
player,201912150crd,cle,CarlSt00,defense,0,,,,,
