game,2019,2,20190915,201909150den,chi,"Chicago Bears",16,den,"Denver Broncos",14
player,201909150den,den,HarrSh00,defense,41,,,,,
player,201909150den,den,HarrSh00,def_pct,68%,,,,,
player,201909150den,den,HarrSh00,special_teams,4,,,,,
player,201909150den,den,HarrSh00,st_pct,16%,,,,,
player,201909150den,den,NelsCo00,pos,LB,,,,,
player,201909150den,den,NelsCo00,offense,0,,,,,
player,201909150den,den,NelsCo00,off_pct,0%,,,,,
player,201909150den,den,NelsCo00,defense,33,,,,,
player,201909150den,den,NelsCo00,def_pct,55%,,,,,
player,201909150den,den,NelsCo00,special_teams,10,,,,,
player,201909150den,den,NelsCo00,st_pct,40%,,,,,
player,201909150den,den,GotsAd00,pos,DE,,,,,
player,201909150den,den,GotsAd00,offense,0,,,,,
player,201909150den,den,GotsAd00,off_pct,0%,,,,,
player,201909150den,den,GotsAd00,defense,32,,,,,
player,201909150den,den,GotsAd00,def_pct,53%,,,,,
player,201909150den,den,GotsAd00,special_teams,7,,,,,
player,201909150den,den,GotsAd00,st_pct,28%,,,,,
player,201909150den,den,WalkDe03,pos,DE,,,,,
player,201909150den,den,WalkDe03,offense,0,,,,,
player,201909150den,den,WalkDe03,off_pct,0%,,,,,
player,201909150den,den,WalkDe03,defense,19,,,,,
player,201909150den,den,WalkDe03,def_pct,32%,,,,,
player,201909150den,den,WalkDe03,special_teams,7,,,,,
player,201909150den,den,WalkDe03,st_pct,28%,,,,,
player,201909150den,den,JoneDr00,pos,DE,,,,,
player,201909150den,den,JoneDr00,offense,0,,,,,
player,201909150den,den,JoneDr00,off_pct,0%,,,,,
player,201909150den,den,JoneDr00,defense,9,,,,,
player,201909150den,den,JoneDr00,def_pct,15%,,,,,
player,201909150den,den,JoneDr00,special_teams,3,,,,,
player,201909150den,den,JoneDr00,st_pct,12%,,,,,
player,201909150den,den,MarsTr00,pos,SS,,,,,
player,201909150den,den,MarsTr00,offense,0,,,,,
player,201909150den,den,MarsTr00,off_pct,0%,,,,,
player,201909150den,den,MarsTr00,defense,6,,,,,
player,201909150den,den,MarsTr00,def_pct,10%,,,,,
player,201909150den,den,MarsTr00,special_teams,18,,,,,
player,201909150den,den,MarsTr00,st_pct,72%,,,,,
player,201909150den,den,ReedMa01,pos,LB,,,,,
player,201909150den,den,ReedMa01,offense,0,,,,,
player,201909150den,den,ReedMa01,off_pct,0%,,,,,
player,201909150den,den,ReedMa01,defense,3,,,,,
player,201909150den,den,ReedMa01,def_pct,5%,,,,,
player,201909150den,den,ReedMa01,special_teams,22,,,,,
player,201909150den,den,ReedMa01,st_pct,88%,,,,,
player,201909150den,den,BierKe00,pos,LB,,,,,
player,201909150den,den,BierKe00,offense,0,,,,,
player,201909150den,den,BierKe00,off_pct,0%,,,,,
player,201909150den,den,BierKe00,defense,0,,,,,
player,201909150den,den,BierKe00,def_pct,0%,,,,,
player,201909150den,den,BierKe00,special_teams,18,,,,,
player,201909150den,den,BierKe00,st_pct,72%,,,,,
player,201909150den,den,BookDe00,pos,RB,,,,,
player,201909150den,den,BookDe00,offense,0,,,,,
player,201909150den,den,BookDe00,off_pct,0%,,,,,
player,201909150den,den,BookDe00,defense,0,,,,,
player,201909150den,den,BookDe00,def_pct,0%,,,,,
player,201909150den,den,BookDe00,special_teams,14,,,,,
player,201909150den,den,BookDe00,st_pct,56%,,,,,
player,201909150den,den,BausDe00,pos,CB,,,,,
player,201909150den,den,BausDe00,offense,0,,,,,
player,201909150den,den,BausDe00,off_pct,0%,,,,,
player,201909150den,den,BausDe00,defense,0,,,,,
player,201909150den,den,BausDe00,def_pct,0%,,,,,
player,201909150den,den,BausDe00,special_teams,13,,,,,
player,201909150den,den,BausDe00,st_pct,52%,,,,,
player,201909150den,den,JohnAl01,pos,LB,,,,,
player,201909150den,den,JohnAl01,offense,0,,,,,
player,201909150den,den,JohnAl01,off_pct,0%,,,,,
player,201909150den,den,JohnAl01,defense,0,,,,,
player,201909150den,den,JohnAl01,def_pct,0%,,,,,
player,201909150den,den,JohnAl01,special_teams,13,,,,,
player,201909150den,den,JohnAl01,st_pct,52%,,,,,
player,201909150den,den,HollJu00,pos,LB,,,,,
player,201909150den,den,HollJu00,offense,0,,,,,
player,201909150den,den,HollJu00,off_pct,0%,,,,,
player,201909150den,den,HollJu00,defense,0,,,,,
player,201909150den,den,HollJu00,def_pct,0%,,,,,
player,201909150den,den,HollJu00,special_teams,13,,,,,
player,201909150den,den,HollJu00,st_pct,52%,,,,,
player,201909150den,den,DawsDu00,pos,CB,,,,,
player,201909150den,den,DawsDu00,offense,0,,,,,
player,201909150den,den,DawsDu00,off_pct,0%,,,,,
player,201909150den,den,DawsDu00,defense,0,,,,,
player,201909150den,den,DawsDu00,def_pct,0%,,,,,
player,201909150den,den,DawsDu00,special_teams,13,,,,,
player,201909150den,den,DawsDu00,st_pct,52%,,,,,
player,201909150den,den,HarrDa05,pos,CB,,,,,
player,201909150den,den,HarrDa05,offense,0,,,,,
player,201909150den,den,HarrDa05,off_pct,0%,,,,,
player,201909150den,den,HarrDa05,defense,0,,,,,
player,201909150den,den,HarrDa05,def_pct,0%,,,,,
player,201909150den,den,HarrDa05,special_teams,10,,,,,
player,201909150den,den,HarrDa05,st_pct,40%,,,,,
player,201909150den,den,WadmCo00,pos,P,,,,,
player,201909150den,den,WadmCo00,offense,0,,,,,
player,201909150den,den,WadmCo00,off_pct,0%,,,,,
player,201909150den,den,WadmCo00,defense,0,,,,,
player,201909150den,den,WadmCo00,def_pct,0%,,,,,
player,201909150den,den,WadmCo00,special_teams,8,,,,,
player,201909150den,den,WadmCo00,st_pct,32%,,,,,
player,201909150den,den,KreiCa00,pos,LS,,,,,
player,201909150den,den,KreiCa00,offense,0,,,,,
player,201909150den,den,KreiCa00,off_pct,0%,,,,,
player,201909150den,den,KreiCa00,defense,0,,,,,
player,201909150den,den,KreiCa00,def_pct,0%,,,,,
player,201909150den,den,KreiCa00,special_teams,8,,,,,
player,201909150den,den,KreiCa00,st_pct,32%,,,,,
player,201909150den,den,McMaBr01,pos,K,,,,,
player,201909150den,den,McMaBr01,offense,0,,,,,
player,201909150den,den,McMaBr01,off_pct,0%,,,,,
player,201909150den,den,McMaBr01,defense,0,,,,,
player,201909150den,den,McMaBr01,def_pct,0%,,,,,
player,201909150den,den,McMaBr01,special_teams,7,,,,,
player,201909150den,den,McMaBr01,st_pct,28%,,,,,
player,201909150den,den,SchlAu00,pos,G,,,,,
player,201909150den,den,SchlAu00,offense,0,,,,,
player,201909150den,den,SchlAu00,off_pct,0%,,,,,
player,201909150den,den,SchlAu00,defense,0,,,,,
player,201909150den,den,SchlAu00,def_pct,0%,,,,,
player,201909150den,den,SchlAu00,special_teams,3,,,,,
player,201909150den,den,SchlAu00,st_pct,12%,,,,,
player,201909150den,den,RodgJa03,pos,T,,,,,
player,201909150den,den,RodgJa03,offense,0,,,,,
player,201909150den,den,RodgJa03,off_pct,0%,,,,,
player,201909150den,den,RodgJa03,defense,0,,,,,
player,201909150den,den,RodgJa03,def_pct,0%,,,,,
player,201909150den,den,RodgJa03,special_teams,3,,,,,
player,201909150den,den,RodgJa03,st_pct,12%,,,,,
player,201909150den,chi,LenoCh00,pos,T,,,,,
player,201909150den,chi,LenoCh00,offense,60,,,,,
player,201909150den,chi,LenoCh00,off_pct,100%,,,,,
player,201909150den,chi,LenoCh00,defense,0,,,,,
player,201909150den,chi,LenoCh00,def_pct,0%,,,,,
player,201909150den,chi,LenoCh00,special_teams,4,,,,,
player,201909150den,chi,LenoCh00,st_pct,16%,,,,,
player,201909150den,chi,LongKy00,pos,G,,,,,
player,201909150den,chi,LongKy00,offense,60,,,,,
player,201909150den,chi,LongKy00,off_pct,100%,,,,,
player,201909150den,chi,LongKy00,defense,0,,,,,
player,201909150den,chi,LongKy00,def_pct,0%,,,,,
player,201909150den,chi,LongKy00,special_teams,4,,,,,
player,201909150den,chi,LongKy00,st_pct,16%,,,,,
player,201909150den,chi,MassBo00,pos,T,,,,,
player,201909150den,chi,MassBo00,offense,60,,,,,
player,201909150den,chi,MassBo00,off_pct,100%,,,,,
player,201909150den,chi,MassBo00,defense,0,,,,,
player,201909150den,chi,MassBo00,def_pct,0%,,,,,
player,201909150den,chi,MassBo00,special_teams,4,,,,,
player,201909150den,chi,MassBo00,st_pct,16%,,,,,
player,201909150den,chi,WhitCo03,pos,G,,,,,
player,201909150den,chi,WhitCo03,offense,60,,,,,
player,201909150den,chi,WhitCo03,off_pct,100%,,,,,
player,201909150den,chi,WhitCo03,defense,0,,,,,
player,201909150den,chi,WhitCo03,def_pct,0%,,,,,
player,201909150den,chi,WhitCo03,special_teams,4,,,,,
player,201909150den,chi,WhitCo03,st_pct,16%,,,,,
player,201909150den,chi,DaniJa01,pos,C,,,,,
player,201909150den,chi,DaniJa01,offense,60,,,,,
player,201909150den,chi,DaniJa01,off_pct,100%,,,,,
player,201909150den,chi,DaniJa01,defense,0,,,,,
player,201909150den,chi,DaniJa01,def_pct,0%,,,,,
player,201909150den,chi,DaniJa01,special_teams,4,,,,,
player,201909150den,chi,DaniJa01,st_pct,16%,,,,,
player,201909150den,chi,TrubMi00,pos,QB,,,,,
player,201909150den,chi,TrubMi00,offense,60,,,,,
player,201909150den,chi,TrubMi00,off_pct,100%,,,,,
player,201909150den,chi,TrubMi00,defense,0,,,,,
player,201909150den,chi,TrubMi00,def_pct,0%,,,,,
player,201909150den,chi,TrubMi00,special_teams,0,,,,,
player,201909150den,chi,TrubMi00,st_pct,0%,,,,,
player,201909150den,chi,RobiAl02,pos,WR,,,,,
player,201909150den,chi,RobiAl02,offense,54,,,,,
player,201909150den,chi,RobiAl02,off_pct,90%,,,,,
player,201909150den,chi,RobiAl02,defense,0,,,,,
player,201909150den,chi,RobiAl02,def_pct,0%,,,,,
player,201909150den,chi,RobiAl02,special_teams,0,,,,,
player,201909150den,chi,RobiAl02,st_pct,0%,,,,,
player,201909150den,chi,GabrTa00,pos,WR,,,,,
player,201909150den,chi,GabrTa00,offense,52,,,,,
player,201909150den,chi,GabrTa00,off_pct,87%,,,,,
player,201909150den,chi,GabrTa00,defense,0,,,,,
player,201909150den,chi,GabrTa00,def_pct,0%,,,,,
player,201909150den,chi,GabrTa00,special_teams,0,,,,,
player,201909150den,chi,GabrTa00,st_pct,0%,,,,,
player,201909150den,chi,MillAn02,pos,WR,,,,,
player,201909150den,chi,MillAn02,offense,31,,,,,
player,201909150den,chi,MillAn02,off_pct,52%,,,,,
player,201909150den,chi,MillAn02,defense,0,,,,,
player,201909150den,chi,MillAn02,def_pct,0%,,,,,
player,201909150den,chi,MillAn02,special_teams,6,,,,,
player,201909150den,chi,MillAn02,st_pct,24%,,,,,
player,201909150den,chi,MontDa01,pos,RB,,,,,
player,201909150den,chi,MontDa01,offense,27,,,,,
player,201909150den,chi,MontDa01,off_pct,45%,,,,,
player,201909150den,chi,MontDa01,defense,0,,,,,
player,201909150den,chi,MontDa01,def_pct,0%,,,,,
player,201909150den,chi,MontDa01,special_teams,0,,,,,
player,201909150den,chi,MontDa01,st_pct,0%,,,,,
player,201909150den,chi,BurtTr01,pos,TE,,,,,
player,201909150den,chi,BurtTr01,offense,26,,,,,
player,201909150den,chi,BurtTr01,off_pct,43%,,,,,
player,201909150den,chi,BurtTr01,defense,0,,,,,
player,201909150den,chi,BurtTr01,def_pct,0%,,,,,
player,201909150den,chi,BurtTr01,special_teams,0,,,,,
player,201909150den,chi,BurtTr01,st_pct,0%,,,,,
player,201909150den,chi,CoheTa00,pos,RB,,,,,
player,201909150den,chi,CoheTa00,offense,22,,,,,
player,201909150den,chi,CoheTa00,off_pct,37%,,,,,
player,201909150den,chi,CoheTa00,defense,0,,,,,
player,201909150den,chi,CoheTa00,def_pct,0%,,,,,
player,201909150den,chi,CoheTa00,special_teams,5,,,,,
player,201909150den,chi,CoheTa00,st_pct,20%,,,,,
player,201909150den,chi,ShahAd00,pos,TE,,,,,
player,201909150den,chi,ShahAd00,offense,20,,,,,
player,201909150den,chi,ShahAd00,off_pct,33%,,,,,
player,201909150den,chi,ShahAd00,defense,0,,,,,
player,201909150den,chi,ShahAd00,def_pct,0%,,,,,
player,201909150den,chi,ShahAd00,special_teams,4,,,,,
player,201909150den,chi,ShahAd00,st_pct,16%,,,,,
player,201909150den,chi,WimsJa00,pos,WR,,,,,
player,201909150den,chi,WimsJa00,offense,18,,,,,
player,201909150den,chi,WimsJa00,off_pct,30%,,,,,
player,201909150den,chi,WimsJa00,defense,0,,,,,
player,201909150den,chi,WimsJa00,def_pct,0%,,,,,
player,201909150den,chi,WimsJa00,special_teams,8,,,,,
player,201909150den,chi,WimsJa00,st_pct,32%,,,,,
player,201909150den,chi,PattCo00,pos,WR,,,,,
player,201909150den,chi,PattCo00,offense,15,,,,,
player,201909150den,chi,PattCo00,off_pct,25%,,,,,
player,201909150den,chi,PattCo00,defense,0,,,,,
player,201909150den,chi,PattCo00,def_pct,0%,,,,,
player,201909150den,chi,PattCo00,special_teams,11,,,,,
player,201909150den,chi,PattCo00,st_pct,44%,,,,,
player,201909150den,chi,DaviMi01,pos,RB,,,,,
player,201909150den,chi,DaviMi01,offense,15,,,,,
player,201909150den,chi,DaviMi01,off_pct,25%,,,,,
player,201909150den,chi,DaviMi01,defense,0,,,,,
player,201909150den,chi,DaviMi01,def_pct,0%,,,,,
player,201909150den,chi,DaviMi01,special_teams,5,,,,,
player,201909150den,chi,DaviMi01,st_pct,20%,,,,,
player,201909150den,chi,BrauBe00,pos,TE,,,,,
player,201909150den,chi,BrauBe00,offense,14,,,,,
player,201909150den,chi,BrauBe00,off_pct,23%,,,,,
player,201909150den,chi,BrauBe00,defense,0,,,,,
player,201909150den,chi,BrauBe00,def_pct,0%,,,,,
player,201909150den,chi,BrauBe00,special_teams,15,,,,,
player,201909150den,chi,BrauBe00,st_pct,60%,,,,,
player,201909150den,chi,SoweBr00,pos,TE,,,,,
player,201909150den,chi,SoweBr00,offense,4,,,,,
player,201909150den,chi,SoweBr00,off_pct,7%,,,,,
player,201909150den,chi,SoweBr00,defense,0,,,,,
player,201909150den,chi,SoweBr00,def_pct,0%,,,,,
player,201909150den,chi,SoweBr00,special_teams,8,,,,,
player,201909150den,chi,SoweBr00,st_pct,32%,,,,,
player,201909150den,chi,LarsTe20,pos,G,,,,,
player,201909150den,chi,LarsTe20,offense,2,,,,,
player,201909150den,chi,LarsTe20,off_pct,3%,,,,,
player,201909150den,chi,LarsTe20,defense,0,,,,,
player,201909150den,chi,LarsTe20,def_pct,0%,,,,,
player,201909150den,chi,LarsTe20,special_teams,4,,,,,
player,201909150den,chi,LarsTe20,st_pct,16%,,,,,
player,201909150den,chi,SmitRo07,pos,LB,,,,,
player,201909150den,chi,SmitRo07,offense,0,,,,,
player,201909150den,chi,SmitRo07,off_pct,0%,,,,,
player,201909150den,chi,SmitRo07,defense,81,,,,,
player,201909150den,chi,SmitRo07,def_pct,100%,,,,,
player,201909150den,chi,SmitRo07,special_teams,3,,,,,
player,201909150den,chi,SmitRo07,st_pct,12%,,,,,
player,201909150den,chi,TrevDa00,pos,LB,,,,,
player,201909150den,chi,TrevDa00,offense,0,,,,,
player,201909150den,chi,TrevDa00,off_pct,0%,,,,,
player,201909150den,chi,TrevDa00,defense,81,,,,,
player,201909150den,chi,TrevDa00,def_pct,100%,,,,,
player,201909150den,chi,TrevDa00,special_teams,3,,,,,
player,201909150den,chi,TrevDa00,st_pct,12%,,,,,
player,201909150den,chi,ClinHa00,pos,SS,,,,,
player,201909150den,chi,ClinHa00,offense,0,,,,,
player,201909150den,chi,ClinHa00,off_pct,0%,,,,,
player,201909150den,chi,ClinHa00,defense,81,,,,,
player,201909150den,chi,ClinHa00,def_pct,100%,,,,,
player,201909150den,chi,ClinHa00,special_teams,0,,,,,
player,201909150den,chi,ClinHa00,st_pct,0%,,,,,
player,201909150den,chi,FullKy00,pos,CB,,,,,
player,201909150den,chi,FullKy00,offense,0,,,,,
player,201909150den,chi,FullKy00,off_pct,0%,,,,,
player,201909150den,chi,FullKy00,defense,80,,,,,
player,201909150den,chi,FullKy00,def_pct,99%,,,,,
player,201909150den,chi,FullKy00,special_teams,4,,,,,
player,201909150den,chi,FullKy00,st_pct,16%,,,,,
player,201909150den,chi,AmukPr00,pos,CB,,,,,
player,201909150den,chi,AmukPr00,offense,0,,,,,
player,201909150den,chi,AmukPr00,off_pct,0%,,,,,
player,201909150den,chi,AmukPr00,defense,79,,,,,
player,201909150den,chi,AmukPr00,def_pct,98%,,,,,
player,201909150den,chi,AmukPr00,special_teams,3,,,,,
player,201909150den,chi,AmukPr00,st_pct,12%,,,,,
player,201909150den,chi,JackEd01,pos,FS,,,,,
player,201909150den,chi,JackEd01,offense,0,,,,,
player,201909150den,chi,JackEd01,off_pct,0%,,,,,
player,201909150den,chi,JackEd01,defense,78,,,,,
player,201909150den,chi,JackEd01,def_pct,96%,,,,,
player,201909150den,chi,JackEd01,special_teams,3,,,,,
player,201909150den,chi,JackEd01,st_pct,12%,,,,,
player,201909150den,chi,MackKh00,pos,LB,,,,,
player,201909150den,chi,MackKh00,offense,0,,,,,
player,201909150den,chi,MackKh00,off_pct,0%,,,,,
player,201909150den,chi,MackKh00,defense,70,,,,,
player,201909150den,chi,MackKh00,def_pct,86%,,,,,
player,201909150den,chi,MackKh00,special_teams,3,,,,,
player,201909150den,chi,MackKh00,st_pct,12%,,,,,
player,201909150den,chi,HickAk00,pos,DT,,,,,
player,201909150den,chi,HickAk00,offense,0,,,,,
player,201909150den,chi,HickAk00,off_pct,0%,,,,,
player,201909150den,chi,HickAk00,defense,65,,,,,
player,201909150den,chi,HickAk00,def_pct,80%,,,,,
player,201909150den,chi,HickAk00,special_teams,0,,,,,
player,201909150den,chi,HickAk00,st_pct,0%,,,,,
player,201909150den,chi,FloyLe00,pos,LB,,,,,
player,201909150den,chi,FloyLe00,offense,0,,,,,
player,201909150den,chi,FloyLe00,off_pct,0%,,,,,
player,201909150den,chi,FloyLe00,defense,64,,,,,
player,201909150den,chi,FloyLe00,def_pct,79%,,,,,
player,201909150den,chi,FloyLe00,special_teams,3,,,,,
player,201909150den,chi,FloyLe00,st_pct,12%,,,,,
player,201909150den,chi,SkriBu00,pos,CB,,,,,
player,201909150den,chi,SkriBu00,offense,0,,,,,
player,201909150den,chi,SkriBu00,off_pct,0%,,,,,
player,201909150den,chi,SkriBu00,defense,63,,,,,
player,201909150den,chi,SkriBu00,def_pct,78%,,,,,
player,201909150den,chi,SkriBu00,special_teams,8,,,,,
player,201909150den,chi,SkriBu00,st_pct,32%,,,,,
player,201909150den,chi,GoldEd00,pos,NT,,,,,
player,201909150den,chi,GoldEd00,offense,0,,,,,
player,201909150den,chi,GoldEd00,off_pct,0%,,,,,
player,201909150den,chi,GoldEd00,defense,38,,,,,
player,201909150den,chi,GoldEd00,def_pct,47%,,,,,
player,201909150den,chi,GoldEd00,special_teams,3,,,,,
player,201909150den,chi,GoldEd00,st_pct,12%,,,,,
player,201909150den,chi,RobeRo00,pos,DT,,,,,
player,201909150den,chi,RobeRo00,offense,0,,,,,
player,201909150den,chi,RobeRo00,off_pct,0%,,,,,
player,201909150den,chi,RobeRo00,defense,36,,,,,
player,201909150den,chi,RobeRo00,def_pct,44%,,,,,
player,201909150den,chi,RobeRo00,special_teams,4,,,,,
player,201909150den,chi,RobeRo00,st_pct,16%,,,,,
player,201909150den,chi,WillNi01,pos,DT,,,,,
player,201909150den,chi,WillNi01,offense,0,,,,,
player,201909150den,chi,WillNi01,off_pct,0%,,,,,
player,201909150den,chi,WillNi01,defense,30,,,,,
player,201909150den,chi,WillNi01,def_pct,37%,,,,,
player,201909150den,chi,WillNi01,special_teams,6,,,,,
player,201909150den,chi,WillNi01,st_pct,24%,,,,,
player,201909150den,chi,IrviIs00,pos,LB,,,,,
player,201909150den,chi,IrviIs00,offense,0,,,,,
player,201909150den,chi,IrviIs00,off_pct,0%,,,,,
player,201909150den,chi,IrviIs00,defense,17,,,,,
player,201909150den,chi,IrviIs00,def_pct,21%,,,,,
player,201909150den,chi,IrviIs00,special_teams,16,,,,,
player,201909150den,chi,IrviIs00,st_pct,64%,,,,,
player,201909150den,chi,NichBi00,pos,DT,,,,,
player,201909150den,chi,NichBi00,offense,0,,,,,
player,201909150den,chi,NichBi00,off_pct,0%,,,,,
player,201909150den,chi,NichBi00,defense,11,,,,,
player,201909150den,chi,NichBi00,def_pct,14%,,,,,
player,201909150den,chi,NichBi00,special_teams,2,,,,,
player,201909150den,chi,NichBi00,st_pct,8%,,,,,
player,201909150den,chi,LyncAa00,pos,LB,,,,,
player,201909150den,chi,LyncAa00,offense,0,,,,,
player,201909150den,chi,LyncAa00,off_pct,0%,,,,,
player,201909150den,chi,LyncAa00,defense,11,,,,,
player,201909150den,chi,LyncAa00,def_pct,14%,,,,,
player,201909150den,chi,LyncAa00,special_teams,2,,,,,
player,201909150den,chi,LyncAa00,st_pct,8%,,,,,
player,201909150den,chi,BushDe00,pos,SS,,,,,
player,201909150den,chi,BushDe00,offense,0,,,,,
player,201909150den,chi,BushDe00,off_pct,0%,,,,,
player,201909150den,chi,BushDe00,defense,3,,,,,
player,201909150den,chi,BushDe00,def_pct,4%,,,,,
player,201909150den,chi,BushDe00,special_teams,17,,,,,
player,201909150den,chi,BushDe00,st_pct,68%,,,,,
player,201909150den,chi,ShelDu00,pos,CB,,,,,
player,201909150den,chi,ShelDu00,offense,0,,,,,
player,201909150den,chi,ShelDu00,off_pct,0%,,,,,
player,201909150den,chi,ShelDu00,defense,3,,,,,
player,201909150den,chi,ShelDu00,def_pct,4%,,,,,
player,201909150den,chi,ShelDu00,special_teams,8,,,,,
player,201909150den,chi,ShelDu00,st_pct,32%,,,,,
player,201909150den,chi,KwiaNi00,pos,LB,,,,,
player,201909150den,chi,KwiaNi00,offense,0,,,,,
player,201909150den,chi,KwiaNi00,off_pct,0%,,,,,
player,201909150den,chi,KwiaNi00,defense,0,,,,,
player,201909150den,chi,KwiaNi00,def_pct,0%,,,,,
player,201909150den,chi,KwiaNi00,special_teams,18,,,,,
player,201909150den,chi,KwiaNi00,st_pct,72%,,,,,
player,201909150den,chi,HousDe00,pos,FS,,,,,
player,201909150den,chi,HousDe00,offense,0,,,,,
player,201909150den,chi,HousDe00,off_pct,0%,,,,,
player,201909150den,chi,HousDe00,defense,0,,,,,
player,201909150den,chi,HousDe00,def_pct,0%,,,,,
player,201909150den,chi,HousDe00,special_teams,18,,,,,
player,201909150den,chi,HousDe00,st_pct,72%,,,,,
player,201909150den,chi,PierKe00,pos,LB,,,,,
player,201909150den,chi,PierKe00,offense,0,,,,,
player,201909150den,chi,PierKe00,off_pct,0%,,,,,
player,201909150den,chi,PierKe00,defense,0,,,,,
player,201909150den,chi,PierKe00,def_pct,0%,,,,,
player,201909150den,chi,PierKe00,special_teams,18,,,,,
player,201909150den,chi,PierKe00,st_pct,72%,,,,,
player,201909150den,chi,IyieJo00,pos,LB,,,,,
player,201909150den,chi,IyieJo00,offense,0,,,,,
player,201909150den,chi,IyieJo00,off_pct,0%,,,,,
player,201909150den,chi,IyieJo00,defense,0,,,,,
player,201909150den,chi,IyieJo00,def_pct,0%,,,,,
player,201909150den,chi,IyieJo00,special_teams,15,,,,,
player,201909150den,chi,IyieJo00,st_pct,60%,,,,,
player,201909150den,chi,ScalPa00,pos,LS,,,,,
player,201909150den,chi,ScalPa00,offense,0,,,,,
player,201909150den,chi,ScalPa00,off_pct,0%,,,,,
player,201909150den,chi,ScalPa00,defense,0,,,,,
player,201909150den,chi,ScalPa00,def_pct,0%,,,,,
player,201909150den,chi,ScalPa00,special_teams,9,,,,,
player,201909150den,chi,ScalPa00,st_pct,36%,,,,,
player,201909150den,chi,ODonPa00,pos,P,,,,,
player,201909150den,chi,ODonPa00,offense,0,,,,,
player,201909150den,chi,ODonPa00,off_pct,0%,,,,,
player,201909150den,chi,ODonPa00,defense,0,,,,,
player,201909150den,chi,ODonPa00,def_pct,0%,,,,,
player,201909150den,chi,ODonPa00,special_teams,9,,,,,
player,201909150den,chi,ODonPa00,st_pct,36%,,,,,
player,201909150den,chi,PineEd00,pos,K,,,,,
player,201909150den,chi,PineEd00,offense,0,,,,,
player,201909150den,chi,PineEd00,off_pct,0%,,,,,
player,201909150den,chi,PineEd00,defense,0,,,,,
player,201909150den,chi,PineEd00,def_pct,0%,,,,,
player,201909150den,chi,PineEd00,special_teams,8,,,,,
player,201909150den,chi,PineEd00,st_pct,32%,,,,,
player,201909150den,chi,LucaCo01,pos,T,,,,,
player,201909150den,chi,LucaCo01,offense,0,,,,,
player,201909150den,chi,LucaCo01,off_pct,0%,,,,,
player,201909150den,chi,LucaCo01,defense,0,,,,,
player,201909150den,chi,LucaCo01,def_pct,0%,,,,,
player,201909150den,chi,LucaCo01,special_teams,6,,,,,
player,201909150den,chi,LucaCo01,st_pct,24%,,,,,
