game,2019,12,20191124,201911240cle,mia,"Miami Dolphins",24,cle,"Cleveland Browns",41
player,201911240cle,cle,HassJT00,st_pct,30%,,,,,
player,201911240cle,cle,HughCh01,pos,LS,,,,,
player,201911240cle,cle,HughCh01,offense,0,,,,,
player,201911240cle,cle,HughCh01,off_pct,0%,,,,,
player,201911240cle,cle,HughCh01,defense,0,,,,,
player,201911240cle,cle,HughCh01,def_pct,0%,,,,,
player,201911240cle,cle,HughCh01,special_teams,9,,,,,
player,201911240cle,cle,HughCh01,st_pct,30%,,,,,
player,201911240cle,cle,KushEr00,pos,G,,,,,
player,201911240cle,cle,KushEr00,offense,0,,,,,
player,201911240cle,cle,KushEr00,off_pct,0%,,,,,
player,201911240cle,cle,KushEr00,defense,0,,,,,
player,201911240cle,cle,KushEr00,def_pct,0%,,,,,
player,201911240cle,cle,KushEr00,special_teams,8,,,,,
player,201911240cle,cle,KushEr00,st_pct,27%,,,,,
player,201911240cle,mia,CalhSh01,pos,G,,,,,
player,201911240cle,mia,CalhSh01,offense,63,,,,,
player,201911240cle,mia,CalhSh01,off_pct,100%,,,,,
player,201911240cle,mia,CalhSh01,defense,0,,,,,
player,201911240cle,mia,CalhSh01,def_pct,0%,,,,,
player,201911240cle,mia,CalhSh01,special_teams,4,,,,,
player,201911240cle,mia,CalhSh01,st_pct,13%,,,,,
player,201911240cle,mia,DaveJu00,pos,T,,,,,
player,201911240cle,mia,DaveJu00,offense,63,,,,,
player,201911240cle,mia,DaveJu00,off_pct,100%,,,,,
player,201911240cle,mia,DaveJu00,defense,0,,,,,
player,201911240cle,mia,DaveJu00,def_pct,0%,,,,,
player,201911240cle,mia,DaveJu00,special_teams,4,,,,,
player,201911240cle,mia,DaveJu00,st_pct,13%,,,,,
player,201911240cle,mia,DaviJe00,pos,T,,,,,
player,201911240cle,mia,DaviJe00,offense,63,,,,,
player,201911240cle,mia,DaviJe00,off_pct,100%,,,,,
player,201911240cle,mia,DaviJe00,defense,0,,,,,
player,201911240cle,mia,DaviJe00,def_pct,0%,,,,,
player,201911240cle,mia,DaviJe00,special_teams,4,,,,,
player,201911240cle,mia,DaviJe00,st_pct,13%,,,,,
player,201911240cle,mia,DeitMi00,pos,G,,,,,
player,201911240cle,mia,DeitMi00,offense,63,,,,,
player,201911240cle,mia,DeitMi00,off_pct,100%,,,,,
player,201911240cle,mia,DeitMi00,defense,0,,,,,
player,201911240cle,mia,DeitMi00,def_pct,0%,,,,,
player,201911240cle,mia,DeitMi00,special_teams,4,,,,,
player,201911240cle,mia,DeitMi00,st_pct,13%,,,,,
player,201911240cle,mia,KilgDa00,pos,C,,,,,
player,201911240cle,mia,KilgDa00,offense,63,,,,,
player,201911240cle,mia,KilgDa00,off_pct,100%,,,,,
player,201911240cle,mia,KilgDa00,defense,0,,,,,
player,201911240cle,mia,KilgDa00,def_pct,0%,,,,,
player,201911240cle,mia,KilgDa00,special_teams,0,,,,,
player,201911240cle,mia,KilgDa00,st_pct,0%,,,,,
player,201911240cle,mia,ParkDe01,pos,WR,,,,,
player,201911240cle,mia,ParkDe01,offense,63,,,,,
player,201911240cle,mia,ParkDe01,off_pct,100%,,,,,
player,201911240cle,mia,ParkDe01,defense,0,,,,,
player,201911240cle,mia,ParkDe01,def_pct,0%,,,,,
player,201911240cle,mia,ParkDe01,special_teams,0,,,,,
player,201911240cle,mia,ParkDe01,st_pct,0%,,,,,
player,201911240cle,mia,FitzRy00,pos,QB,,,,,
player,201911240cle,mia,FitzRy00,offense,63,,,,,
player,201911240cle,mia,FitzRy00,off_pct,100%,,,,,
player,201911240cle,mia,FitzRy00,defense,0,,,,,
player,201911240cle,mia,FitzRy00,def_pct,0%,,,,,
player,201911240cle,mia,FitzRy00,special_teams,0,,,,,
player,201911240cle,mia,FitzRy00,st_pct,0%,,,,,
player,201911240cle,mia,HurnAl01,pos,WR,,,,,
player,201911240cle,mia,HurnAl01,offense,57,,,,,
player,201911240cle,mia,HurnAl01,off_pct,90%,,,,,
player,201911240cle,mia,HurnAl01,defense,0,,,,,
player,201911240cle,mia,HurnAl01,def_pct,0%,,,,,
player,201911240cle,mia,HurnAl01,special_teams,0,,,,,
player,201911240cle,mia,HurnAl01,st_pct,0%,,,,,
player,201911240cle,mia,GesiMi00,pos,TE,,,,,
player,201911240cle,mia,GesiMi00,offense,57,,,,,
player,201911240cle,mia,GesiMi00,off_pct,90%,,,,,
player,201911240cle,mia,GesiMi00,defense,0,,,,,
player,201911240cle,mia,GesiMi00,def_pct,0%,,,,,
player,201911240cle,mia,GesiMi00,special_teams,0,,,,,
player,201911240cle,mia,GesiMi00,st_pct,0%,,,,,
player,201911240cle,mia,SmytDu00,pos,TE,,,,,
player,201911240cle,mia,SmytDu00,offense,39,,,,,
player,201911240cle,mia,SmytDu00,off_pct,62%,,,,,
player,201911240cle,mia,SmytDu00,defense,0,,,,,
player,201911240cle,mia,SmytDu00,def_pct,0%,,,,,
player,201911240cle,mia,SmytDu00,special_teams,17,,,,,
player,201911240cle,mia,SmytDu00,st_pct,57%,,,,,
player,201911240cle,mia,WilsAl02,pos,WR,,,,,
player,201911240cle,mia,WilsAl02,offense,30,,,,,
player,201911240cle,mia,WilsAl02,off_pct,48%,,,,,
player,201911240cle,mia,WilsAl02,defense,0,,,,,
player,201911240cle,mia,WilsAl02,def_pct,0%,,,,,
player,201911240cle,mia,WilsAl02,special_teams,0,,,,,
player,201911240cle,mia,WilsAl02,st_pct,0%,,,,,
player,201911240cle,mia,BallKa00,pos,RB,,,,,
player,201911240cle,mia,BallKa00,offense,24,,,,,
player,201911240cle,mia,BallKa00,off_pct,38%,,,,,
player,201911240cle,mia,BallKa00,defense,0,,,,,
player,201911240cle,mia,BallKa00,def_pct,0%,,,,,
player,201911240cle,mia,BallKa00,special_teams,5,,,,,
player,201911240cle,mia,BallKa00,st_pct,17%,,,,,
player,201911240cle,mia,LairPa00,pos,RB,,,,,
player,201911240cle,mia,LairPa00,offense,23,,,,,
player,201911240cle,mia,LairPa00,off_pct,37%,,,,,
player,201911240cle,mia,LairPa00,defense,0,,,,,
player,201911240cle,mia,LairPa00,def_pct,0%,,,,,
player,201911240cle,mia,LairPa00,special_teams,18,,,,,
player,201911240cle,mia,LairPa00,st_pct,60%,,,,,
player,201911240cle,mia,GaskMy00,pos,RB,,,,,
player,201911240cle,mia,GaskMy00,offense,16,,,,,
player,201911240cle,mia,GaskMy00,off_pct,25%,,,,,
player,201911240cle,mia,GaskMy00,defense,0,,,,,
player,201911240cle,mia,GaskMy00,def_pct,0%,,,,,
player,201911240cle,mia,GaskMy00,special_teams,0,,,,,
player,201911240cle,mia,GaskMy00,st_pct,0%,,,,,
player,201911240cle,mia,GranJa00,pos,WR,,,,,
player,201911240cle,mia,GranJa00,offense,3,,,,,
player,201911240cle,mia,GranJa00,off_pct,5%,,,,,
player,201911240cle,mia,GranJa00,defense,0,,,,,
player,201911240cle,mia,GranJa00,def_pct,0%,,,,,
player,201911240cle,mia,GranJa00,special_teams,2,,,,,
player,201911240cle,mia,GranJa00,st_pct,7%,,,,,
player,201911240cle,mia,CoxxCh01,pos,FB,,,,,
player,201911240cle,mia,CoxxCh01,offense,3,,,,,
player,201911240cle,mia,CoxxCh01,off_pct,5%,,,,,
player,201911240cle,mia,CoxxCh01,defense,0,,,,,
player,201911240cle,mia,CoxxCh01,def_pct,0%,,,,,
player,201911240cle,mia,CoxxCh01,special_teams,0,,,,,
player,201911240cle,mia,CoxxCh01,st_pct,0%,,,,,
player,201911240cle,mia,BakeJe00,pos,LB,,,,,
player,201911240cle,mia,BakeJe00,offense,0,,,,,
player,201911240cle,mia,BakeJe00,off_pct,0%,,,,,
player,201911240cle,mia,BakeJe00,defense,76,,,,,
player,201911240cle,mia,BakeJe00,def_pct,100%,,,,,
player,201911240cle,mia,BakeJe00,special_teams,13,,,,,
player,201911240cle,mia,BakeJe00,st_pct,43%,,,,,
player,201911240cle,mia,BiegVi00,pos,LB,,,,,
player,201911240cle,mia,BiegVi00,offense,0,,,,,
player,201911240cle,mia,BiegVi00,off_pct,0%,,,,,
player,201911240cle,mia,BiegVi00,defense,69,,,,,
player,201911240cle,mia,BiegVi00,def_pct,91%,,,,,
player,201911240cle,mia,BiegVi00,special_teams,17,,,,,
player,201911240cle,mia,BiegVi00,st_pct,57%,,,,,
player,201911240cle,mia,ParkSt00,pos,FS,,,,,
player,201911240cle,mia,ParkSt00,offense,0,,,,,
player,201911240cle,mia,ParkSt00,off_pct,0%,,,,,
player,201911240cle,mia,ParkSt00,defense,69,,,,,
player,201911240cle,mia,ParkSt00,def_pct,91%,,,,,
player,201911240cle,mia,ParkSt00,special_teams,0,,,,,
player,201911240cle,mia,ParkSt00,st_pct,0%,,,,,
player,201911240cle,mia,NeedNi00,pos,CB,,,,,
player,201911240cle,mia,NeedNi00,offense,0,,,,,
player,201911240cle,mia,NeedNi00,off_pct,0%,,,,,
player,201911240cle,mia,NeedNi00,defense,68,,,,,
player,201911240cle,mia,NeedNi00,def_pct,89%,,,,,
player,201911240cle,mia,NeedNi00,special_teams,0,,,,,
player,201911240cle,mia,NeedNi00,st_pct,0%,,,,,
player,201911240cle,mia,McMiRa02,pos,LB,,,,,
player,201911240cle,mia,McMiRa02,offense,0,,,,,
player,201911240cle,mia,McMiRa02,off_pct,0%,,,,,
player,201911240cle,mia,McMiRa02,defense,67,,,,,
player,201911240cle,mia,McMiRa02,def_pct,88%,,,,,
player,201911240cle,mia,McMiRa02,special_teams,8,,,,,
player,201911240cle,mia,McMiRa02,st_pct,27%,,,,,
player,201911240cle,mia,WilkCh00,pos,DE,,,,,
player,201911240cle,mia,WilkCh00,offense,0,,,,,
player,201911240cle,mia,WilkCh00,off_pct,0%,,,,,
player,201911240cle,mia,WilkCh00,defense,64,,,,,
player,201911240cle,mia,WilkCh00,def_pct,84%,,,,,
player,201911240cle,mia,WilkCh00,special_teams,12,,,,,
player,201911240cle,mia,WilkCh00,st_pct,40%,,,,,
player,201911240cle,mia,GodcDa00,pos,DT,,,,,
player,201911240cle,mia,GodcDa00,offense,0,,,,,
player,201911240cle,mia,GodcDa00,off_pct,0%,,,,,
player,201911240cle,mia,GodcDa00,defense,60,,,,,
player,201911240cle,mia,GodcDa00,def_pct,79%,,,,,
player,201911240cle,mia,GodcDa00,special_teams,8,,,,,
player,201911240cle,mia,GodcDa00,st_pct,27%,,,,,
player,201911240cle,mia,RoweEr00,pos,CB,,,,,
player,201911240cle,mia,RoweEr00,offense,0,,,,,
player,201911240cle,mia,RoweEr00,off_pct,0%,,,,,
player,201911240cle,mia,RoweEr00,defense,59,,,,,
player,201911240cle,mia,RoweEr00,def_pct,78%,,,,,
player,201911240cle,mia,RoweEr00,special_teams,8,,,,,
player,201911240cle,mia,RoweEr00,st_pct,27%,,,,,
player,201911240cle,mia,JenkJo00,pos,DE,,,,,
player,201911240cle,mia,JenkJo00,offense,0,,,,,
player,201911240cle,mia,JenkJo00,off_pct,0%,,,,,
player,201911240cle,mia,JenkJo00,defense,55,,,,,
player,201911240cle,mia,JenkJo00,def_pct,72%,,,,,
player,201911240cle,mia,JenkJo00,special_teams,8,,,,,
player,201911240cle,mia,JenkJo00,st_pct,27%,,,,,
player,201911240cle,mia,WiltJo01,pos,CB,,,,,
player,201911240cle,mia,WiltJo01,offense,0,,,,,
player,201911240cle,mia,WiltJo01,off_pct,0%,,,,,
player,201911240cle,mia,WiltJo01,defense,48,,,,,
player,201911240cle,mia,WiltJo01,def_pct,63%,,,,,
player,201911240cle,mia,WiltJo01,special_teams,13,,,,,
player,201911240cle,mia,WiltJo01,st_pct,43%,,,,,
player,201911240cle,mia,LewiRy01,pos,CB,,,,,
player,201911240cle,mia,LewiRy01,offense,0,,,,,
player,201911240cle,mia,LewiRy01,off_pct,0%,,,,,
player,201911240cle,mia,LewiRy01,defense,48,,,,,
player,201911240cle,mia,LewiRy01,def_pct,63%,,,,,
player,201911240cle,mia,LewiRy01,special_teams,5,,,,,
player,201911240cle,mia,LewiRy01,st_pct,17%,,,,,
player,201911240cle,mia,HarrCh03,pos,LB,,,,,
player,201911240cle,mia,HarrCh03,offense,0,,,,,
player,201911240cle,mia,HarrCh03,off_pct,0%,,,,,
player,201911240cle,mia,HarrCh03,defense,38,,,,,
player,201911240cle,mia,HarrCh03,def_pct,50%,,,,,
player,201911240cle,mia,HarrCh03,special_teams,0,,,,,
player,201911240cle,mia,HarrCh03,st_pct,0%,,,,,
player,201911240cle,mia,CrawKe02,pos,CB,,,,,
player,201911240cle,mia,CrawKe02,offense,0,,,,,
player,201911240cle,mia,CrawKe02,off_pct,0%,,,,,
player,201911240cle,mia,CrawKe02,defense,36,,,,,
player,201911240cle,mia,CrawKe02,def_pct,47%,,,,,
player,201911240cle,mia,CrawKe02,special_teams,0,,,,,
player,201911240cle,mia,CrawKe02,st_pct,0%,,,,,
player,201911240cle,mia,MossAv00,pos,DE,,,,,
player,201911240cle,mia,MossAv00,offense,0,,,,,
player,201911240cle,mia,MossAv00,off_pct,0%,,,,,
player,201911240cle,mia,MossAv00,defense,23,,,,,
player,201911240cle,mia,MossAv00,def_pct,30%,,,,,
player,201911240cle,mia,MossAv00,special_teams,8,,,,,
player,201911240cle,mia,MossAv00,st_pct,27%,,,,,
player,201911240cle,mia,CharTa00,pos,DE,,,,,
player,201911240cle,mia,CharTa00,offense,0,,,,,
player,201911240cle,mia,CharTa00,off_pct,0%,,,,,
player,201911240cle,mia,CharTa00,defense,15,,,,,
player,201911240cle,mia,CharTa00,def_pct,20%,,,,,
player,201911240cle,mia,CharTa00,special_teams,0,,,,,
player,201911240cle,mia,CharTa00,st_pct,0%,,,,,
player,201911240cle,mia,ColbAd00,pos,FS,,,,,
player,201911240cle,mia,ColbAd00,offense,0,,,,,
player,201911240cle,mia,ColbAd00,off_pct,0%,,,,,
player,201911240cle,mia,ColbAd00,defense,12,,,,,
player,201911240cle,mia,ColbAd00,def_pct,16%,,,,,
player,201911240cle,mia,ColbAd00,special_teams,9,,,,,
player,201911240cle,mia,ColbAd00,st_pct,30%,,,,,
player,201911240cle,mia,EguaSa00,pos,LB,,,,,
player,201911240cle,mia,EguaSa00,offense,0,,,,,
player,201911240cle,mia,EguaSa00,off_pct,0%,,,,,
player,201911240cle,mia,EguaSa00,defense,9,,,,,
player,201911240cle,mia,EguaSa00,def_pct,12%,,,,,
player,201911240cle,mia,EguaSa00,special_teams,22,,,,,
player,201911240cle,mia,EguaSa00,st_pct,73%,,,,,
player,201911240cle,mia,WillGe02,pos,DT,,,,,
player,201911240cle,mia,WillGe02,offense,0,,,,,
player,201911240cle,mia,WillGe02,off_pct,0%,,,,,
player,201911240cle,mia,WillGe02,defense,8,,,,,
player,201911240cle,mia,WillGe02,def_pct,11%,,,,,
player,201911240cle,mia,WillGe02,special_teams,0,,,,,
player,201911240cle,mia,WillGe02,st_pct,0%,,,,,
player,201911240cle,mia,VanGAn00,pos,LB,,,,,
player,201911240cle,mia,VanGAn00,offense,0,,,,,
player,201911240cle,mia,VanGAn00,off_pct,0%,,,,,
player,201911240cle,mia,VanGAn00,defense,7,,,,,
player,201911240cle,mia,VanGAn00,def_pct,9%,,,,,
player,201911240cle,mia,VanGAn00,special_teams,13,,,,,
player,201911240cle,mia,VanGAn00,st_pct,43%,,,,,
player,201911240cle,mia,LammCh00,pos,CB,,,,,
player,201911240cle,mia,LammCh00,offense,0,,,,,
player,201911240cle,mia,LammCh00,off_pct,0%,,,,,
player,201911240cle,mia,LammCh00,defense,5,,,,,
player,201911240cle,mia,LammCh00,def_pct,7%,,,,,
player,201911240cle,mia,LammCh00,special_teams,26,,,,,
player,201911240cle,mia,LammCh00,st_pct,87%,,,,,
player,201911240cle,mia,AikeWa00,pos,SS,,,,,
player,201911240cle,mia,AikeWa00,offense,0,,,,,
player,201911240cle,mia,AikeWa00,off_pct,0%,,,,,
player,201911240cle,mia,AikeWa00,defense,0,,,,,
player,201911240cle,mia,AikeWa00,def_pct,0%,,,,,
player,201911240cle,mia,AikeWa00,special_teams,26,,,,,
player,201911240cle,mia,AikeWa00,st_pct,87%,,,,,
player,201911240cle,mia,LaceDe00,pos,LB,,,,,
player,201911240cle,mia,LaceDe00,offense,0,,,,,
player,201911240cle,mia,LaceDe00,off_pct,0%,,,,,
player,201911240cle,mia,LaceDe00,defense,0,,,,,
player,201911240cle,mia,LaceDe00,def_pct,0%,,,,,
player,201911240cle,mia,LaceDe00,special_teams,18,,,,,
player,201911240cle,mia,LaceDe00,st_pct,60%,,,,,
player,201911240cle,mia,TurnDe01,pos,RB,,,,,
player,201911240cle,mia,TurnDe01,offense,0,,,,,
player,201911240cle,mia,TurnDe01,off_pct,0%,,,,,
player,201911240cle,mia,TurnDe01,defense,0,,,,,
player,201911240cle,mia,TurnDe01,def_pct,0%,,,,,
player,201911240cle,mia,TurnDe01,special_teams,13,,,,,
player,201911240cle,mia,TurnDe01,st_pct,43%,,,,,
player,201911240cle,mia,SherMa20,pos,CB,,,,,
player,201911240cle,mia,SherMa20,offense,0,,,,,
player,201911240cle,mia,SherMa20,off_pct,0%,,,,,
player,201911240cle,mia,SherMa20,defense,0,,,,,
player,201911240cle,mia,SherMa20,def_pct,0%,,,,,
player,201911240cle,mia,SherMa20,special_teams,11,,,,,
player,201911240cle,mia,SherMa20,st_pct,37%,,,,,
player,201911240cle,mia,PeppTa00,pos,LS,,,,,
player,201911240cle,mia,PeppTa00,offense,0,,,,,
player,201911240cle,mia,PeppTa00,off_pct,0%,,,,,
player,201911240cle,mia,PeppTa00,defense,0,,,,,
player,201911240cle,mia,PeppTa00,def_pct,0%,,,,,
player,201911240cle,mia,PeppTa00,special_teams,9,,,,,
player,201911240cle,mia,PeppTa00,st_pct,30%,,,,,
player,201911240cle,mia,HaacMa00,pos,P,,,,,
player,201911240cle,mia,HaacMa00,offense,0,,,,,
player,201911240cle,mia,HaacMa00,off_pct,0%,,,,,
player,201911240cle,mia,HaacMa00,defense,0,,,,,
player,201911240cle,mia,HaacMa00,def_pct,0%,,,,,
player,201911240cle,mia,HaacMa00,special_teams,9,,,,,
player,201911240cle,mia,HaacMa00,st_pct,30%,,,,,
player,201911240cle,mia,SandJa00,pos,K,,,,,
player,201911240cle,mia,SandJa00,offense,0,,,,,
player,201911240cle,mia,SandJa00,off_pct,0%,,,,,
player,201911240cle,mia,SandJa00,defense,0,,,,,
player,201911240cle,mia,SandJa00,def_pct,0%,,,,,
player,201911240cle,mia,SandJa00,special_teams,8,,,,,
player,201911240cle,mia,SandJa00,st_pct,27%,,,,,
player,201911240cle,mia,WebbJM20,pos,T,,,,,
player,201911240cle,mia,WebbJM20,offense,0,,,,,
player,201911240cle,mia,WebbJM20,off_pct,0%,,,,,
player,201911240cle,mia,WebbJM20,defense,0,,,,,
player,201911240cle,mia,WebbJM20,def_pct,0%,,,,,
player,201911240cle,mia,WebbJM20,special_teams,4,,,,,
player,201911240cle,mia,WebbJM20,st_pct,13%,,,,,
player,201911240cle,mia,BoehEv00,pos,C,,,,,
player,201911240cle,mia,BoehEv00,offense,0,,,,,
player,201911240cle,mia,BoehEv00,off_pct,0%,,,,,
player,201911240cle,mia,BoehEv00,defense,0,,,,,
player,201911240cle,mia,BoehEv00,def_pct,0%,,,,,
player,201911240cle,mia,BoehEv00,special_teams,4,,,,,
player,201911240cle,mia,BoehEv00,st_pct,13%,,,,,
