game,2019,16,20191222,201912220clt,car,"Carolina Panthers",6,clt,"Indianapolis Colts",38
player,201912220clt,car,WrigJa02,def_pct,0%,,,,,
player,201912220clt,car,WrigJa02,special_teams,0,,,,,
player,201912220clt,car,WrigJa02,st_pct,0%,,,,,
player,201912220clt,car,OlseGr00,pos,TE,,,,,
player,201912220clt,car,OlseGr00,offense,40,,,,,
player,201912220clt,car,OlseGr00,off_pct,57%,,,,,
player,201912220clt,car,OlseGr00,defense,0,,,,,
player,201912220clt,car,OlseGr00,def_pct,0%,,,,,
player,201912220clt,car,OlseGr00,special_teams,0,,,,,
player,201912220clt,car,OlseGr00,st_pct,0%,,,,,
player,201912220clt,car,ThomIa00,pos,TE,,,,,
player,201912220clt,car,ThomIa00,offense,32,,,,,
player,201912220clt,car,ThomIa00,off_pct,46%,,,,,
player,201912220clt,car,ThomIa00,defense,0,,,,,
player,201912220clt,car,ThomIa00,def_pct,0%,,,,,
player,201912220clt,car,ThomIa00,special_teams,0,,,,,
player,201912220clt,car,ThomIa00,st_pct,0%,,,,,
player,201912220clt,car,ManhCh00,pos,TE,,,,,
player,201912220clt,car,ManhCh00,offense,21,,,,,
player,201912220clt,car,ManhCh00,off_pct,30%,,,,,
player,201912220clt,car,ManhCh00,defense,0,,,,,
player,201912220clt,car,ManhCh00,def_pct,0%,,,,,
player,201912220clt,car,ManhCh00,special_teams,9,,,,,
player,201912220clt,car,ManhCh00,st_pct,35%,,,,,
player,201912220clt,car,ZylsBr00,pos,WR,,,,,
player,201912220clt,car,ZylsBr00,offense,17,,,,,
player,201912220clt,car,ZylsBr00,off_pct,24%,,,,,
player,201912220clt,car,ZylsBr00,defense,0,,,,,
player,201912220clt,car,ZylsBr00,def_pct,0%,,,,,
player,201912220clt,car,ZylsBr00,special_teams,12,,,,,
player,201912220clt,car,ZylsBr00,st_pct,46%,,,,,
player,201912220clt,car,WhitDe01,pos,WR,,,,,
player,201912220clt,car,WhitDe01,offense,14,,,,,
player,201912220clt,car,WhitDe01,off_pct,20%,,,,,
player,201912220clt,car,WhitDe01,defense,0,,,,,
player,201912220clt,car,WhitDe01,def_pct,0%,,,,,
player,201912220clt,car,WhitDe01,special_teams,18,,,,,
player,201912220clt,car,WhitDe01,st_pct,69%,,,,,
player,201912220clt,car,BonnRe00,pos,RB,,,,,
player,201912220clt,car,BonnRe00,offense,8,,,,,
player,201912220clt,car,BonnRe00,off_pct,11%,,,,,
player,201912220clt,car,BonnRe00,defense,0,,,,,
player,201912220clt,car,BonnRe00,def_pct,0%,,,,,
player,201912220clt,car,BonnRe00,special_teams,13,,,,,
player,201912220clt,car,BonnRe00,st_pct,50%,,,,,
player,201912220clt,car,MoorD.00,pos,WR,,,,,
player,201912220clt,car,MoorD.00,offense,6,,,,,
player,201912220clt,car,MoorD.00,off_pct,9%,,,,,
player,201912220clt,car,MoorD.00,defense,0,,,,,
player,201912220clt,car,MoorD.00,def_pct,0%,,,,,
player,201912220clt,car,MoorD.00,special_teams,0,,,,,
player,201912220clt,car,MoorD.00,st_pct,0%,,,,,
player,201912220clt,car,LarsTy00,pos,C,,,,,
player,201912220clt,car,LarsTy00,offense,5,,,,,
player,201912220clt,car,LarsTy00,off_pct,7%,,,,,
player,201912220clt,car,LarsTy00,defense,0,,,,,
player,201912220clt,car,LarsTy00,def_pct,0%,,,,,
player,201912220clt,car,LarsTy00,special_teams,2,,,,,
player,201912220clt,car,LarsTy00,st_pct,8%,,,,,
player,201912220clt,car,ReedCh00,pos,G,,,,,
player,201912220clt,car,ReedCh00,offense,5,,,,,
player,201912220clt,car,ReedCh00,off_pct,7%,,,,,
player,201912220clt,car,ReedCh00,defense,0,,,,,
player,201912220clt,car,ReedCh00,def_pct,0%,,,,,
player,201912220clt,car,ReedCh00,special_teams,2,,,,,
player,201912220clt,car,ReedCh00,st_pct,8%,,,,,
player,201912220clt,car,ArmaAl00,pos,FB,,,,,
player,201912220clt,car,ArmaAl00,offense,4,,,,,
player,201912220clt,car,ArmaAl00,off_pct,6%,,,,,
player,201912220clt,car,ArmaAl00,defense,0,,,,,
player,201912220clt,car,ArmaAl00,def_pct,0%,,,,,
player,201912220clt,car,ArmaAl00,special_teams,18,,,,,
player,201912220clt,car,ArmaAl00,st_pct,69%,,,,,
player,201912220clt,car,CartJe00,pos,LB,,,,,
player,201912220clt,car,CartJe00,offense,0,,,,,
player,201912220clt,car,CartJe00,off_pct,0%,,,,,
player,201912220clt,car,CartJe00,defense,64,,,,,
player,201912220clt,car,CartJe00,def_pct,100%,,,,,
player,201912220clt,car,CartJe00,special_teams,11,,,,,
player,201912220clt,car,CartJe00,st_pct,42%,,,,,
player,201912220clt,car,KuecLu00,pos,LB,,,,,
player,201912220clt,car,KuecLu00,offense,0,,,,,
player,201912220clt,car,KuecLu00,off_pct,0%,,,,,
player,201912220clt,car,KuecLu00,defense,64,,,,,
player,201912220clt,car,KuecLu00,def_pct,100%,,,,,
player,201912220clt,car,KuecLu00,special_teams,6,,,,,
player,201912220clt,car,KuecLu00,st_pct,23%,,,,,
player,201912220clt,car,BradJa00,pos,CB,,,,,
player,201912220clt,car,BradJa00,offense,0,,,,,
player,201912220clt,car,BradJa00,off_pct,0%,,,,,
player,201912220clt,car,BradJa00,defense,64,,,,,
player,201912220clt,car,BradJa00,def_pct,100%,,,,,
player,201912220clt,car,BradJa00,special_teams,6,,,,,
player,201912220clt,car,BradJa00,st_pct,23%,,,,,
player,201912220clt,car,CockRo00,pos,CB,,,,,
player,201912220clt,car,CockRo00,offense,0,,,,,
player,201912220clt,car,CockRo00,off_pct,0%,,,,,
player,201912220clt,car,CockRo00,defense,64,,,,,
player,201912220clt,car,CockRo00,def_pct,100%,,,,,
player,201912220clt,car,CockRo00,special_teams,6,,,,,
player,201912220clt,car,CockRo00,st_pct,23%,,,,,
player,201912220clt,car,BostTr00,pos,FS,,,,,
player,201912220clt,car,BostTr00,offense,0,,,,,
player,201912220clt,car,BostTr00,off_pct,0%,,,,,
player,201912220clt,car,BostTr00,defense,64,,,,,
player,201912220clt,car,BostTr00,def_pct,100%,,,,,
player,201912220clt,car,BostTr00,special_teams,0,,,,,
player,201912220clt,car,BostTr00,st_pct,0%,,,,,
player,201912220clt,car,ReidEr00,pos,SS,,,,,
player,201912220clt,car,ReidEr00,offense,0,,,,,
player,201912220clt,car,ReidEr00,off_pct,0%,,,,,
player,201912220clt,car,ReidEr00,defense,62,,,,,
player,201912220clt,car,ReidEr00,def_pct,97%,,,,,
player,201912220clt,car,ReidEr00,special_teams,6,,,,,
player,201912220clt,car,ReidEr00,st_pct,23%,,,,,
player,201912220clt,car,ElliJa01,pos,CB,,,,,
player,201912220clt,car,ElliJa01,offense,0,,,,,
player,201912220clt,car,ElliJa01,off_pct,0%,,,,,
player,201912220clt,car,ElliJa01,defense,54,,,,,
player,201912220clt,car,ElliJa01,def_pct,84%,,,,,
player,201912220clt,car,ElliJa01,special_teams,10,,,,,
player,201912220clt,car,ElliJa01,st_pct,38%,,,,,
player,201912220clt,car,IrviBr00,pos,LB,,,,,
player,201912220clt,car,IrviBr00,offense,0,,,,,
player,201912220clt,car,IrviBr00,off_pct,0%,,,,,
player,201912220clt,car,IrviBr00,defense,38,,,,,
player,201912220clt,car,IrviBr00,def_pct,59%,,,,,
player,201912220clt,car,IrviBr00,special_teams,6,,,,,
player,201912220clt,car,IrviBr00,st_pct,23%,,,,,
player,201912220clt,car,McCoGe99,pos,DT,,,,,
player,201912220clt,car,McCoGe99,offense,0,,,,,
player,201912220clt,car,McCoGe99,off_pct,0%,,,,,
player,201912220clt,car,McCoGe99,defense,35,,,,,
player,201912220clt,car,McCoGe99,def_pct,55%,,,,,
player,201912220clt,car,McCoGe99,special_teams,6,,,,,
player,201912220clt,car,McCoGe99,st_pct,23%,,,,,
player,201912220clt,car,AddiMa00,pos,LB,,,,,
player,201912220clt,car,AddiMa00,offense,0,,,,,
player,201912220clt,car,AddiMa00,off_pct,0%,,,,,
player,201912220clt,car,AddiMa00,defense,35,,,,,
player,201912220clt,car,AddiMa00,def_pct,55%,,,,,
player,201912220clt,car,AddiMa00,special_teams,0,,,,,
player,201912220clt,car,AddiMa00,st_pct,0%,,,,,
player,201912220clt,car,ObadEf00,pos,DE,,,,,
player,201912220clt,car,ObadEf00,offense,0,,,,,
player,201912220clt,car,ObadEf00,off_pct,0%,,,,,
player,201912220clt,car,ObadEf00,defense,32,,,,,
player,201912220clt,car,ObadEf00,def_pct,50%,,,,,
player,201912220clt,car,ObadEf00,special_teams,8,,,,,
player,201912220clt,car,ObadEf00,st_pct,31%,,,,,
player,201912220clt,car,McGeSt01,pos,DE,,,,,
player,201912220clt,car,McGeSt01,offense,0,,,,,
player,201912220clt,car,McGeSt01,off_pct,0%,,,,,
player,201912220clt,car,McGeSt01,defense,32,,,,,
player,201912220clt,car,McGeSt01,def_pct,50%,,,,,
player,201912220clt,car,McGeSt01,special_teams,3,,,,,
player,201912220clt,car,McGeSt01,st_pct,12%,,,,,
player,201912220clt,car,LoveKy00,pos,NT,,,,,
player,201912220clt,car,LoveKy00,offense,0,,,,,
player,201912220clt,car,LoveKy00,off_pct,0%,,,,,
player,201912220clt,car,LoveKy00,defense,31,,,,,
player,201912220clt,car,LoveKy00,def_pct,48%,,,,,
player,201912220clt,car,LoveKy00,special_teams,6,,,,,
player,201912220clt,car,LoveKy00,st_pct,23%,,,,,
player,201912220clt,car,BurnBr00,pos,LB,,,,,
player,201912220clt,car,BurnBr00,offense,0,,,,,
player,201912220clt,car,BurnBr00,off_pct,0%,,,,,
player,201912220clt,car,BurnBr00,defense,24,,,,,
player,201912220clt,car,BurnBr00,def_pct,38%,,,,,
player,201912220clt,car,BurnBr00,special_teams,11,,,,,
player,201912220clt,car,BurnBr00,st_pct,42%,,,,,
player,201912220clt,car,HortWe00,pos,DE,,,,,
player,201912220clt,car,HortWe00,offense,0,,,,,
player,201912220clt,car,HortWe00,off_pct,0%,,,,,
player,201912220clt,car,HortWe00,defense,20,,,,,
player,201912220clt,car,HortWe00,def_pct,31%,,,,,
player,201912220clt,car,HortWe00,special_teams,0,,,,,
player,201912220clt,car,HortWe00,st_pct,0%,,,,,
player,201912220clt,car,ButlVe00,pos,DE,,,,,
player,201912220clt,car,ButlVe00,offense,0,,,,,
player,201912220clt,car,ButlVe00,off_pct,0%,,,,,
player,201912220clt,car,ButlVe00,defense,19,,,,,
player,201912220clt,car,ButlVe00,def_pct,30%,,,,,
player,201912220clt,car,ButlVe00,special_teams,3,,,,,
player,201912220clt,car,ButlVe00,st_pct,12%,,,,,
player,201912220clt,car,LukeCo00,pos,FS,,,,,
player,201912220clt,car,LukeCo00,offense,0,,,,,
player,201912220clt,car,LukeCo00,off_pct,0%,,,,,
player,201912220clt,car,LukeCo00,defense,2,,,,,
player,201912220clt,car,LukeCo00,def_pct,3%,,,,,
player,201912220clt,car,LukeCo00,special_teams,14,,,,,
player,201912220clt,car,LukeCo00,st_pct,54%,,,,,
player,201912220clt,car,JoneCo01,pos,FS,,,,,
player,201912220clt,car,JoneCo01,offense,0,,,,,
player,201912220clt,car,JoneCo01,off_pct,0%,,,,,
player,201912220clt,car,JoneCo01,defense,0,,,,,
player,201912220clt,car,JoneCo01,def_pct,0%,,,,,
player,201912220clt,car,JoneCo01,special_teams,24,,,,,
player,201912220clt,car,JoneCo01,st_pct,92%,,,,,
player,201912220clt,car,SmitAn04,pos,LB,,,,,
player,201912220clt,car,SmitAn04,offense,0,,,,,
player,201912220clt,car,SmitAn04,off_pct,0%,,,,,
player,201912220clt,car,SmitAn04,defense,0,,,,,
player,201912220clt,car,SmitAn04,def_pct,0%,,,,,
player,201912220clt,car,SmitAn04,special_teams,18,,,,,
player,201912220clt,car,SmitAn04,st_pct,69%,,,,,
player,201912220clt,car,KunaJo00,pos,LB,,,,,
player,201912220clt,car,KunaJo00,offense,0,,,,,
player,201912220clt,car,KunaJo00,off_pct,0%,,,,,
player,201912220clt,car,KunaJo00,defense,0,,,,,
player,201912220clt,car,KunaJo00,def_pct,0%,,,,,
player,201912220clt,car,KunaJo00,special_teams,18,,,,,
player,201912220clt,car,KunaJo00,st_pct,69%,,,,,
player,201912220clt,car,DaviMi01,pos,RB,,,,,
player,201912220clt,car,DaviMi01,offense,0,,,,,
player,201912220clt,car,DaviMi01,off_pct,0%,,,,,
player,201912220clt,car,DaviMi01,defense,0,,,,,
player,201912220clt,car,DaviMi01,def_pct,0%,,,,,
player,201912220clt,car,DaviMi01,special_teams,15,,,,,
player,201912220clt,car,DaviMi01,st_pct,58%,,,,,
player,201912220clt,car,PalaMi00,pos,P,,,,,
player,201912220clt,car,PalaMi00,offense,0,,,,,
player,201912220clt,car,PalaMi00,off_pct,0%,,,,,
player,201912220clt,car,PalaMi00,defense,0,,,,,
player,201912220clt,car,PalaMi00,def_pct,0%,,,,,
player,201912220clt,car,PalaMi00,special_teams,7,,,,,
player,201912220clt,car,PalaMi00,st_pct,27%,,,,,
player,201912220clt,car,JansJ.00,pos,LS,,,,,
player,201912220clt,car,JansJ.00,offense,0,,,,,
player,201912220clt,car,JansJ.00,off_pct,0%,,,,,
player,201912220clt,car,JansJ.00,defense,0,,,,,
player,201912220clt,car,JansJ.00,def_pct,0%,,,,,
player,201912220clt,car,JansJ.00,special_teams,7,,,,,
player,201912220clt,car,JansJ.00,st_pct,27%,,,,,
player,201912220clt,car,SlyeJo00,pos,K,,,,,
player,201912220clt,car,SlyeJo00,offense,0,,,,,
player,201912220clt,car,SlyeJo00,off_pct,0%,,,,,
player,201912220clt,car,SlyeJo00,defense,0,,,,,
player,201912220clt,car,SlyeJo00,def_pct,0%,,,,,
player,201912220clt,car,SlyeJo00,special_teams,5,,,,,
player,201912220clt,car,SlyeJo00,st_pct,19%,,,,,
player,201912220clt,car,JackDo02,pos,CB,,,,,
player,201912220clt,car,JackDo02,offense,0,,,,,
player,201912220clt,car,JackDo02,off_pct,0%,,,,,
player,201912220clt,car,JackDo02,defense,0,,,,,
player,201912220clt,car,JackDo02,def_pct,0%,,,,,
player,201912220clt,car,JackDo02,special_teams,4,,,,,
player,201912220clt,car,JackDo02,st_pct,15%,,,,,
