game,2019,14,20191208,201912080nor,sfo,"San Francisco 49ers",48,nor,"New Orleans Saints",46
player,201912080nor,sfo,DwelRo00,def_pct,0%,,,,,
player,201912080nor,sfo,DwelRo00,special_teams,14,,,,,
player,201912080nor,sfo,DwelRo00,st_pct,38%,,,,,
player,201912080nor,sfo,CeleGa00,pos,TE,,,,,
player,201912080nor,sfo,CeleGa00,offense,7,,,,,
player,201912080nor,sfo,CeleGa00,off_pct,10%,,,,,
player,201912080nor,sfo,CeleGa00,defense,0,,,,,
player,201912080nor,sfo,CeleGa00,def_pct,0%,,,,,
player,201912080nor,sfo,CeleGa00,special_teams,13,,,,,
player,201912080nor,sfo,CeleGa00,st_pct,35%,,,,,
player,201912080nor,sfo,WardJi01,pos,FS,,,,,
player,201912080nor,sfo,WardJi01,offense,0,,,,,
player,201912080nor,sfo,WardJi01,off_pct,0%,,,,,
player,201912080nor,sfo,WardJi01,defense,72,,,,,
player,201912080nor,sfo,WardJi01,def_pct,100%,,,,,
player,201912080nor,sfo,WardJi01,special_teams,15,,,,,
player,201912080nor,sfo,WardJi01,st_pct,41%,,,,,
player,201912080nor,sfo,HarrMa03,pos,SS,,,,,
player,201912080nor,sfo,HarrMa03,offense,0,,,,,
player,201912080nor,sfo,HarrMa03,off_pct,0%,,,,,
player,201912080nor,sfo,HarrMa03,defense,72,,,,,
player,201912080nor,sfo,HarrMa03,def_pct,100%,,,,,
player,201912080nor,sfo,HarrMa03,special_teams,9,,,,,
player,201912080nor,sfo,HarrMa03,st_pct,24%,,,,,
player,201912080nor,sfo,WarnFr00,pos,LB,,,,,
player,201912080nor,sfo,WarnFr00,offense,0,,,,,
player,201912080nor,sfo,WarnFr00,off_pct,0%,,,,,
player,201912080nor,sfo,WarnFr00,defense,72,,,,,
player,201912080nor,sfo,WarnFr00,def_pct,100%,,,,,
player,201912080nor,sfo,WarnFr00,special_teams,1,,,,,
player,201912080nor,sfo,WarnFr00,st_pct,3%,,,,,
player,201912080nor,sfo,GreeDr00,pos,LB,,,,,
player,201912080nor,sfo,GreeDr00,offense,0,,,,,
player,201912080nor,sfo,GreeDr00,off_pct,0%,,,,,
player,201912080nor,sfo,GreeDr00,defense,71,,,,,
player,201912080nor,sfo,GreeDr00,def_pct,99%,,,,,
player,201912080nor,sfo,GreeDr00,special_teams,5,,,,,
player,201912080nor,sfo,GreeDr00,st_pct,14%,,,,,
player,201912080nor,sfo,WithAh00,pos,CB,,,,,
player,201912080nor,sfo,WithAh00,offense,0,,,,,
player,201912080nor,sfo,WithAh00,off_pct,0%,,,,,
player,201912080nor,sfo,WithAh00,defense,69,,,,,
player,201912080nor,sfo,WithAh00,def_pct,96%,,,,,
player,201912080nor,sfo,WithAh00,special_teams,0,,,,,
player,201912080nor,sfo,WithAh00,st_pct,0%,,,,,
player,201912080nor,sfo,BosaNi00,pos,DE,,,,,
player,201912080nor,sfo,BosaNi00,offense,0,,,,,
player,201912080nor,sfo,BosaNi00,off_pct,0%,,,,,
player,201912080nor,sfo,BosaNi00,defense,68,,,,,
player,201912080nor,sfo,BosaNi00,def_pct,94%,,,,,
player,201912080nor,sfo,BosaNi00,special_teams,1,,,,,
player,201912080nor,sfo,BosaNi00,st_pct,3%,,,,,
player,201912080nor,sfo,BuckDe00,pos,DT,,,,,
player,201912080nor,sfo,BuckDe00,offense,0,,,,,
player,201912080nor,sfo,BuckDe00,off_pct,0%,,,,,
player,201912080nor,sfo,BuckDe00,defense,64,,,,,
player,201912080nor,sfo,BuckDe00,def_pct,89%,,,,,
player,201912080nor,sfo,BuckDe00,special_teams,15,,,,,
player,201912080nor,sfo,BuckDe00,st_pct,41%,,,,,
player,201912080nor,sfo,ArmsAr01,pos,DE,,,,,
player,201912080nor,sfo,ArmsAr01,offense,0,,,,,
player,201912080nor,sfo,ArmsAr01,off_pct,0%,,,,,
player,201912080nor,sfo,ArmsAr01,defense,63,,,,,
player,201912080nor,sfo,ArmsAr01,def_pct,88%,,,,,
player,201912080nor,sfo,ArmsAr01,special_teams,15,,,,,
player,201912080nor,sfo,ArmsAr01,st_pct,41%,,,,,
player,201912080nor,sfo,SherRi00,pos,CB,,,,,
player,201912080nor,sfo,SherRi00,offense,0,,,,,
player,201912080nor,sfo,SherRi00,off_pct,0%,,,,,
player,201912080nor,sfo,SherRi00,defense,63,,,,,
player,201912080nor,sfo,SherRi00,def_pct,88%,,,,,
player,201912080nor,sfo,SherRi00,special_teams,0,,,,,
player,201912080nor,sfo,SherRi00,st_pct,0%,,,,,
player,201912080nor,sfo,WillKW00,pos,CB,,,,,
player,201912080nor,sfo,WillKW00,offense,0,,,,,
player,201912080nor,sfo,WillKW00,off_pct,0%,,,,,
player,201912080nor,sfo,WillKW00,defense,53,,,,,
player,201912080nor,sfo,WillKW00,def_pct,74%,,,,,
player,201912080nor,sfo,WillKW00,special_teams,1,,,,,
player,201912080nor,sfo,WillKW00,st_pct,3%,,,,,
player,201912080nor,sfo,JoneD.01,pos,DT,,,,,
player,201912080nor,sfo,JoneD.01,offense,0,,,,,
player,201912080nor,sfo,JoneD.01,off_pct,0%,,,,,
player,201912080nor,sfo,JoneD.01,defense,33,,,,,
player,201912080nor,sfo,JoneD.01,def_pct,46%,,,,,
player,201912080nor,sfo,JoneD.01,special_teams,12,,,,,
player,201912080nor,sfo,JoneD.01,st_pct,32%,,,,,
player,201912080nor,sfo,ThomSo00,pos,DE,,,,,
player,201912080nor,sfo,ThomSo00,offense,0,,,,,
player,201912080nor,sfo,ThomSo00,off_pct,0%,,,,,
player,201912080nor,sfo,ThomSo00,defense,33,,,,,
player,201912080nor,sfo,ThomSo00,def_pct,46%,,,,,
player,201912080nor,sfo,ThomSo00,special_teams,7,,,,,
player,201912080nor,sfo,ThomSo00,st_pct,19%,,,,,
player,201912080nor,sfo,MoseEm00,pos,CB,,,,,
player,201912080nor,sfo,MoseEm00,offense,0,,,,,
player,201912080nor,sfo,MoseEm00,off_pct,0%,,,,,
player,201912080nor,sfo,MoseEm00,defense,15,,,,,
player,201912080nor,sfo,MoseEm00,def_pct,21%,,,,,
player,201912080nor,sfo,MoseEm00,special_teams,26,,,,,
player,201912080nor,sfo,MoseEm00,st_pct,70%,,,,,
player,201912080nor,sfo,DayxSh00,pos,DT,,,,,
player,201912080nor,sfo,DayxSh00,offense,0,,,,,
player,201912080nor,sfo,DayxSh00,off_pct,0%,,,,,
player,201912080nor,sfo,DayxSh00,defense,14,,,,,
player,201912080nor,sfo,DayxSh00,def_pct,19%,,,,,
player,201912080nor,sfo,DayxSh00,special_teams,1,,,,,
player,201912080nor,sfo,DayxSh00,st_pct,3%,,,,,
player,201912080nor,sfo,AlShAz00,pos,LB,,,,,
player,201912080nor,sfo,AlShAz00,offense,0,,,,,
player,201912080nor,sfo,AlShAz00,off_pct,0%,,,,,
player,201912080nor,sfo,AlShAz00,defense,9,,,,,
player,201912080nor,sfo,AlShAz00,def_pct,12%,,,,,
player,201912080nor,sfo,AlShAz00,special_teams,24,,,,,
player,201912080nor,sfo,AlShAz00,st_pct,65%,,,,,
player,201912080nor,sfo,ValoJe00,pos,DE,,,,,
player,201912080nor,sfo,ValoJe00,offense,0,,,,,
player,201912080nor,sfo,ValoJe00,off_pct,0%,,,,,
player,201912080nor,sfo,ValoJe00,defense,9,,,,,
player,201912080nor,sfo,ValoJe00,def_pct,12%,,,,,
player,201912080nor,sfo,ValoJe00,special_teams,0,,,,,
player,201912080nor,sfo,ValoJe00,st_pct,0%,,,,,
player,201912080nor,sfo,ReedD.00,pos,FS,,,,,
player,201912080nor,sfo,ReedD.00,offense,0,,,,,
player,201912080nor,sfo,ReedD.00,off_pct,0%,,,,,
player,201912080nor,sfo,ReedD.00,defense,6,,,,,
player,201912080nor,sfo,ReedD.00,def_pct,8%,,,,,
player,201912080nor,sfo,ReedD.00,special_teams,9,,,,,
player,201912080nor,sfo,ReedD.00,st_pct,24%,,,,,
player,201912080nor,sfo,FordDe00,pos,LB,,,,,
player,201912080nor,sfo,FordDe00,offense,0,,,,,
player,201912080nor,sfo,FordDe00,off_pct,0%,,,,,
player,201912080nor,sfo,FordDe00,defense,4,,,,,
player,201912080nor,sfo,FordDe00,def_pct,6%,,,,,
player,201912080nor,sfo,FordDe00,special_teams,0,,,,,
player,201912080nor,sfo,FordDe00,st_pct,0%,,,,,
player,201912080nor,sfo,MoorTa00,pos,CB,,,,,
player,201912080nor,sfo,MoorTa00,offense,0,,,,,
player,201912080nor,sfo,MoorTa00,off_pct,0%,,,,,
player,201912080nor,sfo,MoorTa00,defense,1,,,,,
player,201912080nor,sfo,MoorTa00,def_pct,1%,,,,,
player,201912080nor,sfo,MoorTa00,special_teams,29,,,,,
player,201912080nor,sfo,MoorTa00,st_pct,78%,,,,,
player,201912080nor,sfo,NzeoMa00,pos,LB,,,,,
player,201912080nor,sfo,NzeoMa00,offense,0,,,,,
player,201912080nor,sfo,NzeoMa00,off_pct,0%,,,,,
player,201912080nor,sfo,NzeoMa00,defense,1,,,,,
player,201912080nor,sfo,NzeoMa00,def_pct,1%,,,,,
player,201912080nor,sfo,NzeoMa00,special_teams,28,,,,,
player,201912080nor,sfo,NzeoMa00,st_pct,76%,,,,,
player,201912080nor,sfo,LeexEl00,pos,LB,,,,,
player,201912080nor,sfo,LeexEl00,offense,0,,,,,
player,201912080nor,sfo,LeexEl00,off_pct,0%,,,,,
player,201912080nor,sfo,LeexEl00,defense,0,,,,,
player,201912080nor,sfo,LeexEl00,def_pct,0%,,,,,
player,201912080nor,sfo,LeexEl00,special_teams,28,,,,,
player,201912080nor,sfo,LeexEl00,st_pct,76%,,,,,
player,201912080nor,sfo,WishMi00,pos,P,,,,,
player,201912080nor,sfo,WishMi00,offense,0,,,,,
player,201912080nor,sfo,WishMi00,off_pct,0%,,,,,
player,201912080nor,sfo,WishMi00,defense,0,,,,,
player,201912080nor,sfo,WishMi00,def_pct,0%,,,,,
player,201912080nor,sfo,WishMi00,special_teams,20,,,,,
player,201912080nor,sfo,WishMi00,st_pct,54%,,,,,
player,201912080nor,sfo,ExumAn00,pos,SS,,,,,
player,201912080nor,sfo,ExumAn00,offense,0,,,,,
player,201912080nor,sfo,ExumAn00,off_pct,0%,,,,,
player,201912080nor,sfo,ExumAn00,defense,0,,,,,
player,201912080nor,sfo,ExumAn00,def_pct,0%,,,,,
player,201912080nor,sfo,ExumAn00,special_teams,18,,,,,
player,201912080nor,sfo,ExumAn00,st_pct,49%,,,,,
player,201912080nor,sfo,NelsKy00,pos,LS,,,,,
player,201912080nor,sfo,NelsKy00,offense,0,,,,,
player,201912080nor,sfo,NelsKy00,off_pct,0%,,,,,
player,201912080nor,sfo,NelsKy00,defense,0,,,,,
player,201912080nor,sfo,NelsKy00,def_pct,0%,,,,,
player,201912080nor,sfo,NelsKy00,special_teams,12,,,,,
player,201912080nor,sfo,NelsKy00,st_pct,32%,,,,,
player,201912080nor,sfo,SkulJu00,pos,T,,,,,
player,201912080nor,sfo,SkulJu00,offense,0,,,,,
player,201912080nor,sfo,SkulJu00,off_pct,0%,,,,,
player,201912080nor,sfo,SkulJu00,defense,0,,,,,
player,201912080nor,sfo,SkulJu00,def_pct,0%,,,,,
player,201912080nor,sfo,SkulJu00,special_teams,8,,,,,
player,201912080nor,sfo,SkulJu00,st_pct,22%,,,,,
player,201912080nor,sfo,gouldrob01,pos,K,,,,,
player,201912080nor,sfo,gouldrob01,offense,0,,,,,
player,201912080nor,sfo,gouldrob01,off_pct,0%,,,,,
player,201912080nor,sfo,gouldrob01,defense,0,,,,,
player,201912080nor,sfo,gouldrob01,def_pct,0%,,,,,
player,201912080nor,sfo,gouldrob01,special_teams,8,,,,,
player,201912080nor,sfo,gouldrob01,st_pct,22%,,,,,
player,201912080nor,sfo,BrunDa00,pos,G,,,,,
player,201912080nor,sfo,BrunDa00,offense,0,,,,,
player,201912080nor,sfo,BrunDa00,off_pct,0%,,,,,
player,201912080nor,sfo,BrunDa00,defense,0,,,,,
player,201912080nor,sfo,BrunDa00,def_pct,0%,,,,,
player,201912080nor,sfo,BrunDa00,special_teams,4,,,,,
player,201912080nor,sfo,BrunDa00,st_pct,11%,,,,,
