game,2019,5,20191006,201910060nyg,min,"Minnesota Vikings",28,nyg,"New York Giants",10
team,201910060nyg,min,First Downs,22,,,,,,
team,201910060nyg,nyg,First Downs,18,,,,,,
team,201910060nyg,min,Rush-Yds-TDs,34-211-0,,,,,,
team,201910060nyg,nyg,Rush-Yds-TDs,20-64-0,,,,,,
team,201910060nyg,min,Cmp-Att-Yd-TD-INT,22-27-306-2-0,,,,,,
team,201910060nyg,nyg,Cmp-Att-Yd-TD-INT,21-38-182-1-1,,,,,,
team,201910060nyg,min,Sacked-Yards,3-27,,,,,,
team,201910060nyg,nyg,Sacked-Yards,4-35,,,,,,
team,201910060nyg,min,Net Pass Yards,279,,,,,,
team,201910060nyg,nyg,Net Pass Yards,147,,,,,,
team,201910060nyg,min,Total Yards,490,,,,,,
team,201910060nyg,nyg,Total Yards,211,,,,,,
team,201910060nyg,min,Fumbles-Lost,3-1,,,,,,
team,201910060nyg,nyg,Fumbles-Lost,0-0,,,,,,
team,201910060nyg,min,Turnovers,1,,,,,,
team,201910060nyg,nyg,Turnovers,1,,,,,,
team,201910060nyg,min,Penalties-Yards,12-112,,,,,,
team,201910060nyg,nyg,Penalties-Yards,5-45,,,,,,
team,201910060nyg,min,Third Down Conv.,5-11,,,,,,
team,201910060nyg,nyg,Third Down Conv.,8-16,,,,,,
team,201910060nyg,min,Fourth Down Conv.,1-1,,,,,,
team,201910060nyg,nyg,Fourth Down Conv.,0-3,,,,,,
team,201910060nyg,min,Time of Possession,32:40,,,,,,
team,201910060nyg,nyg,Time of Possession,27:20,,,,,,
player,201910060nyg,min,CousKi00,pass_cmp,22,,,,,
player,201910060nyg,min,CousKi00,pass_att,27,,,,,
player,201910060nyg,min,CousKi00,pass_yds,306,,,,,
player,201910060nyg,min,CousKi00,pass_td,2,,,,,
player,201910060nyg,min,CousKi00,pass_int,0,,,,,
player,201910060nyg,min,CousKi00,pass_sacked,3,,,,,
player,201910060nyg,min,CousKi00,pass_sacked_yds,27,,,,,
player,201910060nyg,min,CousKi00,pass_long,44,,,,,
player,201910060nyg,min,CousKi00,pass_rating,138.6,,,,,
player,201910060nyg,min,CousKi00,rush_att,3,,,,,
player,201910060nyg,min,CousKi00,rush_yds,3,,,,,
player,201910060nyg,min,CousKi00,rush_td,0,,,,,
player,201910060nyg,min,CousKi00,rush_long,4,,,,,
player,201910060nyg,min,CousKi00,targets,0,,,,,
player,201910060nyg,min,CousKi00,rec,0,,,,,
player,201910060nyg,min,CousKi00,rec_yds,0,,,,,
player,201910060nyg,min,CousKi00,rec_td,0,,,,,
player,201910060nyg,min,CousKi00,rec_long,0,,,,,
player,201910060nyg,min,CousKi00,fumbles,1,,,,,
player,201910060nyg,min,CousKi00,fumbles_lost,0,,,,,
player,201910060nyg,min,CookDa01,pass_cmp,0,,,,,
player,201910060nyg,min,CookDa01,pass_att,0,,,,,
player,201910060nyg,min,CookDa01,pass_yds,0,,,,,
player,201910060nyg,min,CookDa01,pass_td,0,,,,,
player,201910060nyg,min,CookDa01,pass_int,0,,,,,
player,201910060nyg,min,CookDa01,pass_sacked,0,,,,,
player,201910060nyg,min,CookDa01,pass_sacked_yds,0,,,,,
player,201910060nyg,min,CookDa01,pass_long,0,,,,,
player,201910060nyg,min,CookDa01,pass_rating,,,,,,
player,201910060nyg,min,CookDa01,rush_att,21,,,,,
player,201910060nyg,min,CookDa01,rush_yds,132,,,,,
player,201910060nyg,min,CookDa01,rush_td,0,,,,,
player,201910060nyg,min,CookDa01,rush_long,41,,,,,
player,201910060nyg,min,CookDa01,targets,6,,,,,
player,201910060nyg,min,CookDa01,rec,6,,,,,
player,201910060nyg,min,CookDa01,rec_yds,86,,,,,
player,201910060nyg,min,CookDa01,rec_td,0,,,,,
player,201910060nyg,min,CookDa01,rec_long,24,,,,,
player,201910060nyg,min,CookDa01,fumbles,2,,,,,
player,201910060nyg,min,CookDa01,fumbles_lost,1,,,,,
player,201910060nyg,min,MattAl01,pass_cmp,0,,,,,
player,201910060nyg,min,MattAl01,pass_att,0,,,,,
player,201910060nyg,min,MattAl01,pass_yds,0,,,,,
player,201910060nyg,min,MattAl01,pass_td,0,,,,,
player,201910060nyg,min,MattAl01,pass_int,0,,,,,
player,201910060nyg,min,MattAl01,pass_sacked,0,,,,,
player,201910060nyg,min,MattAl01,pass_sacked_yds,0,,,,,
player,201910060nyg,min,MattAl01,pass_long,0,,,,,
player,201910060nyg,min,MattAl01,pass_rating,,,,,,
player,201910060nyg,min,MattAl01,rush_att,7,,,,,
player,201910060nyg,min,MattAl01,rush_yds,52,,,,,
player,201910060nyg,min,MattAl01,rush_td,0,,,,,
player,201910060nyg,min,MattAl01,rush_long,19,,,,,
player,201910060nyg,min,MattAl01,targets,0,,,,,
player,201910060nyg,min,MattAl01,rec,0,,,,,
player,201910060nyg,min,MattAl01,rec_yds,0,,,,,
player,201910060nyg,min,MattAl01,rec_td,0,,,,,
player,201910060nyg,min,MattAl01,rec_long,0,,,,,
player,201910060nyg,min,MattAl01,fumbles,0,,,,,
player,201910060nyg,min,MattAl01,fumbles_lost,0,,,,,
player,201910060nyg,min,AbduAm00,pass_cmp,0,,,,,
player,201910060nyg,min,AbduAm00,pass_att,0,,,,,
player,201910060nyg,min,AbduAm00,pass_yds,0,,,,,
player,201910060nyg,min,AbduAm00,pass_td,0,,,,,
player,201910060nyg,min,AbduAm00,pass_int,0,,,,,
player,201910060nyg,min,AbduAm00,pass_sacked,0,,,,,
player,201910060nyg,min,AbduAm00,pass_sacked_yds,0,,,,,
player,201910060nyg,min,AbduAm00,pass_long,0,,,,,
player,201910060nyg,min,AbduAm00,pass_rating,,,,,,
player,201910060nyg,min,AbduAm00,rush_att,3,,,,,
player,201910060nyg,min,AbduAm00,rush_yds,24,,,,,
player,201910060nyg,min,AbduAm00,rush_td,0,,,,,
player,201910060nyg,min,AbduAm00,rush_long,15,,,,,
player,201910060nyg,min,AbduAm00,targets,0,,,,,
player,201910060nyg,min,AbduAm00,rec,0,,,,,
player,201910060nyg,min,AbduAm00,rec_yds,0,,,,,
player,201910060nyg,min,AbduAm00,rec_td,0,,,,,
player,201910060nyg,min,AbduAm00,rec_long,0,,,,,
player,201910060nyg,min,AbduAm00,fumbles,0,,,,,
player,201910060nyg,min,AbduAm00,fumbles_lost,0,,,,,
player,201910060nyg,min,ThieAd00,pass_cmp,0,,,,,
player,201910060nyg,min,ThieAd00,pass_att,0,,,,,
player,201910060nyg,min,ThieAd00,pass_yds,0,,,,,
player,201910060nyg,min,ThieAd00,pass_td,0,,,,,
player,201910060nyg,min,ThieAd00,pass_int,0,,,,,
player,201910060nyg,min,ThieAd00,pass_sacked,0,,,,,
player,201910060nyg,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201910060nyg,min,ThieAd00,pass_long,0,,,,,
player,201910060nyg,min,ThieAd00,pass_rating,,,,,,
player,201910060nyg,min,ThieAd00,rush_att,0,,,,,
player,201910060nyg,min,ThieAd00,rush_yds,0,,,,,
player,201910060nyg,min,ThieAd00,rush_td,0,,,,,
player,201910060nyg,min,ThieAd00,rush_long,0,,,,,
player,201910060nyg,min,ThieAd00,targets,8,,,,,
player,201910060nyg,min,ThieAd00,rec,7,,,,,
player,201910060nyg,min,ThieAd00,rec_yds,130,,,,,
player,201910060nyg,min,ThieAd00,rec_td,2,,,,,
player,201910060nyg,min,ThieAd00,rec_long,44,,,,,
player,201910060nyg,min,ThieAd00,fumbles,0,,,,,
player,201910060nyg,min,ThieAd00,fumbles_lost,0,,,,,
player,201910060nyg,min,DiggSt00,pass_cmp,0,,,,,
player,201910060nyg,min,DiggSt00,pass_att,0,,,,,
player,201910060nyg,min,DiggSt00,pass_yds,0,,,,,
player,201910060nyg,min,DiggSt00,pass_td,0,,,,,
player,201910060nyg,min,DiggSt00,pass_int,0,,,,,
player,201910060nyg,min,DiggSt00,pass_sacked,0,,,,,
player,201910060nyg,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201910060nyg,min,DiggSt00,pass_long,0,,,,,
player,201910060nyg,min,DiggSt00,pass_rating,,,,,,
player,201910060nyg,min,DiggSt00,rush_att,0,,,,,
player,201910060nyg,min,DiggSt00,rush_yds,0,,,,,
player,201910060nyg,min,DiggSt00,rush_td,0,,,,,
player,201910060nyg,min,DiggSt00,rush_long,0,,,,,
player,201910060nyg,min,DiggSt00,targets,4,,,,,
player,201910060nyg,min,DiggSt00,rec,3,,,,,
player,201910060nyg,min,DiggSt00,rec_yds,44,,,,,
player,201910060nyg,min,DiggSt00,rec_td,0,,,,,
player,201910060nyg,min,DiggSt00,rec_long,20,,,,,
player,201910060nyg,min,DiggSt00,fumbles,0,,,,,
player,201910060nyg,min,DiggSt00,fumbles_lost,0,,,,,
player,201910060nyg,min,JohnOl00,pass_cmp,0,,,,,
player,201910060nyg,min,JohnOl00,pass_att,0,,,,,
player,201910060nyg,min,JohnOl00,pass_yds,0,,,,,
player,201910060nyg,min,JohnOl00,pass_td,0,,,,,
player,201910060nyg,min,JohnOl00,pass_int,0,,,,,
player,201910060nyg,min,JohnOl00,pass_sacked,0,,,,,
player,201910060nyg,min,JohnOl00,pass_sacked_yds,0,,,,,
player,201910060nyg,min,JohnOl00,pass_long,0,,,,,
player,201910060nyg,min,JohnOl00,pass_rating,,,,,,
player,201910060nyg,min,JohnOl00,rush_att,0,,,,,
player,201910060nyg,min,JohnOl00,rush_yds,0,,,,,
player,201910060nyg,min,JohnOl00,rush_td,0,,,,,
player,201910060nyg,min,JohnOl00,rush_long,0,,,,,
player,201910060nyg,min,JohnOl00,targets,4,,,,,
player,201910060nyg,min,JohnOl00,rec,4,,,,,
player,201910060nyg,min,JohnOl00,rec_yds,43,,,,,
player,201910060nyg,min,JohnOl00,rec_td,0,,,,,
player,201910060nyg,min,JohnOl00,rec_long,23,,,,,
player,201910060nyg,min,JohnOl00,fumbles,0,,,,,
player,201910060nyg,min,JohnOl00,fumbles_lost,0,,,,,
player,201910060nyg,min,RudoKy00,pass_cmp,0,,,,,
player,201910060nyg,min,RudoKy00,pass_att,0,,,,,
player,201910060nyg,min,RudoKy00,pass_yds,0,,,,,
player,201910060nyg,min,RudoKy00,pass_td,0,,,,,
player,201910060nyg,min,RudoKy00,pass_int,0,,,,,
player,201910060nyg,min,RudoKy00,pass_sacked,0,,,,,
player,201910060nyg,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201910060nyg,min,RudoKy00,pass_long,0,,,,,
player,201910060nyg,min,RudoKy00,pass_rating,,,,,,
player,201910060nyg,min,RudoKy00,rush_att,0,,,,,
player,201910060nyg,min,RudoKy00,rush_yds,0,,,,,
player,201910060nyg,min,RudoKy00,rush_td,0,,,,,
player,201910060nyg,min,RudoKy00,rush_long,0,,,,,
player,201910060nyg,min,RudoKy00,targets,1,,,,,
player,201910060nyg,min,RudoKy00,rec,1,,,,,
player,201910060nyg,min,RudoKy00,rec_yds,4,,,,,
player,201910060nyg,min,RudoKy00,rec_td,0,,,,,
player,201910060nyg,min,RudoKy00,rec_long,4,,,,,
player,201910060nyg,min,RudoKy00,fumbles,0,,,,,
player,201910060nyg,min,RudoKy00,fumbles_lost,0,,,,,
player,201910060nyg,min,HamxC.00,pass_cmp,0,,,,,
player,201910060nyg,min,HamxC.00,pass_att,0,,,,,
player,201910060nyg,min,HamxC.00,pass_yds,0,,,,,
player,201910060nyg,min,HamxC.00,pass_td,0,,,,,
player,201910060nyg,min,HamxC.00,pass_int,0,,,,,
player,201910060nyg,min,HamxC.00,pass_sacked,0,,,,,
player,201910060nyg,min,HamxC.00,pass_sacked_yds,0,,,,,
player,201910060nyg,min,HamxC.00,pass_long,0,,,,,
player,201910060nyg,min,HamxC.00,pass_rating,,,,,,
player,201910060nyg,min,HamxC.00,rush_att,0,,,,,
player,201910060nyg,min,HamxC.00,rush_yds,0,,,,,
player,201910060nyg,min,HamxC.00,rush_td,0,,,,,
player,201910060nyg,min,HamxC.00,rush_long,0,,,,,
player,201910060nyg,min,HamxC.00,targets,1,,,,,
player,201910060nyg,min,HamxC.00,rec,1,,,,,
player,201910060nyg,min,HamxC.00,rec_yds,-1,,,,,
player,201910060nyg,min,HamxC.00,rec_td,0,,,,,
player,201910060nyg,min,HamxC.00,rec_long,-1,,,,,
player,201910060nyg,min,HamxC.00,fumbles,0,,,,,
player,201910060nyg,min,HamxC.00,fumbles_lost,0,,,,,
player,201910060nyg,nyg,JoneDa05,pass_cmp,21,,,,,
player,201910060nyg,nyg,JoneDa05,pass_att,38,,,,,
player,201910060nyg,nyg,JoneDa05,pass_yds,182,,,,,
player,201910060nyg,nyg,JoneDa05,pass_td,1,,,,,
player,201910060nyg,nyg,JoneDa05,pass_int,1,,,,,
player,201910060nyg,nyg,JoneDa05,pass_sacked,4,,,,,
player,201910060nyg,nyg,JoneDa05,pass_sacked_yds,35,,,,,
player,201910060nyg,nyg,JoneDa05,pass_long,35,,,,,
player,201910060nyg,nyg,JoneDa05,pass_rating,65.9,,,,,
player,201910060nyg,nyg,JoneDa05,rush_att,3,,,,,
player,201910060nyg,nyg,JoneDa05,rush_yds,12,,,,,
player,201910060nyg,nyg,JoneDa05,rush_td,0,,,,,
player,201910060nyg,nyg,JoneDa05,rush_long,8,,,,,
player,201910060nyg,nyg,JoneDa05,targets,0,,,,,
player,201910060nyg,nyg,JoneDa05,rec,0,,,,,
player,201910060nyg,nyg,JoneDa05,rec_yds,0,,,,,
player,201910060nyg,nyg,JoneDa05,rec_td,0,,,,,
player,201910060nyg,nyg,JoneDa05,rec_long,0,,,,,
player,201910060nyg,nyg,JoneDa05,fumbles,0,,,,,
player,201910060nyg,nyg,JoneDa05,fumbles_lost,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_cmp,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_att,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_yds,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_td,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_int,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_sacked,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_long,0,,,,,
player,201910060nyg,nyg,HillJo03,pass_rating,,,,,,
player,201910060nyg,nyg,HillJo03,rush_att,9,,,,,
player,201910060nyg,nyg,HillJo03,rush_yds,20,,,,,
player,201910060nyg,nyg,HillJo03,rush_td,0,,,,,
player,201910060nyg,nyg,HillJo03,rush_long,6,,,,,
player,201910060nyg,nyg,HillJo03,targets,2,,,,,
player,201910060nyg,nyg,HillJo03,rec,1,,,,,
player,201910060nyg,nyg,HillJo03,rec_yds,4,,,,,
player,201910060nyg,nyg,HillJo03,rec_td,0,,,,,
player,201910060nyg,nyg,HillJo03,rec_long,4,,,,,
player,201910060nyg,nyg,HillJo03,fumbles,0,,,,,
player,201910060nyg,nyg,HillJo03,fumbles_lost,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_cmp,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_att,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_yds,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_td,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_int,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_sacked,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_long,0,,,,,
player,201910060nyg,nyg,PennEl00,pass_rating,,,,,,
player,201910060nyg,nyg,PennEl00,rush_att,3,,,,,
player,201910060nyg,nyg,PennEl00,rush_yds,15,,,,,
player,201910060nyg,nyg,PennEl00,rush_td,0,,,,,
player,201910060nyg,nyg,PennEl00,rush_long,6,,,,,
player,201910060nyg,nyg,PennEl00,targets,1,,,,,
player,201910060nyg,nyg,PennEl00,rec,1,,,,,
player,201910060nyg,nyg,PennEl00,rec_yds,9,,,,,
player,201910060nyg,nyg,PennEl00,rec_td,0,,,,,
player,201910060nyg,nyg,PennEl00,rec_long,9,,,,,
player,201910060nyg,nyg,PennEl00,fumbles,0,,,,,
player,201910060nyg,nyg,PennEl00,fumbles_lost,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_cmp,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_att,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_yds,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_td,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_int,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_sacked,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_long,0,,,,,
player,201910060nyg,nyg,GallWa00,pass_rating,,,,,,
player,201910060nyg,nyg,GallWa00,rush_att,2,,,,,
player,201910060nyg,nyg,GallWa00,rush_yds,14,,,,,
player,201910060nyg,nyg,GallWa00,rush_td,0,,,,,
player,201910060nyg,nyg,GallWa00,rush_long,11,,,,,
player,201910060nyg,nyg,GallWa00,targets,0,,,,,
player,201910060nyg,nyg,GallWa00,rec,0,,,,,
player,201910060nyg,nyg,GallWa00,rec_yds,0,,,,,
player,201910060nyg,nyg,GallWa00,rec_td,0,,,,,
player,201910060nyg,nyg,GallWa00,rec_long,0,,,,,
player,201910060nyg,nyg,GallWa00,fumbles,0,,,,,
player,201910060nyg,nyg,GallWa00,fumbles_lost,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_cmp,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_att,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_yds,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_td,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_int,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_sacked,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_long,0,,,,,
player,201910060nyg,nyg,EngrEv00,pass_rating,,,,,,
player,201910060nyg,nyg,EngrEv00,rush_att,2,,,,,
player,201910060nyg,nyg,EngrEv00,rush_yds,5,,,,,
player,201910060nyg,nyg,EngrEv00,rush_td,0,,,,,
player,201910060nyg,nyg,EngrEv00,rush_long,5,,,,,
player,201910060nyg,nyg,EngrEv00,targets,11,,,,,
player,201910060nyg,nyg,EngrEv00,rec,6,,,,,
player,201910060nyg,nyg,EngrEv00,rec_yds,42,,,,,
player,201910060nyg,nyg,EngrEv00,rec_td,0,,,,,
player,201910060nyg,nyg,EngrEv00,rec_long,14,,,,,
player,201910060nyg,nyg,EngrEv00,fumbles,0,,,,,
player,201910060nyg,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_cmp,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_att,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_yds,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_td,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_int,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_sacked,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_long,0,,,,,
player,201910060nyg,nyg,SlayDa01,pass_rating,,,,,,
player,201910060nyg,nyg,SlayDa01,rush_att,0,,,,,
player,201910060nyg,nyg,SlayDa01,rush_yds,0,,,,,
player,201910060nyg,nyg,SlayDa01,rush_td,0,,,,,
player,201910060nyg,nyg,SlayDa01,rush_long,0,,,,,
player,201910060nyg,nyg,SlayDa01,targets,5,,,,,
player,201910060nyg,nyg,SlayDa01,rec,4,,,,,
player,201910060nyg,nyg,SlayDa01,rec_yds,62,,,,,
player,201910060nyg,nyg,SlayDa01,rec_td,1,,,,,
player,201910060nyg,nyg,SlayDa01,rec_long,35,,,,,
player,201910060nyg,nyg,SlayDa01,fumbles,0,,,,,
player,201910060nyg,nyg,SlayDa01,fumbles_lost,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_cmp,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_att,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_yds,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_td,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_int,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_sacked,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_long,0,,,,,
player,201910060nyg,nyg,TateGo00,pass_rating,,,,,,
player,201910060nyg,nyg,TateGo00,rush_att,0,,,,,
player,201910060nyg,nyg,TateGo00,rush_yds,0,,,,,
player,201910060nyg,nyg,TateGo00,rush_td,0,,,,,
player,201910060nyg,nyg,TateGo00,rush_long,0,,,,,
player,201910060nyg,nyg,TateGo00,targets,6,,,,,
player,201910060nyg,nyg,TateGo00,rec,3,,,,,
player,201910060nyg,nyg,TateGo00,rec_yds,13,,,,,
player,201910060nyg,nyg,TateGo00,rec_td,0,,,,,
player,201910060nyg,nyg,TateGo00,rec_long,5,,,,,
player,201910060nyg,nyg,TateGo00,fumbles,0,,,,,
player,201910060nyg,nyg,TateGo00,fumbles_lost,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_cmp,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_att,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_yds,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_td,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_int,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_sacked,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_long,0,,,,,
player,201910060nyg,nyg,ElliRh00,pass_rating,,,,,,
player,201910060nyg,nyg,ElliRh00,rush_att,0,,,,,
player,201910060nyg,nyg,ElliRh00,rush_yds,0,,,,,
player,201910060nyg,nyg,ElliRh00,rush_td,0,,,,,
player,201910060nyg,nyg,ElliRh00,rush_long,0,,,,,
player,201910060nyg,nyg,ElliRh00,targets,1,,,,,
player,201910060nyg,nyg,ElliRh00,rec,1,,,,,
player,201910060nyg,nyg,ElliRh00,rec_yds,3,,,,,
player,201910060nyg,nyg,ElliRh00,rec_td,0,,,,,
player,201910060nyg,nyg,ElliRh00,rec_long,3,,,,,
player,201910060nyg,nyg,ElliRh00,fumbles,0,,,,,
player,201910060nyg,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_cmp,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_att,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_yds,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_td,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_int,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_sacked,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_long,0,,,,,
player,201910060nyg,nyg,LatiCo00,pass_rating,,,,,,
player,201910060nyg,nyg,LatiCo00,rush_att,0,,,,,
player,201910060nyg,nyg,LatiCo00,rush_yds,0,,,,,
player,201910060nyg,nyg,LatiCo00,rush_td,0,,,,,
player,201910060nyg,nyg,LatiCo00,rush_long,0,,,,,
player,201910060nyg,nyg,LatiCo00,targets,1,,,,,
player,201910060nyg,nyg,LatiCo00,rec,0,,,,,
player,201910060nyg,nyg,LatiCo00,rec_yds,0,,,,,
player,201910060nyg,nyg,LatiCo00,rec_td,0,,,,,
player,201910060nyg,nyg,LatiCo00,rec_long,0,,,,,
player,201910060nyg,nyg,LatiCo00,fumbles,0,,,,,
player,201910060nyg,nyg,LatiCo00,fumbles_lost,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_cmp,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_att,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_yds,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_td,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_int,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_sacked,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_long,0,,,,,
player,201910060nyg,nyg,ShepSt00,pass_rating,,,,,,
player,201910060nyg,nyg,ShepSt00,rush_att,1,,,,,
player,201910060nyg,nyg,ShepSt00,rush_yds,-2,,,,,
player,201910060nyg,nyg,ShepSt00,rush_td,0,,,,,
player,201910060nyg,nyg,ShepSt00,rush_long,-2,,,,,
player,201910060nyg,nyg,ShepSt00,targets,10,,,,,
player,201910060nyg,nyg,ShepSt00,rec,5,,,,,
player,201910060nyg,nyg,ShepSt00,rec_yds,49,,,,,
player,201910060nyg,nyg,ShepSt00,rec_td,0,,,,,
player,201910060nyg,nyg,ShepSt00,rec_long,18,,,,,
player,201910060nyg,nyg,ShepSt00,fumbles,0,,,,,
player,201910060nyg,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201910060nyg,min,BarrAn00,def_int,1,,,,,
player,201910060nyg,min,BarrAn00,def_int_yds,2,,,,,
player,201910060nyg,min,BarrAn00,def_int_td,0,,,,,
player,201910060nyg,min,BarrAn00,def_int_long,2,,,,,
player,201910060nyg,min,BarrAn00,pass_defended,1,,,,,
player,201910060nyg,min,BarrAn00,sacks,0.0,,,,,
player,201910060nyg,min,BarrAn00,tackles_combined,3,,,,,
player,201910060nyg,min,BarrAn00,tackles_solo,2,,,,,
player,201910060nyg,min,BarrAn00,tackles_assists,1,,,,,
player,201910060nyg,min,BarrAn00,tackles_loss,1,,,,,
player,201910060nyg,min,BarrAn00,qb_hits,1,,,,,
player,201910060nyg,min,BarrAn00,fumbles_rec,0,,,,,
player,201910060nyg,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201910060nyg,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201910060nyg,min,BarrAn00,fumbles_forced,0,,,,,
player,201910060nyg,min,HuntDa01,def_int,0,,,,,
player,201910060nyg,min,HuntDa01,def_int_yds,0,,,,,
player,201910060nyg,min,HuntDa01,def_int_td,0,,,,,
player,201910060nyg,min,HuntDa01,def_int_long,0,,,,,
player,201910060nyg,min,HuntDa01,pass_defended,0,,,,,
player,201910060nyg,min,HuntDa01,sacks,2.0,,,,,
player,201910060nyg,min,HuntDa01,tackles_combined,7,,,,,
player,201910060nyg,min,HuntDa01,tackles_solo,6,,,,,
player,201910060nyg,min,HuntDa01,tackles_assists,1,,,,,
player,201910060nyg,min,HuntDa01,tackles_loss,2,,,,,
player,201910060nyg,min,HuntDa01,qb_hits,2,,,,,
player,201910060nyg,min,HuntDa01,fumbles_rec,0,,,,,
player,201910060nyg,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201910060nyg,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201910060nyg,min,HuntDa01,fumbles_forced,0,,,,,
player,201910060nyg,min,GrifEv99,def_int,0,,,,,
player,201910060nyg,min,GrifEv99,def_int_yds,0,,,,,
player,201910060nyg,min,GrifEv99,def_int_td,0,,,,,
player,201910060nyg,min,GrifEv99,def_int_long,0,,,,,
player,201910060nyg,min,GrifEv99,pass_defended,0,,,,,
player,201910060nyg,min,GrifEv99,sacks,1.0,,,,,
player,201910060nyg,min,GrifEv99,tackles_combined,3,,,,,
player,201910060nyg,min,GrifEv99,tackles_solo,2,,,,,
player,201910060nyg,min,GrifEv99,tackles_assists,1,,,,,
player,201910060nyg,min,GrifEv99,tackles_loss,1,,,,,
player,201910060nyg,min,GrifEv99,qb_hits,1,,,,,
