game,2019,3,20190922,201909220sdg,htx,"Houston Texans",27,sdg,"Los Angeles Chargers",20
player,201909220sdg,htx,WatsDe00,pass_air_yds_per_cmp,7.4,,,,,
player,201909220sdg,htx,WatsDe00,pass_air_yds_per_att,5.5,,,,,
player,201909220sdg,htx,WatsDe00,pass_tgt_yds_per_att,7.8,,,,,
player,201909220sdg,htx,WatsDe00,pass_yac,165,,,,,
player,201909220sdg,htx,WatsDe00,pass_yac_per_cmp,6.6,,,,,
player,201909220sdg,htx,WatsDe00,pass_drops,2,,,,,
player,201909220sdg,htx,WatsDe00,pass_drop_pct,5.9,,,,,
player,201909220sdg,htx,WatsDe00,pass_poor_throws,3,,,,,
player,201909220sdg,htx,WatsDe00,pass_poor_throw_pct,8.8,,,,,
player,201909220sdg,htx,WatsDe00,pass_blitzed,7,,,,,
player,201909220sdg,htx,WatsDe00,pass_hurried,6,,,,,
player,201909220sdg,htx,WatsDe00,pass_hits,4,,,,,
player,201909220sdg,htx,WatsDe00,rush_scrambles,4,,,,,
player,201909220sdg,htx,WatsDe00,rush_scrambles_yds_per_att,5.8,,,,,
player,201909220sdg,sdg,RivePh00,pass_cmp,31,,,,,
player,201909220sdg,sdg,RivePh00,pass_att,46,,,,,
player,201909220sdg,sdg,RivePh00,pass_yds,318,,,,,
player,201909220sdg,sdg,RivePh00,pass_first_down,17,,,,,
player,201909220sdg,sdg,RivePh00,pass_air_yds,157,,,,,
player,201909220sdg,sdg,RivePh00,pass_air_yds_per_cmp,5.1,,,,,
player,201909220sdg,sdg,RivePh00,pass_air_yds_per_att,3.4,,,,,
player,201909220sdg,sdg,RivePh00,pass_tgt_yds_per_att,10.2,,,,,
player,201909220sdg,sdg,RivePh00,pass_yac,161,,,,,
player,201909220sdg,sdg,RivePh00,pass_yac_per_cmp,5.2,,,,,
player,201909220sdg,sdg,RivePh00,pass_drops,1,,,,,
player,201909220sdg,sdg,RivePh00,pass_drop_pct,2.2,,,,,
player,201909220sdg,sdg,RivePh00,pass_poor_throws,10,,,,,
player,201909220sdg,sdg,RivePh00,pass_poor_throw_pct,21.7,,,,,
player,201909220sdg,sdg,RivePh00,pass_blitzed,21,,,,,
player,201909220sdg,sdg,RivePh00,pass_hurried,2,,,,,
player,201909220sdg,sdg,RivePh00,pass_hits,5,,,,,
player,201909220sdg,sdg,RivePh00,rush_scrambles,2,,,,,
player,201909220sdg,sdg,RivePh00,rush_scrambles_yds_per_att,4.5,,,,,
player,201909220sdg,htx,HydeCa00,rush_att,10,,,,,
player,201909220sdg,htx,HydeCa00,rush_yds,19,,,,,
player,201909220sdg,htx,HydeCa00,rush_first_down,2,,,,,
player,201909220sdg,htx,HydeCa00,rush_yds_before_contact,6,,,,,
player,201909220sdg,htx,HydeCa00,rush_yds_bc_per_rush,0.6,,,,,
player,201909220sdg,htx,HydeCa00,rush_yac,13,,,,,
player,201909220sdg,htx,HydeCa00,rush_yac_per_rush,1.3,,,,,
player,201909220sdg,htx,HydeCa00,rush_broken_tackles,1,,,,,
player,201909220sdg,htx,HydeCa00,rush_broken_tackles_per_rush,10.0,,,,,
player,201909220sdg,htx,WatsDe00,rush_att,7,,,,,
player,201909220sdg,htx,WatsDe00,rush_yds,18,,,,,
player,201909220sdg,htx,WatsDe00,rush_first_down,1,,,,,
player,201909220sdg,htx,WatsDe00,rush_yds_before_contact,14,,,,,
player,201909220sdg,htx,WatsDe00,rush_yds_bc_per_rush,2.0,,,,,
player,201909220sdg,htx,WatsDe00,rush_yac,4,,,,,
player,201909220sdg,htx,WatsDe00,rush_yac_per_rush,0.6,,,,,
player,201909220sdg,htx,WatsDe00,rush_broken_tackles,2,,,,,
player,201909220sdg,htx,WatsDe00,rush_broken_tackles_per_rush,3.5,,,,,
player,201909220sdg,htx,JohnDu00,rush_att,2,,,,,
player,201909220sdg,htx,JohnDu00,rush_yds,2,,,,,
player,201909220sdg,htx,JohnDu00,rush_first_down,0,,,,,
player,201909220sdg,htx,JohnDu00,rush_yds_before_contact,-6,,,,,
player,201909220sdg,htx,JohnDu00,rush_yds_bc_per_rush,-3.0,,,,,
player,201909220sdg,htx,JohnDu00,rush_yac,8,,,,,
player,201909220sdg,htx,JohnDu00,rush_yac_per_rush,4.0,,,,,
player,201909220sdg,htx,JohnDu00,rush_broken_tackles,2,,,,,
player,201909220sdg,htx,JohnDu00,rush_broken_tackles_per_rush,1.0,,,,,
player,201909220sdg,sdg,EkelAu00,rush_att,9,,,,,
player,201909220sdg,sdg,EkelAu00,rush_yds,36,,,,,
player,201909220sdg,sdg,EkelAu00,rush_first_down,2,,,,,
player,201909220sdg,sdg,EkelAu00,rush_yds_before_contact,32,,,,,
player,201909220sdg,sdg,EkelAu00,rush_yds_bc_per_rush,3.6,,,,,
player,201909220sdg,sdg,EkelAu00,rush_yac,4,,,,,
player,201909220sdg,sdg,EkelAu00,rush_yac_per_rush,0.4,,,,,
player,201909220sdg,sdg,EkelAu00,rush_broken_tackles,1,,,,,
player,201909220sdg,sdg,EkelAu00,rush_broken_tackles_per_rush,9.0,,,,,
player,201909220sdg,sdg,JackJu01,rush_att,5,,,,,
player,201909220sdg,sdg,JackJu01,rush_yds,26,,,,,
player,201909220sdg,sdg,JackJu01,rush_first_down,1,,,,,
player,201909220sdg,sdg,JackJu01,rush_yds_before_contact,18,,,,,
player,201909220sdg,sdg,JackJu01,rush_yds_bc_per_rush,3.6,,,,,
player,201909220sdg,sdg,JackJu01,rush_yac,8,,,,,
player,201909220sdg,sdg,JackJu01,rush_yac_per_rush,1.6,,,,,
player,201909220sdg,sdg,JackJu01,rush_broken_tackles,3,,,,,
player,201909220sdg,sdg,JackJu01,rush_broken_tackles_per_rush,1.7,,,,,
player,201909220sdg,sdg,RivePh00,rush_att,2,,,,,
player,201909220sdg,sdg,RivePh00,rush_yds,9,,,,,
player,201909220sdg,sdg,RivePh00,rush_first_down,0,,,,,
player,201909220sdg,sdg,RivePh00,rush_yds_before_contact,9,,,,,
player,201909220sdg,sdg,RivePh00,rush_yds_bc_per_rush,4.5,,,,,
player,201909220sdg,sdg,RivePh00,rush_yac,0,,,,,
player,201909220sdg,sdg,RivePh00,rush_yac_per_rush,0.0,,,,,
player,201909220sdg,sdg,RivePh00,rush_broken_tackles,0,,,,,
player,201909220sdg,sdg,RivePh00,rush_broken_tackles_per_rush,,,,,,
player,201909220sdg,sdg,AlleKe00,rush_att,1,,,,,
player,201909220sdg,sdg,AlleKe00,rush_yds,3,,,,,
player,201909220sdg,sdg,AlleKe00,rush_first_down,0,,,,,
player,201909220sdg,sdg,AlleKe00,rush_yds_before_contact,3,,,,,
player,201909220sdg,sdg,AlleKe00,rush_yds_bc_per_rush,3.0,,,,,
player,201909220sdg,sdg,AlleKe00,rush_yac,0,,,,,
player,201909220sdg,sdg,AlleKe00,rush_yac_per_rush,0.0,,,,,
player,201909220sdg,sdg,AlleKe00,rush_broken_tackles,0,,,,,
player,201909220sdg,sdg,AlleKe00,rush_broken_tackles_per_rush,,,,,,
player,201909220sdg,sdg,WattDe00,rush_att,1,,,,,
player,201909220sdg,sdg,WattDe00,rush_yds,-1,,,,,
player,201909220sdg,sdg,WattDe00,rush_first_down,,,,,,
player,201909220sdg,sdg,WattDe00,rush_yds_before_contact,-1,,,,,
player,201909220sdg,sdg,WattDe00,rush_yds_bc_per_rush,-1.0,,,,,
player,201909220sdg,sdg,WattDe00,rush_yac,0,,,,,
player,201909220sdg,sdg,WattDe00,rush_yac_per_rush,0.0,,,,,
player,201909220sdg,sdg,WattDe00,rush_broken_tackles,0,,,,,
player,201909220sdg,sdg,WattDe00,rush_broken_tackles_per_rush,,,,,,
player,201909220sdg,htx,HopkDe00,targets,7,,,,,
player,201909220sdg,htx,HopkDe00,rec,6,,,,,
player,201909220sdg,htx,HopkDe00,rec_yds,67,,,,,
player,201909220sdg,htx,HopkDe00,rec_first_down,3,,,,,
player,201909220sdg,htx,HopkDe00,rec_air_yds,29,,,,,
player,201909220sdg,htx,HopkDe00,rec_air_yds_per_rec,4.8,,,,,
player,201909220sdg,htx,HopkDe00,rec_yac,38,,,,,
player,201909220sdg,htx,HopkDe00,rec_yac_per_rec,6.3,,,,,
player,201909220sdg,htx,HopkDe00,rec_broken_tackles,1,,,,,
player,201909220sdg,htx,HopkDe00,rec_broken_tackles_per_rec,6.0,,,,,
player,201909220sdg,htx,HopkDe00,rec_drops,0,,,,,
player,201909220sdg,htx,HopkDe00,rec_drop_pct,0.0,,,,,
player,201909220sdg,htx,FullWi01,targets,7,,,,,
player,201909220sdg,htx,FullWi01,rec,5,,,,,
player,201909220sdg,htx,FullWi01,rec_yds,51,,,,,
player,201909220sdg,htx,FullWi01,rec_first_down,4,,,,,
player,201909220sdg,htx,FullWi01,rec_air_yds,43,,,,,
player,201909220sdg,htx,FullWi01,rec_air_yds_per_rec,8.6,,,,,
player,201909220sdg,htx,FullWi01,rec_yac,8,,,,,
player,201909220sdg,htx,FullWi01,rec_yac_per_rec,1.6,,,,,
player,201909220sdg,htx,FullWi01,rec_broken_tackles,0,,,,,
player,201909220sdg,htx,FullWi01,rec_broken_tackles_per_rec,,,,,,
player,201909220sdg,htx,FullWi01,rec_drops,0,,,,,
player,201909220sdg,htx,FullWi01,rec_drop_pct,0.0,,,,,
player,201909220sdg,htx,FellDa01,targets,6,,,,,
player,201909220sdg,htx,FellDa01,rec,5,,,,,
player,201909220sdg,htx,FellDa01,rec_yds,49,,,,,
player,201909220sdg,htx,FellDa01,rec_first_down,2,,,,,
player,201909220sdg,htx,FellDa01,rec_air_yds,28,,,,,
player,201909220sdg,htx,FellDa01,rec_air_yds_per_rec,5.6,,,,,
player,201909220sdg,htx,FellDa01,rec_yac,21,,,,,
player,201909220sdg,htx,FellDa01,rec_yac_per_rec,4.2,,,,,
player,201909220sdg,htx,FellDa01,rec_broken_tackles,0,,,,,
player,201909220sdg,htx,FellDa01,rec_broken_tackles_per_rec,,,,,,
player,201909220sdg,htx,FellDa01,rec_drops,1,,,,,
player,201909220sdg,htx,FellDa01,rec_drop_pct,16.7,,,,,
player,201909220sdg,htx,StilKe00,targets,6,,,,,
player,201909220sdg,htx,StilKe00,rec,4,,,,,
player,201909220sdg,htx,StilKe00,rec_yds,89,,,,,
player,201909220sdg,htx,StilKe00,rec_first_down,3,,,,,
player,201909220sdg,htx,StilKe00,rec_air_yds,65,,,,,
player,201909220sdg,htx,StilKe00,rec_air_yds_per_rec,16.3,,,,,
player,201909220sdg,htx,StilKe00,rec_yac,24,,,,,
player,201909220sdg,htx,StilKe00,rec_yac_per_rec,6.0,,,,,
player,201909220sdg,htx,StilKe00,rec_broken_tackles,0,,,,,
player,201909220sdg,htx,StilKe00,rec_broken_tackles_per_rec,,,,,,
player,201909220sdg,htx,StilKe00,rec_drops,0,,,,,
player,201909220sdg,htx,StilKe00,rec_drop_pct,0.0,,,,,
player,201909220sdg,htx,AkinJo00,targets,5,,,,,
player,201909220sdg,htx,AkinJo00,rec,3,,,,,
player,201909220sdg,htx,AkinJo00,rec_yds,73,,,,,
player,201909220sdg,htx,AkinJo00,rec_first_down,2,,,,,
player,201909220sdg,htx,AkinJo00,rec_air_yds,26,,,,,
player,201909220sdg,htx,AkinJo00,rec_air_yds_per_rec,8.7,,,,,
player,201909220sdg,htx,AkinJo00,rec_yac,47,,,,,
player,201909220sdg,htx,AkinJo00,rec_yac_per_rec,15.7,,,,,
player,201909220sdg,htx,AkinJo00,rec_broken_tackles,0,,,,,
player,201909220sdg,htx,AkinJo00,rec_broken_tackles_per_rec,,,,,,
player,201909220sdg,htx,AkinJo00,rec_drops,1,,,,,
player,201909220sdg,htx,AkinJo00,rec_drop_pct,20.0,,,,,
player,201909220sdg,htx,JohnDu00,targets,3,,,,,
player,201909220sdg,htx,JohnDu00,rec,2,,,,,
player,201909220sdg,htx,JohnDu00,rec_yds,22,,,,,
player,201909220sdg,htx,JohnDu00,rec_first_down,1,,,,,
player,201909220sdg,htx,JohnDu00,rec_air_yds,-5,,,,,
player,201909220sdg,htx,JohnDu00,rec_air_yds_per_rec,-2.5,,,,,
player,201909220sdg,htx,JohnDu00,rec_yac,27,,,,,
player,201909220sdg,htx,JohnDu00,rec_yac_per_rec,13.5,,,,,
player,201909220sdg,htx,JohnDu00,rec_broken_tackles,6,,,,,
player,201909220sdg,htx,JohnDu00,rec_broken_tackles_per_rec,0.3,,,,,
player,201909220sdg,htx,JohnDu00,rec_drops,0,,,,,
player,201909220sdg,htx,JohnDu00,rec_drop_pct,0.0,,,,,
player,201909220sdg,sdg,AlleKe00,targets,17,,,,,
player,201909220sdg,sdg,AlleKe00,rec,13,,,,,
player,201909220sdg,sdg,AlleKe00,rec_yds,183,,,,,
player,201909220sdg,sdg,AlleKe00,rec_first_down,8,,,,,
player,201909220sdg,sdg,AlleKe00,rec_air_yds,109,,,,,
player,201909220sdg,sdg,AlleKe00,rec_air_yds_per_rec,8.4,,,,,
player,201909220sdg,sdg,AlleKe00,rec_yac,74,,,,,
player,201909220sdg,sdg,AlleKe00,rec_yac_per_rec,5.7,,,,,
player,201909220sdg,sdg,AlleKe00,rec_broken_tackles,3,,,,,
player,201909220sdg,sdg,AlleKe00,rec_broken_tackles_per_rec,4.3,,,,,
player,201909220sdg,sdg,AlleKe00,rec_drops,0,,,,,
player,201909220sdg,sdg,AlleKe00,rec_drop_pct,0.0,,,,,
player,201909220sdg,sdg,EkelAu00,targets,7,,,,,
player,201909220sdg,sdg,EkelAu00,rec,7,,,,,
player,201909220sdg,sdg,EkelAu00,rec_yds,45,,,,,
player,201909220sdg,sdg,EkelAu00,rec_first_down,3,,,,,
player,201909220sdg,sdg,EkelAu00,rec_air_yds,-16,,,,,
player,201909220sdg,sdg,EkelAu00,rec_air_yds_per_rec,-2.3,,,,,
player,201909220sdg,sdg,EkelAu00,rec_yac,61,,,,,
player,201909220sdg,sdg,EkelAu00,rec_yac_per_rec,8.7,,,,,
player,201909220sdg,sdg,EkelAu00,rec_broken_tackles,3,,,,,
player,201909220sdg,sdg,EkelAu00,rec_broken_tackles_per_rec,2.3,,,,,
player,201909220sdg,sdg,EkelAu00,rec_drops,0,,,,,
player,201909220sdg,sdg,EkelAu00,rec_drop_pct,0.0,,,,,
player,201909220sdg,sdg,JackJu01,targets,4,,,,,
player,201909220sdg,sdg,JackJu01,rec,4,,,,,
player,201909220sdg,sdg,JackJu01,rec_yds,4,,,,,
player,201909220sdg,sdg,JackJu01,rec_first_down,0,,,,,
player,201909220sdg,sdg,JackJu01,rec_air_yds,-11,,,,,
player,201909220sdg,sdg,JackJu01,rec_air_yds_per_rec,-2.8,,,,,
player,201909220sdg,sdg,JackJu01,rec_yac,15,,,,,
player,201909220sdg,sdg,JackJu01,rec_yac_per_rec,3.8,,,,,
player,201909220sdg,sdg,JackJu01,rec_broken_tackles,1,,,,,
player,201909220sdg,sdg,JackJu01,rec_broken_tackles_per_rec,4.0,,,,,
player,201909220sdg,sdg,JackJu01,rec_drops,0,,,,,
player,201909220sdg,sdg,JackJu01,rec_drop_pct,0.0,,,,,
player,201909220sdg,sdg,WillMi07,targets,7,,,,,
player,201909220sdg,sdg,WillMi07,rec,3,,,,,
player,201909220sdg,sdg,WillMi07,rec_yds,45,,,,,
player,201909220sdg,sdg,WillMi07,rec_first_down,3,,,,,
player,201909220sdg,sdg,WillMi07,rec_air_yds,32,,,,,
player,201909220sdg,sdg,WillMi07,rec_air_yds_per_rec,10.7,,,,,
player,201909220sdg,sdg,WillMi07,rec_yac,13,,,,,
player,201909220sdg,sdg,WillMi07,rec_yac_per_rec,4.3,,,,,
player,201909220sdg,sdg,WillMi07,rec_broken_tackles,0,,,,,
player,201909220sdg,sdg,WillMi07,rec_broken_tackles_per_rec,,,,,,
player,201909220sdg,sdg,WillMi07,rec_drops,0,,,,,
player,201909220sdg,sdg,WillMi07,rec_drop_pct,0.0,,,,,
player,201909220sdg,sdg,BenjTr00,targets,5,,,,,
player,201909220sdg,sdg,BenjTr00,rec,2,,,,,
player,201909220sdg,sdg,BenjTr00,rec_yds,5,,,,,
player,201909220sdg,sdg,BenjTr00,rec_first_down,1,,,,,
player,201909220sdg,sdg,BenjTr00,rec_air_yds,7,,,,,
player,201909220sdg,sdg,BenjTr00,rec_air_yds_per_rec,3.5,,,,,
player,201909220sdg,sdg,BenjTr00,rec_yac,-2,,,,,
player,201909220sdg,sdg,BenjTr00,rec_yac_per_rec,-1.0,,,,,
player,201909220sdg,sdg,BenjTr00,rec_broken_tackles,1,,,,,
player,201909220sdg,sdg,BenjTr00,rec_broken_tackles_per_rec,2.0,,,,,
player,201909220sdg,sdg,BenjTr00,rec_drops,0,,,,,
player,201909220sdg,sdg,BenjTr00,rec_drop_pct,0.0,,,,,
player,201909220sdg,sdg,InmaDo00,targets,3,,,,,
player,201909220sdg,sdg,InmaDo00,rec,1,,,,,
player,201909220sdg,sdg,InmaDo00,rec_yds,23,,,,,
player,201909220sdg,sdg,InmaDo00,rec_first_down,1,,,,,
player,201909220sdg,sdg,InmaDo00,rec_air_yds,23,,,,,
player,201909220sdg,sdg,InmaDo00,rec_air_yds_per_rec,23.0,,,,,
player,201909220sdg,sdg,InmaDo00,rec_yac,0,,,,,
player,201909220sdg,sdg,InmaDo00,rec_yac_per_rec,0.0,,,,,
player,201909220sdg,sdg,InmaDo00,rec_broken_tackles,0,,,,,
player,201909220sdg,sdg,InmaDo00,rec_broken_tackles_per_rec,,,,,,
player,201909220sdg,sdg,InmaDo00,rec_drops,0,,,,,
player,201909220sdg,sdg,InmaDo00,rec_drop_pct,0.0,,,,,
player,201909220sdg,sdg,KendLa00,targets,2,,,,,
player,201909220sdg,sdg,KendLa00,rec,1,,,,,
player,201909220sdg,sdg,KendLa00,rec_yds,13,,,,,
player,201909220sdg,sdg,KendLa00,rec_first_down,1,,,,,
player,201909220sdg,sdg,KendLa00,rec_air_yds,13,,,,,
player,201909220sdg,sdg,KendLa00,rec_air_yds_per_rec,13.0,,,,,
player,201909220sdg,sdg,KendLa00,rec_yac,0,,,,,
player,201909220sdg,sdg,KendLa00,rec_yac_per_rec,0.0,,,,,
player,201909220sdg,sdg,KendLa00,rec_broken_tackles,0,,,,,
player,201909220sdg,sdg,KendLa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sdg,sdg,KendLa00,rec_drops,0,,,,,
player,201909220sdg,sdg,KendLa00,rec_drop_pct,0.0,,,,,
player,201909220sdg,sdg,CulkSe00,targets,1,,,,,
player,201909220sdg,sdg,CulkSe00,rec,0,,,,,
player,201909220sdg,sdg,CulkSe00,rec_yds,0,,,,,
player,201909220sdg,sdg,CulkSe00,rec_first_down,,,,,,
player,201909220sdg,sdg,CulkSe00,rec_air_yds,0,,,,,
player,201909220sdg,sdg,CulkSe00,rec_air_yds_per_rec,,,,,,
player,201909220sdg,sdg,CulkSe00,rec_yac,0,,,,,
player,201909220sdg,sdg,CulkSe00,rec_yac_per_rec,,,,,,
player,201909220sdg,sdg,CulkSe00,rec_broken_tackles,0,,,,,
player,201909220sdg,sdg,CulkSe00,rec_broken_tackles_per_rec,,,,,,
player,201909220sdg,sdg,CulkSe00,rec_drops,1,,,,,
player,201909220sdg,sdg,CulkSe00,rec_drop_pct,100.0,,,,,
player,201909220sdg,sdg,FeenDa00,pos,G,,,,,
player,201909220sdg,sdg,FeenDa00,offense,74,,,,,
player,201909220sdg,sdg,FeenDa00,off_pct,100%,,,,,
player,201909220sdg,sdg,FeenDa00,defense,0,,,,,
player,201909220sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201909220sdg,sdg,FeenDa00,special_teams,4,,,,,
player,201909220sdg,sdg,FeenDa00,st_pct,15%,,,,,
player,201909220sdg,sdg,TeviSa00,pos,T,,,,,
player,201909220sdg,sdg,TeviSa00,offense,74,,,,,
player,201909220sdg,sdg,TeviSa00,off_pct,100%,,,,,
player,201909220sdg,sdg,TeviSa00,defense,0,,,,,
player,201909220sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201909220sdg,sdg,TeviSa00,special_teams,4,,,,,
player,201909220sdg,sdg,TeviSa00,st_pct,15%,,,,,
player,201909220sdg,sdg,ScotTr01,pos,T,,,,,
player,201909220sdg,sdg,ScotTr01,offense,74,,,,,
player,201909220sdg,sdg,ScotTr01,off_pct,100%,,,,,
player,201909220sdg,sdg,ScotTr01,defense,0,,,,,
player,201909220sdg,sdg,ScotTr01,def_pct,0%,,,,,
player,201909220sdg,sdg,ScotTr01,special_teams,4,,,,,
player,201909220sdg,sdg,ScotTr01,st_pct,15%,,,,,
player,201909220sdg,sdg,SchoMi00,pos,G,,,,,
player,201909220sdg,sdg,SchoMi00,offense,74,,,,,
player,201909220sdg,sdg,SchoMi00,off_pct,100%,,,,,
player,201909220sdg,sdg,SchoMi00,defense,0,,,,,
player,201909220sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201909220sdg,sdg,SchoMi00,special_teams,4,,,,,
player,201909220sdg,sdg,SchoMi00,st_pct,15%,,,,,
player,201909220sdg,sdg,PounMi00,pos,C,,,,,
player,201909220sdg,sdg,PounMi00,offense,74,,,,,
player,201909220sdg,sdg,PounMi00,off_pct,100%,,,,,
player,201909220sdg,sdg,PounMi00,defense,0,,,,,
player,201909220sdg,sdg,PounMi00,def_pct,0%,,,,,
player,201909220sdg,sdg,PounMi00,special_teams,0,,,,,
player,201909220sdg,sdg,PounMi00,st_pct,0%,,,,,
player,201909220sdg,sdg,RivePh00,pos,QB,,,,,
player,201909220sdg,sdg,RivePh00,offense,74,,,,,
player,201909220sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201909220sdg,sdg,RivePh00,defense,0,,,,,
player,201909220sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201909220sdg,sdg,RivePh00,special_teams,0,,,,,
player,201909220sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201909220sdg,sdg,WillMi07,pos,WR,,,,,
player,201909220sdg,sdg,WillMi07,offense,69,,,,,
player,201909220sdg,sdg,WillMi07,off_pct,93%,,,,,
player,201909220sdg,sdg,WillMi07,defense,0,,,,,
player,201909220sdg,sdg,WillMi07,def_pct,0%,,,,,
player,201909220sdg,sdg,WillMi07,special_teams,0,,,,,
player,201909220sdg,sdg,WillMi07,st_pct,0%,,,,,
player,201909220sdg,sdg,AlleKe00,pos,WR,,,,,
player,201909220sdg,sdg,AlleKe00,offense,67,,,,,
player,201909220sdg,sdg,AlleKe00,off_pct,91%,,,,,
player,201909220sdg,sdg,AlleKe00,defense,0,,,,,
player,201909220sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201909220sdg,sdg,AlleKe00,special_teams,0,,,,,
player,201909220sdg,sdg,AlleKe00,st_pct,0%,,,,,
player,201909220sdg,sdg,EkelAu00,pos,RB,,,,,
player,201909220sdg,sdg,EkelAu00,offense,48,,,,,
player,201909220sdg,sdg,EkelAu00,off_pct,65%,,,,,
player,201909220sdg,sdg,EkelAu00,defense,0,,,,,
player,201909220sdg,sdg,EkelAu00,def_pct,0%,,,,,
player,201909220sdg,sdg,EkelAu00,special_teams,0,,,,,
player,201909220sdg,sdg,EkelAu00,st_pct,0%,,,,,
player,201909220sdg,sdg,CulkSe00,pos,TE,,,,,
player,201909220sdg,sdg,CulkSe00,offense,43,,,,,
player,201909220sdg,sdg,CulkSe00,off_pct,58%,,,,,
player,201909220sdg,sdg,CulkSe00,defense,0,,,,,
player,201909220sdg,sdg,CulkSe00,def_pct,0%,,,,,
player,201909220sdg,sdg,CulkSe00,special_teams,8,,,,,
player,201909220sdg,sdg,CulkSe00,st_pct,30%,,,,,
player,201909220sdg,sdg,BenjTr00,pos,WR,,,,,
player,201909220sdg,sdg,BenjTr00,offense,42,,,,,
player,201909220sdg,sdg,BenjTr00,off_pct,57%,,,,,
player,201909220sdg,sdg,BenjTr00,defense,0,,,,,
player,201909220sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201909220sdg,sdg,BenjTr00,special_teams,0,,,,,
player,201909220sdg,sdg,BenjTr00,st_pct,0%,,,,,
player,201909220sdg,sdg,JackJu01,pos,RB,,,,,
player,201909220sdg,sdg,JackJu01,offense,28,,,,,
player,201909220sdg,sdg,JackJu01,off_pct,38%,,,,,
player,201909220sdg,sdg,JackJu01,defense,0,,,,,
player,201909220sdg,sdg,JackJu01,def_pct,0%,,,,,
player,201909220sdg,sdg,JackJu01,special_teams,4,,,,,
player,201909220sdg,sdg,JackJu01,st_pct,15%,,,,,
player,201909220sdg,sdg,GreeVi00,pos,TE,,,,,
player,201909220sdg,sdg,GreeVi00,offense,27,,,,,
player,201909220sdg,sdg,GreeVi00,off_pct,36%,,,,,
player,201909220sdg,sdg,GreeVi00,defense,0,,,,,
player,201909220sdg,sdg,GreeVi00,def_pct,0%,,,,,
player,201909220sdg,sdg,GreeVi00,special_teams,0,,,,,
player,201909220sdg,sdg,GreeVi00,st_pct,0%,,,,,
player,201909220sdg,sdg,InmaDo00,pos,WR,,,,,
player,201909220sdg,sdg,InmaDo00,offense,24,,,,,
player,201909220sdg,sdg,InmaDo00,off_pct,32%,,,,,
player,201909220sdg,sdg,InmaDo00,defense,0,,,,,
player,201909220sdg,sdg,InmaDo00,def_pct,0%,,,,,
player,201909220sdg,sdg,InmaDo00,special_teams,0,,,,,
player,201909220sdg,sdg,InmaDo00,st_pct,0%,,,,,
player,201909220sdg,sdg,KendLa00,pos,TE,,,,,
player,201909220sdg,sdg,KendLa00,offense,11,,,,,
player,201909220sdg,sdg,KendLa00,off_pct,15%,,,,,
player,201909220sdg,sdg,KendLa00,defense,0,,,,,
player,201909220sdg,sdg,KendLa00,def_pct,0%,,,,,
player,201909220sdg,sdg,KendLa00,special_teams,2,,,,,
player,201909220sdg,sdg,KendLa00,st_pct,7%,,,,,
player,201909220sdg,sdg,WattDe00,pos,FB,,,,,
player,201909220sdg,sdg,WattDe00,offense,8,,,,,
player,201909220sdg,sdg,WattDe00,off_pct,11%,,,,,
player,201909220sdg,sdg,WattDe00,defense,0,,,,,
player,201909220sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201909220sdg,sdg,WattDe00,special_teams,20,,,,,
player,201909220sdg,sdg,WattDe00,st_pct,74%,,,,,
player,201909220sdg,sdg,LampFo00,pos,G,,,,,
player,201909220sdg,sdg,LampFo00,offense,3,,,,,
player,201909220sdg,sdg,LampFo00,off_pct,4%,,,,,
player,201909220sdg,sdg,LampFo00,defense,0,,,,,
player,201909220sdg,sdg,LampFo00,def_pct,0%,,,,,
player,201909220sdg,sdg,LampFo00,special_teams,0,,,,,
player,201909220sdg,sdg,LampFo00,st_pct,0%,,,,,
player,201909220sdg,sdg,TeamRo00,pos,CB,,,,,
player,201909220sdg,sdg,TeamRo00,offense,0,,,,,
player,201909220sdg,sdg,TeamRo00,off_pct,0%,,,,,
player,201909220sdg,sdg,TeamRo00,defense,59,,,,,
player,201909220sdg,sdg,TeamRo00,def_pct,100%,,,,,
player,201909220sdg,sdg,TeamRo00,special_teams,5,,,,,
player,201909220sdg,sdg,TeamRo00,st_pct,19%,,,,,
player,201909220sdg,sdg,FacyBr00,pos,CB,,,,,
player,201909220sdg,sdg,FacyBr00,offense,0,,,,,
player,201909220sdg,sdg,FacyBr00,off_pct,0%,,,,,
player,201909220sdg,sdg,FacyBr00,defense,59,,,,,
player,201909220sdg,sdg,FacyBr00,def_pct,100%,,,,,
player,201909220sdg,sdg,FacyBr00,special_teams,5,,,,,
player,201909220sdg,sdg,FacyBr00,st_pct,19%,,,,,
player,201909220sdg,sdg,HaywCa00,pos,CB,,,,,
player,201909220sdg,sdg,HaywCa00,offense,0,,,,,
player,201909220sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201909220sdg,sdg,HaywCa00,defense,59,,,,,
