game,2019,3,20190922,201909220sfo,pit,"Pittsburgh Steelers",20,sfo,"San Francisco 49ers",24
player,201909220sfo,sfo,WilsJe01,rec_first_down,0,,,,,
player,201909220sfo,sfo,WilsJe01,rec_air_yds,0,,,,,
player,201909220sfo,sfo,WilsJe01,rec_air_yds_per_rec,,,,,,
player,201909220sfo,sfo,WilsJe01,rec_yac,0,,,,,
player,201909220sfo,sfo,WilsJe01,rec_yac_per_rec,,,,,,
player,201909220sfo,sfo,WilsJe01,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,WilsJe01,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,WilsJe01,rec_drops,1,,,,,
player,201909220sfo,sfo,WilsJe01,rec_drop_pct,100.0,,,,,
player,201909220sfo,sfo,SkulJu00,pos,T,,,,,
player,201909220sfo,sfo,SkulJu00,offense,79,,,,,
player,201909220sfo,sfo,SkulJu00,off_pct,100%,,,,,
player,201909220sfo,sfo,SkulJu00,defense,0,,,,,
player,201909220sfo,sfo,SkulJu00,def_pct,0%,,,,,
player,201909220sfo,sfo,SkulJu00,special_teams,4,,,,,
player,201909220sfo,sfo,SkulJu00,st_pct,15%,,,,,
player,201909220sfo,sfo,RichWe00,pos,C,,,,,
player,201909220sfo,sfo,RichWe00,offense,79,,,,,
player,201909220sfo,sfo,RichWe00,off_pct,100%,,,,,
player,201909220sfo,sfo,RichWe00,defense,0,,,,,
player,201909220sfo,sfo,RichWe00,def_pct,0%,,,,,
player,201909220sfo,sfo,RichWe00,special_teams,4,,,,,
player,201909220sfo,sfo,RichWe00,st_pct,15%,,,,,
player,201909220sfo,sfo,TomlLa01,pos,G,,,,,
player,201909220sfo,sfo,TomlLa01,offense,79,,,,,
player,201909220sfo,sfo,TomlLa01,off_pct,100%,,,,,
player,201909220sfo,sfo,TomlLa01,defense,0,,,,,
player,201909220sfo,sfo,TomlLa01,def_pct,0%,,,,,
player,201909220sfo,sfo,TomlLa01,special_teams,4,,,,,
player,201909220sfo,sfo,TomlLa01,st_pct,15%,,,,,
player,201909220sfo,sfo,PersMi00,pos,G,,,,,
player,201909220sfo,sfo,PersMi00,offense,79,,,,,
player,201909220sfo,sfo,PersMi00,off_pct,100%,,,,,
player,201909220sfo,sfo,PersMi00,defense,0,,,,,
player,201909220sfo,sfo,PersMi00,def_pct,0%,,,,,
player,201909220sfo,sfo,PersMi00,special_teams,4,,,,,
player,201909220sfo,sfo,PersMi00,st_pct,15%,,,,,
player,201909220sfo,sfo,KittGe00,pos,TE,,,,,
player,201909220sfo,sfo,KittGe00,offense,79,,,,,
player,201909220sfo,sfo,KittGe00,off_pct,100%,,,,,
player,201909220sfo,sfo,KittGe00,defense,0,,,,,
player,201909220sfo,sfo,KittGe00,def_pct,0%,,,,,
player,201909220sfo,sfo,KittGe00,special_teams,0,,,,,
player,201909220sfo,sfo,KittGe00,st_pct,0%,,,,,
player,201909220sfo,sfo,GaroJi00,pos,QB,,,,,
player,201909220sfo,sfo,GaroJi00,offense,79,,,,,
player,201909220sfo,sfo,GaroJi00,off_pct,100%,,,,,
player,201909220sfo,sfo,GaroJi00,defense,0,,,,,
player,201909220sfo,sfo,GaroJi00,def_pct,0%,,,,,
player,201909220sfo,sfo,GaroJi00,special_teams,0,,,,,
player,201909220sfo,sfo,GaroJi00,st_pct,0%,,,,,
player,201909220sfo,sfo,McGlMi00,pos,T,,,,,
player,201909220sfo,sfo,McGlMi00,offense,77,,,,,
player,201909220sfo,sfo,McGlMi00,off_pct,97%,,,,,
player,201909220sfo,sfo,McGlMi00,defense,0,,,,,
player,201909220sfo,sfo,McGlMi00,def_pct,0%,,,,,
player,201909220sfo,sfo,McGlMi00,special_teams,4,,,,,
player,201909220sfo,sfo,McGlMi00,st_pct,15%,,,,,
player,201909220sfo,sfo,GoodMa00,pos,WR,,,,,
player,201909220sfo,sfo,GoodMa00,offense,53,,,,,
player,201909220sfo,sfo,GoodMa00,off_pct,67%,,,,,
player,201909220sfo,sfo,GoodMa00,defense,0,,,,,
player,201909220sfo,sfo,GoodMa00,def_pct,0%,,,,,
player,201909220sfo,sfo,GoodMa00,special_teams,0,,,,,
player,201909220sfo,sfo,GoodMa00,st_pct,0%,,,,,
player,201909220sfo,sfo,JuszKy00,pos,FB,,,,,
player,201909220sfo,sfo,JuszKy00,offense,50,,,,,
player,201909220sfo,sfo,JuszKy00,off_pct,63%,,,,,
player,201909220sfo,sfo,JuszKy00,defense,0,,,,,
player,201909220sfo,sfo,JuszKy00,def_pct,0%,,,,,
player,201909220sfo,sfo,JuszKy00,special_teams,3,,,,,
player,201909220sfo,sfo,JuszKy00,st_pct,11%,,,,,
player,201909220sfo,sfo,SamuDe00,pos,WR,,,,,
player,201909220sfo,sfo,SamuDe00,offense,41,,,,,
player,201909220sfo,sfo,SamuDe00,off_pct,52%,,,,,
player,201909220sfo,sfo,SamuDe00,defense,0,,,,,
player,201909220sfo,sfo,SamuDe00,def_pct,0%,,,,,
player,201909220sfo,sfo,SamuDe00,special_teams,0,,,,,
player,201909220sfo,sfo,SamuDe00,st_pct,0%,,,,,
player,201909220sfo,sfo,PettDa00,pos,WR,,,,,
player,201909220sfo,sfo,PettDa00,offense,33,,,,,
player,201909220sfo,sfo,PettDa00,off_pct,42%,,,,,
player,201909220sfo,sfo,PettDa00,defense,0,,,,,
player,201909220sfo,sfo,PettDa00,def_pct,0%,,,,,
player,201909220sfo,sfo,PettDa00,special_teams,0,,,,,
player,201909220sfo,sfo,PettDa00,st_pct,0%,,,,,
player,201909220sfo,sfo,BreiMa00,pos,RB,,,,,
player,201909220sfo,sfo,BreiMa00,offense,32,,,,,
player,201909220sfo,sfo,BreiMa00,off_pct,41%,,,,,
player,201909220sfo,sfo,BreiMa00,defense,0,,,,,
player,201909220sfo,sfo,BreiMa00,def_pct,0%,,,,,
player,201909220sfo,sfo,BreiMa00,special_teams,3,,,,,
player,201909220sfo,sfo,BreiMa00,st_pct,11%,,,,,
player,201909220sfo,sfo,JameRi00,pos,WR,,,,,
player,201909220sfo,sfo,JameRi00,offense,28,,,,,
player,201909220sfo,sfo,JameRi00,off_pct,35%,,,,,
player,201909220sfo,sfo,JameRi00,defense,0,,,,,
player,201909220sfo,sfo,JameRi00,def_pct,0%,,,,,
player,201909220sfo,sfo,JameRi00,special_teams,11,,,,,
player,201909220sfo,sfo,JameRi00,st_pct,41%,,,,,
player,201909220sfo,sfo,MostRa00,pos,RB,,,,,
player,201909220sfo,sfo,MostRa00,offense,24,,,,,
player,201909220sfo,sfo,MostRa00,off_pct,30%,,,,,
player,201909220sfo,sfo,MostRa00,defense,0,,,,,
player,201909220sfo,sfo,MostRa00,def_pct,0%,,,,,
player,201909220sfo,sfo,MostRa00,special_teams,11,,,,,
player,201909220sfo,sfo,MostRa00,st_pct,41%,,,,,
player,201909220sfo,sfo,BourKe00,pos,WR,,,,,
player,201909220sfo,sfo,BourKe00,offense,22,,,,,
player,201909220sfo,sfo,BourKe00,off_pct,28%,,,,,
player,201909220sfo,sfo,BourKe00,defense,0,,,,,
player,201909220sfo,sfo,BourKe00,def_pct,0%,,,,,
player,201909220sfo,sfo,BourKe00,special_teams,9,,,,,
player,201909220sfo,sfo,BourKe00,st_pct,33%,,,,,
player,201909220sfo,sfo,WilsJe01,pos,RB,,,,,
player,201909220sfo,sfo,WilsJe01,offense,21,,,,,
player,201909220sfo,sfo,WilsJe01,off_pct,27%,,,,,
player,201909220sfo,sfo,WilsJe01,defense,0,,,,,
player,201909220sfo,sfo,WilsJe01,def_pct,0%,,,,,
player,201909220sfo,sfo,WilsJe01,special_teams,9,,,,,
player,201909220sfo,sfo,WilsJe01,st_pct,33%,,,,,
player,201909220sfo,sfo,ToilLe00,pos,TE,,,,,
player,201909220sfo,sfo,ToilLe00,offense,10,,,,,
player,201909220sfo,sfo,ToilLe00,off_pct,13%,,,,,
player,201909220sfo,sfo,ToilLe00,defense,0,,,,,
player,201909220sfo,sfo,ToilLe00,def_pct,0%,,,,,
player,201909220sfo,sfo,ToilLe00,special_teams,8,,,,,
player,201909220sfo,sfo,ToilLe00,st_pct,30%,,,,,
player,201909220sfo,sfo,DwelRo00,pos,TE,,,,,
player,201909220sfo,sfo,DwelRo00,offense,2,,,,,
player,201909220sfo,sfo,DwelRo00,off_pct,3%,,,,,
player,201909220sfo,sfo,DwelRo00,defense,0,,,,,
player,201909220sfo,sfo,DwelRo00,def_pct,0%,,,,,
player,201909220sfo,sfo,DwelRo00,special_teams,17,,,,,
player,201909220sfo,sfo,DwelRo00,st_pct,63%,,,,,
player,201909220sfo,sfo,BrunDa00,pos,G,,,,,
player,201909220sfo,sfo,BrunDa00,offense,2,,,,,
player,201909220sfo,sfo,BrunDa00,off_pct,3%,,,,,
player,201909220sfo,sfo,BrunDa00,defense,0,,,,,
player,201909220sfo,sfo,BrunDa00,def_pct,0%,,,,,
player,201909220sfo,sfo,BrunDa00,special_teams,0,,,,,
player,201909220sfo,sfo,BrunDa00,st_pct,0%,,,,,
player,201909220sfo,sfo,MoorTa00,pos,CB,,,,,
player,201909220sfo,sfo,MoorTa00,offense,0,,,,,
player,201909220sfo,sfo,MoorTa00,off_pct,0%,,,,,
player,201909220sfo,sfo,MoorTa00,defense,53,,,,,
player,201909220sfo,sfo,MoorTa00,def_pct,100%,,,,,
player,201909220sfo,sfo,MoorTa00,special_teams,11,,,,,
player,201909220sfo,sfo,MoorTa00,st_pct,41%,,,,,
player,201909220sfo,sfo,WarnFr00,pos,LB,,,,,
player,201909220sfo,sfo,WarnFr00,offense,0,,,,,
player,201909220sfo,sfo,WarnFr00,off_pct,0%,,,,,
player,201909220sfo,sfo,WarnFr00,defense,53,,,,,
player,201909220sfo,sfo,WarnFr00,def_pct,100%,,,,,
player,201909220sfo,sfo,WarnFr00,special_teams,2,,,,,
player,201909220sfo,sfo,WarnFr00,st_pct,7%,,,,,
player,201909220sfo,sfo,SherRi00,pos,CB,,,,,
player,201909220sfo,sfo,SherRi00,offense,0,,,,,
player,201909220sfo,sfo,SherRi00,off_pct,0%,,,,,
player,201909220sfo,sfo,SherRi00,defense,53,,,,,
player,201909220sfo,sfo,SherRi00,def_pct,100%,,,,,
player,201909220sfo,sfo,SherRi00,special_teams,1,,,,,
player,201909220sfo,sfo,SherRi00,st_pct,4%,,,,,
player,201909220sfo,sfo,TartJa00,pos,SS,,,,,
player,201909220sfo,sfo,TartJa00,offense,0,,,,,
player,201909220sfo,sfo,TartJa00,off_pct,0%,,,,,
player,201909220sfo,sfo,TartJa00,defense,53,,,,,
player,201909220sfo,sfo,TartJa00,def_pct,100%,,,,,
player,201909220sfo,sfo,TartJa00,special_teams,0,,,,,
player,201909220sfo,sfo,TartJa00,st_pct,0%,,,,,
player,201909220sfo,sfo,AlexKw00,pos,LB,,,,,
player,201909220sfo,sfo,AlexKw00,offense,0,,,,,
player,201909220sfo,sfo,AlexKw00,off_pct,0%,,,,,
player,201909220sfo,sfo,AlexKw00,defense,52,,,,,
player,201909220sfo,sfo,AlexKw00,def_pct,98%,,,,,
player,201909220sfo,sfo,AlexKw00,special_teams,2,,,,,
player,201909220sfo,sfo,AlexKw00,st_pct,7%,,,,,
player,201909220sfo,sfo,BuckDe00,pos,DT,,,,,
player,201909220sfo,sfo,BuckDe00,offense,0,,,,,
player,201909220sfo,sfo,BuckDe00,off_pct,0%,,,,,
player,201909220sfo,sfo,BuckDe00,defense,47,,,,,
player,201909220sfo,sfo,BuckDe00,def_pct,89%,,,,,
player,201909220sfo,sfo,BuckDe00,special_teams,10,,,,,
player,201909220sfo,sfo,BuckDe00,st_pct,37%,,,,,
player,201909220sfo,sfo,WithAh00,pos,CB,,,,,
player,201909220sfo,sfo,WithAh00,offense,0,,,,,
player,201909220sfo,sfo,WithAh00,off_pct,0%,,,,,
player,201909220sfo,sfo,WithAh00,defense,43,,,,,
player,201909220sfo,sfo,WithAh00,def_pct,81%,,,,,
player,201909220sfo,sfo,WithAh00,special_teams,5,,,,,
player,201909220sfo,sfo,WithAh00,st_pct,19%,,,,,
player,201909220sfo,sfo,WillKW00,pos,CB,,,,,
player,201909220sfo,sfo,WillKW00,offense,0,,,,,
player,201909220sfo,sfo,WillKW00,off_pct,0%,,,,,
player,201909220sfo,sfo,WillKW00,defense,43,,,,,
player,201909220sfo,sfo,WillKW00,def_pct,81%,,,,,
player,201909220sfo,sfo,WillKW00,special_teams,2,,,,,
player,201909220sfo,sfo,WillKW00,st_pct,7%,,,,,
player,201909220sfo,sfo,ArmsAr01,pos,DE,,,,,
player,201909220sfo,sfo,ArmsAr01,offense,0,,,,,
player,201909220sfo,sfo,ArmsAr01,off_pct,0%,,,,,
player,201909220sfo,sfo,ArmsAr01,defense,41,,,,,
player,201909220sfo,sfo,ArmsAr01,def_pct,77%,,,,,
player,201909220sfo,sfo,ArmsAr01,special_teams,10,,,,,
player,201909220sfo,sfo,ArmsAr01,st_pct,37%,,,,,
player,201909220sfo,sfo,BosaNi00,pos,DE,,,,,
player,201909220sfo,sfo,BosaNi00,offense,0,,,,,
player,201909220sfo,sfo,BosaNi00,off_pct,0%,,,,,
player,201909220sfo,sfo,BosaNi00,defense,39,,,,,
player,201909220sfo,sfo,BosaNi00,def_pct,74%,,,,,
player,201909220sfo,sfo,BosaNi00,special_teams,2,,,,,
player,201909220sfo,sfo,BosaNi00,st_pct,7%,,,,,
player,201909220sfo,sfo,JoneD.01,pos,DT,,,,,
player,201909220sfo,sfo,JoneD.01,offense,0,,,,,
player,201909220sfo,sfo,JoneD.01,off_pct,0%,,,,,
player,201909220sfo,sfo,JoneD.01,defense,25,,,,,
player,201909220sfo,sfo,JoneD.01,def_pct,47%,,,,,
player,201909220sfo,sfo,JoneD.01,special_teams,8,,,,,
player,201909220sfo,sfo,JoneD.01,st_pct,30%,,,,,
player,201909220sfo,sfo,BlaiRo00,pos,DE,,,,,
player,201909220sfo,sfo,BlaiRo00,offense,0,,,,,
player,201909220sfo,sfo,BlaiRo00,off_pct,0%,,,,,
player,201909220sfo,sfo,BlaiRo00,defense,21,,,,,
player,201909220sfo,sfo,BlaiRo00,def_pct,40%,,,,,
player,201909220sfo,sfo,BlaiRo00,special_teams,0,,,,,
player,201909220sfo,sfo,BlaiRo00,st_pct,0%,,,,,
player,201909220sfo,sfo,FordDe00,pos,LB,,,,,
player,201909220sfo,sfo,FordDe00,offense,0,,,,,
player,201909220sfo,sfo,FordDe00,off_pct,0%,,,,,
player,201909220sfo,sfo,FordDe00,defense,16,,,,,
player,201909220sfo,sfo,FordDe00,def_pct,30%,,,,,
player,201909220sfo,sfo,FordDe00,special_teams,2,,,,,
player,201909220sfo,sfo,FordDe00,st_pct,7%,,,,,
player,201909220sfo,sfo,DayxSh00,pos,DT,,,,,
player,201909220sfo,sfo,DayxSh00,offense,0,,,,,
player,201909220sfo,sfo,DayxSh00,off_pct,0%,,,,,
player,201909220sfo,sfo,DayxSh00,defense,12,,,,,
player,201909220sfo,sfo,DayxSh00,def_pct,23%,,,,,
player,201909220sfo,sfo,DayxSh00,special_teams,0,,,,,
player,201909220sfo,sfo,DayxSh00,st_pct,0%,,,,,
player,201909220sfo,sfo,ThomSo00,pos,DE,,,,,
player,201909220sfo,sfo,ThomSo00,offense,0,,,,,
player,201909220sfo,sfo,ThomSo00,off_pct,0%,,,,,
player,201909220sfo,sfo,ThomSo00,defense,11,,,,,
player,201909220sfo,sfo,ThomSo00,def_pct,21%,,,,,
player,201909220sfo,sfo,ThomSo00,special_teams,4,,,,,
player,201909220sfo,sfo,ThomSo00,st_pct,15%,,,,,
player,201909220sfo,sfo,GreeDr00,pos,LB,,,,,
player,201909220sfo,sfo,GreeDr00,offense,0,,,,,
player,201909220sfo,sfo,GreeDr00,off_pct,0%,,,,,
player,201909220sfo,sfo,GreeDr00,defense,10,,,,,
player,201909220sfo,sfo,GreeDr00,def_pct,19%,,,,,
player,201909220sfo,sfo,GreeDr00,special_teams,21,,,,,
player,201909220sfo,sfo,GreeDr00,st_pct,78%,,,,,
player,201909220sfo,sfo,MoseEm00,pos,CB,,,,,
player,201909220sfo,sfo,MoseEm00,offense,0,,,,,
player,201909220sfo,sfo,MoseEm00,off_pct,0%,,,,,
player,201909220sfo,sfo,MoseEm00,defense,7,,,,,
player,201909220sfo,sfo,MoseEm00,def_pct,13%,,,,,
player,201909220sfo,sfo,MoseEm00,special_teams,22,,,,,
player,201909220sfo,sfo,MoseEm00,st_pct,81%,,,,,
player,201909220sfo,sfo,VerrJa00,pos,CB,,,,,
player,201909220sfo,sfo,VerrJa00,offense,0,,,,,
player,201909220sfo,sfo,VerrJa00,off_pct,0%,,,,,
player,201909220sfo,sfo,VerrJa00,defense,4,,,,,
player,201909220sfo,sfo,VerrJa00,def_pct,8%,,,,,
player,201909220sfo,sfo,VerrJa00,special_teams,10,,,,,
player,201909220sfo,sfo,VerrJa00,st_pct,37%,,,,,
player,201909220sfo,sfo,ExumAn00,pos,SS,,,,,
player,201909220sfo,sfo,ExumAn00,offense,0,,,,,
player,201909220sfo,sfo,ExumAn00,off_pct,0%,,,,,
player,201909220sfo,sfo,ExumAn00,defense,0,,,,,
player,201909220sfo,sfo,ExumAn00,def_pct,0%,,,,,
player,201909220sfo,sfo,ExumAn00,special_teams,21,,,,,
player,201909220sfo,sfo,ExumAn00,st_pct,78%,,,,,
player,201909220sfo,sfo,NzeoMa00,pos,LB,,,,,
player,201909220sfo,sfo,NzeoMa00,offense,0,,,,,
player,201909220sfo,sfo,NzeoMa00,off_pct,0%,,,,,
player,201909220sfo,sfo,NzeoMa00,defense,0,,,,,
player,201909220sfo,sfo,NzeoMa00,def_pct,0%,,,,,
player,201909220sfo,sfo,NzeoMa00,special_teams,21,,,,,
player,201909220sfo,sfo,NzeoMa00,st_pct,78%,,,,,
player,201909220sfo,sfo,AlShAz00,pos,LB,,,,,
player,201909220sfo,sfo,AlShAz00,offense,0,,,,,
player,201909220sfo,sfo,AlShAz00,off_pct,0%,,,,,
player,201909220sfo,sfo,AlShAz00,defense,0,,,,,
player,201909220sfo,sfo,AlShAz00,def_pct,0%,,,,,
player,201909220sfo,sfo,AlShAz00,special_teams,18,,,,,
player,201909220sfo,sfo,AlShAz00,st_pct,67%,,,,,
player,201909220sfo,sfo,WishMi00,pos,P,,,,,
player,201909220sfo,sfo,WishMi00,offense,0,,,,,
player,201909220sfo,sfo,WishMi00,off_pct,0%,,,,,
player,201909220sfo,sfo,WishMi00,defense,0,,,,,
player,201909220sfo,sfo,WishMi00,def_pct,0%,,,,,
player,201909220sfo,sfo,WishMi00,special_teams,12,,,,,
player,201909220sfo,sfo,WishMi00,st_pct,44%,,,,,
player,201909220sfo,sfo,ReedD.00,pos,FS,,,,,
player,201909220sfo,sfo,ReedD.00,offense,0,,,,,
player,201909220sfo,sfo,ReedD.00,off_pct,0%,,,,,
player,201909220sfo,sfo,ReedD.00,defense,0,,,,,
player,201909220sfo,sfo,ReedD.00,def_pct,0%,,,,,
player,201909220sfo,sfo,ReedD.00,special_teams,11,,,,,
player,201909220sfo,sfo,ReedD.00,st_pct,41%,,,,,
player,201909220sfo,sfo,CondJo20,pos,LS,,,,,
player,201909220sfo,sfo,CondJo20,offense,0,,,,,
player,201909220sfo,sfo,CondJo20,off_pct,0%,,,,,
player,201909220sfo,sfo,CondJo20,defense,0,,,,,
player,201909220sfo,sfo,CondJo20,def_pct,0%,,,,,
player,201909220sfo,sfo,CondJo20,special_teams,7,,,,,
player,201909220sfo,sfo,CondJo20,st_pct,26%,,,,,
player,201909220sfo,sfo,gouldrob01,pos,K,,,,,
player,201909220sfo,sfo,gouldrob01,offense,0,,,,,
player,201909220sfo,sfo,gouldrob01,off_pct,0%,,,,,
player,201909220sfo,sfo,gouldrob01,defense,0,,,,,
player,201909220sfo,sfo,gouldrob01,def_pct,0%,,,,,
player,201909220sfo,sfo,gouldrob01,special_teams,4,,,,,
player,201909220sfo,sfo,gouldrob01,st_pct,15%,,,,,
player,201909220sfo,pit,VillAl00,pos,T,,,,,
player,201909220sfo,pit,VillAl00,offense,53,,,,,
player,201909220sfo,pit,VillAl00,off_pct,100%,,,,,
player,201909220sfo,pit,VillAl00,defense,0,,,,,
player,201909220sfo,pit,VillAl00,def_pct,0%,,,,,
player,201909220sfo,pit,VillAl00,special_teams,5,,,,,
player,201909220sfo,pit,VillAl00,st_pct,19%,,,,,
player,201909220sfo,pit,DeCaDa00,pos,G,,,,,
player,201909220sfo,pit,DeCaDa00,offense,53,,,,,
player,201909220sfo,pit,DeCaDa00,off_pct,100%,,,,,
player,201909220sfo,pit,DeCaDa00,defense,0,,,,,
player,201909220sfo,pit,DeCaDa00,def_pct,0%,,,,,
player,201909220sfo,pit,DeCaDa00,special_teams,4,,,,,
player,201909220sfo,pit,DeCaDa00,st_pct,15%,,,,,
player,201909220sfo,pit,FostRa21,pos,G,,,,,
player,201909220sfo,pit,FostRa21,offense,53,,,,,
player,201909220sfo,pit,FostRa21,off_pct,100%,,,,,
player,201909220sfo,pit,FostRa21,defense,0,,,,,
player,201909220sfo,pit,FostRa21,def_pct,0%,,,,,
player,201909220sfo,pit,FostRa21,special_teams,4,,,,,
player,201909220sfo,pit,FostRa21,st_pct,15%,,,,,
player,201909220sfo,pit,FeilMa00,pos,T,,,,,
player,201909220sfo,pit,FeilMa00,offense,53,,,,,
player,201909220sfo,pit,FeilMa00,off_pct,100%,,,,,
player,201909220sfo,pit,FeilMa00,defense,0,,,,,
player,201909220sfo,pit,FeilMa00,def_pct,0%,,,,,
player,201909220sfo,pit,FeilMa00,special_teams,4,,,,,
player,201909220sfo,pit,FeilMa00,st_pct,15%,,,,,
player,201909220sfo,pit,PounMa20,pos,C,,,,,
player,201909220sfo,pit,PounMa20,offense,53,,,,,
player,201909220sfo,pit,PounMa20,off_pct,100%,,,,,
player,201909220sfo,pit,PounMa20,defense,0,,,,,
player,201909220sfo,pit,PounMa20,def_pct,0%,,,,,
player,201909220sfo,pit,PounMa20,special_teams,0,,,,,
player,201909220sfo,pit,PounMa20,st_pct,0%,,,,,
player,201909220sfo,pit,RudoMa00,pos,QB,,,,,
player,201909220sfo,pit,RudoMa00,offense,53,,,,,
player,201909220sfo,pit,RudoMa00,off_pct,100%,,,,,
player,201909220sfo,pit,RudoMa00,defense,0,,,,,
player,201909220sfo,pit,RudoMa00,def_pct,0%,,,,,
player,201909220sfo,pit,RudoMa00,special_teams,0,,,,,
player,201909220sfo,pit,RudoMa00,st_pct,0%,,,,,
player,201909220sfo,pit,SmitJu00,pos,WR,,,,,
player,201909220sfo,pit,SmitJu00,offense,53,,,,,
player,201909220sfo,pit,SmitJu00,off_pct,100%,,,,,
player,201909220sfo,pit,SmitJu00,defense,0,,,,,
player,201909220sfo,pit,SmitJu00,def_pct,0%,,,,,
player,201909220sfo,pit,SmitJu00,special_teams,0,,,,,
player,201909220sfo,pit,SmitJu00,st_pct,0%,,,,,
player,201909220sfo,pit,WashJa00,pos,WR,,,,,
player,201909220sfo,pit,WashJa00,offense,49,,,,,
player,201909220sfo,pit,WashJa00,off_pct,92%,,,,,
player,201909220sfo,pit,WashJa00,defense,0,,,,,
player,201909220sfo,pit,WashJa00,def_pct,0%,,,,,
player,201909220sfo,pit,WashJa00,special_teams,5,,,,,
player,201909220sfo,pit,WashJa00,st_pct,19%,,,,,
player,201909220sfo,pit,JohnDi01,pos,WR,,,,,
player,201909220sfo,pit,JohnDi01,offense,42,,,,,
player,201909220sfo,pit,JohnDi01,off_pct,79%,,,,,
player,201909220sfo,pit,JohnDi01,defense,0,,,,,
player,201909220sfo,pit,JohnDi01,def_pct,0%,,,,,
player,201909220sfo,pit,JohnDi01,special_teams,0,,,,,
player,201909220sfo,pit,JohnDi01,st_pct,0%,,,,,
player,201909220sfo,pit,GrimXa00,pos,TE,,,,,
player,201909220sfo,pit,GrimXa00,offense,38,,,,,
player,201909220sfo,pit,GrimXa00,off_pct,72%,,,,,
player,201909220sfo,pit,GrimXa00,defense,0,,,,,
player,201909220sfo,pit,GrimXa00,def_pct,0%,,,,,
player,201909220sfo,pit,GrimXa00,special_teams,7,,,,,
player,201909220sfo,pit,GrimXa00,st_pct,26%,,,,,
player,201909220sfo,pit,ConnJa00,pos,RB,,,,,
player,201909220sfo,pit,ConnJa00,offense,36,,,,,
player,201909220sfo,pit,ConnJa00,off_pct,68%,,,,,
player,201909220sfo,pit,ConnJa00,defense,0,,,,,
player,201909220sfo,pit,ConnJa00,def_pct,0%,,,,,
player,201909220sfo,pit,ConnJa00,special_teams,0,,,,,
player,201909220sfo,pit,ConnJa00,st_pct,0%,,,,,
player,201909220sfo,pit,McDoVa00,pos,TE,,,,,
player,201909220sfo,pit,McDoVa00,offense,15,,,,,
player,201909220sfo,pit,McDoVa00,off_pct,28%,,,,,
player,201909220sfo,pit,McDoVa00,defense,0,,,,,
player,201909220sfo,pit,McDoVa00,def_pct,0%,,,,,
player,201909220sfo,pit,McDoVa00,special_teams,2,,,,,
player,201909220sfo,pit,McDoVa00,st_pct,7%,,,,,
player,201909220sfo,pit,SamuJa00,pos,RB,,,,,
player,201909220sfo,pit,SamuJa00,offense,14,,,,,
player,201909220sfo,pit,SamuJa00,off_pct,26%,,,,,
player,201909220sfo,pit,SamuJa00,defense,0,,,,,
player,201909220sfo,pit,SamuJa00,def_pct,0%,,,,,
player,201909220sfo,pit,SamuJa00,special_teams,19,,,,,
player,201909220sfo,pit,SamuJa00,st_pct,70%,,,,,
player,201909220sfo,pit,GentZa00,pos,TE,,,,,
player,201909220sfo,pit,GentZa00,offense,10,,,,,
player,201909220sfo,pit,GentZa00,off_pct,19%,,,,,
player,201909220sfo,pit,GentZa00,defense,0,,,,,
player,201909220sfo,pit,GentZa00,def_pct,0%,,,,,
player,201909220sfo,pit,GentZa00,special_teams,0,,,,,
player,201909220sfo,pit,GentZa00,st_pct,0%,,,,,
player,201909220sfo,pit,HoltJo00,pos,WR,,,,,
player,201909220sfo,pit,HoltJo00,offense,5,,,,,
player,201909220sfo,pit,HoltJo00,off_pct,9%,,,,,
player,201909220sfo,pit,HoltJo00,defense,0,,,,,
player,201909220sfo,pit,HoltJo00,def_pct,0%,,,,,
player,201909220sfo,pit,HoltJo00,special_teams,16,,,,,
player,201909220sfo,pit,HoltJo00,st_pct,59%,,,,,
player,201909220sfo,pit,SnelBe00,pos,RB,,,,,
player,201909220sfo,pit,SnelBe00,offense,3,,,,,
player,201909220sfo,pit,SnelBe00,off_pct,6%,,,,,
player,201909220sfo,pit,SnelBe00,defense,0,,,,,
player,201909220sfo,pit,SnelBe00,def_pct,0%,,,,,
player,201909220sfo,pit,SnelBe00,special_teams,19,,,,,
player,201909220sfo,pit,SnelBe00,st_pct,70%,,,,,
player,201909220sfo,pit,FitzMi00,pos,SS,,,,,
player,201909220sfo,pit,FitzMi00,offense,0,,,,,
player,201909220sfo,pit,FitzMi00,off_pct,0%,,,,,
player,201909220sfo,pit,FitzMi00,defense,79,,,,,
player,201909220sfo,pit,FitzMi00,def_pct,100%,,,,,
player,201909220sfo,pit,FitzMi00,special_teams,4,,,,,
player,201909220sfo,pit,FitzMi00,st_pct,15%,,,,,
player,201909220sfo,pit,BushDe01,pos,LB,,,,,
player,201909220sfo,pit,BushDe01,offense,0,,,,,
player,201909220sfo,pit,BushDe01,off_pct,0%,,,,,
player,201909220sfo,pit,BushDe01,defense,79,,,,,
player,201909220sfo,pit,BushDe01,def_pct,100%,,,,,
player,201909220sfo,pit,BushDe01,special_teams,4,,,,,
player,201909220sfo,pit,BushDe01,st_pct,15%,,,,,
player,201909220sfo,pit,NelsSt01,pos,CB,,,,,
player,201909220sfo,pit,NelsSt01,offense,0,,,,,
player,201909220sfo,pit,NelsSt01,off_pct,0%,,,,,
