game,2019,15,20191216,201912160nor,clt,"Indianapolis Colts",7,nor,"New Orleans Saints",34
player,201912160nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201912160nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201912160nor,nor,StalTa00,def_int,0,,,,,
player,201912160nor,nor,StalTa00,def_int_yds,0,,,,,
player,201912160nor,nor,StalTa00,def_int_td,0,,,,,
player,201912160nor,nor,StalTa00,def_int_long,0,,,,,
player,201912160nor,nor,StalTa00,pass_defended,0,,,,,
player,201912160nor,nor,StalTa00,sacks,0.0,,,,,
player,201912160nor,nor,StalTa00,tackles_combined,2,,,,,
player,201912160nor,nor,StalTa00,tackles_solo,1,,,,,
player,201912160nor,nor,StalTa00,tackles_assists,1,,,,,
player,201912160nor,nor,StalTa00,tackles_loss,0,,,,,
player,201912160nor,nor,StalTa00,qb_hits,0,,,,,
player,201912160nor,nor,StalTa00,fumbles_rec,0,,,,,
player,201912160nor,nor,StalTa00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,StalTa00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,StalTa00,fumbles_forced,0,,,,,
player,201912160nor,nor,BrowMa01,def_int,0,,,,,
player,201912160nor,nor,BrowMa01,def_int_yds,0,,,,,
player,201912160nor,nor,BrowMa01,def_int_td,0,,,,,
player,201912160nor,nor,BrowMa01,def_int_long,0,,,,,
player,201912160nor,nor,BrowMa01,pass_defended,0,,,,,
player,201912160nor,nor,BrowMa01,sacks,0.0,,,,,
player,201912160nor,nor,BrowMa01,tackles_combined,1,,,,,
player,201912160nor,nor,BrowMa01,tackles_solo,0,,,,,
player,201912160nor,nor,BrowMa01,tackles_assists,1,,,,,
player,201912160nor,nor,BrowMa01,tackles_loss,0,,,,,
player,201912160nor,nor,BrowMa01,qb_hits,1,,,,,
player,201912160nor,nor,BrowMa01,fumbles_rec,0,,,,,
player,201912160nor,nor,BrowMa01,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,BrowMa01,fumbles_rec_td,0,,,,,
player,201912160nor,nor,BrowMa01,fumbles_forced,0,,,,,
player,201912160nor,nor,HampSa00,def_int,0,,,,,
player,201912160nor,nor,HampSa00,def_int_yds,0,,,,,
player,201912160nor,nor,HampSa00,def_int_td,0,,,,,
player,201912160nor,nor,HampSa00,def_int_long,0,,,,,
player,201912160nor,nor,HampSa00,pass_defended,0,,,,,
player,201912160nor,nor,HampSa00,sacks,0.0,,,,,
player,201912160nor,nor,HampSa00,tackles_combined,1,,,,,
player,201912160nor,nor,HampSa00,tackles_solo,1,,,,,
player,201912160nor,nor,HampSa00,tackles_assists,0,,,,,
player,201912160nor,nor,HampSa00,tackles_loss,1,,,,,
player,201912160nor,nor,HampSa00,qb_hits,0,,,,,
player,201912160nor,nor,HampSa00,fumbles_rec,0,,,,,
player,201912160nor,nor,HampSa00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,HampSa00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,HampSa00,fumbles_forced,0,,,,,
player,201912160nor,nor,TeoxMa00,def_int,0,,,,,
player,201912160nor,nor,TeoxMa00,def_int_yds,0,,,,,
player,201912160nor,nor,TeoxMa00,def_int_td,0,,,,,
player,201912160nor,nor,TeoxMa00,def_int_long,0,,,,,
player,201912160nor,nor,TeoxMa00,pass_defended,0,,,,,
player,201912160nor,nor,TeoxMa00,sacks,0.0,,,,,
player,201912160nor,nor,TeoxMa00,tackles_combined,1,,,,,
player,201912160nor,nor,TeoxMa00,tackles_solo,0,,,,,
player,201912160nor,nor,TeoxMa00,tackles_assists,1,,,,,
player,201912160nor,nor,TeoxMa00,tackles_loss,0,,,,,
player,201912160nor,nor,TeoxMa00,qb_hits,1,,,,,
player,201912160nor,nor,TeoxMa00,fumbles_rec,0,,,,,
player,201912160nor,nor,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,TeoxMa00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,TeoxMa00,fumbles_forced,0,,,,,
player,201912160nor,nor,TuttSh00,def_int,0,,,,,
player,201912160nor,nor,TuttSh00,def_int_yds,0,,,,,
player,201912160nor,nor,TuttSh00,def_int_td,0,,,,,
player,201912160nor,nor,TuttSh00,def_int_long,0,,,,,
player,201912160nor,nor,TuttSh00,pass_defended,0,,,,,
player,201912160nor,nor,TuttSh00,sacks,0.0,,,,,
player,201912160nor,nor,TuttSh00,tackles_combined,1,,,,,
player,201912160nor,nor,TuttSh00,tackles_solo,1,,,,,
player,201912160nor,nor,TuttSh00,tackles_assists,0,,,,,
player,201912160nor,nor,TuttSh00,tackles_loss,0,,,,,
player,201912160nor,nor,TuttSh00,qb_hits,0,,,,,
player,201912160nor,nor,TuttSh00,fumbles_rec,0,,,,,
player,201912160nor,nor,TuttSh00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,TuttSh00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,TuttSh00,fumbles_forced,0,,,,,
player,201912160nor,nor,LattMa01,def_int,0,,,,,
player,201912160nor,nor,LattMa01,def_int_yds,0,,,,,
player,201912160nor,nor,LattMa01,def_int_td,0,,,,,
player,201912160nor,nor,LattMa01,def_int_long,0,,,,,
player,201912160nor,nor,LattMa01,pass_defended,1,,,,,
player,201912160nor,nor,LattMa01,sacks,0.0,,,,,
player,201912160nor,nor,LattMa01,tackles_combined,0,,,,,
player,201912160nor,nor,LattMa01,tackles_solo,0,,,,,
player,201912160nor,nor,LattMa01,tackles_assists,0,,,,,
player,201912160nor,nor,LattMa01,tackles_loss,0,,,,,
player,201912160nor,nor,LattMa01,qb_hits,0,,,,,
player,201912160nor,nor,LattMa01,fumbles_rec,0,,,,,
player,201912160nor,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201912160nor,nor,LattMa01,fumbles_forced,0,,,,,
player,201912160nor,nor,OnyeDa00,def_int,0,,,,,
player,201912160nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201912160nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201912160nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201912160nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201912160nor,nor,OnyeDa00,sacks,0.0,,,,,
player,201912160nor,nor,OnyeDa00,tackles_combined,0,,,,,
player,201912160nor,nor,OnyeDa00,tackles_solo,0,,,,,
player,201912160nor,nor,OnyeDa00,tackles_assists,0,,,,,
player,201912160nor,nor,OnyeDa00,tackles_loss,0,,,,,
player,201912160nor,nor,OnyeDa00,qb_hits,2,,,,,
player,201912160nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201912160nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201912160nor,clt,HineNy00,kick_ret,1,,,,,
player,201912160nor,clt,HineNy00,kick_ret_yds,19,,,,,
player,201912160nor,clt,HineNy00,kick_ret_yds_per_ret,19.0,,,,,
player,201912160nor,clt,HineNy00,kick_ret_td,0,,,,,
player,201912160nor,clt,HineNy00,kick_ret_long,19,,,,,
player,201912160nor,clt,HineNy00,punt_ret,0,,,,,
player,201912160nor,clt,HineNy00,punt_ret_yds,0,,,,,
player,201912160nor,clt,HineNy00,punt_ret_yds_per_ret,,,,,,
player,201912160nor,clt,HineNy00,punt_ret_td,0,,,,,
player,201912160nor,clt,HineNy00,punt_ret_long,0,,,,,
player,201912160nor,nor,HarrDe07,kick_ret,0,,,,,
player,201912160nor,nor,HarrDe07,kick_ret_yds,0,,,,,
player,201912160nor,nor,HarrDe07,kick_ret_yds_per_ret,,,,,,
player,201912160nor,nor,HarrDe07,kick_ret_td,0,,,,,
player,201912160nor,nor,HarrDe07,kick_ret_long,0,,,,,
player,201912160nor,nor,HarrDe07,punt_ret,3,,,,,
player,201912160nor,nor,HarrDe07,punt_ret_yds,29,,,,,
player,201912160nor,nor,HarrDe07,punt_ret_yds_per_ret,9.7,,,,,
player,201912160nor,nor,HarrDe07,punt_ret_td,0,,,,,
player,201912160nor,nor,HarrDe07,punt_ret_long,15,,,,,
player,201912160nor,clt,McLaCh00,xpm,1,,,,,
player,201912160nor,clt,McLaCh00,xpa,1,,,,,
player,201912160nor,clt,McLaCh00,fgm,,,,,,
player,201912160nor,clt,McLaCh00,fga,,,,,,
player,201912160nor,clt,McLaCh00,punt,0,,,,,
player,201912160nor,clt,McLaCh00,punt_yds,0,,,,,
player,201912160nor,clt,McLaCh00,punt_yds_per_punt,,,,,,
player,201912160nor,clt,McLaCh00,punt_long,0,,,,,
player,201912160nor,clt,SancRi00,xpm,,,,,,
player,201912160nor,clt,SancRi00,xpa,,,,,,
player,201912160nor,clt,SancRi00,fgm,,,,,,
player,201912160nor,clt,SancRi00,fga,,,,,,
player,201912160nor,clt,SancRi00,punt,6,,,,,
player,201912160nor,clt,SancRi00,punt_yds,222,,,,,
player,201912160nor,clt,SancRi00,punt_yds_per_punt,37.0,,,,,
player,201912160nor,clt,SancRi00,punt_long,50,,,,,
player,201912160nor,nor,LutzWi00,xpm,4,,,,,
player,201912160nor,nor,LutzWi00,xpa,4,,,,,
player,201912160nor,nor,LutzWi00,fgm,2,,,,,
player,201912160nor,nor,LutzWi00,fga,2,,,,,
player,201912160nor,nor,LutzWi00,punt,0,,,,,
player,201912160nor,nor,LutzWi00,punt_yds,0,,,,,
player,201912160nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201912160nor,nor,LutzWi00,punt_long,0,,,,,
player,201912160nor,nor,MorsTh00,xpm,,,,,,
player,201912160nor,nor,MorsTh00,xpa,,,,,,
player,201912160nor,nor,MorsTh00,fgm,,,,,,
player,201912160nor,nor,MorsTh00,fga,,,,,,
player,201912160nor,nor,MorsTh00,punt,2,,,,,
player,201912160nor,nor,MorsTh00,punt_yds,87,,,,,
player,201912160nor,nor,MorsTh00,punt_yds_per_punt,43.5,,,,,
player,201912160nor,nor,MorsTh00,punt_long,47,,,,,
player,201912160nor,nor,McCoEr01,pos,C,,,,,
player,201912160nor,nor,McCoEr01,offense,67,,,,,
player,201912160nor,nor,McCoEr01,off_pct,100%,,,,,
player,201912160nor,nor,McCoEr01,defense,0,,,,,
player,201912160nor,nor,McCoEr01,def_pct,0%,,,,,
player,201912160nor,nor,McCoEr01,special_teams,6,,,,,
player,201912160nor,nor,McCoEr01,st_pct,25%,,,,,
player,201912160nor,nor,EastNi00,pos,C,,,,,
player,201912160nor,nor,EastNi00,offense,67,,,,,
player,201912160nor,nor,EastNi00,off_pct,100%,,,,,
player,201912160nor,nor,EastNi00,defense,0,,,,,
player,201912160nor,nor,EastNi00,def_pct,0%,,,,,
player,201912160nor,nor,EastNi00,special_teams,6,,,,,
player,201912160nor,nor,EastNi00,st_pct,25%,,,,,
player,201912160nor,nor,ArmsTe00,pos,T,,,,,
player,201912160nor,nor,ArmsTe00,offense,67,,,,,
player,201912160nor,nor,ArmsTe00,off_pct,100%,,,,,
player,201912160nor,nor,ArmsTe00,defense,0,,,,,
player,201912160nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201912160nor,nor,ArmsTe00,special_teams,2,,,,,
player,201912160nor,nor,ArmsTe00,st_pct,8%,,,,,
player,201912160nor,nor,RamcRy00,pos,T,,,,,
player,201912160nor,nor,RamcRy00,offense,61,,,,,
player,201912160nor,nor,RamcRy00,off_pct,91%,,,,,
player,201912160nor,nor,RamcRy00,defense,0,,,,,
player,201912160nor,nor,RamcRy00,def_pct,0%,,,,,
player,201912160nor,nor,RamcRy00,special_teams,6,,,,,
player,201912160nor,nor,RamcRy00,st_pct,25%,,,,,
player,201912160nor,nor,BreeDr00,pos,QB,,,,,
player,201912160nor,nor,BreeDr00,offense,60,,,,,
player,201912160nor,nor,BreeDr00,off_pct,90%,,,,,
player,201912160nor,nor,BreeDr00,defense,0,,,,,
player,201912160nor,nor,BreeDr00,def_pct,0%,,,,,
player,201912160nor,nor,BreeDr00,special_teams,0,,,,,
player,201912160nor,nor,BreeDr00,st_pct,0%,,,,,
player,201912160nor,nor,ThomMi05,pos,WR,,,,,
player,201912160nor,nor,ThomMi05,offense,48,,,,,
player,201912160nor,nor,ThomMi05,off_pct,72%,,,,,
player,201912160nor,nor,ThomMi05,defense,0,,,,,
player,201912160nor,nor,ThomMi05,def_pct,0%,,,,,
player,201912160nor,nor,ThomMi05,special_teams,0,,,,,
player,201912160nor,nor,ThomMi05,st_pct,0%,,,,,
player,201912160nor,nor,HillJo02,pos,TE,,,,,
player,201912160nor,nor,HillJo02,offense,47,,,,,
player,201912160nor,nor,HillJo02,off_pct,70%,,,,,
player,201912160nor,nor,HillJo02,defense,0,,,,,
player,201912160nor,nor,HillJo02,def_pct,0%,,,,,
player,201912160nor,nor,HillJo02,special_teams,10,,,,,
player,201912160nor,nor,HillJo02,st_pct,42%,,,,,
player,201912160nor,nor,SmitTr03,pos,WR,,,,,
player,201912160nor,nor,SmitTr03,offense,45,,,,,
player,201912160nor,nor,SmitTr03,off_pct,67%,,,,,
player,201912160nor,nor,SmitTr03,defense,0,,,,,
player,201912160nor,nor,SmitTr03,def_pct,0%,,,,,
player,201912160nor,nor,SmitTr03,special_teams,1,,,,,
player,201912160nor,nor,SmitTr03,st_pct,4%,,,,,
player,201912160nor,nor,WarfLa00,pos,G,,,,,
player,201912160nor,nor,WarfLa00,offense,43,,,,,
player,201912160nor,nor,WarfLa00,off_pct,64%,,,,,
player,201912160nor,nor,WarfLa00,defense,0,,,,,
player,201912160nor,nor,WarfLa00,def_pct,0%,,,,,
player,201912160nor,nor,WarfLa00,special_teams,4,,,,,
player,201912160nor,nor,WarfLa00,st_pct,17%,,,,,
player,201912160nor,nor,KamaAl00,pos,RB,,,,,
player,201912160nor,nor,KamaAl00,offense,42,,,,,
player,201912160nor,nor,KamaAl00,off_pct,63%,,,,,
player,201912160nor,nor,KamaAl00,defense,0,,,,,
player,201912160nor,nor,KamaAl00,def_pct,0%,,,,,
player,201912160nor,nor,KamaAl00,special_teams,0,,,,,
player,201912160nor,nor,KamaAl00,st_pct,0%,,,,,
player,201912160nor,nor,ClapWi00,pos,C,,,,,
player,201912160nor,nor,ClapWi00,offense,33,,,,,
player,201912160nor,nor,ClapWi00,off_pct,49%,,,,,
player,201912160nor,nor,ClapWi00,defense,0,,,,,
player,201912160nor,nor,ClapWi00,def_pct,0%,,,,,
player,201912160nor,nor,ClapWi00,special_teams,6,,,,,
player,201912160nor,nor,ClapWi00,st_pct,25%,,,,,
player,201912160nor,nor,CookJa02,pos,TE,,,,,
player,201912160nor,nor,CookJa02,offense,28,,,,,
player,201912160nor,nor,CookJa02,off_pct,42%,,,,,
player,201912160nor,nor,CookJa02,defense,0,,,,,
player,201912160nor,nor,CookJa02,def_pct,0%,,,,,
player,201912160nor,nor,CookJa02,special_teams,0,,,,,
player,201912160nor,nor,CookJa02,st_pct,0%,,,,,
player,201912160nor,nor,MurrLa00,pos,RB,,,,,
player,201912160nor,nor,MurrLa00,offense,22,,,,,
player,201912160nor,nor,MurrLa00,off_pct,33%,,,,,
player,201912160nor,nor,MurrLa00,defense,0,,,,,
player,201912160nor,nor,MurrLa00,def_pct,0%,,,,,
player,201912160nor,nor,MurrLa00,special_teams,0,,,,,
player,201912160nor,nor,MurrLa00,st_pct,0%,,,,,
player,201912160nor,nor,LineZa01,pos,FB,,,,,
player,201912160nor,nor,LineZa01,offense,20,,,,,
player,201912160nor,nor,LineZa01,off_pct,30%,,,,,
player,201912160nor,nor,LineZa01,defense,0,,,,,
player,201912160nor,nor,LineZa01,def_pct,0%,,,,,
player,201912160nor,nor,LineZa01,special_teams,10,,,,,
player,201912160nor,nor,LineZa01,st_pct,42%,,,,,
player,201912160nor,nor,GinnTe00,pos,WR,,,,,
player,201912160nor,nor,GinnTe00,offense,19,,,,,
player,201912160nor,nor,GinnTe00,off_pct,28%,,,,,
player,201912160nor,nor,GinnTe00,defense,0,,,,,
player,201912160nor,nor,GinnTe00,def_pct,0%,,,,,
player,201912160nor,nor,GinnTe00,special_teams,1,,,,,
player,201912160nor,nor,GinnTe00,st_pct,4%,,,,,
player,201912160nor,nor,HillTa00,pos,QB,,,,,
player,201912160nor,nor,HillTa00,offense,17,,,,,
player,201912160nor,nor,HillTa00,off_pct,25%,,,,,
player,201912160nor,nor,HillTa00,defense,0,,,,,
player,201912160nor,nor,HillTa00,def_pct,0%,,,,,
player,201912160nor,nor,HillTa00,special_teams,17,,,,,
player,201912160nor,nor,HillTa00,st_pct,71%,,,,,
player,201912160nor,nor,HogaKr00,pos,WR,,,,,
player,201912160nor,nor,HogaKr00,offense,15,,,,,
player,201912160nor,nor,HogaKr00,off_pct,22%,,,,,
player,201912160nor,nor,HogaKr00,defense,0,,,,,
player,201912160nor,nor,HogaKr00,def_pct,0%,,,,,
player,201912160nor,nor,HogaKr00,special_teams,8,,,,,
player,201912160nor,nor,HogaKr00,st_pct,33%,,,,,
player,201912160nor,nor,OmamPa00,pos,G,,,,,
player,201912160nor,nor,OmamPa00,offense,15,,,,,
player,201912160nor,nor,OmamPa00,off_pct,22%,,,,,
player,201912160nor,nor,OmamPa00,defense,0,,,,,
player,201912160nor,nor,OmamPa00,def_pct,0%,,,,,
player,201912160nor,nor,OmamPa00,special_teams,6,,,,,
player,201912160nor,nor,OmamPa00,st_pct,25%,,,,,
player,201912160nor,nor,HarrDe07,pos,WR,,,,,
player,201912160nor,nor,HarrDe07,offense,9,,,,,
player,201912160nor,nor,HarrDe07,off_pct,13%,,,,,
player,201912160nor,nor,HarrDe07,defense,0,,,,,
player,201912160nor,nor,HarrDe07,def_pct,0%,,,,,
player,201912160nor,nor,HarrDe07,special_teams,8,,,,,
player,201912160nor,nor,HarrDe07,st_pct,33%,,,,,
player,201912160nor,nor,WashDw00,pos,RB,,,,,
player,201912160nor,nor,WashDw00,offense,6,,,,,
player,201912160nor,nor,WashDw00,off_pct,9%,,,,,
player,201912160nor,nor,WashDw00,defense,0,,,,,
player,201912160nor,nor,WashDw00,def_pct,0%,,,,,
player,201912160nor,nor,WashDw00,special_teams,16,,,,,
player,201912160nor,nor,WashDw00,st_pct,67%,,,,,
player,201912160nor,nor,BridTe00,pos,QB,,,,,
player,201912160nor,nor,BridTe00,offense,6,,,,,
player,201912160nor,nor,BridTe00,off_pct,9%,,,,,
player,201912160nor,nor,BridTe00,defense,0,,,,,
player,201912160nor,nor,BridTe00,def_pct,0%,,,,,
player,201912160nor,nor,BridTe00,special_teams,0,,,,,
player,201912160nor,nor,BridTe00,st_pct,0%,,,,,
player,201912160nor,nor,ApplEl00,pos,CB,,,,,
player,201912160nor,nor,ApplEl00,offense,0,,,,,
player,201912160nor,nor,ApplEl00,off_pct,0%,,,,,
player,201912160nor,nor,ApplEl00,defense,56,,,,,
player,201912160nor,nor,ApplEl00,def_pct,100%,,,,,
player,201912160nor,nor,ApplEl00,special_teams,2,,,,,
player,201912160nor,nor,ApplEl00,st_pct,8%,,,,,
player,201912160nor,nor,WillMa06,pos,FS,,,,,
player,201912160nor,nor,WillMa06,offense,0,,,,,
player,201912160nor,nor,WillMa06,off_pct,0%,,,,,
player,201912160nor,nor,WillMa06,defense,56,,,,,
player,201912160nor,nor,WillMa06,def_pct,100%,,,,,
player,201912160nor,nor,WillMa06,special_teams,1,,,,,
player,201912160nor,nor,WillMa06,st_pct,4%,,,,,
player,201912160nor,nor,WillP.00,pos,CB,,,,,
player,201912160nor,nor,WillP.00,offense,0,,,,,
player,201912160nor,nor,WillP.00,off_pct,0%,,,,,
player,201912160nor,nor,WillP.00,defense,50,,,,,
player,201912160nor,nor,WillP.00,def_pct,89%,,,,,
player,201912160nor,nor,WillP.00,special_teams,3,,,,,
player,201912160nor,nor,WillP.00,st_pct,12%,,,,,
player,201912160nor,nor,KleiAJ00,pos,LB,,,,,
player,201912160nor,nor,KleiAJ00,offense,0,,,,,
player,201912160nor,nor,KleiAJ00,off_pct,0%,,,,,
player,201912160nor,nor,KleiAJ00,defense,50,,,,,
player,201912160nor,nor,KleiAJ00,def_pct,89%,,,,,
player,201912160nor,nor,KleiAJ00,special_teams,1,,,,,
player,201912160nor,nor,KleiAJ00,st_pct,4%,,,,,
player,201912160nor,nor,DaviDe00,pos,LB,,,,,
player,201912160nor,nor,DaviDe00,offense,0,,,,,
player,201912160nor,nor,DaviDe00,off_pct,0%,,,,,
player,201912160nor,nor,DaviDe00,defense,47,,,,,
player,201912160nor,nor,DaviDe00,def_pct,84%,,,,,
player,201912160nor,nor,DaviDe00,special_teams,1,,,,,
player,201912160nor,nor,DaviDe00,st_pct,4%,,,,,
player,201912160nor,nor,LattMa01,pos,CB,,,,,
player,201912160nor,nor,LattMa01,offense,0,,,,,
player,201912160nor,nor,LattMa01,off_pct,0%,,,,,
player,201912160nor,nor,LattMa01,defense,46,,,,,
player,201912160nor,nor,LattMa01,def_pct,82%,,,,,
player,201912160nor,nor,LattMa01,special_teams,1,,,,,
player,201912160nor,nor,LattMa01,st_pct,4%,,,,,
player,201912160nor,nor,GardCh00,pos,SS,,,,,
player,201912160nor,nor,GardCh00,offense,0,,,,,
player,201912160nor,nor,GardCh00,off_pct,0%,,,,,
player,201912160nor,nor,GardCh00,defense,40,,,,,
player,201912160nor,nor,GardCh00,def_pct,71%,,,,,
player,201912160nor,nor,GardCh00,special_teams,4,,,,,
player,201912160nor,nor,GardCh00,st_pct,17%,,,,,
player,201912160nor,nor,HendTr00,pos,DE,,,,,
player,201912160nor,nor,HendTr00,offense,0,,,,,
player,201912160nor,nor,HendTr00,off_pct,0%,,,,,
player,201912160nor,nor,HendTr00,defense,29,,,,,
player,201912160nor,nor,HendTr00,def_pct,52%,,,,,
player,201912160nor,nor,HendTr00,special_teams,8,,,,,
player,201912160nor,nor,HendTr00,st_pct,33%,,,,,
player,201912160nor,nor,OnyeDa00,pos,DT,,,,,
player,201912160nor,nor,OnyeDa00,offense,0,,,,,
player,201912160nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201912160nor,nor,OnyeDa00,defense,29,,,,,
player,201912160nor,nor,OnyeDa00,def_pct,52%,,,,,
player,201912160nor,nor,OnyeDa00,special_teams,1,,,,,
player,201912160nor,nor,OnyeDa00,st_pct,4%,,,,,
player,201912160nor,nor,JordCa00,pos,DE,,,,,
player,201912160nor,nor,JordCa00,offense,0,,,,,
player,201912160nor,nor,JordCa00,off_pct,0%,,,,,
player,201912160nor,nor,JordCa00,defense,29,,,,,
player,201912160nor,nor,JordCa00,def_pct,52%,,,,,
player,201912160nor,nor,JordCa00,special_teams,1,,,,,
player,201912160nor,nor,JordCa00,st_pct,4%,,,,,
player,201912160nor,nor,GranCa01,pos,DE,,,,,
player,201912160nor,nor,GranCa01,offense,0,,,,,
player,201912160nor,nor,GranCa01,off_pct,0%,,,,,
player,201912160nor,nor,GranCa01,defense,28,,,,,
player,201912160nor,nor,GranCa01,def_pct,50%,,,,,
player,201912160nor,nor,GranCa01,special_teams,13,,,,,
player,201912160nor,nor,GranCa01,st_pct,54%,,,,,
player,201912160nor,nor,EdwaMa01,pos,DT,,,,,
player,201912160nor,nor,EdwaMa01,offense,0,,,,,
player,201912160nor,nor,EdwaMa01,off_pct,0%,,,,,
player,201912160nor,nor,EdwaMa01,defense,26,,,,,
player,201912160nor,nor,EdwaMa01,def_pct,46%,,,,,
player,201912160nor,nor,EdwaMa01,special_teams,1,,,,,
player,201912160nor,nor,EdwaMa01,st_pct,4%,,,,,
player,201912160nor,nor,TuttSh00,pos,DT,,,,,
player,201912160nor,nor,TuttSh00,offense,0,,,,,
player,201912160nor,nor,TuttSh00,off_pct,0%,,,,,
player,201912160nor,nor,TuttSh00,defense,25,,,,,
player,201912160nor,nor,TuttSh00,def_pct,45%,,,,,
player,201912160nor,nor,TuttSh00,special_teams,1,,,,,
player,201912160nor,nor,TuttSh00,st_pct,4%,,,,,
player,201912160nor,nor,StalTa00,pos,NT,,,,,
player,201912160nor,nor,StalTa00,offense,0,,,,,
player,201912160nor,nor,StalTa00,off_pct,0%,,,,,
player,201912160nor,nor,StalTa00,defense,25,,,,,
player,201912160nor,nor,StalTa00,def_pct,45%,,,,,
player,201912160nor,nor,StalTa00,special_teams,0,,,,,
player,201912160nor,nor,StalTa00,st_pct,0%,,,,,
player,201912160nor,nor,BrowMa01,pos,NT,,,,,
player,201912160nor,nor,BrowMa01,offense,0,,,,,
player,201912160nor,nor,BrowMa01,off_pct,0%,,,,,
player,201912160nor,nor,BrowMa01,defense,22,,,,,
player,201912160nor,nor,BrowMa01,def_pct,39%,,,,,
player,201912160nor,nor,BrowMa01,special_teams,2,,,,,
player,201912160nor,nor,BrowMa01,st_pct,8%,,,,,
player,201912160nor,nor,RobeCr00,pos,LB,,,,,
player,201912160nor,nor,RobeCr00,offense,0,,,,,
player,201912160nor,nor,RobeCr00,off_pct,0%,,,,,
player,201912160nor,nor,RobeCr00,defense,20,,,,,
player,201912160nor,nor,RobeCr00,def_pct,36%,,,,,
player,201912160nor,nor,RobeCr00,special_teams,18,,,,,
player,201912160nor,nor,RobeCr00,st_pct,75%,,,,,
player,201912160nor,nor,HampSa00,pos,FS,,,,,
player,201912160nor,nor,HampSa00,offense,0,,,,,
player,201912160nor,nor,HampSa00,off_pct,0%,,,,,
player,201912160nor,nor,HampSa00,defense,16,,,,,
player,201912160nor,nor,HampSa00,def_pct,29%,,,,,
player,201912160nor,nor,HampSa00,special_teams,13,,,,,
player,201912160nor,nor,HampSa00,st_pct,54%,,,,,
player,201912160nor,nor,TeoxMa00,pos,LB,,,,,
player,201912160nor,nor,TeoxMa00,offense,0,,,,,
player,201912160nor,nor,TeoxMa00,off_pct,0%,,,,,
player,201912160nor,nor,TeoxMa00,defense,12,,,,,
player,201912160nor,nor,TeoxMa00,def_pct,21%,,,,,
player,201912160nor,nor,TeoxMa00,special_teams,2,,,,,
player,201912160nor,nor,TeoxMa00,st_pct,8%,,,,,
player,201912160nor,nor,GreeT.00,pos,SS,,,,,
player,201912160nor,nor,GreeT.00,offense,0,,,,,
player,201912160nor,nor,GreeT.00,off_pct,0%,,,,,
player,201912160nor,nor,GreeT.00,defense,10,,,,,
player,201912160nor,nor,GreeT.00,def_pct,18%,,,,,
player,201912160nor,nor,GreeT.00,special_teams,12,,,,,
player,201912160nor,nor,GreeT.00,st_pct,50%,,,,,
player,201912160nor,nor,GrayJ.00,pos,SS,,,,,
player,201912160nor,nor,GrayJ.00,offense,0,,,,,
player,201912160nor,nor,GrayJ.00,off_pct,0%,,,,,
player,201912160nor,nor,GrayJ.00,defense,0,,,,,
player,201912160nor,nor,GrayJ.00,def_pct,0%,,,,,
player,201912160nor,nor,GrayJ.00,special_teams,17,,,,,
player,201912160nor,nor,GrayJ.00,st_pct,71%,,,,,
player,201912160nor,nor,HardJu01,pos,CB,,,,,
player,201912160nor,nor,HardJu01,offense,0,,,,,
player,201912160nor,nor,HardJu01,off_pct,0%,,,,,
player,201912160nor,nor,HardJu01,defense,0,,,,,
player,201912160nor,nor,HardJu01,def_pct,0%,,,,,
player,201912160nor,nor,HardJu01,special_teams,16,,,,,
player,201912160nor,nor,HardJu01,st_pct,67%,,,,,
player,201912160nor,nor,LutzWi00,pos,K,,,,,
player,201912160nor,nor,LutzWi00,offense,0,,,,,
player,201912160nor,nor,LutzWi00,off_pct,0%,,,,,
player,201912160nor,nor,LutzWi00,defense,0,,,,,
player,201912160nor,nor,LutzWi00,def_pct,0%,,,,,
player,201912160nor,nor,LutzWi00,special_teams,12,,,,,
