game,2019,8,20191027,201910270nor,crd,"Arizona Cardinals",9,nor,"New Orleans Saints",31
player,201910270nor,nor,WillMa06,tackles_assists,0,,,,,
player,201910270nor,nor,WillMa06,tackles_loss,0,,,,,
player,201910270nor,nor,WillMa06,qb_hits,0,,,,,
player,201910270nor,nor,WillMa06,fumbles_rec,0,,,,,
player,201910270nor,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201910270nor,nor,WillMa06,fumbles_forced,0,,,,,
player,201910270nor,nor,BrowMa01,def_int,0,,,,,
player,201910270nor,nor,BrowMa01,def_int_yds,0,,,,,
player,201910270nor,nor,BrowMa01,def_int_td,0,,,,,
player,201910270nor,nor,BrowMa01,def_int_long,0,,,,,
player,201910270nor,nor,BrowMa01,pass_defended,0,,,,,
player,201910270nor,nor,BrowMa01,sacks,0.0,,,,,
player,201910270nor,nor,BrowMa01,tackles_combined,1,,,,,
player,201910270nor,nor,BrowMa01,tackles_solo,1,,,,,
player,201910270nor,nor,BrowMa01,tackles_assists,0,,,,,
player,201910270nor,nor,BrowMa01,tackles_loss,0,,,,,
player,201910270nor,nor,BrowMa01,qb_hits,0,,,,,
player,201910270nor,nor,BrowMa01,fumbles_rec,0,,,,,
player,201910270nor,nor,BrowMa01,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,BrowMa01,fumbles_rec_td,0,,,,,
player,201910270nor,nor,BrowMa01,fumbles_forced,0,,,,,
player,201910270nor,nor,HendTr00,def_int,0,,,,,
player,201910270nor,nor,HendTr00,def_int_yds,0,,,,,
player,201910270nor,nor,HendTr00,def_int_td,0,,,,,
player,201910270nor,nor,HendTr00,def_int_long,0,,,,,
player,201910270nor,nor,HendTr00,pass_defended,0,,,,,
player,201910270nor,nor,HendTr00,sacks,0.0,,,,,
player,201910270nor,nor,HendTr00,tackles_combined,1,,,,,
player,201910270nor,nor,HendTr00,tackles_solo,1,,,,,
player,201910270nor,nor,HendTr00,tackles_assists,0,,,,,
player,201910270nor,nor,HendTr00,tackles_loss,1,,,,,
player,201910270nor,nor,HendTr00,qb_hits,0,,,,,
player,201910270nor,nor,HendTr00,fumbles_rec,0,,,,,
player,201910270nor,nor,HendTr00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,HendTr00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,HendTr00,fumbles_forced,0,,,,,
player,201910270nor,crd,CoopPh00,kick_ret,1,,,,,
player,201910270nor,crd,CoopPh00,kick_ret_yds,39,,,,,
player,201910270nor,crd,CoopPh00,kick_ret_yds_per_ret,39.0,,,,,
player,201910270nor,crd,CoopPh00,kick_ret_td,0,,,,,
player,201910270nor,crd,CoopPh00,kick_ret_long,39,,,,,
player,201910270nor,crd,CoopPh00,punt_ret,1,,,,,
player,201910270nor,crd,CoopPh00,punt_ret_yds,8,,,,,
player,201910270nor,crd,CoopPh00,punt_ret_yds_per_ret,8.0,,,,,
player,201910270nor,crd,CoopPh00,punt_ret_td,0,,,,,
player,201910270nor,crd,CoopPh00,punt_ret_long,8,,,,,
player,201910270nor,nor,HarrDe07,kick_ret,0,,,,,
player,201910270nor,nor,HarrDe07,kick_ret_yds,0,,,,,
player,201910270nor,nor,HarrDe07,kick_ret_yds_per_ret,,,,,,
player,201910270nor,nor,HarrDe07,kick_ret_td,0,,,,,
player,201910270nor,nor,HarrDe07,kick_ret_long,0,,,,,
player,201910270nor,nor,HarrDe07,punt_ret,3,,,,,
player,201910270nor,nor,HarrDe07,punt_ret_yds,17,,,,,
player,201910270nor,nor,HarrDe07,punt_ret_yds_per_ret,5.7,,,,,
player,201910270nor,nor,HarrDe07,punt_ret_td,0,,,,,
player,201910270nor,nor,HarrDe07,punt_ret_long,8,,,,,
player,201910270nor,crd,LeexAn20,xpm,,,,,,
player,201910270nor,crd,LeexAn20,xpa,,,,,,
player,201910270nor,crd,LeexAn20,fgm,,,,,,
player,201910270nor,crd,LeexAn20,fga,,,,,,
player,201910270nor,crd,LeexAn20,punt,5,,,,,
player,201910270nor,crd,LeexAn20,punt_yds,238,,,,,
player,201910270nor,crd,LeexAn20,punt_yds_per_punt,47.6,,,,,
player,201910270nor,crd,LeexAn20,punt_long,57,,,,,
player,201910270nor,crd,GonzZa00,xpm,,,,,,
player,201910270nor,crd,GonzZa00,xpa,,,,,,
player,201910270nor,crd,GonzZa00,fgm,3,,,,,
player,201910270nor,crd,GonzZa00,fga,3,,,,,
player,201910270nor,crd,GonzZa00,punt,0,,,,,
player,201910270nor,crd,GonzZa00,punt_yds,0,,,,,
player,201910270nor,crd,GonzZa00,punt_yds_per_punt,,,,,,
player,201910270nor,crd,GonzZa00,punt_long,0,,,,,
player,201910270nor,nor,LutzWi00,xpm,4,,,,,
player,201910270nor,nor,LutzWi00,xpa,4,,,,,
player,201910270nor,nor,LutzWi00,fgm,1,,,,,
player,201910270nor,nor,LutzWi00,fga,2,,,,,
player,201910270nor,nor,LutzWi00,punt,0,,,,,
player,201910270nor,nor,LutzWi00,punt_yds,0,,,,,
player,201910270nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201910270nor,nor,LutzWi00,punt_long,0,,,,,
player,201910270nor,nor,MorsTh00,xpm,,,,,,
player,201910270nor,nor,MorsTh00,xpa,,,,,,
player,201910270nor,nor,MorsTh00,fgm,,,,,,
player,201910270nor,nor,MorsTh00,fga,,,,,,
player,201910270nor,nor,MorsTh00,punt,2,,,,,
player,201910270nor,nor,MorsTh00,punt_yds,88,,,,,
player,201910270nor,nor,MorsTh00,punt_yds_per_punt,44.0,,,,,
player,201910270nor,nor,MorsTh00,punt_long,50,,,,,
player,201910270nor,nor,RamcRy00,pos,T,,,,,
player,201910270nor,nor,RamcRy00,offense,76,,,,,
player,201910270nor,nor,RamcRy00,off_pct,100%,,,,,
player,201910270nor,nor,RamcRy00,defense,0,,,,,
player,201910270nor,nor,RamcRy00,def_pct,0%,,,,,
player,201910270nor,nor,RamcRy00,special_teams,6,,,,,
player,201910270nor,nor,RamcRy00,st_pct,21%,,,,,
player,201910270nor,nor,WarfLa00,pos,G,,,,,
player,201910270nor,nor,WarfLa00,offense,76,,,,,
player,201910270nor,nor,WarfLa00,off_pct,100%,,,,,
player,201910270nor,nor,WarfLa00,defense,0,,,,,
player,201910270nor,nor,WarfLa00,def_pct,0%,,,,,
player,201910270nor,nor,WarfLa00,special_teams,6,,,,,
player,201910270nor,nor,WarfLa00,st_pct,21%,,,,,
player,201910270nor,nor,ArmsTe00,pos,T,,,,,
player,201910270nor,nor,ArmsTe00,offense,71,,,,,
player,201910270nor,nor,ArmsTe00,off_pct,93%,,,,,
player,201910270nor,nor,ArmsTe00,defense,0,,,,,
player,201910270nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201910270nor,nor,ArmsTe00,special_teams,6,,,,,
player,201910270nor,nor,ArmsTe00,st_pct,21%,,,,,
player,201910270nor,nor,PeatAn00,pos,G,,,,,
player,201910270nor,nor,PeatAn00,offense,71,,,,,
player,201910270nor,nor,PeatAn00,off_pct,93%,,,,,
player,201910270nor,nor,PeatAn00,defense,0,,,,,
player,201910270nor,nor,PeatAn00,def_pct,0%,,,,,
player,201910270nor,nor,PeatAn00,special_teams,6,,,,,
player,201910270nor,nor,PeatAn00,st_pct,21%,,,,,
player,201910270nor,nor,McCoEr01,pos,C,,,,,
player,201910270nor,nor,McCoEr01,offense,70,,,,,
player,201910270nor,nor,McCoEr01,off_pct,92%,,,,,
player,201910270nor,nor,McCoEr01,defense,0,,,,,
player,201910270nor,nor,McCoEr01,def_pct,0%,,,,,
player,201910270nor,nor,McCoEr01,special_teams,6,,,,,
player,201910270nor,nor,McCoEr01,st_pct,21%,,,,,
player,201910270nor,nor,BreeDr00,pos,QB,,,,,
player,201910270nor,nor,BreeDr00,offense,70,,,,,
player,201910270nor,nor,BreeDr00,off_pct,92%,,,,,
player,201910270nor,nor,BreeDr00,defense,0,,,,,
player,201910270nor,nor,BreeDr00,def_pct,0%,,,,,
player,201910270nor,nor,BreeDr00,special_teams,0,,,,,
player,201910270nor,nor,BreeDr00,st_pct,0%,,,,,
player,201910270nor,nor,ThomMi05,pos,WR,,,,,
player,201910270nor,nor,ThomMi05,offense,68,,,,,
player,201910270nor,nor,ThomMi05,off_pct,89%,,,,,
player,201910270nor,nor,ThomMi05,defense,0,,,,,
player,201910270nor,nor,ThomMi05,def_pct,0%,,,,,
player,201910270nor,nor,ThomMi05,special_teams,0,,,,,
player,201910270nor,nor,ThomMi05,st_pct,0%,,,,,
player,201910270nor,nor,MurrLa00,pos,RB,,,,,
player,201910270nor,nor,MurrLa00,offense,62,,,,,
player,201910270nor,nor,MurrLa00,off_pct,82%,,,,,
player,201910270nor,nor,MurrLa00,defense,0,,,,,
player,201910270nor,nor,MurrLa00,def_pct,0%,,,,,
player,201910270nor,nor,MurrLa00,special_teams,0,,,,,
player,201910270nor,nor,MurrLa00,st_pct,0%,,,,,
player,201910270nor,nor,HillJo02,pos,TE,,,,,
player,201910270nor,nor,HillJo02,offense,56,,,,,
player,201910270nor,nor,HillJo02,off_pct,74%,,,,,
player,201910270nor,nor,HillJo02,defense,0,,,,,
player,201910270nor,nor,HillJo02,def_pct,0%,,,,,
player,201910270nor,nor,HillJo02,special_teams,6,,,,,
player,201910270nor,nor,HillJo02,st_pct,21%,,,,,
player,201910270nor,nor,GinnTe00,pos,WR,,,,,
player,201910270nor,nor,GinnTe00,offense,43,,,,,
player,201910270nor,nor,GinnTe00,off_pct,57%,,,,,
player,201910270nor,nor,GinnTe00,defense,0,,,,,
player,201910270nor,nor,GinnTe00,def_pct,0%,,,,,
player,201910270nor,nor,GinnTe00,special_teams,0,,,,,
player,201910270nor,nor,GinnTe00,st_pct,0%,,,,,
player,201910270nor,nor,CarrAu00,pos,WR,,,,,
player,201910270nor,nor,CarrAu00,offense,41,,,,,
player,201910270nor,nor,CarrAu00,off_pct,54%,,,,,
player,201910270nor,nor,CarrAu00,defense,0,,,,,
player,201910270nor,nor,CarrAu00,def_pct,0%,,,,,
player,201910270nor,nor,CarrAu00,special_teams,1,,,,,
player,201910270nor,nor,CarrAu00,st_pct,4%,,,,,
player,201910270nor,nor,LineZa01,pos,FB,,,,,
player,201910270nor,nor,LineZa01,offense,33,,,,,
player,201910270nor,nor,LineZa01,off_pct,43%,,,,,
player,201910270nor,nor,LineZa01,defense,0,,,,,
player,201910270nor,nor,LineZa01,def_pct,0%,,,,,
player,201910270nor,nor,LineZa01,special_teams,11,,,,,
player,201910270nor,nor,LineZa01,st_pct,39%,,,,,
player,201910270nor,nor,ArnoDa00,pos,TE,,,,,
player,201910270nor,nor,ArnoDa00,offense,27,,,,,
player,201910270nor,nor,ArnoDa00,off_pct,36%,,,,,
player,201910270nor,nor,ArnoDa00,defense,0,,,,,
player,201910270nor,nor,ArnoDa00,def_pct,0%,,,,,
player,201910270nor,nor,ArnoDa00,special_teams,8,,,,,
player,201910270nor,nor,ArnoDa00,st_pct,29%,,,,,
player,201910270nor,nor,ClapWi00,pos,C,,,,,
player,201910270nor,nor,ClapWi00,offense,24,,,,,
player,201910270nor,nor,ClapWi00,off_pct,32%,,,,,
player,201910270nor,nor,ClapWi00,defense,0,,,,,
player,201910270nor,nor,ClapWi00,def_pct,0%,,,,,
player,201910270nor,nor,ClapWi00,special_teams,6,,,,,
player,201910270nor,nor,ClapWi00,st_pct,21%,,,,,
player,201910270nor,nor,HillTa00,pos,QB,,,,,
player,201910270nor,nor,HillTa00,offense,15,,,,,
player,201910270nor,nor,HillTa00,off_pct,20%,,,,,
player,201910270nor,nor,HillTa00,defense,0,,,,,
player,201910270nor,nor,HillTa00,def_pct,0%,,,,,
player,201910270nor,nor,HillTa00,special_teams,19,,,,,
player,201910270nor,nor,HillTa00,st_pct,68%,,,,,
player,201910270nor,nor,HogaKr00,pos,WR,,,,,
player,201910270nor,nor,HogaKr00,offense,10,,,,,
player,201910270nor,nor,HogaKr00,off_pct,13%,,,,,
player,201910270nor,nor,HogaKr00,defense,0,,,,,
player,201910270nor,nor,HogaKr00,def_pct,0%,,,,,
player,201910270nor,nor,HogaKr00,special_teams,4,,,,,
player,201910270nor,nor,HogaKr00,st_pct,14%,,,,,
player,201910270nor,nor,HarrDe07,pos,WR,,,,,
player,201910270nor,nor,HarrDe07,offense,7,,,,,
player,201910270nor,nor,HarrDe07,off_pct,9%,,,,,
player,201910270nor,nor,HarrDe07,defense,0,,,,,
player,201910270nor,nor,HarrDe07,def_pct,0%,,,,,
player,201910270nor,nor,HarrDe07,special_teams,10,,,,,
player,201910270nor,nor,HarrDe07,st_pct,36%,,,,,
player,201910270nor,nor,WashDw00,pos,RB,,,,,
player,201910270nor,nor,WashDw00,offense,6,,,,,
player,201910270nor,nor,WashDw00,off_pct,8%,,,,,
player,201910270nor,nor,WashDw00,defense,0,,,,,
player,201910270nor,nor,WashDw00,def_pct,0%,,,,,
player,201910270nor,nor,WashDw00,special_teams,13,,,,,
player,201910270nor,nor,WashDw00,st_pct,46%,,,,,
player,201910270nor,nor,OmamPa00,pos,G,,,,,
player,201910270nor,nor,OmamPa00,offense,5,,,,,
player,201910270nor,nor,OmamPa00,off_pct,7%,,,,,
player,201910270nor,nor,OmamPa00,defense,0,,,,,
player,201910270nor,nor,OmamPa00,def_pct,0%,,,,,
player,201910270nor,nor,OmamPa00,special_teams,6,,,,,
player,201910270nor,nor,OmamPa00,st_pct,21%,,,,,
player,201910270nor,nor,BridTe00,pos,QB,,,,,
player,201910270nor,nor,BridTe00,offense,5,,,,,
player,201910270nor,nor,BridTe00,off_pct,7%,,,,,
player,201910270nor,nor,BridTe00,defense,0,,,,,
player,201910270nor,nor,BridTe00,def_pct,0%,,,,,
player,201910270nor,nor,BridTe00,special_teams,0,,,,,
player,201910270nor,nor,BridTe00,st_pct,0%,,,,,
player,201910270nor,nor,BellVo00,pos,SS,,,,,
player,201910270nor,nor,BellVo00,offense,0,,,,,
player,201910270nor,nor,BellVo00,off_pct,0%,,,,,
player,201910270nor,nor,BellVo00,defense,49,,,,,
player,201910270nor,nor,BellVo00,def_pct,100%,,,,,
player,201910270nor,nor,BellVo00,special_teams,6,,,,,
player,201910270nor,nor,BellVo00,st_pct,21%,,,,,
player,201910270nor,nor,LattMa01,pos,CB,,,,,
player,201910270nor,nor,LattMa01,offense,0,,,,,
player,201910270nor,nor,LattMa01,off_pct,0%,,,,,
player,201910270nor,nor,LattMa01,defense,49,,,,,
player,201910270nor,nor,LattMa01,def_pct,100%,,,,,
player,201910270nor,nor,LattMa01,special_teams,0,,,,,
player,201910270nor,nor,LattMa01,st_pct,0%,,,,,
player,201910270nor,nor,ApplEl00,pos,CB,,,,,
player,201910270nor,nor,ApplEl00,offense,0,,,,,
player,201910270nor,nor,ApplEl00,off_pct,0%,,,,,
player,201910270nor,nor,ApplEl00,defense,49,,,,,
player,201910270nor,nor,ApplEl00,def_pct,100%,,,,,
player,201910270nor,nor,ApplEl00,special_teams,0,,,,,
player,201910270nor,nor,ApplEl00,st_pct,0%,,,,,
player,201910270nor,nor,WillMa06,pos,FS,,,,,
player,201910270nor,nor,WillMa06,offense,0,,,,,
player,201910270nor,nor,WillMa06,off_pct,0%,,,,,
player,201910270nor,nor,WillMa06,defense,49,,,,,
player,201910270nor,nor,WillMa06,def_pct,100%,,,,,
player,201910270nor,nor,WillMa06,special_teams,0,,,,,
player,201910270nor,nor,WillMa06,st_pct,0%,,,,,
player,201910270nor,nor,DaviDe00,pos,LB,,,,,
player,201910270nor,nor,DaviDe00,offense,0,,,,,
player,201910270nor,nor,DaviDe00,off_pct,0%,,,,,
player,201910270nor,nor,DaviDe00,defense,49,,,,,
player,201910270nor,nor,DaviDe00,def_pct,100%,,,,,
player,201910270nor,nor,DaviDe00,special_teams,0,,,,,
player,201910270nor,nor,DaviDe00,st_pct,0%,,,,,
player,201910270nor,nor,GardCh00,pos,SS,,,,,
player,201910270nor,nor,GardCh00,offense,0,,,,,
player,201910270nor,nor,GardCh00,off_pct,0%,,,,,
player,201910270nor,nor,GardCh00,defense,48,,,,,
player,201910270nor,nor,GardCh00,def_pct,98%,,,,,
player,201910270nor,nor,GardCh00,special_teams,3,,,,,
player,201910270nor,nor,GardCh00,st_pct,11%,,,,,
player,201910270nor,nor,JordCa00,pos,DE,,,,,
player,201910270nor,nor,JordCa00,offense,0,,,,,
player,201910270nor,nor,JordCa00,off_pct,0%,,,,,
player,201910270nor,nor,JordCa00,defense,43,,,,,
player,201910270nor,nor,JordCa00,def_pct,88%,,,,,
player,201910270nor,nor,JordCa00,special_teams,3,,,,,
player,201910270nor,nor,JordCa00,st_pct,11%,,,,,
player,201910270nor,nor,KleiAJ00,pos,LB,,,,,
player,201910270nor,nor,KleiAJ00,offense,0,,,,,
player,201910270nor,nor,KleiAJ00,off_pct,0%,,,,,
player,201910270nor,nor,KleiAJ00,defense,39,,,,,
player,201910270nor,nor,KleiAJ00,def_pct,80%,,,,,
player,201910270nor,nor,KleiAJ00,special_teams,3,,,,,
player,201910270nor,nor,KleiAJ00,st_pct,11%,,,,,
player,201910270nor,nor,RankSh00,pos,DT,,,,,
player,201910270nor,nor,RankSh00,offense,0,,,,,
player,201910270nor,nor,RankSh00,off_pct,0%,,,,,
player,201910270nor,nor,RankSh00,defense,31,,,,,
player,201910270nor,nor,RankSh00,def_pct,63%,,,,,
player,201910270nor,nor,RankSh00,special_teams,0,,,,,
player,201910270nor,nor,RankSh00,st_pct,0%,,,,,
player,201910270nor,nor,DaveMa00,pos,DE,,,,,
player,201910270nor,nor,DaveMa00,offense,0,,,,,
player,201910270nor,nor,DaveMa00,off_pct,0%,,,,,
player,201910270nor,nor,DaveMa00,defense,26,,,,,
player,201910270nor,nor,DaveMa00,def_pct,53%,,,,,
player,201910270nor,nor,DaveMa00,special_teams,3,,,,,
player,201910270nor,nor,DaveMa00,st_pct,11%,,,,,
player,201910270nor,nor,TuttSh00,pos,DT,,,,,
player,201910270nor,nor,TuttSh00,offense,0,,,,,
player,201910270nor,nor,TuttSh00,off_pct,0%,,,,,
player,201910270nor,nor,TuttSh00,defense,21,,,,,
player,201910270nor,nor,TuttSh00,def_pct,43%,,,,,
player,201910270nor,nor,TuttSh00,special_teams,0,,,,,
player,201910270nor,nor,TuttSh00,st_pct,0%,,,,,
player,201910270nor,nor,OnyeDa00,pos,DT,,,,,
player,201910270nor,nor,OnyeDa00,offense,0,,,,,
player,201910270nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201910270nor,nor,OnyeDa00,defense,20,,,,,
player,201910270nor,nor,OnyeDa00,def_pct,41%,,,,,
player,201910270nor,nor,OnyeDa00,special_teams,3,,,,,
player,201910270nor,nor,OnyeDa00,st_pct,11%,,,,,
player,201910270nor,nor,AlonKi00,pos,LB,,,,,
player,201910270nor,nor,AlonKi00,offense,0,,,,,
player,201910270nor,nor,AlonKi00,off_pct,0%,,,,,
player,201910270nor,nor,AlonKi00,defense,20,,,,,
player,201910270nor,nor,AlonKi00,def_pct,41%,,,,,
player,201910270nor,nor,AlonKi00,special_teams,0,,,,,
player,201910270nor,nor,AlonKi00,st_pct,0%,,,,,
player,201910270nor,nor,BrowMa01,pos,NT,,,,,
player,201910270nor,nor,BrowMa01,offense,0,,,,,
player,201910270nor,nor,BrowMa01,off_pct,0%,,,,,
player,201910270nor,nor,BrowMa01,defense,19,,,,,
player,201910270nor,nor,BrowMa01,def_pct,39%,,,,,
player,201910270nor,nor,BrowMa01,special_teams,3,,,,,
player,201910270nor,nor,BrowMa01,st_pct,11%,,,,,
player,201910270nor,nor,HendTr00,pos,DE,,,,,
player,201910270nor,nor,HendTr00,offense,0,,,,,
player,201910270nor,nor,HendTr00,off_pct,0%,,,,,
player,201910270nor,nor,HendTr00,defense,15,,,,,
player,201910270nor,nor,HendTr00,def_pct,31%,,,,,
player,201910270nor,nor,HendTr00,special_teams,9,,,,,
player,201910270nor,nor,HendTr00,st_pct,32%,,,,,
player,201910270nor,nor,EdwaMa01,pos,DT,,,,,
player,201910270nor,nor,EdwaMa01,offense,0,,,,,
player,201910270nor,nor,EdwaMa01,off_pct,0%,,,,,
player,201910270nor,nor,EdwaMa01,defense,12,,,,,
player,201910270nor,nor,EdwaMa01,def_pct,24%,,,,,
player,201910270nor,nor,EdwaMa01,special_teams,3,,,,,
player,201910270nor,nor,EdwaMa01,st_pct,11%,,,,,
player,201910270nor,nor,RobeCr00,pos,LB,,,,,
player,201910270nor,nor,RobeCr00,offense,0,,,,,
player,201910270nor,nor,RobeCr00,off_pct,0%,,,,,
player,201910270nor,nor,RobeCr00,defense,0,,,,,
player,201910270nor,nor,RobeCr00,def_pct,0%,,,,,
player,201910270nor,nor,RobeCr00,special_teams,22,,,,,
player,201910270nor,nor,RobeCr00,st_pct,79%,,,,,
player,201910270nor,nor,AnthSt00,pos,LB,,,,,
player,201910270nor,nor,AnthSt00,offense,0,,,,,
player,201910270nor,nor,AnthSt00,off_pct,0%,,,,,
player,201910270nor,nor,AnthSt00,defense,0,,,,,
player,201910270nor,nor,AnthSt00,def_pct,0%,,,,,
player,201910270nor,nor,AnthSt00,special_teams,22,,,,,
player,201910270nor,nor,AnthSt00,st_pct,79%,,,,,
player,201910270nor,nor,HardJu01,pos,CB,,,,,
player,201910270nor,nor,HardJu01,offense,0,,,,,
player,201910270nor,nor,HardJu01,off_pct,0%,,,,,
player,201910270nor,nor,HardJu01,defense,0,,,,,
player,201910270nor,nor,HardJu01,def_pct,0%,,,,,
player,201910270nor,nor,HardJu01,special_teams,22,,,,,
player,201910270nor,nor,HardJu01,st_pct,79%,,,,,
player,201910270nor,nor,BadeJo00,pos,CB,,,,,
player,201910270nor,nor,BadeJo00,offense,0,,,,,
player,201910270nor,nor,BadeJo00,off_pct,0%,,,,,
player,201910270nor,nor,BadeJo00,defense,0,,,,,
player,201910270nor,nor,BadeJo00,def_pct,0%,,,,,
player,201910270nor,nor,BadeJo00,special_teams,19,,,,,
player,201910270nor,nor,BadeJo00,st_pct,68%,,,,,
player,201910270nor,nor,HampSa00,pos,FS,,,,,
player,201910270nor,nor,HampSa00,offense,0,,,,,
player,201910270nor,nor,HampSa00,off_pct,0%,,,,,
player,201910270nor,nor,HampSa00,defense,0,,,,,
player,201910270nor,nor,HampSa00,def_pct,0%,,,,,
player,201910270nor,nor,HampSa00,special_teams,16,,,,,
player,201910270nor,nor,HampSa00,st_pct,57%,,,,,
player,201910270nor,nor,GrayJ.00,pos,SS,,,,,
player,201910270nor,nor,GrayJ.00,offense,0,,,,,
player,201910270nor,nor,GrayJ.00,off_pct,0%,,,,,
player,201910270nor,nor,GrayJ.00,defense,0,,,,,
player,201910270nor,nor,GrayJ.00,def_pct,0%,,,,,
player,201910270nor,nor,GrayJ.00,special_teams,15,,,,,
player,201910270nor,nor,GrayJ.00,st_pct,54%,,,,,
player,201910270nor,nor,LutzWi00,pos,K,,,,,
player,201910270nor,nor,LutzWi00,offense,0,,,,,
player,201910270nor,nor,LutzWi00,off_pct,0%,,,,,
player,201910270nor,nor,LutzWi00,defense,0,,,,,
player,201910270nor,nor,LutzWi00,def_pct,0%,,,,,
player,201910270nor,nor,LutzWi00,special_teams,12,,,,,
player,201910270nor,nor,LutzWi00,st_pct,43%,,,,,
player,201910270nor,nor,CrawKe02,pos,CB,,,,,
player,201910270nor,nor,CrawKe02,offense,0,,,,,
player,201910270nor,nor,CrawKe02,off_pct,0%,,,,,
player,201910270nor,nor,CrawKe02,defense,0,,,,,
player,201910270nor,nor,CrawKe02,def_pct,0%,,,,,
player,201910270nor,nor,CrawKe02,special_teams,12,,,,,
player,201910270nor,nor,CrawKe02,st_pct,43%,,,,,
player,201910270nor,nor,MorsTh00,pos,P,,,,,
player,201910270nor,nor,MorsTh00,offense,0,,,,,
player,201910270nor,nor,MorsTh00,off_pct,0%,,,,,
player,201910270nor,nor,MorsTh00,defense,0,,,,,
player,201910270nor,nor,MorsTh00,def_pct,0%,,,,,
player,201910270nor,nor,MorsTh00,special_teams,9,,,,,
player,201910270nor,nor,MorsTh00,st_pct,32%,,,,,
player,201910270nor,nor,WoodZa00,pos,LS,,,,,
player,201910270nor,nor,WoodZa00,offense,0,,,,,
player,201910270nor,nor,WoodZa00,off_pct,0%,,,,,
player,201910270nor,nor,WoodZa00,defense,0,,,,,
player,201910270nor,nor,WoodZa00,def_pct,0%,,,,,
player,201910270nor,nor,WoodZa00,special_teams,9,,,,,
player,201910270nor,nor,WoodZa00,st_pct,32%,,,,,
player,201910270nor,crd,PughJu00,pos,G,,,,,
player,201910270nor,crd,PughJu00,offense,49,,,,,
player,201910270nor,crd,PughJu00,off_pct,100%,,,,,
player,201910270nor,crd,PughJu00,defense,0,,,,,
player,201910270nor,crd,PughJu00,def_pct,0%,,,,,
player,201910270nor,crd,PughJu00,special_teams,3,,,,,
player,201910270nor,crd,PughJu00,st_pct,11%,,,,,
player,201910270nor,crd,MurrJu00,pos,T,,,,,
player,201910270nor,crd,MurrJu00,offense,49,,,,,
player,201910270nor,crd,MurrJu00,off_pct,100%,,,,,
player,201910270nor,crd,MurrJu00,defense,0,,,,,
player,201910270nor,crd,MurrJu00,def_pct,0%,,,,,
player,201910270nor,crd,MurrJu00,special_teams,3,,,,,
player,201910270nor,crd,MurrJu00,st_pct,11%,,,,,
player,201910270nor,crd,SweeJ.00,pos,G,,,,,
player,201910270nor,crd,SweeJ.00,offense,49,,,,,
player,201910270nor,crd,SweeJ.00,off_pct,100%,,,,,
player,201910270nor,crd,SweeJ.00,defense,0,,,,,
player,201910270nor,crd,SweeJ.00,def_pct,0%,,,,,
player,201910270nor,crd,SweeJ.00,special_teams,3,,,,,
player,201910270nor,crd,SweeJ.00,st_pct,11%,,,,,
player,201910270nor,crd,HumpD.00,pos,T,,,,,
player,201910270nor,crd,HumpD.00,offense,49,,,,,
player,201910270nor,crd,HumpD.00,off_pct,100%,,,,,
player,201910270nor,crd,HumpD.00,defense,0,,,,,
player,201910270nor,crd,HumpD.00,def_pct,0%,,,,,
player,201910270nor,crd,HumpD.00,special_teams,3,,,,,
player,201910270nor,crd,HumpD.00,st_pct,11%,,,,,
player,201910270nor,crd,ShipA.20,pos,C,,,,,
player,201910270nor,crd,ShipA.20,offense,49,,,,,
player,201910270nor,crd,ShipA.20,off_pct,100%,,,,,
player,201910270nor,crd,ShipA.20,defense,0,,,,,
player,201910270nor,crd,ShipA.20,def_pct,0%,,,,,
player,201910270nor,crd,ShipA.20,special_teams,0,,,,,
player,201910270nor,crd,ShipA.20,st_pct,0%,,,,,
player,201910270nor,crd,MurrKy00,pos,QB,,,,,
player,201910270nor,crd,MurrKy00,offense,46,,,,,
player,201910270nor,crd,MurrKy00,off_pct,94%,,,,,
player,201910270nor,crd,MurrKy00,defense,0,,,,,
player,201910270nor,crd,MurrKy00,def_pct,0%,,,,,
player,201910270nor,crd,MurrKy00,special_teams,0,,,,,
player,201910270nor,crd,MurrKy00,st_pct,0%,,,,,
player,201910270nor,crd,ByrdDa00,pos,WR,,,,,
player,201910270nor,crd,ByrdDa00,offense,43,,,,,
player,201910270nor,crd,ByrdDa00,off_pct,88%,,,,,
player,201910270nor,crd,ByrdDa00,defense,0,,,,,
player,201910270nor,crd,ByrdDa00,def_pct,0%,,,,,
player,201910270nor,crd,ByrdDa00,special_teams,0,,,,,
player,201910270nor,crd,ByrdDa00,st_pct,0%,,,,,
player,201910270nor,crd,KirkCh01,pos,WR,,,,,
player,201910270nor,crd,KirkCh01,offense,42,,,,,
player,201910270nor,crd,KirkCh01,off_pct,86%,,,,,
player,201910270nor,crd,KirkCh01,defense,0,,,,,
player,201910270nor,crd,KirkCh01,def_pct,0%,,,,,
player,201910270nor,crd,KirkCh01,special_teams,0,,,,,
