game,2019,11,20191117,201911170det,dal,"Dallas Cowboys",35,det,"Detroit Lions",27
player,201911170det,dal,VandLe00,def_pct,97%,,,,,
player,201911170det,dal,VandLe00,special_teams,7,,,,,
player,201911170det,dal,VandLe00,st_pct,23%,,,,,
player,201911170det,dal,CollMa00,pos,DT,,,,,
player,201911170det,dal,CollMa00,offense,0,,,,,
player,201911170det,dal,CollMa00,off_pct,0%,,,,,
player,201911170det,dal,CollMa00,defense,49,,,,,
player,201911170det,dal,CollMa00,def_pct,75%,,,,,
player,201911170det,dal,CollMa00,special_teams,7,,,,,
player,201911170det,dal,CollMa00,st_pct,23%,,,,,
player,201911170det,dal,QuinRo00,pos,DE,,,,,
player,201911170det,dal,QuinRo00,offense,0,,,,,
player,201911170det,dal,QuinRo00,off_pct,0%,,,,,
player,201911170det,dal,QuinRo00,defense,49,,,,,
player,201911170det,dal,QuinRo00,def_pct,75%,,,,,
player,201911170det,dal,QuinRo00,special_teams,6,,,,,
player,201911170det,dal,QuinRo00,st_pct,19%,,,,,
player,201911170det,dal,LawrDe00,pos,DE,,,,,
player,201911170det,dal,LawrDe00,offense,0,,,,,
player,201911170det,dal,LawrDe00,off_pct,0%,,,,,
player,201911170det,dal,LawrDe00,defense,46,,,,,
player,201911170det,dal,LawrDe00,def_pct,71%,,,,,
player,201911170det,dal,LawrDe00,special_teams,7,,,,,
player,201911170det,dal,LawrDe00,st_pct,23%,,,,,
player,201911170det,dal,BennMi99,pos,DE,,,,,
player,201911170det,dal,BennMi99,offense,0,,,,,
player,201911170det,dal,BennMi99,off_pct,0%,,,,,
player,201911170det,dal,BennMi99,defense,43,,,,,
player,201911170det,dal,BennMi99,def_pct,66%,,,,,
player,201911170det,dal,BennMi99,special_teams,1,,,,,
player,201911170det,dal,BennMi99,st_pct,3%,,,,,
player,201911170det,dal,WoodAn02,pos,DT,,,,,
player,201911170det,dal,WoodAn02,offense,0,,,,,
player,201911170det,dal,WoodAn02,off_pct,0%,,,,,
player,201911170det,dal,WoodAn02,defense,34,,,,,
player,201911170det,dal,WoodAn02,def_pct,52%,,,,,
player,201911170det,dal,WoodAn02,special_teams,0,,,,,
player,201911170det,dal,WoodAn02,st_pct,0%,,,,,
player,201911170det,dal,LewiJo01,pos,CB,,,,,
player,201911170det,dal,LewiJo01,offense,0,,,,,
player,201911170det,dal,LewiJo01,off_pct,0%,,,,,
player,201911170det,dal,LewiJo01,defense,31,,,,,
player,201911170det,dal,LewiJo01,def_pct,48%,,,,,
player,201911170det,dal,LewiJo01,special_teams,10,,,,,
player,201911170det,dal,LewiJo01,st_pct,32%,,,,,
player,201911170det,dal,LeexSe99,pos,LB,,,,,
player,201911170det,dal,LeexSe99,offense,0,,,,,
player,201911170det,dal,LeexSe99,off_pct,0%,,,,,
player,201911170det,dal,LeexSe99,defense,24,,,,,
player,201911170det,dal,LeexSe99,def_pct,37%,,,,,
player,201911170det,dal,LeexSe99,special_teams,7,,,,,
player,201911170det,dal,LeexSe99,st_pct,23%,,,,,
player,201911170det,dal,HydeKe01,pos,DE,,,,,
player,201911170det,dal,HydeKe01,offense,0,,,,,
player,201911170det,dal,HydeKe01,off_pct,0%,,,,,
player,201911170det,dal,HydeKe01,defense,17,,,,,
player,201911170det,dal,HydeKe01,def_pct,26%,,,,,
player,201911170det,dal,HydeKe01,special_teams,1,,,,,
player,201911170det,dal,HydeKe01,st_pct,3%,,,,,
player,201911170det,dal,ArmsDo00,pos,DE,,,,,
player,201911170det,dal,ArmsDo00,offense,0,,,,,
player,201911170det,dal,ArmsDo00,off_pct,0%,,,,,
player,201911170det,dal,ArmsDo00,defense,13,,,,,
player,201911170det,dal,ArmsDo00,def_pct,20%,,,,,
player,201911170det,dal,ArmsDo00,special_teams,14,,,,,
player,201911170det,dal,ArmsDo00,st_pct,45%,,,,,
player,201911170det,dal,BrowAn02,pos,CB,,,,,
player,201911170det,dal,BrowAn02,offense,0,,,,,
player,201911170det,dal,BrowAn02,off_pct,0%,,,,,
player,201911170det,dal,BrowAn02,defense,12,,,,,
player,201911170det,dal,BrowAn02,def_pct,18%,,,,,
player,201911170det,dal,BrowAn02,special_teams,1,,,,,
player,201911170det,dal,BrowAn02,st_pct,3%,,,,,
player,201911170det,dal,CoviCh00,pos,DE,,,,,
player,201911170det,dal,CoviCh00,offense,0,,,,,
player,201911170det,dal,CoviCh00,off_pct,0%,,,,,
player,201911170det,dal,CoviCh00,defense,9,,,,,
player,201911170det,dal,CoviCh00,def_pct,14%,,,,,
player,201911170det,dal,CoviCh00,special_teams,6,,,,,
player,201911170det,dal,CoviCh00,st_pct,19%,,,,,
player,201911170det,dal,WilsDo01,pos,DB,,,,,
player,201911170det,dal,WilsDo01,offense,0,,,,,
player,201911170det,dal,WilsDo01,off_pct,0%,,,,,
player,201911170det,dal,WilsDo01,defense,1,,,,,
player,201911170det,dal,WilsDo01,def_pct,2%,,,,,
player,201911170det,dal,WilsDo01,special_teams,15,,,,,
player,201911170det,dal,WilsDo01,st_pct,48%,,,,,
player,201911170det,dal,GoodC.00,pos,CB,,,,,
player,201911170det,dal,GoodC.00,offense,0,,,,,
player,201911170det,dal,GoodC.00,off_pct,0%,,,,,
player,201911170det,dal,GoodC.00,defense,0,,,,,
player,201911170det,dal,GoodC.00,def_pct,0%,,,,,
player,201911170det,dal,GoodC.00,special_teams,23,,,,,
player,201911170det,dal,GoodC.00,st_pct,74%,,,,,
player,201911170det,dal,ThomJo04,pos,LB,,,,,
player,201911170det,dal,ThomJo04,offense,0,,,,,
player,201911170det,dal,ThomJo04,off_pct,0%,,,,,
player,201911170det,dal,ThomJo04,defense,0,,,,,
player,201911170det,dal,ThomJo04,def_pct,0%,,,,,
player,201911170det,dal,ThomJo04,special_teams,19,,,,,
player,201911170det,dal,ThomJo04,st_pct,61%,,,,,
player,201911170det,dal,MarcJu00,pos,LB,,,,,
player,201911170det,dal,MarcJu00,offense,0,,,,,
player,201911170det,dal,MarcJu00,off_pct,0%,,,,,
player,201911170det,dal,MarcJu00,defense,0,,,,,
player,201911170det,dal,MarcJu00,def_pct,0%,,,,,
player,201911170det,dal,MarcJu00,special_teams,19,,,,,
player,201911170det,dal,MarcJu00,st_pct,61%,,,,,
player,201911170det,dal,JoneJo06,pos,SS,,,,,
player,201911170det,dal,JoneJo06,offense,0,,,,,
player,201911170det,dal,JoneJo06,off_pct,0%,,,,,
player,201911170det,dal,JoneJo06,defense,0,,,,,
player,201911170det,dal,JoneJo06,def_pct,0%,,,,,
player,201911170det,dal,JoneJo06,special_teams,16,,,,,
player,201911170det,dal,JoneJo06,st_pct,52%,,,,,
player,201911170det,dal,MaheBr01,pos,K,,,,,
player,201911170det,dal,MaheBr01,offense,0,,,,,
player,201911170det,dal,MaheBr01,off_pct,0%,,,,,
player,201911170det,dal,MaheBr01,defense,0,,,,,
player,201911170det,dal,MaheBr01,def_pct,0%,,,,,
player,201911170det,dal,MaheBr01,special_teams,12,,,,,
player,201911170det,dal,MaheBr01,st_pct,39%,,,,,
player,201911170det,dal,JoneCh02,pos,P,,,,,
player,201911170det,dal,JoneCh02,offense,0,,,,,
player,201911170det,dal,JoneCh02,off_pct,0%,,,,,
player,201911170det,dal,JoneCh02,defense,0,,,,,
player,201911170det,dal,JoneCh02,def_pct,0%,,,,,
player,201911170det,dal,JoneCh02,special_teams,8,,,,,
player,201911170det,dal,JoneCh02,st_pct,26%,,,,,
player,201911170det,dal,LadoL.20,pos,LS,,,,,
player,201911170det,dal,LadoL.20,offense,0,,,,,
player,201911170det,dal,LadoL.20,off_pct,0%,,,,,
player,201911170det,dal,LadoL.20,defense,0,,,,,
player,201911170det,dal,LadoL.20,def_pct,0%,,,,,
player,201911170det,dal,LadoL.20,special_teams,8,,,,,
player,201911170det,dal,LadoL.20,st_pct,26%,,,,,
player,201911170det,dal,KnigBr01,pos,T,,,,,
player,201911170det,dal,KnigBr01,offense,0,,,,,
player,201911170det,dal,KnigBr01,off_pct,0%,,,,,
player,201911170det,dal,KnigBr01,defense,0,,,,,
player,201911170det,dal,KnigBr01,def_pct,0%,,,,,
player,201911170det,dal,KnigBr01,special_teams,5,,,,,
player,201911170det,dal,KnigBr01,st_pct,16%,,,,,
player,201911170det,dal,LoonJo01,pos,C,,,,,
player,201911170det,dal,LoonJo01,offense,0,,,,,
player,201911170det,dal,LoonJo01,off_pct,0%,,,,,
player,201911170det,dal,LoonJo01,defense,0,,,,,
player,201911170det,dal,LoonJo01,def_pct,0%,,,,,
player,201911170det,dal,LoonJo01,special_teams,5,,,,,
player,201911170det,dal,LoonJo01,st_pct,16%,,,,,
