game,2019,5,20191003,201910030sea,ram,"Los Angeles Rams",29,sea,"Seattle Seahawks",30
player,201910030sea,ram,WeddEr99,special_teams,0,,,,,
player,201910030sea,ram,WeddEr99,st_pct,0%,,,,,
player,201910030sea,ram,TaliAq99,pos,CB,,,,,
player,201910030sea,ram,TaliAq99,offense,0,,,,,
player,201910030sea,ram,TaliAq99,off_pct,0%,,,,,
player,201910030sea,ram,TaliAq99,defense,72,,,,,
player,201910030sea,ram,TaliAq99,def_pct,97%,,,,,
player,201910030sea,ram,TaliAq99,special_teams,0,,,,,
player,201910030sea,ram,TaliAq99,st_pct,0%,,,,,
player,201910030sea,ram,JohnJo10,pos,SS,,,,,
player,201910030sea,ram,JohnJo10,offense,0,,,,,
player,201910030sea,ram,JohnJo10,off_pct,0%,,,,,
player,201910030sea,ram,JohnJo10,defense,66,,,,,
player,201910030sea,ram,JohnJo10,def_pct,89%,,,,,
player,201910030sea,ram,JohnJo10,special_teams,7,,,,,
player,201910030sea,ram,JohnJo10,st_pct,23%,,,,,
player,201910030sea,ram,DonaAa00,pos,DT,,,,,
player,201910030sea,ram,DonaAa00,offense,0,,,,,
player,201910030sea,ram,DonaAa00,off_pct,0%,,,,,
player,201910030sea,ram,DonaAa00,defense,61,,,,,
player,201910030sea,ram,DonaAa00,def_pct,82%,,,,,
player,201910030sea,ram,DonaAa00,special_teams,4,,,,,
player,201910030sea,ram,DonaAa00,st_pct,13%,,,,,
player,201910030sea,ram,BrocMi00,pos,DE,,,,,
player,201910030sea,ram,BrocMi00,offense,0,,,,,
player,201910030sea,ram,BrocMi00,off_pct,0%,,,,,
player,201910030sea,ram,BrocMi00,defense,60,,,,,
player,201910030sea,ram,BrocMi00,def_pct,81%,,,,,
player,201910030sea,ram,BrocMi00,special_teams,5,,,,,
player,201910030sea,ram,BrocMi00,st_pct,16%,,,,,
player,201910030sea,ram,FowlDa00,pos,LB,,,,,
player,201910030sea,ram,FowlDa00,offense,0,,,,,
player,201910030sea,ram,FowlDa00,off_pct,0%,,,,,
player,201910030sea,ram,FowlDa00,defense,60,,,,,
player,201910030sea,ram,FowlDa00,def_pct,81%,,,,,
player,201910030sea,ram,FowlDa00,special_teams,4,,,,,
player,201910030sea,ram,FowlDa00,st_pct,13%,,,,,
player,201910030sea,ram,ReedTr01,pos,LB,,,,,
player,201910030sea,ram,ReedTr01,offense,0,,,,,
player,201910030sea,ram,ReedTr01,off_pct,0%,,,,,
player,201910030sea,ram,ReedTr01,defense,54,,,,,
player,201910030sea,ram,ReedTr01,def_pct,73%,,,,,
player,201910030sea,ram,ReedTr01,special_teams,17,,,,,
player,201910030sea,ram,ReedTr01,st_pct,55%,,,,,
player,201910030sea,ram,MattCl99,pos,LB,,,,,
player,201910030sea,ram,MattCl99,offense,0,,,,,
player,201910030sea,ram,MattCl99,off_pct,0%,,,,,
player,201910030sea,ram,MattCl99,defense,47,,,,,
player,201910030sea,ram,MattCl99,def_pct,64%,,,,,
player,201910030sea,ram,MattCl99,special_teams,0,,,,,
player,201910030sea,ram,MattCl99,st_pct,0%,,,,,
player,201910030sea,ram,EbukSa00,pos,LB,,,,,
player,201910030sea,ram,EbukSa00,offense,0,,,,,
player,201910030sea,ram,EbukSa00,off_pct,0%,,,,,
player,201910030sea,ram,EbukSa00,defense,41,,,,,
player,201910030sea,ram,EbukSa00,def_pct,55%,,,,,
player,201910030sea,ram,EbukSa00,special_teams,12,,,,,
player,201910030sea,ram,EbukSa00,st_pct,39%,,,,,
player,201910030sea,ram,JoseSe00,pos,NT,,,,,
player,201910030sea,ram,JoseSe00,offense,0,,,,,
player,201910030sea,ram,JoseSe00,off_pct,0%,,,,,
player,201910030sea,ram,JoseSe00,defense,40,,,,,
player,201910030sea,ram,JoseSe00,def_pct,54%,,,,,
player,201910030sea,ram,JoseSe00,special_teams,4,,,,,
player,201910030sea,ram,JoseSe00,st_pct,13%,,,,,
player,201910030sea,ram,RobeNi00,pos,CB,,,,,
player,201910030sea,ram,RobeNi00,offense,0,,,,,
player,201910030sea,ram,RobeNi00,off_pct,0%,,,,,
player,201910030sea,ram,RobeNi00,defense,21,,,,,
player,201910030sea,ram,RobeNi00,def_pct,28%,,,,,
player,201910030sea,ram,RobeNi00,special_teams,7,,,,,
player,201910030sea,ram,RobeNi00,st_pct,23%,,,,,
player,201910030sea,ram,FoxxMo00,pos,DE,,,,,
player,201910030sea,ram,FoxxMo00,offense,0,,,,,
player,201910030sea,ram,FoxxMo00,off_pct,0%,,,,,
player,201910030sea,ram,FoxxMo00,defense,20,,,,,
player,201910030sea,ram,FoxxMo00,def_pct,27%,,,,,
player,201910030sea,ram,FoxxMo00,special_teams,0,,,,,
player,201910030sea,ram,FoxxMo00,st_pct,0%,,,,,
player,201910030sea,ram,ChriMa00,pos,FS,,,,,
player,201910030sea,ram,ChriMa00,offense,0,,,,,
player,201910030sea,ram,ChriMa00,off_pct,0%,,,,,
player,201910030sea,ram,ChriMa00,defense,18,,,,,
player,201910030sea,ram,ChriMa00,def_pct,24%,,,,,
player,201910030sea,ram,ChriMa00,special_teams,25,,,,,
player,201910030sea,ram,ChriMa00,st_pct,81%,,,,,
player,201910030sea,ram,SmarTa00,pos,DT,,,,,
player,201910030sea,ram,SmarTa00,offense,0,,,,,
player,201910030sea,ram,SmarTa00,off_pct,0%,,,,,
player,201910030sea,ram,SmarTa00,defense,14,,,,,
player,201910030sea,ram,SmarTa00,def_pct,19%,,,,,
player,201910030sea,ram,SmarTa00,special_teams,1,,,,,
player,201910030sea,ram,SmarTa00,st_pct,3%,,,,,
player,201910030sea,ram,GainGr00,pos,DT,,,,,
player,201910030sea,ram,GainGr00,offense,0,,,,,
player,201910030sea,ram,GainGr00,off_pct,0%,,,,,
player,201910030sea,ram,GainGr00,defense,13,,,,,
player,201910030sea,ram,GainGr00,def_pct,18%,,,,,
player,201910030sea,ram,GainGr00,special_teams,1,,,,,
player,201910030sea,ram,GainGr00,st_pct,3%,,,,,
player,201910030sea,ram,HillTr01,pos,CB,,,,,
player,201910030sea,ram,HillTr01,offense,0,,,,,
player,201910030sea,ram,HillTr01,off_pct,0%,,,,,
player,201910030sea,ram,HillTr01,defense,4,,,,,
player,201910030sea,ram,HillTr01,def_pct,5%,,,,,
player,201910030sea,ram,HillTr01,special_teams,24,,,,,
player,201910030sea,ram,HillTr01,st_pct,77%,,,,,
player,201910030sea,ram,ScotNi01,pos,FS,,,,,
player,201910030sea,ram,ScotNi01,offense,0,,,,,
player,201910030sea,ram,ScotNi01,off_pct,0%,,,,,
player,201910030sea,ram,ScotNi01,defense,0,,,,,
player,201910030sea,ram,ScotNi01,def_pct,0%,,,,,
player,201910030sea,ram,ScotNi01,special_teams,25,,,,,
player,201910030sea,ram,ScotNi01,st_pct,81%,,,,,
player,201910030sea,ram,WillDa09,pos,CB,,,,,
player,201910030sea,ram,WillDa09,offense,0,,,,,
player,201910030sea,ram,WillDa09,off_pct,0%,,,,,
player,201910030sea,ram,WillDa09,defense,0,,,,,
player,201910030sea,ram,WillDa09,def_pct,0%,,,,,
player,201910030sea,ram,WillDa09,special_teams,23,,,,,
player,201910030sea,ram,WillDa09,st_pct,74%,,,,,
player,201910030sea,ram,HowaTr00,pos,LB,,,,,
player,201910030sea,ram,HowaTr00,offense,0,,,,,
player,201910030sea,ram,HowaTr00,off_pct,0%,,,,,
player,201910030sea,ram,HowaTr00,defense,0,,,,,
player,201910030sea,ram,HowaTr00,def_pct,0%,,,,,
player,201910030sea,ram,HowaTr00,special_teams,20,,,,,
player,201910030sea,ram,HowaTr00,st_pct,65%,,,,,
player,201910030sea,ram,PatrNa00,pos,LB,,,,,
player,201910030sea,ram,PatrNa00,offense,0,,,,,
player,201910030sea,ram,PatrNa00,off_pct,0%,,,,,
player,201910030sea,ram,PatrNa00,defense,0,,,,,
player,201910030sea,ram,PatrNa00,def_pct,0%,,,,,
player,201910030sea,ram,PatrNa00,special_teams,16,,,,,
player,201910030sea,ram,PatrNa00,st_pct,52%,,,,,
player,201910030sea,ram,ThomMi04,pos,WR,,,,,
player,201910030sea,ram,ThomMi04,offense,0,,,,,
player,201910030sea,ram,ThomMi04,off_pct,0%,,,,,
player,201910030sea,ram,ThomMi04,defense,0,,,,,
player,201910030sea,ram,ThomMi04,def_pct,0%,,,,,
player,201910030sea,ram,ThomMi04,special_teams,15,,,,,
player,201910030sea,ram,ThomMi04,st_pct,48%,,,,,
player,201910030sea,ram,ZuerGr00,pos,K,,,,,
player,201910030sea,ram,ZuerGr00,offense,0,,,,,
player,201910030sea,ram,ZuerGr00,off_pct,0%,,,,,
player,201910030sea,ram,ZuerGr00,defense,0,,,,,
player,201910030sea,ram,ZuerGr00,def_pct,0%,,,,,
player,201910030sea,ram,ZuerGr00,special_teams,13,,,,,
player,201910030sea,ram,ZuerGr00,st_pct,42%,,,,,
player,201910030sea,ram,NatsJo00,pos,WR,,,,,
player,201910030sea,ram,NatsJo00,offense,0,,,,,
player,201910030sea,ram,NatsJo00,off_pct,0%,,,,,
player,201910030sea,ram,NatsJo00,defense,0,,,,,
player,201910030sea,ram,NatsJo00,def_pct,0%,,,,,
player,201910030sea,ram,NatsJo00,special_teams,10,,,,,
player,201910030sea,ram,NatsJo00,st_pct,32%,,,,,
player,201910030sea,ram,McQuJa00,pos,LS,,,,,
player,201910030sea,ram,McQuJa00,offense,0,,,,,
player,201910030sea,ram,McQuJa00,off_pct,0%,,,,,
player,201910030sea,ram,McQuJa00,defense,0,,,,,
player,201910030sea,ram,McQuJa00,def_pct,0%,,,,,
player,201910030sea,ram,McQuJa00,special_teams,9,,,,,
player,201910030sea,ram,McQuJa00,st_pct,29%,,,,,
player,201910030sea,ram,HekkJo00,pos,P,,,,,
player,201910030sea,ram,HekkJo00,offense,0,,,,,
player,201910030sea,ram,HekkJo00,off_pct,0%,,,,,
player,201910030sea,ram,HekkJo00,defense,0,,,,,
player,201910030sea,ram,HekkJo00,def_pct,0%,,,,,
player,201910030sea,ram,HekkJo00,special_teams,9,,,,,
player,201910030sea,ram,HekkJo00,st_pct,29%,,,,,
player,201910030sea,ram,EdwaDa01,pos,T,,,,,
player,201910030sea,ram,EdwaDa01,offense,0,,,,,
player,201910030sea,ram,EdwaDa01,off_pct,0%,,,,,
player,201910030sea,ram,EdwaDa01,defense,0,,,,,
player,201910030sea,ram,EdwaDa01,def_pct,0%,,,,,
player,201910030sea,ram,EdwaDa01,special_teams,6,,,,,
player,201910030sea,ram,EdwaDa01,st_pct,19%,,,,,
player,201910030sea,ram,DembJa00,pos,G,,,,,
player,201910030sea,ram,DembJa00,offense,0,,,,,
player,201910030sea,ram,DembJa00,off_pct,0%,,,,,
player,201910030sea,ram,DembJa00,defense,0,,,,,
player,201910030sea,ram,DembJa00,def_pct,0%,,,,,
player,201910030sea,ram,DembJa00,special_teams,6,,,,,
player,201910030sea,ram,DembJa00,st_pct,19%,,,,,
player,201910030sea,ram,HendDa00,pos,RB,,,,,
player,201910030sea,ram,HendDa00,offense,0,,,,,
player,201910030sea,ram,HendDa00,off_pct,0%,,,,,
player,201910030sea,ram,HendDa00,defense,0,,,,,
player,201910030sea,ram,HendDa00,def_pct,0%,,,,,
player,201910030sea,ram,HendDa00,special_teams,1,,,,,
player,201910030sea,ram,HendDa00,st_pct,3%,,,,,
