game,2019,16,20191221,201912210tam,htx,"Houston Texans",23,tam,"Tampa Bay Buccaneers",20
player,201912210tam,htx,FullWi01,pos,WR,,,,,
player,201912210tam,htx,FullWi01,offense,19,,,,,
player,201912210tam,htx,FullWi01,off_pct,29%,,,,,
player,201912210tam,htx,FullWi01,defense,0,,,,,
player,201912210tam,htx,FullWi01,def_pct,0%,,,,,
player,201912210tam,htx,FullWi01,special_teams,0,,,,,
player,201912210tam,htx,FullWi01,st_pct,0%,,,,,
player,201912210tam,htx,JohnRo06,pos,T,,,,,
player,201912210tam,htx,JohnRo06,offense,17,,,,,
player,201912210tam,htx,JohnRo06,off_pct,26%,,,,,
player,201912210tam,htx,JohnRo06,defense,0,,,,,
player,201912210tam,htx,JohnRo06,def_pct,0%,,,,,
player,201912210tam,htx,JohnRo06,special_teams,6,,,,,
player,201912210tam,htx,JohnRo06,st_pct,21%,,,,,
player,201912210tam,htx,MancGr00,pos,C,,,,,
player,201912210tam,htx,MancGr00,offense,14,,,,,
player,201912210tam,htx,MancGr00,off_pct,21%,,,,,
player,201912210tam,htx,MancGr00,defense,0,,,,,
player,201912210tam,htx,MancGr00,def_pct,0%,,,,,
player,201912210tam,htx,MancGr00,special_teams,6,,,,,
player,201912210tam,htx,MancGr00,st_pct,21%,,,,,
player,201912210tam,htx,GipsTa00,pos,FS,,,,,
player,201912210tam,htx,GipsTa00,offense,0,,,,,
player,201912210tam,htx,GipsTa00,off_pct,0%,,,,,
player,201912210tam,htx,GipsTa00,defense,73,,,,,
player,201912210tam,htx,GipsTa00,def_pct,100%,,,,,
player,201912210tam,htx,GipsTa00,special_teams,0,,,,,
player,201912210tam,htx,GipsTa00,st_pct,0%,,,,,
player,201912210tam,htx,RobyBr00,pos,CB,,,,,
player,201912210tam,htx,RobyBr00,offense,0,,,,,
player,201912210tam,htx,RobyBr00,off_pct,0%,,,,,
player,201912210tam,htx,RobyBr00,defense,73,,,,,
player,201912210tam,htx,RobyBr00,def_pct,100%,,,,,
player,201912210tam,htx,RobyBr00,special_teams,0,,,,,
player,201912210tam,htx,RobyBr00,st_pct,0%,,,,,
player,201912210tam,htx,CunnZa00,pos,LB,,,,,
player,201912210tam,htx,CunnZa00,offense,0,,,,,
player,201912210tam,htx,CunnZa00,off_pct,0%,,,,,
player,201912210tam,htx,CunnZa00,defense,72,,,,,
player,201912210tam,htx,CunnZa00,def_pct,99%,,,,,
player,201912210tam,htx,CunnZa00,special_teams,10,,,,,
player,201912210tam,htx,CunnZa00,st_pct,34%,,,,,
player,201912210tam,htx,ReidJu00,pos,SS,,,,,
player,201912210tam,htx,ReidJu00,offense,0,,,,,
player,201912210tam,htx,ReidJu00,off_pct,0%,,,,,
player,201912210tam,htx,ReidJu00,defense,70,,,,,
player,201912210tam,htx,ReidJu00,def_pct,96%,,,,,
player,201912210tam,htx,ReidJu00,special_teams,5,,,,,
player,201912210tam,htx,ReidJu00,st_pct,17%,,,,,
player,201912210tam,htx,ConlGa00,pos,CB,,,,,
player,201912210tam,htx,ConlGa00,offense,0,,,,,
player,201912210tam,htx,ConlGa00,off_pct,0%,,,,,
player,201912210tam,htx,ConlGa00,defense,67,,,,,
player,201912210tam,htx,ConlGa00,def_pct,92%,,,,,
player,201912210tam,htx,ConlGa00,special_teams,0,,,,,
player,201912210tam,htx,ConlGa00,st_pct,0%,,,,,
player,201912210tam,htx,MercWh00,pos,LB,,,,,
player,201912210tam,htx,MercWh00,offense,0,,,,,
player,201912210tam,htx,MercWh00,off_pct,0%,,,,,
player,201912210tam,htx,MercWh00,defense,66,,,,,
player,201912210tam,htx,MercWh00,def_pct,90%,,,,,
player,201912210tam,htx,MercWh00,special_teams,0,,,,,
player,201912210tam,htx,MercWh00,st_pct,0%,,,,,
player,201912210tam,htx,HargVe00,pos,CB,,,,,
player,201912210tam,htx,HargVe00,offense,0,,,,,
player,201912210tam,htx,HargVe00,off_pct,0%,,,,,
player,201912210tam,htx,HargVe00,defense,52,,,,,
player,201912210tam,htx,HargVe00,def_pct,71%,,,,,
player,201912210tam,htx,HargVe00,special_teams,0,,,,,
player,201912210tam,htx,HargVe00,st_pct,0%,,,,,
player,201912210tam,htx,AdamTy00,pos,LB,,,,,
player,201912210tam,htx,AdamTy00,offense,0,,,,,
player,201912210tam,htx,AdamTy00,off_pct,0%,,,,,
player,201912210tam,htx,AdamTy00,defense,48,,,,,
player,201912210tam,htx,AdamTy00,def_pct,66%,,,,,
player,201912210tam,htx,AdamTy00,special_teams,7,,,,,
player,201912210tam,htx,AdamTy00,st_pct,24%,,,,,
player,201912210tam,htx,OmenCh00,pos,DE,,,,,
player,201912210tam,htx,OmenCh00,offense,0,,,,,
player,201912210tam,htx,OmenCh00,off_pct,0%,,,,,
player,201912210tam,htx,OmenCh00,defense,40,,,,,
player,201912210tam,htx,OmenCh00,def_pct,55%,,,,,
player,201912210tam,htx,OmenCh00,special_teams,5,,,,,
player,201912210tam,htx,OmenCh00,st_pct,17%,,,,,
player,201912210tam,htx,ReadD.00,pos,NT,,,,,
player,201912210tam,htx,ReadD.00,offense,0,,,,,
player,201912210tam,htx,ReadD.00,off_pct,0%,,,,,
player,201912210tam,htx,ReadD.00,defense,40,,,,,
player,201912210tam,htx,ReadD.00,def_pct,55%,,,,,
player,201912210tam,htx,ReadD.00,special_teams,5,,,,,
player,201912210tam,htx,ReadD.00,st_pct,17%,,,,,
player,201912210tam,htx,ScarBr00,pos,LB,,,,,
player,201912210tam,htx,ScarBr00,offense,0,,,,,
player,201912210tam,htx,ScarBr00,off_pct,0%,,,,,
player,201912210tam,htx,ScarBr00,defense,32,,,,,
player,201912210tam,htx,ScarBr00,def_pct,44%,,,,,
player,201912210tam,htx,ScarBr00,special_teams,15,,,,,
player,201912210tam,htx,ScarBr00,st_pct,52%,,,,,
player,201912210tam,htx,BlacAn00,pos,DE,,,,,
player,201912210tam,htx,BlacAn00,offense,0,,,,,
player,201912210tam,htx,BlacAn00,off_pct,0%,,,,,
player,201912210tam,htx,BlacAn00,defense,29,,,,,
player,201912210tam,htx,BlacAn00,def_pct,40%,,,,,
player,201912210tam,htx,BlacAn00,special_teams,5,,,,,
player,201912210tam,htx,BlacAn00,st_pct,17%,,,,,
player,201912210tam,htx,WatkCa00,pos,DE,,,,,
player,201912210tam,htx,WatkCa00,offense,0,,,,,
player,201912210tam,htx,WatkCa00,off_pct,0%,,,,,
player,201912210tam,htx,WatkCa00,defense,28,,,,,
player,201912210tam,htx,WatkCa00,def_pct,38%,,,,,
player,201912210tam,htx,WatkCa00,special_teams,6,,,,,
player,201912210tam,htx,WatkCa00,st_pct,21%,,,,,
player,201912210tam,htx,DunnBr00,pos,NT,,,,,
player,201912210tam,htx,DunnBr00,offense,0,,,,,
player,201912210tam,htx,DunnBr00,off_pct,0%,,,,,
player,201912210tam,htx,DunnBr00,defense,28,,,,,
player,201912210tam,htx,DunnBr00,def_pct,38%,,,,,
player,201912210tam,htx,DunnBr00,special_teams,6,,,,,
player,201912210tam,htx,DunnBr00,st_pct,21%,,,,,
player,201912210tam,htx,KalaPe00,pos,LB,,,,,
player,201912210tam,htx,KalaPe00,offense,0,,,,,
player,201912210tam,htx,KalaPe00,off_pct,0%,,,,,
player,201912210tam,htx,KalaPe00,defense,26,,,,,
player,201912210tam,htx,KalaPe00,def_pct,36%,,,,,
player,201912210tam,htx,KalaPe00,special_teams,18,,,,,
player,201912210tam,htx,KalaPe00,st_pct,62%,,,,,
player,201912210tam,htx,AddaJa00,pos,FS,,,,,
player,201912210tam,htx,AddaJa00,offense,0,,,,,
player,201912210tam,htx,AddaJa00,off_pct,0%,,,,,
player,201912210tam,htx,AddaJa00,defense,23,,,,,
player,201912210tam,htx,AddaJa00,def_pct,32%,,,,,
player,201912210tam,htx,AddaJa00,special_teams,10,,,,,
player,201912210tam,htx,AddaJa00,st_pct,34%,,,,,
player,201912210tam,htx,VandEd00,pos,DT,,,,,
player,201912210tam,htx,VandEd00,offense,0,,,,,
player,201912210tam,htx,VandEd00,off_pct,0%,,,,,
player,201912210tam,htx,VandEd00,defense,18,,,,,
player,201912210tam,htx,VandEd00,def_pct,25%,,,,,
player,201912210tam,htx,VandEd00,special_teams,0,,,,,
player,201912210tam,htx,VandEd00,st_pct,0%,,,,,
player,201912210tam,htx,MingBa00,pos,LB,,,,,
player,201912210tam,htx,MingBa00,offense,0,,,,,
player,201912210tam,htx,MingBa00,off_pct,0%,,,,,
player,201912210tam,htx,MingBa00,defense,8,,,,,
player,201912210tam,htx,MingBa00,def_pct,11%,,,,,
player,201912210tam,htx,MingBa00,special_teams,23,,,,,
player,201912210tam,htx,MingBa00,st_pct,79%,,,,,
player,201912210tam,htx,JoseJo20,pos,CB,,,,,
player,201912210tam,htx,JoseJo20,offense,0,,,,,
player,201912210tam,htx,JoseJo20,off_pct,0%,,,,,
player,201912210tam,htx,JoseJo20,defense,6,,,,,
player,201912210tam,htx,JoseJo20,def_pct,8%,,,,,
player,201912210tam,htx,JoseJo20,special_teams,0,,,,,
player,201912210tam,htx,JoseJo20,st_pct,0%,,,,,
player,201912210tam,htx,MoorA.00,pos,FS,,,,,
player,201912210tam,htx,MoorA.00,offense,0,,,,,
player,201912210tam,htx,MoorA.00,off_pct,0%,,,,,
player,201912210tam,htx,MoorA.00,defense,2,,,,,
player,201912210tam,htx,MoorA.00,def_pct,3%,,,,,
player,201912210tam,htx,MoorA.00,special_teams,21,,,,,
player,201912210tam,htx,MoorA.00,st_pct,72%,,,,,
player,201912210tam,htx,AdamMi21,pos,FS,,,,,
player,201912210tam,htx,AdamMi21,offense,0,,,,,
player,201912210tam,htx,AdamMi21,off_pct,0%,,,,,
player,201912210tam,htx,AdamMi21,defense,1,,,,,
player,201912210tam,htx,AdamMi21,def_pct,1%,,,,,
player,201912210tam,htx,AdamMi21,special_teams,13,,,,,
player,201912210tam,htx,AdamMi21,st_pct,45%,,,,,
player,201912210tam,htx,HoweGr00,pos,RB,,,,,
player,201912210tam,htx,HoweGr00,offense,0,,,,,
player,201912210tam,htx,HoweGr00,off_pct,0%,,,,,
player,201912210tam,htx,HoweGr00,defense,0,,,,,
player,201912210tam,htx,HoweGr00,def_pct,0%,,,,,
player,201912210tam,htx,HoweGr00,special_teams,18,,,,,
player,201912210tam,htx,HoweGr00,st_pct,62%,,,,,
player,201912210tam,htx,GillCu00,pos,RB,,,,,
player,201912210tam,htx,GillCu00,offense,0,,,,,
player,201912210tam,htx,GillCu00,off_pct,0%,,,,,
player,201912210tam,htx,GillCu00,defense,0,,,,,
player,201912210tam,htx,GillCu00,def_pct,0%,,,,,
player,201912210tam,htx,GillCu00,special_teams,17,,,,,
player,201912210tam,htx,GillCu00,st_pct,59%,,,,,
player,201912210tam,htx,CrosKe00,pos,CB,,,,,
player,201912210tam,htx,CrosKe00,offense,0,,,,,
player,201912210tam,htx,CrosKe00,off_pct,0%,,,,,
player,201912210tam,htx,CrosKe00,defense,0,,,,,
player,201912210tam,htx,CrosKe00,def_pct,0%,,,,,
player,201912210tam,htx,CrosKe00,special_teams,15,,,,,
player,201912210tam,htx,CrosKe00,st_pct,52%,,,,,
player,201912210tam,htx,JoneTa00,pos,RB,,,,,
player,201912210tam,htx,JoneTa00,offense,0,,,,,
player,201912210tam,htx,JoneTa00,off_pct,0%,,,,,
player,201912210tam,htx,JoneTa00,defense,0,,,,,
player,201912210tam,htx,JoneTa00,def_pct,0%,,,,,
player,201912210tam,htx,JoneTa00,special_teams,13,,,,,
player,201912210tam,htx,JoneTa00,st_pct,45%,,,,,
player,201912210tam,htx,JohnLo01,pos,CB,,,,,
player,201912210tam,htx,JohnLo01,offense,0,,,,,
player,201912210tam,htx,JohnLo01,off_pct,0%,,,,,
player,201912210tam,htx,JohnLo01,defense,0,,,,,
player,201912210tam,htx,JohnLo01,def_pct,0%,,,,,
player,201912210tam,htx,JohnLo01,special_teams,13,,,,,
player,201912210tam,htx,JohnLo01,st_pct,45%,,,,,
player,201912210tam,htx,FairKa01,pos,K,,,,,
player,201912210tam,htx,FairKa01,offense,0,,,,,
player,201912210tam,htx,FairKa01,off_pct,0%,,,,,
player,201912210tam,htx,FairKa01,defense,0,,,,,
player,201912210tam,htx,FairKa01,def_pct,0%,,,,,
player,201912210tam,htx,FairKa01,special_teams,12,,,,,
player,201912210tam,htx,FairKa01,st_pct,41%,,,,,
player,201912210tam,htx,AngeBr00,pos,P,,,,,
player,201912210tam,htx,AngeBr00,offense,0,,,,,
player,201912210tam,htx,AngeBr00,off_pct,0%,,,,,
player,201912210tam,htx,AngeBr00,defense,0,,,,,
player,201912210tam,htx,AngeBr00,def_pct,0%,,,,,
player,201912210tam,htx,AngeBr00,special_teams,11,,,,,
player,201912210tam,htx,AngeBr00,st_pct,38%,,,,,
player,201912210tam,htx,WeekJo00,pos,LS,,,,,
player,201912210tam,htx,WeekJo00,offense,0,,,,,
player,201912210tam,htx,WeekJo00,off_pct,0%,,,,,
player,201912210tam,htx,WeekJo00,defense,0,,,,,
player,201912210tam,htx,WeekJo00,def_pct,0%,,,,,
player,201912210tam,htx,WeekJo00,special_teams,11,,,,,
player,201912210tam,htx,WeekJo00,st_pct,38%,,,,,
