game,2019,9,20191103,201911030car,oti,"Tennessee Titans",20,car,"Carolina Panthers",30
player,201911030car,oti,WoodWe20,pos,LB,,,,,
player,201911030car,oti,WoodWe20,offense,0,,,,,
player,201911030car,oti,WoodWe20,off_pct,0%,,,,,
player,201911030car,oti,WoodWe20,defense,40,,,,,
player,201911030car,oti,WoodWe20,def_pct,56%,,,,,
player,201911030car,oti,WoodWe20,special_teams,12,,,,,
player,201911030car,oti,WoodWe20,st_pct,41%,,,,,
player,201911030car,oti,CorrKa00,pos,LB,,,,,
player,201911030car,oti,CorrKa00,offense,0,,,,,
player,201911030car,oti,CorrKa00,off_pct,0%,,,,,
player,201911030car,oti,CorrKa00,defense,36,,,,,
player,201911030car,oti,CorrKa00,def_pct,51%,,,,,
player,201911030car,oti,CorrKa00,special_teams,15,,,,,
player,201911030car,oti,CorrKa00,st_pct,52%,,,,,
player,201911030car,oti,BrowJa06,pos,LB,,,,,
player,201911030car,oti,BrowJa06,offense,0,,,,,
player,201911030car,oti,BrowJa06,off_pct,0%,,,,,
player,201911030car,oti,BrowJa06,defense,36,,,,,
player,201911030car,oti,BrowJa06,def_pct,51%,,,,,
player,201911030car,oti,BrowJa06,special_teams,2,,,,,
player,201911030car,oti,BrowJa06,st_pct,7%,,,,,
player,201911030car,oti,JohnAu01,pos,NT,,,,,
player,201911030car,oti,JohnAu01,offense,0,,,,,
player,201911030car,oti,JohnAu01,off_pct,0%,,,,,
player,201911030car,oti,JohnAu01,defense,30,,,,,
player,201911030car,oti,JohnAu01,def_pct,42%,,,,,
player,201911030car,oti,JohnAu01,special_teams,13,,,,,
player,201911030car,oti,JohnAu01,st_pct,45%,,,,,
player,201911030car,oti,FincSh00,pos,LB,,,,,
player,201911030car,oti,FincSh00,offense,0,,,,,
player,201911030car,oti,FincSh00,off_pct,0%,,,,,
player,201911030car,oti,FincSh00,defense,25,,,,,
player,201911030car,oti,FincSh00,def_pct,35%,,,,,
player,201911030car,oti,FincSh00,special_teams,7,,,,,
player,201911030car,oti,FincSh00,st_pct,24%,,,,,
player,201911030car,oti,SimsLe00,pos,CB,,,,,
player,201911030car,oti,SimsLe00,offense,0,,,,,
player,201911030car,oti,SimsLe00,off_pct,0%,,,,,
player,201911030car,oti,SimsLe00,defense,16,,,,,
player,201911030car,oti,SimsLe00,def_pct,23%,,,,,
player,201911030car,oti,SimsLe00,special_teams,14,,,,,
player,201911030car,oti,SimsLe00,st_pct,48%,,,,,
player,201911030car,oti,HookAm00,pos,FS,,,,,
player,201911030car,oti,HookAm00,offense,0,,,,,
player,201911030car,oti,HookAm00,off_pct,0%,,,,,
player,201911030car,oti,HookAm00,defense,12,,,,,
player,201911030car,oti,HookAm00,def_pct,17%,,,,,
player,201911030car,oti,HookAm00,special_teams,24,,,,,
player,201911030car,oti,HookAm00,st_pct,83%,,,,,
player,201911030car,oti,WakeCa00,pos,DE,,,,,
player,201911030car,oti,WakeCa00,offense,0,,,,,
player,201911030car,oti,WakeCa00,off_pct,0%,,,,,
player,201911030car,oti,WakeCa00,defense,12,,,,,
player,201911030car,oti,WakeCa00,def_pct,17%,,,,,
player,201911030car,oti,WakeCa00,special_teams,0,,,,,
player,201911030car,oti,WakeCa00,st_pct,0%,,,,,
player,201911030car,oti,DickMa00,pos,DT,,,,,
player,201911030car,oti,DickMa00,offense,0,,,,,
player,201911030car,oti,DickMa00,off_pct,0%,,,,,
player,201911030car,oti,DickMa00,defense,7,,,,,
player,201911030car,oti,DickMa00,def_pct,10%,,,,,
player,201911030car,oti,DickMa00,special_teams,0,,,,,
player,201911030car,oti,DickMa00,st_pct,0%,,,,,
player,201911030car,oti,MackIs00,pos,DT,,,,,
player,201911030car,oti,MackIs00,offense,0,,,,,
player,201911030car,oti,MackIs00,off_pct,0%,,,,,
player,201911030car,oti,MackIs00,defense,5,,,,,
player,201911030car,oti,MackIs00,def_pct,7%,,,,,
player,201911030car,oti,MackIs00,special_teams,10,,,,,
player,201911030car,oti,MackIs00,st_pct,34%,,,,,
player,201911030car,oti,BateDa00,pos,LB,,,,,
player,201911030car,oti,BateDa00,offense,0,,,,,
player,201911030car,oti,BateDa00,off_pct,0%,,,,,
player,201911030car,oti,BateDa00,defense,0,,,,,
player,201911030car,oti,BateDa00,def_pct,0%,,,,,
player,201911030car,oti,BateDa00,special_teams,24,,,,,
player,201911030car,oti,BateDa00,st_pct,83%,,,,,
player,201911030car,oti,CruiDa00,pos,SS,,,,,
player,201911030car,oti,CruiDa00,offense,0,,,,,
player,201911030car,oti,CruiDa00,off_pct,0%,,,,,
player,201911030car,oti,CruiDa00,defense,0,,,,,
player,201911030car,oti,CruiDa00,def_pct,0%,,,,,
player,201911030car,oti,CruiDa00,special_teams,22,,,,,
player,201911030car,oti,CruiDa00,st_pct,76%,,,,,
player,201911030car,oti,KaluJo00,pos,CB,,,,,
player,201911030car,oti,KaluJo00,offense,0,,,,,
player,201911030car,oti,KaluJo00,off_pct,0%,,,,,
player,201911030car,oti,KaluJo00,defense,0,,,,,
player,201911030car,oti,KaluJo00,def_pct,0%,,,,,
player,201911030car,oti,KaluJo00,special_teams,17,,,,,
player,201911030car,oti,KaluJo00,st_pct,59%,,,,,
player,201911030car,oti,LongDa04,pos,LB,,,,,
player,201911030car,oti,LongDa04,offense,0,,,,,
player,201911030car,oti,LongDa04,off_pct,0%,,,,,
player,201911030car,oti,LongDa04,defense,0,,,,,
player,201911030car,oti,LongDa04,def_pct,0%,,,,,
player,201911030car,oti,LongDa04,special_teams,16,,,,,
player,201911030car,oti,LongDa04,st_pct,55%,,,,,
player,201911030car,oti,SmitRo06,pos,RB,,,,,
player,201911030car,oti,SmitRo06,offense,0,,,,,
player,201911030car,oti,SmitRo06,off_pct,0%,,,,,
player,201911030car,oti,SmitRo06,defense,0,,,,,
player,201911030car,oti,SmitRo06,def_pct,0%,,,,,
player,201911030car,oti,SmitRo06,special_teams,12,,,,,
player,201911030car,oti,SmitRo06,st_pct,41%,,,,,
player,201911030car,oti,SuccRy44,pos,K,,,,,
player,201911030car,oti,SuccRy44,offense,0,,,,,
player,201911030car,oti,SuccRy44,off_pct,0%,,,,,
player,201911030car,oti,SuccRy44,defense,0,,,,,
player,201911030car,oti,SuccRy44,def_pct,0%,,,,,
player,201911030car,oti,SuccRy44,special_teams,9,,,,,
player,201911030car,oti,SuccRy44,st_pct,31%,,,,,
player,201911030car,oti,KernBr20,pos,P,,,,,
player,201911030car,oti,KernBr20,offense,0,,,,,
player,201911030car,oti,KernBr20,off_pct,0%,,,,,
player,201911030car,oti,KernBr20,defense,0,,,,,
player,201911030car,oti,KernBr20,def_pct,0%,,,,,
player,201911030car,oti,KernBr20,special_teams,8,,,,,
player,201911030car,oti,KernBr20,st_pct,28%,,,,,
player,201911030car,oti,BrinBe00,pos,LS,,,,,
player,201911030car,oti,BrinBe00,offense,0,,,,,
player,201911030car,oti,BrinBe00,off_pct,0%,,,,,
player,201911030car,oti,BrinBe00,defense,0,,,,,
player,201911030car,oti,BrinBe00,def_pct,0%,,,,,
player,201911030car,oti,BrinBe00,special_teams,8,,,,,
player,201911030car,oti,BrinBe00,st_pct,28%,,,,,
player,201911030car,oti,KellDe00,pos,T,,,,,
player,201911030car,oti,KellDe00,offense,0,,,,,
player,201911030car,oti,KellDe00,off_pct,0%,,,,,
player,201911030car,oti,KellDe00,defense,0,,,,,
player,201911030car,oti,KellDe00,def_pct,0%,,,,,
player,201911030car,oti,KellDe00,special_teams,5,,,,,
player,201911030car,oti,KellDe00,st_pct,17%,,,,,
