game,2019,5,20191006,201910060kan,clt,"Indianapolis Colts",19,kan,"Kansas City Chiefs",13
player,201910060kan,clt,WilkJo01,def_pct,0%,,,,,
player,201910060kan,clt,WilkJo01,special_teams,16,,,,,
player,201910060kan,clt,WilkJo01,st_pct,64%,,,,,
player,201910060kan,clt,DuliAs00,pos,WR,,,,,
player,201910060kan,clt,DuliAs00,offense,4,,,,,
player,201910060kan,clt,DuliAs00,off_pct,5%,,,,,
player,201910060kan,clt,DuliAs00,defense,0,,,,,
player,201910060kan,clt,DuliAs00,def_pct,0%,,,,,
player,201910060kan,clt,DuliAs00,special_teams,12,,,,,
player,201910060kan,clt,DuliAs00,st_pct,48%,,,,,
player,201910060kan,clt,HaegJo00,pos,G,,,,,
player,201910060kan,clt,HaegJo00,offense,3,,,,,
player,201910060kan,clt,HaegJo00,off_pct,4%,,,,,
player,201910060kan,clt,HaegJo00,defense,0,,,,,
player,201910060kan,clt,HaegJo00,def_pct,0%,,,,,
player,201910060kan,clt,HaegJo00,special_teams,5,,,,,
player,201910060kan,clt,HaegJo00,st_pct,20%,,,,,
player,201910060kan,clt,OdumGe00,pos,FS,,,,,
player,201910060kan,clt,OdumGe00,offense,0,,,,,
player,201910060kan,clt,OdumGe00,off_pct,0%,,,,,
player,201910060kan,clt,OdumGe00,defense,63,,,,,
player,201910060kan,clt,OdumGe00,def_pct,100%,,,,,
player,201910060kan,clt,OdumGe00,special_teams,16,,,,,
player,201910060kan,clt,OdumGe00,st_pct,64%,,,,,
player,201910060kan,clt,WalkAn01,pos,LB,,,,,
player,201910060kan,clt,WalkAn01,offense,0,,,,,
player,201910060kan,clt,WalkAn01,off_pct,0%,,,,,
player,201910060kan,clt,WalkAn01,defense,63,,,,,
player,201910060kan,clt,WalkAn01,def_pct,100%,,,,,
player,201910060kan,clt,WalkAn01,special_teams,7,,,,,
player,201910060kan,clt,WalkAn01,st_pct,28%,,,,,
player,201910060kan,clt,WillKh00,pos,SS,,,,,
player,201910060kan,clt,WillKh00,offense,0,,,,,
player,201910060kan,clt,WillKh00,off_pct,0%,,,,,
player,201910060kan,clt,WillKh00,defense,63,,,,,
player,201910060kan,clt,WillKh00,def_pct,100%,,,,,
player,201910060kan,clt,WillKh00,special_teams,4,,,,,
player,201910060kan,clt,WillKh00,st_pct,16%,,,,,
player,201910060kan,clt,DesiPi00,pos,CB,,,,,
player,201910060kan,clt,DesiPi00,offense,0,,,,,
player,201910060kan,clt,DesiPi00,off_pct,0%,,,,,
player,201910060kan,clt,DesiPi00,defense,60,,,,,
player,201910060kan,clt,DesiPi00,def_pct,95%,,,,,
player,201910060kan,clt,DesiPi00,special_teams,1,,,,,
player,201910060kan,clt,DesiPi00,st_pct,4%,,,,,
player,201910060kan,clt,Ya-SRo00,pos,CB,,,,,
player,201910060kan,clt,Ya-SRo00,offense,0,,,,,
player,201910060kan,clt,Ya-SRo00,off_pct,0%,,,,,
player,201910060kan,clt,Ya-SRo00,defense,59,,,,,
player,201910060kan,clt,Ya-SRo00,def_pct,94%,,,,,
player,201910060kan,clt,Ya-SRo00,special_teams,11,,,,,
player,201910060kan,clt,Ya-SRo00,st_pct,44%,,,,,
player,201910060kan,clt,AutrDe00,pos,DT,,,,,
player,201910060kan,clt,AutrDe00,offense,0,,,,,
player,201910060kan,clt,AutrDe00,off_pct,0%,,,,,
player,201910060kan,clt,AutrDe00,defense,48,,,,,
player,201910060kan,clt,AutrDe00,def_pct,76%,,,,,
player,201910060kan,clt,AutrDe00,special_teams,4,,,,,
player,201910060kan,clt,AutrDe00,st_pct,16%,,,,,
player,201910060kan,clt,HousJu00,pos,LB,,,,,
player,201910060kan,clt,HousJu00,offense,0,,,,,
player,201910060kan,clt,HousJu00,off_pct,0%,,,,,
player,201910060kan,clt,HousJu00,defense,48,,,,,
player,201910060kan,clt,HousJu00,def_pct,76%,,,,,
player,201910060kan,clt,HousJu00,special_teams,0,,,,,
player,201910060kan,clt,HousJu00,st_pct,0%,,,,,
player,201910060kan,clt,MoorKe03,pos,CB,,,,,
player,201910060kan,clt,MoorKe03,offense,0,,,,,
player,201910060kan,clt,MoorKe03,off_pct,0%,,,,,
player,201910060kan,clt,MoorKe03,defense,47,,,,,
player,201910060kan,clt,MoorKe03,def_pct,75%,,,,,
player,201910060kan,clt,MoorKe03,special_teams,5,,,,,
player,201910060kan,clt,MoorKe03,st_pct,20%,,,,,
player,201910060kan,clt,OkerBo00,pos,LB,,,,,
player,201910060kan,clt,OkerBo00,offense,0,,,,,
player,201910060kan,clt,OkerBo00,off_pct,0%,,,,,
player,201910060kan,clt,OkerBo00,defense,46,,,,,
player,201910060kan,clt,OkerBo00,def_pct,73%,,,,,
player,201910060kan,clt,OkerBo00,special_teams,7,,,,,
player,201910060kan,clt,OkerBo00,st_pct,28%,,,,,
player,201910060kan,clt,SheaJa00,pos,DE,,,,,
player,201910060kan,clt,SheaJa00,offense,0,,,,,
player,201910060kan,clt,SheaJa00,off_pct,0%,,,,,
player,201910060kan,clt,SheaJa00,defense,45,,,,,
player,201910060kan,clt,SheaJa00,def_pct,71%,,,,,
player,201910060kan,clt,SheaJa00,special_teams,3,,,,,
player,201910060kan,clt,SheaJa00,st_pct,12%,,,,,
player,201910060kan,clt,StewGr00,pos,NT,,,,,
player,201910060kan,clt,StewGr00,offense,0,,,,,
player,201910060kan,clt,StewGr00,off_pct,0%,,,,,
player,201910060kan,clt,StewGr00,defense,44,,,,,
player,201910060kan,clt,StewGr00,def_pct,70%,,,,,
player,201910060kan,clt,StewGr00,special_teams,9,,,,,
player,201910060kan,clt,StewGr00,st_pct,36%,,,,,
player,201910060kan,clt,TuraKe00,pos,DE,,,,,
player,201910060kan,clt,TuraKe00,offense,0,,,,,
player,201910060kan,clt,TuraKe00,off_pct,0%,,,,,
player,201910060kan,clt,TuraKe00,defense,34,,,,,
player,201910060kan,clt,TuraKe00,def_pct,54%,,,,,
player,201910060kan,clt,TuraKe00,special_teams,0,,,,,
player,201910060kan,clt,TuraKe00,st_pct,0%,,,,,
player,201910060kan,clt,WilsQu01,pos,CB,,,,,
player,201910060kan,clt,WilsQu01,offense,0,,,,,
player,201910060kan,clt,WilsQu01,off_pct,0%,,,,,
player,201910060kan,clt,WilsQu01,defense,21,,,,,
player,201910060kan,clt,WilsQu01,def_pct,33%,,,,,
player,201910060kan,clt,WilsQu01,special_teams,6,,,,,
player,201910060kan,clt,WilsQu01,st_pct,24%,,,,,
player,201910060kan,clt,MuhaAl00,pos,DE,,,,,
player,201910060kan,clt,MuhaAl00,offense,0,,,,,
player,201910060kan,clt,MuhaAl00,off_pct,0%,,,,,
player,201910060kan,clt,MuhaAl00,defense,17,,,,,
player,201910060kan,clt,MuhaAl00,def_pct,27%,,,,,
player,201910060kan,clt,MuhaAl00,special_teams,4,,,,,
player,201910060kan,clt,MuhaAl00,st_pct,16%,,,,,
player,201910060kan,clt,HuntMa00,pos,DT,,,,,
player,201910060kan,clt,HuntMa00,offense,0,,,,,
player,201910060kan,clt,HuntMa00,off_pct,0%,,,,,
player,201910060kan,clt,HuntMa00,defense,15,,,,,
player,201910060kan,clt,HuntMa00,def_pct,24%,,,,,
player,201910060kan,clt,HuntMa00,special_teams,9,,,,,
player,201910060kan,clt,HuntMa00,st_pct,36%,,,,,
player,201910060kan,clt,TaylSh00,pos,DB,,,,,
player,201910060kan,clt,TaylSh00,offense,0,,,,,
player,201910060kan,clt,TaylSh00,off_pct,0%,,,,,
player,201910060kan,clt,TaylSh00,defense,13,,,,,
player,201910060kan,clt,TaylSh00,def_pct,21%,,,,,
player,201910060kan,clt,TaylSh00,special_teams,1,,,,,
player,201910060kan,clt,TaylSh00,st_pct,4%,,,,,
player,201910060kan,clt,AdamMa00,pos,LB,,,,,
player,201910060kan,clt,AdamMa00,offense,0,,,,,
player,201910060kan,clt,AdamMa00,off_pct,0%,,,,,
player,201910060kan,clt,AdamMa00,defense,4,,,,,
player,201910060kan,clt,AdamMa00,def_pct,6%,,,,,
player,201910060kan,clt,AdamMa00,special_teams,20,,,,,
player,201910060kan,clt,AdamMa00,st_pct,80%,,,,,
player,201910060kan,clt,TellMa00,pos,CB,,,,,
player,201910060kan,clt,TellMa00,offense,0,,,,,
player,201910060kan,clt,TellMa00,off_pct,0%,,,,,
player,201910060kan,clt,TellMa00,defense,3,,,,,
player,201910060kan,clt,TellMa00,def_pct,5%,,,,,
player,201910060kan,clt,TellMa00,special_teams,16,,,,,
player,201910060kan,clt,TellMa00,st_pct,64%,,,,,
player,201910060kan,clt,SancRi00,pos,P,,,,,
player,201910060kan,clt,SancRi00,offense,0,,,,,
player,201910060kan,clt,SancRi00,off_pct,0%,,,,,
player,201910060kan,clt,SancRi00,defense,0,,,,,
player,201910060kan,clt,SancRi00,def_pct,0%,,,,,
player,201910060kan,clt,SancRi00,special_teams,14,,,,,
player,201910060kan,clt,SancRi00,st_pct,56%,,,,,
player,201910060kan,clt,SpeeEJ00,pos,LB,,,,,
player,201910060kan,clt,SpeeEJ00,offense,0,,,,,
player,201910060kan,clt,SpeeEJ00,off_pct,0%,,,,,
player,201910060kan,clt,SpeeEJ00,defense,0,,,,,
player,201910060kan,clt,SpeeEJ00,def_pct,0%,,,,,
player,201910060kan,clt,SpeeEJ00,special_teams,13,,,,,
player,201910060kan,clt,SpeeEJ00,st_pct,52%,,,,,
player,201910060kan,clt,FranZa00,pos,LB,,,,,
player,201910060kan,clt,FranZa00,offense,0,,,,,
player,201910060kan,clt,FranZa00,off_pct,0%,,,,,
player,201910060kan,clt,FranZa00,defense,0,,,,,
player,201910060kan,clt,FranZa00,def_pct,0%,,,,,
player,201910060kan,clt,FranZa00,special_teams,13,,,,,
player,201910060kan,clt,FranZa00,st_pct,52%,,,,,
player,201910060kan,clt,RhodLu00,pos,LS,,,,,
player,201910060kan,clt,RhodLu00,offense,0,,,,,
player,201910060kan,clt,RhodLu00,off_pct,0%,,,,,
player,201910060kan,clt,RhodLu00,defense,0,,,,,
player,201910060kan,clt,RhodLu00,def_pct,0%,,,,,
player,201910060kan,clt,RhodLu00,special_teams,9,,,,,
player,201910060kan,clt,RhodLu00,st_pct,36%,,,,,
player,201910060kan,clt,vinatada01,pos,K,,,,,
player,201910060kan,clt,vinatada01,offense,0,,,,,
player,201910060kan,clt,vinatada01,off_pct,0%,,,,,
player,201910060kan,clt,vinatada01,defense,0,,,,,
player,201910060kan,clt,vinatada01,def_pct,0%,,,,,
player,201910060kan,clt,vinatada01,special_teams,5,,,,,
player,201910060kan,clt,vinatada01,st_pct,20%,,,,,
player,201910060kan,clt,BanoBe00,pos,DE,,,,,
player,201910060kan,clt,BanoBe00,offense,0,,,,,
player,201910060kan,clt,BanoBe00,off_pct,0%,,,,,
player,201910060kan,clt,BanoBe00,defense,0,,,,,
player,201910060kan,clt,BanoBe00,def_pct,0%,,,,,
player,201910060kan,clt,BanoBe00,special_teams,4,,,,,
player,201910060kan,clt,BanoBe00,st_pct,16%,,,,,
player,201910060kan,clt,WillJo07,pos,RB,,,,,
player,201910060kan,clt,WillJo07,offense,0,,,,,
player,201910060kan,clt,WillJo07,off_pct,0%,,,,,
player,201910060kan,clt,WillJo07,defense,0,,,,,
player,201910060kan,clt,WillJo07,def_pct,0%,,,,,
player,201910060kan,clt,WillJo07,special_teams,3,,,,,
player,201910060kan,clt,WillJo07,st_pct,12%,,,,,
player,201910060kan,clt,AndrJo01,pos,C,,,,,
player,201910060kan,clt,AndrJo01,offense,0,,,,,
player,201910060kan,clt,AndrJo01,off_pct,0%,,,,,
player,201910060kan,clt,AndrJo01,defense,0,,,,,
player,201910060kan,clt,AndrJo01,def_pct,0%,,,,,
player,201910060kan,clt,AndrJo01,special_teams,1,,,,,
player,201910060kan,clt,AndrJo01,st_pct,4%,,,,,
