game,2019,10,20191110,201911100oti,kan,"Kansas City Chiefs",32,oti,"Tennessee Titans",35
player,201911100oti,kan,RankMa00,offense,42,,,,,
player,201911100oti,kan,RankMa00,off_pct,51%,,,,,
player,201911100oti,kan,RankMa00,defense,0,,,,,
player,201911100oti,kan,RankMa00,def_pct,0%,,,,,
player,201911100oti,kan,RankMa00,special_teams,2,,,,,
player,201911100oti,kan,RankMa00,st_pct,6%,,,,,
player,201911100oti,kan,WisnSt01,pos,G,,,,,
player,201911100oti,kan,WisnSt01,offense,41,,,,,
player,201911100oti,kan,WisnSt01,off_pct,50%,,,,,
player,201911100oti,kan,WisnSt01,defense,0,,,,,
player,201911100oti,kan,WisnSt01,def_pct,0%,,,,,
player,201911100oti,kan,WisnSt01,special_teams,9,,,,,
player,201911100oti,kan,WisnSt01,st_pct,28%,,,,,
player,201911100oti,kan,BellBl00,pos,TE,,,,,
player,201911100oti,kan,BellBl00,offense,34,,,,,
player,201911100oti,kan,BellBl00,off_pct,41%,,,,,
player,201911100oti,kan,BellBl00,defense,0,,,,,
player,201911100oti,kan,BellBl00,def_pct,0%,,,,,
player,201911100oti,kan,BellBl00,special_teams,14,,,,,
player,201911100oti,kan,BellBl00,st_pct,44%,,,,,
player,201911100oti,kan,HardMe00,pos,WR,,,,,
player,201911100oti,kan,HardMe00,offense,18,,,,,
player,201911100oti,kan,HardMe00,off_pct,22%,,,,,
player,201911100oti,kan,HardMe00,defense,0,,,,,
player,201911100oti,kan,HardMe00,def_pct,0%,,,,,
player,201911100oti,kan,HardMe00,special_teams,14,,,,,
player,201911100oti,kan,HardMe00,st_pct,44%,,,,,
player,201911100oti,kan,WillDa10,pos,RB,,,,,
player,201911100oti,kan,WillDa10,offense,17,,,,,
player,201911100oti,kan,WillDa10,off_pct,21%,,,,,
player,201911100oti,kan,WillDa10,defense,0,,,,,
player,201911100oti,kan,WillDa10,def_pct,0%,,,,,
player,201911100oti,kan,WillDa10,special_teams,14,,,,,
player,201911100oti,kan,WillDa10,st_pct,44%,,,,,
player,201911100oti,kan,ThomDa06,pos,RB,,,,,
player,201911100oti,kan,ThomDa06,offense,5,,,,,
player,201911100oti,kan,ThomDa06,off_pct,6%,,,,,
player,201911100oti,kan,ThomDa06,defense,0,,,,,
player,201911100oti,kan,ThomDa06,def_pct,0%,,,,,
player,201911100oti,kan,ThomDa06,special_teams,8,,,,,
player,201911100oti,kan,ThomDa06,st_pct,25%,,,,,
player,201911100oti,kan,SherAn00,pos,FB,,,,,
player,201911100oti,kan,SherAn00,offense,4,,,,,
player,201911100oti,kan,SherAn00,off_pct,5%,,,,,
player,201911100oti,kan,SherAn00,defense,0,,,,,
player,201911100oti,kan,SherAn00,def_pct,0%,,,,,
player,201911100oti,kan,SherAn00,special_teams,24,,,,,
player,201911100oti,kan,SherAn00,st_pct,75%,,,,,
player,201911100oti,kan,YeldDe00,pos,TE,,,,,
player,201911100oti,kan,YeldDe00,offense,4,,,,,
player,201911100oti,kan,YeldDe00,off_pct,5%,,,,,
player,201911100oti,kan,YeldDe00,defense,0,,,,,
player,201911100oti,kan,YeldDe00,def_pct,0%,,,,,
player,201911100oti,kan,YeldDe00,special_teams,1,,,,,
player,201911100oti,kan,YeldDe00,st_pct,3%,,,,,
player,201911100oti,kan,PrinBy00,pos,WR,,,,,
player,201911100oti,kan,PrinBy00,offense,3,,,,,
player,201911100oti,kan,PrinBy00,off_pct,4%,,,,,
player,201911100oti,kan,PrinBy00,defense,0,,,,,
player,201911100oti,kan,PrinBy00,def_pct,0%,,,,,
player,201911100oti,kan,PrinBy00,special_teams,19,,,,,
player,201911100oti,kan,PrinBy00,st_pct,59%,,,,,
player,201911100oti,kan,AlleNi00,pos,C,,,,,
player,201911100oti,kan,AlleNi00,offense,2,,,,,
player,201911100oti,kan,AlleNi00,off_pct,2%,,,,,
player,201911100oti,kan,AlleNi00,defense,0,,,,,
player,201911100oti,kan,AlleNi00,def_pct,0%,,,,,
player,201911100oti,kan,AlleNi00,special_teams,9,,,,,
player,201911100oti,kan,AlleNi00,st_pct,28%,,,,,
player,201911100oti,kan,WardCh01,pos,CB,,,,,
player,201911100oti,kan,WardCh01,offense,0,,,,,
player,201911100oti,kan,WardCh01,off_pct,0%,,,,,
player,201911100oti,kan,WardCh01,defense,52,,,,,
player,201911100oti,kan,WardCh01,def_pct,100%,,,,,
player,201911100oti,kan,WardCh01,special_teams,8,,,,,
player,201911100oti,kan,WardCh01,st_pct,25%,,,,,
player,201911100oti,kan,MathTy00,pos,SS,,,,,
player,201911100oti,kan,MathTy00,offense,0,,,,,
player,201911100oti,kan,MathTy00,off_pct,0%,,,,,
player,201911100oti,kan,MathTy00,defense,52,,,,,
player,201911100oti,kan,MathTy00,def_pct,100%,,,,,
player,201911100oti,kan,MathTy00,special_teams,0,,,,,
player,201911100oti,kan,MathTy00,st_pct,0%,,,,,
player,201911100oti,kan,ThorJu00,pos,FS,,,,,
player,201911100oti,kan,ThorJu00,offense,0,,,,,
player,201911100oti,kan,ThorJu00,off_pct,0%,,,,,
player,201911100oti,kan,ThorJu00,defense,50,,,,,
player,201911100oti,kan,ThorJu00,def_pct,96%,,,,,
player,201911100oti,kan,ThorJu00,special_teams,8,,,,,
player,201911100oti,kan,ThorJu00,st_pct,25%,,,,,
player,201911100oti,kan,BreeBa00,pos,CB,,,,,
player,201911100oti,kan,BreeBa00,offense,0,,,,,
player,201911100oti,kan,BreeBa00,off_pct,0%,,,,,
player,201911100oti,kan,BreeBa00,defense,45,,,,,
player,201911100oti,kan,BreeBa00,def_pct,87%,,,,,
player,201911100oti,kan,BreeBa00,special_teams,0,,,,,
player,201911100oti,kan,BreeBa00,st_pct,0%,,,,,
player,201911100oti,kan,JoneCh09,pos,DT,,,,,
player,201911100oti,kan,JoneCh09,offense,0,,,,,
player,201911100oti,kan,JoneCh09,off_pct,0%,,,,,
player,201911100oti,kan,JoneCh09,defense,44,,,,,
player,201911100oti,kan,JoneCh09,def_pct,85%,,,,,
player,201911100oti,kan,JoneCh09,special_teams,4,,,,,
player,201911100oti,kan,JoneCh09,st_pct,12%,,,,,
player,201911100oti,kan,ClarFr01,pos,DE,,,,,
player,201911100oti,kan,ClarFr01,offense,0,,,,,
player,201911100oti,kan,ClarFr01,off_pct,0%,,,,,
player,201911100oti,kan,ClarFr01,defense,42,,,,,
player,201911100oti,kan,ClarFr01,def_pct,81%,,,,,
player,201911100oti,kan,ClarFr01,special_teams,0,,,,,
player,201911100oti,kan,ClarFr01,st_pct,0%,,,,,
player,201911100oti,kan,KpasTa00,pos,DE,,,,,
player,201911100oti,kan,KpasTa00,offense,0,,,,,
player,201911100oti,kan,KpasTa00,off_pct,0%,,,,,
player,201911100oti,kan,KpasTa00,defense,40,,,,,
player,201911100oti,kan,KpasTa00,def_pct,77%,,,,,
player,201911100oti,kan,KpasTa00,special_teams,8,,,,,
player,201911100oti,kan,KpasTa00,st_pct,25%,,,,,
player,201911100oti,kan,HitcAn00,pos,LB,,,,,
player,201911100oti,kan,HitcAn00,offense,0,,,,,
player,201911100oti,kan,HitcAn00,off_pct,0%,,,,,
player,201911100oti,kan,HitcAn00,defense,36,,,,,
player,201911100oti,kan,HitcAn00,def_pct,69%,,,,,
player,201911100oti,kan,HitcAn00,special_teams,4,,,,,
player,201911100oti,kan,HitcAn00,st_pct,12%,,,,,
player,201911100oti,kan,SoreDa01,pos,FS,,,,,
player,201911100oti,kan,SoreDa01,offense,0,,,,,
player,201911100oti,kan,SoreDa01,off_pct,0%,,,,,
player,201911100oti,kan,SoreDa01,defense,34,,,,,
player,201911100oti,kan,SoreDa01,def_pct,65%,,,,,
player,201911100oti,kan,SoreDa01,special_teams,15,,,,,
player,201911100oti,kan,SoreDa01,st_pct,47%,,,,,
player,201911100oti,kan,NnadDe00,pos,DT,,,,,
player,201911100oti,kan,NnadDe00,offense,0,,,,,
player,201911100oti,kan,NnadDe00,off_pct,0%,,,,,
player,201911100oti,kan,NnadDe00,defense,28,,,,,
player,201911100oti,kan,NnadDe00,def_pct,54%,,,,,
player,201911100oti,kan,NnadDe00,special_teams,4,,,,,
player,201911100oti,kan,NnadDe00,st_pct,12%,,,,,
player,201911100oti,kan,WilsDa02,pos,LB,,,,,
player,201911100oti,kan,WilsDa02,offense,0,,,,,
player,201911100oti,kan,WilsDa02,off_pct,0%,,,,,
player,201911100oti,kan,WilsDa02,defense,27,,,,,
player,201911100oti,kan,WilsDa02,def_pct,52%,,,,,
player,201911100oti,kan,WilsDa02,special_teams,0,,,,,
player,201911100oti,kan,WilsDa02,st_pct,0%,,,,,
player,201911100oti,kan,OgbaEm00,pos,DE,,,,,
player,201911100oti,kan,OgbaEm00,offense,0,,,,,
player,201911100oti,kan,OgbaEm00,off_pct,0%,,,,,
player,201911100oti,kan,OgbaEm00,defense,23,,,,,
player,201911100oti,kan,OgbaEm00,def_pct,44%,,,,,
player,201911100oti,kan,OgbaEm00,special_teams,3,,,,,
player,201911100oti,kan,OgbaEm00,st_pct,9%,,,,,
player,201911100oti,kan,IvieJo00,pos,DT,,,,,
player,201911100oti,kan,IvieJo00,offense,0,,,,,
player,201911100oti,kan,IvieJo00,off_pct,0%,,,,,
player,201911100oti,kan,IvieJo00,defense,19,,,,,
player,201911100oti,kan,IvieJo00,def_pct,37%,,,,,
player,201911100oti,kan,IvieJo00,special_teams,1,,,,,
player,201911100oti,kan,IvieJo00,st_pct,3%,,,,,
player,201911100oti,kan,RaglRe00,pos,LB,,,,,
player,201911100oti,kan,RaglRe00,offense,0,,,,,
player,201911100oti,kan,RaglRe00,off_pct,0%,,,,,
player,201911100oti,kan,RaglRe00,defense,17,,,,,
player,201911100oti,kan,RaglRe00,def_pct,33%,,,,,
player,201911100oti,kan,RaglRe00,special_teams,0,,,,,
player,201911100oti,kan,RaglRe00,st_pct,0%,,,,,
player,201911100oti,kan,NiemBe00,pos,LB,,,,,
player,201911100oti,kan,NiemBe00,offense,0,,,,,
player,201911100oti,kan,NiemBe00,off_pct,0%,,,,,
player,201911100oti,kan,NiemBe00,defense,16,,,,,
player,201911100oti,kan,NiemBe00,def_pct,31%,,,,,
player,201911100oti,kan,NiemBe00,special_teams,15,,,,,
player,201911100oti,kan,NiemBe00,st_pct,47%,,,,,
player,201911100oti,kan,FentRa00,pos,CB,,,,,
player,201911100oti,kan,FentRa00,offense,0,,,,,
player,201911100oti,kan,FentRa00,off_pct,0%,,,,,
player,201911100oti,kan,FentRa00,defense,16,,,,,
player,201911100oti,kan,FentRa00,def_pct,31%,,,,,
player,201911100oti,kan,FentRa00,special_teams,10,,,,,
player,201911100oti,kan,FentRa00,st_pct,31%,,,,,
player,201911100oti,kan,SaunKh00,pos,DT,,,,,
player,201911100oti,kan,SaunKh00,offense,0,,,,,
player,201911100oti,kan,SaunKh00,off_pct,0%,,,,,
player,201911100oti,kan,SaunKh00,defense,13,,,,,
player,201911100oti,kan,SaunKh00,def_pct,25%,,,,,
player,201911100oti,kan,SaunKh00,special_teams,0,,,,,
player,201911100oti,kan,SaunKh00,st_pct,0%,,,,,
player,201911100oti,kan,LucaJo00,pos,SS,,,,,
player,201911100oti,kan,LucaJo00,offense,0,,,,,
player,201911100oti,kan,LucaJo00,off_pct,0%,,,,,
player,201911100oti,kan,LucaJo00,defense,10,,,,,
player,201911100oti,kan,LucaJo00,def_pct,19%,,,,,
player,201911100oti,kan,LucaJo00,special_teams,23,,,,,
player,201911100oti,kan,LucaJo00,st_pct,72%,,,,,
player,201911100oti,kan,ClaiMo00,pos,CB,,,,,
player,201911100oti,kan,ClaiMo00,offense,0,,,,,
player,201911100oti,kan,ClaiMo00,off_pct,0%,,,,,
player,201911100oti,kan,ClaiMo00,defense,7,,,,,
player,201911100oti,kan,ClaiMo00,def_pct,13%,,,,,
player,201911100oti,kan,ClaiMo00,special_teams,0,,,,,
player,201911100oti,kan,ClaiMo00,st_pct,0%,,,,,
player,201911100oti,kan,ODanDo00,pos,LB,,,,,
player,201911100oti,kan,ODanDo00,offense,0,,,,,
player,201911100oti,kan,ODanDo00,off_pct,0%,,,,,
player,201911100oti,kan,ODanDo00,defense,0,,,,,
player,201911100oti,kan,ODanDo00,def_pct,0%,,,,,
player,201911100oti,kan,ODanDo00,special_teams,23,,,,,
player,201911100oti,kan,ODanDo00,st_pct,72%,,,,,
player,201911100oti,kan,WattAr00,pos,SS,,,,,
player,201911100oti,kan,WattAr00,offense,0,,,,,
player,201911100oti,kan,WattAr00,off_pct,0%,,,,,
player,201911100oti,kan,WattAr00,defense,0,,,,,
player,201911100oti,kan,WattAr00,def_pct,0%,,,,,
player,201911100oti,kan,WattAr00,special_teams,19,,,,,
player,201911100oti,kan,WattAr00,st_pct,59%,,,,,
player,201911100oti,kan,LeexDa00,pos,LB,,,,,
player,201911100oti,kan,LeexDa00,offense,0,,,,,
player,201911100oti,kan,LeexDa00,off_pct,0%,,,,,
player,201911100oti,kan,LeexDa00,defense,0,,,,,
player,201911100oti,kan,LeexDa00,def_pct,0%,,,,,
player,201911100oti,kan,LeexDa00,special_teams,19,,,,,
player,201911100oti,kan,LeexDa00,st_pct,59%,,,,,
player,201911100oti,kan,ButkHa00,pos,K,,,,,
player,201911100oti,kan,ButkHa00,offense,0,,,,,
player,201911100oti,kan,ButkHa00,off_pct,0%,,,,,
player,201911100oti,kan,ButkHa00,defense,0,,,,,
player,201911100oti,kan,ButkHa00,def_pct,0%,,,,,
player,201911100oti,kan,ButkHa00,special_teams,17,,,,,
player,201911100oti,kan,ButkHa00,st_pct,53%,,,,,
player,201911100oti,kan,ColqDu20,pos,P,,,,,
player,201911100oti,kan,ColqDu20,offense,0,,,,,
player,201911100oti,kan,ColqDu20,off_pct,0%,,,,,
player,201911100oti,kan,ColqDu20,defense,0,,,,,
player,201911100oti,kan,ColqDu20,def_pct,0%,,,,,
player,201911100oti,kan,ColqDu20,special_teams,10,,,,,
player,201911100oti,kan,ColqDu20,st_pct,31%,,,,,
player,201911100oti,kan,WincJa00,pos,LS,,,,,
player,201911100oti,kan,WincJa00,offense,0,,,,,
player,201911100oti,kan,WincJa00,off_pct,0%,,,,,
player,201911100oti,kan,WincJa00,defense,0,,,,,
player,201911100oti,kan,WincJa00,def_pct,0%,,,,,
player,201911100oti,kan,WincJa00,special_teams,10,,,,,
player,201911100oti,kan,WincJa00,st_pct,31%,,,,,
