game,2019,9,20191103,201911030rai,det,"Detroit Lions",24,rai,"Oakland Raiders",31
player,201911030rai,rai,HankJo00,tackles_assists,1,,,,,
player,201911030rai,rai,HankJo00,tackles_loss,1,,,,,
player,201911030rai,rai,HankJo00,qb_hits,0,,,,,
player,201911030rai,rai,HankJo00,fumbles_rec,0,,,,,
player,201911030rai,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,HankJo00,fumbles_forced,0,,,,,
player,201911030rai,rai,JoynLa00,def_int,0,,,,,
player,201911030rai,rai,JoynLa00,def_int_yds,0,,,,,
player,201911030rai,rai,JoynLa00,def_int_td,0,,,,,
player,201911030rai,rai,JoynLa00,def_int_long,0,,,,,
player,201911030rai,rai,JoynLa00,pass_defended,0,,,,,
player,201911030rai,rai,JoynLa00,sacks,0.0,,,,,
player,201911030rai,rai,JoynLa00,tackles_combined,2,,,,,
player,201911030rai,rai,JoynLa00,tackles_solo,1,,,,,
player,201911030rai,rai,JoynLa00,tackles_assists,1,,,,,
player,201911030rai,rai,JoynLa00,tackles_loss,0,,,,,
player,201911030rai,rai,JoynLa00,qb_hits,0,,,,,
player,201911030rai,rai,JoynLa00,fumbles_rec,0,,,,,
player,201911030rai,rai,JoynLa00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,JoynLa00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,JoynLa00,fumbles_forced,0,,,,,
player,201911030rai,rai,MayoBe00,def_int,0,,,,,
player,201911030rai,rai,MayoBe00,def_int_yds,0,,,,,
player,201911030rai,rai,MayoBe00,def_int_td,0,,,,,
player,201911030rai,rai,MayoBe00,def_int_long,0,,,,,
player,201911030rai,rai,MayoBe00,pass_defended,0,,,,,
player,201911030rai,rai,MayoBe00,sacks,0.0,,,,,
player,201911030rai,rai,MayoBe00,tackles_combined,1,,,,,
player,201911030rai,rai,MayoBe00,tackles_solo,0,,,,,
player,201911030rai,rai,MayoBe00,tackles_assists,1,,,,,
player,201911030rai,rai,MayoBe00,tackles_loss,0,,,,,
player,201911030rai,rai,MayoBe00,qb_hits,1,,,,,
player,201911030rai,rai,MayoBe00,fumbles_rec,0,,,,,
player,201911030rai,rai,MayoBe00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,MayoBe00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,MayoBe00,fumbles_forced,0,,,,,
player,201911030rai,rai,CarrDe02,def_int,0,,,,,
player,201911030rai,rai,CarrDe02,def_int_yds,0,,,,,
player,201911030rai,rai,CarrDe02,def_int_td,0,,,,,
player,201911030rai,rai,CarrDe02,def_int_long,0,,,,,
player,201911030rai,rai,CarrDe02,pass_defended,0,,,,,
player,201911030rai,rai,CarrDe02,sacks,0.0,,,,,
player,201911030rai,rai,CarrDe02,tackles_combined,0,,,,,
player,201911030rai,rai,CarrDe02,tackles_solo,0,,,,,
player,201911030rai,rai,CarrDe02,tackles_assists,0,,,,,
player,201911030rai,rai,CarrDe02,tackles_loss,0,,,,,
player,201911030rai,rai,CarrDe02,qb_hits,0,,,,,
player,201911030rai,rai,CarrDe02,fumbles_rec,3,,,,,
player,201911030rai,rai,CarrDe02,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,CarrDe02,fumbles_rec_td,0,,,,,
player,201911030rai,rai,CarrDe02,fumbles_forced,0,,,,,
player,201911030rai,rai,HursMa00,def_int,0,,,,,
player,201911030rai,rai,HursMa00,def_int_yds,0,,,,,
player,201911030rai,rai,HursMa00,def_int_td,0,,,,,
player,201911030rai,rai,HursMa00,def_int_long,0,,,,,
player,201911030rai,rai,HursMa00,pass_defended,0,,,,,
player,201911030rai,rai,HursMa00,sacks,0.0,,,,,
player,201911030rai,rai,HursMa00,tackles_combined,0,,,,,
player,201911030rai,rai,HursMa00,tackles_solo,0,,,,,
player,201911030rai,rai,HursMa00,tackles_assists,0,,,,,
player,201911030rai,rai,HursMa00,tackles_loss,0,,,,,
player,201911030rai,rai,HursMa00,qb_hits,0,,,,,
player,201911030rai,rai,HursMa00,fumbles_rec,1,,,,,
player,201911030rai,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,HursMa00,fumbles_forced,0,,,,,
player,201911030rai,det,AgneJa00,kick_ret,3,,,,,
player,201911030rai,det,AgneJa00,kick_ret_yds,64,,,,,
player,201911030rai,det,AgneJa00,kick_ret_yds_per_ret,21.3,,,,,
player,201911030rai,det,AgneJa00,kick_ret_td,0,,,,,
player,201911030rai,det,AgneJa00,kick_ret_long,23,,,,,
player,201911030rai,det,AgneJa00,punt_ret,0,,,,,
player,201911030rai,det,AgneJa00,punt_ret_yds,0,,,,,
player,201911030rai,det,AgneJa00,punt_ret_yds_per_ret,,,,,,
player,201911030rai,det,AgneJa00,punt_ret_td,0,,,,,
player,201911030rai,det,AgneJa00,punt_ret_long,0,,,,,
player,201911030rai,det,HallMa02,kick_ret,1,,,,,
player,201911030rai,det,HallMa02,kick_ret_yds,12,,,,,
player,201911030rai,det,HallMa02,kick_ret_yds_per_ret,12.0,,,,,
player,201911030rai,det,HallMa02,kick_ret_td,0,,,,,
player,201911030rai,det,HallMa02,kick_ret_long,12,,,,,
player,201911030rai,det,HallMa02,punt_ret,0,,,,,
player,201911030rai,det,HallMa02,punt_ret_yds,0,,,,,
player,201911030rai,det,HallMa02,punt_ret_yds_per_ret,,,,,,
player,201911030rai,det,HallMa02,punt_ret_td,0,,,,,
player,201911030rai,det,HallMa02,punt_ret_long,0,,,,,
player,201911030rai,rai,DaviTr03,kick_ret,3,,,,,
player,201911030rai,rai,DaviTr03,kick_ret_yds,81,,,,,
player,201911030rai,rai,DaviTr03,kick_ret_yds_per_ret,27.0,,,,,
player,201911030rai,rai,DaviTr03,kick_ret_td,0,,,,,
player,201911030rai,rai,DaviTr03,kick_ret_long,31,,,,,
player,201911030rai,rai,DaviTr03,punt_ret,1,,,,,
player,201911030rai,rai,DaviTr03,punt_ret_yds,16,,,,,
player,201911030rai,rai,DaviTr03,punt_ret_yds_per_ret,16.0,,,,,
player,201911030rai,rai,DaviTr03,punt_ret_td,0,,,,,
player,201911030rai,rai,DaviTr03,punt_ret_long,16,,,,,
player,201911030rai,det,PratMa20,xpm,3,,,,,
player,201911030rai,det,PratMa20,xpa,3,,,,,
player,201911030rai,det,PratMa20,fgm,1,,,,,
player,201911030rai,det,PratMa20,fga,1,,,,,
player,201911030rai,det,PratMa20,punt,0,,,,,
player,201911030rai,det,PratMa20,punt_yds,0,,,,,
player,201911030rai,det,PratMa20,punt_yds_per_punt,,,,,,
player,201911030rai,det,PratMa20,punt_long,0,,,,,
player,201911030rai,det,MartSa01,xpm,,,,,,
player,201911030rai,det,MartSa01,xpa,,,,,,
player,201911030rai,det,MartSa01,fgm,,,,,,
player,201911030rai,det,MartSa01,fga,,,,,,
player,201911030rai,det,MartSa01,punt,2,,,,,
player,201911030rai,det,MartSa01,punt_yds,86,,,,,
player,201911030rai,det,MartSa01,punt_yds_per_punt,43.0,,,,,
player,201911030rai,det,MartSa01,punt_long,47,,,,,
player,201911030rai,rai,CarlDa00,xpm,4,,,,,
player,201911030rai,rai,CarlDa00,xpa,4,,,,,
player,201911030rai,rai,CarlDa00,fgm,1,,,,,
player,201911030rai,rai,CarlDa00,fga,2,,,,,
player,201911030rai,rai,CarlDa00,punt,0,,,,,
player,201911030rai,rai,CarlDa00,punt_yds,0,,,,,
player,201911030rai,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201911030rai,rai,CarlDa00,punt_long,0,,,,,
player,201911030rai,rai,ColeAJ01,xpm,,,,,,
player,201911030rai,rai,ColeAJ01,xpa,,,,,,
player,201911030rai,rai,ColeAJ01,fgm,,,,,,
player,201911030rai,rai,ColeAJ01,fga,,,,,,
player,201911030rai,rai,ColeAJ01,punt,2,,,,,
player,201911030rai,rai,ColeAJ01,punt_yds,96,,,,,
player,201911030rai,rai,ColeAJ01,punt_yds_per_punt,48.0,,,,,
player,201911030rai,rai,ColeAJ01,punt_long,52,,,,,
player,201911030rai,rai,MillKo00,pos,T,,,,,
player,201911030rai,rai,MillKo00,offense,72,,,,,
player,201911030rai,rai,MillKo00,off_pct,100%,,,,,
player,201911030rai,rai,MillKo00,defense,0,,,,,
player,201911030rai,rai,MillKo00,def_pct,0%,,,,,
player,201911030rai,rai,MillKo00,special_teams,6,,,,,
player,201911030rai,rai,MillKo00,st_pct,23%,,,,,
player,201911030rai,rai,IncoRi20,pos,G,,,,,
player,201911030rai,rai,IncoRi20,offense,72,,,,,
player,201911030rai,rai,IncoRi20,off_pct,100%,,,,,
player,201911030rai,rai,IncoRi20,defense,0,,,,,
player,201911030rai,rai,IncoRi20,def_pct,0%,,,,,
player,201911030rai,rai,IncoRi20,special_teams,6,,,,,
player,201911030rai,rai,IncoRi20,st_pct,23%,,,,,
player,201911030rai,rai,JackGa00,pos,G,,,,,
player,201911030rai,rai,JackGa00,offense,72,,,,,
player,201911030rai,rai,JackGa00,off_pct,100%,,,,,
player,201911030rai,rai,JackGa00,defense,0,,,,,
player,201911030rai,rai,JackGa00,def_pct,0%,,,,,
player,201911030rai,rai,JackGa00,special_teams,6,,,,,
player,201911030rai,rai,JackGa00,st_pct,23%,,,,,
player,201911030rai,rai,JameAn01,pos,T,,,,,
player,201911030rai,rai,JameAn01,offense,72,,,,,
player,201911030rai,rai,JameAn01,off_pct,100%,,,,,
player,201911030rai,rai,JameAn01,defense,0,,,,,
player,201911030rai,rai,JameAn01,def_pct,0%,,,,,
player,201911030rai,rai,JameAn01,special_teams,0,,,,,
player,201911030rai,rai,JameAn01,st_pct,0%,,,,,
player,201911030rai,rai,CarrDe02,pos,QB,,,,,
player,201911030rai,rai,CarrDe02,offense,72,,,,,
player,201911030rai,rai,CarrDe02,off_pct,100%,,,,,
player,201911030rai,rai,CarrDe02,defense,0,,,,,
player,201911030rai,rai,CarrDe02,def_pct,0%,,,,,
player,201911030rai,rai,CarrDe02,special_teams,0,,,,,
player,201911030rai,rai,CarrDe02,st_pct,0%,,,,,
player,201911030rai,rai,SharDa02,pos,T,,,,,
player,201911030rai,rai,SharDa02,offense,66,,,,,
player,201911030rai,rai,SharDa02,off_pct,92%,,,,,
player,201911030rai,rai,SharDa02,defense,0,,,,,
player,201911030rai,rai,SharDa02,def_pct,0%,,,,,
player,201911030rai,rai,SharDa02,special_teams,6,,,,,
player,201911030rai,rai,SharDa02,st_pct,23%,,,,,
player,201911030rai,rai,JoneZa00,pos,WR,,,,,
player,201911030rai,rai,JoneZa00,offense,66,,,,,
player,201911030rai,rai,JoneZa00,off_pct,92%,,,,,
player,201911030rai,rai,JoneZa00,defense,0,,,,,
player,201911030rai,rai,JoneZa00,def_pct,0%,,,,,
player,201911030rai,rai,JoneZa00,special_teams,0,,,,,
player,201911030rai,rai,JoneZa00,st_pct,0%,,,,,
player,201911030rai,rai,WillTy00,pos,WR,,,,,
player,201911030rai,rai,WillTy00,offense,59,,,,,
player,201911030rai,rai,WillTy00,off_pct,82%,,,,,
player,201911030rai,rai,WillTy00,defense,0,,,,,
player,201911030rai,rai,WillTy00,def_pct,0%,,,,,
player,201911030rai,rai,WillTy00,special_teams,0,,,,,
player,201911030rai,rai,WillTy00,st_pct,0%,,,,,
player,201911030rai,rai,WallDa01,pos,TE,,,,,
player,201911030rai,rai,WallDa01,offense,57,,,,,
player,201911030rai,rai,WallDa01,off_pct,79%,,,,,
player,201911030rai,rai,WallDa01,defense,0,,,,,
player,201911030rai,rai,WallDa01,def_pct,0%,,,,,
player,201911030rai,rai,WallDa01,special_teams,0,,,,,
player,201911030rai,rai,WallDa01,st_pct,0%,,,,,
player,201911030rai,rai,JacoJo01,pos,RB,,,,,
player,201911030rai,rai,JacoJo01,offense,42,,,,,
player,201911030rai,rai,JacoJo01,off_pct,58%,,,,,
player,201911030rai,rai,JacoJo01,defense,0,,,,,
player,201911030rai,rai,JacoJo01,def_pct,0%,,,,,
player,201911030rai,rai,JacoJo01,special_teams,0,,,,,
player,201911030rai,rai,JacoJo01,st_pct,0%,,,,,
player,201911030rai,rai,RenfHu00,pos,WR,,,,,
player,201911030rai,rai,RenfHu00,offense,39,,,,,
player,201911030rai,rai,RenfHu00,off_pct,54%,,,,,
player,201911030rai,rai,RenfHu00,defense,0,,,,,
player,201911030rai,rai,RenfHu00,def_pct,0%,,,,,
player,201911030rai,rai,RenfHu00,special_teams,0,,,,,
player,201911030rai,rai,RenfHu00,st_pct,0%,,,,,
player,201911030rai,rai,MoreFo00,pos,TE,,,,,
player,201911030rai,rai,MoreFo00,offense,37,,,,,
player,201911030rai,rai,MoreFo00,off_pct,51%,,,,,
player,201911030rai,rai,MoreFo00,defense,0,,,,,
player,201911030rai,rai,MoreFo00,def_pct,0%,,,,,
player,201911030rai,rai,MoreFo00,special_teams,15,,,,,
player,201911030rai,rai,MoreFo00,st_pct,58%,,,,,
player,201911030rai,rai,RichJa01,pos,RB,,,,,
player,201911030rai,rai,RichJa01,offense,24,,,,,
player,201911030rai,rai,RichJa01,off_pct,33%,,,,,
player,201911030rai,rai,RichJa01,defense,0,,,,,
player,201911030rai,rai,RichJa01,def_pct,0%,,,,,
player,201911030rai,rai,RichJa01,special_teams,0,,,,,
player,201911030rai,rai,RichJa01,st_pct,0%,,,,,
player,201911030rai,rai,IngoAl01,pos,FB,,,,,
player,201911030rai,rai,IngoAl01,offense,14,,,,,
player,201911030rai,rai,IngoAl01,off_pct,19%,,,,,
player,201911030rai,rai,IngoAl01,defense,0,,,,,
player,201911030rai,rai,IngoAl01,def_pct,0%,,,,,
player,201911030rai,rai,IngoAl01,special_teams,9,,,,,
player,201911030rai,rai,IngoAl01,st_pct,35%,,,,,
player,201911030rai,rai,CarrDe00,pos,TE,,,,,
player,201911030rai,rai,CarrDe00,offense,10,,,,,
player,201911030rai,rai,CarrDe00,off_pct,14%,,,,,
player,201911030rai,rai,CarrDe00,defense,0,,,,,
player,201911030rai,rai,CarrDe00,def_pct,0%,,,,,
player,201911030rai,rai,CarrDe00,special_teams,21,,,,,
player,201911030rai,rai,CarrDe00,st_pct,81%,,,,,
player,201911030rai,rai,WashDe00,pos,RB,,,,,
player,201911030rai,rai,WashDe00,offense,7,,,,,
player,201911030rai,rai,WashDe00,off_pct,10%,,,,,
player,201911030rai,rai,WashDe00,defense,0,,,,,
player,201911030rai,rai,WashDe00,def_pct,0%,,,,,
player,201911030rai,rai,WashDe00,special_teams,5,,,,,
player,201911030rai,rai,WashDe00,st_pct,19%,,,,,
player,201911030rai,rai,BrowTr02,pos,T,,,,,
player,201911030rai,rai,BrowTr02,offense,6,,,,,
player,201911030rai,rai,BrowTr02,off_pct,8%,,,,,
player,201911030rai,rai,BrowTr02,defense,0,,,,,
player,201911030rai,rai,BrowTr02,def_pct,0%,,,,,
player,201911030rai,rai,BrowTr02,special_teams,0,,,,,
player,201911030rai,rai,BrowTr02,st_pct,0%,,,,,
player,201911030rai,rai,AtemMa00,pos,WR,,,,,
player,201911030rai,rai,AtemMa00,offense,4,,,,,
player,201911030rai,rai,AtemMa00,off_pct,6%,,,,,
player,201911030rai,rai,AtemMa00,defense,0,,,,,
player,201911030rai,rai,AtemMa00,def_pct,0%,,,,,
player,201911030rai,rai,AtemMa00,special_teams,0,,,,,
player,201911030rai,rai,AtemMa00,st_pct,0%,,,,,
player,201911030rai,rai,DaviTr03,pos,WR,,,,,
player,201911030rai,rai,DaviTr03,offense,1,,,,,
player,201911030rai,rai,DaviTr03,off_pct,1%,,,,,
player,201911030rai,rai,DaviTr03,defense,0,,,,,
player,201911030rai,rai,DaviTr03,def_pct,0%,,,,,
player,201911030rai,rai,DaviTr03,special_teams,7,,,,,
player,201911030rai,rai,DaviTr03,st_pct,27%,,,,,
player,201911030rai,rai,JoseKa00,pos,SS,,,,,
player,201911030rai,rai,JoseKa00,offense,0,,,,,
player,201911030rai,rai,JoseKa00,off_pct,0%,,,,,
player,201911030rai,rai,JoseKa00,defense,71,,,,,
player,201911030rai,rai,JoseKa00,def_pct,100%,,,,,
player,201911030rai,rai,JoseKa00,special_teams,10,,,,,
player,201911030rai,rai,JoseKa00,st_pct,38%,,,,,
player,201911030rai,rai,WhitTa00,pos,LB,,,,,
player,201911030rai,rai,WhitTa00,offense,0,,,,,
player,201911030rai,rai,WhitTa00,off_pct,0%,,,,,
player,201911030rai,rai,WhitTa00,defense,71,,,,,
player,201911030rai,rai,WhitTa00,def_pct,100%,,,,,
player,201911030rai,rai,WhitTa00,special_teams,5,,,,,
player,201911030rai,rai,WhitTa00,st_pct,19%,,,,,
player,201911030rai,rai,HarrEr00,pos,SS,,,,,
player,201911030rai,rai,HarrEr00,offense,0,,,,,
player,201911030rai,rai,HarrEr00,off_pct,0%,,,,,
player,201911030rai,rai,HarrEr00,defense,71,,,,,
player,201911030rai,rai,HarrEr00,def_pct,100%,,,,,
player,201911030rai,rai,HarrEr00,special_teams,4,,,,,
player,201911030rai,rai,HarrEr00,st_pct,15%,,,,,
player,201911030rai,rai,MorrNi00,pos,LB,,,,,
player,201911030rai,rai,MorrNi00,offense,0,,,,,
player,201911030rai,rai,MorrNi00,off_pct,0%,,,,,
player,201911030rai,rai,MorrNi00,defense,69,,,,,
player,201911030rai,rai,MorrNi00,def_pct,97%,,,,,
player,201911030rai,rai,MorrNi00,special_teams,7,,,,,
player,201911030rai,rai,MorrNi00,st_pct,27%,,,,,
player,201911030rai,rai,CrosMa00,pos,DE,,,,,
player,201911030rai,rai,CrosMa00,offense,0,,,,,
player,201911030rai,rai,CrosMa00,off_pct,0%,,,,,
player,201911030rai,rai,CrosMa00,defense,66,,,,,
player,201911030rai,rai,CrosMa00,def_pct,93%,,,,,
player,201911030rai,rai,CrosMa00,special_teams,7,,,,,
player,201911030rai,rai,CrosMa00,st_pct,27%,,,,,
player,201911030rai,rai,MullTr00,pos,CB,,,,,
player,201911030rai,rai,MullTr00,offense,0,,,,,
player,201911030rai,rai,MullTr00,off_pct,0%,,,,,
player,201911030rai,rai,MullTr00,defense,62,,,,,
player,201911030rai,rai,MullTr00,def_pct,87%,,,,,
player,201911030rai,rai,MullTr00,special_teams,6,,,,,
player,201911030rai,rai,MullTr00,st_pct,23%,,,,,
player,201911030rai,rai,JoynLa00,pos,FS,,,,,
player,201911030rai,rai,JoynLa00,offense,0,,,,,
player,201911030rai,rai,JoynLa00,off_pct,0%,,,,,
player,201911030rai,rai,JoynLa00,defense,59,,,,,
player,201911030rai,rai,JoynLa00,def_pct,83%,,,,,
player,201911030rai,rai,JoynLa00,special_teams,0,,,,,
player,201911030rai,rai,JoynLa00,st_pct,0%,,,,,
player,201911030rai,rai,WorlDa00,pos,CB,,,,,
player,201911030rai,rai,WorlDa00,offense,0,,,,,
player,201911030rai,rai,WorlDa00,off_pct,0%,,,,,
player,201911030rai,rai,WorlDa00,defense,55,,,,,
player,201911030rai,rai,WorlDa00,def_pct,77%,,,,,
player,201911030rai,rai,WorlDa00,special_teams,10,,,,,
player,201911030rai,rai,WorlDa00,st_pct,38%,,,,,
player,201911030rai,rai,FerrCl00,pos,DE,,,,,
player,201911030rai,rai,FerrCl00,offense,0,,,,,
player,201911030rai,rai,FerrCl00,off_pct,0%,,,,,
player,201911030rai,rai,FerrCl00,defense,46,,,,,
player,201911030rai,rai,FerrCl00,def_pct,65%,,,,,
player,201911030rai,rai,FerrCl00,special_teams,1,,,,,
player,201911030rai,rai,FerrCl00,st_pct,4%,,,,,
player,201911030rai,rai,HankJo00,pos,DT,,,,,
player,201911030rai,rai,HankJo00,offense,0,,,,,
player,201911030rai,rai,HankJo00,off_pct,0%,,,,,
player,201911030rai,rai,HankJo00,defense,37,,,,,
player,201911030rai,rai,HankJo00,def_pct,52%,,,,,
player,201911030rai,rai,HankJo00,special_teams,4,,,,,
player,201911030rai,rai,HankJo00,st_pct,15%,,,,,
player,201911030rai,rai,HursMa00,pos,DT,,,,,
player,201911030rai,rai,HursMa00,offense,0,,,,,
player,201911030rai,rai,HursMa00,off_pct,0%,,,,,
player,201911030rai,rai,HursMa00,defense,37,,,,,
player,201911030rai,rai,HursMa00,def_pct,52%,,,,,
player,201911030rai,rai,HursMa00,special_teams,4,,,,,
player,201911030rai,rai,HursMa00,st_pct,15%,,,,,
player,201911030rai,rai,HallP.00,pos,DT,,,,,
player,201911030rai,rai,HallP.00,offense,0,,,,,
player,201911030rai,rai,HallP.00,off_pct,0%,,,,,
player,201911030rai,rai,HallP.00,defense,37,,,,,
player,201911030rai,rai,HallP.00,def_pct,52%,,,,,
player,201911030rai,rai,HallP.00,special_teams,1,,,,,
player,201911030rai,rai,HallP.00,st_pct,4%,,,,,
player,201911030rai,rai,KeyxAr00,pos,DE,,,,,
player,201911030rai,rai,KeyxAr00,offense,0,,,,,
player,201911030rai,rai,KeyxAr00,off_pct,0%,,,,,
player,201911030rai,rai,KeyxAr00,defense,29,,,,,
player,201911030rai,rai,KeyxAr00,def_pct,41%,,,,,
player,201911030rai,rai,KeyxAr00,special_teams,4,,,,,
player,201911030rai,rai,KeyxAr00,st_pct,15%,,,,,
player,201911030rai,rai,MayoBe00,pos,DE,,,,,
player,201911030rai,rai,MayoBe00,offense,0,,,,,
player,201911030rai,rai,MayoBe00,off_pct,0%,,,,,
player,201911030rai,rai,MayoBe00,defense,26,,,,,
player,201911030rai,rai,MayoBe00,def_pct,37%,,,,,
player,201911030rai,rai,MayoBe00,special_teams,1,,,,,
player,201911030rai,rai,MayoBe00,st_pct,4%,,,,,
player,201911030rai,rai,LawsNe00,pos,CB,,,,,
player,201911030rai,rai,LawsNe00,offense,0,,,,,
player,201911030rai,rai,LawsNe00,off_pct,0%,,,,,
player,201911030rai,rai,LawsNe00,defense,24,,,,,
player,201911030rai,rai,LawsNe00,def_pct,34%,,,,,
player,201911030rai,rai,LawsNe00,special_teams,20,,,,,
player,201911030rai,rai,LawsNe00,st_pct,77%,,,,,
player,201911030rai,rai,CompWi00,pos,LB,,,,,
player,201911030rai,rai,CompWi00,offense,0,,,,,
player,201911030rai,rai,CompWi00,off_pct,0%,,,,,
player,201911030rai,rai,CompWi00,defense,12,,,,,
player,201911030rai,rai,CompWi00,def_pct,17%,,,,,
player,201911030rai,rai,CompWi00,special_teams,13,,,,,
player,201911030rai,rai,CompWi00,st_pct,50%,,,,,
player,201911030rai,rai,McClTe00,pos,DT,,,,,
player,201911030rai,rai,McClTe00,offense,0,,,,,
player,201911030rai,rai,McClTe00,off_pct,0%,,,,,
player,201911030rai,rai,McClTe00,defense,7,,,,,
player,201911030rai,rai,McClTe00,def_pct,10%,,,,,
player,201911030rai,rai,McClTe00,special_teams,0,,,,,
player,201911030rai,rai,McClTe00,st_pct,0%,,,,,
player,201911030rai,rai,WilbKy00,pos,LB,,,,,
player,201911030rai,rai,WilbKy00,offense,0,,,,,
player,201911030rai,rai,WilbKy00,off_pct,0%,,,,,
player,201911030rai,rai,WilbKy00,defense,2,,,,,
player,201911030rai,rai,WilbKy00,def_pct,3%,,,,,
player,201911030rai,rai,WilbKy00,special_teams,20,,,,,
player,201911030rai,rai,WilbKy00,st_pct,77%,,,,,
player,201911030rai,rai,LeavDa00,pos,SS,,,,,
player,201911030rai,rai,LeavDa00,offense,0,,,,,
player,201911030rai,rai,LeavDa00,off_pct,0%,,,,,
player,201911030rai,rai,LeavDa00,defense,0,,,,,
player,201911030rai,rai,LeavDa00,def_pct,0%,,,,,
player,201911030rai,rai,LeavDa00,special_teams,19,,,,,
player,201911030rai,rai,LeavDa00,st_pct,73%,,,,,
player,201911030rai,rai,NixoKe00,pos,CB,,,,,
player,201911030rai,rai,NixoKe00,offense,0,,,,,
player,201911030rai,rai,NixoKe00,off_pct,0%,,,,,
player,201911030rai,rai,NixoKe00,defense,0,,,,,
player,201911030rai,rai,NixoKe00,def_pct,0%,,,,,
player,201911030rai,rai,NixoKe00,special_teams,15,,,,,
player,201911030rai,rai,NixoKe00,st_pct,58%,,,,,
player,201911030rai,rai,RileCu00,pos,FS,,,,,
player,201911030rai,rai,RileCu00,offense,0,,,,,
player,201911030rai,rai,RileCu00,off_pct,0%,,,,,
player,201911030rai,rai,RileCu00,defense,0,,,,,
player,201911030rai,rai,RileCu00,def_pct,0%,,,,,
player,201911030rai,rai,RileCu00,special_teams,12,,,,,
player,201911030rai,rai,RileCu00,st_pct,46%,,,,,
player,201911030rai,rai,CarlDa00,pos,K,,,,,
player,201911030rai,rai,CarlDa00,offense,0,,,,,
player,201911030rai,rai,CarlDa00,off_pct,0%,,,,,
player,201911030rai,rai,CarlDa00,defense,0,,,,,
player,201911030rai,rai,CarlDa00,def_pct,0%,,,,,
player,201911030rai,rai,CarlDa00,special_teams,12,,,,,
player,201911030rai,rai,CarlDa00,st_pct,46%,,,,,
player,201911030rai,rai,SiegTr00,pos,LS,,,,,
player,201911030rai,rai,SiegTr00,offense,0,,,,,
player,201911030rai,rai,SiegTr00,off_pct,0%,,,,,
player,201911030rai,rai,SiegTr00,defense,0,,,,,
player,201911030rai,rai,SiegTr00,def_pct,0%,,,,,
player,201911030rai,rai,SiegTr00,special_teams,9,,,,,
player,201911030rai,rai,SiegTr00,st_pct,35%,,,,,
player,201911030rai,rai,ColeAJ01,pos,P,,,,,
player,201911030rai,rai,ColeAJ01,offense,0,,,,,
player,201911030rai,rai,ColeAJ01,off_pct,0%,,,,,
player,201911030rai,rai,ColeAJ01,defense,0,,,,,
player,201911030rai,rai,ColeAJ01,def_pct,0%,,,,,
player,201911030rai,rai,ColeAJ01,special_teams,9,,,,,
player,201911030rai,rai,ColeAJ01,st_pct,35%,,,,,
player,201911030rai,rai,MagnEr00,pos,C,,,,,
player,201911030rai,rai,MagnEr00,offense,0,,,,,
player,201911030rai,rai,MagnEr00,off_pct,0%,,,,,
player,201911030rai,rai,MagnEr00,defense,0,,,,,
player,201911030rai,rai,MagnEr00,def_pct,0%,,,,,
player,201911030rai,rai,MagnEr00,special_teams,6,,,,,
player,201911030rai,rai,MagnEr00,st_pct,23%,,,,,
player,201911030rai,rai,GoodDe01,pos,G,,,,,
player,201911030rai,rai,GoodDe01,offense,0,,,,,
player,201911030rai,rai,GoodDe01,off_pct,0%,,,,,
player,201911030rai,rai,GoodDe01,defense,0,,,,,
player,201911030rai,rai,GoodDe01,def_pct,0%,,,,,
player,201911030rai,rai,GoodDe01,special_teams,6,,,,,
player,201911030rai,rai,GoodDe01,st_pct,23%,,,,,
player,201911030rai,det,WiggKe00,pos,G,,,,,
player,201911030rai,det,WiggKe00,offense,71,,,,,
player,201911030rai,det,WiggKe00,off_pct,100%,,,,,
player,201911030rai,det,WiggKe00,defense,0,,,,,
player,201911030rai,det,WiggKe00,def_pct,0%,,,,,
player,201911030rai,det,WiggKe00,special_teams,10,,,,,
player,201911030rai,det,WiggKe00,st_pct,38%,,,,,
player,201911030rai,det,DeckTa00,pos,T,,,,,
player,201911030rai,det,DeckTa00,offense,71,,,,,
player,201911030rai,det,DeckTa00,off_pct,100%,,,,,
player,201911030rai,det,DeckTa00,defense,0,,,,,
player,201911030rai,det,DeckTa00,def_pct,0%,,,,,
player,201911030rai,det,DeckTa00,special_teams,4,,,,,
player,201911030rai,det,DeckTa00,st_pct,15%,,,,,
player,201911030rai,det,WagnRi00,pos,T,,,,,
player,201911030rai,det,WagnRi00,offense,71,,,,,
player,201911030rai,det,WagnRi00,off_pct,100%,,,,,
player,201911030rai,det,WagnRi00,defense,0,,,,,
player,201911030rai,det,WagnRi00,def_pct,0%,,,,,
player,201911030rai,det,WagnRi00,special_teams,4,,,,,
player,201911030rai,det,WagnRi00,st_pct,15%,,,,,
player,201911030rai,det,RagnFr00,pos,C,,,,,
