game,2019,10,20191110,201911100tam,crd,"Arizona Cardinals",27,tam,"Tampa Bay Buccaneers",30
player,201911100tam,crd,WillMa04,off_pct,44%,,,,,
player,201911100tam,crd,WillMa04,defense,0,,,,,
player,201911100tam,crd,WillMa04,def_pct,0%,,,,,
player,201911100tam,crd,WillMa04,special_teams,16,,,,,
player,201911100tam,crd,WillMa04,st_pct,50%,,,,,
player,201911100tam,crd,JohnDa08,pos,RB,,,,,
player,201911100tam,crd,JohnDa08,offense,30,,,,,
player,201911100tam,crd,JohnDa08,off_pct,43%,,,,,
player,201911100tam,crd,JohnDa08,defense,0,,,,,
player,201911100tam,crd,JohnDa08,def_pct,0%,,,,,
player,201911100tam,crd,JohnDa08,special_teams,0,,,,,
player,201911100tam,crd,JohnDa08,st_pct,0%,,,,,
player,201911100tam,crd,IsabAn00,pos,WR,,,,,
player,201911100tam,crd,IsabAn00,offense,26,,,,,
player,201911100tam,crd,IsabAn00,off_pct,37%,,,,,
player,201911100tam,crd,IsabAn00,defense,0,,,,,
player,201911100tam,crd,IsabAn00,def_pct,0%,,,,,
player,201911100tam,crd,IsabAn00,special_teams,0,,,,,
player,201911100tam,crd,IsabAn00,st_pct,0%,,,,,
player,201911100tam,crd,CoopPh00,pos,WR,,,,,
player,201911100tam,crd,CoopPh00,offense,20,,,,,
player,201911100tam,crd,CoopPh00,off_pct,29%,,,,,
player,201911100tam,crd,CoopPh00,defense,0,,,,,
player,201911100tam,crd,CoopPh00,def_pct,0%,,,,,
player,201911100tam,crd,CoopPh00,special_teams,17,,,,,
player,201911100tam,crd,CoopPh00,st_pct,53%,,,,,
player,201911100tam,crd,SherTr00,pos,WR,,,,,
player,201911100tam,crd,SherTr00,offense,6,,,,,
player,201911100tam,crd,SherTr00,off_pct,9%,,,,,
player,201911100tam,crd,SherTr00,defense,0,,,,,
player,201911100tam,crd,SherTr00,def_pct,0%,,,,,
player,201911100tam,crd,SherTr00,special_teams,17,,,,,
player,201911100tam,crd,SherTr00,st_pct,53%,,,,,
player,201911100tam,crd,DaniDa02,pos,TE,,,,,
player,201911100tam,crd,DaniDa02,offense,1,,,,,
player,201911100tam,crd,DaniDa02,off_pct,1%,,,,,
player,201911100tam,crd,DaniDa02,defense,0,,,,,
player,201911100tam,crd,DaniDa02,def_pct,0%,,,,,
player,201911100tam,crd,DaniDa02,special_teams,25,,,,,
player,201911100tam,crd,DaniDa02,st_pct,78%,,,,,
player,201911100tam,crd,HickJo00,pos,LB,,,,,
player,201911100tam,crd,HickJo00,offense,0,,,,,
player,201911100tam,crd,HickJo00,off_pct,0%,,,,,
player,201911100tam,crd,HickJo00,defense,85,,,,,
player,201911100tam,crd,HickJo00,def_pct,100%,,,,,
player,201911100tam,crd,HickJo00,special_teams,7,,,,,
player,201911100tam,crd,HickJo00,st_pct,22%,,,,,
player,201911100tam,crd,BakeBu00,pos,FS,,,,,
player,201911100tam,crd,BakeBu00,offense,0,,,,,
player,201911100tam,crd,BakeBu00,off_pct,0%,,,,,
player,201911100tam,crd,BakeBu00,defense,85,,,,,
player,201911100tam,crd,BakeBu00,def_pct,100%,,,,,
player,201911100tam,crd,BakeBu00,special_teams,1,,,,,
player,201911100tam,crd,BakeBu00,st_pct,3%,,,,,
player,201911100tam,crd,ThomJa04,pos,FS,,,,,
player,201911100tam,crd,ThomJa04,offense,0,,,,,
player,201911100tam,crd,ThomJa04,off_pct,0%,,,,,
player,201911100tam,crd,ThomJa04,defense,82,,,,,
player,201911100tam,crd,ThomJa04,def_pct,96%,,,,,
player,201911100tam,crd,ThomJa04,special_teams,0,,,,,
player,201911100tam,crd,ThomJa04,st_pct,0%,,,,,
player,201911100tam,crd,MurpBy00,pos,CB,,,,,
player,201911100tam,crd,MurpBy00,offense,0,,,,,
player,201911100tam,crd,MurpBy00,off_pct,0%,,,,,
player,201911100tam,crd,MurpBy00,defense,82,,,,,
player,201911100tam,crd,MurpBy00,def_pct,96%,,,,,
player,201911100tam,crd,MurpBy00,special_teams,0,,,,,
player,201911100tam,crd,MurpBy00,st_pct,0%,,,,,
player,201911100tam,crd,JoneCh03,pos,LB,,,,,
player,201911100tam,crd,JoneCh03,offense,0,,,,,
player,201911100tam,crd,JoneCh03,off_pct,0%,,,,,
player,201911100tam,crd,JoneCh03,defense,79,,,,,
player,201911100tam,crd,JoneCh03,def_pct,93%,,,,,
player,201911100tam,crd,JoneCh03,special_teams,0,,,,,
player,201911100tam,crd,JoneCh03,st_pct,0%,,,,,
player,201911100tam,crd,PetePa00,pos,CB,,,,,
player,201911100tam,crd,PetePa00,offense,0,,,,,
player,201911100tam,crd,PetePa00,off_pct,0%,,,,,
player,201911100tam,crd,PetePa00,defense,71,,,,,
player,201911100tam,crd,PetePa00,def_pct,84%,,,,,
player,201911100tam,crd,PetePa00,special_teams,6,,,,,
player,201911100tam,crd,PetePa00,st_pct,19%,,,,,
player,201911100tam,crd,ReddHa00,pos,LB,,,,,
player,201911100tam,crd,ReddHa00,offense,0,,,,,
player,201911100tam,crd,ReddHa00,off_pct,0%,,,,,
player,201911100tam,crd,ReddHa00,defense,64,,,,,
player,201911100tam,crd,ReddHa00,def_pct,75%,,,,,
player,201911100tam,crd,ReddHa00,special_teams,0,,,,,
player,201911100tam,crd,ReddHa00,st_pct,0%,,,,,
player,201911100tam,crd,PeteKe01,pos,CB,,,,,
player,201911100tam,crd,PeteKe01,offense,0,,,,,
player,201911100tam,crd,PeteKe01,off_pct,0%,,,,,
player,201911100tam,crd,PeteKe01,defense,62,,,,,
player,201911100tam,crd,PeteKe01,def_pct,73%,,,,,
player,201911100tam,crd,PeteKe01,special_teams,16,,,,,
player,201911100tam,crd,PeteKe01,st_pct,50%,,,,,
player,201911100tam,crd,SuggTe99,pos,LB,,,,,
player,201911100tam,crd,SuggTe99,offense,0,,,,,
player,201911100tam,crd,SuggTe99,off_pct,0%,,,,,
player,201911100tam,crd,SuggTe99,defense,62,,,,,
player,201911100tam,crd,SuggTe99,def_pct,73%,,,,,
player,201911100tam,crd,SuggTe99,special_teams,0,,,,,
player,201911100tam,crd,SuggTe99,st_pct,0%,,,,,
player,201911100tam,crd,PeteCo00,pos,NT,,,,,
player,201911100tam,crd,PeteCo00,offense,0,,,,,
player,201911100tam,crd,PeteCo00,off_pct,0%,,,,,
player,201911100tam,crd,PeteCo00,defense,56,,,,,
player,201911100tam,crd,PeteCo00,def_pct,66%,,,,,
player,201911100tam,crd,PeteCo00,special_teams,7,,,,,
player,201911100tam,crd,PeteCo00,st_pct,22%,,,,,
player,201911100tam,crd,GuntRo00,pos,DE,,,,,
player,201911100tam,crd,GuntRo00,offense,0,,,,,
player,201911100tam,crd,GuntRo00,off_pct,0%,,,,,
player,201911100tam,crd,GuntRo00,defense,53,,,,,
player,201911100tam,crd,GuntRo00,def_pct,62%,,,,,
player,201911100tam,crd,GuntRo00,special_teams,6,,,,,
player,201911100tam,crd,GuntRo00,st_pct,19%,,,,,
player,201911100tam,crd,BullJo00,pos,DE,,,,,
player,201911100tam,crd,BullJo00,offense,0,,,,,
player,201911100tam,crd,BullJo00,off_pct,0%,,,,,
player,201911100tam,crd,BullJo00,defense,43,,,,,
player,201911100tam,crd,BullJo00,def_pct,51%,,,,,
player,201911100tam,crd,BullJo00,special_teams,7,,,,,
player,201911100tam,crd,BullJo00,st_pct,22%,,,,,
player,201911100tam,crd,MarsCa00,pos,LB,,,,,
player,201911100tam,crd,MarsCa00,offense,0,,,,,
player,201911100tam,crd,MarsCa00,off_pct,0%,,,,,
player,201911100tam,crd,MarsCa00,defense,30,,,,,
player,201911100tam,crd,MarsCa00,def_pct,35%,,,,,
player,201911100tam,crd,MarsCa00,special_teams,17,,,,,
player,201911100tam,crd,MarsCa00,st_pct,53%,,,,,
player,201911100tam,crd,KerrZa00,pos,DE,,,,,
player,201911100tam,crd,KerrZa00,offense,0,,,,,
player,201911100tam,crd,KerrZa00,off_pct,0%,,,,,
player,201911100tam,crd,KerrZa00,defense,29,,,,,
player,201911100tam,crd,KerrZa00,def_pct,34%,,,,,
player,201911100tam,crd,KerrZa00,special_teams,0,,,,,
player,201911100tam,crd,KerrZa00,st_pct,0%,,,,,
player,201911100tam,crd,WalkJo01,pos,LB,,,,,
player,201911100tam,crd,WalkJo01,offense,0,,,,,
player,201911100tam,crd,WalkJo01,off_pct,0%,,,,,
player,201911100tam,crd,WalkJo01,defense,24,,,,,
player,201911100tam,crd,WalkJo01,def_pct,28%,,,,,
player,201911100tam,crd,WalkJo01,special_teams,27,,,,,
player,201911100tam,crd,WalkJo01,st_pct,84%,,,,,
player,201911100tam,crd,JoneCh06,pos,CB,,,,,
player,201911100tam,crd,JoneCh06,offense,0,,,,,
player,201911100tam,crd,JoneCh06,off_pct,0%,,,,,
player,201911100tam,crd,JoneCh06,defense,10,,,,,
player,201911100tam,crd,JoneCh06,def_pct,12%,,,,,
player,201911100tam,crd,JoneCh06,special_teams,9,,,,,
player,201911100tam,crd,JoneCh06,st_pct,28%,,,,,
player,201911100tam,crd,DogbMi00,pos,DE,,,,,
player,201911100tam,crd,DogbMi00,offense,0,,,,,
player,201911100tam,crd,DogbMi00,off_pct,0%,,,,,
player,201911100tam,crd,DogbMi00,defense,10,,,,,
player,201911100tam,crd,DogbMi00,def_pct,12%,,,,,
player,201911100tam,crd,DogbMi00,special_teams,1,,,,,
player,201911100tam,crd,DogbMi00,st_pct,3%,,,,,
player,201911100tam,crd,RobePe01,pos,LB,,,,,
player,201911100tam,crd,RobePe01,offense,0,,,,,
player,201911100tam,crd,RobePe01,off_pct,0%,,,,,
player,201911100tam,crd,RobePe01,defense,5,,,,,
player,201911100tam,crd,RobePe01,def_pct,6%,,,,,
player,201911100tam,crd,RobePe01,special_teams,1,,,,,
player,201911100tam,crd,RobePe01,st_pct,3%,,,,,
player,201911100tam,crd,BanjCh00,pos,FS,,,,,
player,201911100tam,crd,BanjCh00,offense,0,,,,,
player,201911100tam,crd,BanjCh00,off_pct,0%,,,,,
player,201911100tam,crd,BanjCh00,defense,3,,,,,
player,201911100tam,crd,BanjCh00,def_pct,4%,,,,,
player,201911100tam,crd,BanjCh00,special_teams,26,,,,,
player,201911100tam,crd,BanjCh00,st_pct,81%,,,,,
player,201911100tam,crd,GardDe01,pos,LB,,,,,
player,201911100tam,crd,GardDe01,offense,0,,,,,
player,201911100tam,crd,GardDe01,off_pct,0%,,,,,
player,201911100tam,crd,GardDe01,defense,0,,,,,
player,201911100tam,crd,GardDe01,def_pct,0%,,,,,
player,201911100tam,crd,GardDe01,special_teams,27,,,,,
player,201911100tam,crd,GardDe01,st_pct,84%,,,,,
player,201911100tam,crd,TurnZe00,pos,LB,,,,,
player,201911100tam,crd,TurnZe00,offense,0,,,,,
player,201911100tam,crd,TurnZe00,off_pct,0%,,,,,
player,201911100tam,crd,TurnZe00,defense,0,,,,,
player,201911100tam,crd,TurnZe00,def_pct,0%,,,,,
player,201911100tam,crd,TurnZe00,special_teams,27,,,,,
player,201911100tam,crd,TurnZe00,st_pct,84%,,,,,
player,201911100tam,crd,WashCh01,pos,FS,,,,,
player,201911100tam,crd,WashCh01,offense,0,,,,,
player,201911100tam,crd,WashCh01,off_pct,0%,,,,,
player,201911100tam,crd,WashCh01,defense,0,,,,,
player,201911100tam,crd,WashCh01,def_pct,0%,,,,,
player,201911100tam,crd,WashCh01,special_teams,20,,,,,
player,201911100tam,crd,WashCh01,st_pct,62%,,,,,
player,201911100tam,crd,ZennZa00,pos,RB,,,,,
player,201911100tam,crd,ZennZa00,offense,0,,,,,
player,201911100tam,crd,ZennZa00,off_pct,0%,,,,,
player,201911100tam,crd,ZennZa00,defense,0,,,,,
player,201911100tam,crd,ZennZa00,def_pct,0%,,,,,
player,201911100tam,crd,ZennZa00,special_teams,13,,,,,
player,201911100tam,crd,ZennZa00,st_pct,41%,,,,,
player,201911100tam,crd,GonzZa00,pos,K,,,,,
player,201911100tam,crd,GonzZa00,offense,0,,,,,
player,201911100tam,crd,GonzZa00,off_pct,0%,,,,,
player,201911100tam,crd,GonzZa00,defense,0,,,,,
player,201911100tam,crd,GonzZa00,def_pct,0%,,,,,
player,201911100tam,crd,GonzZa00,special_teams,11,,,,,
player,201911100tam,crd,GonzZa00,st_pct,34%,,,,,
player,201911100tam,crd,LeexAn20,pos,P,,,,,
player,201911100tam,crd,LeexAn20,offense,0,,,,,
player,201911100tam,crd,LeexAn20,off_pct,0%,,,,,
player,201911100tam,crd,LeexAn20,defense,0,,,,,
player,201911100tam,crd,LeexAn20,def_pct,0%,,,,,
player,201911100tam,crd,LeexAn20,special_teams,9,,,,,
player,201911100tam,crd,LeexAn20,st_pct,28%,,,,,
player,201911100tam,crd,BrewAa00,pos,LS,,,,,
player,201911100tam,crd,BrewAa00,offense,0,,,,,
player,201911100tam,crd,BrewAa00,off_pct,0%,,,,,
player,201911100tam,crd,BrewAa00,defense,0,,,,,
player,201911100tam,crd,BrewAa00,def_pct,0%,,,,,
player,201911100tam,crd,BrewAa00,special_teams,9,,,,,
player,201911100tam,crd,BrewAa00,st_pct,28%,,,,,
player,201911100tam,crd,MileJo00,pos,T,,,,,
player,201911100tam,crd,MileJo00,offense,0,,,,,
player,201911100tam,crd,MileJo00,off_pct,0%,,,,,
player,201911100tam,crd,MileJo00,defense,0,,,,,
player,201911100tam,crd,MileJo00,def_pct,0%,,,,,
player,201911100tam,crd,MileJo00,special_teams,5,,,,,
player,201911100tam,crd,MileJo00,st_pct,16%,,,,,
player,201911100tam,crd,GarcMa00,pos,G,,,,,
player,201911100tam,crd,GarcMa00,offense,0,,,,,
player,201911100tam,crd,GarcMa00,off_pct,0%,,,,,
player,201911100tam,crd,GarcMa00,defense,0,,,,,
player,201911100tam,crd,GarcMa00,def_pct,0%,,,,,
player,201911100tam,crd,GarcMa00,special_teams,5,,,,,
player,201911100tam,crd,GarcMa00,st_pct,16%,,,,,
