game,2019,14,20191208,201912080tam,clt,"Indianapolis Colts",35,tam,"Tampa Bay Buccaneers",38
player,201912080tam,tam,PierJa99,fumbles_rec,0,,,,,
player,201912080tam,tam,PierJa99,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,PierJa99,fumbles_rec_td,0,,,,,
player,201912080tam,tam,PierJa99,fumbles_forced,0,,,,,
player,201912080tam,tam,SuhxNd99,def_int,0,,,,,
player,201912080tam,tam,SuhxNd99,def_int_yds,0,,,,,
player,201912080tam,tam,SuhxNd99,def_int_td,0,,,,,
player,201912080tam,tam,SuhxNd99,def_int_long,0,,,,,
player,201912080tam,tam,SuhxNd99,pass_defended,0,,,,,
player,201912080tam,tam,SuhxNd99,sacks,0.0,,,,,
player,201912080tam,tam,SuhxNd99,tackles_combined,1,,,,,
player,201912080tam,tam,SuhxNd99,tackles_solo,1,,,,,
player,201912080tam,tam,SuhxNd99,tackles_assists,0,,,,,
player,201912080tam,tam,SuhxNd99,tackles_loss,0,,,,,
player,201912080tam,tam,SuhxNd99,qb_hits,1,,,,,
player,201912080tam,tam,SuhxNd99,fumbles_rec,0,,,,,
player,201912080tam,tam,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,SuhxNd99,fumbles_rec_td,0,,,,,
player,201912080tam,tam,SuhxNd99,fumbles_forced,0,,,,,
player,201912080tam,tam,NassCa00,def_int,0,,,,,
player,201912080tam,tam,NassCa00,def_int_yds,0,,,,,
player,201912080tam,tam,NassCa00,def_int_td,0,,,,,
player,201912080tam,tam,NassCa00,def_int_long,0,,,,,
player,201912080tam,tam,NassCa00,pass_defended,0,,,,,
player,201912080tam,tam,NassCa00,sacks,0.0,,,,,
player,201912080tam,tam,NassCa00,tackles_combined,0,,,,,
player,201912080tam,tam,NassCa00,tackles_solo,0,,,,,
player,201912080tam,tam,NassCa00,tackles_assists,0,,,,,
player,201912080tam,tam,NassCa00,tackles_loss,0,,,,,
player,201912080tam,tam,NassCa00,qb_hits,1,,,,,
player,201912080tam,tam,NassCa00,fumbles_rec,0,,,,,
player,201912080tam,tam,NassCa00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,NassCa00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,NassCa00,fumbles_forced,0,,,,,
player,201912080tam,tam,VeaxVi00,def_int,0,,,,,
player,201912080tam,tam,VeaxVi00,def_int_yds,0,,,,,
player,201912080tam,tam,VeaxVi00,def_int_td,0,,,,,
player,201912080tam,tam,VeaxVi00,def_int_long,0,,,,,
player,201912080tam,tam,VeaxVi00,pass_defended,0,,,,,
player,201912080tam,tam,VeaxVi00,sacks,0.0,,,,,
player,201912080tam,tam,VeaxVi00,tackles_combined,0,,,,,
player,201912080tam,tam,VeaxVi00,tackles_solo,0,,,,,
player,201912080tam,tam,VeaxVi00,tackles_assists,0,,,,,
player,201912080tam,tam,VeaxVi00,tackles_loss,0,,,,,
player,201912080tam,tam,VeaxVi00,qb_hits,1,,,,,
player,201912080tam,tam,VeaxVi00,fumbles_rec,0,,,,,
player,201912080tam,tam,VeaxVi00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,VeaxVi00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,VeaxVi00,fumbles_forced,0,,,,,
player,201912080tam,clt,HineNy00,kick_ret,0,,,,,
player,201912080tam,clt,HineNy00,kick_ret_yds,0,,,,,
player,201912080tam,clt,HineNy00,kick_ret_yds_per_ret,,,,,,
player,201912080tam,clt,HineNy00,kick_ret_td,0,,,,,
player,201912080tam,clt,HineNy00,kick_ret_long,0,,,,,
player,201912080tam,clt,HineNy00,punt_ret,2,,,,,
player,201912080tam,clt,HineNy00,punt_ret_yds,34,,,,,
player,201912080tam,clt,HineNy00,punt_ret_yds_per_ret,17.0,,,,,
player,201912080tam,clt,HineNy00,punt_ret_td,0,,,,,
player,201912080tam,clt,HineNy00,punt_ret_long,19,,,,,
player,201912080tam,tam,WatsJu01,kick_ret,0,,,,,
player,201912080tam,tam,WatsJu01,kick_ret_yds,0,,,,,
player,201912080tam,tam,WatsJu01,kick_ret_yds_per_ret,,,,,,
player,201912080tam,tam,WatsJu01,kick_ret_td,0,,,,,
player,201912080tam,tam,WatsJu01,kick_ret_long,0,,,,,
player,201912080tam,tam,WatsJu01,punt_ret,2,,,,,
player,201912080tam,tam,WatsJu01,punt_ret_yds,3,,,,,
player,201912080tam,tam,WatsJu01,punt_ret_yds_per_ret,1.5,,,,,
player,201912080tam,tam,WatsJu01,punt_ret_td,0,,,,,
player,201912080tam,tam,WatsJu01,punt_ret_long,7,,,,,
player,201912080tam,tam,OgunDa00,kick_ret,1,,,,,
player,201912080tam,tam,OgunDa00,kick_ret_yds,26,,,,,
player,201912080tam,tam,OgunDa00,kick_ret_yds_per_ret,26.0,,,,,
player,201912080tam,tam,OgunDa00,kick_ret_td,0,,,,,
player,201912080tam,tam,OgunDa00,kick_ret_long,26,,,,,
player,201912080tam,tam,OgunDa00,punt_ret,0,,,,,
player,201912080tam,tam,OgunDa00,punt_ret_yds,0,,,,,
player,201912080tam,tam,OgunDa00,punt_ret_yds_per_ret,,,,,,
player,201912080tam,tam,OgunDa00,punt_ret_td,0,,,,,
player,201912080tam,tam,OgunDa00,punt_ret_long,0,,,,,
player,201912080tam,clt,McLaCh00,xpm,3,,,,,
player,201912080tam,clt,McLaCh00,xpa,3,,,,,
player,201912080tam,clt,McLaCh00,fgm,2,,,,,
player,201912080tam,clt,McLaCh00,fga,3,,,,,
player,201912080tam,clt,McLaCh00,punt,0,,,,,
player,201912080tam,clt,McLaCh00,punt_yds,0,,,,,
player,201912080tam,clt,McLaCh00,punt_yds_per_punt,,,,,,
player,201912080tam,clt,McLaCh00,punt_long,0,,,,,
player,201912080tam,clt,SancRi00,xpm,,,,,,
player,201912080tam,clt,SancRi00,xpa,,,,,,
player,201912080tam,clt,SancRi00,fgm,,,,,,
player,201912080tam,clt,SancRi00,fga,,,,,,
player,201912080tam,clt,SancRi00,punt,4,,,,,
player,201912080tam,clt,SancRi00,punt_yds,177,,,,,
player,201912080tam,clt,SancRi00,punt_yds_per_punt,44.3,,,,,
player,201912080tam,clt,SancRi00,punt_long,51,,,,,
player,201912080tam,tam,GayxMa00,xpm,5,,,,,
player,201912080tam,tam,GayxMa00,xpa,5,,,,,
player,201912080tam,tam,GayxMa00,fgm,1,,,,,
player,201912080tam,tam,GayxMa00,fga,1,,,,,
player,201912080tam,tam,GayxMa00,punt,0,,,,,
player,201912080tam,tam,GayxMa00,punt_yds,0,,,,,
player,201912080tam,tam,GayxMa00,punt_yds_per_punt,,,,,,
player,201912080tam,tam,GayxMa00,punt_long,0,,,,,
player,201912080tam,tam,PiniBr00,xpm,,,,,,
player,201912080tam,tam,PiniBr00,xpa,,,,,,
player,201912080tam,tam,PiniBr00,fgm,,,,,,
player,201912080tam,tam,PiniBr00,fga,,,,,,
player,201912080tam,tam,PiniBr00,punt,2,,,,,
player,201912080tam,tam,PiniBr00,punt_yds,91,,,,,
player,201912080tam,tam,PiniBr00,punt_yds_per_punt,45.5,,,,,
player,201912080tam,tam,PiniBr00,punt_long,46,,,,,
player,201912080tam,tam,MarpAl00,pos,G,,,,,
player,201912080tam,tam,MarpAl00,offense,78,,,,,
player,201912080tam,tam,MarpAl00,off_pct,100%,,,,,
player,201912080tam,tam,MarpAl00,defense,0,,,,,
player,201912080tam,tam,MarpAl00,def_pct,0%,,,,,
player,201912080tam,tam,MarpAl00,special_teams,6,,,,,
player,201912080tam,tam,MarpAl00,st_pct,19%,,,,,
player,201912080tam,tam,WatfEa00,pos,G,,,,,
player,201912080tam,tam,WatfEa00,offense,78,,,,,
player,201912080tam,tam,WatfEa00,off_pct,100%,,,,,
player,201912080tam,tam,WatfEa00,defense,0,,,,,
player,201912080tam,tam,WatfEa00,def_pct,0%,,,,,
player,201912080tam,tam,WatfEa00,special_teams,6,,,,,
player,201912080tam,tam,WatfEa00,st_pct,19%,,,,,
player,201912080tam,tam,JensRy00,pos,C,,,,,
player,201912080tam,tam,JensRy00,offense,78,,,,,
player,201912080tam,tam,JensRy00,off_pct,100%,,,,,
player,201912080tam,tam,JensRy00,defense,0,,,,,
player,201912080tam,tam,JensRy00,def_pct,0%,,,,,
player,201912080tam,tam,JensRy00,special_teams,0,,,,,
player,201912080tam,tam,JensRy00,st_pct,0%,,,,,
player,201912080tam,tam,DotsDe00,pos,T,,,,,
player,201912080tam,tam,DotsDe00,offense,78,,,,,
player,201912080tam,tam,DotsDe00,off_pct,100%,,,,,
player,201912080tam,tam,DotsDe00,defense,0,,,,,
player,201912080tam,tam,DotsDe00,def_pct,0%,,,,,
player,201912080tam,tam,DotsDe00,special_teams,0,,,,,
player,201912080tam,tam,DotsDe00,st_pct,0%,,,,,
player,201912080tam,tam,GodwCh00,pos,WR,,,,,
player,201912080tam,tam,GodwCh00,offense,74,,,,,
player,201912080tam,tam,GodwCh00,off_pct,95%,,,,,
player,201912080tam,tam,GodwCh00,defense,0,,,,,
player,201912080tam,tam,GodwCh00,def_pct,0%,,,,,
player,201912080tam,tam,GodwCh00,special_teams,0,,,,,
player,201912080tam,tam,GodwCh00,st_pct,0%,,,,,
player,201912080tam,tam,SmitDo02,pos,T,,,,,
player,201912080tam,tam,SmitDo02,offense,73,,,,,
player,201912080tam,tam,SmitDo02,off_pct,94%,,,,,
player,201912080tam,tam,SmitDo02,defense,0,,,,,
player,201912080tam,tam,SmitDo02,def_pct,0%,,,,,
player,201912080tam,tam,SmitDo02,special_teams,3,,,,,
player,201912080tam,tam,SmitDo02,st_pct,10%,,,,,
player,201912080tam,tam,WinsJa00,pos,QB,,,,,
player,201912080tam,tam,WinsJa00,offense,72,,,,,
player,201912080tam,tam,WinsJa00,off_pct,92%,,,,,
player,201912080tam,tam,WinsJa00,defense,0,,,,,
player,201912080tam,tam,WinsJa00,def_pct,0%,,,,,
player,201912080tam,tam,WinsJa00,special_teams,0,,,,,
player,201912080tam,tam,WinsJa00,st_pct,0%,,,,,
player,201912080tam,tam,HowaO.00,pos,TE,,,,,
player,201912080tam,tam,HowaO.00,offense,68,,,,,
player,201912080tam,tam,HowaO.00,off_pct,87%,,,,,
player,201912080tam,tam,HowaO.00,defense,0,,,,,
player,201912080tam,tam,HowaO.00,def_pct,0%,,,,,
player,201912080tam,tam,HowaO.00,special_teams,6,,,,,
player,201912080tam,tam,HowaO.00,st_pct,19%,,,,,
player,201912080tam,tam,PerrBr02,pos,WR,,,,,
player,201912080tam,tam,PerrBr02,offense,65,,,,,
player,201912080tam,tam,PerrBr02,off_pct,83%,,,,,
player,201912080tam,tam,PerrBr02,defense,0,,,,,
player,201912080tam,tam,PerrBr02,def_pct,0%,,,,,
player,201912080tam,tam,PerrBr02,special_teams,0,,,,,
player,201912080tam,tam,PerrBr02,st_pct,0%,,,,,
player,201912080tam,tam,WatsJu01,pos,WR,,,,,
player,201912080tam,tam,WatsJu01,offense,43,,,,,
player,201912080tam,tam,WatsJu01,off_pct,55%,,,,,
player,201912080tam,tam,WatsJu01,defense,0,,,,,
player,201912080tam,tam,WatsJu01,def_pct,0%,,,,,
player,201912080tam,tam,WatsJu01,special_teams,12,,,,,
player,201912080tam,tam,WatsJu01,st_pct,39%,,,,,
player,201912080tam,tam,BarbPe01,pos,RB,,,,,
player,201912080tam,tam,BarbPe01,offense,30,,,,,
player,201912080tam,tam,BarbPe01,off_pct,38%,,,,,
player,201912080tam,tam,BarbPe01,defense,0,,,,,
player,201912080tam,tam,BarbPe01,def_pct,0%,,,,,
player,201912080tam,tam,BarbPe01,special_teams,0,,,,,
player,201912080tam,tam,BarbPe01,st_pct,0%,,,,,
player,201912080tam,tam,JoneRo01,pos,RB,,,,,
player,201912080tam,tam,JoneRo01,offense,27,,,,,
player,201912080tam,tam,JoneRo01,off_pct,35%,,,,,
player,201912080tam,tam,JoneRo01,defense,0,,,,,
player,201912080tam,tam,JoneRo01,def_pct,0%,,,,,
player,201912080tam,tam,JoneRo01,special_teams,0,,,,,
player,201912080tam,tam,JoneRo01,st_pct,0%,,,,,
player,201912080tam,tam,BratCa00,pos,TE,,,,,
player,201912080tam,tam,BratCa00,offense,24,,,,,
player,201912080tam,tam,BratCa00,off_pct,31%,,,,,
player,201912080tam,tam,BratCa00,defense,0,,,,,
player,201912080tam,tam,BratCa00,def_pct,0%,,,,,
player,201912080tam,tam,BratCa00,special_teams,6,,,,,
player,201912080tam,tam,BratCa00,st_pct,19%,,,,,
player,201912080tam,tam,OgunDa00,pos,RB,,,,,
player,201912080tam,tam,OgunDa00,offense,23,,,,,
player,201912080tam,tam,OgunDa00,off_pct,29%,,,,,
player,201912080tam,tam,OgunDa00,defense,0,,,,,
player,201912080tam,tam,OgunDa00,def_pct,0%,,,,,
player,201912080tam,tam,OgunDa00,special_teams,19,,,,,
player,201912080tam,tam,OgunDa00,st_pct,61%,,,,,
player,201912080tam,tam,EvanMi00,pos,WR,,,,,
player,201912080tam,tam,EvanMi00,offense,18,,,,,
player,201912080tam,tam,EvanMi00,off_pct,23%,,,,,
player,201912080tam,tam,EvanMi00,defense,0,,,,,
player,201912080tam,tam,EvanMi00,def_pct,0%,,,,,
player,201912080tam,tam,EvanMi00,special_teams,0,,,,,
player,201912080tam,tam,EvanMi00,st_pct,0%,,,,,
player,201912080tam,tam,WellJo02,pos,T,,,,,
player,201912080tam,tam,WellJo02,offense,14,,,,,
player,201912080tam,tam,WellJo02,off_pct,18%,,,,,
player,201912080tam,tam,WellJo02,defense,0,,,,,
player,201912080tam,tam,WellJo02,def_pct,0%,,,,,
player,201912080tam,tam,WellJo02,special_teams,6,,,,,
player,201912080tam,tam,WellJo02,st_pct,19%,,,,,
player,201912080tam,tam,HudsTa00,pos,TE,,,,,
player,201912080tam,tam,HudsTa00,offense,6,,,,,
player,201912080tam,tam,HudsTa00,off_pct,8%,,,,,
player,201912080tam,tam,HudsTa00,defense,0,,,,,
player,201912080tam,tam,HudsTa00,def_pct,0%,,,,,
player,201912080tam,tam,HudsTa00,special_teams,6,,,,,
player,201912080tam,tam,HudsTa00,st_pct,19%,,,,,
player,201912080tam,tam,GrifRy01,pos,QB,,,,,
player,201912080tam,tam,GrifRy01,offense,6,,,,,
player,201912080tam,tam,GrifRy01,off_pct,8%,,,,,
player,201912080tam,tam,GrifRy01,defense,0,,,,,
player,201912080tam,tam,GrifRy01,def_pct,0%,,,,,
player,201912080tam,tam,GrifRy01,special_teams,0,,,,,
player,201912080tam,tam,GrifRy01,st_pct,0%,,,,,
player,201912080tam,tam,StinAa00,pos,G,,,,,
player,201912080tam,tam,StinAa00,offense,2,,,,,
player,201912080tam,tam,StinAa00,off_pct,3%,,,,,
player,201912080tam,tam,StinAa00,defense,0,,,,,
player,201912080tam,tam,StinAa00,def_pct,0%,,,,,
player,201912080tam,tam,StinAa00,special_teams,3,,,,,
player,201912080tam,tam,StinAa00,st_pct,10%,,,,,
player,201912080tam,tam,VeaxVi00,pos,NT,,,,,
player,201912080tam,tam,VeaxVi00,offense,1,,,,,
player,201912080tam,tam,VeaxVi00,off_pct,1%,,,,,
player,201912080tam,tam,VeaxVi00,defense,39,,,,,
player,201912080tam,tam,VeaxVi00,def_pct,62%,,,,,
player,201912080tam,tam,VeaxVi00,special_teams,6,,,,,
player,201912080tam,tam,VeaxVi00,st_pct,19%,,,,,
player,201912080tam,tam,WhitJo03,pos,SS,,,,,
player,201912080tam,tam,WhitJo03,offense,0,,,,,
player,201912080tam,tam,WhitJo03,off_pct,0%,,,,,
player,201912080tam,tam,WhitJo03,defense,63,,,,,
player,201912080tam,tam,WhitJo03,def_pct,100%,,,,,
player,201912080tam,tam,WhitJo03,special_teams,8,,,,,
player,201912080tam,tam,WhitJo03,st_pct,26%,,,,,
player,201912080tam,tam,WhitDe02,pos,LB,,,,,
player,201912080tam,tam,WhitDe02,offense,0,,,,,
player,201912080tam,tam,WhitDe02,off_pct,0%,,,,,
player,201912080tam,tam,WhitDe02,defense,63,,,,,
player,201912080tam,tam,WhitDe02,def_pct,100%,,,,,
player,201912080tam,tam,WhitDe02,special_teams,6,,,,,
player,201912080tam,tam,WhitDe02,st_pct,19%,,,,,
player,201912080tam,tam,DaviLa00,pos,LB,,,,,
player,201912080tam,tam,DaviLa00,offense,0,,,,,
player,201912080tam,tam,DaviLa00,off_pct,0%,,,,,
player,201912080tam,tam,DaviLa00,defense,63,,,,,
player,201912080tam,tam,DaviLa00,def_pct,100%,,,,,
player,201912080tam,tam,DaviLa00,special_teams,0,,,,,
player,201912080tam,tam,DaviLa00,st_pct,0%,,,,,
player,201912080tam,tam,DaviCa02,pos,CB,,,,,
player,201912080tam,tam,DaviCa02,offense,0,,,,,
player,201912080tam,tam,DaviCa02,off_pct,0%,,,,,
player,201912080tam,tam,DaviCa02,defense,62,,,,,
player,201912080tam,tam,DaviCa02,def_pct,98%,,,,,
player,201912080tam,tam,DaviCa02,special_teams,7,,,,,
player,201912080tam,tam,DaviCa02,st_pct,23%,,,,,
player,201912080tam,tam,BuntSe00,pos,CB,,,,,
player,201912080tam,tam,BuntSe00,offense,0,,,,,
player,201912080tam,tam,BuntSe00,off_pct,0%,,,,,
player,201912080tam,tam,BuntSe00,defense,61,,,,,
player,201912080tam,tam,BuntSe00,def_pct,97%,,,,,
player,201912080tam,tam,BuntSe00,special_teams,11,,,,,
player,201912080tam,tam,BuntSe00,st_pct,35%,,,,,
player,201912080tam,tam,PierJa99,pos,DE,,,,,
player,201912080tam,tam,PierJa99,offense,0,,,,,
player,201912080tam,tam,PierJa99,off_pct,0%,,,,,
player,201912080tam,tam,PierJa99,defense,53,,,,,
player,201912080tam,tam,PierJa99,def_pct,84%,,,,,
player,201912080tam,tam,PierJa99,special_teams,0,,,,,
player,201912080tam,tam,PierJa99,st_pct,0%,,,,,
player,201912080tam,tam,DeanJa00,pos,CB,,,,,
player,201912080tam,tam,DeanJa00,offense,0,,,,,
player,201912080tam,tam,DeanJa00,off_pct,0%,,,,,
player,201912080tam,tam,DeanJa00,defense,51,,,,,
player,201912080tam,tam,DeanJa00,def_pct,81%,,,,,
player,201912080tam,tam,DeanJa00,special_teams,6,,,,,
player,201912080tam,tam,DeanJa00,st_pct,19%,,,,,
player,201912080tam,tam,BarrSh00,pos,LB,,,,,
player,201912080tam,tam,BarrSh00,offense,0,,,,,
player,201912080tam,tam,BarrSh00,off_pct,0%,,,,,
player,201912080tam,tam,BarrSh00,defense,51,,,,,
player,201912080tam,tam,BarrSh00,def_pct,81%,,,,,
player,201912080tam,tam,BarrSh00,special_teams,0,,,,,
player,201912080tam,tam,BarrSh00,st_pct,0%,,,,,
player,201912080tam,tam,SuhxNd99,pos,DE,,,,,
player,201912080tam,tam,SuhxNd99,offense,0,,,,,
player,201912080tam,tam,SuhxNd99,off_pct,0%,,,,,
player,201912080tam,tam,SuhxNd99,defense,51,,,,,
player,201912080tam,tam,SuhxNd99,def_pct,81%,,,,,
player,201912080tam,tam,SuhxNd99,special_teams,0,,,,,
player,201912080tam,tam,SuhxNd99,st_pct,0%,,,,,
player,201912080tam,tam,AdamAn00,pos,FS,,,,,
player,201912080tam,tam,AdamAn00,offense,0,,,,,
player,201912080tam,tam,AdamAn00,off_pct,0%,,,,,
player,201912080tam,tam,AdamAn00,defense,37,,,,,
player,201912080tam,tam,AdamAn00,def_pct,59%,,,,,
player,201912080tam,tam,AdamAn00,special_teams,8,,,,,
player,201912080tam,tam,AdamAn00,st_pct,26%,,,,,
player,201912080tam,tam,EdwaMi01,pos,FS,,,,,
player,201912080tam,tam,EdwaMi01,offense,0,,,,,
player,201912080tam,tam,EdwaMi01,off_pct,0%,,,,,
player,201912080tam,tam,EdwaMi01,defense,27,,,,,
player,201912080tam,tam,EdwaMi01,def_pct,43%,,,,,
player,201912080tam,tam,EdwaMi01,special_teams,15,,,,,
player,201912080tam,tam,EdwaMi01,st_pct,48%,,,,,
player,201912080tam,tam,NassCa00,pos,DE,,,,,
player,201912080tam,tam,NassCa00,offense,0,,,,,
player,201912080tam,tam,NassCa00,off_pct,0%,,,,,
player,201912080tam,tam,NassCa00,defense,26,,,,,
player,201912080tam,tam,NassCa00,def_pct,41%,,,,,
player,201912080tam,tam,NassCa00,special_teams,0,,,,,
player,201912080tam,tam,NassCa00,st_pct,0%,,,,,
player,201912080tam,tam,GholWi00,pos,DE,,,,,
player,201912080tam,tam,GholWi00,offense,0,,,,,
player,201912080tam,tam,GholWi00,off_pct,0%,,,,,
player,201912080tam,tam,GholWi00,defense,24,,,,,
player,201912080tam,tam,GholWi00,def_pct,38%,,,,,
player,201912080tam,tam,GholWi00,special_teams,12,,,,,
player,201912080tam,tam,GholWi00,st_pct,39%,,,,,
player,201912080tam,tam,AlleBe00,pos,NT,,,,,
player,201912080tam,tam,AlleBe00,offense,0,,,,,
player,201912080tam,tam,AlleBe00,off_pct,0%,,,,,
player,201912080tam,tam,AlleBe00,defense,12,,,,,
player,201912080tam,tam,AlleBe00,def_pct,19%,,,,,
player,201912080tam,tam,AlleBe00,special_teams,12,,,,,
player,201912080tam,tam,AlleBe00,st_pct,39%,,,,,
player,201912080tam,tam,NuneRa00,pos,DT,,,,,
player,201912080tam,tam,NuneRa00,offense,0,,,,,
player,201912080tam,tam,NuneRa00,off_pct,0%,,,,,
player,201912080tam,tam,NuneRa00,defense,7,,,,,
player,201912080tam,tam,NuneRa00,def_pct,11%,,,,,
player,201912080tam,tam,NuneRa00,special_teams,6,,,,,
player,201912080tam,tam,NuneRa00,st_pct,19%,,,,,
player,201912080tam,tam,AchoSa00,pos,LB,,,,,
player,201912080tam,tam,AchoSa00,offense,0,,,,,
player,201912080tam,tam,AchoSa00,off_pct,0%,,,,,
player,201912080tam,tam,AchoSa00,defense,2,,,,,
player,201912080tam,tam,AchoSa00,def_pct,3%,,,,,
player,201912080tam,tam,AchoSa00,special_teams,19,,,,,
player,201912080tam,tam,AchoSa00,st_pct,61%,,,,,
player,201912080tam,tam,WilkMa00,pos,CB,,,,,
player,201912080tam,tam,WilkMa00,offense,0,,,,,
player,201912080tam,tam,WilkMa00,off_pct,0%,,,,,
player,201912080tam,tam,WilkMa00,defense,1,,,,,
player,201912080tam,tam,WilkMa00,def_pct,2%,,,,,
player,201912080tam,tam,WilkMa00,special_teams,13,,,,,
player,201912080tam,tam,WilkMa00,st_pct,42%,,,,,
player,201912080tam,tam,SmitRy00,pos,CB,,,,,
player,201912080tam,tam,SmitRy00,offense,0,,,,,
player,201912080tam,tam,SmitRy00,off_pct,0%,,,,,
player,201912080tam,tam,SmitRy00,defense,0,,,,,
player,201912080tam,tam,SmitRy00,def_pct,0%,,,,,
player,201912080tam,tam,SmitRy00,special_teams,25,,,,,
player,201912080tam,tam,SmitRy00,st_pct,81%,,,,,
player,201912080tam,tam,MintKe00,pos,LB,,,,,
player,201912080tam,tam,MintKe00,offense,0,,,,,
player,201912080tam,tam,MintKe00,off_pct,0%,,,,,
player,201912080tam,tam,MintKe00,defense,0,,,,,
player,201912080tam,tam,MintKe00,def_pct,0%,,,,,
player,201912080tam,tam,MintKe00,special_teams,25,,,,,
player,201912080tam,tam,MintKe00,st_pct,81%,,,,,
player,201912080tam,tam,OConPa00,pos,LB,,,,,
player,201912080tam,tam,OConPa00,offense,0,,,,,
player,201912080tam,tam,OConPa00,off_pct,0%,,,,,
player,201912080tam,tam,OConPa00,defense,0,,,,,
player,201912080tam,tam,OConPa00,def_pct,0%,,,,,
player,201912080tam,tam,OConPa00,special_teams,21,,,,,
player,201912080tam,tam,OConPa00,st_pct,68%,,,,,
player,201912080tam,tam,DawkNo00,pos,LB,,,,,
player,201912080tam,tam,DawkNo00,offense,0,,,,,
player,201912080tam,tam,DawkNo00,off_pct,0%,,,,,
player,201912080tam,tam,DawkNo00,defense,0,,,,,
player,201912080tam,tam,DawkNo00,def_pct,0%,,,,,
player,201912080tam,tam,DawkNo00,special_teams,19,,,,,
player,201912080tam,tam,DawkNo00,st_pct,61%,,,,,
player,201912080tam,tam,PiniBr00,pos,P,,,,,
player,201912080tam,tam,PiniBr00,offense,0,,,,,
player,201912080tam,tam,PiniBr00,off_pct,0%,,,,,
player,201912080tam,tam,PiniBr00,defense,0,,,,,
player,201912080tam,tam,PiniBr00,def_pct,0%,,,,,
player,201912080tam,tam,PiniBr00,special_teams,15,,,,,
player,201912080tam,tam,PiniBr00,st_pct,48%,,,,,
player,201912080tam,tam,StewDa00,pos,FS,,,,,
player,201912080tam,tam,StewDa00,offense,0,,,,,
player,201912080tam,tam,StewDa00,off_pct,0%,,,,,
player,201912080tam,tam,StewDa00,defense,0,,,,,
player,201912080tam,tam,StewDa00,def_pct,0%,,,,,
player,201912080tam,tam,StewDa00,special_teams,10,,,,,
player,201912080tam,tam,StewDa00,st_pct,32%,,,,,
player,201912080tam,tam,StewM.00,pos,CB,,,,,
player,201912080tam,tam,StewM.00,offense,0,,,,,
player,201912080tam,tam,StewM.00,off_pct,0%,,,,,
player,201912080tam,tam,StewM.00,defense,0,,,,,
player,201912080tam,tam,StewM.00,def_pct,0%,,,,,
player,201912080tam,tam,StewM.00,special_teams,10,,,,,
player,201912080tam,tam,StewM.00,st_pct,32%,,,,,
player,201912080tam,tam,TrinZa00,pos,LS,,,,,
player,201912080tam,tam,TrinZa00,offense,0,,,,,
player,201912080tam,tam,TrinZa00,off_pct,0%,,,,,
player,201912080tam,tam,TrinZa00,defense,0,,,,,
player,201912080tam,tam,TrinZa00,def_pct,0%,,,,,
player,201912080tam,tam,TrinZa00,special_teams,8,,,,,
player,201912080tam,tam,TrinZa00,st_pct,26%,,,,,
player,201912080tam,tam,GayxMa00,pos,K,,,,,
player,201912080tam,tam,GayxMa00,offense,0,,,,,
player,201912080tam,tam,GayxMa00,off_pct,0%,,,,,
player,201912080tam,tam,GayxMa00,defense,0,,,,,
player,201912080tam,tam,GayxMa00,def_pct,0%,,,,,
player,201912080tam,tam,GayxMa00,special_teams,6,,,,,
player,201912080tam,tam,GayxMa00,st_pct,19%,,,,,
player,201912080tam,clt,SmitBr06,pos,G,,,,,
player,201912080tam,clt,SmitBr06,offense,63,,,,,
player,201912080tam,clt,SmitBr06,off_pct,100%,,,,,
player,201912080tam,clt,SmitBr06,defense,0,,,,,
player,201912080tam,clt,SmitBr06,def_pct,0%,,,,,
player,201912080tam,clt,SmitBr06,special_teams,6,,,,,
player,201912080tam,clt,SmitBr06,st_pct,19%,,,,,
player,201912080tam,clt,NelsQu00,pos,G,,,,,
player,201912080tam,clt,NelsQu00,offense,63,,,,,
player,201912080tam,clt,NelsQu00,off_pct,100%,,,,,
player,201912080tam,clt,NelsQu00,defense,0,,,,,
player,201912080tam,clt,NelsQu00,def_pct,0%,,,,,
player,201912080tam,clt,NelsQu00,special_teams,6,,,,,
player,201912080tam,clt,NelsQu00,st_pct,19%,,,,,
player,201912080tam,clt,CastAn00,pos,T,,,,,
player,201912080tam,clt,CastAn00,offense,63,,,,,
player,201912080tam,clt,CastAn00,off_pct,100%,,,,,
player,201912080tam,clt,CastAn00,defense,0,,,,,
player,201912080tam,clt,CastAn00,def_pct,0%,,,,,
player,201912080tam,clt,CastAn00,special_teams,6,,,,,
player,201912080tam,clt,CastAn00,st_pct,19%,,,,,
player,201912080tam,clt,GlowMa00,pos,G,,,,,
player,201912080tam,clt,GlowMa00,offense,63,,,,,
player,201912080tam,clt,GlowMa00,off_pct,100%,,,,,
player,201912080tam,clt,GlowMa00,defense,0,,,,,
player,201912080tam,clt,GlowMa00,def_pct,0%,,,,,
player,201912080tam,clt,GlowMa00,special_teams,6,,,,,
player,201912080tam,clt,GlowMa00,st_pct,19%,,,,,
player,201912080tam,clt,PascZa00,pos,WR,,,,,
player,201912080tam,clt,PascZa00,offense,63,,,,,
