game,2019,6,20191013,201910130mia,was,"Washington Redskins",17,mia,"Miami Dolphins",16
player,201910130mia,mia,AikeWa00,special_teams,28,,,,,
player,201910130mia,mia,AikeWa00,st_pct,93%,,,,,
player,201910130mia,mia,LairPa00,pos,RB,,,,,
player,201910130mia,mia,LairPa00,offense,0,,,,,
player,201910130mia,mia,LairPa00,off_pct,0%,,,,,
player,201910130mia,mia,LairPa00,defense,0,,,,,
player,201910130mia,mia,LairPa00,def_pct,0%,,,,,
player,201910130mia,mia,LairPa00,special_teams,24,,,,,
player,201910130mia,mia,LairPa00,st_pct,80%,,,,,
player,201910130mia,mia,LaceDe00,pos,LB,,,,,
player,201910130mia,mia,LaceDe00,offense,0,,,,,
player,201910130mia,mia,LaceDe00,off_pct,0%,,,,,
player,201910130mia,mia,LaceDe00,defense,0,,,,,
player,201910130mia,mia,LaceDe00,def_pct,0%,,,,,
player,201910130mia,mia,LaceDe00,special_teams,24,,,,,
player,201910130mia,mia,LaceDe00,st_pct,80%,,,,,
player,201910130mia,mia,HaacMa00,pos,P,,,,,
player,201910130mia,mia,HaacMa00,offense,0,,,,,
player,201910130mia,mia,HaacMa00,off_pct,0%,,,,,
player,201910130mia,mia,HaacMa00,defense,0,,,,,
player,201910130mia,mia,HaacMa00,def_pct,0%,,,,,
player,201910130mia,mia,HaacMa00,special_teams,10,,,,,
player,201910130mia,mia,HaacMa00,st_pct,33%,,,,,
player,201910130mia,mia,PeppTa00,pos,LS,,,,,
player,201910130mia,mia,PeppTa00,offense,0,,,,,
player,201910130mia,mia,PeppTa00,off_pct,0%,,,,,
player,201910130mia,mia,PeppTa00,defense,0,,,,,
player,201910130mia,mia,PeppTa00,def_pct,0%,,,,,
player,201910130mia,mia,PeppTa00,special_teams,10,,,,,
player,201910130mia,mia,PeppTa00,st_pct,33%,,,,,
player,201910130mia,mia,SandJa00,pos,K,,,,,
player,201910130mia,mia,SandJa00,offense,0,,,,,
player,201910130mia,mia,SandJa00,off_pct,0%,,,,,
player,201910130mia,mia,SandJa00,defense,0,,,,,
player,201910130mia,mia,SandJa00,def_pct,0%,,,,,
player,201910130mia,mia,SandJa00,special_teams,7,,,,,
player,201910130mia,mia,SandJa00,st_pct,23%,,,,,
player,201910130mia,was,FlowEr00,pos,G,,,,,
player,201910130mia,was,FlowEr00,offense,59,,,,,
player,201910130mia,was,FlowEr00,off_pct,100%,,,,,
player,201910130mia,was,FlowEr00,defense,0,,,,,
player,201910130mia,was,FlowEr00,def_pct,0%,,,,,
player,201910130mia,was,FlowEr00,special_teams,4,,,,,
player,201910130mia,was,FlowEr00,st_pct,13%,,,,,
player,201910130mia,was,PennDo20,pos,T,,,,,
player,201910130mia,was,PennDo20,offense,59,,,,,
player,201910130mia,was,PennDo20,off_pct,100%,,,,,
player,201910130mia,was,PennDo20,defense,0,,,,,
player,201910130mia,was,PennDo20,def_pct,0%,,,,,
player,201910130mia,was,PennDo20,special_teams,0,,,,,
player,201910130mia,was,PennDo20,st_pct,0%,,,,,
player,201910130mia,was,KeenCa00,pos,QB,,,,,
player,201910130mia,was,KeenCa00,offense,59,,,,,
player,201910130mia,was,KeenCa00,off_pct,100%,,,,,
player,201910130mia,was,KeenCa00,defense,0,,,,,
player,201910130mia,was,KeenCa00,def_pct,0%,,,,,
player,201910130mia,was,KeenCa00,special_teams,0,,,,,
player,201910130mia,was,KeenCa00,st_pct,0%,,,,,
player,201910130mia,was,RoulCh00,pos,C,,,,,
player,201910130mia,was,RoulCh00,offense,59,,,,,
player,201910130mia,was,RoulCh00,off_pct,100%,,,,,
player,201910130mia,was,RoulCh00,defense,0,,,,,
player,201910130mia,was,RoulCh00,def_pct,0%,,,,,
player,201910130mia,was,RoulCh00,special_teams,0,,,,,
player,201910130mia,was,RoulCh00,st_pct,0%,,,,,
player,201910130mia,was,ScheBr00,pos,G,,,,,
player,201910130mia,was,ScheBr00,offense,59,,,,,
player,201910130mia,was,ScheBr00,off_pct,100%,,,,,
player,201910130mia,was,ScheBr00,defense,0,,,,,
player,201910130mia,was,ScheBr00,def_pct,0%,,,,,
player,201910130mia,was,ScheBr00,special_teams,0,,,,,
player,201910130mia,was,ScheBr00,st_pct,0%,,,,,
player,201910130mia,was,MoseMo00,pos,T,,,,,
player,201910130mia,was,MoseMo00,offense,58,,,,,
player,201910130mia,was,MoseMo00,off_pct,98%,,,,,
player,201910130mia,was,MoseMo00,defense,0,,,,,
player,201910130mia,was,MoseMo00,def_pct,0%,,,,,
player,201910130mia,was,MoseMo00,special_teams,4,,,,,
player,201910130mia,was,MoseMo00,st_pct,13%,,,,,
player,201910130mia,was,McLaTe00,pos,WR,,,,,
player,201910130mia,was,McLaTe00,offense,57,,,,,
player,201910130mia,was,McLaTe00,off_pct,97%,,,,,
player,201910130mia,was,McLaTe00,defense,0,,,,,
player,201910130mia,was,McLaTe00,def_pct,0%,,,,,
player,201910130mia,was,McLaTe00,special_teams,1,,,,,
player,201910130mia,was,McLaTe00,st_pct,3%,,,,,
player,201910130mia,was,SpriJe00,pos,TE,,,,,
player,201910130mia,was,SpriJe00,offense,54,,,,,
player,201910130mia,was,SpriJe00,off_pct,92%,,,,,
player,201910130mia,was,SpriJe00,defense,0,,,,,
player,201910130mia,was,SpriJe00,def_pct,0%,,,,,
player,201910130mia,was,SpriJe00,special_teams,16,,,,,
player,201910130mia,was,SpriJe00,st_pct,53%,,,,,
player,201910130mia,was,PeteAd01,pos,RB,,,,,
player,201910130mia,was,PeteAd01,offense,37,,,,,
player,201910130mia,was,PeteAd01,off_pct,63%,,,,,
player,201910130mia,was,PeteAd01,defense,0,,,,,
player,201910130mia,was,PeteAd01,def_pct,0%,,,,,
player,201910130mia,was,PeteAd01,special_teams,0,,,,,
player,201910130mia,was,PeteAd01,st_pct,0%,,,,,
player,201910130mia,was,RichPa01,pos,WR,,,,,
player,201910130mia,was,RichPa01,offense,35,,,,,
player,201910130mia,was,RichPa01,off_pct,59%,,,,,
player,201910130mia,was,RichPa01,defense,0,,,,,
player,201910130mia,was,RichPa01,def_pct,0%,,,,,
player,201910130mia,was,RichPa01,special_teams,0,,,,,
player,201910130mia,was,RichPa01,st_pct,0%,,,,,
player,201910130mia,was,QuinTr00,pos,WR,,,,,
player,201910130mia,was,QuinTr00,offense,31,,,,,
player,201910130mia,was,QuinTr00,off_pct,53%,,,,,
player,201910130mia,was,QuinTr00,defense,0,,,,,
player,201910130mia,was,QuinTr00,def_pct,0%,,,,,
player,201910130mia,was,QuinTr00,special_teams,9,,,,,
player,201910130mia,was,QuinTr00,st_pct,30%,,,,,
player,201910130mia,was,CunnJe00,pos,TE,,,,,
player,201910130mia,was,CunnJe00,offense,19,,,,,
player,201910130mia,was,CunnJe00,off_pct,32%,,,,,
player,201910130mia,was,CunnJe00,defense,0,,,,,
player,201910130mia,was,CunnJe00,def_pct,0%,,,,,
player,201910130mia,was,CunnJe00,special_teams,11,,,,,
player,201910130mia,was,CunnJe00,st_pct,37%,,,,,
player,201910130mia,was,HentHa00,pos,TE,,,,,
player,201910130mia,was,HentHa00,offense,18,,,,,
player,201910130mia,was,HentHa00,off_pct,31%,,,,,
player,201910130mia,was,HentHa00,defense,0,,,,,
player,201910130mia,was,HentHa00,def_pct,0%,,,,,
player,201910130mia,was,HentHa00,special_teams,4,,,,,
player,201910130mia,was,HentHa00,st_pct,13%,,,,,
player,201910130mia,was,ThomCh03,pos,RB,,,,,
player,201910130mia,was,ThomCh03,offense,13,,,,,
player,201910130mia,was,ThomCh03,off_pct,22%,,,,,
player,201910130mia,was,ThomCh03,defense,0,,,,,
player,201910130mia,was,ThomCh03,def_pct,0%,,,,,
player,201910130mia,was,ThomCh03,special_teams,0,,,,,
player,201910130mia,was,ThomCh03,st_pct,0%,,,,,
player,201910130mia,was,HarmKe00,pos,WR,,,,,
player,201910130mia,was,HarmKe00,offense,12,,,,,
player,201910130mia,was,HarmKe00,off_pct,20%,,,,,
player,201910130mia,was,HarmKe00,defense,0,,,,,
player,201910130mia,was,HarmKe00,def_pct,0%,,,,,
player,201910130mia,was,HarmKe00,special_teams,14,,,,,
player,201910130mia,was,HarmKe00,st_pct,47%,,,,,
player,201910130mia,was,SmalWe00,pos,RB,,,,,
player,201910130mia,was,SmalWe00,offense,10,,,,,
player,201910130mia,was,SmalWe00,off_pct,17%,,,,,
player,201910130mia,was,SmalWe00,defense,0,,,,,
player,201910130mia,was,SmalWe00,def_pct,0%,,,,,
player,201910130mia,was,SmalWe00,special_teams,19,,,,,
player,201910130mia,was,SmalWe00,st_pct,63%,,,,,
player,201910130mia,was,SimsSt00,pos,WR,,,,,
player,201910130mia,was,SimsSt00,offense,5,,,,,
player,201910130mia,was,SimsSt00,off_pct,8%,,,,,
player,201910130mia,was,SimsSt00,defense,0,,,,,
player,201910130mia,was,SimsSt00,def_pct,0%,,,,,
player,201910130mia,was,SimsSt00,special_teams,5,,,,,
player,201910130mia,was,SimsSt00,st_pct,17%,,,,,
player,201910130mia,was,ChriGe01,pos,T,,,,,
player,201910130mia,was,ChriGe01,offense,4,,,,,
player,201910130mia,was,ChriGe01,off_pct,7%,,,,,
player,201910130mia,was,ChriGe01,defense,0,,,,,
player,201910130mia,was,ChriGe01,def_pct,0%,,,,,
player,201910130mia,was,ChriGe01,special_teams,4,,,,,
player,201910130mia,was,ChriGe01,st_pct,13%,,,,,
player,201910130mia,was,AndeRy00,pos,LB,,,,,
player,201910130mia,was,AndeRy00,offense,1,,,,,
player,201910130mia,was,AndeRy00,off_pct,2%,,,,,
player,201910130mia,was,AndeRy00,defense,29,,,,,
player,201910130mia,was,AndeRy00,def_pct,38%,,,,,
player,201910130mia,was,AndeRy00,special_teams,18,,,,,
player,201910130mia,was,AndeRy00,st_pct,60%,,,,,
player,201910130mia,was,NichMo00,pos,FS,,,,,
player,201910130mia,was,NichMo00,offense,0,,,,,
player,201910130mia,was,NichMo00,off_pct,0%,,,,,
player,201910130mia,was,NichMo00,defense,76,,,,,
player,201910130mia,was,NichMo00,def_pct,100%,,,,,
player,201910130mia,was,NichMo00,special_teams,4,,,,,
player,201910130mia,was,NichMo00,st_pct,13%,,,,,
player,201910130mia,was,CollLa00,pos,SS,,,,,
player,201910130mia,was,CollLa00,offense,0,,,,,
player,201910130mia,was,CollLa00,off_pct,0%,,,,,
player,201910130mia,was,CollLa00,defense,76,,,,,
player,201910130mia,was,CollLa00,def_pct,100%,,,,,
player,201910130mia,was,CollLa00,special_teams,0,,,,,
player,201910130mia,was,CollLa00,st_pct,0%,,,,,
player,201910130mia,was,NormJo01,pos,CB,,,,,
player,201910130mia,was,NormJo01,offense,0,,,,,
player,201910130mia,was,NormJo01,off_pct,0%,,,,,
player,201910130mia,was,NormJo01,defense,76,,,,,
player,201910130mia,was,NormJo01,def_pct,100%,,,,,
player,201910130mia,was,NormJo01,special_teams,0,,,,,
player,201910130mia,was,NormJo01,st_pct,0%,,,,,
player,201910130mia,was,DunbQu00,pos,CB,,,,,
player,201910130mia,was,DunbQu00,offense,0,,,,,
player,201910130mia,was,DunbQu00,off_pct,0%,,,,,
player,201910130mia,was,DunbQu00,defense,69,,,,,
player,201910130mia,was,DunbQu00,def_pct,91%,,,,,
player,201910130mia,was,DunbQu00,special_teams,0,,,,,
player,201910130mia,was,DunbQu00,st_pct,0%,,,,,
player,201910130mia,was,KerrRy00,pos,LB,,,,,
player,201910130mia,was,KerrRy00,offense,0,,,,,
player,201910130mia,was,KerrRy00,off_pct,0%,,,,,
player,201910130mia,was,KerrRy00,defense,62,,,,,
player,201910130mia,was,KerrRy00,def_pct,82%,,,,,
player,201910130mia,was,KerrRy00,special_teams,0,,,,,
player,201910130mia,was,KerrRy00,st_pct,0%,,,,,
player,201910130mia,was,MoreFa00,pos,CB,,,,,
player,201910130mia,was,MoreFa00,offense,0,,,,,
player,201910130mia,was,MoreFa00,off_pct,0%,,,,,
player,201910130mia,was,MoreFa00,defense,62,,,,,
player,201910130mia,was,MoreFa00,def_pct,82%,,,,,
player,201910130mia,was,MoreFa00,special_teams,0,,,,,
player,201910130mia,was,MoreFa00,st_pct,0%,,,,,
player,201910130mia,was,BostJo00,pos,LB,,,,,
player,201910130mia,was,BostJo00,offense,0,,,,,
player,201910130mia,was,BostJo00,off_pct,0%,,,,,
player,201910130mia,was,BostJo00,defense,59,,,,,
player,201910130mia,was,BostJo00,def_pct,78%,,,,,
player,201910130mia,was,BostJo00,special_teams,0,,,,,
player,201910130mia,was,BostJo00,st_pct,0%,,,,,
player,201910130mia,was,PaynDa00,pos,NT,,,,,
player,201910130mia,was,PaynDa00,offense,0,,,,,
player,201910130mia,was,PaynDa00,off_pct,0%,,,,,
player,201910130mia,was,PaynDa00,defense,52,,,,,
player,201910130mia,was,PaynDa00,def_pct,68%,,,,,
player,201910130mia,was,PaynDa00,special_teams,0,,,,,
player,201910130mia,was,PaynDa00,st_pct,0%,,,,,
player,201910130mia,was,IoanMa01,pos,DE,,,,,
player,201910130mia,was,IoanMa01,offense,0,,,,,
player,201910130mia,was,IoanMa01,off_pct,0%,,,,,
player,201910130mia,was,IoanMa01,defense,49,,,,,
player,201910130mia,was,IoanMa01,def_pct,64%,,,,,
player,201910130mia,was,IoanMa01,special_teams,10,,,,,
player,201910130mia,was,IoanMa01,st_pct,33%,,,,,
player,201910130mia,was,HolcCo00,pos,LB,,,,,
player,201910130mia,was,HolcCo00,offense,0,,,,,
player,201910130mia,was,HolcCo00,off_pct,0%,,,,,
player,201910130mia,was,HolcCo00,defense,45,,,,,
player,201910130mia,was,HolcCo00,def_pct,59%,,,,,
player,201910130mia,was,HolcCo00,special_teams,18,,,,,
player,201910130mia,was,HolcCo00,st_pct,60%,,,,,
player,201910130mia,was,SweaMo00,pos,LB,,,,,
player,201910130mia,was,SweaMo00,offense,0,,,,,
player,201910130mia,was,SweaMo00,off_pct,0%,,,,,
player,201910130mia,was,SweaMo00,defense,42,,,,,
player,201910130mia,was,SweaMo00,def_pct,55%,,,,,
player,201910130mia,was,SweaMo00,special_teams,6,,,,,
player,201910130mia,was,SweaMo00,st_pct,20%,,,,,
player,201910130mia,was,AlleJo01,pos,DE,,,,,
player,201910130mia,was,AlleJo01,offense,0,,,,,
player,201910130mia,was,AlleJo01,off_pct,0%,,,,,
player,201910130mia,was,AlleJo01,defense,37,,,,,
player,201910130mia,was,AlleJo01,def_pct,49%,,,,,
player,201910130mia,was,AlleJo01,special_teams,0,,,,,
player,201910130mia,was,AlleJo01,st_pct,0%,,,,,
player,201910130mia,was,DionSh00,pos,LB,,,,,
player,201910130mia,was,DionSh00,offense,0,,,,,
player,201910130mia,was,DionSh00,off_pct,0%,,,,,
player,201910130mia,was,DionSh00,defense,32,,,,,
player,201910130mia,was,DionSh00,def_pct,42%,,,,,
player,201910130mia,was,DionSh00,special_teams,26,,,,,
player,201910130mia,was,DionSh00,st_pct,87%,,,,,
player,201910130mia,was,SettTi00,pos,NT,,,,,
player,201910130mia,was,SettTi00,offense,0,,,,,
player,201910130mia,was,SettTi00,off_pct,0%,,,,,
player,201910130mia,was,SettTi00,defense,25,,,,,
player,201910130mia,was,SettTi00,def_pct,33%,,,,,
player,201910130mia,was,SettTi00,special_teams,10,,,,,
player,201910130mia,was,SettTi00,st_pct,33%,,,,,
player,201910130mia,was,SpenNo00,pos,DE,,,,,
player,201910130mia,was,SpenNo00,offense,0,,,,,
player,201910130mia,was,SpenNo00,off_pct,0%,,,,,
player,201910130mia,was,SpenNo00,defense,17,,,,,
player,201910130mia,was,SpenNo00,def_pct,22%,,,,,
player,201910130mia,was,SpenNo00,special_teams,4,,,,,
player,201910130mia,was,SpenNo00,st_pct,13%,,,,,
player,201910130mia,was,HestTr00,pos,DT,,,,,
player,201910130mia,was,HestTr00,offense,0,,,,,
player,201910130mia,was,HestTr00,off_pct,0%,,,,,
player,201910130mia,was,HestTr00,defense,12,,,,,
player,201910130mia,was,HestTr00,def_pct,16%,,,,,
player,201910130mia,was,HestTr00,special_teams,6,,,,,
player,201910130mia,was,HestTr00,st_pct,20%,,,,,
player,201910130mia,was,ApkeTr00,pos,FS,,,,,
player,201910130mia,was,ApkeTr00,offense,0,,,,,
player,201910130mia,was,ApkeTr00,off_pct,0%,,,,,
player,201910130mia,was,ApkeTr00,defense,10,,,,,
player,201910130mia,was,ApkeTr00,def_pct,13%,,,,,
player,201910130mia,was,ApkeTr00,special_teams,22,,,,,
player,201910130mia,was,ApkeTr00,st_pct,73%,,,,,
player,201910130mia,was,MoreJi00,pos,CB,,,,,
player,201910130mia,was,MoreJi00,offense,0,,,,,
player,201910130mia,was,MoreJi00,off_pct,0%,,,,,
player,201910130mia,was,MoreJi00,defense,4,,,,,
player,201910130mia,was,MoreJi00,def_pct,5%,,,,,
player,201910130mia,was,MoreJi00,special_teams,10,,,,,
player,201910130mia,was,MoreJi00,st_pct,33%,,,,,
player,201910130mia,was,ReavJe00,pos,FS,,,,,
player,201910130mia,was,ReavJe00,offense,0,,,,,
player,201910130mia,was,ReavJe00,off_pct,0%,,,,,
player,201910130mia,was,ReavJe00,defense,2,,,,,
player,201910130mia,was,ReavJe00,def_pct,3%,,,,,
player,201910130mia,was,ReavJe00,special_teams,26,,,,,
player,201910130mia,was,ReavJe00,st_pct,87%,,,,,
player,201910130mia,was,ThomSi00,pos,CB,,,,,
player,201910130mia,was,ThomSi00,offense,0,,,,,
player,201910130mia,was,ThomSi00,off_pct,0%,,,,,
player,201910130mia,was,ThomSi00,defense,0,,,,,
player,201910130mia,was,ThomSi00,def_pct,0%,,,,,
player,201910130mia,was,ThomSi00,special_teams,21,,,,,
player,201910130mia,was,ThomSi00,st_pct,70%,,,,,
player,201910130mia,was,VallTa00,pos,LB,,,,,
player,201910130mia,was,VallTa00,offense,0,,,,,
player,201910130mia,was,VallTa00,off_pct,0%,,,,,
player,201910130mia,was,VallTa00,defense,0,,,,,
player,201910130mia,was,VallTa00,def_pct,0%,,,,,
player,201910130mia,was,VallTa00,special_teams,20,,,,,
player,201910130mia,was,VallTa00,st_pct,67%,,,,,
player,201910130mia,was,SundNi00,pos,LS,,,,,
player,201910130mia,was,SundNi00,offense,0,,,,,
player,201910130mia,was,SundNi00,off_pct,0%,,,,,
player,201910130mia,was,SundNi00,defense,0,,,,,
player,201910130mia,was,SundNi00,def_pct,0%,,,,,
player,201910130mia,was,SundNi00,special_teams,11,,,,,
player,201910130mia,was,SundNi00,st_pct,37%,,,,,
player,201910130mia,was,WayxTr00,pos,P,,,,,
player,201910130mia,was,WayxTr00,offense,0,,,,,
player,201910130mia,was,WayxTr00,off_pct,0%,,,,,
player,201910130mia,was,WayxTr00,defense,0,,,,,
player,201910130mia,was,WayxTr00,def_pct,0%,,,,,
player,201910130mia,was,WayxTr00,special_teams,11,,,,,
player,201910130mia,was,WayxTr00,st_pct,37%,,,,,
player,201910130mia,was,HopkDu00,pos,K,,,,,
player,201910130mia,was,HopkDu00,offense,0,,,,,
player,201910130mia,was,HopkDu00,off_pct,0%,,,,,
player,201910130mia,was,HopkDu00,defense,0,,,,,
player,201910130mia,was,HopkDu00,def_pct,0%,,,,,
player,201910130mia,was,HopkDu00,special_teams,8,,,,,
player,201910130mia,was,HopkDu00,st_pct,27%,,,,,
player,201910130mia,was,BergTo00,pos,G,,,,,
player,201910130mia,was,BergTo00,offense,0,,,,,
player,201910130mia,was,BergTo00,off_pct,0%,,,,,
player,201910130mia,was,BergTo00,defense,0,,,,,
player,201910130mia,was,BergTo00,def_pct,0%,,,,,
player,201910130mia,was,BergTo00,special_teams,4,,,,,
player,201910130mia,was,BergTo00,st_pct,13%,,,,,
player,201910130mia,was,PierRo00,pos,C,,,,,
player,201910130mia,was,PierRo00,offense,0,,,,,
player,201910130mia,was,PierRo00,off_pct,0%,,,,,
player,201910130mia,was,PierRo00,defense,0,,,,,
player,201910130mia,was,PierRo00,def_pct,0%,,,,,
player,201910130mia,was,PierRo00,special_teams,4,,,,,
player,201910130mia,was,PierRo00,st_pct,13%,,,,,
