game,2019,3,20190922,201909220dal,mia,"Miami Dolphins",6,dal,"Dallas Cowboys",31
player,201909220dal,mia,FitzRy00,pos,QB,,,,,
player,201909220dal,mia,FitzRy00,offense,5,,,,,
player,201909220dal,mia,FitzRy00,off_pct,7%,,,,,
player,201909220dal,mia,FitzRy00,defense,0,,,,,
player,201909220dal,mia,FitzRy00,def_pct,0%,,,,,
player,201909220dal,mia,FitzRy00,special_teams,0,,,,,
player,201909220dal,mia,FitzRy00,st_pct,0%,,,,,
player,201909220dal,mia,CoxxCh01,pos,FB,,,,,
player,201909220dal,mia,CoxxCh01,offense,2,,,,,
player,201909220dal,mia,CoxxCh01,off_pct,3%,,,,,
player,201909220dal,mia,CoxxCh01,defense,0,,,,,
player,201909220dal,mia,CoxxCh01,def_pct,0%,,,,,
player,201909220dal,mia,CoxxCh01,special_teams,0,,,,,
player,201909220dal,mia,CoxxCh01,st_pct,0%,,,,,
player,201909220dal,mia,EguaSa00,pos,LB,,,,,
player,201909220dal,mia,EguaSa00,offense,0,,,,,
player,201909220dal,mia,EguaSa00,off_pct,0%,,,,,
player,201909220dal,mia,EguaSa00,defense,72,,,,,
player,201909220dal,mia,EguaSa00,def_pct,100%,,,,,
player,201909220dal,mia,EguaSa00,special_teams,12,,,,,
player,201909220dal,mia,EguaSa00,st_pct,43%,,,,,
player,201909220dal,mia,BakeJe00,pos,LB,,,,,
player,201909220dal,mia,BakeJe00,offense,0,,,,,
player,201909220dal,mia,BakeJe00,off_pct,0%,,,,,
player,201909220dal,mia,BakeJe00,defense,72,,,,,
player,201909220dal,mia,BakeJe00,def_pct,100%,,,,,
player,201909220dal,mia,BakeJe00,special_teams,6,,,,,
player,201909220dal,mia,BakeJe00,st_pct,21%,,,,,
player,201909220dal,mia,RoweEr00,pos,CB,,,,,
player,201909220dal,mia,RoweEr00,offense,0,,,,,
player,201909220dal,mia,RoweEr00,off_pct,0%,,,,,
player,201909220dal,mia,RoweEr00,defense,71,,,,,
player,201909220dal,mia,RoweEr00,def_pct,99%,,,,,
player,201909220dal,mia,RoweEr00,special_teams,0,,,,,
player,201909220dal,mia,RoweEr00,st_pct,0%,,,,,
player,201909220dal,mia,HowaXa00,pos,CB,,,,,
player,201909220dal,mia,HowaXa00,offense,0,,,,,
player,201909220dal,mia,HowaXa00,off_pct,0%,,,,,
player,201909220dal,mia,HowaXa00,defense,70,,,,,
player,201909220dal,mia,HowaXa00,def_pct,97%,,,,,
player,201909220dal,mia,HowaXa00,special_teams,5,,,,,
player,201909220dal,mia,HowaXa00,st_pct,18%,,,,,
player,201909220dal,mia,McCaBo01,pos,FS,,,,,
player,201909220dal,mia,McCaBo01,offense,0,,,,,
player,201909220dal,mia,McCaBo01,off_pct,0%,,,,,
player,201909220dal,mia,McCaBo01,defense,67,,,,,
player,201909220dal,mia,McCaBo01,def_pct,93%,,,,,
player,201909220dal,mia,McCaBo01,special_teams,5,,,,,
player,201909220dal,mia,McCaBo01,st_pct,18%,,,,,
player,201909220dal,mia,HarrCh03,pos,LB,,,,,
player,201909220dal,mia,HarrCh03,offense,0,,,,,
player,201909220dal,mia,HarrCh03,off_pct,0%,,,,,
player,201909220dal,mia,HarrCh03,defense,67,,,,,
player,201909220dal,mia,HarrCh03,def_pct,93%,,,,,
player,201909220dal,mia,HarrCh03,special_teams,1,,,,,
player,201909220dal,mia,HarrCh03,st_pct,4%,,,,,
player,201909220dal,mia,WilkCh00,pos,DE,,,,,
player,201909220dal,mia,WilkCh00,offense,0,,,,,
player,201909220dal,mia,WilkCh00,off_pct,0%,,,,,
player,201909220dal,mia,WilkCh00,defense,45,,,,,
player,201909220dal,mia,WilkCh00,def_pct,63%,,,,,
player,201909220dal,mia,WilkCh00,special_teams,9,,,,,
player,201909220dal,mia,WilkCh00,st_pct,32%,,,,,
player,201909220dal,mia,GodcDa00,pos,DT,,,,,
player,201909220dal,mia,GodcDa00,offense,0,,,,,
player,201909220dal,mia,GodcDa00,off_pct,0%,,,,,
player,201909220dal,mia,GodcDa00,defense,42,,,,,
player,201909220dal,mia,GodcDa00,def_pct,58%,,,,,
player,201909220dal,mia,GodcDa00,special_teams,7,,,,,
player,201909220dal,mia,GodcDa00,st_pct,25%,,,,,
player,201909220dal,mia,AikeWa00,pos,SS,,,,,
player,201909220dal,mia,AikeWa00,offense,0,,,,,
player,201909220dal,mia,AikeWa00,off_pct,0%,,,,,
player,201909220dal,mia,AikeWa00,defense,39,,,,,
player,201909220dal,mia,AikeWa00,def_pct,54%,,,,,
player,201909220dal,mia,AikeWa00,special_teams,21,,,,,
player,201909220dal,mia,AikeWa00,st_pct,75%,,,,,
player,201909220dal,mia,MossAv00,pos,DE,,,,,
player,201909220dal,mia,MossAv00,offense,0,,,,,
player,201909220dal,mia,MossAv00,off_pct,0%,,,,,
player,201909220dal,mia,MossAv00,defense,39,,,,,
player,201909220dal,mia,MossAv00,def_pct,54%,,,,,
player,201909220dal,mia,MossAv00,special_teams,7,,,,,
player,201909220dal,mia,MossAv00,st_pct,25%,,,,,
player,201909220dal,mia,ParkSt00,pos,FS,,,,,
player,201909220dal,mia,ParkSt00,offense,0,,,,,
player,201909220dal,mia,ParkSt00,off_pct,0%,,,,,
player,201909220dal,mia,ParkSt00,defense,39,,,,,
player,201909220dal,mia,ParkSt00,def_pct,54%,,,,,
player,201909220dal,mia,ParkSt00,special_teams,6,,,,,
player,201909220dal,mia,ParkSt00,st_pct,21%,,,,,
player,201909220dal,mia,CharTa00,pos,DE,,,,,
player,201909220dal,mia,CharTa00,offense,0,,,,,
player,201909220dal,mia,CharTa00,off_pct,0%,,,,,
player,201909220dal,mia,CharTa00,defense,30,,,,,
player,201909220dal,mia,CharTa00,def_pct,42%,,,,,
player,201909220dal,mia,CharTa00,special_teams,0,,,,,
player,201909220dal,mia,CharTa00,st_pct,0%,,,,,
player,201909220dal,mia,WiltJo01,pos,CB,,,,,
player,201909220dal,mia,WiltJo01,offense,0,,,,,
player,201909220dal,mia,WiltJo01,off_pct,0%,,,,,
player,201909220dal,mia,WiltJo01,defense,29,,,,,
player,201909220dal,mia,WiltJo01,def_pct,40%,,,,,
player,201909220dal,mia,WiltJo01,special_teams,4,,,,,
player,201909220dal,mia,WiltJo01,st_pct,14%,,,,,
player,201909220dal,mia,LammCh00,pos,CB,,,,,
player,201909220dal,mia,LammCh00,offense,0,,,,,
player,201909220dal,mia,LammCh00,off_pct,0%,,,,,
player,201909220dal,mia,LammCh00,defense,23,,,,,
player,201909220dal,mia,LammCh00,def_pct,32%,,,,,
player,201909220dal,mia,LammCh00,special_teams,22,,,,,
player,201909220dal,mia,LammCh00,st_pct,79%,,,,,
player,201909220dal,mia,McMiRa02,pos,LB,,,,,
player,201909220dal,mia,McMiRa02,offense,0,,,,,
player,201909220dal,mia,McMiRa02,off_pct,0%,,,,,
player,201909220dal,mia,McMiRa02,defense,21,,,,,
player,201909220dal,mia,McMiRa02,def_pct,29%,,,,,
player,201909220dal,mia,McMiRa02,special_teams,16,,,,,
player,201909220dal,mia,McMiRa02,st_pct,57%,,,,,
player,201909220dal,mia,BadeJo00,pos,CB,,,,,
player,201909220dal,mia,BadeJo00,offense,0,,,,,
player,201909220dal,mia,BadeJo00,off_pct,0%,,,,,
player,201909220dal,mia,BadeJo00,defense,17,,,,,
player,201909220dal,mia,BadeJo00,def_pct,24%,,,,,
player,201909220dal,mia,BadeJo00,special_teams,13,,,,,
player,201909220dal,mia,BadeJo00,st_pct,46%,,,,,
player,201909220dal,mia,JenkJo00,pos,DE,,,,,
player,201909220dal,mia,JenkJo00,offense,0,,,,,
player,201909220dal,mia,JenkJo00,off_pct,0%,,,,,
player,201909220dal,mia,JenkJo00,defense,17,,,,,
player,201909220dal,mia,JenkJo00,def_pct,24%,,,,,
player,201909220dal,mia,JenkJo00,special_teams,6,,,,,
player,201909220dal,mia,JenkJo00,st_pct,21%,,,,,
player,201909220dal,mia,HarrTr01,pos,LB,,,,,
player,201909220dal,mia,HarrTr01,offense,0,,,,,
player,201909220dal,mia,HarrTr01,off_pct,0%,,,,,
player,201909220dal,mia,HarrTr01,defense,17,,,,,
player,201909220dal,mia,HarrTr01,def_pct,24%,,,,,
player,201909220dal,mia,HarrTr01,special_teams,1,,,,,
player,201909220dal,mia,HarrTr01,st_pct,4%,,,,,
player,201909220dal,mia,BiegVi00,pos,LB,,,,,
player,201909220dal,mia,BiegVi00,offense,0,,,,,
player,201909220dal,mia,BiegVi00,off_pct,0%,,,,,
player,201909220dal,mia,BiegVi00,defense,11,,,,,
player,201909220dal,mia,BiegVi00,def_pct,15%,,,,,
player,201909220dal,mia,BiegVi00,special_teams,19,,,,,
player,201909220dal,mia,BiegVi00,st_pct,68%,,,,,
player,201909220dal,mia,WebsKe00,pos,CB,,,,,
player,201909220dal,mia,WebsKe00,offense,0,,,,,
player,201909220dal,mia,WebsKe00,off_pct,0%,,,,,
player,201909220dal,mia,WebsKe00,defense,4,,,,,
player,201909220dal,mia,WebsKe00,def_pct,6%,,,,,
player,201909220dal,mia,WebsKe00,special_teams,4,,,,,
player,201909220dal,mia,WebsKe00,st_pct,14%,,,,,
player,201909220dal,mia,LairPa00,pos,RB,,,,,
player,201909220dal,mia,LairPa00,offense,0,,,,,
player,201909220dal,mia,LairPa00,off_pct,0%,,,,,
player,201909220dal,mia,LairPa00,defense,0,,,,,
player,201909220dal,mia,LairPa00,def_pct,0%,,,,,
player,201909220dal,mia,LairPa00,special_teams,19,,,,,
player,201909220dal,mia,LairPa00,st_pct,68%,,,,,
player,201909220dal,mia,CrawJa01,pos,LB,,,,,
player,201909220dal,mia,CrawJa01,offense,0,,,,,
player,201909220dal,mia,CrawJa01,off_pct,0%,,,,,
player,201909220dal,mia,CrawJa01,defense,0,,,,,
player,201909220dal,mia,CrawJa01,def_pct,0%,,,,,
player,201909220dal,mia,CrawJa01,special_teams,19,,,,,
player,201909220dal,mia,CrawJa01,st_pct,68%,,,,,
player,201909220dal,mia,LaceDe00,pos,LB,,,,,
player,201909220dal,mia,LaceDe00,offense,0,,,,,
player,201909220dal,mia,LaceDe00,off_pct,0%,,,,,
player,201909220dal,mia,LaceDe00,defense,0,,,,,
player,201909220dal,mia,LaceDe00,def_pct,0%,,,,,
player,201909220dal,mia,LaceDe00,special_teams,18,,,,,
player,201909220dal,mia,LaceDe00,st_pct,64%,,,,,
player,201909220dal,mia,PeppTa00,pos,LS,,,,,
player,201909220dal,mia,PeppTa00,offense,0,,,,,
player,201909220dal,mia,PeppTa00,off_pct,0%,,,,,
player,201909220dal,mia,PeppTa00,defense,0,,,,,
player,201909220dal,mia,PeppTa00,def_pct,0%,,,,,
player,201909220dal,mia,PeppTa00,special_teams,9,,,,,
player,201909220dal,mia,PeppTa00,st_pct,32%,,,,,
player,201909220dal,mia,HaacMa00,pos,P,,,,,
player,201909220dal,mia,HaacMa00,offense,0,,,,,
player,201909220dal,mia,HaacMa00,off_pct,0%,,,,,
player,201909220dal,mia,HaacMa00,defense,0,,,,,
player,201909220dal,mia,HaacMa00,def_pct,0%,,,,,
player,201909220dal,mia,HaacMa00,special_teams,9,,,,,
player,201909220dal,mia,HaacMa00,st_pct,32%,,,,,
player,201909220dal,mia,SandJa00,pos,K,,,,,
player,201909220dal,mia,SandJa00,offense,0,,,,,
player,201909220dal,mia,SandJa00,off_pct,0%,,,,,
player,201909220dal,mia,SandJa00,defense,0,,,,,
player,201909220dal,mia,SandJa00,def_pct,0%,,,,,
player,201909220dal,mia,SandJa00,special_teams,7,,,,,
player,201909220dal,mia,SandJa00,st_pct,25%,,,,,
