game,2019,4,20190929,201909290clt,rai,"Oakland Raiders",31,clt,"Indianapolis Colts",24
player,201909290clt,rai,MaurJo00,pos,DE,,,,,
player,201909290clt,rai,MaurJo00,offense,0,,,,,
player,201909290clt,rai,MaurJo00,off_pct,0%,,,,,
player,201909290clt,rai,MaurJo00,defense,24,,,,,
player,201909290clt,rai,MaurJo00,def_pct,31%,,,,,
player,201909290clt,rai,MaurJo00,special_teams,0,,,,,
player,201909290clt,rai,MaurJo00,st_pct,0%,,,,,
player,201909290clt,rai,LiugCo00,pos,DT,,,,,
player,201909290clt,rai,LiugCo00,offense,0,,,,,
player,201909290clt,rai,LiugCo00,off_pct,0%,,,,,
player,201909290clt,rai,LiugCo00,defense,21,,,,,
player,201909290clt,rai,LiugCo00,def_pct,27%,,,,,
player,201909290clt,rai,LiugCo00,special_teams,0,,,,,
player,201909290clt,rai,LiugCo00,st_pct,0%,,,,,
player,201909290clt,rai,BurfVo00,pos,LB,,,,,
player,201909290clt,rai,BurfVo00,offense,0,,,,,
player,201909290clt,rai,BurfVo00,off_pct,0%,,,,,
player,201909290clt,rai,BurfVo00,defense,16,,,,,
player,201909290clt,rai,BurfVo00,def_pct,21%,,,,,
player,201909290clt,rai,BurfVo00,special_teams,1,,,,,
player,201909290clt,rai,BurfVo00,st_pct,3%,,,,,
player,201909290clt,rai,MullTr00,pos,CB,,,,,
player,201909290clt,rai,MullTr00,offense,0,,,,,
player,201909290clt,rai,MullTr00,off_pct,0%,,,,,
player,201909290clt,rai,MullTr00,defense,6,,,,,
player,201909290clt,rai,MullTr00,def_pct,8%,,,,,
player,201909290clt,rai,MullTr00,special_teams,7,,,,,
player,201909290clt,rai,MullTr00,st_pct,23%,,,,,
player,201909290clt,rai,WilbKy00,pos,LB,,,,,
player,201909290clt,rai,WilbKy00,offense,0,,,,,
player,201909290clt,rai,WilbKy00,off_pct,0%,,,,,
player,201909290clt,rai,WilbKy00,defense,2,,,,,
player,201909290clt,rai,WilbKy00,def_pct,3%,,,,,
player,201909290clt,rai,WilbKy00,special_teams,23,,,,,
player,201909290clt,rai,WilbKy00,st_pct,77%,,,,,
player,201909290clt,rai,NixoKe00,pos,CB,,,,,
player,201909290clt,rai,NixoKe00,offense,0,,,,,
player,201909290clt,rai,NixoKe00,off_pct,0%,,,,,
player,201909290clt,rai,NixoKe00,defense,0,,,,,
player,201909290clt,rai,NixoKe00,def_pct,0%,,,,,
player,201909290clt,rai,NixoKe00,special_teams,23,,,,,
player,201909290clt,rai,NixoKe00,st_pct,77%,,,,,
player,201909290clt,rai,RileCu00,pos,FS,,,,,
player,201909290clt,rai,RileCu00,offense,0,,,,,
player,201909290clt,rai,RileCu00,off_pct,0%,,,,,
player,201909290clt,rai,RileCu00,defense,0,,,,,
player,201909290clt,rai,RileCu00,def_pct,0%,,,,,
player,201909290clt,rai,RileCu00,special_teams,20,,,,,
player,201909290clt,rai,RileCu00,st_pct,67%,,,,,
player,201909290clt,rai,LeavDa00,pos,SS,,,,,
player,201909290clt,rai,LeavDa00,offense,0,,,,,
player,201909290clt,rai,LeavDa00,off_pct,0%,,,,,
player,201909290clt,rai,LeavDa00,defense,0,,,,,
player,201909290clt,rai,LeavDa00,def_pct,0%,,,,,
player,201909290clt,rai,LeavDa00,special_teams,15,,,,,
player,201909290clt,rai,LeavDa00,st_pct,50%,,,,,
player,201909290clt,rai,CarlDa00,pos,K,,,,,
player,201909290clt,rai,CarlDa00,offense,0,,,,,
player,201909290clt,rai,CarlDa00,off_pct,0%,,,,,
player,201909290clt,rai,CarlDa00,defense,0,,,,,
player,201909290clt,rai,CarlDa00,def_pct,0%,,,,,
player,201909290clt,rai,CarlDa00,special_teams,11,,,,,
player,201909290clt,rai,CarlDa00,st_pct,37%,,,,,
player,201909290clt,rai,ColeAJ01,pos,P,,,,,
player,201909290clt,rai,ColeAJ01,offense,0,,,,,
player,201909290clt,rai,ColeAJ01,off_pct,0%,,,,,
player,201909290clt,rai,ColeAJ01,defense,0,,,,,
player,201909290clt,rai,ColeAJ01,def_pct,0%,,,,,
player,201909290clt,rai,ColeAJ01,special_teams,10,,,,,
player,201909290clt,rai,ColeAJ01,st_pct,33%,,,,,
player,201909290clt,rai,SiegTr00,pos,LS,,,,,
player,201909290clt,rai,SiegTr00,offense,0,,,,,
player,201909290clt,rai,SiegTr00,off_pct,0%,,,,,
player,201909290clt,rai,SiegTr00,defense,0,,,,,
player,201909290clt,rai,SiegTr00,def_pct,0%,,,,,
player,201909290clt,rai,SiegTr00,special_teams,10,,,,,
player,201909290clt,rai,SiegTr00,st_pct,33%,,,,,
player,201909290clt,rai,PhilJu00,pos,LB,,,,,
player,201909290clt,rai,PhilJu00,offense,0,,,,,
player,201909290clt,rai,PhilJu00,off_pct,0%,,,,,
player,201909290clt,rai,PhilJu00,defense,0,,,,,
player,201909290clt,rai,PhilJu00,def_pct,0%,,,,,
player,201909290clt,rai,PhilJu00,special_teams,9,,,,,
player,201909290clt,rai,PhilJu00,st_pct,30%,,,,,
player,201909290clt,rai,JameAn01,pos,T,,,,,
player,201909290clt,rai,JameAn01,offense,0,,,,,
player,201909290clt,rai,JameAn01,off_pct,0%,,,,,
player,201909290clt,rai,JameAn01,defense,0,,,,,
player,201909290clt,rai,JameAn01,def_pct,0%,,,,,
player,201909290clt,rai,JameAn01,special_teams,2,,,,,
player,201909290clt,rai,JameAn01,st_pct,7%,,,,,
