game,2019,10,20191107,201911070rai,sdg,"Los Angeles Chargers",24,rai,"Oakland Raiders",26
player,201911070rai,sdg,IngrMe00,sacks,2.0,,,,,
player,201911070rai,sdg,IngrMe00,pressures,2,,,,,
player,201911070rai,sdg,IngrMe00,tackles_combined,7,,,,,
player,201911070rai,sdg,IngrMe00,tackles_missed,0,,,,,
player,201911070rai,sdg,IngrMe00,tackles_missed_pct,0.0%,,,,,
player,201911070rai,sdg,NwosUc00,def_int,0,,,,,
player,201911070rai,sdg,NwosUc00,def_targets,0,,,,,
player,201911070rai,sdg,NwosUc00,def_cmp,0,,,,,
player,201911070rai,sdg,NwosUc00,def_cmp_perc,,,,,,
player,201911070rai,sdg,NwosUc00,def_cmp_yds,,,,,,
player,201911070rai,sdg,NwosUc00,def_yds_per_cmp,,,,,,
player,201911070rai,sdg,NwosUc00,def_yds_per_target,,,,,,
player,201911070rai,sdg,NwosUc00,def_cmp_td,,,,,,
player,201911070rai,sdg,NwosUc00,def_pass_rating,,,,,,
player,201911070rai,sdg,NwosUc00,def_tgt_yds_per_att,,,,,,
player,201911070rai,sdg,NwosUc00,def_air_yds,,,,,,
player,201911070rai,sdg,NwosUc00,def_yac,,,,,,
player,201911070rai,sdg,NwosUc00,blitzes,0,,,,,
player,201911070rai,sdg,NwosUc00,qb_hurry,0,,,,,
player,201911070rai,sdg,NwosUc00,qb_knockdown,0,,,,,
player,201911070rai,sdg,NwosUc00,sacks,1.0,,,,,
player,201911070rai,sdg,NwosUc00,pressures,1,,,,,
player,201911070rai,sdg,NwosUc00,tackles_combined,1,,,,,
player,201911070rai,sdg,NwosUc00,tackles_missed,0,,,,,
player,201911070rai,sdg,NwosUc00,tackles_missed_pct,0.0%,,,,,
player,201911070rai,rai,FerrCl00,def_int,0,,,,,
player,201911070rai,rai,FerrCl00,def_targets,0,,,,,
player,201911070rai,rai,FerrCl00,def_cmp,0,,,,,
player,201911070rai,rai,FerrCl00,def_cmp_perc,,,,,,
player,201911070rai,rai,FerrCl00,def_cmp_yds,,,,,,
player,201911070rai,rai,FerrCl00,def_yds_per_cmp,,,,,,
player,201911070rai,rai,FerrCl00,def_yds_per_target,,,,,,
player,201911070rai,rai,FerrCl00,def_cmp_td,,,,,,
player,201911070rai,rai,FerrCl00,def_pass_rating,,,,,,
player,201911070rai,rai,FerrCl00,def_tgt_yds_per_att,,,,,,
player,201911070rai,rai,FerrCl00,def_air_yds,,,,,,
player,201911070rai,rai,FerrCl00,def_yac,,,,,,
player,201911070rai,rai,FerrCl00,blitzes,0,,,,,
player,201911070rai,rai,FerrCl00,qb_hurry,0,,,,,
player,201911070rai,rai,FerrCl00,qb_knockdown,0,,,,,
player,201911070rai,rai,FerrCl00,sacks,2.5,,,,,
player,201911070rai,rai,FerrCl00,pressures,3,,,,,
player,201911070rai,rai,FerrCl00,tackles_combined,8,,,,,
player,201911070rai,rai,FerrCl00,tackles_missed,0,,,,,
player,201911070rai,rai,FerrCl00,tackles_missed_pct,0.0%,,,,,
player,201911070rai,rai,MayoBe00,def_int,0,,,,,
player,201911070rai,rai,MayoBe00,def_targets,0,,,,,
player,201911070rai,rai,MayoBe00,def_cmp,0,,,,,
player,201911070rai,rai,MayoBe00,def_cmp_perc,,,,,,
player,201911070rai,rai,MayoBe00,def_cmp_yds,,,,,,
player,201911070rai,rai,MayoBe00,def_yds_per_cmp,,,,,,
player,201911070rai,rai,MayoBe00,def_yds_per_target,,,,,,
player,201911070rai,rai,MayoBe00,def_cmp_td,,,,,,
player,201911070rai,rai,MayoBe00,def_pass_rating,,,,,,
player,201911070rai,rai,MayoBe00,def_tgt_yds_per_att,,,,,,
player,201911070rai,rai,MayoBe00,def_air_yds,,,,,,
player,201911070rai,rai,MayoBe00,def_yac,,,,,,
player,201911070rai,rai,MayoBe00,blitzes,0,,,,,
player,201911070rai,rai,MayoBe00,qb_hurry,0,,,,,
player,201911070rai,rai,MayoBe00,qb_knockdown,0,,,,,
player,201911070rai,rai,MayoBe00,sacks,1.5,,,,,
player,201911070rai,rai,MayoBe00,pressures,2,,,,,
player,201911070rai,rai,MayoBe00,tackles_combined,3,,,,,
player,201911070rai,rai,MayoBe00,tackles_missed,0,,,,,
player,201911070rai,rai,MayoBe00,tackles_missed_pct,0.0%,,,,,
player,201911070rai,rai,CrosMa00,def_int,0,,,,,
player,201911070rai,rai,CrosMa00,def_targets,0,,,,,
player,201911070rai,rai,CrosMa00,def_cmp,0,,,,,
player,201911070rai,rai,CrosMa00,def_cmp_perc,,,,,,
player,201911070rai,rai,CrosMa00,def_cmp_yds,,,,,,
player,201911070rai,rai,CrosMa00,def_yds_per_cmp,,,,,,
player,201911070rai,rai,CrosMa00,def_yds_per_target,,,,,,
player,201911070rai,rai,CrosMa00,def_cmp_td,,,,,,
player,201911070rai,rai,CrosMa00,def_pass_rating,,,,,,
player,201911070rai,rai,CrosMa00,def_tgt_yds_per_att,,,,,,
player,201911070rai,rai,CrosMa00,def_air_yds,,,,,,
player,201911070rai,rai,CrosMa00,def_yac,,,,,,
player,201911070rai,rai,CrosMa00,blitzes,0,,,,,
player,201911070rai,rai,CrosMa00,qb_hurry,0,,,,,
player,201911070rai,rai,CrosMa00,qb_knockdown,0,,,,,
player,201911070rai,rai,CrosMa00,sacks,0.5,,,,,
player,201911070rai,rai,CrosMa00,pressures,1,,,,,
player,201911070rai,rai,CrosMa00,tackles_combined,3,,,,,
player,201911070rai,rai,CrosMa00,tackles_missed,0,,,,,
player,201911070rai,rai,CrosMa00,tackles_missed_pct,0.0%,,,,,
player,201911070rai,rai,HursMa00,def_int,0,,,,,
player,201911070rai,rai,HursMa00,def_targets,0,,,,,
player,201911070rai,rai,HursMa00,def_cmp,0,,,,,
player,201911070rai,rai,HursMa00,def_cmp_perc,,,,,,
player,201911070rai,rai,HursMa00,def_cmp_yds,,,,,,
player,201911070rai,rai,HursMa00,def_yds_per_cmp,,,,,,
player,201911070rai,rai,HursMa00,def_yds_per_target,,,,,,
player,201911070rai,rai,HursMa00,def_cmp_td,,,,,,
player,201911070rai,rai,HursMa00,def_pass_rating,,,,,,
player,201911070rai,rai,HursMa00,def_tgt_yds_per_att,,,,,,
player,201911070rai,rai,HursMa00,def_air_yds,,,,,,
player,201911070rai,rai,HursMa00,def_yac,,,,,,
player,201911070rai,rai,HursMa00,blitzes,0,,,,,
player,201911070rai,rai,HursMa00,qb_hurry,0,,,,,
player,201911070rai,rai,HursMa00,qb_knockdown,0,,,,,
player,201911070rai,rai,HursMa00,sacks,0.5,,,,,
player,201911070rai,rai,HursMa00,pressures,1,,,,,
player,201911070rai,rai,HursMa00,tackles_combined,2,,,,,
player,201911070rai,rai,HursMa00,tackles_missed,0,,,,,
player,201911070rai,rai,HursMa00,tackles_missed_pct,0.0%,,,,,
player,201911070rai,rai,BrowTr02,pos,T,,,,,
player,201911070rai,rai,BrowTr02,offense,58,,,,,
player,201911070rai,rai,BrowTr02,off_pct,100%,,,,,
player,201911070rai,rai,BrowTr02,defense,0,,,,,
player,201911070rai,rai,BrowTr02,def_pct,0%,,,,,
player,201911070rai,rai,BrowTr02,special_teams,6,,,,,
player,201911070rai,rai,BrowTr02,st_pct,21%,,,,,
player,201911070rai,rai,MillKo00,pos,T,,,,,
player,201911070rai,rai,MillKo00,offense,58,,,,,
player,201911070rai,rai,MillKo00,off_pct,100%,,,,,
player,201911070rai,rai,MillKo00,defense,0,,,,,
player,201911070rai,rai,MillKo00,def_pct,0%,,,,,
player,201911070rai,rai,MillKo00,special_teams,6,,,,,
player,201911070rai,rai,MillKo00,st_pct,21%,,,,,
player,201911070rai,rai,JackGa00,pos,G,,,,,
player,201911070rai,rai,JackGa00,offense,58,,,,,
player,201911070rai,rai,JackGa00,off_pct,100%,,,,,
player,201911070rai,rai,JackGa00,defense,0,,,,,
player,201911070rai,rai,JackGa00,def_pct,0%,,,,,
player,201911070rai,rai,JackGa00,special_teams,6,,,,,
player,201911070rai,rai,JackGa00,st_pct,21%,,,,,
player,201911070rai,rai,IncoRi20,pos,G,,,,,
player,201911070rai,rai,IncoRi20,offense,58,,,,,
player,201911070rai,rai,IncoRi20,off_pct,100%,,,,,
player,201911070rai,rai,IncoRi20,defense,0,,,,,
player,201911070rai,rai,IncoRi20,def_pct,0%,,,,,
player,201911070rai,rai,IncoRi20,special_teams,6,,,,,
player,201911070rai,rai,IncoRi20,st_pct,21%,,,,,
player,201911070rai,rai,CarrDe02,pos,QB,,,,,
player,201911070rai,rai,CarrDe02,offense,58,,,,,
player,201911070rai,rai,CarrDe02,off_pct,100%,,,,,
player,201911070rai,rai,CarrDe02,defense,0,,,,,
player,201911070rai,rai,CarrDe02,def_pct,0%,,,,,
player,201911070rai,rai,CarrDe02,special_teams,0,,,,,
player,201911070rai,rai,CarrDe02,st_pct,0%,,,,,
player,201911070rai,rai,HudsRo00,pos,C,,,,,
player,201911070rai,rai,HudsRo00,offense,58,,,,,
player,201911070rai,rai,HudsRo00,off_pct,100%,,,,,
player,201911070rai,rai,HudsRo00,defense,0,,,,,
player,201911070rai,rai,HudsRo00,def_pct,0%,,,,,
player,201911070rai,rai,HudsRo00,special_teams,0,,,,,
player,201911070rai,rai,HudsRo00,st_pct,0%,,,,,
player,201911070rai,rai,WallDa01,pos,TE,,,,,
player,201911070rai,rai,WallDa01,offense,56,,,,,
player,201911070rai,rai,WallDa01,off_pct,97%,,,,,
player,201911070rai,rai,WallDa01,defense,0,,,,,
player,201911070rai,rai,WallDa01,def_pct,0%,,,,,
player,201911070rai,rai,WallDa01,special_teams,0,,,,,
player,201911070rai,rai,WallDa01,st_pct,0%,,,,,
player,201911070rai,rai,WillTy00,pos,WR,,,,,
player,201911070rai,rai,WillTy00,offense,49,,,,,
player,201911070rai,rai,WillTy00,off_pct,84%,,,,,
player,201911070rai,rai,WillTy00,defense,0,,,,,
player,201911070rai,rai,WillTy00,def_pct,0%,,,,,
player,201911070rai,rai,WillTy00,special_teams,0,,,,,
player,201911070rai,rai,WillTy00,st_pct,0%,,,,,
player,201911070rai,rai,JoneZa00,pos,WR,,,,,
player,201911070rai,rai,JoneZa00,offense,39,,,,,
player,201911070rai,rai,JoneZa00,off_pct,67%,,,,,
player,201911070rai,rai,JoneZa00,defense,0,,,,,
player,201911070rai,rai,JoneZa00,def_pct,0%,,,,,
player,201911070rai,rai,JoneZa00,special_teams,0,,,,,
player,201911070rai,rai,JoneZa00,st_pct,0%,,,,,
player,201911070rai,rai,RenfHu00,pos,WR,,,,,
player,201911070rai,rai,RenfHu00,offense,31,,,,,
player,201911070rai,rai,RenfHu00,off_pct,53%,,,,,
player,201911070rai,rai,RenfHu00,defense,0,,,,,
player,201911070rai,rai,RenfHu00,def_pct,0%,,,,,
player,201911070rai,rai,RenfHu00,special_teams,0,,,,,
player,201911070rai,rai,RenfHu00,st_pct,0%,,,,,
player,201911070rai,rai,JacoJo01,pos,RB,,,,,
player,201911070rai,rai,JacoJo01,offense,30,,,,,
player,201911070rai,rai,JacoJo01,off_pct,52%,,,,,
player,201911070rai,rai,JacoJo01,defense,0,,,,,
player,201911070rai,rai,JacoJo01,def_pct,0%,,,,,
player,201911070rai,rai,JacoJo01,special_teams,0,,,,,
player,201911070rai,rai,JacoJo01,st_pct,0%,,,,,
player,201911070rai,rai,MoreFo00,pos,TE,,,,,
player,201911070rai,rai,MoreFo00,offense,26,,,,,
player,201911070rai,rai,MoreFo00,off_pct,45%,,,,,
player,201911070rai,rai,MoreFo00,defense,0,,,,,
player,201911070rai,rai,MoreFo00,def_pct,0%,,,,,
player,201911070rai,rai,MoreFo00,special_teams,19,,,,,
player,201911070rai,rai,MoreFo00,st_pct,66%,,,,,
player,201911070rai,rai,RichJa01,pos,RB,,,,,
player,201911070rai,rai,RichJa01,offense,22,,,,,
player,201911070rai,rai,RichJa01,off_pct,38%,,,,,
player,201911070rai,rai,RichJa01,defense,0,,,,,
player,201911070rai,rai,RichJa01,def_pct,0%,,,,,
player,201911070rai,rai,RichJa01,special_teams,0,,,,,
player,201911070rai,rai,RichJa01,st_pct,0%,,,,,
player,201911070rai,rai,CarrDe00,pos,TE,,,,,
player,201911070rai,rai,CarrDe00,offense,12,,,,,
player,201911070rai,rai,CarrDe00,off_pct,21%,,,,,
player,201911070rai,rai,CarrDe00,defense,0,,,,,
player,201911070rai,rai,CarrDe00,def_pct,0%,,,,,
player,201911070rai,rai,CarrDe00,special_teams,25,,,,,
player,201911070rai,rai,CarrDe00,st_pct,86%,,,,,
player,201911070rai,rai,IngoAl01,pos,FB,,,,,
player,201911070rai,rai,IngoAl01,offense,12,,,,,
player,201911070rai,rai,IngoAl01,off_pct,21%,,,,,
player,201911070rai,rai,IngoAl01,defense,0,,,,,
player,201911070rai,rai,IngoAl01,def_pct,0%,,,,,
player,201911070rai,rai,IngoAl01,special_teams,13,,,,,
player,201911070rai,rai,IngoAl01,st_pct,45%,,,,,
player,201911070rai,rai,WashDe00,pos,RB,,,,,
player,201911070rai,rai,WashDe00,offense,6,,,,,
player,201911070rai,rai,WashDe00,off_pct,10%,,,,,
player,201911070rai,rai,WashDe00,defense,0,,,,,
player,201911070rai,rai,WashDe00,def_pct,0%,,,,,
player,201911070rai,rai,WashDe00,special_teams,5,,,,,
player,201911070rai,rai,WashDe00,st_pct,17%,,,,,
player,201911070rai,rai,AtemMa00,pos,WR,,,,,
player,201911070rai,rai,AtemMa00,offense,6,,,,,
player,201911070rai,rai,AtemMa00,off_pct,10%,,,,,
player,201911070rai,rai,AtemMa00,defense,0,,,,,
player,201911070rai,rai,AtemMa00,def_pct,0%,,,,,
player,201911070rai,rai,AtemMa00,special_teams,0,,,,,
player,201911070rai,rai,AtemMa00,st_pct,0%,,,,,
player,201911070rai,rai,JameAn01,pos,T,,,,,
player,201911070rai,rai,JameAn01,offense,1,,,,,
player,201911070rai,rai,JameAn01,off_pct,2%,,,,,
player,201911070rai,rai,JameAn01,defense,0,,,,,
player,201911070rai,rai,JameAn01,def_pct,0%,,,,,
player,201911070rai,rai,JameAn01,special_teams,0,,,,,
player,201911070rai,rai,JameAn01,st_pct,0%,,,,,
player,201911070rai,rai,JoseKa00,pos,SS,,,,,
player,201911070rai,rai,JoseKa00,offense,0,,,,,
player,201911070rai,rai,JoseKa00,off_pct,0%,,,,,
player,201911070rai,rai,JoseKa00,defense,77,,,,,
player,201911070rai,rai,JoseKa00,def_pct,100%,,,,,
player,201911070rai,rai,JoseKa00,special_teams,10,,,,,
player,201911070rai,rai,JoseKa00,st_pct,34%,,,,,
player,201911070rai,rai,HarrEr00,pos,SS,,,,,
player,201911070rai,rai,HarrEr00,offense,0,,,,,
player,201911070rai,rai,HarrEr00,off_pct,0%,,,,,
player,201911070rai,rai,HarrEr00,defense,77,,,,,
player,201911070rai,rai,HarrEr00,def_pct,100%,,,,,
player,201911070rai,rai,HarrEr00,special_teams,9,,,,,
player,201911070rai,rai,HarrEr00,st_pct,31%,,,,,
player,201911070rai,rai,WhitTa00,pos,LB,,,,,
player,201911070rai,rai,WhitTa00,offense,0,,,,,
player,201911070rai,rai,WhitTa00,off_pct,0%,,,,,
player,201911070rai,rai,WhitTa00,defense,77,,,,,
player,201911070rai,rai,WhitTa00,def_pct,100%,,,,,
player,201911070rai,rai,WhitTa00,special_teams,4,,,,,
player,201911070rai,rai,WhitTa00,st_pct,14%,,,,,
player,201911070rai,rai,MorrNi00,pos,LB,,,,,
player,201911070rai,rai,MorrNi00,offense,0,,,,,
player,201911070rai,rai,MorrNi00,off_pct,0%,,,,,
player,201911070rai,rai,MorrNi00,defense,76,,,,,
player,201911070rai,rai,MorrNi00,def_pct,99%,,,,,
player,201911070rai,rai,MorrNi00,special_teams,9,,,,,
player,201911070rai,rai,MorrNi00,st_pct,31%,,,,,
player,201911070rai,rai,MullTr00,pos,CB,,,,,
player,201911070rai,rai,MullTr00,offense,0,,,,,
player,201911070rai,rai,MullTr00,off_pct,0%,,,,,
player,201911070rai,rai,MullTr00,defense,75,,,,,
player,201911070rai,rai,MullTr00,def_pct,97%,,,,,
player,201911070rai,rai,MullTr00,special_teams,6,,,,,
player,201911070rai,rai,MullTr00,st_pct,21%,,,,,
player,201911070rai,rai,WorlDa00,pos,CB,,,,,
player,201911070rai,rai,WorlDa00,offense,0,,,,,
player,201911070rai,rai,WorlDa00,off_pct,0%,,,,,
player,201911070rai,rai,WorlDa00,defense,75,,,,,
player,201911070rai,rai,WorlDa00,def_pct,97%,,,,,
player,201911070rai,rai,WorlDa00,special_teams,4,,,,,
player,201911070rai,rai,WorlDa00,st_pct,14%,,,,,
player,201911070rai,rai,CrosMa00,pos,DE,,,,,
player,201911070rai,rai,CrosMa00,offense,0,,,,,
player,201911070rai,rai,CrosMa00,off_pct,0%,,,,,
player,201911070rai,rai,CrosMa00,defense,70,,,,,
player,201911070rai,rai,CrosMa00,def_pct,91%,,,,,
player,201911070rai,rai,CrosMa00,special_teams,7,,,,,
player,201911070rai,rai,CrosMa00,st_pct,24%,,,,,
player,201911070rai,rai,JoynLa00,pos,FS,,,,,
player,201911070rai,rai,JoynLa00,offense,0,,,,,
player,201911070rai,rai,JoynLa00,off_pct,0%,,,,,
player,201911070rai,rai,JoynLa00,defense,70,,,,,
player,201911070rai,rai,JoynLa00,def_pct,91%,,,,,
player,201911070rai,rai,JoynLa00,special_teams,0,,,,,
player,201911070rai,rai,JoynLa00,st_pct,0%,,,,,
player,201911070rai,rai,FerrCl00,pos,DE,,,,,
player,201911070rai,rai,FerrCl00,offense,0,,,,,
player,201911070rai,rai,FerrCl00,off_pct,0%,,,,,
player,201911070rai,rai,FerrCl00,defense,56,,,,,
player,201911070rai,rai,FerrCl00,def_pct,73%,,,,,
player,201911070rai,rai,FerrCl00,special_teams,4,,,,,
player,201911070rai,rai,FerrCl00,st_pct,14%,,,,,
player,201911070rai,rai,HankJo00,pos,DT,,,,,
player,201911070rai,rai,HankJo00,offense,0,,,,,
player,201911070rai,rai,HankJo00,off_pct,0%,,,,,
player,201911070rai,rai,HankJo00,defense,47,,,,,
player,201911070rai,rai,HankJo00,def_pct,61%,,,,,
player,201911070rai,rai,HankJo00,special_teams,4,,,,,
player,201911070rai,rai,HankJo00,st_pct,14%,,,,,
player,201911070rai,rai,HallP.00,pos,DT,,,,,
player,201911070rai,rai,HallP.00,offense,0,,,,,
player,201911070rai,rai,HallP.00,off_pct,0%,,,,,
player,201911070rai,rai,HallP.00,defense,40,,,,,
player,201911070rai,rai,HallP.00,def_pct,52%,,,,,
player,201911070rai,rai,HallP.00,special_teams,0,,,,,
player,201911070rai,rai,HallP.00,st_pct,0%,,,,,
player,201911070rai,rai,HursMa00,pos,DT,,,,,
player,201911070rai,rai,HursMa00,offense,0,,,,,
player,201911070rai,rai,HursMa00,off_pct,0%,,,,,
player,201911070rai,rai,HursMa00,defense,36,,,,,
player,201911070rai,rai,HursMa00,def_pct,47%,,,,,
player,201911070rai,rai,HursMa00,special_teams,4,,,,,
player,201911070rai,rai,HursMa00,st_pct,14%,,,,,
player,201911070rai,rai,MayoBe00,pos,DE,,,,,
player,201911070rai,rai,MayoBe00,offense,0,,,,,
player,201911070rai,rai,MayoBe00,off_pct,0%,,,,,
player,201911070rai,rai,MayoBe00,defense,33,,,,,
player,201911070rai,rai,MayoBe00,def_pct,43%,,,,,
player,201911070rai,rai,MayoBe00,special_teams,0,,,,,
player,201911070rai,rai,MayoBe00,st_pct,0%,,,,,
player,201911070rai,rai,WilbKy00,pos,LB,,,,,
player,201911070rai,rai,WilbKy00,offense,0,,,,,
player,201911070rai,rai,WilbKy00,off_pct,0%,,,,,
player,201911070rai,rai,WilbKy00,defense,16,,,,,
player,201911070rai,rai,WilbKy00,def_pct,21%,,,,,
player,201911070rai,rai,WilbKy00,special_teams,23,,,,,
player,201911070rai,rai,WilbKy00,st_pct,79%,,,,,
player,201911070rai,rai,McClTe00,pos,DT,,,,,
player,201911070rai,rai,McClTe00,offense,0,,,,,
player,201911070rai,rai,McClTe00,off_pct,0%,,,,,
player,201911070rai,rai,McClTe00,defense,12,,,,,
player,201911070rai,rai,McClTe00,def_pct,16%,,,,,
player,201911070rai,rai,McClTe00,special_teams,0,,,,,
player,201911070rai,rai,McClTe00,st_pct,0%,,,,,
player,201911070rai,rai,CompWi00,pos,LB,,,,,
player,201911070rai,rai,CompWi00,offense,0,,,,,
player,201911070rai,rai,CompWi00,off_pct,0%,,,,,
player,201911070rai,rai,CompWi00,defense,5,,,,,
player,201911070rai,rai,CompWi00,def_pct,6%,,,,,
player,201911070rai,rai,CompWi00,special_teams,16,,,,,
player,201911070rai,rai,CompWi00,st_pct,55%,,,,,
player,201911070rai,rai,LawsNe00,pos,CB,,,,,
player,201911070rai,rai,LawsNe00,offense,0,,,,,
player,201911070rai,rai,LawsNe00,off_pct,0%,,,,,
player,201911070rai,rai,LawsNe00,defense,3,,,,,
player,201911070rai,rai,LawsNe00,def_pct,4%,,,,,
player,201911070rai,rai,LawsNe00,special_teams,23,,,,,
player,201911070rai,rai,LawsNe00,st_pct,79%,,,,,
player,201911070rai,rai,RileCu00,pos,FS,,,,,
player,201911070rai,rai,RileCu00,offense,0,,,,,
player,201911070rai,rai,RileCu00,off_pct,0%,,,,,
player,201911070rai,rai,RileCu00,defense,1,,,,,
player,201911070rai,rai,RileCu00,def_pct,1%,,,,,
player,201911070rai,rai,RileCu00,special_teams,19,,,,,
player,201911070rai,rai,RileCu00,st_pct,66%,,,,,
player,201911070rai,rai,JohnIs02,pos,CB,,,,,
player,201911070rai,rai,JohnIs02,offense,0,,,,,
player,201911070rai,rai,JohnIs02,off_pct,0%,,,,,
player,201911070rai,rai,JohnIs02,defense,1,,,,,
player,201911070rai,rai,JohnIs02,def_pct,1%,,,,,
player,201911070rai,rai,JohnIs02,special_teams,9,,,,,
player,201911070rai,rai,JohnIs02,st_pct,31%,,,,,
player,201911070rai,rai,LeavDa00,pos,SS,,,,,
player,201911070rai,rai,LeavDa00,offense,0,,,,,
player,201911070rai,rai,LeavDa00,off_pct,0%,,,,,
player,201911070rai,rai,LeavDa00,defense,0,,,,,
player,201911070rai,rai,LeavDa00,def_pct,0%,,,,,
player,201911070rai,rai,LeavDa00,special_teams,23,,,,,
player,201911070rai,rai,LeavDa00,st_pct,79%,,,,,
player,201911070rai,rai,CarlDa00,pos,K,,,,,
player,201911070rai,rai,CarlDa00,offense,0,,,,,
player,201911070rai,rai,CarlDa00,off_pct,0%,,,,,
player,201911070rai,rai,CarlDa00,defense,0,,,,,
player,201911070rai,rai,CarlDa00,def_pct,0%,,,,,
player,201911070rai,rai,CarlDa00,special_teams,12,,,,,
player,201911070rai,rai,CarlDa00,st_pct,41%,,,,,
player,201911070rai,rai,ColeAJ01,pos,P,,,,,
player,201911070rai,rai,ColeAJ01,offense,0,,,,,
player,201911070rai,rai,ColeAJ01,off_pct,0%,,,,,
player,201911070rai,rai,ColeAJ01,defense,0,,,,,
player,201911070rai,rai,ColeAJ01,def_pct,0%,,,,,
player,201911070rai,rai,ColeAJ01,special_teams,11,,,,,
player,201911070rai,rai,ColeAJ01,st_pct,38%,,,,,
player,201911070rai,rai,SiegTr00,pos,LS,,,,,
player,201911070rai,rai,SiegTr00,offense,0,,,,,
player,201911070rai,rai,SiegTr00,off_pct,0%,,,,,
player,201911070rai,rai,SiegTr00,defense,0,,,,,
player,201911070rai,rai,SiegTr00,def_pct,0%,,,,,
player,201911070rai,rai,SiegTr00,special_teams,11,,,,,
player,201911070rai,rai,SiegTr00,st_pct,38%,,,,,
player,201911070rai,rai,DaviTr03,pos,WR,,,,,
player,201911070rai,rai,DaviTr03,offense,0,,,,,
player,201911070rai,rai,DaviTr03,off_pct,0%,,,,,
player,201911070rai,rai,DaviTr03,defense,0,,,,,
player,201911070rai,rai,DaviTr03,def_pct,0%,,,,,
player,201911070rai,rai,DaviTr03,special_teams,8,,,,,
player,201911070rai,rai,DaviTr03,st_pct,28%,,,,,
player,201911070rai,rai,SharDa02,pos,T,,,,,
player,201911070rai,rai,SharDa02,offense,0,,,,,
player,201911070rai,rai,SharDa02,off_pct,0%,,,,,
player,201911070rai,rai,SharDa02,defense,0,,,,,
player,201911070rai,rai,SharDa02,def_pct,0%,,,,,
player,201911070rai,rai,SharDa02,special_teams,6,,,,,
player,201911070rai,rai,SharDa02,st_pct,21%,,,,,
player,201911070rai,rai,GoodDe01,pos,G,,,,,
player,201911070rai,rai,GoodDe01,offense,0,,,,,
player,201911070rai,rai,GoodDe01,off_pct,0%,,,,,
player,201911070rai,rai,GoodDe01,defense,0,,,,,
player,201911070rai,rai,GoodDe01,def_pct,0%,,,,,
player,201911070rai,rai,GoodDe01,special_teams,6,,,,,
player,201911070rai,rai,GoodDe01,st_pct,21%,,,,,
player,201911070rai,rai,PoliQu00,pos,LB,,,,,
player,201911070rai,rai,PoliQu00,offense,0,,,,,
player,201911070rai,rai,PoliQu00,off_pct,0%,,,,,
player,201911070rai,rai,PoliQu00,defense,0,,,,,
player,201911070rai,rai,PoliQu00,def_pct,0%,,,,,
player,201911070rai,rai,PoliQu00,special_teams,5,,,,,
player,201911070rai,rai,PoliQu00,st_pct,17%,,,,,
player,201911070rai,sdg,QuesSc00,pos,C,,,,,
player,201911070rai,sdg,QuesSc00,offense,77,,,,,
player,201911070rai,sdg,QuesSc00,off_pct,100%,,,,,
player,201911070rai,sdg,QuesSc00,defense,0,,,,,
player,201911070rai,sdg,QuesSc00,def_pct,0%,,,,,
player,201911070rai,sdg,QuesSc00,special_teams,4,,,,,
player,201911070rai,sdg,QuesSc00,st_pct,14%,,,,,
player,201911070rai,sdg,ScotTr01,pos,T,,,,,
player,201911070rai,sdg,ScotTr01,offense,77,,,,,
player,201911070rai,sdg,ScotTr01,off_pct,100%,,,,,
player,201911070rai,sdg,ScotTr01,defense,0,,,,,
player,201911070rai,sdg,ScotTr01,def_pct,0%,,,,,
player,201911070rai,sdg,ScotTr01,special_teams,4,,,,,
player,201911070rai,sdg,ScotTr01,st_pct,14%,,,,,
player,201911070rai,sdg,SchoMi00,pos,G,,,,,
player,201911070rai,sdg,SchoMi00,offense,77,,,,,
player,201911070rai,sdg,SchoMi00,off_pct,100%,,,,,
player,201911070rai,sdg,SchoMi00,defense,0,,,,,
player,201911070rai,sdg,SchoMi00,def_pct,0%,,,,,
player,201911070rai,sdg,SchoMi00,special_teams,4,,,,,
player,201911070rai,sdg,SchoMi00,st_pct,14%,,,,,
player,201911070rai,sdg,FeenDa00,pos,G,,,,,
player,201911070rai,sdg,FeenDa00,offense,77,,,,,
player,201911070rai,sdg,FeenDa00,off_pct,100%,,,,,
player,201911070rai,sdg,FeenDa00,defense,0,,,,,
player,201911070rai,sdg,FeenDa00,def_pct,0%,,,,,
player,201911070rai,sdg,FeenDa00,special_teams,4,,,,,
player,201911070rai,sdg,FeenDa00,st_pct,14%,,,,,
player,201911070rai,sdg,RivePh00,pos,QB,,,,,
player,201911070rai,sdg,RivePh00,offense,77,,,,,
player,201911070rai,sdg,RivePh00,off_pct,100%,,,,,
player,201911070rai,sdg,RivePh00,defense,0,,,,,
player,201911070rai,sdg,RivePh00,def_pct,0%,,,,,
player,201911070rai,sdg,RivePh00,special_teams,0,,,,,
player,201911070rai,sdg,RivePh00,st_pct,0%,,,,,
player,201911070rai,sdg,WillMi07,pos,WR,,,,,
player,201911070rai,sdg,WillMi07,offense,73,,,,,
player,201911070rai,sdg,WillMi07,off_pct,95%,,,,,
player,201911070rai,sdg,WillMi07,defense,0,,,,,
player,201911070rai,sdg,WillMi07,def_pct,0%,,,,,
player,201911070rai,sdg,WillMi07,special_teams,0,,,,,
player,201911070rai,sdg,WillMi07,st_pct,0%,,,,,
player,201911070rai,sdg,PipkTr00,pos,T,,,,,
