game,2019,7,20191020,201910200atl,ram,"Los Angeles Rams",37,atl,"Atlanta Falcons",10
player,201910200atl,atl,BarnKe00,st_pct,38%,,,,,
player,201910200atl,atl,SmitIt00,pos,RB,,,,,
player,201910200atl,atl,SmitIt00,offense,3,,,,,
player,201910200atl,atl,SmitIt00,off_pct,5%,,,,,
player,201910200atl,atl,SmitIt00,defense,0,,,,,
player,201910200atl,atl,SmitIt00,def_pct,0%,,,,,
player,201910200atl,atl,SmitIt00,special_teams,0,,,,,
player,201910200atl,atl,SmitIt00,st_pct,0%,,,,,
player,201910200atl,atl,GrahJa01,pos,TE,,,,,
player,201910200atl,atl,GrahJa01,offense,1,,,,,
player,201910200atl,atl,GrahJa01,off_pct,2%,,,,,
player,201910200atl,atl,GrahJa01,defense,0,,,,,
player,201910200atl,atl,GrahJa01,def_pct,0%,,,,,
player,201910200atl,atl,GrahJa01,special_teams,21,,,,,
player,201910200atl,atl,GrahJa01,st_pct,62%,,,,,
player,201910200atl,atl,ShefKe00,pos,CB,,,,,
player,201910200atl,atl,ShefKe00,offense,0,,,,,
player,201910200atl,atl,ShefKe00,off_pct,0%,,,,,
player,201910200atl,atl,ShefKe00,defense,76,,,,,
player,201910200atl,atl,ShefKe00,def_pct,100%,,,,,
player,201910200atl,atl,ShefKe00,special_teams,10,,,,,
player,201910200atl,atl,ShefKe00,st_pct,29%,,,,,
player,201910200atl,atl,AlleRi00,pos,SS,,,,,
player,201910200atl,atl,AlleRi00,offense,0,,,,,
player,201910200atl,atl,AlleRi00,off_pct,0%,,,,,
player,201910200atl,atl,AlleRi00,defense,76,,,,,
player,201910200atl,atl,AlleRi00,def_pct,100%,,,,,
player,201910200atl,atl,AlleRi00,special_teams,0,,,,,
player,201910200atl,atl,AlleRi00,st_pct,0%,,,,,
player,201910200atl,atl,CampDe00,pos,LB,,,,,
player,201910200atl,atl,CampDe00,offense,0,,,,,
player,201910200atl,atl,CampDe00,off_pct,0%,,,,,
player,201910200atl,atl,CampDe00,defense,72,,,,,
player,201910200atl,atl,CampDe00,def_pct,95%,,,,,
player,201910200atl,atl,CampDe00,special_teams,10,,,,,
player,201910200atl,atl,CampDe00,st_pct,29%,,,,,
player,201910200atl,atl,JoneDe01,pos,LB,,,,,
player,201910200atl,atl,JoneDe01,offense,0,,,,,
player,201910200atl,atl,JoneDe01,off_pct,0%,,,,,
player,201910200atl,atl,JoneDe01,defense,70,,,,,
player,201910200atl,atl,JoneDe01,def_pct,92%,,,,,
player,201910200atl,atl,JoneDe01,special_teams,10,,,,,
player,201910200atl,atl,JoneDe01,st_pct,29%,,,,,
player,201910200atl,atl,KazeDa00,pos,SS,,,,,
player,201910200atl,atl,KazeDa00,offense,0,,,,,
player,201910200atl,atl,KazeDa00,off_pct,0%,,,,,
player,201910200atl,atl,KazeDa00,defense,56,,,,,
player,201910200atl,atl,KazeDa00,def_pct,74%,,,,,
player,201910200atl,atl,KazeDa00,special_teams,1,,,,,
player,201910200atl,atl,KazeDa00,st_pct,3%,,,,,
player,201910200atl,atl,BailAl00,pos,DE,,,,,
player,201910200atl,atl,BailAl00,offense,0,,,,,
player,201910200atl,atl,BailAl00,off_pct,0%,,,,,
player,201910200atl,atl,BailAl00,defense,52,,,,,
player,201910200atl,atl,BailAl00,def_pct,68%,,,,,
player,201910200atl,atl,BailAl00,special_teams,11,,,,,
player,201910200atl,atl,BailAl00,st_pct,32%,,,,,
player,201910200atl,atl,McKiTa00,pos,DE,,,,,
player,201910200atl,atl,McKiTa00,offense,0,,,,,
player,201910200atl,atl,McKiTa00,off_pct,0%,,,,,
player,201910200atl,atl,McKiTa00,defense,47,,,,,
player,201910200atl,atl,McKiTa00,def_pct,62%,,,,,
player,201910200atl,atl,McKiTa00,special_teams,0,,,,,
player,201910200atl,atl,McKiTa00,st_pct,0%,,,,,
player,201910200atl,atl,CrawJa00,pos,DT,,,,,
player,201910200atl,atl,CrawJa00,offense,0,,,,,
player,201910200atl,atl,CrawJa00,off_pct,0%,,,,,
player,201910200atl,atl,CrawJa00,defense,46,,,,,
player,201910200atl,atl,CrawJa00,def_pct,61%,,,,,
player,201910200atl,atl,CrawJa00,special_teams,12,,,,,
player,201910200atl,atl,CrawJa00,st_pct,35%,,,,,
player,201910200atl,atl,JarrGr00,pos,DT,,,,,
player,201910200atl,atl,JarrGr00,offense,0,,,,,
player,201910200atl,atl,JarrGr00,off_pct,0%,,,,,
player,201910200atl,atl,JarrGr00,defense,46,,,,,
player,201910200atl,atl,JarrGr00,def_pct,61%,,,,,
player,201910200atl,atl,JarrGr00,special_teams,0,,,,,
player,201910200atl,atl,JarrGr00,st_pct,0%,,,,,
player,201910200atl,atl,OlivIs00,pos,CB,,,,,
player,201910200atl,atl,OlivIs00,offense,0,,,,,
player,201910200atl,atl,OlivIs00,off_pct,0%,,,,,
player,201910200atl,atl,OlivIs00,defense,45,,,,,
player,201910200atl,atl,OlivIs00,def_pct,59%,,,,,
player,201910200atl,atl,OlivIs00,special_teams,3,,,,,
player,201910200atl,atl,OlivIs00,st_pct,9%,,,,,
player,201910200atl,atl,BeasVi00,pos,LB,,,,,
player,201910200atl,atl,BeasVi00,offense,0,,,,,
player,201910200atl,atl,BeasVi00,off_pct,0%,,,,,
player,201910200atl,atl,BeasVi00,defense,45,,,,,
player,201910200atl,atl,BeasVi00,def_pct,59%,,,,,
player,201910200atl,atl,BeasVi00,special_teams,0,,,,,
player,201910200atl,atl,BeasVi00,st_pct,0%,,,,,
player,201910200atl,atl,DaviTy01,pos,DT,,,,,
player,201910200atl,atl,DaviTy01,offense,0,,,,,
player,201910200atl,atl,DaviTy01,off_pct,0%,,,,,
player,201910200atl,atl,DaviTy01,defense,40,,,,,
player,201910200atl,atl,DaviTy01,def_pct,53%,,,,,
player,201910200atl,atl,DaviTy01,special_teams,13,,,,,
player,201910200atl,atl,DaviTy01,st_pct,38%,,,,,
player,201910200atl,atl,CartJa02,pos,SS,,,,,
player,201910200atl,atl,CartJa02,offense,0,,,,,
player,201910200atl,atl,CartJa02,off_pct,0%,,,,,
player,201910200atl,atl,CartJa02,defense,38,,,,,
player,201910200atl,atl,CartJa02,def_pct,50%,,,,,
player,201910200atl,atl,CartJa02,special_teams,17,,,,,
player,201910200atl,atl,CartJa02,st_pct,50%,,,,,
player,201910200atl,atl,IshmKe00,pos,SS,,,,,
player,201910200atl,atl,IshmKe00,offense,0,,,,,
player,201910200atl,atl,IshmKe00,off_pct,0%,,,,,
player,201910200atl,atl,IshmKe00,defense,38,,,,,
player,201910200atl,atl,IshmKe00,def_pct,50%,,,,,
player,201910200atl,atl,IshmKe00,special_teams,9,,,,,
player,201910200atl,atl,IshmKe00,st_pct,26%,,,,,
player,201910200atl,atl,WrehBl00,pos,CB,,,,,
player,201910200atl,atl,WrehBl00,offense,0,,,,,
player,201910200atl,atl,WrehBl00,off_pct,0%,,,,,
player,201910200atl,atl,WrehBl00,defense,34,,,,,
player,201910200atl,atl,WrehBl00,def_pct,45%,,,,,
player,201910200atl,atl,WrehBl00,special_teams,4,,,,,
player,201910200atl,atl,WrehBl00,st_pct,12%,,,,,
player,201910200atl,atl,ComiJo00,pos,DE,,,,,
player,201910200atl,atl,ComiJo00,offense,0,,,,,
player,201910200atl,atl,ComiJo00,off_pct,0%,,,,,
player,201910200atl,atl,ComiJo00,defense,23,,,,,
player,201910200atl,atl,ComiJo00,def_pct,30%,,,,,
player,201910200atl,atl,ComiJo00,special_teams,13,,,,,
player,201910200atl,atl,ComiJo00,st_pct,38%,,,,,
player,201910200atl,atl,ClayAd00,pos,DE,,,,,
player,201910200atl,atl,ClayAd00,offense,0,,,,,
player,201910200atl,atl,ClayAd00,off_pct,0%,,,,,
player,201910200atl,atl,ClayAd00,defense,22,,,,,
player,201910200atl,atl,ClayAd00,def_pct,29%,,,,,
player,201910200atl,atl,ClayAd00,special_teams,0,,,,,
player,201910200atl,atl,ClayAd00,st_pct,0%,,,,,
player,201910200atl,atl,OluoFo00,pos,LB,,,,,
player,201910200atl,atl,OluoFo00,offense,0,,,,,
player,201910200atl,atl,OluoFo00,off_pct,0%,,,,,
player,201910200atl,atl,OluoFo00,defense,10,,,,,
player,201910200atl,atl,OluoFo00,def_pct,13%,,,,,
player,201910200atl,atl,OluoFo00,special_teams,31,,,,,
player,201910200atl,atl,OluoFo00,st_pct,91%,,,,,
player,201910200atl,atl,NeasSh00,pos,SS,,,,,
player,201910200atl,atl,NeasSh00,offense,0,,,,,
player,201910200atl,atl,NeasSh00,off_pct,0%,,,,,
player,201910200atl,atl,NeasSh00,defense,0,,,,,
player,201910200atl,atl,NeasSh00,def_pct,0%,,,,,
player,201910200atl,atl,NeasSh00,special_teams,31,,,,,
player,201910200atl,atl,NeasSh00,st_pct,91%,,,,,
player,201910200atl,atl,GracJe00,pos,LB,,,,,
player,201910200atl,atl,GracJe00,offense,0,,,,,
player,201910200atl,atl,GracJe00,off_pct,0%,,,,,
player,201910200atl,atl,GracJe00,defense,0,,,,,
player,201910200atl,atl,GracJe00,def_pct,0%,,,,,
player,201910200atl,atl,GracJe00,special_teams,20,,,,,
player,201910200atl,atl,GracJe00,st_pct,59%,,,,,
player,201910200atl,atl,MillJo05,pos,CB,,,,,
player,201910200atl,atl,MillJo05,offense,0,,,,,
player,201910200atl,atl,MillJo05,off_pct,0%,,,,,
player,201910200atl,atl,MillJo05,defense,0,,,,,
player,201910200atl,atl,MillJo05,def_pct,0%,,,,,
player,201910200atl,atl,MillJo05,special_teams,16,,,,,
player,201910200atl,atl,MillJo05,st_pct,47%,,,,,
player,201910200atl,atl,HarrJo02,pos,LS,,,,,
player,201910200atl,atl,HarrJo02,offense,0,,,,,
player,201910200atl,atl,HarrJo02,off_pct,0%,,,,,
player,201910200atl,atl,HarrJo02,defense,0,,,,,
player,201910200atl,atl,HarrJo02,def_pct,0%,,,,,
player,201910200atl,atl,HarrJo02,special_teams,8,,,,,
player,201910200atl,atl,HarrJo02,st_pct,24%,,,,,
player,201910200atl,atl,RedfKa00,pos,P,,,,,
player,201910200atl,atl,RedfKa00,offense,0,,,,,
player,201910200atl,atl,RedfKa00,off_pct,0%,,,,,
player,201910200atl,atl,RedfKa00,defense,0,,,,,
player,201910200atl,atl,RedfKa00,def_pct,0%,,,,,
player,201910200atl,atl,RedfKa00,special_teams,8,,,,,
player,201910200atl,atl,RedfKa00,st_pct,24%,,,,,
player,201910200atl,atl,bryanmat01,pos,K,,,,,
player,201910200atl,atl,bryanmat01,offense,0,,,,,
player,201910200atl,atl,bryanmat01,off_pct,0%,,,,,
player,201910200atl,atl,bryanmat01,defense,0,,,,,
player,201910200atl,atl,bryanmat01,def_pct,0%,,,,,
player,201910200atl,atl,bryanmat01,special_teams,3,,,,,
player,201910200atl,atl,bryanmat01,st_pct,9%,,,,,
player,201910200atl,ram,BlytAu00,pos,G,,,,,
player,201910200atl,ram,BlytAu00,offense,76,,,,,
player,201910200atl,ram,BlytAu00,off_pct,100%,,,,,
player,201910200atl,ram,BlytAu00,defense,0,,,,,
player,201910200atl,ram,BlytAu00,def_pct,0%,,,,,
player,201910200atl,ram,BlytAu00,special_teams,10,,,,,
player,201910200atl,ram,BlytAu00,st_pct,29%,,,,,
player,201910200atl,ram,HaveRo00,pos,T,,,,,
player,201910200atl,ram,HaveRo00,offense,76,,,,,
player,201910200atl,ram,HaveRo00,off_pct,100%,,,,,
player,201910200atl,ram,HaveRo00,defense,0,,,,,
player,201910200atl,ram,HaveRo00,def_pct,0%,,,,,
player,201910200atl,ram,HaveRo00,special_teams,10,,,,,
player,201910200atl,ram,HaveRo00,st_pct,29%,,,,,
player,201910200atl,ram,EdwaDa01,pos,T,,,,,
player,201910200atl,ram,EdwaDa01,offense,76,,,,,
player,201910200atl,ram,EdwaDa01,off_pct,100%,,,,,
player,201910200atl,ram,EdwaDa01,defense,0,,,,,
player,201910200atl,ram,EdwaDa01,def_pct,0%,,,,,
player,201910200atl,ram,EdwaDa01,special_teams,10,,,,,
player,201910200atl,ram,EdwaDa01,st_pct,29%,,,,,
player,201910200atl,ram,WhitAn20,pos,T,,,,,
player,201910200atl,ram,WhitAn20,offense,72,,,,,
player,201910200atl,ram,WhitAn20,off_pct,95%,,,,,
player,201910200atl,ram,WhitAn20,defense,0,,,,,
player,201910200atl,ram,WhitAn20,def_pct,0%,,,,,
player,201910200atl,ram,WhitAn20,special_teams,9,,,,,
player,201910200atl,ram,WhitAn20,st_pct,26%,,,,,
player,201910200atl,ram,AlleBr02,pos,C,,,,,
player,201910200atl,ram,AlleBr02,offense,72,,,,,
player,201910200atl,ram,AlleBr02,off_pct,95%,,,,,
player,201910200atl,ram,AlleBr02,defense,0,,,,,
player,201910200atl,ram,AlleBr02,def_pct,0%,,,,,
player,201910200atl,ram,AlleBr02,special_teams,1,,,,,
player,201910200atl,ram,AlleBr02,st_pct,3%,,,,,
player,201910200atl,ram,GoffJa00,pos,QB,,,,,
player,201910200atl,ram,GoffJa00,offense,72,,,,,
player,201910200atl,ram,GoffJa00,off_pct,95%,,,,,
player,201910200atl,ram,GoffJa00,defense,0,,,,,
player,201910200atl,ram,GoffJa00,def_pct,0%,,,,,
player,201910200atl,ram,GoffJa00,special_teams,0,,,,,
player,201910200atl,ram,GoffJa00,st_pct,0%,,,,,
player,201910200atl,ram,CookBr00,pos,WR,,,,,
player,201910200atl,ram,CookBr00,offense,59,,,,,
player,201910200atl,ram,CookBr00,off_pct,78%,,,,,
player,201910200atl,ram,CookBr00,defense,0,,,,,
player,201910200atl,ram,CookBr00,def_pct,0%,,,,,
player,201910200atl,ram,CookBr00,special_teams,0,,,,,
player,201910200atl,ram,CookBr00,st_pct,0%,,,,,
player,201910200atl,ram,WoodRo02,pos,WR,,,,,
player,201910200atl,ram,WoodRo02,offense,58,,,,,
player,201910200atl,ram,WoodRo02,off_pct,76%,,,,,
player,201910200atl,ram,WoodRo02,defense,0,,,,,
player,201910200atl,ram,WoodRo02,def_pct,0%,,,,,
player,201910200atl,ram,WoodRo02,special_teams,1,,,,,
player,201910200atl,ram,WoodRo02,st_pct,3%,,,,,
player,201910200atl,ram,EverGe00,pos,TE,,,,,
player,201910200atl,ram,EverGe00,offense,56,,,,,
player,201910200atl,ram,EverGe00,off_pct,74%,,,,,
player,201910200atl,ram,EverGe00,defense,0,,,,,
player,201910200atl,ram,EverGe00,def_pct,0%,,,,,
player,201910200atl,ram,EverGe00,special_teams,0,,,,,
player,201910200atl,ram,EverGe00,st_pct,0%,,,,,
player,201910200atl,ram,HigbTy00,pos,TE,,,,,
player,201910200atl,ram,HigbTy00,offense,49,,,,,
player,201910200atl,ram,HigbTy00,off_pct,64%,,,,,
player,201910200atl,ram,HigbTy00,defense,0,,,,,
player,201910200atl,ram,HigbTy00,def_pct,0%,,,,,
player,201910200atl,ram,HigbTy00,special_teams,11,,,,,
player,201910200atl,ram,HigbTy00,st_pct,32%,,,,,
player,201910200atl,ram,KuppCo00,pos,WR,,,,,
player,201910200atl,ram,KuppCo00,offense,47,,,,,
player,201910200atl,ram,KuppCo00,off_pct,62%,,,,,
player,201910200atl,ram,KuppCo00,defense,0,,,,,
player,201910200atl,ram,KuppCo00,def_pct,0%,,,,,
player,201910200atl,ram,KuppCo00,special_teams,1,,,,,
player,201910200atl,ram,KuppCo00,st_pct,3%,,,,,
player,201910200atl,ram,GurlTo01,pos,RB,,,,,
player,201910200atl,ram,GurlTo01,offense,46,,,,,
player,201910200atl,ram,GurlTo01,off_pct,61%,,,,,
player,201910200atl,ram,GurlTo01,defense,0,,,,,
player,201910200atl,ram,GurlTo01,def_pct,0%,,,,,
player,201910200atl,ram,GurlTo01,special_teams,0,,,,,
player,201910200atl,ram,GurlTo01,st_pct,0%,,,,,
player,201910200atl,ram,HendDa00,pos,RB,,,,,
player,201910200atl,ram,HendDa00,offense,26,,,,,
player,201910200atl,ram,HendDa00,off_pct,34%,,,,,
player,201910200atl,ram,HendDa00,defense,0,,,,,
player,201910200atl,ram,HendDa00,def_pct,0%,,,,,
player,201910200atl,ram,HendDa00,special_teams,0,,,,,
player,201910200atl,ram,HendDa00,st_pct,0%,,,,,
player,201910200atl,ram,ReynJo00,pos,WR,,,,,
player,201910200atl,ram,ReynJo00,offense,19,,,,,
player,201910200atl,ram,ReynJo00,off_pct,25%,,,,,
player,201910200atl,ram,ReynJo00,defense,0,,,,,
player,201910200atl,ram,ReynJo00,def_pct,0%,,,,,
player,201910200atl,ram,ReynJo00,special_teams,7,,,,,
player,201910200atl,ram,ReynJo00,st_pct,21%,,,,,
player,201910200atl,ram,MundJo00,pos,TE,,,,,
player,201910200atl,ram,MundJo00,offense,16,,,,,
player,201910200atl,ram,MundJo00,off_pct,21%,,,,,
player,201910200atl,ram,MundJo00,defense,0,,,,,
player,201910200atl,ram,MundJo00,def_pct,0%,,,,,
player,201910200atl,ram,MundJo00,special_teams,18,,,,,
player,201910200atl,ram,MundJo00,st_pct,53%,,,,,
player,201910200atl,ram,KellJo00,pos,RB,,,,,
player,201910200atl,ram,KellJo00,offense,4,,,,,
player,201910200atl,ram,KellJo00,off_pct,5%,,,,,
player,201910200atl,ram,KellJo00,defense,0,,,,,
player,201910200atl,ram,KellJo00,def_pct,0%,,,,,
player,201910200atl,ram,KellJo00,special_teams,15,,,,,
player,201910200atl,ram,KellJo00,st_pct,44%,,,,,
player,201910200atl,ram,ShelCo00,pos,C,,,,,
player,201910200atl,ram,ShelCo00,offense,4,,,,,
player,201910200atl,ram,ShelCo00,off_pct,5%,,,,,
player,201910200atl,ram,ShelCo00,defense,0,,,,,
player,201910200atl,ram,ShelCo00,def_pct,0%,,,,,
player,201910200atl,ram,ShelCo00,special_teams,10,,,,,
player,201910200atl,ram,ShelCo00,st_pct,29%,,,,,
player,201910200atl,ram,EvanBo00,pos,T,,,,,
player,201910200atl,ram,EvanBo00,offense,4,,,,,
player,201910200atl,ram,EvanBo00,off_pct,5%,,,,,
player,201910200atl,ram,EvanBo00,defense,0,,,,,
player,201910200atl,ram,EvanBo00,def_pct,0%,,,,,
player,201910200atl,ram,EvanBo00,special_teams,10,,,,,
player,201910200atl,ram,EvanBo00,st_pct,29%,,,,,
player,201910200atl,ram,BortBl00,pos,QB,,,,,
player,201910200atl,ram,BortBl00,offense,4,,,,,
player,201910200atl,ram,BortBl00,off_pct,5%,,,,,
player,201910200atl,ram,BortBl00,defense,0,,,,,
player,201910200atl,ram,BortBl00,def_pct,0%,,,,,
player,201910200atl,ram,BortBl00,special_teams,0,,,,,
player,201910200atl,ram,BortBl00,st_pct,0%,,,,,
player,201910200atl,ram,RappTa00,pos,SS,,,,,
player,201910200atl,ram,RappTa00,offense,0,,,,,
player,201910200atl,ram,RappTa00,off_pct,0%,,,,,
player,201910200atl,ram,RappTa00,defense,54,,,,,
player,201910200atl,ram,RappTa00,def_pct,98%,,,,,
player,201910200atl,ram,RappTa00,special_teams,0,,,,,
player,201910200atl,ram,RappTa00,st_pct,0%,,,,,
player,201910200atl,ram,LittCo01,pos,LB,,,,,
player,201910200atl,ram,LittCo01,offense,0,,,,,
player,201910200atl,ram,LittCo01,off_pct,0%,,,,,
player,201910200atl,ram,LittCo01,defense,46,,,,,
player,201910200atl,ram,LittCo01,def_pct,84%,,,,,
player,201910200atl,ram,LittCo01,special_teams,5,,,,,
player,201910200atl,ram,LittCo01,st_pct,15%,,,,,
player,201910200atl,ram,HillTr01,pos,CB,,,,,
player,201910200atl,ram,HillTr01,offense,0,,,,,
player,201910200atl,ram,HillTr01,off_pct,0%,,,,,
player,201910200atl,ram,HillTr01,defense,46,,,,,
player,201910200atl,ram,HillTr01,def_pct,84%,,,,,
player,201910200atl,ram,HillTr01,special_teams,0,,,,,
player,201910200atl,ram,HillTr01,st_pct,0%,,,,,
player,201910200atl,ram,WeddEr99,pos,FS,,,,,
player,201910200atl,ram,WeddEr99,offense,0,,,,,
player,201910200atl,ram,WeddEr99,off_pct,0%,,,,,
player,201910200atl,ram,WeddEr99,defense,46,,,,,
player,201910200atl,ram,WeddEr99,def_pct,84%,,,,,
player,201910200atl,ram,WeddEr99,special_teams,0,,,,,
player,201910200atl,ram,WeddEr99,st_pct,0%,,,,,
player,201910200atl,ram,RobeNi00,pos,CB,,,,,
player,201910200atl,ram,RobeNi00,offense,0,,,,,
player,201910200atl,ram,RobeNi00,off_pct,0%,,,,,
player,201910200atl,ram,RobeNi00,defense,45,,,,,
player,201910200atl,ram,RobeNi00,def_pct,82%,,,,,
player,201910200atl,ram,RobeNi00,special_teams,8,,,,,
player,201910200atl,ram,RobeNi00,st_pct,24%,,,,,
player,201910200atl,ram,ChriMa00,pos,FS,,,,,
player,201910200atl,ram,ChriMa00,offense,0,,,,,
player,201910200atl,ram,ChriMa00,off_pct,0%,,,,,
player,201910200atl,ram,ChriMa00,defense,44,,,,,
player,201910200atl,ram,ChriMa00,def_pct,80%,,,,,
player,201910200atl,ram,ChriMa00,special_teams,24,,,,,
player,201910200atl,ram,ChriMa00,st_pct,71%,,,,,
player,201910200atl,ram,FowlDa00,pos,LB,,,,,
player,201910200atl,ram,FowlDa00,offense,0,,,,,
player,201910200atl,ram,FowlDa00,off_pct,0%,,,,,
player,201910200atl,ram,FowlDa00,defense,43,,,,,
player,201910200atl,ram,FowlDa00,def_pct,78%,,,,,
player,201910200atl,ram,FowlDa00,special_teams,2,,,,,
player,201910200atl,ram,FowlDa00,st_pct,6%,,,,,
player,201910200atl,ram,DonaAa00,pos,DT,,,,,
player,201910200atl,ram,DonaAa00,offense,0,,,,,
player,201910200atl,ram,DonaAa00,off_pct,0%,,,,,
player,201910200atl,ram,DonaAa00,defense,37,,,,,
player,201910200atl,ram,DonaAa00,def_pct,67%,,,,,
player,201910200atl,ram,DonaAa00,special_teams,1,,,,,
player,201910200atl,ram,DonaAa00,st_pct,3%,,,,,
player,201910200atl,ram,RamsJa00,pos,CB,,,,,
player,201910200atl,ram,RamsJa00,offense,0,,,,,
player,201910200atl,ram,RamsJa00,off_pct,0%,,,,,
player,201910200atl,ram,RamsJa00,defense,36,,,,,
player,201910200atl,ram,RamsJa00,def_pct,65%,,,,,
player,201910200atl,ram,RamsJa00,special_teams,0,,,,,
player,201910200atl,ram,RamsJa00,st_pct,0%,,,,,
player,201910200atl,ram,EbukSa00,pos,LB,,,,,
player,201910200atl,ram,EbukSa00,offense,0,,,,,
player,201910200atl,ram,EbukSa00,off_pct,0%,,,,,
player,201910200atl,ram,EbukSa00,defense,35,,,,,
player,201910200atl,ram,EbukSa00,def_pct,64%,,,,,
player,201910200atl,ram,EbukSa00,special_teams,3,,,,,
player,201910200atl,ram,EbukSa00,st_pct,9%,,,,,
player,201910200atl,ram,BrocMi00,pos,DE,,,,,
player,201910200atl,ram,BrocMi00,offense,0,,,,,
player,201910200atl,ram,BrocMi00,off_pct,0%,,,,,
player,201910200atl,ram,BrocMi00,defense,29,,,,,
player,201910200atl,ram,BrocMi00,def_pct,53%,,,,,
player,201910200atl,ram,BrocMi00,special_teams,3,,,,,
player,201910200atl,ram,BrocMi00,st_pct,9%,,,,,
player,201910200atl,ram,OkorOg00,pos,LB,,,,,
player,201910200atl,ram,OkorOg00,offense,0,,,,,
player,201910200atl,ram,OkorOg00,off_pct,0%,,,,,
player,201910200atl,ram,OkorOg00,defense,23,,,,,
player,201910200atl,ram,OkorOg00,def_pct,42%,,,,,
player,201910200atl,ram,OkorOg00,special_teams,13,,,,,
player,201910200atl,ram,OkorOg00,st_pct,38%,,,,,
player,201910200atl,ram,FoxxMo00,pos,DE,,,,,
player,201910200atl,ram,FoxxMo00,offense,0,,,,,
player,201910200atl,ram,FoxxMo00,off_pct,0%,,,,,
player,201910200atl,ram,FoxxMo00,defense,22,,,,,
player,201910200atl,ram,FoxxMo00,def_pct,40%,,,,,
player,201910200atl,ram,FoxxMo00,special_teams,0,,,,,
player,201910200atl,ram,FoxxMo00,st_pct,0%,,,,,
player,201910200atl,ram,SmarTa00,pos,DT,,,,,
player,201910200atl,ram,SmarTa00,offense,0,,,,,
player,201910200atl,ram,SmarTa00,off_pct,0%,,,,,
player,201910200atl,ram,SmarTa00,defense,20,,,,,
player,201910200atl,ram,SmarTa00,def_pct,36%,,,,,
player,201910200atl,ram,SmarTa00,special_teams,2,,,,,
player,201910200atl,ram,SmarTa00,st_pct,6%,,,,,
player,201910200atl,ram,WillDa09,pos,CB,,,,,
player,201910200atl,ram,WillDa09,offense,0,,,,,
player,201910200atl,ram,WillDa09,off_pct,0%,,,,,
player,201910200atl,ram,WillDa09,defense,19,,,,,
player,201910200atl,ram,WillDa09,def_pct,35%,,,,,
player,201910200atl,ram,WillDa09,special_teams,23,,,,,
player,201910200atl,ram,WillDa09,st_pct,68%,,,,,
player,201910200atl,ram,ReedTr01,pos,LB,,,,,
player,201910200atl,ram,ReedTr01,offense,0,,,,,
player,201910200atl,ram,ReedTr01,off_pct,0%,,,,,
player,201910200atl,ram,ReedTr01,defense,19,,,,,
player,201910200atl,ram,ReedTr01,def_pct,35%,,,,,
player,201910200atl,ram,ReedTr01,special_teams,13,,,,,
player,201910200atl,ram,ReedTr01,st_pct,38%,,,,,
player,201910200atl,ram,JoseSe00,pos,NT,,,,,
player,201910200atl,ram,JoseSe00,offense,0,,,,,
player,201910200atl,ram,JoseSe00,off_pct,0%,,,,,
player,201910200atl,ram,JoseSe00,defense,12,,,,,
player,201910200atl,ram,JoseSe00,def_pct,22%,,,,,
player,201910200atl,ram,JoseSe00,special_teams,3,,,,,
player,201910200atl,ram,JoseSe00,st_pct,9%,,,,,
player,201910200atl,ram,HowaTr00,pos,LB,,,,,
player,201910200atl,ram,HowaTr00,offense,0,,,,,
player,201910200atl,ram,HowaTr00,off_pct,0%,,,,,
player,201910200atl,ram,HowaTr00,defense,9,,,,,
player,201910200atl,ram,HowaTr00,def_pct,16%,,,,,
player,201910200atl,ram,HowaTr00,special_teams,22,,,,,
player,201910200atl,ram,HowaTr00,st_pct,65%,,,,,
player,201910200atl,ram,LongDa02,pos,CB,,,,,
player,201910200atl,ram,LongDa02,offense,0,,,,,
player,201910200atl,ram,LongDa02,off_pct,0%,,,,,
player,201910200atl,ram,LongDa02,defense,9,,,,,
player,201910200atl,ram,LongDa02,def_pct,16%,,,,,
player,201910200atl,ram,LongDa02,special_teams,13,,,,,
player,201910200atl,ram,LongDa02,st_pct,38%,,,,,
player,201910200atl,ram,PatrNa00,pos,LB,,,,,
player,201910200atl,ram,PatrNa00,offense,0,,,,,
player,201910200atl,ram,PatrNa00,off_pct,0%,,,,,
player,201910200atl,ram,PatrNa00,defense,8,,,,,
player,201910200atl,ram,PatrNa00,def_pct,15%,,,,,
player,201910200atl,ram,PatrNa00,special_teams,19,,,,,
player,201910200atl,ram,PatrNa00,st_pct,56%,,,,,
player,201910200atl,ram,ScotNi01,pos,FS,,,,,
player,201910200atl,ram,ScotNi01,offense,0,,,,,
player,201910200atl,ram,ScotNi01,off_pct,0%,,,,,
player,201910200atl,ram,ScotNi01,defense,1,,,,,
player,201910200atl,ram,ScotNi01,def_pct,2%,,,,,
player,201910200atl,ram,ScotNi01,special_teams,24,,,,,
player,201910200atl,ram,ScotNi01,st_pct,71%,,,,,
player,201910200atl,ram,GervJa00,pos,SS,,,,,
player,201910200atl,ram,GervJa00,offense,0,,,,,
player,201910200atl,ram,GervJa00,off_pct,0%,,,,,
player,201910200atl,ram,GervJa00,defense,1,,,,,
player,201910200atl,ram,GervJa00,def_pct,2%,,,,,
player,201910200atl,ram,GervJa00,special_teams,13,,,,,
player,201910200atl,ram,GervJa00,st_pct,38%,,,,,
player,201910200atl,ram,ZuerGr00,pos,K,,,,,
player,201910200atl,ram,ZuerGr00,offense,0,,,,,
player,201910200atl,ram,ZuerGr00,off_pct,0%,,,,,
