game,2019,9,20191103,201911030sea,tam,"Tampa Bay Buccaneers",34,sea,"Seattle Seahawks",40
player,201911030sea,tam,AlleBe00,tackles_assists,1,,,,,
player,201911030sea,tam,AlleBe00,tackles_loss,0,,,,,
player,201911030sea,tam,AlleBe00,qb_hits,1,,,,,
player,201911030sea,tam,AlleBe00,fumbles_rec,0,,,,,
player,201911030sea,tam,AlleBe00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,AlleBe00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,AlleBe00,fumbles_forced,0,,,,,
player,201911030sea,tam,BarrSh00,def_int,0,,,,,
player,201911030sea,tam,BarrSh00,def_int_yds,0,,,,,
player,201911030sea,tam,BarrSh00,def_int_td,0,,,,,
player,201911030sea,tam,BarrSh00,def_int_long,0,,,,,
player,201911030sea,tam,BarrSh00,pass_defended,0,,,,,
player,201911030sea,tam,BarrSh00,sacks,0.5,,,,,
player,201911030sea,tam,BarrSh00,tackles_combined,1,,,,,
player,201911030sea,tam,BarrSh00,tackles_solo,0,,,,,
player,201911030sea,tam,BarrSh00,tackles_assists,1,,,,,
player,201911030sea,tam,BarrSh00,tackles_loss,0,,,,,
player,201911030sea,tam,BarrSh00,qb_hits,2,,,,,
player,201911030sea,tam,BarrSh00,fumbles_rec,0,,,,,
player,201911030sea,tam,BarrSh00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,BarrSh00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,BarrSh00,fumbles_forced,0,,,,,
player,201911030sea,tam,WhitJo03,def_int,0,,,,,
player,201911030sea,tam,WhitJo03,def_int_yds,0,,,,,
player,201911030sea,tam,WhitJo03,def_int_td,0,,,,,
player,201911030sea,tam,WhitJo03,def_int_long,0,,,,,
player,201911030sea,tam,WhitJo03,pass_defended,1,,,,,
player,201911030sea,tam,WhitJo03,sacks,0.0,,,,,
player,201911030sea,tam,WhitJo03,tackles_combined,7,,,,,
player,201911030sea,tam,WhitJo03,tackles_solo,7,,,,,
player,201911030sea,tam,WhitJo03,tackles_assists,0,,,,,
player,201911030sea,tam,WhitJo03,tackles_loss,1,,,,,
player,201911030sea,tam,WhitJo03,qb_hits,0,,,,,
player,201911030sea,tam,WhitJo03,fumbles_rec,1,,,,,
player,201911030sea,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201911030sea,tam,WhitJo03,fumbles_forced,0,,,,,
player,201911030sea,tam,AdamAn00,def_int,0,,,,,
player,201911030sea,tam,AdamAn00,def_int_yds,0,,,,,
player,201911030sea,tam,AdamAn00,def_int_td,0,,,,,
player,201911030sea,tam,AdamAn00,def_int_long,0,,,,,
player,201911030sea,tam,AdamAn00,pass_defended,0,,,,,
player,201911030sea,tam,AdamAn00,sacks,0.0,,,,,
player,201911030sea,tam,AdamAn00,tackles_combined,5,,,,,
player,201911030sea,tam,AdamAn00,tackles_solo,5,,,,,
player,201911030sea,tam,AdamAn00,tackles_assists,0,,,,,
player,201911030sea,tam,AdamAn00,tackles_loss,0,,,,,
player,201911030sea,tam,AdamAn00,qb_hits,0,,,,,
player,201911030sea,tam,AdamAn00,fumbles_rec,0,,,,,
player,201911030sea,tam,AdamAn00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,AdamAn00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,AdamAn00,fumbles_forced,0,,,,,
player,201911030sea,tam,DeanJa00,def_int,0,,,,,
player,201911030sea,tam,DeanJa00,def_int_yds,0,,,,,
player,201911030sea,tam,DeanJa00,def_int_td,0,,,,,
player,201911030sea,tam,DeanJa00,def_int_long,0,,,,,
player,201911030sea,tam,DeanJa00,pass_defended,4,,,,,
player,201911030sea,tam,DeanJa00,sacks,0.0,,,,,
player,201911030sea,tam,DeanJa00,tackles_combined,5,,,,,
player,201911030sea,tam,DeanJa00,tackles_solo,5,,,,,
player,201911030sea,tam,DeanJa00,tackles_assists,0,,,,,
player,201911030sea,tam,DeanJa00,tackles_loss,0,,,,,
player,201911030sea,tam,DeanJa00,qb_hits,0,,,,,
player,201911030sea,tam,DeanJa00,fumbles_rec,0,,,,,
player,201911030sea,tam,DeanJa00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,DeanJa00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,DeanJa00,fumbles_forced,0,,,,,
player,201911030sea,tam,GholWi00,def_int,0,,,,,
player,201911030sea,tam,GholWi00,def_int_yds,0,,,,,
player,201911030sea,tam,GholWi00,def_int_td,0,,,,,
player,201911030sea,tam,GholWi00,def_int_long,0,,,,,
player,201911030sea,tam,GholWi00,pass_defended,0,,,,,
player,201911030sea,tam,GholWi00,sacks,0.0,,,,,
player,201911030sea,tam,GholWi00,tackles_combined,4,,,,,
player,201911030sea,tam,GholWi00,tackles_solo,2,,,,,
player,201911030sea,tam,GholWi00,tackles_assists,2,,,,,
player,201911030sea,tam,GholWi00,tackles_loss,0,,,,,
player,201911030sea,tam,GholWi00,qb_hits,0,,,,,
player,201911030sea,tam,GholWi00,fumbles_rec,0,,,,,
player,201911030sea,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,GholWi00,fumbles_forced,0,,,,,
player,201911030sea,tam,HargVe00,def_int,0,,,,,
player,201911030sea,tam,HargVe00,def_int_yds,0,,,,,
player,201911030sea,tam,HargVe00,def_int_td,0,,,,,
player,201911030sea,tam,HargVe00,def_int_long,0,,,,,
player,201911030sea,tam,HargVe00,pass_defended,0,,,,,
player,201911030sea,tam,HargVe00,sacks,0.0,,,,,
player,201911030sea,tam,HargVe00,tackles_combined,4,,,,,
player,201911030sea,tam,HargVe00,tackles_solo,4,,,,,
player,201911030sea,tam,HargVe00,tackles_assists,0,,,,,
player,201911030sea,tam,HargVe00,tackles_loss,0,,,,,
player,201911030sea,tam,HargVe00,qb_hits,0,,,,,
player,201911030sea,tam,HargVe00,fumbles_rec,0,,,,,
player,201911030sea,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,HargVe00,fumbles_forced,0,,,,,
player,201911030sea,tam,BuntSe00,def_int,0,,,,,
player,201911030sea,tam,BuntSe00,def_int_yds,0,,,,,
player,201911030sea,tam,BuntSe00,def_int_td,0,,,,,
player,201911030sea,tam,BuntSe00,def_int_long,0,,,,,
player,201911030sea,tam,BuntSe00,pass_defended,0,,,,,
player,201911030sea,tam,BuntSe00,sacks,0.0,,,,,
player,201911030sea,tam,BuntSe00,tackles_combined,3,,,,,
player,201911030sea,tam,BuntSe00,tackles_solo,2,,,,,
player,201911030sea,tam,BuntSe00,tackles_assists,1,,,,,
player,201911030sea,tam,BuntSe00,tackles_loss,0,,,,,
player,201911030sea,tam,BuntSe00,qb_hits,0,,,,,
player,201911030sea,tam,BuntSe00,fumbles_rec,0,,,,,
player,201911030sea,tam,BuntSe00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,BuntSe00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,BuntSe00,fumbles_forced,0,,,,,
player,201911030sea,tam,SuhxNd99,def_int,0,,,,,
player,201911030sea,tam,SuhxNd99,def_int_yds,0,,,,,
player,201911030sea,tam,SuhxNd99,def_int_td,0,,,,,
player,201911030sea,tam,SuhxNd99,def_int_long,0,,,,,
player,201911030sea,tam,SuhxNd99,pass_defended,0,,,,,
player,201911030sea,tam,SuhxNd99,sacks,0.0,,,,,
player,201911030sea,tam,SuhxNd99,tackles_combined,3,,,,,
player,201911030sea,tam,SuhxNd99,tackles_solo,0,,,,,
player,201911030sea,tam,SuhxNd99,tackles_assists,3,,,,,
player,201911030sea,tam,SuhxNd99,tackles_loss,0,,,,,
player,201911030sea,tam,SuhxNd99,qb_hits,1,,,,,
player,201911030sea,tam,SuhxNd99,fumbles_rec,0,,,,,
player,201911030sea,tam,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,SuhxNd99,fumbles_rec_td,0,,,,,
player,201911030sea,tam,SuhxNd99,fumbles_forced,0,,,,,
player,201911030sea,tam,VeaxVi00,def_int,0,,,,,
player,201911030sea,tam,VeaxVi00,def_int_yds,0,,,,,
player,201911030sea,tam,VeaxVi00,def_int_td,0,,,,,
player,201911030sea,tam,VeaxVi00,def_int_long,0,,,,,
player,201911030sea,tam,VeaxVi00,pass_defended,0,,,,,
player,201911030sea,tam,VeaxVi00,sacks,0.0,,,,,
player,201911030sea,tam,VeaxVi00,tackles_combined,3,,,,,
player,201911030sea,tam,VeaxVi00,tackles_solo,1,,,,,
player,201911030sea,tam,VeaxVi00,tackles_assists,2,,,,,
player,201911030sea,tam,VeaxVi00,tackles_loss,0,,,,,
player,201911030sea,tam,VeaxVi00,qb_hits,1,,,,,
player,201911030sea,tam,VeaxVi00,fumbles_rec,0,,,,,
player,201911030sea,tam,VeaxVi00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,VeaxVi00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,VeaxVi00,fumbles_forced,0,,,,,
player,201911030sea,tam,EdwaMi01,def_int,0,,,,,
player,201911030sea,tam,EdwaMi01,def_int_yds,0,,,,,
player,201911030sea,tam,EdwaMi01,def_int_td,0,,,,,
player,201911030sea,tam,EdwaMi01,def_int_long,0,,,,,
player,201911030sea,tam,EdwaMi01,pass_defended,0,,,,,
player,201911030sea,tam,EdwaMi01,sacks,0.0,,,,,
player,201911030sea,tam,EdwaMi01,tackles_combined,1,,,,,
player,201911030sea,tam,EdwaMi01,tackles_solo,1,,,,,
player,201911030sea,tam,EdwaMi01,tackles_assists,0,,,,,
player,201911030sea,tam,EdwaMi01,tackles_loss,0,,,,,
player,201911030sea,tam,EdwaMi01,qb_hits,0,,,,,
player,201911030sea,tam,EdwaMi01,fumbles_rec,0,,,,,
player,201911030sea,tam,EdwaMi01,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,EdwaMi01,fumbles_rec_td,0,,,,,
player,201911030sea,tam,EdwaMi01,fumbles_forced,0,,,,,
player,201911030sea,sea,WagnBo00,def_int,0,,,,,
player,201911030sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201911030sea,sea,WagnBo00,def_int_td,0,,,,,
player,201911030sea,sea,WagnBo00,def_int_long,0,,,,,
player,201911030sea,sea,WagnBo00,pass_defended,0,,,,,
player,201911030sea,sea,WagnBo00,sacks,1.0,,,,,
player,201911030sea,sea,WagnBo00,tackles_combined,11,,,,,
player,201911030sea,sea,WagnBo00,tackles_solo,6,,,,,
player,201911030sea,sea,WagnBo00,tackles_assists,5,,,,,
player,201911030sea,sea,WagnBo00,tackles_loss,1,,,,,
player,201911030sea,sea,WagnBo00,qb_hits,1,,,,,
player,201911030sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201911030sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201911030sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201911030sea,sea,KendMy00,def_int,0,,,,,
player,201911030sea,sea,KendMy00,def_int_yds,0,,,,,
player,201911030sea,sea,KendMy00,def_int_td,0,,,,,
player,201911030sea,sea,KendMy00,def_int_long,0,,,,,
player,201911030sea,sea,KendMy00,pass_defended,1,,,,,
player,201911030sea,sea,KendMy00,sacks,1.0,,,,,
player,201911030sea,sea,KendMy00,tackles_combined,4,,,,,
player,201911030sea,sea,KendMy00,tackles_solo,3,,,,,
player,201911030sea,sea,KendMy00,tackles_assists,1,,,,,
player,201911030sea,sea,KendMy00,tackles_loss,1,,,,,
player,201911030sea,sea,KendMy00,qb_hits,0,,,,,
player,201911030sea,sea,KendMy00,fumbles_rec,0,,,,,
player,201911030sea,sea,KendMy00,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,KendMy00,fumbles_rec_td,0,,,,,
player,201911030sea,sea,KendMy00,fumbles_forced,1,,,,,
player,201911030sea,sea,WrigK.00,def_int,0,,,,,
player,201911030sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201911030sea,sea,WrigK.00,def_int_td,0,,,,,
player,201911030sea,sea,WrigK.00,def_int_long,0,,,,,
player,201911030sea,sea,WrigK.00,pass_defended,1,,,,,
player,201911030sea,sea,WrigK.00,sacks,0.0,,,,,
player,201911030sea,sea,WrigK.00,tackles_combined,10,,,,,
player,201911030sea,sea,WrigK.00,tackles_solo,6,,,,,
player,201911030sea,sea,WrigK.00,tackles_assists,4,,,,,
player,201911030sea,sea,WrigK.00,tackles_loss,0,,,,,
player,201911030sea,sea,WrigK.00,qb_hits,0,,,,,
player,201911030sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201911030sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201911030sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201911030sea,sea,GrifSh00,def_int,0,,,,,
player,201911030sea,sea,GrifSh00,def_int_yds,0,,,,,
player,201911030sea,sea,GrifSh00,def_int_td,0,,,,,
player,201911030sea,sea,GrifSh00,def_int_long,0,,,,,
player,201911030sea,sea,GrifSh00,pass_defended,1,,,,,
player,201911030sea,sea,GrifSh00,sacks,0.0,,,,,
player,201911030sea,sea,GrifSh00,tackles_combined,9,,,,,
player,201911030sea,sea,GrifSh00,tackles_solo,7,,,,,
player,201911030sea,sea,GrifSh00,tackles_assists,2,,,,,
player,201911030sea,sea,GrifSh00,tackles_loss,0,,,,,
player,201911030sea,sea,GrifSh00,qb_hits,0,,,,,
player,201911030sea,sea,GrifSh00,fumbles_rec,0,,,,,
player,201911030sea,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201911030sea,sea,GrifSh00,fumbles_forced,0,,,,,
player,201911030sea,sea,FlowTr01,def_int,0,,,,,
player,201911030sea,sea,FlowTr01,def_int_yds,0,,,,,
player,201911030sea,sea,FlowTr01,def_int_td,0,,,,,
player,201911030sea,sea,FlowTr01,def_int_long,0,,,,,
player,201911030sea,sea,FlowTr01,pass_defended,0,,,,,
player,201911030sea,sea,FlowTr01,sacks,0.0,,,,,
player,201911030sea,sea,FlowTr01,tackles_combined,6,,,,,
player,201911030sea,sea,FlowTr01,tackles_solo,4,,,,,
player,201911030sea,sea,FlowTr01,tackles_assists,2,,,,,
player,201911030sea,sea,FlowTr01,tackles_loss,0,,,,,
player,201911030sea,sea,FlowTr01,qb_hits,0,,,,,
player,201911030sea,sea,FlowTr01,fumbles_rec,0,,,,,
player,201911030sea,sea,FlowTr01,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,FlowTr01,fumbles_rec_td,0,,,,,
player,201911030sea,sea,FlowTr01,fumbles_forced,0,,,,,
player,201911030sea,sea,McDoBr01,def_int,0,,,,,
player,201911030sea,sea,McDoBr01,def_int_yds,0,,,,,
player,201911030sea,sea,McDoBr01,def_int_td,0,,,,,
player,201911030sea,sea,McDoBr01,def_int_long,0,,,,,
player,201911030sea,sea,McDoBr01,pass_defended,0,,,,,
player,201911030sea,sea,McDoBr01,sacks,0.0,,,,,
player,201911030sea,sea,McDoBr01,tackles_combined,6,,,,,
player,201911030sea,sea,McDoBr01,tackles_solo,5,,,,,
player,201911030sea,sea,McDoBr01,tackles_assists,1,,,,,
player,201911030sea,sea,McDoBr01,tackles_loss,0,,,,,
player,201911030sea,sea,McDoBr01,qb_hits,0,,,,,
player,201911030sea,sea,McDoBr01,fumbles_rec,0,,,,,
player,201911030sea,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201911030sea,sea,McDoBr01,fumbles_forced,0,,,,,
player,201911030sea,sea,BlaiMa01,def_int,0,,,,,
player,201911030sea,sea,BlaiMa01,def_int_yds,0,,,,,
player,201911030sea,sea,BlaiMa01,def_int_td,0,,,,,
player,201911030sea,sea,BlaiMa01,def_int_long,0,,,,,
player,201911030sea,sea,BlaiMa01,pass_defended,0,,,,,
player,201911030sea,sea,BlaiMa01,sacks,0.0,,,,,
player,201911030sea,sea,BlaiMa01,tackles_combined,5,,,,,
player,201911030sea,sea,BlaiMa01,tackles_solo,4,,,,,
player,201911030sea,sea,BlaiMa01,tackles_assists,1,,,,,
player,201911030sea,sea,BlaiMa01,tackles_loss,0,,,,,
player,201911030sea,sea,BlaiMa01,qb_hits,0,,,,,
player,201911030sea,sea,BlaiMa01,fumbles_rec,0,,,,,
player,201911030sea,sea,BlaiMa01,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,BlaiMa01,fumbles_rec_td,0,,,,,
player,201911030sea,sea,BlaiMa01,fumbles_forced,0,,,,,
player,201911030sea,sea,ReedJa02,def_int,0,,,,,
player,201911030sea,sea,ReedJa02,def_int_yds,0,,,,,
player,201911030sea,sea,ReedJa02,def_int_td,0,,,,,
player,201911030sea,sea,ReedJa02,def_int_long,0,,,,,
player,201911030sea,sea,ReedJa02,pass_defended,0,,,,,
player,201911030sea,sea,ReedJa02,sacks,0.0,,,,,
player,201911030sea,sea,ReedJa02,tackles_combined,5,,,,,
player,201911030sea,sea,ReedJa02,tackles_solo,5,,,,,
player,201911030sea,sea,ReedJa02,tackles_assists,0,,,,,
player,201911030sea,sea,ReedJa02,tackles_loss,0,,,,,
player,201911030sea,sea,ReedJa02,qb_hits,0,,,,,
player,201911030sea,sea,ReedJa02,fumbles_rec,0,,,,,
player,201911030sea,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201911030sea,sea,ReedJa02,fumbles_forced,0,,,,,
player,201911030sea,sea,FordPo00,def_int,0,,,,,
player,201911030sea,sea,FordPo00,def_int_yds,0,,,,,
player,201911030sea,sea,FordPo00,def_int_td,0,,,,,
player,201911030sea,sea,FordPo00,def_int_long,0,,,,,
player,201911030sea,sea,FordPo00,pass_defended,0,,,,,
player,201911030sea,sea,FordPo00,sacks,0.0,,,,,
player,201911030sea,sea,FordPo00,tackles_combined,3,,,,,
player,201911030sea,sea,FordPo00,tackles_solo,3,,,,,
player,201911030sea,sea,FordPo00,tackles_assists,0,,,,,
player,201911030sea,sea,FordPo00,tackles_loss,0,,,,,
player,201911030sea,sea,FordPo00,qb_hits,1,,,,,
player,201911030sea,sea,FordPo00,fumbles_rec,0,,,,,
player,201911030sea,sea,FordPo00,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,FordPo00,fumbles_rec_td,0,,,,,
player,201911030sea,sea,FordPo00,fumbles_forced,0,,,,,
player,201911030sea,sea,ClowJa00,def_int,0,,,,,
player,201911030sea,sea,ClowJa00,def_int_yds,0,,,,,
player,201911030sea,sea,ClowJa00,def_int_td,0,,,,,
player,201911030sea,sea,ClowJa00,def_int_long,0,,,,,
player,201911030sea,sea,ClowJa00,pass_defended,0,,,,,
player,201911030sea,sea,ClowJa00,sacks,0.0,,,,,
player,201911030sea,sea,ClowJa00,tackles_combined,2,,,,,
player,201911030sea,sea,ClowJa00,tackles_solo,1,,,,,
player,201911030sea,sea,ClowJa00,tackles_assists,1,,,,,
player,201911030sea,sea,ClowJa00,tackles_loss,1,,,,,
player,201911030sea,sea,ClowJa00,qb_hits,0,,,,,
player,201911030sea,sea,ClowJa00,fumbles_rec,0,,,,,
player,201911030sea,sea,ClowJa00,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,ClowJa00,fumbles_rec_td,0,,,,,
player,201911030sea,sea,ClowJa00,fumbles_forced,0,,,,,
player,201911030sea,sea,AnsaEz00,def_int,0,,,,,
player,201911030sea,sea,AnsaEz00,def_int_yds,0,,,,,
player,201911030sea,sea,AnsaEz00,def_int_td,0,,,,,
player,201911030sea,sea,AnsaEz00,def_int_long,0,,,,,
player,201911030sea,sea,AnsaEz00,pass_defended,0,,,,,
player,201911030sea,sea,AnsaEz00,sacks,0.0,,,,,
player,201911030sea,sea,AnsaEz00,tackles_combined,1,,,,,
player,201911030sea,sea,AnsaEz00,tackles_solo,0,,,,,
player,201911030sea,sea,AnsaEz00,tackles_assists,1,,,,,
player,201911030sea,sea,AnsaEz00,tackles_loss,0,,,,,
player,201911030sea,sea,AnsaEz00,qb_hits,0,,,,,
player,201911030sea,sea,AnsaEz00,fumbles_rec,0,,,,,
player,201911030sea,sea,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,AnsaEz00,fumbles_rec_td,0,,,,,
player,201911030sea,sea,AnsaEz00,fumbles_forced,0,,,,,
player,201911030sea,sea,JackBr04,def_int,0,,,,,
player,201911030sea,sea,JackBr04,def_int_yds,0,,,,,
player,201911030sea,sea,JackBr04,def_int_td,0,,,,,
player,201911030sea,sea,JackBr04,def_int_long,0,,,,,
player,201911030sea,sea,JackBr04,pass_defended,0,,,,,
player,201911030sea,sea,JackBr04,sacks,0.0,,,,,
player,201911030sea,sea,JackBr04,tackles_combined,1,,,,,
player,201911030sea,sea,JackBr04,tackles_solo,0,,,,,
player,201911030sea,sea,JackBr04,tackles_assists,1,,,,,
player,201911030sea,sea,JackBr04,tackles_loss,0,,,,,
player,201911030sea,sea,JackBr04,qb_hits,0,,,,,
player,201911030sea,sea,JackBr04,fumbles_rec,0,,,,,
player,201911030sea,sea,JackBr04,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,JackBr04,fumbles_rec_td,0,,,,,
player,201911030sea,sea,JackBr04,fumbles_forced,0,,,,,
player,201911030sea,sea,TaylJa01,def_int,0,,,,,
player,201911030sea,sea,TaylJa01,def_int_yds,0,,,,,
player,201911030sea,sea,TaylJa01,def_int_td,0,,,,,
player,201911030sea,sea,TaylJa01,def_int_long,0,,,,,
player,201911030sea,sea,TaylJa01,pass_defended,0,,,,,
player,201911030sea,sea,TaylJa01,sacks,0.0,,,,,
player,201911030sea,sea,TaylJa01,tackles_combined,1,,,,,
player,201911030sea,sea,TaylJa01,tackles_solo,1,,,,,
player,201911030sea,sea,TaylJa01,tackles_assists,0,,,,,
player,201911030sea,sea,TaylJa01,tackles_loss,0,,,,,
player,201911030sea,sea,TaylJa01,qb_hits,0,,,,,
player,201911030sea,sea,TaylJa01,fumbles_rec,0,,,,,
player,201911030sea,sea,TaylJa01,fumbles_rec_yds,0,,,,,
player,201911030sea,sea,TaylJa01,fumbles_rec_td,0,,,,,
player,201911030sea,sea,TaylJa01,fumbles_forced,0,,,,,
