game,2019,15,20191215,201912150sdg,min,"Minnesota Vikings",39,sdg,"Los Angeles Chargers",10
player,201912150sdg,sdg,DzubNi00,off_pct,0%,,,,,
player,201912150sdg,sdg,DzubNi00,defense,0,,,,,
player,201912150sdg,sdg,DzubNi00,def_pct,0%,,,,,
player,201912150sdg,sdg,DzubNi00,special_teams,22,,,,,
player,201912150sdg,sdg,DzubNi00,st_pct,88%,,,,,
player,201912150sdg,sdg,PopeTr00,pos,RB,,,,,
player,201912150sdg,sdg,PopeTr00,offense,0,,,,,
player,201912150sdg,sdg,PopeTr00,off_pct,0%,,,,,
player,201912150sdg,sdg,PopeTr00,defense,0,,,,,
player,201912150sdg,sdg,PopeTr00,def_pct,0%,,,,,
player,201912150sdg,sdg,PopeTr00,special_teams,20,,,,,
player,201912150sdg,sdg,PopeTr00,st_pct,80%,,,,,
player,201912150sdg,sdg,BrowJa05,pos,LB,,,,,
player,201912150sdg,sdg,BrowJa05,offense,0,,,,,
player,201912150sdg,sdg,BrowJa05,off_pct,0%,,,,,
player,201912150sdg,sdg,BrowJa05,defense,0,,,,,
player,201912150sdg,sdg,BrowJa05,def_pct,0%,,,,,
player,201912150sdg,sdg,BrowJa05,special_teams,14,,,,,
player,201912150sdg,sdg,BrowJa05,st_pct,56%,,,,,
player,201912150sdg,sdg,EgbuEm00,pos,LB,,,,,
player,201912150sdg,sdg,EgbuEm00,offense,0,,,,,
player,201912150sdg,sdg,EgbuEm00,off_pct,0%,,,,,
player,201912150sdg,sdg,EgbuEm00,defense,0,,,,,
player,201912150sdg,sdg,EgbuEm00,def_pct,0%,,,,,
player,201912150sdg,sdg,EgbuEm00,special_teams,13,,,,,
player,201912150sdg,sdg,EgbuEm00,st_pct,52%,,,,,
player,201912150sdg,sdg,LongTy00,pos,P,,,,,
player,201912150sdg,sdg,LongTy00,offense,0,,,,,
player,201912150sdg,sdg,LongTy00,off_pct,0%,,,,,
player,201912150sdg,sdg,LongTy00,defense,0,,,,,
player,201912150sdg,sdg,LongTy00,def_pct,0%,,,,,
player,201912150sdg,sdg,LongTy00,special_teams,6,,,,,
player,201912150sdg,sdg,LongTy00,st_pct,24%,,,,,
player,201912150sdg,sdg,MazzCo01,pos,LS,,,,,
player,201912150sdg,sdg,MazzCo01,offense,0,,,,,
player,201912150sdg,sdg,MazzCo01,off_pct,0%,,,,,
player,201912150sdg,sdg,MazzCo01,defense,0,,,,,
player,201912150sdg,sdg,MazzCo01,def_pct,0%,,,,,
player,201912150sdg,sdg,MazzCo01,special_teams,3,,,,,
player,201912150sdg,sdg,MazzCo01,st_pct,12%,,,,,
player,201912150sdg,sdg,BadgMi00,pos,K,,,,,
player,201912150sdg,sdg,BadgMi00,offense,0,,,,,
player,201912150sdg,sdg,BadgMi00,off_pct,0%,,,,,
player,201912150sdg,sdg,BadgMi00,defense,0,,,,,
player,201912150sdg,sdg,BadgMi00,def_pct,0%,,,,,
player,201912150sdg,sdg,BadgMi00,special_teams,2,,,,,
player,201912150sdg,sdg,BadgMi00,st_pct,8%,,,,,
player,201912150sdg,min,ONeiBr00,pos,T,,,,,
player,201912150sdg,min,ONeiBr00,offense,65,,,,,
player,201912150sdg,min,ONeiBr00,off_pct,100%,,,,,
player,201912150sdg,min,ONeiBr00,defense,0,,,,,
player,201912150sdg,min,ONeiBr00,def_pct,0%,,,,,
player,201912150sdg,min,ONeiBr00,special_teams,8,,,,,
player,201912150sdg,min,ONeiBr00,st_pct,32%,,,,,
player,201912150sdg,min,ElflPa00,pos,G,,,,,
player,201912150sdg,min,ElflPa00,offense,65,,,,,
player,201912150sdg,min,ElflPa00,off_pct,100%,,,,,
player,201912150sdg,min,ElflPa00,defense,0,,,,,
player,201912150sdg,min,ElflPa00,def_pct,0%,,,,,
player,201912150sdg,min,ElflPa00,special_teams,8,,,,,
player,201912150sdg,min,ElflPa00,st_pct,32%,,,,,
player,201912150sdg,min,BradGa00,pos,C,,,,,
player,201912150sdg,min,BradGa00,offense,65,,,,,
player,201912150sdg,min,BradGa00,off_pct,100%,,,,,
player,201912150sdg,min,BradGa00,defense,0,,,,,
player,201912150sdg,min,BradGa00,def_pct,0%,,,,,
player,201912150sdg,min,BradGa00,special_teams,0,,,,,
player,201912150sdg,min,BradGa00,st_pct,0%,,,,,
player,201912150sdg,min,KlinJo01,pos,G,,,,,
player,201912150sdg,min,KlinJo01,offense,62,,,,,
player,201912150sdg,min,KlinJo01,off_pct,95%,,,,,
player,201912150sdg,min,KlinJo01,defense,0,,,,,
player,201912150sdg,min,KlinJo01,def_pct,0%,,,,,
player,201912150sdg,min,KlinJo01,special_teams,8,,,,,
player,201912150sdg,min,KlinJo01,st_pct,32%,,,,,
player,201912150sdg,min,CousKi00,pos,QB,,,,,
player,201912150sdg,min,CousKi00,offense,62,,,,,
player,201912150sdg,min,CousKi00,off_pct,95%,,,,,
player,201912150sdg,min,CousKi00,defense,0,,,,,
player,201912150sdg,min,CousKi00,def_pct,0%,,,,,
player,201912150sdg,min,CousKi00,special_teams,0,,,,,
player,201912150sdg,min,CousKi00,st_pct,0%,,,,,
player,201912150sdg,min,ReifRi00,pos,T,,,,,
player,201912150sdg,min,ReifRi00,offense,54,,,,,
player,201912150sdg,min,ReifRi00,off_pct,83%,,,,,
player,201912150sdg,min,ReifRi00,defense,0,,,,,
player,201912150sdg,min,ReifRi00,def_pct,0%,,,,,
player,201912150sdg,min,ReifRi00,special_teams,8,,,,,
player,201912150sdg,min,ReifRi00,st_pct,32%,,,,,
player,201912150sdg,min,DiggSt00,pos,WR,,,,,
player,201912150sdg,min,DiggSt00,offense,46,,,,,
player,201912150sdg,min,DiggSt00,off_pct,71%,,,,,
player,201912150sdg,min,DiggSt00,defense,0,,,,,
player,201912150sdg,min,DiggSt00,def_pct,0%,,,,,
player,201912150sdg,min,DiggSt00,special_teams,0,,,,,
player,201912150sdg,min,DiggSt00,st_pct,0%,,,,,
player,201912150sdg,min,SmitIr01,pos,TE,,,,,
player,201912150sdg,min,SmitIr01,offense,42,,,,,
player,201912150sdg,min,SmitIr01,off_pct,65%,,,,,
player,201912150sdg,min,SmitIr01,defense,0,,,,,
player,201912150sdg,min,SmitIr01,def_pct,0%,,,,,
player,201912150sdg,min,SmitIr01,special_teams,5,,,,,
player,201912150sdg,min,SmitIr01,st_pct,20%,,,,,
player,201912150sdg,min,RudoKy00,pos,TE,,,,,
player,201912150sdg,min,RudoKy00,offense,35,,,,,
player,201912150sdg,min,RudoKy00,off_pct,54%,,,,,
player,201912150sdg,min,RudoKy00,defense,0,,,,,
player,201912150sdg,min,RudoKy00,def_pct,0%,,,,,
player,201912150sdg,min,RudoKy00,special_teams,8,,,,,
player,201912150sdg,min,RudoKy00,st_pct,32%,,,,,
player,201912150sdg,min,ThieAd00,pos,WR,,,,,
player,201912150sdg,min,ThieAd00,offense,33,,,,,
player,201912150sdg,min,ThieAd00,off_pct,51%,,,,,
player,201912150sdg,min,ThieAd00,defense,0,,,,,
player,201912150sdg,min,ThieAd00,def_pct,0%,,,,,
player,201912150sdg,min,ThieAd00,special_teams,0,,,,,
player,201912150sdg,min,ThieAd00,st_pct,0%,,,,,
player,201912150sdg,min,HamxC.00,pos,FB,,,,,
player,201912150sdg,min,HamxC.00,offense,30,,,,,
player,201912150sdg,min,HamxC.00,off_pct,46%,,,,,
player,201912150sdg,min,HamxC.00,defense,0,,,,,
player,201912150sdg,min,HamxC.00,def_pct,0%,,,,,
player,201912150sdg,min,HamxC.00,special_teams,15,,,,,
player,201912150sdg,min,HamxC.00,st_pct,60%,,,,,
player,201912150sdg,min,ConkTy00,pos,TE,,,,,
player,201912150sdg,min,ConkTy00,offense,30,,,,,
player,201912150sdg,min,ConkTy00,off_pct,46%,,,,,
player,201912150sdg,min,ConkTy00,defense,0,,,,,
player,201912150sdg,min,ConkTy00,def_pct,0%,,,,,
player,201912150sdg,min,ConkTy00,special_teams,5,,,,,
player,201912150sdg,min,ConkTy00,st_pct,20%,,,,,
player,201912150sdg,min,CookDa01,pos,RB,,,,,
player,201912150sdg,min,CookDa01,offense,28,,,,,
player,201912150sdg,min,CookDa01,off_pct,43%,,,,,
player,201912150sdg,min,CookDa01,defense,0,,,,,
player,201912150sdg,min,CookDa01,def_pct,0%,,,,,
player,201912150sdg,min,CookDa01,special_teams,0,,,,,
player,201912150sdg,min,CookDa01,st_pct,0%,,,,,
player,201912150sdg,min,JohnOl00,pos,WR,,,,,
player,201912150sdg,min,JohnOl00,offense,26,,,,,
player,201912150sdg,min,JohnOl00,off_pct,40%,,,,,
player,201912150sdg,min,JohnOl00,defense,0,,,,,
player,201912150sdg,min,JohnOl00,def_pct,0%,,,,,
player,201912150sdg,min,JohnOl00,special_teams,0,,,,,
player,201912150sdg,min,JohnOl00,st_pct,0%,,,,,
player,201912150sdg,min,BoonMi00,pos,RB,,,,,
player,201912150sdg,min,BoonMi00,offense,21,,,,,
player,201912150sdg,min,BoonMi00,off_pct,32%,,,,,
player,201912150sdg,min,BoonMi00,defense,0,,,,,
player,201912150sdg,min,BoonMi00,def_pct,0%,,,,,
player,201912150sdg,min,BoonMi00,special_teams,11,,,,,
player,201912150sdg,min,BoonMi00,st_pct,44%,,,,,
player,201912150sdg,min,AbduAm00,pos,RB,,,,,
player,201912150sdg,min,AbduAm00,offense,15,,,,,
player,201912150sdg,min,AbduAm00,off_pct,23%,,,,,
player,201912150sdg,min,AbduAm00,defense,0,,,,,
player,201912150sdg,min,AbduAm00,def_pct,0%,,,,,
player,201912150sdg,min,AbduAm00,special_teams,13,,,,,
player,201912150sdg,min,AbduAm00,st_pct,52%,,,,,
player,201912150sdg,min,HillRa01,pos,T,,,,,
player,201912150sdg,min,HillRa01,offense,11,,,,,
player,201912150sdg,min,HillRa01,off_pct,17%,,,,,
player,201912150sdg,min,HillRa01,defense,0,,,,,
player,201912150sdg,min,HillRa01,def_pct,0%,,,,,
player,201912150sdg,min,HillRa01,special_teams,8,,,,,
player,201912150sdg,min,HillRa01,st_pct,32%,,,,,
player,201912150sdg,min,TreaLa00,pos,WR,,,,,
player,201912150sdg,min,TreaLa00,offense,11,,,,,
player,201912150sdg,min,TreaLa00,off_pct,17%,,,,,
player,201912150sdg,min,TreaLa00,defense,0,,,,,
player,201912150sdg,min,TreaLa00,def_pct,0%,,,,,
player,201912150sdg,min,TreaLa00,special_teams,3,,,,,
player,201912150sdg,min,TreaLa00,st_pct,12%,,,,,
player,201912150sdg,min,HollAl00,pos,WR,,,,,
player,201912150sdg,min,HollAl00,offense,8,,,,,
player,201912150sdg,min,HollAl00,off_pct,12%,,,,,
player,201912150sdg,min,HollAl00,defense,0,,,,,
player,201912150sdg,min,HollAl00,def_pct,0%,,,,,
player,201912150sdg,min,HollAl00,special_teams,4,,,,,
player,201912150sdg,min,HollAl00,st_pct,16%,,,,,
player,201912150sdg,min,DoziDa00,pos,G,,,,,
player,201912150sdg,min,DoziDa00,offense,3,,,,,
player,201912150sdg,min,DoziDa00,off_pct,5%,,,,,
player,201912150sdg,min,DoziDa00,defense,0,,,,,
player,201912150sdg,min,DoziDa00,def_pct,0%,,,,,
player,201912150sdg,min,DoziDa00,special_teams,8,,,,,
player,201912150sdg,min,DoziDa00,st_pct,32%,,,,,
player,201912150sdg,min,MannSe00,pos,QB,,,,,
player,201912150sdg,min,MannSe00,offense,3,,,,,
player,201912150sdg,min,MannSe00,off_pct,5%,,,,,
player,201912150sdg,min,MannSe00,defense,0,,,,,
player,201912150sdg,min,MannSe00,def_pct,0%,,,,,
player,201912150sdg,min,MannSe00,special_teams,0,,,,,
player,201912150sdg,min,MannSe00,st_pct,0%,,,,,
player,201912150sdg,min,HarrAn01,pos,FS,,,,,
player,201912150sdg,min,HarrAn01,offense,0,,,,,
player,201912150sdg,min,HarrAn01,off_pct,0%,,,,,
player,201912150sdg,min,HarrAn01,defense,62,,,,,
player,201912150sdg,min,HarrAn01,def_pct,100%,,,,,
player,201912150sdg,min,HarrAn01,special_teams,2,,,,,
player,201912150sdg,min,HarrAn01,st_pct,8%,,,,,
player,201912150sdg,min,KendEr00,pos,LB,,,,,
player,201912150sdg,min,KendEr00,offense,0,,,,,
player,201912150sdg,min,KendEr00,off_pct,0%,,,,,
player,201912150sdg,min,KendEr00,defense,55,,,,,
player,201912150sdg,min,KendEr00,def_pct,89%,,,,,
player,201912150sdg,min,KendEr00,special_teams,2,,,,,
player,201912150sdg,min,KendEr00,st_pct,8%,,,,,
player,201912150sdg,min,BarrAn00,pos,LB,,,,,
player,201912150sdg,min,BarrAn00,offense,0,,,,,
player,201912150sdg,min,BarrAn00,off_pct,0%,,,,,
player,201912150sdg,min,BarrAn00,defense,55,,,,,
player,201912150sdg,min,BarrAn00,def_pct,89%,,,,,
player,201912150sdg,min,BarrAn00,special_teams,2,,,,,
player,201912150sdg,min,BarrAn00,st_pct,8%,,,,,
player,201912150sdg,min,SmitHa00,pos,SS,,,,,
player,201912150sdg,min,SmitHa00,offense,0,,,,,
player,201912150sdg,min,SmitHa00,off_pct,0%,,,,,
player,201912150sdg,min,SmitHa00,defense,50,,,,,
player,201912150sdg,min,SmitHa00,def_pct,81%,,,,,
player,201912150sdg,min,SmitHa00,special_teams,2,,,,,
player,201912150sdg,min,SmitHa00,st_pct,8%,,,,,
player,201912150sdg,min,GrifEv99,pos,DE,,,,,
player,201912150sdg,min,GrifEv99,offense,0,,,,,
player,201912150sdg,min,GrifEv99,off_pct,0%,,,,,
player,201912150sdg,min,GrifEv99,defense,48,,,,,
player,201912150sdg,min,GrifEv99,def_pct,77%,,,,,
player,201912150sdg,min,GrifEv99,special_teams,2,,,,,
player,201912150sdg,min,GrifEv99,st_pct,8%,,,,,
player,201912150sdg,min,AlexMa01,pos,CB,,,,,
player,201912150sdg,min,AlexMa01,offense,0,,,,,
player,201912150sdg,min,AlexMa01,off_pct,0%,,,,,
player,201912150sdg,min,AlexMa01,defense,48,,,,,
player,201912150sdg,min,AlexMa01,def_pct,77%,,,,,
player,201912150sdg,min,AlexMa01,special_teams,0,,,,,
player,201912150sdg,min,AlexMa01,st_pct,0%,,,,,
player,201912150sdg,min,HuntDa01,pos,DE,,,,,
player,201912150sdg,min,HuntDa01,offense,0,,,,,
player,201912150sdg,min,HuntDa01,off_pct,0%,,,,,
player,201912150sdg,min,HuntDa01,defense,46,,,,,
player,201912150sdg,min,HuntDa01,def_pct,74%,,,,,
player,201912150sdg,min,HuntDa01,special_teams,10,,,,,
player,201912150sdg,min,HuntDa01,st_pct,40%,,,,,
player,201912150sdg,min,HughMi00,pos,CB,,,,,
player,201912150sdg,min,HughMi00,offense,0,,,,,
player,201912150sdg,min,HughMi00,off_pct,0%,,,,,
player,201912150sdg,min,HughMi00,defense,46,,,,,
player,201912150sdg,min,HughMi00,def_pct,74%,,,,,
player,201912150sdg,min,HughMi00,special_teams,10,,,,,
player,201912150sdg,min,HughMi00,st_pct,40%,,,,,
player,201912150sdg,min,HillHo00,pos,CB,,,,,
player,201912150sdg,min,HillHo00,offense,0,,,,,
player,201912150sdg,min,HillHo00,off_pct,0%,,,,,
player,201912150sdg,min,HillHo00,defense,31,,,,,
player,201912150sdg,min,HillHo00,def_pct,50%,,,,,
player,201912150sdg,min,HillHo00,special_teams,14,,,,,
player,201912150sdg,min,HillHo00,st_pct,56%,,,,,
player,201912150sdg,min,WeatSt00,pos,DE,,,,,
player,201912150sdg,min,WeatSt00,offense,0,,,,,
player,201912150sdg,min,WeatSt00,off_pct,0%,,,,,
player,201912150sdg,min,WeatSt00,defense,31,,,,,
player,201912150sdg,min,WeatSt00,def_pct,50%,,,,,
player,201912150sdg,min,WeatSt00,special_teams,5,,,,,
player,201912150sdg,min,WeatSt00,st_pct,20%,,,,,
player,201912150sdg,min,StepSh00,pos,DT,,,,,
player,201912150sdg,min,StepSh00,offense,0,,,,,
player,201912150sdg,min,StepSh00,off_pct,0%,,,,,
player,201912150sdg,min,StepSh00,defense,31,,,,,
player,201912150sdg,min,StepSh00,def_pct,50%,,,,,
player,201912150sdg,min,StepSh00,special_teams,2,,,,,
player,201912150sdg,min,StepSh00,st_pct,8%,,,,,
player,201912150sdg,min,OdenIf00,pos,DE,,,,,
player,201912150sdg,min,OdenIf00,offense,0,,,,,
player,201912150sdg,min,OdenIf00,off_pct,0%,,,,,
player,201912150sdg,min,OdenIf00,defense,30,,,,,
player,201912150sdg,min,OdenIf00,def_pct,48%,,,,,
player,201912150sdg,min,OdenIf00,special_teams,0,,,,,
player,201912150sdg,min,OdenIf00,st_pct,0%,,,,,
player,201912150sdg,min,JoseLi99,pos,NT,,,,,
player,201912150sdg,min,JoseLi99,offense,0,,,,,
player,201912150sdg,min,JoseLi99,off_pct,0%,,,,,
player,201912150sdg,min,JoseLi99,defense,27,,,,,
player,201912150sdg,min,JoseLi99,def_pct,44%,,,,,
player,201912150sdg,min,JoseLi99,special_teams,2,,,,,
player,201912150sdg,min,JoseLi99,st_pct,8%,,,,,
player,201912150sdg,min,WaynTr00,pos,CB,,,,,
player,201912150sdg,min,WaynTr00,offense,0,,,,,
player,201912150sdg,min,WaynTr00,off_pct,0%,,,,,
player,201912150sdg,min,WaynTr00,defense,27,,,,,
player,201912150sdg,min,WaynTr00,def_pct,44%,,,,,
player,201912150sdg,min,WaynTr00,special_teams,0,,,,,
player,201912150sdg,min,WaynTr00,st_pct,0%,,,,,
player,201912150sdg,min,WilsEr00,pos,LB,,,,,
player,201912150sdg,min,WilsEr00,offense,0,,,,,
player,201912150sdg,min,WilsEr00,off_pct,0%,,,,,
player,201912150sdg,min,WilsEr00,defense,22,,,,,
player,201912150sdg,min,WilsEr00,def_pct,35%,,,,,
player,201912150sdg,min,WilsEr00,special_teams,15,,,,,
player,201912150sdg,min,WilsEr00,st_pct,60%,,,,,
player,201912150sdg,min,WattAr01,pos,DT,,,,,
player,201912150sdg,min,WattAr01,offense,0,,,,,
player,201912150sdg,min,WattAr01,off_pct,0%,,,,,
player,201912150sdg,min,WattAr01,defense,19,,,,,
player,201912150sdg,min,WattAr01,def_pct,31%,,,,,
player,201912150sdg,min,WattAr01,special_teams,0,,,,,
player,201912150sdg,min,WattAr01,st_pct,0%,,,,,
player,201912150sdg,min,JohnJa09,pos,NT,,,,,
player,201912150sdg,min,JohnJa09,offense,0,,,,,
player,201912150sdg,min,JohnJa09,off_pct,0%,,,,,
player,201912150sdg,min,JohnJa09,defense,14,,,,,
player,201912150sdg,min,JohnJa09,def_pct,23%,,,,,
player,201912150sdg,min,JohnJa09,special_teams,0,,,,,
player,201912150sdg,min,JohnJa09,st_pct,0%,,,,,
player,201912150sdg,min,RhodXa00,pos,CB,,,,,
player,201912150sdg,min,RhodXa00,offense,0,,,,,
player,201912150sdg,min,RhodXa00,off_pct,0%,,,,,
player,201912150sdg,min,RhodXa00,defense,14,,,,,
player,201912150sdg,min,RhodXa00,def_pct,23%,,,,,
player,201912150sdg,min,RhodXa00,special_teams,0,,,,,
player,201912150sdg,min,RhodXa00,st_pct,0%,,,,,
player,201912150sdg,min,SendAn00,pos,SS,,,,,
player,201912150sdg,min,SendAn00,offense,0,,,,,
player,201912150sdg,min,SendAn00,off_pct,0%,,,,,
player,201912150sdg,min,SendAn00,defense,12,,,,,
player,201912150sdg,min,SendAn00,def_pct,19%,,,,,
player,201912150sdg,min,SendAn00,special_teams,17,,,,,
player,201912150sdg,min,SendAn00,st_pct,68%,,,,,
player,201912150sdg,min,BoydKr00,pos,CB,,,,,
player,201912150sdg,min,BoydKr00,offense,0,,,,,
player,201912150sdg,min,BoydKr00,off_pct,0%,,,,,
player,201912150sdg,min,BoydKr00,defense,7,,,,,
player,201912150sdg,min,BoydKr00,def_pct,11%,,,,,
player,201912150sdg,min,BoydKr00,special_teams,17,,,,,
player,201912150sdg,min,BoydKr00,st_pct,68%,,,,,
player,201912150sdg,min,BrotKe00,pos,LB,,,,,
player,201912150sdg,min,BrotKe00,offense,0,,,,,
player,201912150sdg,min,BrotKe00,off_pct,0%,,,,,
player,201912150sdg,min,BrotKe00,defense,6,,,,,
player,201912150sdg,min,BrotKe00,def_pct,10%,,,,,
player,201912150sdg,min,BrotKe00,special_teams,15,,,,,
player,201912150sdg,min,BrotKe00,st_pct,60%,,,,,
player,201912150sdg,min,SmitCa01,pos,LB,,,,,
player,201912150sdg,min,SmitCa01,offense,0,,,,,
player,201912150sdg,min,SmitCa01,off_pct,0%,,,,,
player,201912150sdg,min,SmitCa01,defense,1,,,,,
player,201912150sdg,min,SmitCa01,def_pct,2%,,,,,
player,201912150sdg,min,SmitCa01,special_teams,9,,,,,
player,201912150sdg,min,SmitCa01,st_pct,36%,,,,,
player,201912150sdg,min,BailDa00,pos,K,,,,,
player,201912150sdg,min,BailDa00,offense,0,,,,,
player,201912150sdg,min,BailDa00,off_pct,0%,,,,,
player,201912150sdg,min,BailDa00,defense,0,,,,,
player,201912150sdg,min,BailDa00,def_pct,0%,,,,,
player,201912150sdg,min,BailDa00,special_teams,17,,,,,
player,201912150sdg,min,BailDa00,st_pct,68%,,,,,
player,201912150sdg,min,ColqBr00,pos,P,,,,,
player,201912150sdg,min,ColqBr00,offense,0,,,,,
player,201912150sdg,min,ColqBr00,off_pct,0%,,,,,
player,201912150sdg,min,ColqBr00,defense,0,,,,,
player,201912150sdg,min,ColqBr00,def_pct,0%,,,,,
player,201912150sdg,min,ColqBr00,special_teams,10,,,,,
player,201912150sdg,min,ColqBr00,st_pct,40%,,,,,
player,201912150sdg,min,CuttAu00,pos,LS,,,,,
player,201912150sdg,min,CuttAu00,offense,0,,,,,
player,201912150sdg,min,CuttAu00,off_pct,0%,,,,,
player,201912150sdg,min,CuttAu00,defense,0,,,,,
player,201912150sdg,min,CuttAu00,def_pct,0%,,,,,
player,201912150sdg,min,CuttAu00,special_teams,10,,,,,
player,201912150sdg,min,CuttAu00,st_pct,40%,,,,,
