game,2019,7,20191020,201910200nyg,crd,"Arizona Cardinals",27,nyg,"New York Giants",21
player,201910200nyg,crd,EdmoCh00,offense,61,,,,,
player,201910200nyg,crd,EdmoCh00,off_pct,94%,,,,,
player,201910200nyg,crd,EdmoCh00,defense,0,,,,,
player,201910200nyg,crd,EdmoCh00,def_pct,0%,,,,,
player,201910200nyg,crd,EdmoCh00,special_teams,6,,,,,
player,201910200nyg,crd,EdmoCh00,st_pct,21%,,,,,
player,201910200nyg,crd,SherTr00,pos,WR,,,,,
player,201910200nyg,crd,SherTr00,offense,53,,,,,
player,201910200nyg,crd,SherTr00,off_pct,82%,,,,,
player,201910200nyg,crd,SherTr00,defense,0,,,,,
player,201910200nyg,crd,SherTr00,def_pct,0%,,,,,
player,201910200nyg,crd,SherTr00,special_teams,13,,,,,
player,201910200nyg,crd,SherTr00,st_pct,45%,,,,,
player,201910200nyg,crd,ByrdDa00,pos,WR,,,,,
player,201910200nyg,crd,ByrdDa00,offense,52,,,,,
player,201910200nyg,crd,ByrdDa00,off_pct,80%,,,,,
player,201910200nyg,crd,ByrdDa00,defense,0,,,,,
player,201910200nyg,crd,ByrdDa00,def_pct,0%,,,,,
player,201910200nyg,crd,ByrdDa00,special_teams,0,,,,,
player,201910200nyg,crd,ByrdDa00,st_pct,0%,,,,,
player,201910200nyg,crd,FitzLa00,pos,WR,,,,,
player,201910200nyg,crd,FitzLa00,offense,48,,,,,
player,201910200nyg,crd,FitzLa00,off_pct,74%,,,,,
player,201910200nyg,crd,FitzLa00,defense,0,,,,,
player,201910200nyg,crd,FitzLa00,def_pct,0%,,,,,
player,201910200nyg,crd,FitzLa00,special_teams,0,,,,,
player,201910200nyg,crd,FitzLa00,st_pct,0%,,,,,
player,201910200nyg,crd,WillMa04,pos,TE,,,,,
player,201910200nyg,crd,WillMa04,offense,32,,,,,
player,201910200nyg,crd,WillMa04,off_pct,49%,,,,,
player,201910200nyg,crd,WillMa04,defense,0,,,,,
player,201910200nyg,crd,WillMa04,def_pct,0%,,,,,
player,201910200nyg,crd,WillMa04,special_teams,15,,,,,
player,201910200nyg,crd,WillMa04,st_pct,52%,,,,,
player,201910200nyg,crd,ClayCh00,pos,TE,,,,,
player,201910200nyg,crd,ClayCh00,offense,30,,,,,
player,201910200nyg,crd,ClayCh00,off_pct,46%,,,,,
player,201910200nyg,crd,ClayCh00,defense,0,,,,,
player,201910200nyg,crd,ClayCh00,def_pct,0%,,,,,
player,201910200nyg,crd,ClayCh00,special_teams,2,,,,,
player,201910200nyg,crd,ClayCh00,st_pct,7%,,,,,
player,201910200nyg,crd,CoopPh00,pos,WR,,,,,
player,201910200nyg,crd,CoopPh00,offense,23,,,,,
player,201910200nyg,crd,CoopPh00,off_pct,35%,,,,,
player,201910200nyg,crd,CoopPh00,defense,0,,,,,
player,201910200nyg,crd,CoopPh00,def_pct,0%,,,,,
player,201910200nyg,crd,CoopPh00,special_teams,8,,,,,
player,201910200nyg,crd,CoopPh00,st_pct,28%,,,,,
player,201910200nyg,crd,IsabAn00,pos,WR,,,,,
player,201910200nyg,crd,IsabAn00,offense,10,,,,,
player,201910200nyg,crd,IsabAn00,off_pct,15%,,,,,
player,201910200nyg,crd,IsabAn00,defense,0,,,,,
player,201910200nyg,crd,IsabAn00,def_pct,0%,,,,,
player,201910200nyg,crd,IsabAn00,special_teams,11,,,,,
player,201910200nyg,crd,IsabAn00,st_pct,38%,,,,,
player,201910200nyg,crd,DaniDa02,pos,TE,,,,,
player,201910200nyg,crd,DaniDa02,offense,8,,,,,
player,201910200nyg,crd,DaniDa02,off_pct,12%,,,,,
player,201910200nyg,crd,DaniDa02,defense,0,,,,,
player,201910200nyg,crd,DaniDa02,def_pct,0%,,,,,
player,201910200nyg,crd,DaniDa02,special_teams,17,,,,,
player,201910200nyg,crd,DaniDa02,st_pct,59%,,,,,
player,201910200nyg,crd,JohnKe07,pos,WR,,,,,
player,201910200nyg,crd,JohnKe07,offense,5,,,,,
player,201910200nyg,crd,JohnKe07,off_pct,8%,,,,,
player,201910200nyg,crd,JohnKe07,defense,0,,,,,
player,201910200nyg,crd,JohnKe07,def_pct,0%,,,,,
player,201910200nyg,crd,JohnKe07,special_teams,1,,,,,
player,201910200nyg,crd,JohnKe07,st_pct,3%,,,,,
player,201910200nyg,crd,JohnDa08,pos,RB,,,,,
player,201910200nyg,crd,JohnDa08,offense,3,,,,,
player,201910200nyg,crd,JohnDa08,off_pct,5%,,,,,
player,201910200nyg,crd,JohnDa08,defense,0,,,,,
player,201910200nyg,crd,JohnDa08,def_pct,0%,,,,,
player,201910200nyg,crd,JohnDa08,special_teams,0,,,,,
player,201910200nyg,crd,JohnDa08,st_pct,0%,,,,,
player,201910200nyg,crd,HickJo00,pos,LB,,,,,
player,201910200nyg,crd,HickJo00,offense,0,,,,,
player,201910200nyg,crd,HickJo00,off_pct,0%,,,,,
player,201910200nyg,crd,HickJo00,defense,71,,,,,
player,201910200nyg,crd,HickJo00,def_pct,100%,,,,,
player,201910200nyg,crd,HickJo00,special_teams,6,,,,,
player,201910200nyg,crd,HickJo00,st_pct,21%,,,,,
player,201910200nyg,crd,PetePa00,pos,CB,,,,,
player,201910200nyg,crd,PetePa00,offense,0,,,,,
player,201910200nyg,crd,PetePa00,off_pct,0%,,,,,
player,201910200nyg,crd,PetePa00,defense,71,,,,,
player,201910200nyg,crd,PetePa00,def_pct,100%,,,,,
player,201910200nyg,crd,PetePa00,special_teams,6,,,,,
player,201910200nyg,crd,PetePa00,st_pct,21%,,,,,
player,201910200nyg,crd,BakeBu00,pos,FS,,,,,
player,201910200nyg,crd,BakeBu00,offense,0,,,,,
player,201910200nyg,crd,BakeBu00,off_pct,0%,,,,,
player,201910200nyg,crd,BakeBu00,defense,71,,,,,
player,201910200nyg,crd,BakeBu00,def_pct,100%,,,,,
player,201910200nyg,crd,BakeBu00,special_teams,6,,,,,
player,201910200nyg,crd,BakeBu00,st_pct,21%,,,,,
player,201910200nyg,crd,MurpBy00,pos,CB,,,,,
player,201910200nyg,crd,MurpBy00,offense,0,,,,,
player,201910200nyg,crd,MurpBy00,off_pct,0%,,,,,
player,201910200nyg,crd,MurpBy00,defense,71,,,,,
player,201910200nyg,crd,MurpBy00,def_pct,100%,,,,,
player,201910200nyg,crd,MurpBy00,special_teams,2,,,,,
player,201910200nyg,crd,MurpBy00,st_pct,7%,,,,,
player,201910200nyg,crd,ThomDe06,pos,SS,,,,,
player,201910200nyg,crd,ThomDe06,offense,0,,,,,
player,201910200nyg,crd,ThomDe06,off_pct,0%,,,,,
player,201910200nyg,crd,ThomDe06,defense,64,,,,,
player,201910200nyg,crd,ThomDe06,def_pct,90%,,,,,
player,201910200nyg,crd,ThomDe06,special_teams,6,,,,,
player,201910200nyg,crd,ThomDe06,st_pct,21%,,,,,
player,201910200nyg,crd,BrocTr00,pos,CB,,,,,
player,201910200nyg,crd,BrocTr00,offense,0,,,,,
player,201910200nyg,crd,BrocTr00,off_pct,0%,,,,,
player,201910200nyg,crd,BrocTr00,defense,64,,,,,
player,201910200nyg,crd,BrocTr00,def_pct,90%,,,,,
player,201910200nyg,crd,BrocTr00,special_teams,2,,,,,
player,201910200nyg,crd,BrocTr00,st_pct,7%,,,,,
player,201910200nyg,crd,ReddHa00,pos,LB,,,,,
player,201910200nyg,crd,ReddHa00,offense,0,,,,,
player,201910200nyg,crd,ReddHa00,off_pct,0%,,,,,
player,201910200nyg,crd,ReddHa00,defense,64,,,,,
player,201910200nyg,crd,ReddHa00,def_pct,90%,,,,,
player,201910200nyg,crd,ReddHa00,special_teams,0,,,,,
player,201910200nyg,crd,ReddHa00,st_pct,0%,,,,,
player,201910200nyg,crd,JoneCh03,pos,LB,,,,,
player,201910200nyg,crd,JoneCh03,offense,0,,,,,
player,201910200nyg,crd,JoneCh03,off_pct,0%,,,,,
player,201910200nyg,crd,JoneCh03,defense,63,,,,,
player,201910200nyg,crd,JoneCh03,def_pct,89%,,,,,
player,201910200nyg,crd,JoneCh03,special_teams,0,,,,,
player,201910200nyg,crd,JoneCh03,st_pct,0%,,,,,
player,201910200nyg,crd,PeteCo00,pos,NT,,,,,
player,201910200nyg,crd,PeteCo00,offense,0,,,,,
player,201910200nyg,crd,PeteCo00,off_pct,0%,,,,,
player,201910200nyg,crd,PeteCo00,defense,51,,,,,
player,201910200nyg,crd,PeteCo00,def_pct,72%,,,,,
player,201910200nyg,crd,PeteCo00,special_teams,12,,,,,
player,201910200nyg,crd,PeteCo00,st_pct,41%,,,,,
player,201910200nyg,crd,SuggTe99,pos,LB,,,,,
player,201910200nyg,crd,SuggTe99,offense,0,,,,,
player,201910200nyg,crd,SuggTe99,off_pct,0%,,,,,
player,201910200nyg,crd,SuggTe99,defense,50,,,,,
player,201910200nyg,crd,SuggTe99,def_pct,70%,,,,,
player,201910200nyg,crd,SuggTe99,special_teams,0,,,,,
player,201910200nyg,crd,SuggTe99,st_pct,0%,,,,,
player,201910200nyg,crd,GuntRo00,pos,DE,,,,,
player,201910200nyg,crd,GuntRo00,offense,0,,,,,
player,201910200nyg,crd,GuntRo00,off_pct,0%,,,,,
player,201910200nyg,crd,GuntRo00,defense,39,,,,,
player,201910200nyg,crd,GuntRo00,def_pct,55%,,,,,
player,201910200nyg,crd,GuntRo00,special_teams,6,,,,,
player,201910200nyg,crd,GuntRo00,st_pct,21%,,,,,
player,201910200nyg,crd,BullJo00,pos,DE,,,,,
player,201910200nyg,crd,BullJo00,offense,0,,,,,
player,201910200nyg,crd,BullJo00,off_pct,0%,,,,,
player,201910200nyg,crd,BullJo00,defense,33,,,,,
player,201910200nyg,crd,BullJo00,def_pct,46%,,,,,
player,201910200nyg,crd,BullJo00,special_teams,6,,,,,
player,201910200nyg,crd,BullJo00,st_pct,21%,,,,,
player,201910200nyg,crd,MarsCa00,pos,LB,,,,,
player,201910200nyg,crd,MarsCa00,offense,0,,,,,
player,201910200nyg,crd,MarsCa00,off_pct,0%,,,,,
player,201910200nyg,crd,MarsCa00,defense,25,,,,,
player,201910200nyg,crd,MarsCa00,def_pct,35%,,,,,
player,201910200nyg,crd,MarsCa00,special_teams,11,,,,,
player,201910200nyg,crd,MarsCa00,st_pct,38%,,,,,
player,201910200nyg,crd,KerrZa00,pos,DE,,,,,
player,201910200nyg,crd,KerrZa00,offense,0,,,,,
player,201910200nyg,crd,KerrZa00,off_pct,0%,,,,,
player,201910200nyg,crd,KerrZa00,defense,13,,,,,
player,201910200nyg,crd,KerrZa00,def_pct,18%,,,,,
player,201910200nyg,crd,KerrZa00,special_teams,0,,,,,
player,201910200nyg,crd,KerrZa00,st_pct,0%,,,,,
player,201910200nyg,crd,ReedBr00,pos,LB,,,,,
player,201910200nyg,crd,ReedBr00,offense,0,,,,,
player,201910200nyg,crd,ReedBr00,off_pct,0%,,,,,
player,201910200nyg,crd,ReedBr00,defense,11,,,,,
player,201910200nyg,crd,ReedBr00,def_pct,15%,,,,,
player,201910200nyg,crd,ReedBr00,special_teams,16,,,,,
player,201910200nyg,crd,ReedBr00,st_pct,55%,,,,,
player,201910200nyg,crd,WalkJo01,pos,LB,,,,,
player,201910200nyg,crd,WalkJo01,offense,0,,,,,
player,201910200nyg,crd,WalkJo01,off_pct,0%,,,,,
player,201910200nyg,crd,WalkJo01,defense,7,,,,,
player,201910200nyg,crd,WalkJo01,def_pct,10%,,,,,
player,201910200nyg,crd,WalkJo01,special_teams,23,,,,,
player,201910200nyg,crd,WalkJo01,st_pct,79%,,,,,
player,201910200nyg,crd,ThomJa04,pos,FS,,,,,
player,201910200nyg,crd,ThomJa04,offense,0,,,,,
player,201910200nyg,crd,ThomJa04,off_pct,0%,,,,,
player,201910200nyg,crd,ThomJa04,defense,7,,,,,
player,201910200nyg,crd,ThomJa04,def_pct,10%,,,,,
player,201910200nyg,crd,ThomJa04,special_teams,6,,,,,
player,201910200nyg,crd,ThomJa04,st_pct,21%,,,,,
player,201910200nyg,crd,McDoCl99,pos,DE,,,,,
player,201910200nyg,crd,McDoCl99,offense,0,,,,,
player,201910200nyg,crd,McDoCl99,off_pct,0%,,,,,
player,201910200nyg,crd,McDoCl99,defense,6,,,,,
player,201910200nyg,crd,McDoCl99,def_pct,8%,,,,,
player,201910200nyg,crd,McDoCl99,special_teams,0,,,,,
player,201910200nyg,crd,McDoCl99,st_pct,0%,,,,,
player,201910200nyg,crd,BanjCh00,pos,FS,,,,,
player,201910200nyg,crd,BanjCh00,offense,0,,,,,
player,201910200nyg,crd,BanjCh00,off_pct,0%,,,,,
player,201910200nyg,crd,BanjCh00,defense,0,,,,,
player,201910200nyg,crd,BanjCh00,def_pct,0%,,,,,
player,201910200nyg,crd,BanjCh00,special_teams,21,,,,,
player,201910200nyg,crd,BanjCh00,st_pct,72%,,,,,
player,201910200nyg,crd,GardDe01,pos,LB,,,,,
player,201910200nyg,crd,GardDe01,offense,0,,,,,
player,201910200nyg,crd,GardDe01,off_pct,0%,,,,,
player,201910200nyg,crd,GardDe01,defense,0,,,,,
player,201910200nyg,crd,GardDe01,def_pct,0%,,,,,
player,201910200nyg,crd,GardDe01,special_teams,19,,,,,
player,201910200nyg,crd,GardDe01,st_pct,66%,,,,,
player,201910200nyg,crd,PeteKe01,pos,CB,,,,,
player,201910200nyg,crd,PeteKe01,offense,0,,,,,
player,201910200nyg,crd,PeteKe01,off_pct,0%,,,,,
player,201910200nyg,crd,PeteKe01,defense,0,,,,,
player,201910200nyg,crd,PeteKe01,def_pct,0%,,,,,
player,201910200nyg,crd,PeteKe01,special_teams,12,,,,,
player,201910200nyg,crd,PeteKe01,st_pct,41%,,,,,
player,201910200nyg,crd,GonzZa00,pos,K,,,,,
player,201910200nyg,crd,GonzZa00,offense,0,,,,,
player,201910200nyg,crd,GonzZa00,off_pct,0%,,,,,
player,201910200nyg,crd,GonzZa00,defense,0,,,,,
player,201910200nyg,crd,GonzZa00,def_pct,0%,,,,,
player,201910200nyg,crd,GonzZa00,special_teams,12,,,,,
player,201910200nyg,crd,GonzZa00,st_pct,41%,,,,,
player,201910200nyg,crd,BrewAa00,pos,LS,,,,,
player,201910200nyg,crd,BrewAa00,offense,0,,,,,
player,201910200nyg,crd,BrewAa00,off_pct,0%,,,,,
player,201910200nyg,crd,BrewAa00,defense,0,,,,,
player,201910200nyg,crd,BrewAa00,def_pct,0%,,,,,
player,201910200nyg,crd,BrewAa00,special_teams,11,,,,,
player,201910200nyg,crd,BrewAa00,st_pct,38%,,,,,
player,201910200nyg,crd,LeexAn20,pos,P,,,,,
player,201910200nyg,crd,LeexAn20,offense,0,,,,,
player,201910200nyg,crd,LeexAn20,off_pct,0%,,,,,
player,201910200nyg,crd,LeexAn20,defense,0,,,,,
player,201910200nyg,crd,LeexAn20,def_pct,0%,,,,,
player,201910200nyg,crd,LeexAn20,special_teams,11,,,,,
player,201910200nyg,crd,LeexAn20,st_pct,38%,,,,,
player,201910200nyg,crd,WashCh01,pos,FS,,,,,
player,201910200nyg,crd,WashCh01,offense,0,,,,,
player,201910200nyg,crd,WashCh01,off_pct,0%,,,,,
player,201910200nyg,crd,WashCh01,defense,0,,,,,
player,201910200nyg,crd,WashCh01,def_pct,0%,,,,,
player,201910200nyg,crd,WashCh01,special_teams,10,,,,,
player,201910200nyg,crd,WashCh01,st_pct,34%,,,,,
player,201910200nyg,crd,ColeMa02,pos,C,,,,,
player,201910200nyg,crd,ColeMa02,offense,0,,,,,
player,201910200nyg,crd,ColeMa02,off_pct,0%,,,,,
player,201910200nyg,crd,ColeMa02,defense,0,,,,,
player,201910200nyg,crd,ColeMa02,def_pct,0%,,,,,
player,201910200nyg,crd,ColeMa02,special_teams,6,,,,,
player,201910200nyg,crd,ColeMa02,st_pct,21%,,,,,
player,201910200nyg,crd,MileJo00,pos,T,,,,,
player,201910200nyg,crd,MileJo00,offense,0,,,,,
player,201910200nyg,crd,MileJo00,off_pct,0%,,,,,
player,201910200nyg,crd,MileJo00,defense,0,,,,,
player,201910200nyg,crd,MileJo00,def_pct,0%,,,,,
player,201910200nyg,crd,MileJo00,special_teams,6,,,,,
player,201910200nyg,crd,MileJo00,st_pct,21%,,,,,
player,201910200nyg,crd,WillTr05,pos,CB,,,,,
player,201910200nyg,crd,WillTr05,offense,0,,,,,
player,201910200nyg,crd,WillTr05,off_pct,0%,,,,,
player,201910200nyg,crd,WillTr05,defense,0,,,,,
player,201910200nyg,crd,WillTr05,def_pct,0%,,,,,
player,201910200nyg,crd,WillTr05,special_teams,6,,,,,
player,201910200nyg,crd,WillTr05,st_pct,21%,,,,,
