game,2019,12,20191124,201911240phi,sea,"Seattle Seahawks",17,phi,"Philadelphia Eagles",9
player,201911240phi,sea,MyerJa00,punt_yds,0,,,,,
player,201911240phi,sea,MyerJa00,punt_yds_per_punt,,,,,,
player,201911240phi,sea,MyerJa00,punt_long,0,,,,,
player,201911240phi,sea,DickMi00,xpm,,,,,,
player,201911240phi,sea,DickMi00,xpa,,,,,,
player,201911240phi,sea,DickMi00,fgm,,,,,,
player,201911240phi,sea,DickMi00,fga,,,,,,
player,201911240phi,sea,DickMi00,punt,7,,,,,
player,201911240phi,sea,DickMi00,punt_yds,273,,,,,
player,201911240phi,sea,DickMi00,punt_yds_per_punt,39.0,,,,,
player,201911240phi,sea,DickMi00,punt_long,50,,,,,
player,201911240phi,phi,JohnCa02,xpm,,,,,,
player,201911240phi,phi,JohnCa02,xpa,,,,,,
player,201911240phi,phi,JohnCa02,fgm,,,,,,
player,201911240phi,phi,JohnCa02,fga,,,,,,
player,201911240phi,phi,JohnCa02,punt,4,,,,,
player,201911240phi,phi,JohnCa02,punt_yds,164,,,,,
player,201911240phi,phi,JohnCa02,punt_yds_per_punt,41.0,,,,,
player,201911240phi,phi,JohnCa02,punt_long,46,,,,,
player,201911240phi,phi,ElliJa03,xpm,,,,,,
player,201911240phi,phi,ElliJa03,xpa,,,,,,
player,201911240phi,phi,ElliJa03,fgm,1,,,,,
player,201911240phi,phi,ElliJa03,fga,1,,,,,
player,201911240phi,phi,ElliJa03,punt,0,,,,,
player,201911240phi,phi,ElliJa03,punt_yds,0,,,,,
player,201911240phi,phi,ElliJa03,punt_yds_per_punt,,,,,,
player,201911240phi,phi,ElliJa03,punt_long,0,,,,,
player,201911240phi,phi,SeumIs00,pos,G,,,,,
player,201911240phi,phi,SeumIs00,offense,76,,,,,
player,201911240phi,phi,SeumIs00,off_pct,100%,,,,,
player,201911240phi,phi,SeumIs00,defense,0,,,,,
player,201911240phi,phi,SeumIs00,def_pct,0%,,,,,
player,201911240phi,phi,SeumIs00,special_teams,1,,,,,
player,201911240phi,phi,SeumIs00,st_pct,5%,,,,,
player,201911240phi,phi,WentCa00,pos,QB,,,,,
player,201911240phi,phi,WentCa00,offense,76,,,,,
player,201911240phi,phi,WentCa00,off_pct,100%,,,,,
player,201911240phi,phi,WentCa00,defense,0,,,,,
player,201911240phi,phi,WentCa00,def_pct,0%,,,,,
player,201911240phi,phi,WentCa00,special_teams,0,,,,,
player,201911240phi,phi,WentCa00,st_pct,0%,,,,,
player,201911240phi,phi,PeteJa21,pos,T,,,,,
player,201911240phi,phi,PeteJa21,offense,76,,,,,
player,201911240phi,phi,PeteJa21,off_pct,100%,,,,,
player,201911240phi,phi,PeteJa21,defense,0,,,,,
player,201911240phi,phi,PeteJa21,def_pct,0%,,,,,
player,201911240phi,phi,PeteJa21,special_teams,0,,,,,
player,201911240phi,phi,PeteJa21,st_pct,0%,,,,,
player,201911240phi,phi,KelcJa00,pos,C,,,,,
player,201911240phi,phi,KelcJa00,offense,76,,,,,
player,201911240phi,phi,KelcJa00,off_pct,100%,,,,,
player,201911240phi,phi,KelcJa00,defense,0,,,,,
player,201911240phi,phi,KelcJa00,def_pct,0%,,,,,
player,201911240phi,phi,KelcJa00,special_teams,0,,,,,
player,201911240phi,phi,KelcJa00,st_pct,0%,,,,,
player,201911240phi,phi,MattJo00,pos,WR,,,,,
player,201911240phi,phi,MattJo00,offense,73,,,,,
player,201911240phi,phi,MattJo00,off_pct,96%,,,,,
player,201911240phi,phi,MattJo00,defense,0,,,,,
player,201911240phi,phi,MattJo00,def_pct,0%,,,,,
player,201911240phi,phi,MattJo00,special_teams,0,,,,,
player,201911240phi,phi,MattJo00,st_pct,0%,,,,,
player,201911240phi,phi,GoedDa00,pos,TE,,,,,
player,201911240phi,phi,GoedDa00,offense,66,,,,,
player,201911240phi,phi,GoedDa00,off_pct,87%,,,,,
player,201911240phi,phi,GoedDa00,defense,0,,,,,
player,201911240phi,phi,GoedDa00,def_pct,0%,,,,,
player,201911240phi,phi,GoedDa00,special_teams,9,,,,,
player,201911240phi,phi,GoedDa00,st_pct,41%,,,,,
player,201911240phi,phi,ErtzZa00,pos,TE,,,,,
player,201911240phi,phi,ErtzZa00,offense,66,,,,,
player,201911240phi,phi,ErtzZa00,off_pct,87%,,,,,
player,201911240phi,phi,ErtzZa00,defense,0,,,,,
player,201911240phi,phi,ErtzZa00,def_pct,0%,,,,,
player,201911240phi,phi,ErtzZa00,special_teams,0,,,,,
player,201911240phi,phi,ErtzZa00,st_pct,0%,,,,,
player,201911240phi,phi,VaitHa00,pos,T,,,,,
player,201911240phi,phi,VaitHa00,offense,65,,,,,
player,201911240phi,phi,VaitHa00,off_pct,86%,,,,,
player,201911240phi,phi,VaitHa00,defense,0,,,,,
player,201911240phi,phi,VaitHa00,def_pct,0%,,,,,
player,201911240phi,phi,VaitHa00,special_teams,1,,,,,
player,201911240phi,phi,VaitHa00,st_pct,5%,,,,,
player,201911240phi,phi,SandMi01,pos,RB,,,,,
player,201911240phi,phi,SandMi01,offense,64,,,,,
player,201911240phi,phi,SandMi01,off_pct,84%,,,,,
player,201911240phi,phi,SandMi01,defense,0,,,,,
player,201911240phi,phi,SandMi01,def_pct,0%,,,,,
player,201911240phi,phi,SandMi01,special_teams,0,,,,,
player,201911240phi,phi,SandMi01,st_pct,0%,,,,,
player,201911240phi,phi,ArceJJ00,pos,WR,,,,,
player,201911240phi,phi,ArceJJ00,offense,54,,,,,
player,201911240phi,phi,ArceJJ00,off_pct,71%,,,,,
player,201911240phi,phi,ArceJJ00,defense,0,,,,,
player,201911240phi,phi,ArceJJ00,def_pct,0%,,,,,
player,201911240phi,phi,ArceJJ00,special_teams,0,,,,,
player,201911240phi,phi,ArceJJ00,st_pct,0%,,,,,
player,201911240phi,phi,PryoMa00,pos,T,,,,,
player,201911240phi,phi,PryoMa00,offense,43,,,,,
player,201911240phi,phi,PryoMa00,off_pct,57%,,,,,
player,201911240phi,phi,PryoMa00,defense,0,,,,,
player,201911240phi,phi,PryoMa00,def_pct,0%,,,,,
player,201911240phi,phi,PryoMa00,special_teams,1,,,,,
player,201911240phi,phi,PryoMa00,st_pct,5%,,,,,
player,201911240phi,phi,WardGr02,pos,WR,,,,,
player,201911240phi,phi,WardGr02,offense,37,,,,,
player,201911240phi,phi,WardGr02,off_pct,49%,,,,,
player,201911240phi,phi,WardGr02,defense,0,,,,,
player,201911240phi,phi,WardGr02,def_pct,0%,,,,,
player,201911240phi,phi,WardGr02,special_teams,7,,,,,
player,201911240phi,phi,WardGr02,st_pct,32%,,,,,
player,201911240phi,phi,DillAn00,pos,T,,,,,
player,201911240phi,phi,DillAn00,offense,36,,,,,
player,201911240phi,phi,DillAn00,off_pct,47%,,,,,
player,201911240phi,phi,DillAn00,defense,0,,,,,
player,201911240phi,phi,DillAn00,def_pct,0%,,,,,
player,201911240phi,phi,DillAn00,special_teams,1,,,,,
player,201911240phi,phi,DillAn00,st_pct,5%,,,,,
player,201911240phi,phi,BrooBr00,pos,G,,,,,
player,201911240phi,phi,BrooBr00,offense,12,,,,,
player,201911240phi,phi,BrooBr00,off_pct,16%,,,,,
player,201911240phi,phi,BrooBr00,defense,0,,,,,
player,201911240phi,phi,BrooBr00,def_pct,0%,,,,,
player,201911240phi,phi,BrooBr00,special_teams,1,,,,,
player,201911240phi,phi,BrooBr00,st_pct,5%,,,,,
player,201911240phi,phi,AjayJa00,pos,RB,,,,,
player,201911240phi,phi,AjayJa00,offense,9,,,,,
player,201911240phi,phi,AjayJa00,off_pct,12%,,,,,
player,201911240phi,phi,AjayJa00,defense,0,,,,,
player,201911240phi,phi,AjayJa00,def_pct,0%,,,,,
player,201911240phi,phi,AjayJa00,special_teams,0,,,,,
player,201911240phi,phi,AjayJa00,st_pct,0%,,,,,
player,201911240phi,phi,HollMa00,pos,WR,,,,,
player,201911240phi,phi,HollMa00,offense,4,,,,,
player,201911240phi,phi,HollMa00,off_pct,5%,,,,,
player,201911240phi,phi,HollMa00,defense,0,,,,,
player,201911240phi,phi,HollMa00,def_pct,0%,,,,,
player,201911240phi,phi,HollMa00,special_teams,4,,,,,
player,201911240phi,phi,HollMa00,st_pct,18%,,,,,
player,201911240phi,phi,ScotBo02,pos,RB,,,,,
player,201911240phi,phi,ScotBo02,offense,3,,,,,
player,201911240phi,phi,ScotBo02,off_pct,4%,,,,,
player,201911240phi,phi,ScotBo02,defense,0,,,,,
player,201911240phi,phi,ScotBo02,def_pct,0%,,,,,
player,201911240phi,phi,ScotBo02,special_teams,4,,,,,
player,201911240phi,phi,ScotBo02,st_pct,18%,,,,,
player,201911240phi,phi,JenkMa99,pos,SS,,,,,
player,201911240phi,phi,JenkMa99,offense,0,,,,,
player,201911240phi,phi,JenkMa99,off_pct,0%,,,,,
player,201911240phi,phi,JenkMa99,defense,65,,,,,
player,201911240phi,phi,JenkMa99,def_pct,100%,,,,,
player,201911240phi,phi,JenkMa99,special_teams,7,,,,,
player,201911240phi,phi,JenkMa99,st_pct,32%,,,,,
player,201911240phi,phi,BradNi00,pos,LB,,,,,
player,201911240phi,phi,BradNi00,offense,0,,,,,
player,201911240phi,phi,BradNi00,off_pct,0%,,,,,
player,201911240phi,phi,BradNi00,defense,65,,,,,
player,201911240phi,phi,BradNi00,def_pct,100%,,,,,
player,201911240phi,phi,BradNi00,special_teams,0,,,,,
player,201911240phi,phi,BradNi00,st_pct,0%,,,,,
player,201911240phi,phi,McLeRo00,pos,FS,,,,,
player,201911240phi,phi,McLeRo00,offense,0,,,,,
player,201911240phi,phi,McLeRo00,off_pct,0%,,,,,
player,201911240phi,phi,McLeRo00,defense,64,,,,,
player,201911240phi,phi,McLeRo00,def_pct,98%,,,,,
player,201911240phi,phi,McLeRo00,special_teams,6,,,,,
player,201911240phi,phi,McLeRo00,st_pct,27%,,,,,
player,201911240phi,phi,MillJa02,pos,CB,,,,,
player,201911240phi,phi,MillJa02,offense,0,,,,,
player,201911240phi,phi,MillJa02,off_pct,0%,,,,,
player,201911240phi,phi,MillJa02,defense,62,,,,,
player,201911240phi,phi,MillJa02,def_pct,95%,,,,,
player,201911240phi,phi,MillJa02,special_teams,0,,,,,
player,201911240phi,phi,MillJa02,st_pct,0%,,,,,
player,201911240phi,phi,DarbRo00,pos,CB,,,,,
player,201911240phi,phi,DarbRo00,offense,0,,,,,
player,201911240phi,phi,DarbRo00,off_pct,0%,,,,,
player,201911240phi,phi,DarbRo00,defense,61,,,,,
player,201911240phi,phi,DarbRo00,def_pct,94%,,,,,
player,201911240phi,phi,DarbRo00,special_teams,0,,,,,
player,201911240phi,phi,DarbRo00,st_pct,0%,,,,,
player,201911240phi,phi,BarnDe01,pos,DE,,,,,
player,201911240phi,phi,BarnDe01,offense,0,,,,,
player,201911240phi,phi,BarnDe01,off_pct,0%,,,,,
player,201911240phi,phi,BarnDe01,defense,53,,,,,
player,201911240phi,phi,BarnDe01,def_pct,82%,,,,,
player,201911240phi,phi,BarnDe01,special_teams,3,,,,,
player,201911240phi,phi,BarnDe01,st_pct,14%,,,,,
player,201911240phi,phi,GrahBr99,pos,DE,,,,,
player,201911240phi,phi,GrahBr99,offense,0,,,,,
player,201911240phi,phi,GrahBr99,off_pct,0%,,,,,
player,201911240phi,phi,GrahBr99,defense,51,,,,,
player,201911240phi,phi,GrahBr99,def_pct,78%,,,,,
player,201911240phi,phi,GrahBr99,special_teams,3,,,,,
player,201911240phi,phi,GrahBr99,st_pct,14%,,,,,
player,201911240phi,phi,CoxxFl00,pos,DT,,,,,
player,201911240phi,phi,CoxxFl00,offense,0,,,,,
player,201911240phi,phi,CoxxFl00,off_pct,0%,,,,,
player,201911240phi,phi,CoxxFl00,defense,49,,,,,
player,201911240phi,phi,CoxxFl00,def_pct,75%,,,,,
player,201911240phi,phi,CoxxFl00,special_teams,0,,,,,
player,201911240phi,phi,CoxxFl00,st_pct,0%,,,,,
player,201911240phi,phi,MaddAv00,pos,CB,,,,,
player,201911240phi,phi,MaddAv00,offense,0,,,,,
player,201911240phi,phi,MaddAv00,off_pct,0%,,,,,
player,201911240phi,phi,MaddAv00,defense,45,,,,,
player,201911240phi,phi,MaddAv00,def_pct,69%,,,,,
player,201911240phi,phi,MaddAv00,special_teams,10,,,,,
player,201911240phi,phi,MaddAv00,st_pct,45%,,,,,
player,201911240phi,phi,GerrNa00,pos,LB,,,,,
player,201911240phi,phi,GerrNa00,offense,0,,,,,
player,201911240phi,phi,GerrNa00,off_pct,0%,,,,,
player,201911240phi,phi,GerrNa00,defense,35,,,,,
player,201911240phi,phi,GerrNa00,def_pct,54%,,,,,
player,201911240phi,phi,GerrNa00,special_teams,21,,,,,
player,201911240phi,phi,GerrNa00,st_pct,95%,,,,,
player,201911240phi,phi,JernTi00,pos,DT,,,,,
player,201911240phi,phi,JernTi00,offense,0,,,,,
player,201911240phi,phi,JernTi00,off_pct,0%,,,,,
player,201911240phi,phi,JernTi00,defense,33,,,,,
player,201911240phi,phi,JernTi00,def_pct,51%,,,,,
player,201911240phi,phi,JernTi00,special_teams,0,,,,,
player,201911240phi,phi,JernTi00,st_pct,0%,,,,,
player,201911240phi,phi,RushAn00,pos,DT,,,,,
player,201911240phi,phi,RushAn00,offense,0,,,,,
player,201911240phi,phi,RushAn00,off_pct,0%,,,,,
player,201911240phi,phi,RushAn00,defense,25,,,,,
player,201911240phi,phi,RushAn00,def_pct,38%,,,,,
player,201911240phi,phi,RushAn00,special_teams,4,,,,,
player,201911240phi,phi,RushAn00,st_pct,18%,,,,,
player,201911240phi,phi,CurrVi00,pos,DE,,,,,
player,201911240phi,phi,CurrVi00,offense,0,,,,,
player,201911240phi,phi,CurrVi00,off_pct,0%,,,,,
player,201911240phi,phi,CurrVi00,defense,23,,,,,
player,201911240phi,phi,CurrVi00,def_pct,35%,,,,,
player,201911240phi,phi,CurrVi00,special_teams,3,,,,,
player,201911240phi,phi,CurrVi00,st_pct,14%,,,,,
player,201911240phi,phi,GrugKa00,pos,LB,,,,,
player,201911240phi,phi,GrugKa00,offense,0,,,,,
player,201911240phi,phi,GrugKa00,off_pct,0%,,,,,
player,201911240phi,phi,GrugKa00,defense,22,,,,,
player,201911240phi,phi,GrugKa00,def_pct,34%,,,,,
player,201911240phi,phi,GrugKa00,special_teams,7,,,,,
player,201911240phi,phi,GrugKa00,st_pct,32%,,,,,
player,201911240phi,phi,SweaJo00,pos,DE,,,,,
player,201911240phi,phi,SweaJo00,offense,0,,,,,
player,201911240phi,phi,SweaJo00,off_pct,0%,,,,,
player,201911240phi,phi,SweaJo00,defense,20,,,,,
player,201911240phi,phi,SweaJo00,def_pct,31%,,,,,
player,201911240phi,phi,SweaJo00,special_teams,3,,,,,
player,201911240phi,phi,SweaJo00,st_pct,14%,,,,,
player,201911240phi,phi,EppsMa00,pos,SS,,,,,
player,201911240phi,phi,EppsMa00,offense,0,,,,,
player,201911240phi,phi,EppsMa00,off_pct,0%,,,,,
player,201911240phi,phi,EppsMa00,defense,17,,,,,
player,201911240phi,phi,EppsMa00,def_pct,26%,,,,,
player,201911240phi,phi,EppsMa00,special_teams,14,,,,,
player,201911240phi,phi,EppsMa00,st_pct,64%,,,,,
player,201911240phi,phi,HuggAl01,pos,DT,,,,,
player,201911240phi,phi,HuggAl01,offense,0,,,,,
player,201911240phi,phi,HuggAl01,off_pct,0%,,,,,
player,201911240phi,phi,HuggAl01,defense,15,,,,,
player,201911240phi,phi,HuggAl01,def_pct,23%,,,,,
player,201911240phi,phi,HuggAl01,special_teams,2,,,,,
player,201911240phi,phi,HuggAl01,st_pct,9%,,,,,
player,201911240phi,phi,DougRa00,pos,CB,,,,,
player,201911240phi,phi,DougRa00,offense,0,,,,,
player,201911240phi,phi,DougRa00,off_pct,0%,,,,,
player,201911240phi,phi,DougRa00,defense,6,,,,,
player,201911240phi,phi,DougRa00,def_pct,9%,,,,,
player,201911240phi,phi,DougRa00,special_teams,20,,,,,
player,201911240phi,phi,DougRa00,st_pct,91%,,,,,
player,201911240phi,phi,EdwaTJ02,pos,LB,,,,,
player,201911240phi,phi,EdwaTJ02,offense,0,,,,,
player,201911240phi,phi,EdwaTJ02,off_pct,0%,,,,,
player,201911240phi,phi,EdwaTJ02,defense,2,,,,,
player,201911240phi,phi,EdwaTJ02,def_pct,3%,,,,,
player,201911240phi,phi,EdwaTJ02,special_teams,18,,,,,
player,201911240phi,phi,EdwaTJ02,st_pct,82%,,,,,
player,201911240phi,phi,AverGe00,pos,LB,,,,,
player,201911240phi,phi,AverGe00,offense,0,,,,,
player,201911240phi,phi,AverGe00,off_pct,0%,,,,,
player,201911240phi,phi,AverGe00,defense,2,,,,,
player,201911240phi,phi,AverGe00,def_pct,3%,,,,,
player,201911240phi,phi,AverGe00,special_teams,17,,,,,
player,201911240phi,phi,AverGe00,st_pct,77%,,,,,
player,201911240phi,phi,RileDu00,pos,LB,,,,,
player,201911240phi,phi,RileDu00,offense,0,,,,,
player,201911240phi,phi,RileDu00,off_pct,0%,,,,,
player,201911240phi,phi,RileDu00,defense,0,,,,,
player,201911240phi,phi,RileDu00,def_pct,0%,,,,,
player,201911240phi,phi,RileDu00,special_teams,18,,,,,
player,201911240phi,phi,RileDu00,st_pct,82%,,,,,
player,201911240phi,phi,SingAl00,pos,LB,,,,,
player,201911240phi,phi,SingAl00,offense,0,,,,,
player,201911240phi,phi,SingAl00,off_pct,0%,,,,,
player,201911240phi,phi,SingAl00,defense,0,,,,,
player,201911240phi,phi,SingAl00,def_pct,0%,,,,,
player,201911240phi,phi,SingAl00,special_teams,18,,,,,
player,201911240phi,phi,SingAl00,st_pct,82%,,,,,
player,201911240phi,phi,JameCr01,pos,CB,,,,,
player,201911240phi,phi,JameCr01,offense,0,,,,,
player,201911240phi,phi,JameCr01,off_pct,0%,,,,,
player,201911240phi,phi,JameCr01,defense,0,,,,,
player,201911240phi,phi,JameCr01,def_pct,0%,,,,,
player,201911240phi,phi,JameCr01,special_teams,18,,,,,
player,201911240phi,phi,JameCr01,st_pct,82%,,,,,
player,201911240phi,phi,JoneSi00,pos,CB,,,,,
player,201911240phi,phi,JoneSi00,offense,0,,,,,
player,201911240phi,phi,JoneSi00,off_pct,0%,,,,,
player,201911240phi,phi,JoneSi00,defense,0,,,,,
player,201911240phi,phi,JoneSi00,def_pct,0%,,,,,
player,201911240phi,phi,JoneSi00,special_teams,7,,,,,
player,201911240phi,phi,JoneSi00,st_pct,32%,,,,,
player,201911240phi,phi,LovaRi00,pos,LS,,,,,
player,201911240phi,phi,LovaRi00,offense,0,,,,,
player,201911240phi,phi,LovaRi00,off_pct,0%,,,,,
player,201911240phi,phi,LovaRi00,defense,0,,,,,
player,201911240phi,phi,LovaRi00,def_pct,0%,,,,,
player,201911240phi,phi,LovaRi00,special_teams,5,,,,,
player,201911240phi,phi,LovaRi00,st_pct,23%,,,,,
player,201911240phi,phi,JohnCa02,pos,P,,,,,
player,201911240phi,phi,JohnCa02,offense,0,,,,,
player,201911240phi,phi,JohnCa02,off_pct,0%,,,,,
player,201911240phi,phi,JohnCa02,defense,0,,,,,
player,201911240phi,phi,JohnCa02,def_pct,0%,,,,,
player,201911240phi,phi,JohnCa02,special_teams,5,,,,,
player,201911240phi,phi,JohnCa02,st_pct,23%,,,,,
player,201911240phi,phi,ElliJa03,pos,K,,,,,
player,201911240phi,phi,ElliJa03,offense,0,,,,,
player,201911240phi,phi,ElliJa03,off_pct,0%,,,,,
player,201911240phi,phi,ElliJa03,defense,0,,,,,
player,201911240phi,phi,ElliJa03,def_pct,0%,,,,,
player,201911240phi,phi,ElliJa03,special_teams,4,,,,,
player,201911240phi,phi,ElliJa03,st_pct,18%,,,,,
player,201911240phi,sea,IfedGe00,pos,T,,,,,
player,201911240phi,sea,IfedGe00,offense,65,,,,,
player,201911240phi,sea,IfedGe00,off_pct,100%,,,,,
player,201911240phi,sea,IfedGe00,defense,0,,,,,
player,201911240phi,sea,IfedGe00,def_pct,0%,,,,,
player,201911240phi,sea,IfedGe00,special_teams,3,,,,,
player,201911240phi,sea,IfedGe00,st_pct,14%,,,,,
player,201911240phi,sea,IupaMi20,pos,G,,,,,
player,201911240phi,sea,IupaMi20,offense,65,,,,,
player,201911240phi,sea,IupaMi20,off_pct,100%,,,,,
player,201911240phi,sea,IupaMi20,defense,0,,,,,
player,201911240phi,sea,IupaMi20,def_pct,0%,,,,,
player,201911240phi,sea,IupaMi20,special_teams,3,,,,,
player,201911240phi,sea,IupaMi20,st_pct,14%,,,,,
player,201911240phi,sea,WilsRu00,pos,QB,,,,,
player,201911240phi,sea,WilsRu00,offense,65,,,,,
player,201911240phi,sea,WilsRu00,off_pct,100%,,,,,
player,201911240phi,sea,WilsRu00,defense,0,,,,,
player,201911240phi,sea,WilsRu00,def_pct,0%,,,,,
player,201911240phi,sea,WilsRu00,special_teams,0,,,,,
player,201911240phi,sea,WilsRu00,st_pct,0%,,,,,
player,201911240phi,sea,HuntJo00,pos,C,,,,,
player,201911240phi,sea,HuntJo00,offense,65,,,,,
player,201911240phi,sea,HuntJo00,off_pct,100%,,,,,
player,201911240phi,sea,HuntJo00,defense,0,,,,,
player,201911240phi,sea,HuntJo00,def_pct,0%,,,,,
player,201911240phi,sea,HuntJo00,special_teams,0,,,,,
player,201911240phi,sea,HuntJo00,st_pct,0%,,,,,
player,201911240phi,sea,BrowDu20,pos,T,,,,,
player,201911240phi,sea,BrowDu20,offense,65,,,,,
player,201911240phi,sea,BrowDu20,off_pct,100%,,,,,
player,201911240phi,sea,BrowDu20,defense,0,,,,,
player,201911240phi,sea,BrowDu20,def_pct,0%,,,,,
player,201911240phi,sea,BrowDu20,special_teams,0,,,,,
player,201911240phi,sea,BrowDu20,st_pct,0%,,,,,
player,201911240phi,sea,FlukDJ00,pos,G,,,,,
player,201911240phi,sea,FlukDJ00,offense,62,,,,,
player,201911240phi,sea,FlukDJ00,off_pct,95%,,,,,
player,201911240phi,sea,FlukDJ00,defense,0,,,,,
player,201911240phi,sea,FlukDJ00,def_pct,0%,,,,,
player,201911240phi,sea,FlukDJ00,special_teams,3,,,,,
player,201911240phi,sea,FlukDJ00,st_pct,14%,,,,,
player,201911240phi,sea,MetcDK00,pos,WR,,,,,
player,201911240phi,sea,MetcDK00,offense,57,,,,,
player,201911240phi,sea,MetcDK00,off_pct,88%,,,,,
player,201911240phi,sea,MetcDK00,defense,0,,,,,
player,201911240phi,sea,MetcDK00,def_pct,0%,,,,,
player,201911240phi,sea,MetcDK00,special_teams,0,,,,,
player,201911240phi,sea,MetcDK00,st_pct,0%,,,,,
player,201911240phi,sea,LockTy00,pos,WR,,,,,
player,201911240phi,sea,LockTy00,offense,56,,,,,
player,201911240phi,sea,LockTy00,off_pct,86%,,,,,
player,201911240phi,sea,LockTy00,defense,0,,,,,
player,201911240phi,sea,LockTy00,def_pct,0%,,,,,
player,201911240phi,sea,LockTy00,special_teams,0,,,,,
player,201911240phi,sea,LockTy00,st_pct,0%,,,,,
player,201911240phi,sea,HollJa03,pos,TE,,,,,
player,201911240phi,sea,HollJa03,offense,45,,,,,
player,201911240phi,sea,HollJa03,off_pct,69%,,,,,
player,201911240phi,sea,HollJa03,defense,0,,,,,
player,201911240phi,sea,HollJa03,def_pct,0%,,,,,
player,201911240phi,sea,HollJa03,special_teams,13,,,,,
player,201911240phi,sea,HollJa03,st_pct,59%,,,,,
player,201911240phi,sea,CarsCh00,pos,RB,,,,,
player,201911240phi,sea,CarsCh00,offense,35,,,,,
player,201911240phi,sea,CarsCh00,off_pct,54%,,,,,
player,201911240phi,sea,CarsCh00,defense,0,,,,,
player,201911240phi,sea,CarsCh00,def_pct,0%,,,,,
player,201911240phi,sea,CarsCh00,special_teams,0,,,,,
player,201911240phi,sea,CarsCh00,st_pct,0%,,,,,
player,201911240phi,sea,PennRa00,pos,RB,,,,,
player,201911240phi,sea,PennRa00,offense,30,,,,,
player,201911240phi,sea,PennRa00,off_pct,46%,,,,,
player,201911240phi,sea,PennRa00,defense,0,,,,,
player,201911240phi,sea,PennRa00,def_pct,0%,,,,,
player,201911240phi,sea,PennRa00,special_teams,0,,,,,
player,201911240phi,sea,PennRa00,st_pct,0%,,,,,
player,201911240phi,sea,FantGe00,pos,T,,,,,
player,201911240phi,sea,FantGe00,offense,22,,,,,
player,201911240phi,sea,FantGe00,off_pct,34%,,,,,
player,201911240phi,sea,FantGe00,defense,0,,,,,
player,201911240phi,sea,FantGe00,def_pct,0%,,,,,
player,201911240phi,sea,FantGe00,special_teams,3,,,,,
player,201911240phi,sea,FantGe00,st_pct,14%,,,,,
player,201911240phi,sea,GordJo02,pos,WR,,,,,
player,201911240phi,sea,GordJo02,offense,22,,,,,
player,201911240phi,sea,GordJo02,off_pct,34%,,,,,
player,201911240phi,sea,GordJo02,defense,0,,,,,
player,201911240phi,sea,GordJo02,def_pct,0%,,,,,
player,201911240phi,sea,GordJo02,special_teams,0,,,,,
player,201911240phi,sea,GordJo02,st_pct,0%,,,,,
player,201911240phi,sea,MoorDa03,pos,WR,,,,,
player,201911240phi,sea,MoorDa03,offense,18,,,,,
player,201911240phi,sea,MoorDa03,off_pct,28%,,,,,
player,201911240phi,sea,MoorDa03,defense,0,,,,,
player,201911240phi,sea,MoorDa03,def_pct,0%,,,,,
player,201911240phi,sea,MoorDa03,special_teams,7,,,,,
player,201911240phi,sea,MoorDa03,st_pct,32%,,,,,
player,201911240phi,sea,SwooTy00,pos,TE,,,,,
player,201911240phi,sea,SwooTy00,offense,18,,,,,
player,201911240phi,sea,SwooTy00,off_pct,28%,,,,,
player,201911240phi,sea,SwooTy00,defense,0,,,,,
player,201911240phi,sea,SwooTy00,def_pct,0%,,,,,
player,201911240phi,sea,SwooTy00,special_teams,3,,,,,
player,201911240phi,sea,SwooTy00,st_pct,14%,,,,,
player,201911240phi,sea,TurnMa00,pos,WR,,,,,
player,201911240phi,sea,TurnMa00,offense,17,,,,,
player,201911240phi,sea,TurnMa00,off_pct,26%,,,,,
player,201911240phi,sea,TurnMa00,defense,0,,,,,
player,201911240phi,sea,TurnMa00,def_pct,0%,,,,,
player,201911240phi,sea,TurnMa00,special_teams,10,,,,,
player,201911240phi,sea,TurnMa00,st_pct,45%,,,,,
player,201911240phi,sea,JoneJa08,pos,T,,,,,
player,201911240phi,sea,JoneJa08,offense,5,,,,,
player,201911240phi,sea,JoneJa08,off_pct,8%,,,,,
player,201911240phi,sea,JoneJa08,defense,0,,,,,
player,201911240phi,sea,JoneJa08,def_pct,0%,,,,,
player,201911240phi,sea,JoneJa08,special_teams,3,,,,,
player,201911240phi,sea,JoneJa08,st_pct,14%,,,,,
player,201911240phi,sea,BellNi01,pos,FB,,,,,
player,201911240phi,sea,BellNi01,offense,3,,,,,
player,201911240phi,sea,BellNi01,off_pct,5%,,,,,
player,201911240phi,sea,BellNi01,defense,0,,,,,
player,201911240phi,sea,BellNi01,def_pct,0%,,,,,
player,201911240phi,sea,BellNi01,special_teams,13,,,,,
player,201911240phi,sea,BellNi01,st_pct,59%,,,,,
player,201911240phi,sea,FlowTr01,pos,CB,,,,,
player,201911240phi,sea,FlowTr01,offense,0,,,,,
player,201911240phi,sea,FlowTr01,off_pct,0%,,,,,
player,201911240phi,sea,FlowTr01,defense,76,,,,,
player,201911240phi,sea,FlowTr01,def_pct,100%,,,,,
player,201911240phi,sea,FlowTr01,special_teams,5,,,,,
player,201911240phi,sea,FlowTr01,st_pct,23%,,,,,
player,201911240phi,sea,McDoBr01,pos,SS,,,,,
player,201911240phi,sea,McDoBr01,offense,0,,,,,
player,201911240phi,sea,McDoBr01,off_pct,0%,,,,,
player,201911240phi,sea,McDoBr01,defense,76,,,,,
player,201911240phi,sea,McDoBr01,def_pct,100%,,,,,
