game,2019,1,20190908,201909080sdg,clt,"Indianapolis Colts",24,sdg,"Los Angeles Chargers",30
player,201909080sdg,sdg,EkelAu00,rec_broken_tackles,1,,,,,
player,201909080sdg,sdg,EkelAu00,rec_broken_tackles_per_rec,6.0,,,,,
player,201909080sdg,sdg,EkelAu00,rec_drops,0,,,,,
player,201909080sdg,sdg,EkelAu00,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,HenrHu00,targets,5,,,,,
player,201909080sdg,sdg,HenrHu00,rec,4,,,,,
player,201909080sdg,sdg,HenrHu00,rec_yds,60,,,,,
player,201909080sdg,sdg,HenrHu00,rec_first_down,3,,,,,
player,201909080sdg,sdg,HenrHu00,rec_air_yds,39,,,,,
player,201909080sdg,sdg,HenrHu00,rec_air_yds_per_rec,9.8,,,,,
player,201909080sdg,sdg,HenrHu00,rec_yac,21,,,,,
player,201909080sdg,sdg,HenrHu00,rec_yac_per_rec,5.3,,,,,
player,201909080sdg,sdg,HenrHu00,rec_broken_tackles,0,,,,,
player,201909080sdg,sdg,HenrHu00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,sdg,HenrHu00,rec_drops,0,,,,,
player,201909080sdg,sdg,HenrHu00,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,BenjTr00,targets,3,,,,,
player,201909080sdg,sdg,BenjTr00,rec,2,,,,,
player,201909080sdg,sdg,BenjTr00,rec_yds,12,,,,,
player,201909080sdg,sdg,BenjTr00,rec_first_down,1,,,,,
player,201909080sdg,sdg,BenjTr00,rec_air_yds,-3,,,,,
player,201909080sdg,sdg,BenjTr00,rec_air_yds_per_rec,-1.5,,,,,
player,201909080sdg,sdg,BenjTr00,rec_yac,15,,,,,
player,201909080sdg,sdg,BenjTr00,rec_yac_per_rec,7.5,,,,,
player,201909080sdg,sdg,BenjTr00,rec_broken_tackles,0,,,,,
player,201909080sdg,sdg,BenjTr00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,sdg,BenjTr00,rec_drops,0,,,,,
player,201909080sdg,sdg,BenjTr00,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,WillMi07,targets,3,,,,,
player,201909080sdg,sdg,WillMi07,rec,2,,,,,
player,201909080sdg,sdg,WillMi07,rec_yds,29,,,,,
player,201909080sdg,sdg,WillMi07,rec_first_down,1,,,,,
player,201909080sdg,sdg,WillMi07,rec_air_yds,25,,,,,
player,201909080sdg,sdg,WillMi07,rec_air_yds_per_rec,12.5,,,,,
player,201909080sdg,sdg,WillMi07,rec_yac,4,,,,,
player,201909080sdg,sdg,WillMi07,rec_yac_per_rec,2.0,,,,,
player,201909080sdg,sdg,WillMi07,rec_broken_tackles,0,,,,,
player,201909080sdg,sdg,WillMi07,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,sdg,WillMi07,rec_drops,0,,,,,
player,201909080sdg,sdg,WillMi07,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,GreeVi00,targets,1,,,,,
player,201909080sdg,sdg,GreeVi00,rec,1,,,,,
player,201909080sdg,sdg,GreeVi00,rec_yds,4,,,,,
player,201909080sdg,sdg,GreeVi00,rec_first_down,1,,,,,
player,201909080sdg,sdg,GreeVi00,rec_air_yds,1,,,,,
player,201909080sdg,sdg,GreeVi00,rec_air_yds_per_rec,1.0,,,,,
player,201909080sdg,sdg,GreeVi00,rec_yac,3,,,,,
player,201909080sdg,sdg,GreeVi00,rec_yac_per_rec,3.0,,,,,
player,201909080sdg,sdg,GreeVi00,rec_broken_tackles,0,,,,,
player,201909080sdg,sdg,GreeVi00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,sdg,GreeVi00,rec_drops,0,,,,,
player,201909080sdg,sdg,GreeVi00,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,InmaDo00,targets,1,,,,,
player,201909080sdg,sdg,InmaDo00,rec,1,,,,,
player,201909080sdg,sdg,InmaDo00,rec_yds,5,,,,,
player,201909080sdg,sdg,InmaDo00,rec_first_down,,,,,,
player,201909080sdg,sdg,InmaDo00,rec_air_yds,4,,,,,
player,201909080sdg,sdg,InmaDo00,rec_air_yds_per_rec,4.0,,,,,
player,201909080sdg,sdg,InmaDo00,rec_yac,1,,,,,
player,201909080sdg,sdg,InmaDo00,rec_yac_per_rec,1.0,,,,,
player,201909080sdg,sdg,InmaDo00,rec_broken_tackles,0,,,,,
player,201909080sdg,sdg,InmaDo00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,sdg,InmaDo00,rec_drops,0,,,,,
player,201909080sdg,sdg,InmaDo00,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,JackJu01,targets,3,,,,,
player,201909080sdg,sdg,JackJu01,rec,1,,,,,
player,201909080sdg,sdg,JackJu01,rec_yds,4,,,,,
player,201909080sdg,sdg,JackJu01,rec_first_down,0,,,,,
player,201909080sdg,sdg,JackJu01,rec_air_yds,-5,,,,,
player,201909080sdg,sdg,JackJu01,rec_air_yds_per_rec,-5.0,,,,,
player,201909080sdg,sdg,JackJu01,rec_yac,9,,,,,
player,201909080sdg,sdg,JackJu01,rec_yac_per_rec,9.0,,,,,
player,201909080sdg,sdg,JackJu01,rec_broken_tackles,0,,,,,
player,201909080sdg,sdg,JackJu01,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,sdg,JackJu01,rec_drops,0,,,,,
player,201909080sdg,sdg,JackJu01,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,TaylTy00,targets,1,,,,,
player,201909080sdg,sdg,TaylTy00,rec,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_yds,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_first_down,,,,,,
player,201909080sdg,sdg,TaylTy00,rec_air_yds,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_air_yds_per_rec,,,,,,
player,201909080sdg,sdg,TaylTy00,rec_yac,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_yac_per_rec,,,,,,
player,201909080sdg,sdg,TaylTy00,rec_broken_tackles,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,sdg,TaylTy00,rec_drops,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,FeenDa00,pos,G,,,,,
player,201909080sdg,sdg,FeenDa00,offense,63,,,,,
player,201909080sdg,sdg,FeenDa00,off_pct,100%,,,,,
player,201909080sdg,sdg,FeenDa00,defense,0,,,,,
player,201909080sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201909080sdg,sdg,FeenDa00,special_teams,5,,,,,
player,201909080sdg,sdg,FeenDa00,st_pct,19%,,,,,
player,201909080sdg,sdg,SchoMi00,pos,G,,,,,
player,201909080sdg,sdg,SchoMi00,offense,63,,,,,
player,201909080sdg,sdg,SchoMi00,off_pct,100%,,,,,
player,201909080sdg,sdg,SchoMi00,defense,0,,,,,
player,201909080sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201909080sdg,sdg,SchoMi00,special_teams,5,,,,,
player,201909080sdg,sdg,SchoMi00,st_pct,19%,,,,,
player,201909080sdg,sdg,TeviSa00,pos,T,,,,,
player,201909080sdg,sdg,TeviSa00,offense,63,,,,,
player,201909080sdg,sdg,TeviSa00,off_pct,100%,,,,,
player,201909080sdg,sdg,TeviSa00,defense,0,,,,,
player,201909080sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201909080sdg,sdg,TeviSa00,special_teams,5,,,,,
player,201909080sdg,sdg,TeviSa00,st_pct,19%,,,,,
player,201909080sdg,sdg,ScotTr01,pos,T,,,,,
player,201909080sdg,sdg,ScotTr01,offense,63,,,,,
player,201909080sdg,sdg,ScotTr01,off_pct,100%,,,,,
player,201909080sdg,sdg,ScotTr01,defense,0,,,,,
player,201909080sdg,sdg,ScotTr01,def_pct,0%,,,,,
player,201909080sdg,sdg,ScotTr01,special_teams,5,,,,,
player,201909080sdg,sdg,ScotTr01,st_pct,19%,,,,,
player,201909080sdg,sdg,RivePh00,pos,QB,,,,,
player,201909080sdg,sdg,RivePh00,offense,63,,,,,
player,201909080sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201909080sdg,sdg,RivePh00,defense,0,,,,,
player,201909080sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201909080sdg,sdg,RivePh00,special_teams,0,,,,,
player,201909080sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201909080sdg,sdg,PounMi00,pos,C,,,,,
player,201909080sdg,sdg,PounMi00,offense,63,,,,,
player,201909080sdg,sdg,PounMi00,off_pct,100%,,,,,
player,201909080sdg,sdg,PounMi00,defense,0,,,,,
player,201909080sdg,sdg,PounMi00,def_pct,0%,,,,,
player,201909080sdg,sdg,PounMi00,special_teams,0,,,,,
player,201909080sdg,sdg,PounMi00,st_pct,0%,,,,,
player,201909080sdg,sdg,HenrHu00,pos,TE,,,,,
player,201909080sdg,sdg,HenrHu00,offense,58,,,,,
player,201909080sdg,sdg,HenrHu00,off_pct,92%,,,,,
player,201909080sdg,sdg,HenrHu00,defense,0,,,,,
player,201909080sdg,sdg,HenrHu00,def_pct,0%,,,,,
player,201909080sdg,sdg,HenrHu00,special_teams,0,,,,,
player,201909080sdg,sdg,HenrHu00,st_pct,0%,,,,,
player,201909080sdg,sdg,AlleKe00,pos,WR,,,,,
player,201909080sdg,sdg,AlleKe00,offense,52,,,,,
player,201909080sdg,sdg,AlleKe00,off_pct,83%,,,,,
player,201909080sdg,sdg,AlleKe00,defense,0,,,,,
player,201909080sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201909080sdg,sdg,AlleKe00,special_teams,0,,,,,
player,201909080sdg,sdg,AlleKe00,st_pct,0%,,,,,
player,201909080sdg,sdg,EkelAu00,pos,RB,,,,,
player,201909080sdg,sdg,EkelAu00,offense,47,,,,,
player,201909080sdg,sdg,EkelAu00,off_pct,75%,,,,,
player,201909080sdg,sdg,EkelAu00,defense,0,,,,,
player,201909080sdg,sdg,EkelAu00,def_pct,0%,,,,,
player,201909080sdg,sdg,EkelAu00,special_teams,0,,,,,
player,201909080sdg,sdg,EkelAu00,st_pct,0%,,,,,
player,201909080sdg,sdg,WillMi07,pos,WR,,,,,
player,201909080sdg,sdg,WillMi07,offense,41,,,,,
player,201909080sdg,sdg,WillMi07,off_pct,65%,,,,,
player,201909080sdg,sdg,WillMi07,defense,0,,,,,
player,201909080sdg,sdg,WillMi07,def_pct,0%,,,,,
player,201909080sdg,sdg,WillMi07,special_teams,0,,,,,
player,201909080sdg,sdg,WillMi07,st_pct,0%,,,,,
player,201909080sdg,sdg,BenjTr00,pos,WR,,,,,
player,201909080sdg,sdg,BenjTr00,offense,30,,,,,
player,201909080sdg,sdg,BenjTr00,off_pct,48%,,,,,
player,201909080sdg,sdg,BenjTr00,defense,0,,,,,
player,201909080sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201909080sdg,sdg,BenjTr00,special_teams,0,,,,,
player,201909080sdg,sdg,BenjTr00,st_pct,0%,,,,,
player,201909080sdg,sdg,GreeVi00,pos,TE,,,,,
player,201909080sdg,sdg,GreeVi00,offense,26,,,,,
player,201909080sdg,sdg,GreeVi00,off_pct,41%,,,,,
player,201909080sdg,sdg,GreeVi00,defense,0,,,,,
player,201909080sdg,sdg,GreeVi00,def_pct,0%,,,,,
player,201909080sdg,sdg,GreeVi00,special_teams,0,,,,,
player,201909080sdg,sdg,GreeVi00,st_pct,0%,,,,,
player,201909080sdg,sdg,InmaDo00,pos,WR,,,,,
player,201909080sdg,sdg,InmaDo00,offense,26,,,,,
player,201909080sdg,sdg,InmaDo00,off_pct,41%,,,,,
player,201909080sdg,sdg,InmaDo00,defense,0,,,,,
player,201909080sdg,sdg,InmaDo00,def_pct,0%,,,,,
player,201909080sdg,sdg,InmaDo00,special_teams,0,,,,,
player,201909080sdg,sdg,InmaDo00,st_pct,0%,,,,,
player,201909080sdg,sdg,JackJu01,pos,RB,,,,,
player,201909080sdg,sdg,JackJu01,offense,16,,,,,
player,201909080sdg,sdg,JackJu01,off_pct,25%,,,,,
player,201909080sdg,sdg,JackJu01,defense,0,,,,,
player,201909080sdg,sdg,JackJu01,def_pct,0%,,,,,
player,201909080sdg,sdg,JackJu01,special_teams,6,,,,,
player,201909080sdg,sdg,JackJu01,st_pct,23%,,,,,
player,201909080sdg,sdg,WattDe00,pos,FB,,,,,
player,201909080sdg,sdg,WattDe00,offense,15,,,,,
player,201909080sdg,sdg,WattDe00,off_pct,24%,,,,,
player,201909080sdg,sdg,WattDe00,defense,0,,,,,
player,201909080sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201909080sdg,sdg,WattDe00,special_teams,21,,,,,
player,201909080sdg,sdg,WattDe00,st_pct,81%,,,,,
player,201909080sdg,sdg,LampFo00,pos,G,,,,,
player,201909080sdg,sdg,LampFo00,offense,2,,,,,
player,201909080sdg,sdg,LampFo00,off_pct,3%,,,,,
player,201909080sdg,sdg,LampFo00,defense,0,,,,,
player,201909080sdg,sdg,LampFo00,def_pct,0%,,,,,
player,201909080sdg,sdg,LampFo00,special_teams,0,,,,,
player,201909080sdg,sdg,LampFo00,st_pct,0%,,,,,
player,201909080sdg,sdg,CulkSe00,pos,TE,,,,,
player,201909080sdg,sdg,CulkSe00,offense,1,,,,,
player,201909080sdg,sdg,CulkSe00,off_pct,2%,,,,,
player,201909080sdg,sdg,CulkSe00,defense,0,,,,,
player,201909080sdg,sdg,CulkSe00,def_pct,0%,,,,,
player,201909080sdg,sdg,CulkSe00,special_teams,12,,,,,
player,201909080sdg,sdg,CulkSe00,st_pct,46%,,,,,
player,201909080sdg,sdg,TaylTy00,pos,QB,,,,,
player,201909080sdg,sdg,TaylTy00,offense,1,,,,,
player,201909080sdg,sdg,TaylTy00,off_pct,2%,,,,,
player,201909080sdg,sdg,TaylTy00,defense,0,,,,,
player,201909080sdg,sdg,TaylTy00,def_pct,0%,,,,,
player,201909080sdg,sdg,TaylTy00,special_teams,5,,,,,
player,201909080sdg,sdg,TaylTy00,st_pct,19%,,,,,
player,201909080sdg,sdg,HaywCa00,pos,CB,,,,,
player,201909080sdg,sdg,HaywCa00,offense,0,,,,,
player,201909080sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201909080sdg,sdg,HaywCa00,defense,63,,,,,
player,201909080sdg,sdg,HaywCa00,def_pct,100%,,,,,
player,201909080sdg,sdg,HaywCa00,special_teams,5,,,,,
player,201909080sdg,sdg,HaywCa00,st_pct,19%,,,,,
player,201909080sdg,sdg,JenkRa00,pos,FS,,,,,
player,201909080sdg,sdg,JenkRa00,offense,0,,,,,
player,201909080sdg,sdg,JenkRa00,off_pct,0%,,,,,
player,201909080sdg,sdg,JenkRa00,defense,63,,,,,
player,201909080sdg,sdg,JenkRa00,def_pct,100%,,,,,
player,201909080sdg,sdg,JenkRa00,special_teams,5,,,,,
player,201909080sdg,sdg,JenkRa00,st_pct,19%,,,,,
player,201909080sdg,sdg,DaviTh20,pos,LB,,,,,
player,201909080sdg,sdg,DaviTh20,offense,0,,,,,
player,201909080sdg,sdg,DaviTh20,off_pct,0%,,,,,
player,201909080sdg,sdg,DaviTh20,defense,63,,,,,
player,201909080sdg,sdg,DaviTh20,def_pct,100%,,,,,
player,201909080sdg,sdg,DaviTh20,special_teams,0,,,,,
player,201909080sdg,sdg,DaviTh20,st_pct,0%,,,,,
player,201909080sdg,sdg,PhilAd00,pos,SS,,,,,
player,201909080sdg,sdg,PhilAd00,offense,0,,,,,
player,201909080sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201909080sdg,sdg,PhilAd00,defense,61,,,,,
player,201909080sdg,sdg,PhilAd00,def_pct,97%,,,,,
player,201909080sdg,sdg,PhilAd00,special_teams,7,,,,,
player,201909080sdg,sdg,PhilAd00,st_pct,27%,,,,,
player,201909080sdg,sdg,IngrMe00,pos,DE,,,,,
player,201909080sdg,sdg,IngrMe00,offense,0,,,,,
player,201909080sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201909080sdg,sdg,IngrMe00,defense,60,,,,,
player,201909080sdg,sdg,IngrMe00,def_pct,95%,,,,,
player,201909080sdg,sdg,IngrMe00,special_teams,0,,,,,
player,201909080sdg,sdg,IngrMe00,st_pct,0%,,,,,
player,201909080sdg,sdg,FacyBr00,pos,CB,,,,,
player,201909080sdg,sdg,FacyBr00,offense,0,,,,,
player,201909080sdg,sdg,FacyBr00,off_pct,0%,,,,,
player,201909080sdg,sdg,FacyBr00,defense,58,,,,,
player,201909080sdg,sdg,FacyBr00,def_pct,92%,,,,,
player,201909080sdg,sdg,FacyBr00,special_teams,18,,,,,
player,201909080sdg,sdg,FacyBr00,st_pct,69%,,,,,
player,201909080sdg,sdg,BosaJo00,pos,DE,,,,,
player,201909080sdg,sdg,BosaJo00,offense,0,,,,,
player,201909080sdg,sdg,BosaJo00,off_pct,0%,,,,,
player,201909080sdg,sdg,BosaJo00,defense,54,,,,,
player,201909080sdg,sdg,BosaJo00,def_pct,86%,,,,,
player,201909080sdg,sdg,BosaJo00,special_teams,0,,,,,
player,201909080sdg,sdg,BosaJo00,st_pct,0%,,,,,
player,201909080sdg,sdg,WhitKy00,pos,LB,,,,,
player,201909080sdg,sdg,WhitKy00,offense,0,,,,,
player,201909080sdg,sdg,WhitKy00,off_pct,0%,,,,,
player,201909080sdg,sdg,WhitKy00,defense,54,,,,,
player,201909080sdg,sdg,WhitKy00,def_pct,86%,,,,,
player,201909080sdg,sdg,WhitKy00,special_teams,0,,,,,
player,201909080sdg,sdg,WhitKy00,st_pct,0%,,,,,
player,201909080sdg,sdg,KingDe01,pos,CB,,,,,
player,201909080sdg,sdg,KingDe01,offense,0,,,,,
player,201909080sdg,sdg,KingDe01,off_pct,0%,,,,,
player,201909080sdg,sdg,KingDe01,defense,48,,,,,
player,201909080sdg,sdg,KingDe01,def_pct,76%,,,,,
player,201909080sdg,sdg,KingDe01,special_teams,18,,,,,
player,201909080sdg,sdg,KingDe01,st_pct,69%,,,,,
player,201909080sdg,sdg,JoneJu03,pos,DT,,,,,
player,201909080sdg,sdg,JoneJu03,offense,0,,,,,
player,201909080sdg,sdg,JoneJu03,off_pct,0%,,,,,
player,201909080sdg,sdg,JoneJu03,defense,41,,,,,
player,201909080sdg,sdg,JoneJu03,def_pct,65%,,,,,
player,201909080sdg,sdg,JoneJu03,special_teams,5,,,,,
player,201909080sdg,sdg,JoneJu03,st_pct,19%,,,,,
player,201909080sdg,sdg,MebaBr99,pos,NT,,,,,
player,201909080sdg,sdg,MebaBr99,offense,0,,,,,
player,201909080sdg,sdg,MebaBr99,off_pct,0%,,,,,
player,201909080sdg,sdg,MebaBr99,defense,33,,,,,
player,201909080sdg,sdg,MebaBr99,def_pct,52%,,,,,
player,201909080sdg,sdg,MebaBr99,special_teams,0,,,,,
player,201909080sdg,sdg,MebaBr99,st_pct,0%,,,,,
player,201909080sdg,sdg,TillJe00,pos,DT,,,,,
player,201909080sdg,sdg,TillJe00,offense,0,,,,,
player,201909080sdg,sdg,TillJe00,off_pct,0%,,,,,
player,201909080sdg,sdg,TillJe00,defense,21,,,,,
player,201909080sdg,sdg,TillJe00,def_pct,33%,,,,,
player,201909080sdg,sdg,TillJe00,special_teams,5,,,,,
player,201909080sdg,sdg,TillJe00,st_pct,19%,,,,,
player,201909080sdg,sdg,SquaDa00,pos,NT,,,,,
player,201909080sdg,sdg,SquaDa00,offense,0,,,,,
player,201909080sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201909080sdg,sdg,SquaDa00,defense,21,,,,,
player,201909080sdg,sdg,SquaDa00,def_pct,33%,,,,,
player,201909080sdg,sdg,SquaDa00,special_teams,4,,,,,
player,201909080sdg,sdg,SquaDa00,st_pct,15%,,,,,
player,201909080sdg,sdg,RochIs00,pos,DE,,,,,
player,201909080sdg,sdg,RochIs00,offense,0,,,,,
player,201909080sdg,sdg,RochIs00,off_pct,0%,,,,,
player,201909080sdg,sdg,RochIs00,defense,18,,,,,
player,201909080sdg,sdg,RochIs00,def_pct,29%,,,,,
player,201909080sdg,sdg,RochIs00,special_teams,13,,,,,
player,201909080sdg,sdg,RochIs00,st_pct,50%,,,,,
player,201909080sdg,sdg,WatkJa01,pos,SS,,,,,
player,201909080sdg,sdg,WatkJa01,offense,0,,,,,
player,201909080sdg,sdg,WatkJa01,off_pct,0%,,,,,
player,201909080sdg,sdg,WatkJa01,defense,15,,,,,
player,201909080sdg,sdg,WatkJa01,def_pct,24%,,,,,
player,201909080sdg,sdg,WatkJa01,special_teams,8,,,,,
player,201909080sdg,sdg,WatkJa01,st_pct,31%,,,,,
player,201909080sdg,sdg,NwosUc00,pos,LB,,,,,
player,201909080sdg,sdg,NwosUc00,offense,0,,,,,
player,201909080sdg,sdg,NwosUc00,off_pct,0%,,,,,
player,201909080sdg,sdg,NwosUc00,defense,14,,,,,
player,201909080sdg,sdg,NwosUc00,def_pct,22%,,,,,
player,201909080sdg,sdg,NwosUc00,special_teams,20,,,,,
player,201909080sdg,sdg,NwosUc00,st_pct,77%,,,,,
player,201909080sdg,sdg,DaviMi03,pos,CB,,,,,
player,201909080sdg,sdg,DaviMi03,offense,0,,,,,
player,201909080sdg,sdg,DaviMi03,off_pct,0%,,,,,
player,201909080sdg,sdg,DaviMi03,defense,5,,,,,
player,201909080sdg,sdg,DaviMi03,def_pct,8%,,,,,
player,201909080sdg,sdg,DaviMi03,special_teams,0,,,,,
player,201909080sdg,sdg,DaviMi03,st_pct,0%,,,,,
player,201909080sdg,sdg,DzubNi00,pos,LB,,,,,
player,201909080sdg,sdg,DzubNi00,offense,0,,,,,
player,201909080sdg,sdg,DzubNi00,off_pct,0%,,,,,
player,201909080sdg,sdg,DzubNi00,defense,0,,,,,
player,201909080sdg,sdg,DzubNi00,def_pct,0%,,,,,
player,201909080sdg,sdg,DzubNi00,special_teams,21,,,,,
player,201909080sdg,sdg,DzubNi00,st_pct,81%,,,,,
player,201909080sdg,sdg,AddeNa00,pos,FS,,,,,
player,201909080sdg,sdg,AddeNa00,offense,0,,,,,
player,201909080sdg,sdg,AddeNa00,off_pct,0%,,,,,
player,201909080sdg,sdg,AddeNa00,defense,0,,,,,
player,201909080sdg,sdg,AddeNa00,def_pct,0%,,,,,
player,201909080sdg,sdg,AddeNa00,special_teams,17,,,,,
player,201909080sdg,sdg,AddeNa00,st_pct,65%,,,,,
player,201909080sdg,sdg,TranDr00,pos,LB,,,,,
player,201909080sdg,sdg,TranDr00,offense,0,,,,,
player,201909080sdg,sdg,TranDr00,off_pct,0%,,,,,
player,201909080sdg,sdg,TranDr00,defense,0,,,,,
player,201909080sdg,sdg,TranDr00,def_pct,0%,,,,,
player,201909080sdg,sdg,TranDr00,special_teams,16,,,,,
player,201909080sdg,sdg,TranDr00,st_pct,62%,,,,,
player,201909080sdg,sdg,PopeTr00,pos,RB,,,,,
player,201909080sdg,sdg,PopeTr00,offense,0,,,,,
player,201909080sdg,sdg,PopeTr00,off_pct,0%,,,,,
player,201909080sdg,sdg,PopeTr00,defense,0,,,,,
player,201909080sdg,sdg,PopeTr00,def_pct,0%,,,,,
player,201909080sdg,sdg,PopeTr00,special_teams,14,,,,,
player,201909080sdg,sdg,PopeTr00,st_pct,54%,,,,,
player,201909080sdg,sdg,LongTy00,pos,P,,,,,
player,201909080sdg,sdg,LongTy00,offense,0,,,,,
player,201909080sdg,sdg,LongTy00,off_pct,0%,,,,,
player,201909080sdg,sdg,LongTy00,defense,0,,,,,
player,201909080sdg,sdg,LongTy00,def_pct,0%,,,,,
player,201909080sdg,sdg,LongTy00,special_teams,12,,,,,
player,201909080sdg,sdg,LongTy00,st_pct,46%,,,,,
player,201909080sdg,sdg,QuesSc00,pos,C,,,,,
player,201909080sdg,sdg,QuesSc00,offense,0,,,,,
player,201909080sdg,sdg,QuesSc00,off_pct,0%,,,,,
player,201909080sdg,sdg,QuesSc00,defense,0,,,,,
player,201909080sdg,sdg,QuesSc00,def_pct,0%,,,,,
player,201909080sdg,sdg,QuesSc00,special_teams,10,,,,,
player,201909080sdg,sdg,QuesSc00,st_pct,38%,,,,,
player,201909080sdg,sdg,EgbuEm00,pos,LB,,,,,
player,201909080sdg,sdg,EgbuEm00,offense,0,,,,,
player,201909080sdg,sdg,EgbuEm00,off_pct,0%,,,,,
player,201909080sdg,sdg,EgbuEm00,defense,0,,,,,
player,201909080sdg,sdg,EgbuEm00,def_pct,0%,,,,,
player,201909080sdg,sdg,EgbuEm00,special_teams,8,,,,,
player,201909080sdg,sdg,EgbuEm00,st_pct,31%,,,,,
player,201909080sdg,sdg,MazzCo01,pos,LS,,,,,
player,201909080sdg,sdg,MazzCo01,offense,0,,,,,
player,201909080sdg,sdg,MazzCo01,off_pct,0%,,,,,
player,201909080sdg,sdg,MazzCo01,defense,0,,,,,
player,201909080sdg,sdg,MazzCo01,def_pct,0%,,,,,
player,201909080sdg,sdg,MazzCo01,special_teams,7,,,,,
player,201909080sdg,sdg,MazzCo01,st_pct,27%,,,,,
player,201909080sdg,sdg,PipkTr00,pos,T,,,,,
player,201909080sdg,sdg,PipkTr00,offense,0,,,,,
player,201909080sdg,sdg,PipkTr00,off_pct,0%,,,,,
player,201909080sdg,sdg,PipkTr00,defense,0,,,,,
player,201909080sdg,sdg,PipkTr00,def_pct,0%,,,,,
player,201909080sdg,sdg,PipkTr00,special_teams,5,,,,,
player,201909080sdg,sdg,PipkTr00,st_pct,19%,,,,,
player,201909080sdg,sdg,PeacCh00,pos,DE,,,,,
player,201909080sdg,sdg,PeacCh00,offense,0,,,,,
player,201909080sdg,sdg,PeacCh00,off_pct,0%,,,,,
player,201909080sdg,sdg,PeacCh00,defense,0,,,,,
player,201909080sdg,sdg,PeacCh00,def_pct,0%,,,,,
player,201909080sdg,sdg,PeacCh00,special_teams,3,,,,,
player,201909080sdg,sdg,PeacCh00,st_pct,12%,,,,,
player,201909080sdg,sdg,PerrDe00,pos,LB,,,,,
player,201909080sdg,sdg,PerrDe00,offense,0,,,,,
player,201909080sdg,sdg,PerrDe00,off_pct,0%,,,,,
player,201909080sdg,sdg,PerrDe00,defense,0,,,,,
player,201909080sdg,sdg,PerrDe00,def_pct,0%,,,,,
player,201909080sdg,sdg,PerrDe00,special_teams,1,,,,,
player,201909080sdg,sdg,PerrDe00,st_pct,4%,,,,,
player,201909080sdg,clt,GlowMa00,pos,G,,,,,
player,201909080sdg,clt,GlowMa00,offense,63,,,,,
player,201909080sdg,clt,GlowMa00,off_pct,100%,,,,,
player,201909080sdg,clt,GlowMa00,defense,0,,,,,
player,201909080sdg,clt,GlowMa00,def_pct,0%,,,,,
player,201909080sdg,clt,GlowMa00,special_teams,5,,,,,
player,201909080sdg,clt,GlowMa00,st_pct,19%,,,,,
player,201909080sdg,clt,NelsQu00,pos,G,,,,,
player,201909080sdg,clt,NelsQu00,offense,63,,,,,
player,201909080sdg,clt,NelsQu00,off_pct,100%,,,,,
player,201909080sdg,clt,NelsQu00,defense,0,,,,,
player,201909080sdg,clt,NelsQu00,def_pct,0%,,,,,
player,201909080sdg,clt,NelsQu00,special_teams,5,,,,,
player,201909080sdg,clt,NelsQu00,st_pct,19%,,,,,
player,201909080sdg,clt,SmitBr06,pos,G,,,,,
player,201909080sdg,clt,SmitBr06,offense,63,,,,,
player,201909080sdg,clt,SmitBr06,off_pct,100%,,,,,
player,201909080sdg,clt,SmitBr06,defense,0,,,,,
player,201909080sdg,clt,SmitBr06,def_pct,0%,,,,,
player,201909080sdg,clt,SmitBr06,special_teams,5,,,,,
player,201909080sdg,clt,SmitBr06,st_pct,19%,,,,,
player,201909080sdg,clt,CastAn00,pos,T,,,,,
player,201909080sdg,clt,CastAn00,offense,63,,,,,
